50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.822742,,,,,,,,,,,,,95a263f7-be9f-4aea-9d4a-2c4a6240703c,17,,,"[43.9, 71.7]",3879666,0,,,,,-1.9081563,,Right Foot,,,"[32.5, 39.2]",,Ground Pass,,34.4414,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,From Kick Off,Sebastian De Maio,7176.0,Right Center Back,2,Genoa,233,['0a7db8b3-29b8-422d-9aab-91a855e3fabe'],8,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:08.741,Pass,
,,,,,,,,,,,,,,,,2.339166,,,,,,,,,,,,,cc8f3c1c-890b-4bb5-b125-8f67308d5be4,20,,,"[36.8, 42.4]",3879666,0,,,,,-0.8895946,,Left Foot,,,"[50.5, 25.5]",,Ground Pass,,21.755459,,,Blerim Džemaili,5554.0,,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,['10daa700-168d-41fd-a7c8-b1315c01e4b7'],12,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:12.630,Pass,
,,,,,,,,,,,,,,,,1.047589,,,,,,,,,,,,,859e7f5b-aaa1-4425-b8a9-6403076efff7,23,,,"[62.9, 19.0]",3879666,0,,,,,-1.3550302,,Right Foot,,,"[66.1, 4.4]",,Ground Pass,,14.946571,,,Jules Olivier Ntcham,10530.0,,,,,,,1,From Kick Off,Blerim Džemaili,5554.0,Left Defensive Midfield,2,Genoa,233,['03d4b216-f824-4392-a973-4071b89f95b3'],17,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:17.442,Pass,
,,,,,,,,,,,,,,,,1.18021,,,,,,,,,,,,,348a7cea-faf3-4cc7-81ea-44f3420e3c90,26,,,"[66.5, 2.7]",3879666,0,,,,,3.131492,,Right Foot,,,"[56.6, 2.8]",,Ground Pass,,9.900505,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,From Kick Off,Jules Olivier Ntcham,10530.0,Left Wing,2,Genoa,233,"['27816faf-6497-46c0-808b-ecd9a011eb5b', '5fc82e4c-748d-4bc6-8901-319ae4647243']",18,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:18.490,Pass,True
,,,,,,,,,,,,,,,,2.319983,,,,,,,,,,,,,065815a4-e903-443b-a400-f6ea1a2006f9,29,,,"[56.6, 2.8]",3879666,0,,,,,2.5925674,,Left Foot,,,"[39.6, 13.2]",,Ground Pass,,19.928873,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,From Kick Off,Cristian Daniel Ansaldi,7464.0,Left Center Back,2,Genoa,233,['a7af317e-efb2-41cb-afd1-103d69e02cdf'],19,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:19.790,Pass,
,,,,,,,,,,,,,,,,2.639984,,,,,,,,,,,,,78dea7e1-706a-4cbc-be5d-6189284dc3ef,32,,,"[39.0, 16.2]",3879666,0,,,,,1.565615,,Left Foot,,,"[39.2, 54.8]",,Ground Pass,,38.600517,,,Sebastian De Maio,7176.0,,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,['19adba16-053b-4710-8b40-9987ac90baa8'],23,,,,,,,,,,,,,,,,,,,,Genoa,233,00:00:23.550,Pass,
,,,,,,,,,,,,,,,,2.891722,,,,,,,,,,,,,72eaca5c-1592-4b1a-b25b-36685d900406,41,,,"[63.4, 17.4]",3879666,4,,,,,0.34784353,,Right Foot,,,"[106.7, 33.1]",,Ground Pass,,46.05844,Injury Clearance,,,,,,,,,,1,Other,Antonio Cassano,19850.0,Center Forward,4,Genoa,233,,33,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:33.892,Pass,
,,,,,,,,,,,,,,,,1.827545,,,,,,,,,,,,,fc91f09f-2542-4a79-88af-6a0659f7dc77,42,,,"[15.2, 43.5]",3879666,4,,,,,0.13056609,,Right Foot,,,"[25.1, 44.8]",,Ground Pass,,9.984989,,,Nicolás Andrés Burdisso,7467.0,,,,,,Recovery,1,Other,Mattia Perin,7148.0,Goalkeeper,4,Genoa,233,['b25c2f26-fd1a-47e5-8e3f-3bcd5c30232e'],36,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:36.994,Pass,
,,,,,,,,,,,,,,,,2.36,,,,,,,,,,,,,425b4bf3-9e88-4305-be4e-8b02605d1157,45,,,"[33.0, 47.4]",3879666,4,,,,,-0.9619445,,Right Foot,,,"[50.5, 22.3]",,Ground Pass,,30.598366,,,Blerim Džemaili,5554.0,,,,,,,1,Other,Nicolás Andrés Burdisso,7467.0,Center Back,4,Genoa,233,['635ff886-83c1-45f4-a9d6-98e23b090cb1'],40,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:40.181,Pass,
,,,,,,,,,,,,,,,,1.399997,,,,,,,,,,,,,3529fbf5-c8b6-4ae8-b95a-426ef30b1701,49,,,"[56.6, 20.0]",3879666,4,,,,,2.5763135,,Right Foot,,,"[43.2, 28.5]",,Ground Pass,,15.868523,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,Other,Blerim Džemaili,5554.0,Left Defensive Midfield,4,Genoa,233,"['187f7eee-77ca-4a27-b799-f3004c314992', 'a4b9af4a-9c55-44d6-abb5-b4a056480e33']",46,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:46.901,Pass,True
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,3497511c-4f73-4b5d-b3bd-fcc8a83299a9,52,,,"[56.1, 26.9]",3879666,4,,,,,-1.1093858,,Right Foot,,,"[65.0, 9.0]",,Ground Pass,,19.990498,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,Other,Nicolás Andrés Burdisso,7467.0,Center Back,4,Genoa,233,['095b5493-0f16-4461-90da-b1974fb9c252'],53,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:53.501,Pass,
,,,,,,,,,,,,,,,,0.844866,,,,,,,,,,,,,ec3a7c24-3e35-4ba9-a8c8-454a1ae22aa9,56,,,"[72.7, 2.7]",3879666,4,,,,,-0.39479113,,Left Foot,,,"[78.7, 0.2]",,Ground Pass,,6.5,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,Other,Cristian Daniel Ansaldi,7464.0,Left Center Back,4,Genoa,233,"['270023ee-4a3b-4857-b22e-506e81af85cb', 'affc550c-6673-4204-970c-2477f97e7775']",56,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:56.230,Pass,True
,,,,,,,,,,,,,,,,1.399506,,,,,,,,,,,,,9af8ef48-894e-432c-8cc8-cdfd1fec35f0,60,,,"[79.7, 2.7]",3879666,4,,,,,2.2318394,,Right Foot,,,"[75.5, 8.1]",,Ground Pass,,6.8410525,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,Other,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,4,Genoa,233,"['083654f2-1809-4850-9cb2-49c7badde45d', '41796355-454c-4d05-8f6e-964979775269']",57,,,,,,,,,,,,,,,,,,,,Genoa,233,00:04:57.275,Pass,True
,,,,,,,,,,,,,,,,0.718259,,,,,,,,,,,,,7a74e00e-4c2f-486d-816b-01d1a31b6d18,66,,,"[72.5, 24.2]",3879666,5,,,,,-1.735945,,Left Foot,,,"[71.7, 19.4]",,Ground Pass,,4.86621,,,Blerim Džemaili,5554.0,,,,,,Free Kick,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Left Center Back,5,Genoa,233,['66e696ed-5036-4487-8f91-e113afe9c394'],8,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:08.947,Pass,
,,,,,,,,,,,,,,,,1.376328,,,,,,,,,,,,,a2e34964-dbd3-448b-8324-8a5a49908b72,70,,,"[79.8, 15.2]",3879666,5,,,,,-2.283154,,Right Foot,,,"[72.2, 6.4]",,Ground Pass,,11.627554,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,5,Genoa,233,['b60fed7d-46ea-458d-9252-443a7bcf4313'],12,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:12.484,Pass,
,,,,,,,,,,,,,,,,2.002545,,,,,,,,,,,,,d9150e14-d109-4114-8260-057fe940d40e,73,,,"[66.3, 4.4]",3879666,5,,,,,1.522186,,Right Foot,,,"[68.1, 41.4]",,Ground Pass,,37.04376,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Left Center Back,5,Genoa,233,['acaea0df-a983-424b-ab47-2403ed06bc5c'],14,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:14.735,Pass,
,,,,,,,,,,,,,,,,1.378926,,,,,,,,,,,,,0574edb5-c314-425a-a371-f8a71288936f,77,,,"[62.8, 35.0]",3879666,5,,,,,-2.758416,,Right Foot,,,"[49.9, 29.8]",,Ground Pass,,13.90863,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,5,Genoa,233,"['4f3055f3-d7f4-401d-b409-eadd9df2b638', '569b0b65-39e4-48c8-96f2-cb55f7c66a9f']",17,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:17.452,Pass,True
,,,,,,,,,,,,,,,,1.08728,,,,,,,,,,,,,77a4fe99-9df2-4393-91ad-d02417b455de,80,,,"[47.6, 28.8]",3879666,5,,,,,-1.1346332,,Right Foot,,,"[53.1, 17.0]",,Ground Pass,,13.018832,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,From Free Kick,Nicolás Andrés Burdisso,7467.0,Center Back,5,Genoa,233,['7f8917c0-3c28-4907-9788-71afbe027637'],19,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:19.571,Pass,
,,,,,,,,,,,,,,,,1.04803,,,,,,,,,,,,,1d592dc5-9c0b-4822-bbb9-63683ebdac85,83,,,"[61.6, 11.5]",3879666,5,,,,,-0.105377436,,Left Foot,,,"[82.4, 9.3]",,Ground Pass,,20.916023,,,Jules Olivier Ntcham,10530.0,,,,,,,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Left Center Back,5,Genoa,233,['cb548040-7a18-4cc4-919b-ec3d9002143a'],22,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:22.230,Pass,
,,,,,,,,,,,,,,,,2.503799,,,,,,,,,,,,,4364f6ae-3655-4a74-900e-fbc8433b7b00,92,,,"[31.2, 76.1]",3879666,5,,,,,-0.4504638,,Right Foot,,,"[70.9, 56.9]",,High Pass,,44.099094,Incomplete,,Antonio Cassano,19850.0,,,,,,Free Kick,1,From Free Kick,Niklas Moisander,9884.0,Right Center Back,6,Sampdoria,234,"['6cdbb917-731c-42b9-a301-b5566ed61c9e', '97ba8b5c-9ca7-4261-a55a-c2c038fa89e2']",48,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:48.563,Pass,
,,,,,,,,,,,,,,,,1.952455,,,,,,,,,,,,,97ba8b5c-9ca7-4261-a55a-c2c038fa89e2,94,,,"[49.2, 23.2]",3879666,5,,,,,0.13381098,,Left Foot,,,"[85.6, 28.1]",,High Pass,,36.72833,,,Leonardo Pavoletti,8180.0,,,,,,Recovery,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Left Center Back,6,Sampdoria,234,"['0e8d3ecd-ab8a-4972-931c-1791d05a8892', '4364f6ae-3655-4a74-900e-fbc8433b7b00']",51,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:51.067,Pass,
,,,,,,,,,,,,,,,,0.514283,,,,,,,,,,,,,ccccb6dc-2a00-4db7-a052-7d84b151cea2,98,,,"[112.0, 18.4]",3879666,5,,,,,0.17219082,,Left Foot,,,"[114.3, 18.8]",,Ground Pass,,2.3345234,Incomplete,,Darko Lazović,7145.0,,,,,,,1,From Free Kick,Leonardo Pavoletti,8180.0,Center Forward,6,Sampdoria,234,"['09029a69-f147-4c33-8657-dc2ceb02e5f5', '21b5ea9c-d137-4212-a7a5-b85509f3fd5f', 'ce64f516-1dd6-4537-97a5-cffe274fd2b8']",57,,,,,,,,,,,,,,,,,,,,Genoa,233,00:05:57.377,Pass,True
,,,,,,,,,,,,,,,,3.194626,,,,,,,,,,,,,a12b02a9-e2a6-4d58-aafe-191ecab328c3,103,,,"[7.0, 66.2]",3879666,6,,,,,-0.12581414,,Right Foot,,,"[57.6, 59.8]",,High Pass,,51.003136,,,Antonio Cassano,19850.0,,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Right Center Back,6,Sampdoria,234,['f03375ba-3920-4ee4-801e-f28e0b61f119'],0,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:06:00.083,Pass,
,,,,,,,,,,,,,,,,0.914054,,,,,,,,,,,,,b6d13afe-59c0-4b6e-9b91-e5559caff9a6,109,,,"[55.1, 58.7]",3879666,6,,True,,,-0.9036183,,Right Foot,,,"[66.6, 44.1]",,Ground Pass,,18.585209,,,Antonio Cassano,19850.0,,,,,,Free Kick,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,7,Sampdoria,234,['fa2d4fc3-58a0-47e5-af39-e1a90585600b'],25,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:06:25.008,Pass,
,,,,,,,,,,,,,,,,2.551862,,,,,,,,,,,,,e2abf71e-14e5-4955-8436-1bafdb8e6756,111,,,"[67.1, 44.1]",3879666,6,,,,,0.34302393,,Right Foot,,,"[103.5, 57.1]",,High Pass,,38.65178,,,Carlos Mario Carbonero Mancilla,27595.0,,,,,,,1,From Free Kick,Antonio Cassano,19850.0,Center Forward,7,Sampdoria,234,['14a7ddb4-eb3c-4767-a4e3-78fd24b0a5b7'],25,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:06:25.922,Pass,
,,,,,,,,,,,,,,,,2.071521,,,,,,,,,,,,,67009375-2d16-4be0-a923-3b83d54279e7,119,,,"[30.2, 35.7]",3879666,6,,,,,0.47918308,,Right Foot,,,"[58.3, 50.3]",,High Pass,,31.666544,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,8,Genoa,233,"['c8c237aa-2d8b-48e7-9097-56beed518ef9', 'd3ace156-0d6f-405a-b1f5-f8426272782f', 'd3bdc7e8-55b3-431b-b0d3-b0b13825ee8d']",31,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:31.849,Pass,True
,,,,,,,,,,,,,,,,4.009903,,,,,,,,,,,,,d3bdc7e8-55b3-431b-b0d3-b0b13825ee8d,121,,,"[61.8, 29.8]",3879666,6,,,,,0.054559734,,Left Foot,,,"[114.9, 32.7]",,High Pass,,53.17913,Incomplete,,,,,,,,,Recovery,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,8,Genoa,233,"['67009375-2d16-4be0-a923-3b83d54279e7', '70df96d1-dd56-4c11-97c3-c309c63645f9']",33,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:06:33.921,Pass,
,,,,,,,,,,,,,,,,1.416395,,,,,,,,,,,,,25d42217-6f9e-48f2-9773-597a61d9c753,124,,,"[7.2, 51.7]",3879666,6,,,,,0.62958336,,Keeper Arm,,,"[22.3, 62.7]",,Ground Pass,,18.681808,,,Sebastian De Maio,7176.0,,,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,8,Genoa,233,['51e1110c-b1db-4500-a5ae-b5e0cf7247e3'],39,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:39.106,Pass,
,,,,,,,,,,,,,,,,1.063502,,,,,,,,,,,,,710ee7d4-8a6b-45fd-bb1c-bd905f5ee4ad,127,,,"[27.0, 67.7]",3879666,6,,,,,-0.8739236,,Right Foot,,,"[34.7, 58.5]",,Ground Pass,,11.997083,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Right Center Back,8,Genoa,233,['da86fe8f-e7bc-445f-a996-4ba3a968ffcf'],42,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:42.009,Pass,
,,,,,,,,,,,,,,,,1.506858,,,,,,,,,,,,,01183ced-a9c7-4cd9-9534-5f3d3c497bd1,130,,,"[45.6, 59.1]",3879666,6,,,,,-2.0005586,,Right Foot,,,"[31.3, 27.9]",,Ground Pass,,34.320984,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,8,Genoa,233,['b3cfc32d-5602-43c5-bd07-aadc5a1e88cd'],47,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:47.898,Pass,
,,,,,,,,,,,,,,,,1.144368,,,,,,,,,,,,,730bdeff-fd20-4f02-9faf-505da250e7f0,133,,,"[36.2, 25.8]",3879666,6,,,,,-0.6113529,,Right Foot,,,"[46.9, 18.3]",,Ground Pass,,13.0667515,,,Blerim Džemaili,5554.0,,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,8,Genoa,233,['ba581034-8367-4375-b49c-af947796bd3d'],52,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:52.187,Pass,
,,,,,,,,,,,,,,,,4.213944,,,,,,,,,,,,,04d27989-6d96-46c4-8959-22fbee20fbaf,136,,,"[57.0, 21.9]",3879666,6,,,,,-0.038645074,,Right Foot,,,"[113.9, 19.7]",,High Pass,,56.942516,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,8,Genoa,233,"['4f5add7e-3453-4bdd-bd21-b1db8c1a184a', 'a0c7060b-d4ba-4765-b91b-95719a2e2f03']",56,,,,,,,,,,,,,,,,,,,,Genoa,233,00:06:56.387,Pass,
