50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.275068,,,,,,,,,,,,802202e5-b801-4135-9162-30850e2f321e,15,,"[41.0, 23.0]",3879876,0,,,,-1.9074712,,Right Foot,,,,"[36.1, 9.0]",,Ground Pass,,14.832734,,,,Armando Izzo,9940.0,,,,,,1,From Kick Off,Tomás Eduardo Rincón Hernández,7475.0,Center Attacking Midfield,2,Genoa,233,['107c47f2-e37b-4dff-a966-69c79d2d8ee8'],6,,,,,,,,,,,,,,,,,Genoa,233,00:00:06.290,Pass,
,,,,,,,,,,,,,,,,,1.758623,,,,,,,,,,,,7c31cde9-d672-4e37-9c0b-72e44f22f309,17,,"[36.7, 9.4]",3879876,0,,,,2.0600793,,Left Foot,,,,"[28.5, 24.8]",,Ground Pass,,17.447063,,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,From Kick Off,Armando Izzo,9940.0,Left Center Back,2,Genoa,233,['dcb7dfc1-6933-4d7f-9281-a560f38c839c'],7,,,,,,,,,,,,,,,,,Genoa,233,00:00:07.565,Pass,
,,,,,,,,,,,,,,,,,1.521755,,,,,,,,,,,,7eccce25-5059-41bd-9ca5-70b0f7c28df6,21,,"[49.0, 47.7]",3879876,0,,,,1.3021479,,Right Foot,,,,"[55.8, 72.4]",,Ground Pass,,25.618938,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,"['63a4de4f-1679-4a92-b96e-e436743e2ba6', '949707da-dcce-4fbb-892a-a8593ee7f226']",14,,,,,,,,,,,,,,,,,Genoa,233,00:00:14.429,Pass,True
,,,,,,,,,,,,,,,,,0.8529,,,,,,,,,,,,fce96aed-b97a-4439-b7fd-77c601626597,24,,"[61.9, 62.8]",3879876,0,,,,-0.5725544,,Right Foot,,,,"[78.5, 52.1]",,Ground Pass,,19.749683,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Kick Off,Ezequiel Muñoz,6894.0,Right Center Back,2,Genoa,233,['c78186e2-476f-49d7-8a67-cfbb064de095'],18,,,,,,,,,,,,,,,,,Genoa,233,00:00:18.181,Pass,
,,,,,,,,,,,,,,,,,0.940015,,,,,,,,,,,,42b2ad2f-3c22-435a-a970-5df402837855,27,,"[77.5, 51.9]",3879876,0,,,,0.39152956,,Left Foot,,,,"[88.4, 56.4]",,Ground Pass,,11.792371,,,,Luca Rigoni,7461.0,,,,,,1,From Kick Off,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,2,Genoa,233,['cb594a49-d930-4bf1-85ba-79723d7ac45e'],19,,,,,,,,,,,,,,,,,Genoa,233,00:00:19.785,Pass,
,,,,,,,,,,,,,,,,,2.047698,,,,,,,,,,,,2b0a8c55-fef5-4b0c-b4e9-400364f480f9,32,,"[78.5, 59.8]",3879876,0,,,,-2.0707057,,Right Foot,,,,"[64.9, 34.9]",,Ground Pass,,28.371994,,,,Armando Izzo,9940.0,,,,,Recovery,1,From Kick Off,Cristian Daniel Ansaldi,7464.0,Right Wing Back,2,Genoa,233,['b6fa4457-2179-4867-b3a8-215ed81efd43'],24,,,,,,,,,,,,,,,,,Genoa,233,00:00:24.293,Pass,
,,,,,,,,,,,,,,,,,1.474167,,,,,,,,,,,,183d14d3-e95e-49d5-a84f-617cd3b7a5ad,35,,"[64.1, 27.8]",3879876,0,,,,-1.0795584,,Right Foot,,,,"[77.1, 3.5]",,Ground Pass,,27.558846,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Kick Off,Armando Izzo,9940.0,Left Center Back,2,Genoa,233,['410ba335-2c5b-43a6-b6df-ac6dcbfc419a'],27,,,,,,,,,,,,,,,,,Genoa,233,00:00:27.955,Pass,
,,,,,,,,,,,,,,,,,1.673482,,,,,,,,,,,,715ad2e5-a28a-482a-93ba-c7a2ea819d96,39,,"[77.3, 3.7]",3879876,0,,,,2.9975202,,Left Foot,,,,"[58.0, 6.5]",,Ground Pass,,19.50205,,,,Armando Izzo,9940.0,,,,,,1,From Kick Off,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,2,Genoa,233,"['9239aa22-a1f1-4f37-824f-16f169f110f4', 'ab135888-d585-475a-a39f-71f7b3e97213']",32,,,,,,,,,,,,,,,,,Genoa,233,00:00:32.016,Pass,True
,,,,,,,,,,,,,,,,,0.880485,,,,,,,,,,,,04ea6a3c-5ad6-4c44-8cd7-d44c764789cb,42,,"[58.0, 6.5]",3879876,0,,,,1.2113924,,Right Foot,,,,"[64.5, 23.8]",,Ground Pass,,18.4808,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Kick Off,Armando Izzo,9940.0,Left Center Back,2,Genoa,233,['438c3d28-5400-423e-8003-3f953b36fa86'],35,,,,,,,,,,,,,,,,,Genoa,233,00:00:35.035,Pass,
,,,,,,,,,,,,,,,,,1.448382,,,,,,,,,,,,dbfcdcbc-0e05-481d-acfc-8d06860f0eee,45,,"[62.7, 22.8]",3879876,0,,,,-2.1055405,,Right Foot,,,,"[55.0, 9.8]",,Ground Pass,,15.109269,,,,Armando Izzo,9940.0,,,,,,1,From Kick Off,Tomás Eduardo Rincón Hernández,7475.0,Center Attacking Midfield,2,Genoa,233,"['066ed64d-42cf-4f2c-92ad-5f2bd3b1061d', '6508d4e3-911f-40f8-a2cc-3501d911d145']",35,,,,,,,,,,,,,,,,,Genoa,233,00:00:35.915,Pass,True
,,,,,,,,,,,,,,,,,1.559524,,,,,,,,,,,,196f7363-29bc-415c-bae5-971f464f0cc2,48,,"[54.4, 8.4]",3879876,0,,,,2.1079414,,Left Foot,,,,"[41.0, 30.9]",,Ground Pass,,26.187975,,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,From Kick Off,Armando Izzo,9940.0,Left Center Back,2,Genoa,233,['cc423a79-2a45-464a-97d1-7cc301a6b066'],38,,,,,,,,,,,,,,,,,Genoa,233,00:00:38.620,Pass,
,,,,,,,,,,,,,,,,,1.411846,,,,,,,,,,,,bf8ec541-84e6-4bba-a743-079b37d671ed,52,,"[47.6, 46.1]",3879876,0,,,,0.5254091,,Right Foot,,,,"[73.3, 61.0]",,High Pass,,29.706902,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,"['8689cd2e-17bb-4b1c-a84f-09d27ea722fe', 'e656fc8b-2bcc-4217-9712-2ef8b095d88a']",45,,,,,,,,,,,,,,,,,Genoa,233,00:00:45.023,Pass,True
,,,,,,,,,,,,,,,,,0.773825,,,,,,,,,,,,d52c91fe-719b-4b16-b552-170f3b26f7be,54,,"[73.1, 60.6]",3879876,0,,,,-0.95786124,,Head,,,,"[79.5, 51.5]",,Low Pass,,11.125196,,Incomplete,,Luca Rigoni,7461.0,,,,,,1,From Kick Off,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,2,Genoa,233,"['0f5bdde0-9f07-451b-acb6-af5578f9ee5e', '5bc81624-5f12-4315-8144-b2560dfefe37']",46,,,,,,,,,,,,,,,,,Genoa,233,00:00:46.435,Pass,
,,,,,,,,,,,,,,,,,1.369781,,,,,,,,,,,,98c0ece0-1b10-44b7-b96a-6230dbca93e7,58,,"[87.2, 64.2]",3879876,0,,,,2.1193457,,Right Foot,,,,"[83.9, 69.6]",,Ground Pass,,6.328507,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,Recovery,1,From Kick Off,Cristian Daniel Ansaldi,7464.0,Right Wing Back,2,Genoa,233,"['1c635866-2939-42bb-8969-ecc1cf776dd7', '92930866-1a96-4122-9728-783207f7ed37']",48,,,,,,,,,,,,,,,,,Genoa,233,00:00:48.718,Pass,True
,,,,,,,,,,,,,,,,,1.133238,,,,,,,,,,,,c8b3379b-b26f-42e0-9e53-86faefe5d105,64,,"[90.0, 67.2]",3879876,0,,,,0.4386528,,Left Foot,,,,"[106.2, 74.8]",,Ground Pass,,17.894133,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Kick Off,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,2,Genoa,233,['104bbf22-0902-4ad1-99ca-8e5be9299f93'],57,,,,,,,,,,,,,,,,,Genoa,233,00:00:57.511,Pass,
,,,,,,,,,,,,,,,,,0.948221,,,,,,,,,,,,28087d25-477d-4773-b468-9498f80d9b4d,67,,"[105.8, 74.6]",3879876,1,,,,-2.5120628,,Right Foot,,,,"[89.6, 62.8]",,Ground Pass,,20.041956,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,From Kick Off,Cristian Daniel Ansaldi,7464.0,Right Wing Back,2,Genoa,233,['b3270331-85f0-4659-8e45-2e3f3b07c19d'],0,,,,,,,,,,,,,,,,,Genoa,233,00:01:00.315,Pass,
,,,,,,,,,,,,,,,,,1.276082,,,,,,,,,,,,e60d604e-6ba7-4070-890d-04999a3b213d,70,,"[101.4, 68.8]",3879876,1,,,,-0.8325734,,Left Foot,,,,"[112.5, 56.6]",,Ground Pass,,16.493938,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Kick Off,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Center Forward,2,Genoa,233,['6380248d-8194-49eb-b59b-1e6da1bc5339'],3,,,,,,,,,,,,,,,,,Genoa,233,00:01:03.852,Pass,
,,,,,,,,,,,,,,,,,2.651333,,,,,,,,,,,,4f14c196-8b58-46d8-923d-1fd6b85119ca,75,,"[7.0, 36.1]",3879876,1,True,,,-0.9963308,,Right Foot,,,,"[23.7, 10.3]",,Ground Pass,,30.733208,,,,Davide Brivio,31231.0,,,,,Goal Kick,1,From Goal Kick,Boris Radunović,36927.0,Goalkeeper,3,Atalanta,228,['0f322854-c4ad-4add-8fb7-51bf1b0eae82'],20,,,,,,,,,,,,,,,,,Atalanta,228,00:01:20.594,Pass,
,,,,,,,,,,,,,,,,,6.452839,,,,,,,,,,,,3a013b75-668d-476d-9bc9-c5ec061961d2,77,,"[31.5, 5.5]",3879876,1,,,,0.35757896,,Left Foot,,,,"[105.1, 33.0]",,High Pass,,78.56978,,Incomplete,,Marco Borriello,8871.0,,,,,,1,From Goal Kick,Davide Brivio,31231.0,Left Back,3,Atalanta,228,"['16cd66cf-8a64-4e6a-913d-75e7c8879b3a', '7e1c015f-1867-4850-8921-a42701833cf5']",24,,,,,,,,,,,,,,,,,Atalanta,228,00:01:24.117,Pass,
,,,,,,,,,,,,,,,,,1.788011,,,,,,,,,,,,89691fae-2544-4b52-8e60-1151c2eae753,81,,"[15.7, 46.9]",3879876,1,,,,-1.2101483,,Right Foot,,,,"[22.3, 29.4]",,Ground Pass,,18.703209,,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Eugenio Lamanna,38312.0,Goalkeeper,4,Genoa,233,['543d09de-7f03-48a3-9448-bace1cd3766d'],31,,,,,,,,,,,,,,,,,Genoa,233,00:01:31.876,Pass,
,,,,,,,,,,,,,,,,,1.18581,,,,,,,,,,,,32901b08-9f78-45e1-9ee8-071d62eaea2b,84,,"[32.1, 21.0]",3879876,1,,,,0.84271234,,Left Foot,,,,"[43.6, 33.9]",,Ground Pass,,17.281782,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,4,Genoa,233,['fa3f8739-76ac-42e7-ac74-e2f145994150'],35,,,,,,,,,,,,,,,,,Genoa,233,00:01:35.345,Pass,
,,,,,,,,,,,,,,,,,0.426068,,,,,,,,,,,,1671bb2d-ebe2-451c-818a-56c74a372333,87,,"[61.9, 26.2]",3879876,1,,,,-0.113150984,,Right Foot,,,,"[70.7, 25.2]",,Ground Pass,,8.856636,,Incomplete,,Blerim Džemaili,5554.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Center Attacking Midfield,4,Genoa,233,"['7e839ec1-e845-44d8-9082-be8f3635b33f', 'f2864849-627a-48f7-92e4-ca6a815a47b0']",42,,,,,,,,,,,,,,,,,Genoa,233,00:01:42.081,Pass,
,,,,,,,,,,,,,,,,,2.446801,,,,,,,,,,,,ec90b169-bc6b-419c-9dbe-c31683d89e4f,90,,"[30.9, 40.0]",3879876,1,,,,-0.26662478,,Right Foot,,,,"[53.6, 33.8]",,High Pass,,23.531467,,,,Alejandro Darío Gómez,7006.0,,,,,Recovery,1,From Counter,Berat Djimsiti,7108.0,Left Center Back,5,Atalanta,228,['7bc0c68c-6741-4449-8183-412f4c08bfc4'],43,,,,,,,,,,,,,,,,,Atalanta,228,00:01:43.668,Pass,
,,,,,,,,,,,,,,,,,1.489677,,,,,,,,,,,,39a4f25f-251f-46e4-9f9a-0916458ce0fa,96,,"[56.6, 37.4]",3879876,1,True,,,-2.6054466,,Right Foot,,,,"[42.8, 29.2]",,Ground Pass,,16.052414,,,,Berat Djimsiti,7108.0,,,,,Free Kick,1,From Free Kick,Marten de Roon,6994.0,Right Defensive Midfield,6,Atalanta,228,['e8f7365c-3240-418d-9231-00302eb1acdf'],58,,,,,,,,,,,,,,,,,Atalanta,228,00:01:58.791,Pass,
,,,,,,,,,,,,,,,,,0.635151,,,,,,,,,,,,e65dfe18-1da1-44a5-adec-1bc8b6d88247,98,,"[43.6, 29.2]",3879876,2,,,,0.12750956,,Right Foot,,,,"[51.4, 30.2]",,Ground Pass,,7.8638415,,,,Marten de Roon,6994.0,,,,,,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,6,Atalanta,228,['70eb4af9-8c94-454f-8a9c-90d6199f671d'],2,,,,,,,,,,,,,,,,,Atalanta,228,00:02:02.042,Pass,
,,,,,,,,,,,,,,,,,2.352407,,,,,,,,,,,,29089540-d3c2-4cfa-a58a-738256df6e7d,102,,"[47.2, 31.2]",3879876,2,,,,2.102678,,Right Foot,,,,"[30.9, 58.9]",,Ground Pass,,32.140007,,,,Andrea Masiello,6992.0,,,,,,1,From Free Kick,Marten de Roon,6994.0,Right Defensive Midfield,6,Atalanta,228,"['479219c7-4346-4eea-8a49-3e813abb977d', '68156771-2d4b-43f2-8445-e5a0c44953d7']",3,,,,,,,,,,,,,,,,,Atalanta,228,00:02:03.851,Pass,True
,,,,,,,,,,,,,,,,,2.112623,,,,,,,,,,,,f0a3e1ff-dc66-422c-8003-ad0cca23ab32,105,,"[30.9, 58.9]",3879876,2,,,,-1.7887753,,Right Foot,,,,"[24.1, 28.2]",,Ground Pass,,31.444077,,,,Berat Djimsiti,7108.0,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Center Back,6,Atalanta,228,['a218c928-cb68-4336-814e-bf17c72d3682'],7,,,,,,,,,,,,,,,,,Atalanta,228,00:02:07.753,Pass,
,,,,,,,,,,,,,,,,,3.527222,,,,,,,,,,,,9aa3bf50-b4f6-40e7-9455-20cabf4ab45b,110,,"[46.2, 38.4]",3879876,2,,,,-0.059434053,,Right Foot,,,,"[106.7, 34.8]",,High Pass,,60.607014,,Incomplete,,Marco Borriello,8871.0,,,,,,1,From Free Kick,Berat Djimsiti,7108.0,Left Center Back,6,Atalanta,228,"['204a604d-4619-4b1e-8615-6e922f69d8b2', '454bd985-d676-46ce-a945-1ba69bea0d76', 'a9154ddd-17a8-44e9-b9e7-de62622ef3d1']",14,,,,,,,,,,,,,,,,,Atalanta,228,00:02:14.890,Pass,True
,,,,,,,,,,,,,,,,,1.744323,,,,,,,,,,,,06a50912-c991-49ec-8627-8b87857705f8,114,,"[14.6, 45.5]",3879876,2,,,,-1.053437,,Keeper Arm,,,,"[24.9, 27.4]",,Ground Pass,,20.825464,,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Eugenio Lamanna,38312.0,Goalkeeper,7,Genoa,233,['935bb280-6aa4-464a-abf2-77084d818f96'],19,,,,,,,,,,,,,,,,,Genoa,233,00:02:19.308,Pass,
,,,,,,,,,,,,,,,,,1.466367,,,,,,,,,,,,a0af9463-6f97-4436-9c53-e6ca3b9d94dc,117,,"[32.9, 17.6]",3879876,2,,,,1.0524483,,Left Foot,,,,"[40.6, 31.1]",,Ground Pass,,15.541557,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,7,Genoa,233,['450a3ed3-153b-4870-82bb-02b2c373cc9a'],23,,,,,,,,,,,,,,,,,Genoa,233,00:02:23.012,Pass,
,,,,,,,,,,,,,,,,,1.871567,,,,,,,,,,,,4e58fcbe-d334-44c9-8dac-01d913f25627,120,,"[40.6, 31.3]",3879876,2,,,,-1.445797,,Right Foot,,,,"[43.0, 12.2]",,Ground Pass,,19.250195,,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Center Attacking Midfield,7,Genoa,233,['4df2b50a-6e17-4a82-82c2-8ccc1479c54a'],25,,,,,,,,,,,,,,,,,Genoa,233,00:02:25.729,Pass,
,,,,,,,,,,,,,,,,,0.784956,,,,,,,,,,,,70579bc7-f5f2-48c4-a9a7-4d43c3e6e66a,123,,"[53.4, 5.9]",3879876,2,,,,0.6568014,,Left Foot,,,,"[66.5, 16.0]",,Ground Pass,,16.541464,,Incomplete,,Blerim Džemaili,5554.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,7,Genoa,233,"['67ba1306-e743-4c13-b208-74d0457654c8', 'f91fd196-d33a-46a4-9a14-582bdd511ed1']",29,,,,,,,,,,,,,,,,,Genoa,233,00:02:29.137,Pass,
