50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f511230e-81d5-4867-adc1-6a94bd7dbaed,1,,,3879556,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Frosinone,291,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 28}, {'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 387847, 'name': 'Leonardo Blanchard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 11608, 'name': 'Danilo Soddimo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Frosinone,291,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f273896-ac88-44c1-8a45-0b620aa90876,2,,,3879556,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Frosinone,291,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 28}, {'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 8664, 'name': 'Andrea Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 3412, 'name': 'Assane Dioussé El Hadji'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 40251, 'name': 'Daniele Croce'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Empoli,290,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80bd383b-91ce-4c1a-83de-8bf68f63ba9b,3,,,3879556,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Frosinone,291,['41d99015-3152-4403-97da-396e2620da69'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41d99015-3152-4403-97da-396e2620da69,4,,,3879556,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Frosinone,291,['80bd383b-91ce-4c1a-83de-8bf68f63ba9b'],0,,,,,,,,,,,,,,,,,Empoli,290,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6954d68-47bb-4f41-9790-50c947591d57,1602,,,3879556,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Empoli,290,['eadb39c0-d47a-48fb-a317-90c23eeaef74'],0,,,,,,,,,,,,,,,,,Empoli,290,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eadb39c0-d47a-48fb-a317-90c23eeaef74,1603,,,3879556,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Empoli,290,['d6954d68-47bb-4f41-9790-50c947591d57'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.611191,,,,,,,,,,,,,c61f7a8f-f477-4d0d-94a5-ccd6aa438289,5,,"[60.0, 40.0]",3879556,0,,,,3.009041,,Right Foot,,,,"[57.0, 40.4]",Ground Pass,,3.026549,,,Mirko Gori,20636.0,,,,,Kick Off,1,From Kick Off,Danilo Soddimo,11608.0,Left Midfield,2,Frosinone,291,['6ead8b39-cbee-41f9-95a7-82f931fd4ba9'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.516,Pass,
,,,,,,,,,,,,,,,,,,1.761974,,,,,,,,,,,,,912a6265-a810-4a37-b30c-27052507d2c4,8,,"[58.8, 41.4]",3879556,0,,,,-2.5644855,,Right Foot,,,,"[39.6, 28.9]",Ground Pass,,22.910479,,,Leonardo Blanchard,387847.0,,,,,,1,From Kick Off,Mirko Gori,20636.0,Right Defensive Midfield,2,Frosinone,291,['4e4dacc1-7279-4550-9792-4517a6df1e59'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:00:01.207,Pass,
,,,,,,,,,,,,,,,,,,3.669495,,,,,,,,,,,,,630494f0-ab6f-4c5c-b5bd-0a75db74b2fe,11,,"[39.6, 28.9]",3879556,0,,,,0.5710311,,Left Foot,,,,"[89.1, 60.7]",High Pass,,58.834427,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,From Kick Off,Leonardo Blanchard,387847.0,Left Center Back,2,Frosinone,291,"['04a21693-8d00-49e6-9df8-1ee54a30660a', '40006e2e-5d8d-4b37-8500-795debac94a2']",3,,,,,,,,,,,,,,,,,Frosinone,291,00:00:03.724,Pass,
,,,,,,,,,,,,,,,,,,1.03423,,,,,,,,,,,,,61fc8780-45f3-4ee9-b7e4-3a853759eee2,15,,"[91.9, 80.0]",3879556,0,,,,-2.173884,,,,,,"[84.6, 69.4]",Low Pass,,12.870509,,,Mirko Gori,20636.0,,,,,Throw-in,1,From Throw In,Aleksandar Tonev,9898.0,Right Midfield,3,Frosinone,291,['4edffc82-f30c-4e44-980e-fd1ad1d561fb'],12,,,,,,,,,,,,,,,,,Frosinone,291,00:00:12.378,Pass,
