50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.542487,,,,,,,,,,,,,1dac3513-9995-489c-92c6-75d85d9d0386,3028,,"[107.4, 74.8]",3879635,64,,,,,-1.6556981,,Right Foot,,,"[107.0, 70.1]",,Ground Pass,4.7169905,,,,Jonathan Ludovic Biabiany,11497.0,,,,,,,2,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,134,Inter Milan,238,['e74c9e22-22b6-4b70-b882-a60fd9c0a30b'],35,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:35.072,Pass,
,,,,,,,,,,,,,,,,,,0.856457,,,,,,,,,,,,,11c3d346-e67b-4d8d-8b13-a21bb341ff02,3031,,"[107.0, 70.1]",3879635,64,,,,,0.6063829,,Right Foot,,,"[113.2, 74.4]",,Ground Pass,7.545197,,,,Danilo D''Ambrosio,6984.0,,,,,,,2,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Midfield,134,Inter Milan,238,['e97d9c62-9d58-4a64-b1e3-7c9019a3ab2e'],35,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:35.655,Pass,
,,,,,,,,,,,,,,,,,,0.093118,,,,,,,,,,,,,047cf8e1-b6f0-4d34-a2b5-b5050293322b,3035,,"[112.6, 72.9]",3879635,64,,,,,-1.1071488,,Right Foot,,,"[113.9, 70.3]",,Ground Pass,2.9068885,,Incomplete,,Ivan Perišić,5474.0,,,,,,,2,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,134,Inter Milan,238,"['5b3dba26-b9af-476c-98cc-957770d8ce47', '8dead0e1-1ecb-490f-9dfa-0ecca1c96e42']",36,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:36.911,Pass,
,,,,,,,,,,,,,,,,,,1.439807,,,,,,,,,,,,,9d722c89-c8ca-4fe1-b498-8bfee800febb,3038,,"[120.0, 80.0]",3879635,65,,,,,-1.7634971,5923b7fd-7195-4373-b48d-faeaf3c37e1f,Right Foot,,,"[112.8, 43.1]",,High Pass,37.59588,,,True,Ivan Perišić,5474.0,True,,,Outswinging,,Corner,2,From Corner,Adem Ljajić,5587.0,Center Forward,135,Inter Milan,238,['e5c11bb0-3e79-484a-910f-377f616514bb'],6,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:06.316,Pass,
,,,,,,,,,,,,,,,,,,1.922664,,,,,,,,,,,,,1619aa25-19a8-4721-8757-cc29312bc6b1,3043,,"[7.0, 36.1]",3879635,65,,True,,,1.4443271,,Right Foot,,,"[10.7, 65.2]",,Ground Pass,29.33428,,,,Raúl Albiol i Tortajada,7030.0,,,,,,Goal Kick,2,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,136,Napoli,227,['59518ec7-99f0-4c30-99ce-6f5f5207e3ff'],27,,,,,,,,,,,,,,,,,,Napoli,227,00:20:27.549,Pass,
,,,,,,,,,,,,,,,,,,1.933599,,,,,,,,,,,,,652ccbc1-1afd-4c5f-9fa0-a46f2da366b4,3045,,"[23.1, 65.2]",3879635,65,,,,,-1.6328467,,Right Foot,,,"[21.0, 31.4]",,Ground Pass,33.865173,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,136,Napoli,227,['f8a4a82d-3ee7-4d28-aecd-97c844bb6f0b'],30,,,,,,,,,,,,,,,,,,Napoli,227,00:20:30.978,Pass,
,,,,,,,,,,,,,,,,,,1.977413,,,,,,,,,,,,,a3bc6067-00e9-4772-a978-b4a7064df8aa,3048,,"[22.3, 30.3]",3879635,65,,,,,-0.5260664,,Right Foot,,,"[34.7, 23.1]",,Ground Pass,14.338758,,,,Marek Hamšík,7025.0,,,,,,,2,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,136,Napoli,227,['521b4faa-30be-4a74-a351-64ccbff0598d'],33,,,,,,,,,,,,,,,,,,Napoli,227,00:20:33.593,Pass,
,,,,,,,,,,,,,,,,,,1.331983,,,,,,,,,,,,,4785ed58-c62c-4149-b1b7-c73a334d80d8,3051,,"[46.7, 14.5]",3879635,65,,,,,-0.27147847,,Right Foot,,,"[75.8, 6.4]",,Ground Pass,30.206291,,,,Lorenzo Insigne,7037.0,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,136,Napoli,227,['69177860-d3fd-4748-a65e-d7f668282f12'],37,,,,,,,,,,,,,,,,,,Napoli,227,00:20:37.182,Pass,
,,,,,,,,,,,,,,,,,,0.933478,,,,,,,,,,,,,ea7ae1b5-f869-42be-ba05-791cd49963d2,3054,,"[83.0, 5.5]",3879635,65,,,,,1.2717692,,Right Foot,,,"[87.1, 18.8]",,Ground Pass,13.917615,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,2,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,136,Napoli,227,['5673939d-9376-4ac5-a7fb-481cd2cf5894'],40,,,,,,,,,,,,,,,,,,Napoli,227,00:20:40.416,Pass,
,,,,,,,,,,,,,,,,,,1.490402,,,,,,,,,,,,,6f1f2fba-160e-471c-a953-b166ace1bfa9,3057,,"[87.3, 19.6]",3879635,65,,,,,-2.6622512,,Right Foot,,,"[69.6, 10.4]",,Ground Pass,19.948183,,,,Marek Hamšík,7025.0,,,,,,,2,From Goal Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,136,Napoli,227,['8778c6e1-c496-45ee-8c91-39c71eaa8dd3'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:20:41.749,Pass,
,,,,,,,,,,,,,,,,,,0.94633,,,,,,,,,,,,,f9927c8a-d160-4a77-966c-121add61da33,3061,,"[71.5, 10.6]",3879635,65,,,,,-0.37404442,,Right Foot,,,"[82.2, 6.4]",,Ground Pass,11.4947815,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,136,Napoli,227,['5328a26d-86d8-4278-8dd7-bd4680b1cbbb'],43,,,,,,,,,,,,,,,,,,Napoli,227,00:20:43.515,Pass,
,,,,,,,,,,,,,,,,,,1.018832,,,,,,,,,,,,,11b880ae-5d80-49ab-b5a1-8641425da8cd,3064,,"[82.2, 5.1]",3879635,65,,,,,2.7032561,,Right Foot,,,"[72.6, 9.6]",,Ground Pass,10.602358,,,,Marek Hamšík,7025.0,,,,,,,2,From Goal Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,136,Napoli,227,['5d7d6aad-8ad1-46e9-9c6a-0acf6172b24e'],44,,,,,,,,,,,,,,,,,,Napoli,227,00:20:44.772,Pass,
,,,,,,,,,,,,,,,,,,0.72828,,,,,,,,,,,,,36afd101-657d-49d6-80a6-f3747fa6687c,3067,,"[72.6, 10.9]",3879635,65,,,,,0.946386,,Right Foot,,,"[77.5, 17.7]",,Ground Pass,8.381527,,,,Lorenzo Insigne,7037.0,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,136,Napoli,227,['d5d2ffc9-037b-4237-a43c-d5f50145feb0'],46,,,,,,,,,,,,,,,,,,Napoli,227,00:20:46.171,Pass,
,,,,,,,,,,,,,,,,,,1.05107,,,,,,,,,,,,,62f1388d-eba9-415b-b22b-de22707d3723,3071,,"[78.8, 20.5]",3879635,65,,,,,-1.7243401,,Left Foot,,,"[77.5, 12.1]",,Ground Pass,8.5,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,2,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,136,Napoli,227,"['5780c09b-0a4a-4e46-96c0-f8e707893627', 'ce6a9272-e026-44ec-9102-357474578595']",46,,,,,,,,,,,,,,,,,,Napoli,227,00:20:46.961,Pass,True
,,,,,,,,,,,,,,,,,,1.666067,,,,,,,,,,,,,6f65b26b-7fe9-49b1-9f3a-c9d6e3388851,3074,,"[78.1, 14.5]",3879635,65,,,,,2.7507699,,Left Foot,,,"[54.8, 24.1]",,Ground Pass,25.2002,,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Goal Kick,Gonzalo Gerardo Higuaín,5497.0,Center Forward,136,Napoli,227,['73873eb3-18eb-421a-ae96-33c137c4b548'],49,,,,,,,,,,,,,,,,,,Napoli,227,00:20:49.904,Pass,
,,,,,,,,,,,,,,,,,,1.417825,,,,,,,,,,,,,0842f0bd-f72e-4fe0-8e2b-c06ba912491c,3077,,"[55.2, 29.7]",3879635,65,,,,,0.638914,,Right Foot,,,"[76.2, 45.3]",,Ground Pass,26.160275,,,,Allan Marques Loureiro,7035.0,,,,,,,2,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,136,Napoli,227,['fc3d6d7d-2f63-419d-ac6e-d590fdb2ceb2'],52,,,,,,,,,,,,,,,,,,Napoli,227,00:20:52.941,Pass,
,,,,,,,,,,,,,,,,,,1.547028,,,,,,,,,,,,,6616695c-2a61-4433-856b-037c2eca4541,3081,,"[77.7, 52.1]",3879635,65,,,,,0.88249445,,Right Foot,,,"[91.6, 69.0]",,Low Pass,21.881956,,Incomplete,,Elseid Hysaj,7031.0,,,,,,,2,From Goal Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,136,Napoli,227,"['17681cad-1a69-4404-9ff8-4c89d564a5a6', '94253b57-00d1-4b01-abcf-6801e71710d7', 'ea0f05ba-7395-4e7d-8486-de64621701b7']",55,,,,,,,,,,,,,,,,,,Napoli,227,00:20:55.255,Pass,True
,,,,,,,,,,,,True,,,,,,1.57823,,,,,,,,,,,,,17681cad-1a69-4404-9ff8-4c89d564a5a6,3083,,"[28.5, 11.1]",3879635,65,,,,,-0.065408744,,Left Foot,,,"[51.4, 9.6]",,Ground Pass,22.949074,,,,Ivan Perišić,5474.0,,,,,,Interception,2,From Counter,Alex Nicolao Telles,11183.0,Left Back,137,Inter Milan,238,"['6616695c-2a61-4433-856b-037c2eca4541', 'e900636e-f2a2-432c-8dde-a0312939128f']",56,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:56.802,Pass,
,,,,,,,,,,,,,,,,,,1.098798,,,,,,,,,,,,,73f26343-7bf9-4fbf-827e-6ad3db5ef1f7,3093,,"[26.1, 68.0]",3879635,66,,,,,1.056345,,Right Foot,,,"[31.3, 77.2]",,Ground Pass,10.567876,,,,José María Callejón Bueno,7029.0,,,,,,Recovery,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,138,Napoli,227,['01282ce4-4d0e-4bea-a3e8-ad771de30b25'],4,,,,,,,,,,,,,,,,,,Napoli,227,00:21:04.473,Pass,
,,,,,,,,,,,,,,,,,,1.561915,,,,,,,,,,,,,6aef92d2-1a81-40eb-8130-952ef9ec38b7,3097,,"[30.2, 76.1]",3879635,66,,,,,-2.9467287,,Right Foot,,,"[15.0, 73.1]",,Low Pass,15.493224,,,,Allan Marques Loureiro,7035.0,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Right Wing,138,Napoli,227,"['01d94bd8-458b-4aee-8532-ebf74ed17872', '6c60ba18-2c64-4597-b5b7-e44b681d8879']",6,,,,,,,,,,,,,,,,,,Napoli,227,00:21:06.240,Pass,True
,,,,,,,,,,,,,,,,,,2.999863,,,,,,,,,,,,,f60460e4-e8b3-4a6b-8e8c-82935769ca98,3100,,"[13.9, 67.1]",3879635,66,,,,,-1.632683,,Right Foot,,,"[11.0, 20.3]",,High Pass,46.889763,,,,Faouzi Ghoulam,8876.0,,,True,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,138,Napoli,227,['4b301970-67c4-4b21-b97a-3271cbc7519a'],10,,,,,,,,,,,,,,,,,,Napoli,227,00:21:10.000,Pass,
,,,,,,,,,,,,,,,,,,1.327411,,,,,,,,,,,,,aff3a5dd-2998-4054-82aa-9072e2c37148,3103,,"[12.0, 11.7]",3879635,66,,,,,-0.37005898,,Left Foot,,,"[23.6, 7.2]",,Ground Pass,12.442266,,,,Lorenzo Insigne,7037.0,,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,138,Napoli,227,['505c3654-c186-4694-bd75-d80da3f2fefa'],15,,,,,,,,,,,,,,,,,,Napoli,227,00:21:15.988,Pass,
,,,,,,,,,,,,,,,,,,1.161095,,,,,,,,,,,,,8d1fa100-c8fa-49a6-bb9e-0f63fae77798,3106,,"[26.6, 7.0]",3879635,66,,,,,0.40091172,,Right Foot,,,"[50.9, 17.3]",,Low Pass,26.392801,,Incomplete,,Marek Hamšík,7025.0,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Left Wing,138,Napoli,227,"['3a040bab-6d01-4add-ab35-b170b6bcc877', 'd6ec572c-a9b6-4aa4-9e98-e01c21238fe3']",17,,,,,,,,,,,,,,,,,,Napoli,227,00:21:17.378,Pass,
,,,,,,,,,,,,,,,,,,1.074103,,,,,,,,,,,,,61869c4d-c8f6-4450-904e-f481174d65f8,3110,,"[72.8, 58.3]",3879635,66,,,,,-0.5645694,,Right Foot,,,"[81.8, 52.6]",,Ground Pass,10.653169,,,,Marcelo Brozović,5469.0,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,139,Inter Milan,238,['eeb1f074-6232-4292-b7c9-19706e8444c1'],19,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:19.986,Pass,
,,,,,,,,,,,,,,,,,,0.787112,,,,,,,,,,,,,e65fea4c-cb61-4c74-8767-816fe66f2c23,3117,,"[79.8, 42.1]",3879635,66,,,,,0.9926781,,Right Foot,,,"[89.0, 56.2]",,Ground Pass,16.835974,,,,Adem Ljajić,5587.0,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,139,Inter Milan,238,['453ee83c-a322-4822-9c28-5b30e9d5c07c'],24,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:24.882,Pass,
,,,,,,,,,,,,,,,,,,0.897207,,,,,,,,,,,,,92f70428-16b3-43cb-813d-6e768d4cee28,3121,,"[89.0, 60.3]",3879635,66,,,,,0.5302158,,Right Foot,,,"[100.6, 67.1]",,Ground Pass,13.446189,,,,Jonathan Ludovic Biabiany,11497.0,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Center Forward,139,Inter Milan,238,['16cf8ec0-5edc-47de-be8c-8c003ec725bf'],26,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:26.843,Pass,
,,,,,,,,,,,,,,,,,,0.632775,,,,,,,,,,,,,fac22ff9-fb1c-4a1e-84bb-167feb5cbb56,3124,,"[102.7, 64.5]",3879635,66,,,,,-1.7111713,,Right Foot,,,"[101.4, 55.3]",,Ground Pass,9.291394,,,,Adem Ljajić,5587.0,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,139,Inter Milan,238,['1d3b73a8-ffaf-421f-aa78-8539220af01b'],29,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:29.861,Pass,
,,,,,,,,,,,,,,,,,,2.444299,,,,,,,,,,,,,e38a2fdf-fbec-49a1-87cc-f4f8c52e196d,3136,,"[61.0, 40.1]",3879635,67,,True,,,-1.9977808,,Right Foot,,,"[51.4, 19.0]",,Ground Pass,23.181242,,,,Jorge Luiz Frello Filho,7024.0,,,,,,Kick Off,2,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,140,Napoli,227,['037b43df-bb80-4065-b243-8d7af87aeb20'],9,,,,,,,,,,,,,,,,,,Napoli,227,00:22:09.543,Pass,
,,,,,,,,,,,,,,,,,,1.151058,,,,,,,,,,,,,69749db7-cb02-43a8-b8ce-c937e3cbe5f6,3138,,"[54.2, 16.2]",3879635,67,,,,,-2.6287425,,Right Foot,,,"[43.9, 10.4]",,Ground Pass,11.8207445,,,,Faouzi Ghoulam,8876.0,,,,,,,2,From Kick Off,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,140,Napoli,227,['c9cd841c-cecf-48b0-a023-fff52b58cfdb'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:22:12.345,Pass,
,,,,,,,,,,,,,,,,,,2.180633,,,,,,,,,,,,,cea9c0a9-5670-46ab-8085-03dcbab1c5de,3141,,"[43.9, 10.4]",3879635,67,,,,,1.6294088,,Left Foot,,,"[41.5, 51.3]",,Ground Pass,40.970356,,,,Raúl Albiol i Tortajada,7030.0,,,True,,,,2,From Kick Off,Faouzi Ghoulam,8876.0,Left Back,140,Napoli,227,['476d56ab-62cb-4b01-9d58-b64672bc10b5'],14,,,,,,,,,,,,,,,,,,Napoli,227,00:22:14.211,Pass,
,,,,,,,,,,,,,,,,,,1.873704,,,,,,,,,,,,,3da72c23-d480-4f78-a85a-34b62acad489,3144,,"[42.4, 50.4]",3879635,67,,,,,-1.4670604,,Right Foot,,,"[46.2, 13.9]",,Ground Pass,36.697273,,,,Faouzi Ghoulam,8876.0,,,,,,,2,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,140,Napoli,227,['e2300d33-d4e5-4967-af66-0a0f05f0e468'],17,,,,,,,,,,,,,,,,,,Napoli,227,00:22:17.871,Pass,
,,,,,,,,,,,,,,,,,,1.348708,,,,,,,,,,,,,4e3760d1-1ebb-451b-b4e0-5605b0ed8218,3147,,"[52.0, 9.8]",3879635,67,,,,,-0.13411078,,Left Foot,,,"[64.6, 8.1]",,Ground Pass,12.714166,,,,Marek Hamšík,7025.0,,,,,,,2,From Kick Off,Faouzi Ghoulam,8876.0,Left Back,140,Napoli,227,['3513babb-7ef0-4396-96f5-41faae59efbc'],20,,,,,,,,,,,,,,,,,,Napoli,227,00:22:20.970,Pass,
,,,,,,,,,,,,,,,,,,1.848555,,,,,,,,,,,,,e42faa96-3f78-4302-ba2c-ef5d529a85fb,3150,,"[64.6, 8.1]",3879635,67,,,,,1.8537555,,Right Foot,,,"[53.9, 44.9]",,Ground Pass,38.324013,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,2,From Kick Off,Marek Hamšík,7025.0,Left Center Midfield,140,Napoli,227,['316efd5d-a242-4fe6-b435-a7f77fade567'],23,,,,,,,,,,,,,,,,,,Napoli,227,00:22:23.374,Pass,
,,,,,,,,,,,,,,,,,,2.795085,,,,,,,,,,,,,afa440a2-e2db-42df-a113-5760676a3322,3153,,"[63.8, 40.6]",3879635,67,,,,,-0.9115776,,Right Foot,,,"[90.3, 6.4]",,High Pass,43.265343,,,,Faouzi Ghoulam,8876.0,,,,,,,2,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,140,Napoli,227,['99319970-80ed-4b4c-92c9-c38b69a0cbf4'],27,,,,,,,,,,,,,,,,,,Napoli,227,00:22:27.242,Pass,
,,,,,,,,,,,,,,,,,,1.469128,,,,,,,,,,,,,3260d489-74c6-4f73-8c3a-5ad6e7137c7e,3156,,"[95.7, 6.8]",3879635,67,,,,,1.069691,,Left Foot,,,"[106.6, 26.7]",,Low Pass,22.689646,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,,2,From Kick Off,Faouzi Ghoulam,8876.0,Left Back,140,Napoli,227,"['98db737b-9da6-4dad-9b99-79f406bbf45b', 'aba68efa-9e02-4da3-bd7f-2cfaa9de0cbb']",31,,,,,,,,,,,,,,,,,,Napoli,227,00:22:31.978,Pass,
,,,,,,,,,,,,,,,,,,1.147526,,,,,,,,,,,,,aba68efa-9e02-4da3-bd7f-2cfaa9de0cbb,3158,,"[13.5, 53.4]",3879635,67,,,,,0.07897211,,Left Foot,,,"[27.4, 54.5]",,Ground Pass,13.943458,,,,Gary Alexis Medel Soto,16453.0,,,,,,Recovery,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,141,Inter Milan,238,"['15b284b8-289e-4d25-bace-46d7ac848fec', '3260d489-74c6-4f73-8c3a-5ad6e7137c7e']",33,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:33.447,Pass,
,,,,,,,,,,,,,,,,,,1.416502,,,,,,,,,,,,,1b454cb4-04cd-4d06-9322-b56ab3d5aff0,3161,,"[31.5, 53.8]",3879635,67,,,,,0.45924234,,Right Foot,,,"[49.7, 62.8]",,Low Pass,20.303694,,,,Adem Ljajić,5587.0,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,141,Inter Milan,238,['3f4b9bcf-10da-4e81-8cd0-433ec4af0c70'],35,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:35.554,Pass,
,,,,,,,,,,,,,,,,,,1.14326,,,,,,,,,,,,,f0194562-9417-4c55-9e05-d18ac6b3bc4e,3164,,"[49.9, 62.8]",3879635,67,,,,,1.5250268,,Right Foot,,,"[50.5, 75.9]",,Ground Pass,13.113733,,,,Jonathan Ludovic Biabiany,11497.0,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Center Forward,141,Inter Milan,238,['8900de84-55b1-4f9e-9c5c-21bd96cf1f19'],37,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:37.011,Pass,
,,,,,,,,,,,,,,,,,,0.099454,,,,,,,,,,,,,3e4d988b-da8e-4764-9a05-828a14c94d1b,3171,,"[51.8, 71.6]",3879635,67,,,,,-1.990993,,Right Foot,,,"[49.7, 66.9]",,Ground Pass,5.147815,,Incomplete,,Marcelo Brozović,5469.0,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,141,Inter Milan,238,"['50226661-d336-4c83-ad28-30782d74a310', 'ab761986-9b85-47cc-91e9-62f42518893b']",39,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:39.964,Pass,
,,,,,,,,,,,,,,,,,,1.212356,,,,,,,,,,,,,f15c0b79-5420-47ce-adb7-87737ebbc434,3176,,"[43.1, 62.2]",3879635,67,,,,,1.8950039,,Left Foot,,,"[39.0, 74.4]",,Ground Pass,12.870509,,,,Danilo D''Ambrosio,6984.0,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,141,Inter Milan,238,['bd8d31a5-0b2d-4f4d-9797-a0c91a46e2bc'],41,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:41.901,Pass,
,,,,,,,,,,,,,,,,,,1.286181,,,,,,,,,,,,,3bf02054-d62d-4851-afd3-ef56fa1fdeb9,3180,,"[42.2, 75.4]",3879635,67,,,,,-1.3641131,,Right Foot,,,"[44.8, 63.0]",,Ground Pass,12.669649,,,,Gary Alexis Medel Soto,16453.0,,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,141,Inter Milan,238,['1398efc8-f6e5-45d8-a683-ea79e8dcbed8'],44,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:44.368,Pass,
,,,,,,,,,,,,,,,,,,1.255839,,,,,,,,,,,,,2786c97c-7cf3-4992-98e7-5033a5f08b4a,3183,,"[44.8, 63.0]",3879635,67,,,,,-1.6347485,,Right Foot,,,"[43.5, 42.7]",,Ground Pass,20.341583,,,,Marcelo Brozović,5469.0,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,141,Inter Milan,238,['c0dc4f8f-3cb3-4b99-a621-2882019b3bc9'],45,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:45.996,Pass,
,,,,,,,,,,,,,,,,,,2.3247,,,,,,,,,,,,,d377d5d2-623e-4e60-baca-253b1c152891,3186,,"[45.2, 27.3]",3879635,67,,,,,-0.551655,,Right Foot,,,"[81.6, 4.9]",,High Pass,42.740147,,,,Ivan Perišić,5474.0,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,141,Inter Milan,238,['ad7139e4-517a-40c1-a99f-8e049616a4c9'],48,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:48.613,Pass,
,,,,,,,,,,,,,,,,,,2.212581,,,,,,,,,,,,,0400a1cc-3bcb-45e4-90d6-0a7cdaf9b6a0,3189,,"[111.9, 7.2]",3879635,67,,,,,1.6307765,,Left Foot,True,,"[109.6, 45.5]",,High Pass,38.369,,Incomplete,,Jonathan Ludovic Biabiany,11497.0,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Midfield,141,Inter Milan,238,"['3699c605-359c-4e95-afb8-f2950ee45b88', '41e99ed3-c8d5-4a0f-b9ad-27d39f3590cc']",59,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:59.476,Pass,
,,,,,,,,,,,,,,,,,,1.383712,,,,,,,,,,,,,9bde211c-0e55-490d-92af-62f9f6a7efca,3196,,"[8.4, 34.8]",3879635,68,,,,,-0.37858206,,Left Foot,,,"[35.3, 24.1]",,Ground Pass,28.949957,,,,Marek Hamšík,7025.0,,,,,,Free Kick,2,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,142,Napoli,227,['f484fb5b-c870-421f-b1b9-250f23584a0a'],32,,,,,,,,,,,,,,,,,,Napoli,227,00:23:32.986,Pass,
,,,,,,,,,,,,,,,,,,2.033464,,,,,,,,,,,,,29a71117-53c9-4471-bdf8-0bc9be5a5c02,3199,,"[73.0, 19.2]",3879635,68,,,,,-0.58465064,43093cd4-4c27-4c31-95bc-372accea4083,Right Foot,,,"[93.7, 5.5]",,Ground Pass,24.822973,,,,Lorenzo Insigne,7037.0,True,,,,,,2,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,142,Napoli,227,['78aed8b7-fe17-4c59-81a7-94a47e2b4658'],39,,,,,,,,,,,,,,,,,,Napoli,227,00:23:39.053,Pass,
,,,,,,,,,,,,,,,,,,1.83058,,,,,,,,,,,,,b0c516d0-affd-43e2-8629-805dd6cdca67,3207,,"[78.1, 28.0]",3879635,68,,,,,1.3521274,,Head,,,"[80.7, 39.7]",,High Pass,11.985408,,,,Allan Marques Loureiro,7035.0,,,,,,Recovery,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,142,Napoli,227,['ff12e868-a8a2-41fc-bc63-c90a37b85bb1'],49,,,,,,,,,,,,,,,,,,Napoli,227,00:23:49.012,Pass,
,,,,,,,,,,,,,,,,,,1.697601,,,,,,,,,,,,,e95a1ae4-7fbb-4b86-88d5-f618045ace27,3210,,"[81.5, 39.3]",3879635,68,,,,,-1.6506263,,Head,,,"[80.3, 24.3]",,Low Pass,15.047923,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,2,From Free Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,142,Napoli,227,['98510a99-ddd2-41ec-8364-90e93232d978'],50,,,,,,,,,,,,,,,,,,Napoli,227,00:23:50.843,Pass,
