50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1ac3c80c-4fb3-4bf9-89a0-7c7d311f9459,1,,,3879838,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sampdoria,234,,0,,,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 2}, {'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 26}, {'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 7473, 'name': 'Lorenzo De Silvestri'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 29}, {'player': {'id': 25505, 'name': 'José Rodolfo Pires Ribeiro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 11}, {'player': {'id': 15959, 'name': 'Nenad Krstičić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 27}, {'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]}",Sampdoria,234,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c3cc6b23-9c26-4686-8070-b1a238a8b386,2,,,3879838,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sampdoria,234,,0,,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 12491, 'name': 'Federico Marchetti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 8443, 'name': 'Dušan Basta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 3588, 'name': 'Wesley Hoedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8847, 'name': 'Santiago Juan Gentiletti Selak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 87}, {'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 11427, 'name': 'Filip Đorđević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Lazio,236,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d118c4f5-cff0-483b-b1c1-2a8f2d3c5742,3,,,3879838,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sampdoria,234,['e552dbdf-809b-4a73-a528-0b8cdf67a3a1'],0,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,e552dbdf-809b-4a73-a528-0b8cdf67a3a1,4,,,3879838,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sampdoria,234,['d118c4f5-cff0-483b-b1c1-2a8f2d3c5742'],0,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,82ecf88a-04fa-434b-b709-8222520d4482,1742,,,3879838,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Sampdoria,234,['98eb0650-325d-4009-97be-e72079bbb062'],0,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,98eb0650-325d-4009-97be-e72079bbb062,1743,,,3879838,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Sampdoria,234,['82ecf88a-04fa-434b-b709-8222520d4482'],0,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.632433,,,,,,,,,,,,,,,,1a26fbca-4357-4255-86ff-69aaeb4d761b,5,,"[61.0, 40.1]",3879838,0,,,,,1.7506498,,Right Foot,,,,"[60.6, 42.3]",,Ground Pass,,2.236068,,,,Fabio Quagliarella,7011.0,,,,,Kick Off,1,From Kick Off,Luis Fernando Muriel Fruto,6334.0,Left Center Forward,2,Sampdoria,234,['b9f4e52e-105d-4f11-90e1-986e628e824a'],0,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:00.459,Pass,
,,,,,,,,,,,,,,,,,,,1.6453,,,,,,,,,,,,,,,,2bce76f2-edbb-41cc-860a-396c6087be9c,7,,"[60.1, 42.7]",3879838,0,,,,,3.0461893,,Right Foot,,,,"[39.2, 44.7]",,Ground Pass,,20.995476,,,,Modibo Diakité,174418.0,,,,,,1,From Kick Off,Fabio Quagliarella,7011.0,Right Center Forward,2,Sampdoria,234,['4f2d1fdd-3100-4bb5-892e-9082097e5f47'],1,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:01.091,Pass,
,,,,,,,,,,,,,,,,,,,6.080461,,,,,,,,,,,,,,,,ce7cc512-4e48-44b0-a072-2b0abb01cd30,11,,"[42.2, 48.7]",3879838,0,,,,,0.09823729,,Right Foot,,,,"[118.3, 56.2]",,High Pass,,76.46869,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Kick Off,Modibo Diakité,174418.0,Right Center Back,2,Sampdoria,234,"['556a0fee-9208-47d2-9c14-5e36ac668d19', '5f89c2c8-112f-46b8-a5c0-d11ba17f8486', 'b7e0e522-6754-4e5e-9aea-85a2e6ce769c']",4,,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:04.759,Pass,True
,,,,,,,,,,,,,,,,,,,3.661806,,,,,,,,,,,,,,,,5cf42cb4-623e-4ea9-9db5-0321a1110052,15,,"[11.0, 32.4]",3879838,0,,,,,-0.046840712,,Left Foot,,,,"[87.8, 28.8]",,High Pass,,76.88433,,Incomplete,,Filip Đorđević,11427.0,,,,,,1,From Kick Off,Federico Marchetti,12491.0,Goalkeeper,2,Sampdoria,234,"['5d46d56d-6210-4324-847c-1670980973f2', 'de7b4877-3734-4379-91b8-499b72656651']",27,,,,,,,,,,,,,,,,,,,,Lazio,236,00:00:27.895,Pass,
