50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.080489,,,,,,,,,,,,,,8d5c1b36-78dc-446e-81f6-3f060258417a,20,,"[23.8, 56.7]",3879723,0,,,,,-0.1500728,,Right Foot,,,"[73.4, 49.2]",,High Pass,50.16383,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Kick Off,Yuto Nagatomo,5690.0,Right Back,2,Chievo,231,"['6c62650f-e61a-42ca-9735-cc5f636943af', 'f5f9efa9-4340-49ff-985a-1415da941526']",13,,,,,,,,,,,,,,,,Inter Milan,238,00:00:13.418,Pass,
,,,,,,,,,,,,,,,,1.535232,,,,,,,,,,,,,,6c62650f-e61a-42ca-9735-cc5f636943af,22,,"[46.7, 30.9]",3879723,0,,,,,0.020939348,,Head,,,"[65.8, 31.3]",,High Pass,19.104189,,,,Nicola Rigoni,7041.0,,,,,Recovery,1,From Kick Off,Boštjan Cesar,8877.0,Left Center Back,2,Chievo,231,"['46e245d2-191a-4eae-a6e2-e89fac08965b', '8d5c1b36-78dc-446e-81f6-3f060258417a']",16,,,,,,,,,,,,,,,,Chievo,231,00:00:16.498,Pass,
,,,,,,,,,,,,,,,,1.401024,,,,,,,,,,,,,,67b236be-546f-4c76-9d6e-f8a09b006174,24,,"[65.8, 31.3]",3879723,0,,,,,0.56796074,,Head,,,"[76.3, 38.0]",,High Pass,12.455521,,,,Roberto Inglese,7043.0,,,,,,1,From Kick Off,Nicola Rigoni,7041.0,Left Center Midfield,2,Chievo,231,['2fa5b39f-2892-435b-a5eb-22cd40ea9a91'],18,,,,,,,,,,,,,,,,Chievo,231,00:00:18.034,Pass,
,,,,,,,,,,,,,,,,1.03398,,,,,,,,,,,,,,1e583260-e0d1-4d95-9912-feae3cb0b236,27,,"[77.2, 38.2]",3879723,0,,,,,1.1331651,,Right Foot,,,"[82.3, 49.1]",,Low Pass,12.034118,,,,Sergio Pellissier,8644.0,,,,,,1,From Kick Off,Roberto Inglese,7043.0,Right Center Forward,2,Chievo,231,['c0c7cc40-a057-4829-b479-49c79fc5df6a'],20,,,,,,,,,,,,,,,,Chievo,231,00:00:20.344,Pass,
,,,,,,,,,,,,,,,,3.195964,,,,,,,,,,,,,,4041f656-0d01-4ab6-affe-395d7e9318eb,30,,"[83.3, 51.0]",3879723,0,,,,,0.18096368,,Right Foot,,,"[115.0, 56.8]",,Ground Pass,32.22623,,Unknown,,Giampiero Pinzi,386657.0,,,,,,1,From Kick Off,Sergio Pellissier,8644.0,Left Center Forward,2,Chievo,231,['44c366ca-0e89-4694-8521-997ec7cc66ba'],22,,,,,,,,,,,,,,,,Chievo,231,00:00:22.514,Pass,
,,,,,,,,,,,,,,,,1.893408,,,,,,,,,,,,,,4aa96663-e257-465b-ba7d-2c354a5532c9,34,,"[10.0, 23.5]",3879723,0,,,,,-0.5623218,,Right Foot,,,"[36.5, 6.8]",,High Pass,31.323154,,,,Alex Nicolao Telles,11183.0,,,,,Free Kick,1,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,3,Inter Milan,238,['05df2292-b6b4-4eb7-9347-b03c8adafbc0'],55,,,,,,,,,,,,,,,,Inter Milan,238,00:00:55.381,Pass,
,,,,,,,,,,,,,,,,0.942403,,,,,,,,,,,,,,595b75c9-5ec0-4190-af47-e399e293e826,38,,"[36.1, 9.4]",3879723,0,,,,,1.1830262,,Left Foot,,,"[39.0, 16.5]",,High Pass,7.66942,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,3,Inter Milan,238,"['c7686caa-6e6e-446a-bf81-1af2896ee99e', 'dbe97455-ee66-4154-86f1-77ec3aa05817']",58,,,,,,,,,,,,,,,,Inter Milan,238,00:00:58.101,Pass,True
,,,,,,,,,,,,,,,,0.896743,,,,,,,,,,,,,,b6b2be31-a498-4fdb-b421-e7be2590a9d7,41,,"[39.0, 16.4]",3879723,0,,,,,-0.7551044,,Left Foot,,,"[44.1, 11.6]",,Ground Pass,7.0035706,,Incomplete,,Alex Nicolao Telles,11183.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,3,Inter Milan,238,"['6c1ef166-b279-4589-9797-9610e62838e3', 'fa86d7d2-d400-4db9-be42-e486c52ea1f3']",59,,,,,,,,,,,,,,,,Inter Milan,238,00:00:59.577,Pass,
,,,,,,,,,,,,,,,,1.556028,,,,,,,,,,,,,,6e01bdaa-2f80-464a-928b-7052ab049713,44,,"[41.5, 0.1]",3879723,1,,,,,0.6886859,,,,,"[56.2, 12.2]",,High Pass,19.039433,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Throw-in,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,4,Inter Milan,238,['87782d0f-786c-4440-8e1f-24b7b059d841'],9,,,,,,,,,,,,,,,,Inter Milan,238,00:01:09.643,Pass,
,,,,,,,,,,,,,,,,0.603774,,,,,,,,,,,,,,0d345ca3-e7ac-4c26-ad06-96a8b669c7c5,47,,"[56.3, 12.2]",3879723,1,,,,,-1.8608832,,Right Foot,,,"[54.3, 5.5]",,Ground Pass,6.9921384,,,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,4,Inter Milan,238,['c5f08d61-9bef-4e16-be3e-91e8792b6a33'],11,,,,,,,,,,,,,,,,Inter Milan,238,00:01:11.239,Pass,
,,,,,,,,,,,,,,,,0.863218,,,,,,,,,,,,,,421cd27a-71b2-4769-b6c9-c8c4fa62f9b5,50,,"[58.2, 7.8]",3879723,1,,,,,0.25859356,,Right Foot,,,"[73.7, 11.9]",,Ground Pass,16.03309,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Eder Citadin Martins,7000.0,Left Wing,4,Inter Milan,238,"['83910ec0-e2d0-4b1f-9e19-ee0f345042b9', 'c30cc96d-9d4c-4525-b066-6a0080725d39']",12,,,,,,,,,,,,,,,,Inter Milan,238,00:01:12.460,Pass,
,,,,,,,,,,,,,,,,1.271845,,,,,,,,,,,,,,c30cc96d-9d4c-4525-b066-6a0080725d39,52,,"[46.4, 68.2]",3879723,1,,,,,-0.4511259,,Right Foot,,,"[68.9, 57.3]",,High Pass,25.0012,,Incomplete,,Roberto Inglese,7043.0,,,,,Recovery,1,From Throw In,Nicolás Federico Spolli,8278.0,Right Center Back,4,Inter Milan,238,"['1c1e6df1-020f-420f-a7cd-184ced66c99d', '2aca64c7-4bfa-49e9-8576-2f019bdcb7ba', '421cd27a-71b2-4769-b6c9-c8c4fa62f9b5']",13,,,,,,,,,,,,,,,,Chievo,231,00:01:13.323,Pass,
,,,,,,,,,,,,,,,,1.807798,,,,,,,,,,,,,,3981345f-8454-42c8-b235-0c195940f3b7,57,,"[51.8, 24.7]",3879723,1,,,,,1.4221426,,Left Foot,,,"[54.9, 45.4]",,Ground Pass,20.930838,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,['6295d03a-669c-42c1-8d64-b966b27e43c8'],15,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.269,Pass,
,,,,,,,,,,,,,,,,1.974344,,,,,,,,,,,,,,b3b0edb8-8665-482b-bb38-7b3e2d4e15bd,60,,"[67.0, 53.4]",3879723,1,,,,,1.2355331,,Right Foot,,,"[74.7, 75.5]",,Ground Pass,23.40299,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,4,Inter Milan,238,['f9ecb905-19d5-430e-94d4-fa999b2c37f2'],19,,,,,,,,,,,,,,,,Inter Milan,238,00:01:19.335,Pass,
,,,,,,,,,,,,,,,,0.850699,,,,,,,,,,,,,,6da4c1c9-e03b-4691-8766-39721101b4d9,63,,"[83.2, 73.0]",3879723,1,,,,,0.54756224,,Right Foot,,,"[87.3, 75.5]",,Ground Pass,4.802083,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['f03f5a74-ec26-4932-93b4-ecf1001daa63'],23,,,,,,,,,,,,,,,,Inter Milan,238,00:01:23.048,Pass,
,,,,,,,,,,,,,,,,1.738959,,,,,,,,,,,,,,a2ed20f1-e045-4aea-8942-c58b0683f3ad,67,,"[84.6, 71.2]",3879723,1,,,,,-2.2678177,,Right Foot,,,"[70.2, 54.0]",,Ground Pass,22.43212,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Rodrigo Sebastián Palacio,7165.0,Right Wing,4,Inter Milan,238,"['482b30e8-74e5-43ee-89d9-f84dc1a0fc0c', 'd9aded76-4618-4bc5-b65e-df98769a8853']",26,,,,,,,,,,,,,,,,Inter Milan,238,00:01:26.024,Pass,True
,,,,,,,,,,,,,,,,1.741965,,,,,,,,,,,,,,423a08b8-9aa0-4058-85b2-2ee43f49577e,71,,"[69.6, 53.4]",3879723,1,,,,,1.8944091,,Right Foot,,,"[64.2, 69.5]",,Ground Pass,16.98146,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,"['04a802fd-224f-4638-b078-cff488ce53a0', '8faacf62-ceae-4587-941a-ffe4e236152b']",28,,,,,,,,,,,,,,,,Inter Milan,238,00:01:28.320,Pass,True
,,,,,,,,,,,,,,,,0.98234,,,,,,,,,,,,,,b9706d10-cfe7-4a14-a06b-631cb1b111cb,73,,"[64.7, 69.5]",3879723,1,,,,,0.5237757,,Right Foot,,,"[76.3, 76.2]",,Ground Pass,13.395895,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,['b326f1ac-c730-4208-b33e-384fb1bc1bda'],30,,,,,,,,,,,,,,,,Inter Milan,238,00:01:30.062,Pass,
,,,,,,,,,,,,,,,,1.396391,,,,,,,,,,,,,,d3ead3d3-b91e-4141-a2eb-eb32bcc898b0,76,,"[71.7, 75.9]",3879723,1,,,,,-2.2367656,,Right Foot,,,"[57.4, 57.7]",,Ground Pass,23.145842,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['4a7907e2-5aaa-4bf2-ba56-a741161ea7d5'],31,,,,,,,,,,,,,,,,Inter Milan,238,00:01:31.909,Pass,
,,,,,,,,,,,,,,,,0.137777,,,,,,,,,,,,,,4eb0c65f-3cab-42cc-9451-381145836aa6,79,,"[57.4, 59.4]",3879723,1,,,,,-1.5707964,,Right Foot,,,"[57.4, 55.8]",,Low Pass,3.6,,Incomplete,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,"['81d02723-3c18-4af2-8b85-0ccb9d3c7927', 'b15ef3fe-3c39-4ae6-8045-2ffec0109ac5', 'c8bd7e74-a814-44f6-81fa-4d1a23e9af59']",33,,,,,,,,,,,,,,,,Inter Milan,238,00:01:33.305,Pass,True
,,,,,,,,,,,,,,,,1.224902,,,,,,,,,,,,,,d5902ea0-6c0e-4e2f-93a7-c9ab6087e82b,82,,"[56.2, 57.1]",3879723,1,,,,,0.35049662,,Right Foot,,,"[65.5, 60.5]",,Ground Pass,9.90202,,Incomplete,,Yuto Nagatomo,5690.0,,,,,Recovery,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,"['2cb5176b-317a-4e79-a3e5-0f567538faca', '9cc7d1b8-09d0-47ef-a770-d807862ee06a']",35,,,,,,,,,,,,,,,,Inter Milan,238,00:01:35.260,Pass,
,,,,,,,,,,,,,,,,1.051753,,,,,,,,,,,,,,9cc7d1b8-09d0-47ef-a770-d807862ee06a,85,,"[54.6, 19.6]",3879723,1,,,,,1.0934509,,Right Foot,,,"[59.1, 28.3]",,Ground Pass,9.794897,,Incomplete,,Valter Birsa,7045.0,,,,,Recovery,1,From Throw In,Nicola Rigoni,7041.0,Left Center Midfield,4,Inter Milan,238,"['5172add5-40d8-470f-b10d-5dcb3e46c7d8', '7e82017f-a47a-4cdc-a35b-eba895572afe', '9115f42b-b7cc-4f0a-a40e-bfb42c6873b8', 'd5902ea0-6c0e-4e2f-93a7-c9ab6087e82b']",36,,,,,,,,,,,,,,,,Chievo,231,00:01:36.485,Pass,True
,,,,,,,,,,,,,,,,1.250587,,,,,,,,,,,,,,02042686-6fa5-4fd5-82d0-d33a69e6cef2,90,,"[58.2, 54.0]",3879723,1,,,,,-2.5714135,,Left Foot,,,"[45.1, 45.6]",,Ground Pass,15.561812,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,4,Inter Milan,238,['77cb6aae-2caf-4a1f-b884-3264245c0f04'],40,,,,,,,,,,,,,,,,Inter Milan,238,00:01:40.049,Pass,
,,,,,,,,,,,,,,,,2.010324,,,,,,,,,,,,,,6c67d9ec-a8c3-462c-811f-971cf95ac9df,93,,"[47.7, 39.3]",3879723,1,,,,,-0.99172205,,Right Foot,,,"[56.2, 26.3]",,Ground Pass,15.532225,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['d3778f76-d660-4873-9649-d87e386a076a'],42,,,,,,,,,,,,,,,,Inter Milan,238,00:01:42.788,Pass,
,,,,,,,,,,,,,,,,0.866303,,,,,,,,,,,,,,e32c3868-d9be-4890-a283-589843336b72,96,,"[80.1, 17.7]",3879723,1,,,,,-1.4501727,,Left Foot,,,"[81.3, 7.8]",,Ground Pass,9.972462,,,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,4,Inter Milan,238,['a1251fdc-6408-47f7-8371-d5284cbba503'],48,,,,,,,,,,,,,,,,Inter Milan,238,00:01:48.598,Pass,
,,,,,,,,,,,,,,,,1.396608,,,,,,,,,,,,,,8002e11a-05a1-46d6-90a0-a474e3a1f014,100,,"[78.9, 7.4]",3879723,1,,,,,2.1371515,,Right Foot,,,"[67.9, 24.7]",,Ground Pass,20.500975,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Eder Citadin Martins,7000.0,Left Wing,4,Inter Milan,238,"['977ebf56-c5af-4d91-9093-d93047912c4e', 'd54e75d5-129f-420e-b61e-26afa3ae8a33']",50,,,,,,,,,,,,,,,,Inter Milan,238,00:01:50.438,Pass,True
,,,,,,,,,,,,,,,,1.962174,,,,,,,,,,,,,,bd2a0028-ac1e-4386-91dd-3d2295aa02f4,102,,"[67.3, 24.9]",3879723,1,,,,,3.0411565,,Right Foot,,,"[54.4, 26.2]",,Ground Pass,12.965339,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,['f9e80467-e139-484c-98b0-e13d5c40298e'],51,,,,,,,,,,,,,,,,Inter Milan,238,00:01:51.834,Pass,
,,,,,,,,,,,,,,,,2.401276,,,,,,,,,,,,,,06ff89d2-a11d-4166-bc04-f97fbd3e9eb1,105,,"[45.8, 28.9]",3879723,1,,,,,2.5971618,,Right Foot,,,"[20.2, 44.4]",,Ground Pass,29.926744,,,,Samir Handanovič,7001.0,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['7b72c6c3-1715-419b-aab1-ad91a0e77cdb'],54,,,,,,,,,,,,,,,,Inter Milan,238,00:01:54.376,Pass,
,,,,,,,,,,,,,,,,1.885771,,,,,,,,,,,,,,ca020180-08a0-4201-a404-919217160417,108,,"[20.5, 49.2]",3879723,1,,,,,1.0617255,,Right Foot,,,"[34.9, 75.0]",,Ground Pass,29.546574,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,Samir Handanovič,7001.0,Goalkeeper,4,Inter Milan,238,['365df14e-0d05-446a-92eb-e53c76fb8ebe'],58,,,,,,,,,,,,,,,,Inter Milan,238,00:01:58.614,Pass,
,,,,,,,,,,,,,,,,1.176307,,,,,,,,,,,,,,856a01e6-3253-4905-8175-a87efbad07b3,111,,"[35.9, 75.0]",3879723,2,,,,,-2.0659297,,Right Foot,,,"[30.5, 65.0]",,Ground Pass,11.364858,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['5ddc459b-7ae3-4643-afa6-a8f2f912b0d5'],2,,,,,,,,,,,,,,,,Inter Milan,238,00:02:02.363,Pass,
,,,,,,,,,,,,,,,,1.648872,,,,,,,,,,,,,,d3658054-51e9-4172-861e-995bb825e3f6,114,,"[30.5, 65.0]",3879723,2,,,,,-1.6720531,,Right Foot,,,"[28.6, 46.3]",,Ground Pass,18.796276,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,4,Inter Milan,238,['126951c8-2851-4ee4-bc92-e00a19ecc5ad'],4,,,,,,,,,,,,,,,,Inter Milan,238,00:02:04.874,Pass,
,,,,,,,,,,,,,,,,2.181049,,,,,,,,,,,,,,cfc14dc1-0727-4752-b5bc-cd5b9fc0f993,117,,"[34.3, 39.9]",3879723,2,,,,,-1.0012343,,Right Foot,,,"[48.9, 17.1]",,Ground Pass,27.073973,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['0c47dde4-231d-454e-bfb8-9466cae77552'],7,,,,,,,,,,,,,,,,Inter Milan,238,00:02:07.921,Pass,
