50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.100158,,,,,,,,,,,,,ddeb88c9-e748-4099-b9c0-908e1c9715ba,27,,"[108.9, 77.6]",3879814,0,,,,,-2.925951,,Left Foot,,,,"[98.4, 75.3]",Ground Pass,,10.748954,,,,,Josip Iličić,7139.0,,,,,,,1,From Kick Off,Cristian Tello Herrera,6658.0,Right Wing,2,Fiorentina,239,['779a26aa-3150-4a6e-ab02-228916d5815f'],23,,,,,,,,,,,,,,,,Fiorentina,239,00:00:23.954,Pass,
,,,,,,,,,,,,,,,,,0.723602,,,,,,,,,,,,,c090dc5c-fe1f-406f-89dd-2ac948cbfeed,30,,"[100.5, 74.6]",3879814,0,,,,,1.3360738,,Left Foot,,,,"[101.6, 79.2]",Ground Pass,,4.7296934,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,From Kick Off,Josip Iličić,7139.0,Center Attacking Midfield,2,Fiorentina,239,['c95343f6-ef86-43a1-a911-ec3bb1b7460f'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:00:27.178,Pass,
,,,,,,,,,,,,,,,,,0.869094,,,,,,,,,,,,,041fcbc5-0712-4915-a5e8-ad598dcb5f63,33,,"[99.3, 71.6]",3879814,0,,,,,-2.1081886,,Right Foot,,,,"[90.6, 57.0]",Ground Pass,,16.995588,,,,,Borja Valero Iglesias,6997.0,,,,,,,1,From Kick Off,Cristian Tello Herrera,6658.0,Right Wing,2,Fiorentina,239,['00260014-9dba-4308-884a-fc190700b47e'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:00:30.564,Pass,
,,,,,,,,,,,,,,,,,1.428863,,,,,,,,,,,,,ea2ff776-f293-4604-84e3-f8eeaf1f7356,37,,"[89.0, 56.3]",3879814,0,,,,,-2.1793184,,No Touch,,,,"[80.5, 44.1]",Ground Pass,,14.869096,,True,,,Davide Astori,8275.0,,,,,,,1,From Kick Off,Borja Valero Iglesias,6997.0,Left Defensive Midfield,2,Fiorentina,239,"['56745b58-759e-4361-9909-90659a01f314', 'b485eb6d-ea90-4e0b-b09d-91ce8816200a']",31,,,,,,,,,,,,,,,,Fiorentina,239,00:00:31.593,Pass,True
,,,,,,,,,,,,,,,,,1.484522,,,,,,,,,,,,,46bf3246-ef53-49c6-b29d-08cc32852be3,40,,"[88.1, 37.7]",3879814,0,,,,,-1.0673027,,Left Foot,,,,"[101.1, 14.1]",Ground Pass,,26.943645,,,,,Marcos Alonso Mendoza,3964.0,,,,,,,1,From Kick Off,Davide Astori,8275.0,Left Center Back,2,Fiorentina,239,['ca7f9d5d-80a5-42d5-90d7-1ab4a0043d12'],34,,,,,,,,,,,,,,,,Fiorentina,239,00:00:34.452,Pass,
,,,,,,,,,,,,,,,,,2.44191,,,,,,,,,,,,,536d570a-c331-42f2-bc22-35f82225818e,44,,"[88.5, 8.4]",3879814,0,,,,,2.6641014,,Right Foot,,,,"[51.2, 27.7]",Ground Pass,,41.99738,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,From Kick Off,Marcos Alonso Mendoza,3964.0,Left Back,2,Fiorentina,239,['aad86136-2cf6-412a-99d6-2dc2ddb7e225'],41,,,,,,,,,,,,,,,,Fiorentina,239,00:00:41.669,Pass,
,,,,,,,,,,,,,,,,,2.358178,,,,,,,,,,,,,e08069d5-d6a9-4e53-ad0d-2fb095828827,48,,"[48.2, 29.5]",3879814,0,,,,,1.4168918,,Right Foot,,,,"[54.7, 71.4]",Ground Pass,,42.40118,,,,,Facundo Sebastián Roncaglia,6830.0,,,True,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Right Center Back,2,Fiorentina,239,"['9f795a25-7ac1-4531-aea8-d172563f3358', 'b4cb10f5-39c6-4529-b6b8-71c79f177b12']",45,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.440,Pass,True
,,,,,,,,,,,,,,,,,1.119996,,,,,,,,,,,,,9d9f1d95-40ba-4515-b51e-6a73eb117319,51,,"[54.2, 71.2]",3879814,0,,,,,-1.8350563,,Right Foot,,,,"[49.6, 54.2]",Ground Pass,,17.61136,,,,,Matías Vecino Falero,5255.0,,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Back,2,Fiorentina,239,['10e0883b-8998-4a7a-a6bb-8a24f4cfa3f1'],47,,,,,,,,,,,,,,,,Fiorentina,239,00:00:47.962,Pass,
,,,,,,,,,,,,,,,,,2.451817,,,,,,,,,,,,,5d1a7c23-d8bf-48fa-8629-13c0d05c20e4,54,,"[45.3, 52.2]",3879814,0,,,,,-2.7796946,,Right Foot,,,,"[17.3, 41.6]",Ground Pass,,29.939272,,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,,1,From Kick Off,Matías Vecino Falero,5255.0,Right Defensive Midfield,2,Fiorentina,239,['9f312000-d01b-4585-b1dc-debef900fb22'],49,,,,,,,,,,,,,,,,Fiorentina,239,00:00:49.839,Pass,
,,,,,,,,,,,,,,,,,0.598419,,,,,,,,,,,,,333babc2-4467-495d-968b-1763c4122a46,57,,"[20.8, 39.8]",3879814,0,,,,,1.0569978,,Left Foot,,,,"[26.5, 49.9]",Ground Pass,,11.597413,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,From Kick Off,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,2,Fiorentina,239,['fa7a6235-ef85-4208-a1af-e4306dbaa72c'],55,,,,,,,,,,,,,,,,Fiorentina,239,00:00:55.362,Pass,
,,,,,,,,,,,,,,,,,4.103096,,,,,,,,,,,,,bc0eab12-8eb2-4e23-93ef-02299e9814e9,60,,"[36.8, 48.7]",3879814,0,,,,,-0.17324567,,Right Foot,,,,"[96.8, 38.2]",High Pass,,60.911823,,,,,Nikola Kalinić,7033.0,,,,Through Ball,True,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Right Center Back,2,Fiorentina,239,['b4ee6c84-c38e-48f4-a2ae-1ed42c04a75a'],59,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.841,Pass,
,,,,,,,,,,,,,,,,,1.959585,,,,,,,,,,,,,bd6b38f2-2191-4a45-89c2-641882a748ab,72,,"[120.0, 0.1]",3879814,1,,,,,1.6512673,,Right Foot,,,,"[116.5, 43.5]",High Pass,True,43.5409,,,Incomplete,,Marcos Alonso Mendoza,3964.0,,,True,Inswinging,,Corner,1,From Corner,Borja Valero Iglesias,6997.0,Left Defensive Midfield,3,Fiorentina,239,"['50f0837f-2302-4df7-8eee-6ee85be3ca50', '5795aada-d6b1-4d11-9219-d632f062733d']",36,,,,,,,,,,,,,,,,Fiorentina,239,00:01:36.502,Pass,
,,,,,,,,,,,,,,,,,1.155497,,,,,,,,,,,,,2444f1f8-f2a3-4a24-ac26-adb2b3387b82,76,,"[12.1, 35.5]",3879814,1,,,,,-1.0882831,,Keeper Arm,,,,"[18.7, 22.9]",Ground Pass,,14.223924,,,,,Uroš Ćosić,16061.0,,,,,,,1,From Keeper,Alberto Pelagotti,40332.0,Goalkeeper,4,Empoli,290,['50ca2e3e-128a-4591-ba2c-b17165da46c6'],46,,,,,,,,,,,,,,,,Empoli,290,00:01:46.490,Pass,
,,,,,,,,,,,,,,,,,0.967713,,,,,,,,,,,,,d23f9e8c-1c54-48e5-8480-2db34bde06d5,79,,"[21.9, 22.5]",3879814,1,,,,,0.36282334,,Right Foot,,,,"[32.7, 26.6]",Ground Pass,,11.552056,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Keeper,Uroš Ćosić,16061.0,Left Center Back,4,Empoli,290,['a12e4c70-8246-4f39-bd64-4e34c7dfa3f8'],49,,,,,,,,,,,,,,,,Empoli,290,00:01:49.050,Pass,
,,,,,,,,,,,,,,,,,1.68233,,,,,,,,,,,,,5fe1cfda-5204-495b-8453-750112129437,81,,"[32.7, 26.6]",3879814,1,,,,,2.158799,,Right Foot,,,,"[21.9, 42.8]",Ground Pass,,19.469976,,,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Keeper,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,['ded693ae-db1c-4b39-a11b-01250e5deae4'],50,,,,,,,,,,,,,,,,Empoli,290,00:01:50.018,Pass,
,,,,,,,,,,,,,,,,,0.84483,,,,,,,,,,,,,4beffa9b-e48f-4424-aa2d-e4258784ca0c,84,,"[24.0, 45.8]",3879814,1,,,,,-0.2234766,,Right Foot,,,,"[35.0, 43.3]",Ground Pass,,11.280514,,,,,Piotr Zieliński,5660.0,,,,,,,1,From Keeper,Lorenzo Tonelli,7160.0,Right Center Back,4,Empoli,290,['f7b1e98e-a329-4e09-ba0e-239f981ed32d'],54,,,,,,,,,,,,,,,,Empoli,290,00:01:54.065,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,b9c823ab-cffd-4043-af88-9c1a97d425b8,87,,"[35.0, 43.5]",3879814,1,,,,,-1.8974569,,Right Foot,,,,"[28.8, 25.2]",Ground Pass,,19.321749,,,,,Uroš Ćosić,16061.0,,,,,,,1,From Keeper,Piotr Zieliński,5660.0,Right Center Midfield,4,Empoli,290,['6719f22e-1550-437d-b6b6-8678558ab603'],55,,,,,,,,,,,,,,,,Empoli,290,00:01:55.499,Pass,
,,,,,,,,,,,,,,,,,0.710387,,,,,,,,,,,,,75280b19-05b4-4244-975b-d694127619f7,90,,"[28.8, 25.2]",3879814,1,,,,,0.8482523,,Right Foot,,,,"[35.5, 32.8]",Ground Pass,,10.131634,,,,,Daniele Croce,40251.0,,,,,,,1,From Keeper,Uroš Ćosić,16061.0,Left Center Back,4,Empoli,290,['ea9fed38-ee6c-4e0f-9059-c24a6353352a'],59,,,,,,,,,,,,,,,,Empoli,290,00:01:59.714,Pass,
,,,,,,,,,,,,,,,,,0.788131,,,,,,,,,,,,,71c10d2c-2fea-4aa0-bd85-eef4383de000,93,,"[39.3, 39.4]",3879814,2,,,,,0.77787954,,Right Foot,,,,"[46.0, 46.0]",Ground Pass,,9.404786,,,,,Piotr Zieliński,5660.0,,,,,,,1,From Keeper,Daniele Croce,40251.0,Left Center Midfield,4,Empoli,290,['ff32ba08-b937-4e86-ad37-4831132d8708'],5,,,,,,,,,,,,,,,,Empoli,290,00:02:05.488,Pass,
,,,,,,,,,,,,,,,,,1.026974,,,,,,,,,,,,,66351ecf-4586-446c-b08f-516e55af5c21,96,,"[51.5, 47.6]",3879814,2,,,,,0.9342881,,Right Foot,,,,"[60.0, 59.1]",Ground Pass,,14.300349,,,,,Riccardo Saponara,7150.0,,,,,,,1,From Keeper,Piotr Zieliński,5660.0,Right Center Midfield,4,Empoli,290,['1001ef6e-9751-40a5-a89e-0adf5b74c7f7'],8,,,,,,,,,,,,,,,,Empoli,290,00:02:08.676,Pass,
,,,,,,,,,,,,,,,,,1.630242,,,,,,,,,,,,,6b14aed1-aff4-44e4-9495-f3349eb34a55,100,,"[57.4, 58.2]",3879814,2,,,,,2.126667,,Right Foot,,,,"[53.3, 64.8]",Ground Pass,,7.7698135,,,,,Vincent Laurini,7155.0,,,,,,,1,From Keeper,Riccardo Saponara,7150.0,Center Attacking Midfield,4,Empoli,290,['3e923029-0a13-43b9-bde4-b137266e3362'],11,,,,,,,,,,,,,,,,Empoli,290,00:02:11.307,Pass,
,,,,,,,,,,,,,,,,,0.73343,,,,,,,,,,,,,f3efb44e-1868-469e-96cb-e365a678ce03,103,,"[52.4, 64.8]",3879814,2,,,,,-1.8509043,,Right Foot,,,,"[50.3, 57.5]",Ground Pass,,7.5960517,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Keeper,Vincent Laurini,7155.0,Right Back,4,Empoli,290,['96e58e50-ab16-45a3-b5fb-4d64a7bdf585'],13,,,,,,,,,,,,,,,,Empoli,290,00:02:13.229,Pass,
,,,,,,,,,,,,,,,,,4.062297,,,,,,,,,,,,,de2eaa16-410e-438f-ab22-927331f3c764,106,,"[50.1, 57.5]",3879814,2,,,,,-0.04241936,,Right Foot,,,,"[109.0, 55.0]",High Pass,,58.953033,,,Incomplete,,,,,,,,,,1,From Keeper,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,"['535e794e-87bd-4dd1-9c41-594ad55495d8', 'b473a7e8-1169-4c5b-9deb-1ee6f243f6b4']",13,,,,,,,,,,,,,,,,Empoli,290,00:02:13.962,Pass,True
,,,,,,,,,,,,,,,,,1.80853,,,,,,,,,,,,,539c1258-a81d-4fe5-af67-c90dffd7182a,108,,"[14.1, 26.5]",3879814,2,,True,,,0.79440695,,Keeper Arm,,,,"[25.1, 37.7]",Ground Pass,,15.698407,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,5,Fiorentina,239,['a445af2c-2f1f-439e-b055-bf9ef9e30097'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:02:20.517,Pass,
,,,,,,,,,,,,,,,,,1.094884,,,,,,,,,,,,,34e4a976-7f8b-4081-bd2b-893cbdde8745,110,,"[34.0, 38.2]",3879814,2,,,,,-0.42192954,,Right Foot,,,,"[56.5, 28.1]",Ground Pass,,24.662928,,,,,Federico Bernardeschi,7777.0,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,5,Fiorentina,239,['f81fb76c-cbf0-49fc-8eb8-794f58686a94'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:02:27.006,Pass,
,,,,,,,,,,,,,,,,,3.22972,,,,,,,,,,,,,2b46f8ba-be5e-4666-9a21-71a18418c660,113,,"[63.6, 31.1]",3879814,2,,,,,0.14716941,,Left Foot,,,,"[103.4, 37.0]",High Pass,,40.234936,,,Incomplete,,Nikola Kalinić,7033.0,,,,Through Ball,True,,1,Regular Play,Federico Bernardeschi,7777.0,Left Wing,5,Fiorentina,239,"['7237ea65-bbbe-46fc-8ee5-2fc3bd980a21', 'bf254ad6-6d87-45e0-a842-fed4d3a6b24a']",29,,,,,,,,,,,,,,,,Fiorentina,239,00:02:29.511,Pass,
,,,,,,,,,,,,,,,,,1.167136,,,,,,,,,,,,,2a56d88c-40e9-4e19-974a-f16530545718,120,,"[17.1, 27.3]",3879814,2,,,,,0.7695265,,Left Foot,,,,"[26.7, 36.6]",Ground Pass,,13.366002,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,"['ec2974f2-853c-40ab-b88b-8a8077d131df', 'f7733d77-5e0f-4c58-8aa8-7383559ff2e4']",34,,,,,,,,,,,,,,,,Empoli,290,00:02:34.839,Pass,True
,,,,,,,,,,,,,,,,,2.173504,,,,,,,,,,,,,c387ca52-f746-4334-b95e-2a159477fe16,124,,"[32.9, 40.3]",3879814,2,,,,,-0.8517658,,Right Foot,,,,"[63.8, 5.0]",High Pass,,46.91375,,,,,Daniele Croce,40251.0,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,6,Empoli,290,['0296cea1-d3ef-4efe-8053-28a7590167cd'],39,,,,,,,,,,,,,,,,Empoli,290,00:02:39.002,Pass,
,,,,,,,,,,,,,,,,,1.00039,,,,,,,,,,,,,0dffa805-95ef-4432-94aa-0bc706c1dabd,130,,"[47.6, 80.0]",3879814,2,,,,,-0.24497867,,Right Foot,,,,"[59.2, 77.1]",Ground Pass,,11.957006,,,,,Cristian Tello Herrera,6658.0,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,7,Fiorentina,239,"['33567c68-6ebc-4395-91c0-ed632d0b1502', '4aad816e-24de-4566-bcbc-511208a274f6']",43,,,,,,,,,,,,,,,,Fiorentina,239,00:02:43.687,Pass,True
,,,,,,,,,,,,,,,,,0.991957,,,,,,,,,,,,,e445a1b5-dd3a-4bf5-9b38-b54a06c9de5e,133,,"[56.0, 77.1]",3879814,2,,,,,-0.45903936,,Left Foot,,,,"[64.7, 72.8]",Ground Pass,,9.7046385,,,,,Matías Vecino Falero,5255.0,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,7,Fiorentina,239,['6eac0157-ed06-4aaf-8d04-e9587016569f'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:02:45.850,Pass,
,,,,,,,,,,,,,,,,,0.736307,,,,,,,,,,,,,97002151-89ae-41b1-af70-a4f60ed7fbbe,141,,"[98.6, 78.9]",3879814,2,,,,,-2.3981867,,Right Foot,,,,"[92.4, 73.2]",Ground Pass,,8.421995,,,,,Josip Iličić,7139.0,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,7,Fiorentina,239,['d0eab203-3624-41dc-9253-cc57d65f51af'],54,,,,,,,,,,,,,,,,Fiorentina,239,00:02:54.376,Pass,
,,,,,,,,,,,,,,,,,0.976555,,,,,,,,,,,,,71d01d10-954c-4f8b-b7b8-49a4c35bfc1b,146,,"[114.2, 77.6]",3879814,3,,,,,-1.0855694,,Right Foot,,,,"[120.0, 66.6]",High Pass,,12.435433,,,Out,,,,,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,7,Fiorentina,239,,1,,,,,,,,,,,,,,,,Fiorentina,239,00:03:01.093,Pass,
,,,,,,,,,,,,,,,,,1.992862,,,,,,,,,,,,,ea3895c7-ab7c-4b99-9115-31aa323aba1a,147,,"[6.0, 44.0]",3879814,3,,,,,-1.526897,,Right Foot,,,,"[7.7, 5.3]",Ground Pass,,38.73732,,,,,Mário Rui Silva Duarte,7151.0,,,,,,Goal Kick,1,From Goal Kick,Alberto Pelagotti,40332.0,Goalkeeper,8,Empoli,290,['44a539f5-33a6-485a-acbb-ddde29dcbf99'],18,,,,,,,,,,,,,,,,Empoli,290,00:03:18.554,Pass,
