bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.842054,,,,,,,,,,daf61384-62c3-4e27-b497-caaa205076d7,12,,"[75.0, 66.2]",3879852,0,,,,,-0.72425,,Right Foot,,,"[77.6, 63.9]",Ground Pass,,3.471311,,,Franco Damián Vázquez,6719.0,,,,,,Recovery,1,From Kick Off,Andrea Rispoli,30769.0,Right Wing Back,2,Palermo,2256,"['474e02fb-a017-4827-8b22-59882e21fbc5', '96644504-2c12-4a55-a78c-4109f7561056']",8,,,,,,,,,,,,,,,,,Palermo,2256,00:00:08.390,Pass,
,,,,,,,,,,,,,,,,,,0.152048,,,,,,,,,,bed2884f-176e-4d80-ad67-e8edc6e64ea7,16,,"[77.2, 62.1]",3879852,0,,,,,0.86217004,,Left Foot,,,"[79.6, 64.9]",Ground Pass,,3.6878178,Incomplete,,Andrea Rispoli,30769.0,,,,,,,1,From Kick Off,Franco Damián Vázquez,6719.0,Right Attacking Midfield,2,Palermo,2256,"['1d5160f8-81ef-4c84-80ba-a75a9f43f8fb', '29c90e92-6327-4a21-9209-05bacb7110dd', '2e0d1a83-311a-4ccb-8604-a5467a07c421']",9,,,,,,,,,,,,,,,,,Palermo,2256,00:00:09.525,Pass,True
,,,,,,,,,,,,,,,,,,0.802125,,,,,,,,,,81b7c0f0-ae59-4200-85c1-25a2b2577aa5,21,,"[34.5, 14.3]",3879852,0,,,,,1.19029,,Right Foot,,,"[37.7, 22.3]",Ground Pass,,8.616263,,,Fernando Lucas Martins,16586.0,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Center Midfield,3,Sampdoria,234,"['4d3bb90a-2284-42b7-a61d-76aa3f2f10cf', '70f45189-e0f8-468a-8fd5-246677675232']",10,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:10.941,Pass,True
,,,,,,,,,,,,,,,,,,2.777553,,,,,,,,,,5a98fc4c-adb8-49fa-87e0-45fedb08d3bb,23,,"[37.7, 22.3]",3879852,0,,,,,2.7985687,,Right Foot,,,"[15.3, 30.3]",Ground Pass,,23.78571,,,Andrea Ranocchia,7962.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,3,Sampdoria,234,['47436744-49d1-4dde-90b0-12ca95a34ecc'],11,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:11.743,Pass,
,,,,,,,,,,,,,,,,,,1.010423,,,,,,,,,,3c89ea30-e30b-4f38-bc6c-54aaec06daa3,25,,"[15.3, 30.3]",3879852,0,,,,,2.847358,,Right Foot,,,"[12.0, 31.3]",Ground Pass,,3.4481878,,,Emiliano Viviano,7018.0,,,,,,,1,Regular Play,Andrea Ranocchia,7962.0,Center Back,3,Sampdoria,234,['c6199342-d84a-4bbb-9e59-e8f4e1014bd4'],14,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:14.521,Pass,
,,,,,,,,,,,,,,,,,,2.538534,,,,,,,,,,dca5c75d-d3a6-4d50-bfb3-29f18a4ff1e6,28,,"[12.7, 31.1]",3879852,0,,,,,0.48893404,,Left Foot,,,"[53.3, 52.7]",High Pass,,45.98826,Incomplete,,,,,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,3,Sampdoria,234,"['5e1f7074-d6b8-4549-bb46-4b6855ff37cd', 'f8c8b3d5-a4fd-4348-81a6-1d886b490535']",15,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:15.531,Pass,True
,,,,,,,,,,,,,,,,,,0.969247,,,,,,,,,,1668cfdf-1415-41e2-9fc4-8e129a61737f,33,,"[60.0, 38.7]",3879852,0,,,,,0.66104317,,Right Foot,,,"[63.6, 41.5]",Ground Pass,,4.560702,,,Fabio Quagliarella,7011.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,3,Sampdoria,234,['46cabd8e-a534-421c-b911-d125f445fcd7'],20,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:20.316,Pass,
,,,,,,,,,,,,,,,,,,1.474841,,,,,,,,,,5f325b0f-9cf5-4081-80e5-823c971a2874,36,,"[67.7, 36.7]",3879852,0,,,,,-0.6355857,,Right Foot,,,"[73.8, 32.2]",Ground Pass,,7.5802374,Incomplete,,Fernando Lucas Martins,16586.0,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,3,Sampdoria,234,"['03feb435-1d95-4409-9a9a-a6006565ad9f', '159ebd87-c604-40c5-914f-a8da592c0e34', 'a708f1f0-c3cb-484a-8307-50fe2309e4b6']",21,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:21.285,Pass,True
,,,,,,,,,,,,,,,,,,3.344456,,,,,,,,,,03feb435-1d95-4409-9a9a-a6006565ad9f,38,,"[46.3, 47.9]",3879852,0,,,,,-2.981303,,Right Foot,,,"[12.9, 42.5]",Ground Pass,,33.83371,,,Stefano Sorrentino,7055.0,,,,,,Recovery,1,Regular Play,Oscar Hiljemark,5605.0,Right Defensive Midfield,3,Sampdoria,234,"['5f325b0f-9cf5-4081-80e5-823c971a2874', '82122799-e4e9-46c5-ac99-3c8b35eb6b1c']",22,,,,,,,,,,,,,,,,,Palermo,2256,00:00:22.760,Pass,
,,,,,,,,,,,,,,,,,,3.596166,,,,,,,,,,d7a31abf-16d4-4d51-80bd-4ef93eb8ff86,41,,"[13.1, 42.3]",3879852,0,,,,,-0.25260597,,Right Foot,,,"[71.6, 27.2]",High Pass,,60.41738,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,,,1,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,3,Sampdoria,234,"['3e75e53a-e06a-46a4-afd3-16cfe1db077c', '62987881-328d-461c-9820-02c0ae9f7898', 'c1b6cd6e-067c-4c73-a0ce-88cb52510bbc']",26,,,,,,,,,,,,,,,,,Palermo,2256,00:00:26.105,Pass,True
,,,,,,,,,,,,,,,,,,1.263493,,,,,,,,,,3e75e53a-e06a-46a4-afd3-16cfe1db077c,43,,"[48.5, 52.9]",3879852,0,,,,,-1.0566502,,Other,,,"[54.6, 42.1]",Low Pass,,12.403628,,,Nenad Krstičić,15959.0,,,,,,Recovery,1,Regular Play,Mattia Cassani,387417.0,Right Center Back,3,Sampdoria,234,"['2e13e676-1b21-4d53-9351-1f58fe82c15e', 'd7a31abf-16d4-4d51-80bd-4ef93eb8ff86']",29,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:29.701,Pass,
,,,,,,,,,,,,,,,,,,0.990886,,,,,,,,,,8a6ec7d8-ccdc-45bc-8ee7-6df90049732f,46,,"[54.6, 42.4]",3879852,0,,,,,2.4007509,,Left Foot,,,"[46.4, 49.9]",Ground Pass,,11.112605,,,Mattia Cassani,387417.0,,,,,,,1,Regular Play,Nenad Krstičić,15959.0,Center Defensive Midfield,3,Sampdoria,234,['47a85f14-0195-48b4-914d-f8d9a518b3c4'],31,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:31.229,Pass,
,,,,,,,,,,,,,,,,,,2.361242,,,,,,,,,,2d896889-69c2-468e-8142-b2d34fe63421,49,,"[46.4, 49.9]",3879852,0,,,,,-1.4739139,,Right Foot,,,"[50.2, 10.8]",Ground Pass,,39.28422,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Center Back,3,Sampdoria,234,['9a870bfe-e67e-4264-95f4-48b0cbd1331b'],33,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:33.054,Pass,
,,,,,,,,,,,,,,,,,,1.192378,,,,,,,,,,3e9f8125-820c-4007-9448-a48de1c9a969,52,,"[66.4, 8.2]",3879852,0,,,,,0.73997486,,Left Foot,,,"[73.3, 14.5]",Ground Pass,,9.343447,,,Fabio Quagliarella,7011.0,,,,,,,1,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,3,Sampdoria,234,['adadb3dc-e5c3-4c62-a78f-fc26ce7bbc33'],39,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:39.752,Pass,
,,,,,,,,,,,,,,,,,,1.357087,,,,,,,,,,291f1c30-6648-40e9-aed0-64c95adb6574,55,,"[75.5, 15.2]",3879852,0,,,,,3.068552,,Left Foot,,,"[67.3, 15.8]",Ground Pass,,8.221922,,,Roberto Soriano,6759.0,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,3,Sampdoria,234,['cc99e710-efa3-4ae3-a982-7344f838ddcb'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:40.944,Pass,
,,,,,,,,,,,,,,,,,,0.141878,,,,,,,,,,85dc8764-5da2-4ec7-9d1a-a4bbf49f948c,59,,"[67.3, 16.9]",3879852,0,,,,,0.6310794,,Left Foot,,,"[69.9, 18.8]",Low Pass,,3.2202485,Incomplete,,Ricardo Gabriel Álvarez,8875.0,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Center Midfield,3,Sampdoria,234,"['5b731778-a59e-4ea8-b26c-4672c1a07e55', '67337756-1fa1-4d29-bfaf-dfaf9048917b', 'f8a0dfc3-70c6-40b0-b14c-e3edf8db99f0']",42,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:42.341,Pass,True
,,,,,,,,,,,,,,,,,,1.375857,,,,,,,,,,e6862834-0f5d-49bd-84c7-fd090d4024c5,62,,"[62.1, 30.5]",3879852,0,,,,,-2.3232393,,Right Foot,,,"[48.9, 16.4]",Ground Pass,,19.314503,,,Milan Škriniar,6990.0,,,,,,Recovery,1,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,3,Sampdoria,234,['294735de-d9b5-4e22-88ce-cc62e9159819'],43,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:43.844,Pass,
,,,,,,,,,,,,,,,,,,2.30113,,,,,,,,,,3142a516-75ca-4799-8dc6-281c4ddddcc8,65,,"[47.6, 16.9]",3879852,0,,,,,1.9010278,,Right Foot,,,"[34.3, 55.7]",Ground Pass,,41.016216,,,Mattia Cassani,387417.0,,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,3,Sampdoria,234,['3d577c14-5546-4e3d-bf71-e65b23fe2dc7'],46,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:46.722,Pass,
,,,,,,,,,,,,,,,,,,1.433476,,,,,,,,,,71735fa4-3d2a-424a-84ae-2a89e53fa7e4,68,,"[40.5, 55.3]",3879852,0,,,,,0.057850435,,Right Foot,,,"[66.4, 56.8]",Ground Pass,,25.9434,Incomplete,,Ricardo Gabriel Álvarez,8875.0,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Center Back,3,Sampdoria,234,"['55d1e95f-2383-4010-80ea-28bc87826ef1', 'c9eb5a44-6c0e-4130-9581-efd6c25a85ef']",51,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:51.494,Pass,
,,,,,,,,,,,,,,,,,,1.668946,,,,,,,,,,87c0d9ce-a849-4310-b2f9-060553ebb608,77,,"[53.0, 25.6]",3879852,1,,True,,,-0.12822345,,Right Foot,,,"[84.8, 21.5]",High Pass,,32.063217,,,Alberto Gilardino,38389.0,,,,,,Free Kick,1,From Free Kick,Siniša Anđelković,40350.0,Left Center Back,5,Palermo,2256,['b515fbca-6236-450f-8227-5a5f5836bb5a'],9,,,,,,,,,,,,,,,,,Palermo,2256,00:01:09.869,Pass,
,,,,,,,,,,,,,,,,,,0.392987,,,,,,,,,,d708803c-2179-4e57-9489-e44c9b991aa6,83,,"[48.3, 54.2]",3879852,1,,,,,1.0370882,,Right Foot,,,"[50.9, 58.6]",Ground Pass,,5.110773,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,5,Palermo,2256,['85a0bc19-cc43-44f1-938e-b0acc01e35d2'],15,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:15.381,Pass,
,,,,,,,,,,,,,,,,,,1.085415,,,,,,,,,,c1fa0015-1162-48ff-835a-03cd7f39578c,86,,"[50.9, 58.6]",3879852,1,,,,,-0.7853982,,Right Foot,,,"[53.5, 56.0]",Ground Pass,,3.6769552,Incomplete,,Lorenzo De Silvestri,7473.0,,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Right Center Midfield,5,Palermo,2256,"['1bab977a-0ead-4cd9-a19a-35b7e136e4cb', '51b97b8c-b400-452f-b98d-790b0af53df4']",15,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:15.866,Pass,
,,,,,,,,,,,,,,,,,,1.842787,,,,,,,,,,5d691cd5-cdc0-438f-a336-c2c8a8932969,91,,"[65.1, 22.0]",3879852,1,,,,,-1.2220253,,Right Foot,,,"[69.9, 8.8]",Ground Pass,,14.04564,,,Michel Morganella,31268.0,,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,5,Palermo,2256,"['8ea9a6e9-aae0-48d5-8547-c8e9ed0fe1b9', 'ff1a50a6-c7aa-4f8f-a353-34898fc2af01']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:01:17.750,Pass,True
,,,,,,,,,,,,,,,,,,1.045001,,,,,,,,,,b00d9f35-a1df-48b6-8921-50022e2e353e,93,,"[69.9, 8.8]",3879852,1,,,,,0.2939345,,Left Foot,,,"[88.4, 14.4]",High Pass,,19.328993,Incomplete,,Alberto Gilardino,38389.0,,,,,,,1,From Free Kick,Michel Morganella,31268.0,Left Wing Back,5,Palermo,2256,"['70879ffa-9672-4d93-90c7-3ab3a8a1a8c7', '723b59da-2037-4c6b-bc45-5e19e34038f3']",19,,,,,,,,,,,,,,,,,Palermo,2256,00:01:19.593,Pass,
,,,,,,,,,,,,,,,,,,2.305106,,,,,,,,,,f41865ab-4df0-4a6a-8bab-6d01c6fdc8c0,100,,"[35.3, 74.1]",3879852,1,,True,,,-1.6895761,,Right Foot,,,"[29.5, 25.5]",Ground Pass,,48.944866,,,Milan Škriniar,6990.0,,,True,,,Free Kick,1,From Free Kick,Mattia Cassani,387417.0,Right Center Back,7,Sampdoria,234,['e8229dbe-af7e-413c-8a88-43af6ee4b596'],33,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:33.715,Pass,
,,,,,,,,,,,,,,,,,,2.144254,,,,,,,,,,8f5ad257-3f24-426f-9609-60606ba45603,102,,"[34.5, 24.4]",3879852,1,,,,,-0.1699854,,Right Foot,,,"[47.9, 22.1]",Ground Pass,,13.595955,,,Roberto Soriano,6759.0,,,,,,,1,From Free Kick,Milan Škriniar,6990.0,Left Center Back,7,Sampdoria,234,['18bde654-c615-4f5a-9046-5d6a47192a7d'],36,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:36.417,Pass,
,,,,,,,,,,,,,,,,,,1.231743,,,,,,,,,,e8a0a36c-3167-4405-a48c-d3f3442ddde4,105,,"[62.5, 15.6]",3879852,1,,,,,2.1156602,,Left Foot,,,"[56.5, 25.5]",Ground Pass,,11.576269,,,Nenad Krstičić,15959.0,,,,,,,1,From Free Kick,Roberto Soriano,6759.0,Left Center Midfield,7,Sampdoria,234,['4a44d368-7772-4a13-8446-742a13a6dda2'],42,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:42.535,Pass,
,,,,,,,,,,,,,,,,,,1.464792,,,,,,,,,,51e3f96a-1c25-42e8-a625-bde3ea67b9af,108,,"[58.0, 26.6]",3879852,1,,,,,2.5518951,,Left Foot,,,"[44.4, 35.7]",Ground Pass,,16.36368,,,Andrea Ranocchia,7962.0,,,,,,,1,From Free Kick,Nenad Krstičić,15959.0,Center Defensive Midfield,7,Sampdoria,234,['0607ba28-a720-4561-ae50-f8a1b783faf7'],45,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:45.492,Pass,
,,,,,,,,,,,,,,,,,,2.10796,,,,,,,,,,4f456130-87a4-40c5-ab31-efb4409ac3b5,111,,"[46.1, 33.3]",3879852,1,,,,,-1.2163225,,Right Foot,,,"[56.5, 5.2]",Ground Pass,,29.96281,,,Roberto Soriano,6759.0,,,,,,,1,From Free Kick,Andrea Ranocchia,7962.0,Center Back,7,Sampdoria,234,['947e6de2-3958-456d-9cc0-299984d1bb69'],48,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:48.042,Pass,
,,,,,,,,,,,,,,,,,,1.42844,,,,,,,,,,9a7a152e-977f-42f6-acc5-b43253353f2f,114,,"[55.9, 5.7]",3879852,1,,,,,1.5966526,,Right Foot,,,"[55.6, 17.3]",Ground Pass,,11.603879,,,Nenad Krstičić,15959.0,,,,,,,1,From Free Kick,Roberto Soriano,6759.0,Left Center Midfield,7,Sampdoria,234,['1959ad31-79b5-476c-8ddb-c28b73fa06e6'],50,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:50.900,Pass,
,,,,,,,,,,,,,,,,,,4.845058,,,,,,,,,,ab10cf58-d341-4464-8ef8-af021ff48535,116,,"[56.1, 16.2]",3879852,1,,,,,0.0356413,,Left Foot,,,"[117.8, 18.4]",High Pass,,61.73921,,,Fabio Quagliarella,7011.0,,,,,,,1,From Free Kick,Nenad Krstičić,15959.0,Center Defensive Midfield,7,Sampdoria,234,['28bc2a00-bd6a-4666-85d9-e3cf6b6e0ca9'],52,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:52.329,Pass,
,,,,,,,,,,,,,,,,,,2.738665,,,,,,,,,,714e15cf-8c25-406d-9581-1d790ed47823,119,,"[118.0, 18.2]",3879852,1,,,,,-2.5134225,,Right Foot,,,"[99.0, 4.4]",High Pass,,23.48276,,,Roberto Soriano,6759.0,,,,,,,1,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,7,Sampdoria,234,['ffd4b939-c235-43e6-9e15-cc8662086caf'],57,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:57.174,Pass,
