50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a37de17b-dc66-4a7e-8c66-9db20827cb09,1,,,3879671,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Palermo,2256,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 70}, {'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 40350, 'name': 'Siniša Anđelković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 30704, 'name': 'Gastón Brugman'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 30512, 'name': 'Aleksandar Trajkovski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 8}]}",Palermo,2256,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,642fe601-00cf-4ec6-b6b7-77d8c342200d,2,,,3879671,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Palermo,2256,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 3112, 'name': 'Anton Ciprian Tătărușanu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 6830, 'name': 'Facundo Sebastián Roncaglia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 32}, {'player': {'id': 25931, 'name': 'Gonzalo Javier Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8275, 'name': 'Davide Astori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 3964, 'name': 'Marcos Alonso Mendoza'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 6305, 'name': 'Milan Badelj'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5255, 'name': 'Matías Vecino Falero'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7777, 'name': 'Federico Bernardeschi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 6997, 'name': 'Borja Valero Iglesias'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 7139, 'name': 'Josip Iličić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 72}, {'player': {'id': 7033, 'name': 'Nikola Kalinić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Fiorentina,239,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70f62e6d-eac5-4df7-8306-13c15dc07d4d,3,,,3879671,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Palermo,2256,['70094080-b02f-42ac-849f-8a9733905c23'],0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70094080-b02f-42ac-849f-8a9733905c23,4,,,3879671,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Palermo,2256,['70f62e6d-eac5-4df7-8306-13c15dc07d4d'],0,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08b89469-2bac-4e57-883f-ace6bf3fd759,1983,,,3879671,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,103,Palermo,2256,['1be40ce6-bbf0-4896-8494-54c08fbce568'],0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1be40ce6-bbf0-4896-8494-54c08fbce568,1984,,,3879671,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,103,Palermo,2256,['08b89469-2bac-4e57-883f-ace6bf3fd759'],0,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.372905,,,,,,,,,,,,a5dbdea7-1012-47b4-b4ec-933667f75e32,5,,"[61.0, 40.1]",3879671,0,,True,,,1.4410938,,Left Foot,,"[61.3, 42.4]",,Ground Pass,,2.3194828,,,Gastón Brugman,30704.0,,,,,Kick Off,1,From Kick Off,Franco Damián Vázquez,6719.0,Right Center Forward,2,Palermo,2256,['3d226cc6-114d-42da-8756-688206cc7c02'],1,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:01.104,Pass,
,,,,,,,,,,,,,,,,1.742468,,,,,,,,,,,,9c89d276-58c9-4b53-ac29-72c5ffc82799,7,,"[61.6, 43.0]",3879671,0,,,,,-3.0143764,,Right Foot,,"[44.4, 40.8]",,Ground Pass,,17.340126,,,Edoardo Goldaniga,8102.0,,,,,,1,From Kick Off,Gastón Brugman,30704.0,Center Attacking Midfield,2,Palermo,2256,['0804246d-bc17-4082-9b1b-fecc16b3323c'],1,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:01.516,Pass,
,,,,,,,,,,,,,,,,1.83314,,,,,,,,,,,,5b3b5eb5-3a10-48fa-95f5-34369539579a,11,,"[44.2, 41.2]",3879671,0,,,,,-0.53618026,,Right Foot,,"[75.5, 22.6]",,High Pass,,36.409477,,,Ivaylo Chochev,40349.0,,,,,,1,From Kick Off,Edoardo Goldaniga,8102.0,Right Center Back,2,Palermo,2256,['b2e87129-979f-4ca8-8636-8b8931d7e6aa'],3,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:03.299,Pass,
,,,,,,,,,,,,,,,,1.919985,,,,,,,,,,,,ec6c4d31-51af-4af3-95f1-a167dac8663a,14,,"[75.8, 22.4]",3879671,0,,,,True,1.0091336,,,,"[88.7, 42.9]",,High Pass,,24.221066,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,1,From Kick Off,Ivaylo Chochev,40349.0,Left Center Midfield,2,Palermo,2256,"['be49ee6b-370b-437c-aa02-9326a055c2dd', 'bf2b2787-6475-4acb-a84c-04d8e6c02242', 'e88d9404-267d-4325-866c-12980a6d4359']",5,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:05.132,Pass,True
