50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.194703,,,,,,,,,,,,,c53a6cee-8ee4-42fc-9d41-5fd36c1617a4,22,,"[57.0, 5.9]",3879567,0,,,,0.58681214,,Left Foot,,,"[76.4, 18.8]",,Ground Pass,,23.297424,,Incomplete,,Rade Krunić,11512.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,3,Empoli,290,"['b6856b9e-548d-4887-9b75-535ab1299146', 'cad8f44d-7b15-4ab8-9c50-0391befdb93e']",18,,,,,,,,,,,,,,,,Empoli,290,00:00:18.644,Pass,
,,,,,,,,,,,,,0.642458,,,,,,,,,,,,,b6856b9e-548d-4887-9b75-535ab1299146,24,,"[43.7, 61.3]",3879567,0,,,,1.0502155,,Left Foot,,,"[48.0, 68.8]",,Ground Pass,,8.64523,,,,Miralem Pjanić,6947.0,,,,,,Recovery,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,4,AS Roma,229,"['c0238494-addc-4097-af36-995c2ea17e39', 'c53a6cee-8ee4-42fc-9d41-5fd36c1617a4']",19,,,,,,,,,,,,,,,,AS Roma,229,00:00:19.839,Pass,
,,,,,,,,,,,,,2.14994,,,,,,,,,,,,,e7ff0609-4629-483e-8b04-7c5feb071bb8,27,,"[48.0, 60.1]",3879567,0,,,,-1.877383,,Right Foot,,,"[37.3, 26.3]",,Ground Pass,,35.45321,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,4,AS Roma,229,['cc1fc565-6192-45e6-9ef5-a6f7d0eac5ed'],22,,,,,,,,,,,,,,,,AS Roma,229,00:00:22.642,Pass,
,,,,,,,,,,,,,1.308578,,,,,,,,,,,,,b94dafb6-b5be-4aad-abb1-ef1926176a33,30,,"[41.1, 23.7]",3879567,0,,,,-0.7378151,,Left Foot,,,"[57.6, 8.7]",,Ground Pass,,22.299103,,,,Iago Falqué Silva,7468.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['aef68715-8c5b-4ca8-a107-8284fa8603f6'],25,,,,,,,,,,,,,,,,AS Roma,229,00:00:25.895,Pass,
,,,,,,,,,,,,,1.141757,,,,,,,,,,,,,718c9e5b-e6e3-48f4-8dcd-903e6fcbf45d,34,,"[56.1, 8.9]",3879567,0,,,,2.961739,,Left Foot,,,"[41.8, 11.5]",,Ground Pass,,14.534442,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Midfield,4,AS Roma,229,['40bab2d5-c22e-40e0-b2eb-0886cdf2f30f'],28,,,,,,,,,,,,,,,,AS Roma,229,00:00:28.103,Pass,
,,,,,,,,,,,,,1.607421,,,,,,,,,,,,,a353ae16-5820-419a-b2a3-272df4028f03,37,,"[42.0, 10.6]",3879567,0,,,,2.5040438,,Left Foot,,,"[23.1, 24.6]",,Ground Pass,,23.520416,,,,Leandro Castán da Silva,7961.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['3dca62e0-115c-40fc-adfb-4ad2fb2174e9'],29,,,,,,,,,,,,,,,,AS Roma,229,00:00:29.857,Pass,
,,,,,,,,,,,,,2.432184,,,,,,,,,,,,,8f7f61c6-9f6e-4bc7-8006-1652118403c0,40,,"[23.1, 24.6]",3879567,0,,,,2.078969,,Left Foot,,,"[9.9, 48.3]",,Ground Pass,,27.128029,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Leandro Castán da Silva,7961.0,Left Center Back,4,AS Roma,229,['68819e2c-3cd1-4602-9983-b18e71601962'],32,,,,,,,,,,,,,,,,AS Roma,229,00:00:32.588,Pass,
,,,,,,,,,,,,,1.242525,,,,,,,,,,,,,94883288-d337-4b37-9bc2-65c92ab97dd0,43,,"[13.5, 48.7]",3879567,0,,,,-0.8745231,,Right Foot,,,"[24.2, 35.9]",,Ground Pass,,16.683226,,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['3a533a83-c272-4a64-b086-fb83bbd9b269'],39,,,,,,,,,,,,,,,,AS Roma,229,00:00:39.501,Pass,
,,,,,,,,,,,,,1.75617,,,,,,,,,,,,,4b48d462-1577-4208-b6b5-cfab88cac01d,45,,"[24.2, 35.9]",3879567,0,,,,2.637255,,Right Foot,,,"[8.8, 44.4]",,Ground Pass,,17.590054,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,4,AS Roma,229,['56b298ce-cf01-4a09-829d-6e2706a4782c'],40,,,,,,,,,,,,,,,,AS Roma,229,00:00:40.744,Pass,
,,,,,,,,,,,,,1.583608,,,,,,,,,,,,,c1e94a60-46e3-4525-8437-7144f08715fe,47,,"[8.8, 42.3]",3879567,0,,,,-1.5594008,,Right Foot,,,"[9.2, 7.2]",,Ground Pass,,35.10228,,,,Leandro Castán da Silva,7961.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['6890f592-fea0-4175-a10d-98aa345b808e'],42,,,,,,,,,,,,,,,,AS Roma,229,00:00:42.500,Pass,
,,,,,,,,,,,,,1.352299,,,,,,,,,,,,,e01117c4-83ad-45d8-95ae-678bfa2c295b,51,,"[9.7, 12.6]",3879567,0,,,,1.7850307,,Left Foot,,,"[4.5, 36.5]",,Ground Pass,,24.45915,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Leandro Castán da Silva,7961.0,Left Center Back,4,AS Roma,229,['9b31647f-ba8a-44a0-bde3-17c3807e392e'],45,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.842,Pass,
,,,,,,,,,,,,,3.016026,,,,,,,,,,,,,1ef2e4c2-1af4-4499-b14c-bf579f384486,55,,"[6.5, 40.4]",3879567,0,,,,0.3205713,,Right Foot,,,"[57.4, 57.3]",,High Pass,,53.632267,,Incomplete,,Alessandro Florenzi,6964.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,"['26211d33-4363-4792-86c9-41adaa1b86f6', 'f1ae5c2f-d284-4e17-b86c-bcc4de98b0a2']",48,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.861,Pass,
,,,,,,,,,,,,,1.397976,,,,,,,,,,,,,f5c2df77-be03-479e-88fc-a64d24c6da2c,58,,"[57.8, 80.0]",3879567,1,,,,-2.1627672,,,,,"[53.9, 74.2]",,Low Pass,,6.9892774,,,,Miralem Pjanić,6947.0,,,,,,Throw-in,1,From Throw In,Vassilis Torosidis,8104.0,Right Back,5,AS Roma,229,['f12c20bd-d574-4aaa-a834-4f9e5531ebbb'],0,,,,,,,,,,,,,,,,AS Roma,229,00:01:00.135,Pass,
,,,,,,,,,,,,,1.484293,,,,,,,,,,,,,31dc69ac-f271-482a-ae1f-92cab15222e1,62,,"[53.9, 74.0]",3879567,1,,,,-1.6262949,,Right Foot,,,"[52.9, 56.0]",,Ground Pass,,18.027756,,,,Daniele De Rossi,7051.0,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,5,AS Roma,229,"['d545b483-efb8-4c56-bb1f-d1434d1df034', 'f2afae9b-3076-4cf0-a882-aadc9dda4dbb']",2,,,,,,,,,,,,,,,,AS Roma,229,00:01:02.701,Pass,True
,,,,,,,,,,,,,3.059608,,,,,,,,,,,,,c3ced9bb-389d-4fe9-9316-97e1990f9234,65,,"[49.9, 51.5]",3879567,1,,,,-1.2942547,,Left Foot,,,"[62.7, 6.4]",,High Pass,,46.881233,,,,Iago Falqué Silva,7468.0,,,True,,,,1,From Throw In,Daniele De Rossi,7051.0,Left Defensive Midfield,5,AS Roma,229,['3a656423-c985-4cbb-80af-1bffb30a9681'],6,,,,,,,,,,,,,,,,AS Roma,229,00:01:06.025,Pass,
,,,,,,,,,,,,,1.627755,,,,,,,,,,,,,9c73f604-5fa9-4002-9a35-3f03b6bd424b,68,,"[57.2, 7.0]",3879567,1,,,,2.48751,,Left Foot,,,"[36.2, 23.1]",,Ground Pass,,26.461481,,,,Leandro Castán da Silva,7961.0,,,,,,,1,From Throw In,Iago Falqué Silva,7468.0,Left Midfield,5,AS Roma,229,['9c5e6117-241e-4234-8c4f-d0b8a28d3ced'],10,,,,,,,,,,,,,,,,AS Roma,229,00:01:10.691,Pass,
,,,,,,,,,,,,,1.831033,,,,,,,,,,,,,bdf06650-ed88-44a1-9a44-4c5fcdf722fa,71,,"[36.2, 23.1]",3879567,1,,,,1.6051865,,Left Foot,,,"[34.7, 66.7]",,Ground Pass,,43.625793,,,,Konstantinos Manolas,7048.0,,,True,,,,1,From Throw In,Leandro Castán da Silva,7961.0,Left Center Back,5,AS Roma,229,['d47693b9-45c6-4f19-917d-307d6b64c559'],14,,,,,,,,,,,,,,,,AS Roma,229,00:01:14.334,Pass,
,,,,,,,,,,,,,0.93982,,,,,,,,,,,,,c145f446-bf05-400e-aa9e-441773a10cd3,74,,"[34.7, 66.7]",3879567,1,,,,0.8894981,,Left Foot,,,"[43.7, 77.8]",,Ground Pass,,14.290207,,,,Vassilis Torosidis,8104.0,,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,['602eed30-f261-4e3d-a71a-872a0d6b2abe'],17,,,,,,,,,,,,,,,,AS Roma,229,00:01:17.150,Pass,
,,,,,,,,,,,,,0.827208,,,,,,,,,,,,,e6f6d527-f3c7-49a2-ba92-7724f048cc7f,78,,"[43.5, 77.6]",3879567,1,,,,-2.5593815,,Right Foot,,,"[31.5, 69.7]",,Ground Pass,,14.366976,,,,Konstantinos Manolas,7048.0,,,,,,,1,From Throw In,Vassilis Torosidis,8104.0,Right Back,5,AS Roma,229,"['7602c7ca-731a-48c4-afdb-4c7ea8e9c32d', '8c5b0e6d-7ef5-4667-9d52-78388c7d63e9']",18,,,,,,,,,,,,,,,,AS Roma,229,00:01:18.828,Pass,True
,,,,,,,,,,,,,1.841221,,,,,,,,,,,,,bb2323a3-62b1-4525-83aa-6f3c77bc2c29,82,,"[31.5, 69.0]",3879567,1,,,,0.5247958,,Right Foot,,,"[50.5, 80.0]",,High Pass,,21.954498,,Out,,,,,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,,20,,,,,,,,,,,,,,,,AS Roma,229,00:01:20.489,Pass,
,,,,,,,,,,,,,0.920211,,,,,,,,,,,,,60250eda-1806-43be-8d1a-0917de8d7f95,83,,"[69.6, 0.1]",3879567,1,,,,2.2518134,,,,,"[64.9, 5.9]",,Low Pass,,7.465253,,,,Assane Dioussé El Hadji,3412.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['8a683e77-7cee-4067-8fe0-392a54cd24af'],29,,,,,,,,,,,,,,,,Empoli,290,00:01:29.394,Pass,
,,,,,,,,,,,,,0.831066,,,,,,,,,,,,,f27a978a-d4d5-4a8d-985c-fb5e6a12e9ef,88,,"[55.9, 9.1]",3879567,1,,,,1.4947528,,Left Foot,,,"[56.7, 19.6]",,Ground Pass,,10.530432,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,6,Empoli,290,"['50d9ff7f-dd6f-43f2-8cfc-d0420c2d5ff4', 'de28e933-d140-4777-9f02-ece209a0d91b']",35,,,,,,,,,,,,,,,,Empoli,290,00:01:35.687,Pass,True
,,,,,,,,,,,,,0.867667,,,,,,,,,,,,,ec690040-3332-4528-bad9-0ad48cdda56d,92,,"[56.7, 19.6]",3879567,1,,,,-0.5123895,,Right Foot,,,"[64.7, 15.1]",,High Pass,,9.17878,,,,Rade Krunić,11512.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Right Center Midfield,6,Empoli,290,['dd016ce2-7b8e-45b0-8237-c778e8d386bc'],36,,,,,,,,,,,,,,,,Empoli,290,00:01:36.598,Pass,
,,,,,,,,,,,,,1.300894,,,,,,,,,,,,,65c07878-0561-4cf0-a8c3-40c138cb6e19,94,,"[64.7, 15.1]",3879567,1,,,,1.9036165,,Head,,,"[61.9, 23.2]",,High Pass,,8.570297,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Rade Krunić,11512.0,Center Attacking Midfield,6,Empoli,290,['0cc10921-8e79-421f-b9f6-236100e00930'],37,,,,,,,,,,,,,,,,Empoli,290,00:01:37.505,Pass,
,,,,,,,,,,,,,1.5337,,,,,,,,,,,,,b6e3a46c-af55-4ac7-94fe-ef60bfad14a8,98,,"[57.4, 44.2]",3879567,1,,,,0.73864865,,Left Foot,,,"[75.3, 60.5]",,Ground Pass,,24.209503,,,,Mohamed Salah,3531.0,,,,,,Recovery,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,7,AS Roma,229,['e8619a6d-ea74-47a6-a140-8d42f19c5c26'],40,,,,,,,,,,,,,,,,AS Roma,229,00:01:40.893,Pass,
,,,,,,,,,,,,,1.033397,,,,,,,,,,,,,eecf000c-0bd1-4671-8d25-6708c127c05b,102,,"[97.8, 68.4]",3879567,1,,,,-2.9941554,,Left Foot,,,"[87.7, 66.9]",,Ground Pass,,10.210778,,,,Alessandro Florenzi,6964.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,7,AS Roma,229,['acc6cbae-56bc-4134-8159-c80827e77723'],48,,,,,,,,,,,,,,,,AS Roma,229,00:01:48.083,Pass,
,,,,,,,,,,,,,2.472573,,,,,,,,,,,,,322b65bf-bcf5-4cd6-b661-1adc216fa1f3,105,,"[87.5, 66.9]",3879567,1,,,,-1.9025389,,Right Foot,,,"[74.1, 28.0]",,High Pass,,41.143288,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Midfield,7,AS Roma,229,['1191540b-27c4-43a9-b9fd-a5268882b52a'],49,,,,,,,,,,,,,,,,AS Roma,229,00:01:49.819,Pass,
,,,,,,,,,,,,,1.385514,,,,,,,,,,,,,501f9efa-0a8c-45da-a3c6-06052f752dc2,108,,"[74.1, 28.0]",3879567,1,,,True,1.75558,,,,,"[72.1, 38.7]",,Low Pass,,10.885311,,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,7,AS Roma,229,"['3b483d66-e24f-43be-be69-a07f93cf06d6', 'bf22793c-955e-49e1-8c7e-bd4c552047a6']",52,,,,,,,,,,,,,,,,AS Roma,229,00:01:52.291,Pass,True
,,,,,,,,,,,,,1.696591,,,,,,,,,,,,,3a065c82-a39a-413f-b8bf-5fb0539b134c,111,,"[66.8, 41.7]",3879567,1,,,,1.4039412,,Right Foot,,,"[73.2, 79.7]",,Ground Pass,,38.53518,,,,Vassilis Torosidis,8104.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,7,AS Roma,229,['29e448d0-2768-43ba-8295-605c2b013b37'],56,,,,,,,,,,,,,,,,AS Roma,229,00:01:56.826,Pass,
,,,,,,,,,,,,,1.083734,,,,,,,,,,,,,db6560e7-58e2-443b-ab50-4e6d99d04dfa,114,,"[82.6, 72.0]",3879567,2,,,,0.48783645,,Right Foot,,,"[92.4, 77.2]",,Ground Pass,,11.094143,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,7,AS Roma,229,['9c6fc4b3-86f6-44a4-8ed7-43bfd2b5e7fd'],1,,,,,,,,,,,,,,,,AS Roma,229,00:02:01.381,Pass,
,,,,,,,,,,,,,1.314285,,,,,,,,,,,,,e73ed6ed-e990-4a61-8db8-4cce0023be6d,118,,"[86.9, 70.8]",3879567,2,,,,-2.3561945,,Left Foot,,,"[72.1, 56.0]",,Ground Pass,,20.93036,,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,7,AS Roma,229,['a5487fe0-1f36-43c9-9d11-afabde93ccd3'],6,,,,,,,,,,,,,,,,AS Roma,229,00:02:06.396,Pass,
,,,,,,,,,,,,,3.181033,,,,,,,,,,,,,242e50ce-302a-4bd2-979a-4903c1de682e,121,,"[72.1, 56.0]",3879567,2,,,,-0.832801,,Right Foot,,,"[97.2, 28.4]",,High Pass,,37.306435,,Incomplete,,Iago Falqué Silva,7468.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,7,AS Roma,229,"['5a1918fb-aedf-4d0a-8a42-6d8807ad0383', 'c9de09b4-ac9b-4e47-bd62-bfa5a3fb473d']",7,,,,,,,,,,,,,,,,AS Roma,229,00:02:07.758,Pass,
,,,,,,,,,,,,,2.155398,,,,,,,,,,,,,c9de09b4-ac9b-4e47-bd62-bfa5a3fb473d,123,,"[22.9, 51.7]",3879567,2,,,,-0.5596318,,Head,,,"[40.3, 40.8]",,High Pass,,20.53217,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Marco Zambelli,40250.0,Right Back,7,AS Roma,229,"['242e50ce-302a-4bd2-979a-4903c1de682e', 'a4d4592e-fec3-48d7-8acb-9b2d5b3e2035']",10,,,,,,,,,,,,,,,,Empoli,290,00:02:10.939,Pass,
,,,,,,,,,,,,,1.62518,,,,,,,,,,,,,a4d4592e-fec3-48d7-8acb-9b2d5b3e2035,124,,"[79.8, 39.3]",3879567,2,,,,1.0063465,,Head,,,"[92.4, 59.2]",,High Pass,,23.553556,,,,Alessandro Florenzi,6964.0,,,,,,Recovery,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,7,AS Roma,229,"['39240f34-8d32-4c69-bd18-acd4e7cd2cd9', 'c9de09b4-ac9b-4e47-bd62-bfa5a3fb473d']",13,,,,,,,,,,,,,,,,AS Roma,229,00:02:13.095,Pass,
