50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.017334,,,,,,,,,,,,,a9e66661-3224-4d1d-9bd0-9153208a3cb8,14,,"[38.7, 71.2]",3879775,0,,,,,-0.6669082,,Left Foot,,,"[43.4, 67.5]",,Low Pass,,5.9816384,,,,Panagiotis Tachtsidis,30772.0,,,,,Recovery,1,Regular Play,Armando Izzo,9940.0,Right Center Back,4,Genoa,233,"['49324798-b393-4a61-a3e1-6f08d09ce3e1', 'da9ad740-2546-4892-8ecb-61c5f62e9985']",15,,,,,,,,,,,,,,,,Genoa,233,00:00:15.800,Pass,
,,,,,,,,,,,,,,,,,,2.198933,,,,,,,,,,,,,db56b5b1-52f6-402b-bd19-118c80528646,17,,"[43.2, 58.4]",3879775,0,,,,,-1.8001512,,Left Foot,,,"[37.2, 32.7]",,Low Pass,,26.391096,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Center Midfield,4,Genoa,233,['1fe5815c-a667-445d-b2ea-931e37c4fef7'],16,,,,,,,,,,,,,,,,Genoa,233,00:00:16.949,Pass,
,,,,,,,,,,,,,,,,,,3.603523,,,,,,,,,,,,,639927e8-f573-465a-a2a7-830bab891e46,20,,"[46.9, 27.3]",3879775,0,,,,,-0.23594029,,Left Foot,,,"[104.3, 13.5]",,High Pass,,59.035583,,,,Goran Pandev,7146.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,4,Genoa,233,['6a54ff32-8e1f-4085-8b76-fc919d50a4ff'],21,,,,,,,,,,,,,,,,Genoa,233,00:00:21.461,Pass,
,,,,,,,,,,,,,,,,,,0.971376,,,,,,,,,,,,,17b880ce-744f-4895-b9f1-3905a76bb273,24,,"[103.2, 19.3]",3879775,0,,,,,2.2158196,,Right Foot,,,"[95.3, 29.8]",,Ground Pass,,13.140016,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Goran Pandev,7146.0,Left Center Forward,4,Genoa,233,['b52dbc89-a430-408e-940c-6e380b8a85c0'],27,,,,,,,,,,,,,,,,Genoa,233,00:00:27.904,Pass,
,,,,,,,,,,,,,,,,,,0.653425,,,,,,,,,,,,,47b13dd5-86dc-4b8f-9485-456e81ae453e,28,,"[97.0, 27.5]",3879775,0,,,,,-0.025635408,,Left Foot,,,"[104.8, 27.3]",,Low Pass,,7.8025637,,Incomplete,,Goran Pandev,7146.0,,,Through Ball,True,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Center Midfield,4,Genoa,233,"['0ce12d47-7c74-4408-9659-976c8fd2a29e', '22ffac54-d59e-4146-981f-56401d3c84d1', '2c04733d-aedf-4f60-8d09-af74d6adf4bc']",29,,,,,,,,,,,,,,,,Genoa,233,00:00:29.874,Pass,True
,,,,,,,,,,,,,,,,,,3.142878,,,,,,,,,,,,,a4203392-93f4-4ab9-8ce6-c0af1d75a460,31,,"[88.7, 8.4]",3879775,0,,,,,-0.04865072,,Left Foot,,,"[115.4, 7.1]",,Ground Pass,,26.731628,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,Recovery,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Center Midfield,4,Genoa,233,"['71bf1764-0476-49c9-9cf1-9cdf8d50255b', 'd8ed6015-404b-481f-9318-c16bd4b5bdc3']",33,,,,,,,,,,,,,,,,Genoa,233,00:00:33.420,Pass,
,,,,,,,,,,,,,,,,,,1.399532,,,,,,,,,,,,,a854ca57-5bf0-4fd7-a26d-7e0548150262,36,,"[114.1, 4.3]",3879775,0,,,,,3.0144625,,Left Foot,,,"[100.8, 6.0]",,Ground Pass,,13.408206,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,4,Genoa,233,['8d79332b-2826-4127-be8e-f4c49c59a92f'],39,,,,,,,,,,,,,,,,Genoa,233,00:00:39.994,Pass,
,,,,,,,,,,,,,,,,,,2.382443,,,,,,,,,,,,,6042af19-6c68-4338-b11e-1b836e4bc4e3,39,,"[103.2, 6.5]",3879775,0,,,,,1.3335372,,Left Foot,True,,"[112.8, 46.2]",,High Pass,,40.844215,,Incomplete,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Center Midfield,4,Genoa,233,"['bb4a3bd1-f42f-4a0d-88c0-f35177f70b31', 'e56d8506-09c0-4448-b60f-fdf24228e2ca']",41,,,,,,,,,,,,,,,,Genoa,233,00:00:41.452,Pass,
,,,,,,,,,,,,,,,,,,1.074894,,,,,,,,,,,,,1c396526-68c8-4772-a0b1-858377607831,51,,"[37.8, 24.6]",3879775,0,,,,,-2.5599391,,Right Foot,,,"[30.5, 19.8]",,Ground Pass,,8.736704,,,,Marco Zambelli,40250.0,,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,5,Empoli,290,['7beab2ed-8732-4609-a550-69b77bd205bd'],49,,,,,,,,,,,,,,,,Empoli,290,00:00:49.057,Pass,
,,,,,,,,,,,,,,,,,,1.275203,,,,,,,,,,,,,00db43fa-9705-4264-aeb3-fd7f1f677670,56,,"[65.8, 80.0]",3879775,1,,,,,-0.34097895,,,,,"[78.2, 75.6]",,High Pass,,13.157507,,Incomplete,,Goran Pandev,7146.0,,,,,Throw-in,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,6,Genoa,233,"['44cc448e-e905-4b2c-987e-b142a260797a', 'f23722cd-7c7f-4948-b095-5543cd65e947']",6,,,,,,,,,,,,,,,,Genoa,233,00:01:06.808,Pass,
,,,,,,,,,,,,,,,,,,2.043251,,,,,,,,,,,,,f23722cd-7c7f-4948-b095-5543cd65e947,58,,"[41.9, 4.5]",3879775,1,,,,,0.8260262,,Head,,,"[53.7, 17.3]",,High Pass,,17.409193,,,,Daniele Croce,40251.0,,,,,Recovery,1,From Throw In,Marco Zambelli,40250.0,Left Back,6,Genoa,233,"['00db43fa-9705-4264-aeb3-fd7f1f677670', 'a74c05dc-be85-4b56-8fd2-db8d379acbc9']",8,,,,,,,,,,,,,,,,Empoli,290,00:01:08.083,Pass,
,,,,,,,,,,,,,,,,,,1.15127,,,,,,,,,,,,,4a4e14a1-7370-48f9-802d-257a439f969c,70,,"[48.7, 24.9]",3879775,1,,True,,,0.7934625,,Right Foot,,,"[61.0, 37.4]",,Ground Pass,,17.536818,,,,Piotr Zieliński,5660.0,,,,,Free Kick,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,7,Empoli,290,['fe717cd5-eea8-449e-b6d9-f56f0fb758f6'],23,,,,,,,,,,,,,,,,Empoli,290,00:01:23.910,Pass,
,,,,,,,,,,,,,,,,,,0.989586,,,,,,,,,,,,,630bd200-4b37-44b6-90c1-3b5455a03018,72,,"[63.3, 36.1]",3879775,1,,,,,-2.7693233,,Right Foot,,,"[52.8, 32.0]",,Ground Pass,,11.272089,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,7,Empoli,290,['ea5194f9-786b-4160-8a84-eff323a65f94'],25,,,,,,,,,,,,,,,,Empoli,290,00:01:25.061,Pass,
,,,,,,,,,,,,,,,,,,1.74933,,,,,,,,,,,,,c55b59eb-6b0e-47a4-a86f-084b800e08de,75,,"[52.5, 31.9]",3879775,1,,,,,1.4297453,,Right Foot,,,"[57.2, 65.0]",,Ground Pass,,33.432022,,,,Vincent Laurini,7155.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,7,Empoli,290,['afded863-5e07-42e7-8064-bbf0790afd3c'],27,,,,,,,,,,,,,,,,Empoli,290,00:01:27.474,Pass,
,,,,,,,,,,,,,,,,,,1.264852,,,,,,,,,,,,,04972088-3a26-4a6c-9c56-588f6e142e1c,78,,"[68.1, 66.3]",3879775,1,,,,,-0.70192724,,Right Foot,,,"[81.7, 54.8]",,Ground Pass,,17.81039,,,,Levan Mchedlidze,18028.0,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,7,Empoli,290,['5dabed2e-84d9-4937-86d0-196047555409'],32,,,,,,,,,,,,,,,,Empoli,290,00:01:32.046,Pass,
,,,,,,,,,,,,,,,,,,0.437947,,,,,,,,,,,,,17c23813-377e-4a13-bb10-5a679b54e886,81,,"[82.0, 54.1]",3879775,1,,,,,1.8380554,,Left Foot,,,"[79.7, 62.5]",,Ground Pass,,8.70919,,,,Daniele Croce,40251.0,,,,,,1,From Free Kick,Levan Mchedlidze,18028.0,Right Center Forward,7,Empoli,290,"['6f8aec94-c1a0-4c00-bcb7-b4daa5ecb8f5', '8cc82b36-101a-4f72-93bb-0165a51c0c3e']",33,,,,,,,,,,,,,,,,Empoli,290,00:01:33.311,Pass,True
,,,,,,,,,,,,,,,,,,1.278072,,,,,,,,,,,,,9e1ac498-19ad-40f3-a23b-7b1f6bc916ac,86,,"[41.0, 5.3]",3879775,1,,,,,0.34486783,,Left Foot,,,"[61.6, 12.7]",,Low Pass,,21.88881,,Incomplete,,Goran Pandev,7146.0,,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Empoli,290,"['40402bc6-0700-4136-8552-29bef29d48f8', 'f768786e-5d7a-4bd2-b40f-a197da7d315a']",35,,,,,,,,,,,,,,,,Genoa,233,00:01:35.734,Pass,
,,,,,,,,,,,,,,,,,,0.764012,,,,,,,,,,,,,40402bc6-0700-4136-8552-29bef29d48f8,88,,"[58.5, 67.4]",3879775,1,,,,,-0.15074638,,Right Foot,,,"[66.4, 66.2]",,Low Pass,,7.9906197,,,,Leandro Daniel Paredes,16308.0,,,,,Recovery,1,From Free Kick,Uroš Ćosić,16061.0,Right Center Back,7,Empoli,290,"['9e1ac498-19ad-40f3-a23b-7b1f6bc916ac', 'addf91c1-2d40-46be-ac36-666f19b179a9']",37,,,,,,,,,,,,,,,,Empoli,290,00:01:37.012,Pass,
,,,,,,,,,,,,,,,,,,1.102784,,,,,,,,,,,,,a2c6d2bc-f208-4a77-8c30-c90628be3e1d,92,,"[66.2, 64.6]",3879775,1,,,,,-1.0341887,,Right Foot,,,"[80.0, 41.4]",,Ground Pass,,26.994074,,,,Massimo Maccarone,40252.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,7,Empoli,290,['b9a32b44-0fbe-47ca-b50a-29836d291651'],39,,,,,,,,,,,,,,,,Empoli,290,00:01:39.631,Pass,
,,,,,,,,,,,,,,,,,,2.49405,,,,,,,,,,,,,87194752-9ed3-486e-ad6c-9f24f91fa8cb,96,,"[74.8, 39.8]",3879775,1,,,,,-2.197867,,Left Foot,,,"[59.8, 19.1]",,Ground Pass,,25.56345,,,,Marco Zambelli,40250.0,,,,,,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,7,Empoli,290,['9252a8d4-a3d7-463d-a1bf-3a3878941544'],43,,,,,,,,,,,,,,,,Empoli,290,00:01:43.041,Pass,
,,,,,,,,,,,,,,,,,,1.485762,,,,,,,,,,,,,f530a0fd-169b-4792-a1c6-0a413ed6ed24,99,,"[59.8, 18.8]",3879775,1,,,,,2.1363623,,Right Foot,,,"[49.2, 35.5]",,Ground Pass,,19.78004,,,,Lorenzo Ariaudo,13612.0,,,,,,1,From Free Kick,Marco Zambelli,40250.0,Left Back,7,Empoli,290,['3d314855-ce1d-41fd-805f-e7f6ccf2426e'],46,,,,,,,,,,,,,,,,Empoli,290,00:01:46.563,Pass,
,,,,,,,,,,,,,,,,,,1.04781,,,,,,,,,,,,,d06e2024-06ce-4e89-a1a7-892cc9af3a27,102,,"[52.4, 37.2]",3879775,1,,,,,-0.1906389,,Right Foot,,,"[63.8, 35.0]",,Ground Pass,,11.61034,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Free Kick,Lorenzo Ariaudo,13612.0,Left Center Back,7,Empoli,290,['fe09894b-514d-402d-9dc6-fe7943a7d2ac'],48,,,,,,,,,,,,,,,,Empoli,290,00:01:48.864,Pass,
,,,,,,,,,,,,,,,,,,0.992927,,,,,,,,,,,,,3e4f6c89-eb2e-43a0-ac1c-9d08541eda7d,105,,"[63.8, 35.1]",3879775,1,,,,,0.6552961,,Right Foot,,,"[75.9, 44.4]",,Ground Pass,,15.261062,,,,Daniele Croce,40251.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,7,Empoli,290,['8ad84c2f-4ed0-49ea-b32a-7aba9235470a'],50,,,,,,,,,,,,,,,,Empoli,290,00:01:50.842,Pass,
,,,,,,,,,,,,,,,,,,1.427912,,,,,,,,,,,,,a11c9762-a6d9-4a15-9d8b-69baf7e672f4,112,,"[55.4, 80.0]",3879775,2,,,,,-0.494799,,,,,"[69.3, 72.5]",,High Pass,,15.794303,,,,Levan Mchedlidze,18028.0,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,8,Empoli,290,['16d12b4f-286e-4653-a7c7-ee2c9186634c'],5,,,,,,,,,,,,,,,,Empoli,290,00:02:05.946,Pass,
,,,,,,,,,,,,,,,,,,1.479241,,,,,,,,,,,,,91d2c548-79f9-4929-b922-57527241148a,121,,"[43.9, 7.1]",3879775,2,,,,,2.6313837,,Right Foot,,,"[33.0, 13.2]",,Ground Pass,,12.490797,,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,9,Genoa,233,"['04d49110-88fa-4ca5-8d3c-b94b6b64b4b3', 'caab1454-cf0b-4ec9-9181-96006299eff5']",10,,,,,,,,,,,,,,,,Genoa,233,00:02:10.752,Pass,True
,,,,,,,,,,,,,,,,,,1.645117,,,,,,,,,,,,,b8bb4478-cf3f-41fa-8eeb-33448c98725e,125,,"[21.3, 18.6]",3879775,2,,,,,2.4037776,,Right Foot,,,"[7.0, 31.6]",,Ground Pass,,19.32589,,,,Mattia Perin,7148.0,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,9,Genoa,233,"['27cd87f6-a6aa-4a4e-9d90-44acfa42b2a0', '345193fc-bba8-489d-acd7-9f699500caca']",13,,,,,,,,,,,,,,,,Genoa,233,00:02:13.670,Pass,True
,,,,,,,,,,,,,,,,,,3.545657,,,,,,,,,,,,,83332867-98cc-4d0c-9235-643c807fa1f2,129,,"[8.5, 33.2]",3879775,2,,,,,0.5131861,,Right Foot,,,"[50.2, 56.7]",,High Pass,,47.865852,,Incomplete,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,9,Genoa,233,"['d7feee03-c831-4457-92d5-59eb3f580de8', 'ec19d527-a3ef-4f08-ae04-11912fc865e0', 'f1d791fc-029c-4f44-bfac-2776c789a49b']",16,,,,,,,,,,,,,,,,Genoa,233,00:02:16.818,Pass,True
,,,,,,,,,,,,,,,,,,1.004765,,,,,,,,,,,,,ec19d527-a3ef-4f08-ae04-11912fc865e0,132,,"[69.9, 23.4]",3879775,2,,,,True,1.3397057,,,,,"[71.9, 31.9]",,High Pass,,8.732124,,,,Daniele Croce,40251.0,,,,,Recovery,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,10,Empoli,290,"['47684b1a-6ee7-4176-92f1-bb519bdf5089', '83332867-98cc-4d0c-9235-643c807fa1f2', 'ab895a11-0cb8-4f72-92e1-dc35eb04aa64']",20,,,,,,,,,,,,,,,,Empoli,290,00:02:20.364,Pass,True
,,,,,,,,,,,,,,,,,,0.783607,,,,,,,,,,,,,b5eba432-6aa9-401e-bd7d-2eca889368e6,134,,"[71.9, 31.9]",3879775,2,,,,,-2.1926205,,Right Foot,,,"[67.6, 25.9]",,Ground Pass,,7.3817344,,,,Marcel Büchel,8187.0,,,,,,1,Regular Play,Daniele Croce,40251.0,Center Attacking Midfield,10,Empoli,290,['e290af60-19bb-4ff9-8d0c-5b57e805582e'],21,,,,,,,,,,,,,,,,Empoli,290,00:02:21.368,Pass,
,,,,,,,,,,,,,,,,,,0.465781,,,,,,,,,,,,,7c263c7f-68c4-4353-ad09-e8c2d47794e7,137,,"[72.2, 25.8]",3879775,2,,,,,2.3932147,,Left Foot,,,"[68.0, 29.7]",,Ground Pass,,5.731492,,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,10,Empoli,290,['845bd790-b579-43f9-ab9e-c5fb968ad892'],22,,,,,,,,,,,,,,,,Empoli,290,00:02:22.908,Pass,
,,,,,,,,,,,,,,,,,,1.23781,,,,,,,,,,,,,cbef1f93-d874-4aaf-a29c-cb01f76f6770,141,,"[70.2, 30.9]",3879775,2,,,,,-0.04790852,,Right Foot,,,"[84.8, 30.2]",,Ground Pass,,14.616771,,,,Massimo Maccarone,40252.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,10,Empoli,290,['d723b136-ed9a-46ff-81fb-7d58b8bcec18'],25,,,,,,,,,,,,,,,,Empoli,290,00:02:25.630,Pass,
,,,,,,,,,,,,,,,,,,1.551894,,,,,,,,,,,,,e941fa6b-a58d-40fd-a117-57546d028154,149,,"[37.4, 61.9]",3879775,2,,,,,2.283154,,Right Foot,,,"[29.8, 70.7]",,Ground Pass,,11.627554,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,11,Genoa,233,['23990afc-d51b-4c92-b11e-7923550cdbd4'],29,,,,,,,,,,,,,,,,Genoa,233,00:02:29.956,Pass,
