50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b610b933-c1a3-497d-853c-84aabbf8f5fd,1,,,,3879652,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 20057, 'name': 'Nigel de Jong'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 5661, 'name': ""M''Baye Babacar Niang""}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 21272, 'name': 'Luiz Adriano de Souza da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 70}]}",AC Milan,243,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab14302e-de97-4e95-be6a-2852c15e9d42,2,,,,3879652,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 95}, {'player': {'id': 7020, 'name': 'Jacopo Sala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 32119, 'name': 'Leandro Greco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 13}, {'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 16}, {'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Hellas Verona,226,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e61bb23-0b6d-417c-bf3d-eddc1d4ba855,3,,,,3879652,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,['47f2f8b3-0a96-483d-a04a-a6b1dfeaaef5'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47f2f8b3-0a96-483d-a04a-a6b1dfeaaef5,4,,,,3879652,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AC Milan,243,['8e61bb23-0b6d-417c-bf3d-eddc1d4ba855'],0,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09496cb9-3624-43e4-b935-347771d70e90,1675,,,,3879652,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Hellas Verona,226,['cb0866b5-0bfd-4458-b6f8-43754c91bcb2'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb0866b5-0bfd-4458-b6f8-43754c91bcb2,1676,,,,3879652,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Hellas Verona,226,['09496cb9-3624-43e4-b935-347771d70e90'],0,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.338727,,,,,,,,,,,,,86ef5c0d-7464-472f-b673-d67326d27401,5,,,"[61.0, 40.1]",3879652,0,,True,,,0.99945885,,Right Foot,,"[61.9, 41.5]",,Ground Pass,,1.6643317,,,Riccardo Montolivo,7166.0,,,,,Kick Off,1,From Kick Off,Nigel de Jong,20057.0,Right Defensive Midfield,2,AC Milan,243,['97560666-51f1-4b53-8b8b-039e5d822abb'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.662,Pass,
,,,,,,,,,,,,,,,,,,1.764049,,,,,,,,,,,,,5f2e897b-3bcd-4b10-96f5-1863ed652d5b,7,,,"[63.2, 41.7]",3879652,0,,True,,,-1.4056476,,Right Foot,,"[65.5, 27.9]",,Ground Pass,,13.990354,,,Giacomo Bonaventura,7026.0,,,,,,1,From Kick Off,Riccardo Montolivo,7166.0,Left Defensive Midfield,2,AC Milan,243,['3e3bebc0-5c64-41a6-86eb-92ca67bc276e'],1,,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.383,Pass,
,,,,,,,,,,,,,,,,,,1.184817,,,,,,,,,,,,,91c88924-ab03-4f39-91a0-8fbe72410462,9,,,"[82.8, 22.5]",3879652,0,,,,,-0.89331067,,Right Foot,,"[93.5, 9.2]",,Ground Pass,,17.069857,,,Mattia De Sciglio,6944.0,,,,,,1,From Kick Off,Giacomo Bonaventura,7026.0,Left Midfield,2,AC Milan,243,['c0bf840e-d24a-4ea1-a6d7-2389443b2e3f'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:00:05.365,Pass,
,,,,,,,,,,,,,,,,,,0.962676,,,,,,,,,,,,,9fd241c1-6c18-443e-b87c-20ca82e62117,12,,,"[93.3, 9.6]",3879652,0,,,,,2.0344439,,Right Foot,,"[83.8, 28.6]",,Ground Pass,,21.242645,,,Nigel de Jong,20057.0,,,,,,1,From Kick Off,Mattia De Sciglio,6944.0,Left Back,2,AC Milan,243,['8d0e86af-3980-440a-9e60-61a8561c702a'],8,,,,,,,,,,,,,,,,,AC Milan,243,00:00:08.182,Pass,
,,,,,,,,,,,,,,,,,,0.832352,,,,,,,,,,,,,3730478b-9d6c-4e17-9fc9-94b009ec5d79,15,,,"[83.6, 28.6]",3879652,0,,,,,-1.7392526,,Right Foot,,"[81.1, 13.9]",,Ground Pass,,14.91107,,,Riccardo Montolivo,7166.0,,,,,,1,From Kick Off,Nigel de Jong,20057.0,Right Defensive Midfield,2,AC Milan,243,['2babd7ff-f119-48d4-9192-af3b45202b02'],9,,,,,,,,,,,,,,,,,AC Milan,243,00:00:09.352,Pass,
,,,,,,,,,,,,,,,,,,3.164472,,,,,,,,,,,,,58a1af70-6865-4acc-b9bb-3b9c035b6330,18,,,"[78.8, 14.2]",3879652,0,,,,,1.6700857,,Right Foot,,"[73.6, 66.4]",,High Pass,,52.458363,,,Ignazio Abate,7463.0,,True,,,,1,From Kick Off,Riccardo Montolivo,7166.0,Left Defensive Midfield,2,AC Milan,243,['9f8852da-b55f-430e-b0aa-f60f5066d1a4'],11,,,,,,,,,,,,,,,,,AC Milan,243,00:00:11.177,Pass,
,,,,,,,,,,,,,,,,,,1.017704,,,,,,,,,,,,,1372c9bf-2341-445a-bb58-ebb8d18198ca,21,,,"[73.6, 65.5]",3879652,0,,,,,-0.42112008,,Right Foot,,"[92.8, 56.9]",,Ground Pass,,21.038061,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,From Kick Off,Ignazio Abate,7463.0,Right Back,2,AC Milan,243,['0ffdd4d0-97f9-4436-9d34-38f661135d4c'],15,,,,,,,,,,,,,,,,,AC Milan,243,00:00:15.927,Pass,
,,,,,,,,,,,,,,,,,,3.724418,,,,,,,,,,,,,9ab27c8b-c294-40eb-b1e9-d6eb4ea65705,27,,,"[15.1, 46.9]",3879652,0,,,,,-0.32814705,,Drop Kick,,"[85.3, 23.0]",,High Pass,,74.15693,Incomplete,,Luca Siligardi,11494.0,,,,,,1,From Keeper,Pierluigi Gollini,8274.0,Goalkeeper,3,Hellas Verona,226,"['72bc6afd-eccd-4c74-9e25-77713b14a297', '7c8c8c2f-d936-4f4a-aa41-ff55cd700599']",34,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:34.786,Pass,
,,,,,,,,,,,,,,,,,,2.236777,,,,,,,,,,,,,72bc6afd-eccd-4c74-9e25-77713b14a297,29,,,"[34.8, 57.1]",3879652,0,,,,,0.8634998,,Head,,"[45.4, 69.5]",,High Pass,,16.313185,,,M''Baye Babacar Niang,5661.0,,,,,Recovery,1,Regular Play,Ignazio Abate,7463.0,Right Back,4,AC Milan,243,"['79fbfef1-96e3-4590-9faf-cc7ad8ca6f9a', '9ab27c8b-c294-40eb-b1e9-d6eb4ea65705']",38,,,,,,,,,,,,,,,,,AC Milan,243,00:00:38.510,Pass,
,,,,,,,,,,,,,,,,,,1.131073,,,,,,,,,,,,,b71e753a-833f-4be0-9837-c17acca91f7a,33,,,"[42.6, 77.2]",3879652,0,,,,,3.115792,,Right Foot,,"[27.1, 77.6]",,Low Pass,,15.50516,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Right Midfield,4,AC Milan,243,"['0fae184f-5c94-43ac-a7b8-4e3da7127044', '481a5b68-e656-48d0-962f-97f9fb74d904']",42,,,,,,,,,,,,,,,,,AC Milan,243,00:00:42.452,Pass,True
,,,,,,,,,,,,,,,,,,1.404495,,,,,,,,,,,,,2feef353-e62a-4b03-8be2-8f7fa6cc3cee,37,,,"[27.7, 75.6]",3879652,0,,,,,0.0,,Left Foot,,"[50.3, 75.6]",,Low Pass,,22.6,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,4,AC Milan,243,"['06413ae0-b2b7-4508-8b64-6c4f1f28dd4c', '5883f9a9-0f0f-4541-8e0d-d93883127992']",45,,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.124,Pass,
,,,,,,,,,,,,,,,,,,0.839496,,,,,,,,,,,,,a8addc40-a40e-49fd-b735-864454504d06,41,,,"[65.5, 5.6]",3879652,0,,,,,1.1232764,,Right Foot,,"[69.1, 13.1]",,Ground Pass,,8.319255,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Left Back,4,AC Milan,243,['1776659d-1f1a-4e7e-84fd-528a9ef502c1'],47,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:47.523,Pass,
,,,,,,,,,,,,,,,,,,4.243945,,,,,,,,,,,,,3100bd51-b717-4976-9e70-32788916a9f9,44,,,"[68.6, 23.4]",3879652,0,,,,,0.5990487,,Right Foot,,"[108.0, 50.3]",,Ground Pass,,47.707127,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,4,AC Milan,243,"['66fb2245-ccb3-41d8-a7da-8439a1e29885', 'c8674b11-806b-45fe-97fd-c324a9d5619e']",50,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:50.172,Pass,
,,,,,,,,,,,,,,,,,,1.120575,,,,,,,,,,,,,a373ac88-4b48-402a-8852-45e7fed8c7e7,48,,,"[12.2, 28.8]",3879652,0,,,,,-0.81170785,,Right Foot,,"[19.6, 21.0]",,Ground Pass,,10.751744,,,Mattia De Sciglio,6944.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,4,AC Milan,243,['c48cec29-14d9-4785-91e5-b2fb10234221'],54,,,,,,,,,,,,,,,,,AC Milan,243,00:00:54.933,Pass,
,,,,,,,,,,,,,,,,,,1.039056,,,,,,,,,,,,,04e6c772-d5a6-41d7-8839-2ef3a62d6ae7,51,,,"[20.7, 18.5]",3879652,0,,,,,1.6678357,,Right Foot,,"[19.6, 29.8]",,Ground Pass,,11.353414,,,Alessio Romagnoli,7458.0,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,4,AC Milan,243,['c512b7be-f002-4e1c-8c01-89907ca58996'],56,,,,,,,,,,,,,,,,,AC Milan,243,00:00:56.930,Pass,
,,,,,,,,,,,,,,,,,,1.15765,,,,,,,,,,,,,863b1339-87f7-4015-830e-6a17596b59e5,54,,,"[19.6, 29.8]",3879652,0,,,,,1.3690339,,Left Foot,,"[25.0, 56.2]",,Ground Pass,,26.946613,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,4,AC Milan,243,['243e5eae-301c-48d3-9a1e-09e0b321ec9e'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:00:59.015,Pass,
,,,,,,,,,,,,,,,,,,1.593939,,,,,,,,,,,,,7faa2c21-8ab2-4229-bb61-e4eaee70b67f,57,,,"[35.9, 61.6]",3879652,1,,,,,0.5537359,,Right Foot,,"[60.0, 76.5]",,Ground Pass,,28.334078,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,4,AC Milan,243,['28301b33-85e2-4585-ad0c-2b7653a81bda'],2,,,,,,,,,,,,,,,,,AC Milan,243,00:01:02.412,Pass,
,,,,,,,,,,,,,,,,,,0.990013,,,,,,,,,,,,,1cf83965-01c3-4582-85b7-5396d587048d,60,,,"[58.0, 69.8]",3879652,1,,,,,2.8510818,,Right Foot,,"[48.3, 72.7]",,Ground Pass,,10.1242285,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,4,AC Milan,243,['82d9497e-2391-4d2b-aa42-a9c7574741b5'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:01:05.638,Pass,
,,,,,,,,,,,,,,,,,,2.0126,,,,,,,,,,,,,72ddbe0a-3dcd-43d8-a0e2-8e4ff6252cca,63,,,"[48.3, 70.6]",3879652,1,,,,,-1.7103592,,Right Foot,,"[42.4, 28.6]",,Ground Pass,,42.41238,,,Alessio Romagnoli,7458.0,,True,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,4,AC Milan,243,['269fd791-9329-46d5-86c4-ee009621fa92'],8,,,,,,,,,,,,,,,,,AC Milan,243,00:01:08.082,Pass,
,,,,,,,,,,,,,,,,,,1.301862,,,,,,,,,,,,,99dbbd5d-bb4a-459d-a398-ea07d97773f5,66,,,"[56.4, 24.4]",3879652,1,,,,,-1.2076494,,Right Foot,,"[62.1, 9.4]",,Ground Pass,,16.046495,,,Mattia De Sciglio,6944.0,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,4,AC Milan,243,['a15affc7-a61f-4c42-b743-06826435b1b4'],13,,,,,,,,,,,,,,,,,AC Milan,243,00:01:13.295,Pass,
,,,,,,,,,,,,,,,,,,1.354289,,,,,,,,,,,,,172088fe-8726-418c-9d3b-a42af3037af4,69,,,"[65.5, 5.1]",3879652,1,,,,,1.9905921,,Left Foot,,"[57.6, 22.8]",,Ground Pass,,19.382982,,,Riccardo Montolivo,7166.0,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,4,AC Milan,243,['0947d283-b0e6-45b9-8562-62c219f225fe'],15,,,,,,,,,,,,,,,,,AC Milan,243,00:01:15.614,Pass,
,,,,,,,,,,,,,,,,,,1.649995,,,,,,,,,,,,,0053da20-6233-49b1-b9a9-2ec3eee7acc4,72,,,"[55.1, 24.3]",3879652,1,,,,,1.7568896,,Right Foot,,"[49.0, 56.7]",,Ground Pass,,32.969227,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Left Defensive Midfield,4,AC Milan,243,['191f13f8-b27a-4512-8683-28a35ef69352'],20,,,,,,,,,,,,,,,,,AC Milan,243,00:01:20.960,Pass,
,,,,,,,,,,,,,,,,,,1.621841,,,,,,,,,,,,,314d1729-8931-4bff-961a-5d681f5bbfe2,75,,,"[63.7, 62.3]",3879652,1,,,,,0.4595154,,Right Foot,,"[92.8, 76.7]",,Ground Pass,,32.467983,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,4,AC Milan,243,['d6fad37d-6735-493b-ae5f-adac072ae72f'],26,,,,,,,,,,,,,,,,,AC Milan,243,00:01:26.167,Pass,
,,,,,,,,,,,,,,,,,,1.653565,,,,,,,,,,,,,30b4eaf6-beb1-4d6c-b1c1-f658838cd18a,78,,,"[97.8, 77.0]",3879652,1,,,,,-1.1958791,,Right Foot,True,"[112.4, 39.9]",,High Pass,,39.86941,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,4,AC Milan,243,"['17ecb3bd-5ed0-45e3-9a94-f4b0db11ed4d', '874de77b-4379-4501-ab0d-be5e5d35258e']",28,,,,,,,,,,,,,,,,,AC Milan,243,00:01:28.972,Pass,
,,,,,,,,,,,,,,,,,,3.948868,,,,,,,,,,,,,248a2152-8fae-49d4-bef6-93d5efeaf4ca,82,,,"[17.4, 47.0]",3879652,1,,,,,0.27738222,,Drop Kick,,"[75.0, 63.4]",,High Pass,,59.889233,Incomplete,,Luca Toni,20252.0,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,5,Hellas Verona,226,"['63606511-b098-4385-9b5f-225f3633c819', 'd06e1cd7-18c3-4b13-bfd6-3eb21b73a73a']",47,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:47.743,Pass,
,,,,,,,,,,,,,,,,,,2.507112,,,,,,,,,,,,,63606511-b098-4385-9b5f-225f3633c819,84,,,"[45.1, 16.7]",3879652,1,,,,,-1.2661219,,Head,,"[50.1, 0.8]",,High Pass,,16.667633,Out,,Giacomo Bonaventura,7026.0,,,,,Recovery,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,5,Hellas Verona,226,"['248a2152-8fae-49d4-bef6-93d5efeaf4ca', '47da87ea-90b8-4033-bb0c-29618145cd21']",51,,,,,,,,,,,,,,,,,AC Milan,243,00:01:51.691,Pass,
,,,,,,,,,,,,,,,,,,1.55567,,,,,,,,,,,,,3e50d0f6-3071-4f15-b655-0ada9dccb1cc,86,,,"[70.7, 80.0]",3879652,2,,,,,-0.5952699,,,,"[86.5, 69.3]",,High Pass,,19.082191,,,Luca Toni,20252.0,,,,,Throw-in,1,From Throw In,Jacopo Sala,7020.0,Right Back,6,Hellas Verona,226,['8ea8b0a3-6bf3-47fb-99d3-d4a5612fb458'],3,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:03.766,Pass,
,,,,,,,,,,,,,,,,,,1.85194,,,,,,,,,,,,,8c25d65c-ef4b-4b35-84fa-005a41dd0a20,88,,,"[87.4, 68.7]",3879652,2,,,,,-0.84028804,,Head,,"[91.7, 63.9]",,High Pass,,6.4443774,,,Paweł Wszołek,11339.0,,,,,,1,From Throw In,Luca Toni,20252.0,Center Forward,6,Hellas Verona,226,['34df95ce-34ce-41b5-8d26-59b3945dd7f3'],5,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:05.322,Pass,
,,,,,,,,,,,,,,,,,,1.17274,,,,,,,,,,,,,fe9b5db6-5df8-4a06-80ec-2695dca6445c,91,,,"[92.2, 63.9]",3879652,2,,,,True,-2.996551,,,,"[83.3, 62.6]",,Low Pass,,8.994443,,,Federico Viviani,7770.0,,,,,,1,From Throw In,Paweł Wszołek,11339.0,Right Midfield,6,Hellas Verona,226,"['60a37634-fee7-4325-81f3-773127b044c9', 'f3ca3635-89e8-4eb8-8e26-26efac7dc126']",7,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:07.213,Pass,True
,,,,,,,,,,,,,,,,,,2.761312,,,,,,,,,,,,,17adab9e-3ae0-44b8-9216-85d7f1b4c995,95,,,"[84.7, 61.8]",3879652,2,,,,,-1.620261,,Right Foot,,"[82.7, 21.4]",,High Pass,,40.449474,,,Luca Siligardi,11494.0,,True,,,,1,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,6,Hellas Verona,226,['261c1e8e-0f9b-454b-a13c-3b5f18f030ad'],8,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:08.990,Pass,
,,,,,,,,,,,,,,,,,,1.593818,,,,,,,,,,,,,c240ddbe-2686-4e7f-9989-844f307e82e9,99,,,"[92.8, 19.9]",3879652,2,,,,,-1.1193433,,Left Foot,,"[99.2, 6.7]",,Ground Pass,,14.669697,,,Eros Pisano,11342.0,,,,,,1,From Throw In,Luca Siligardi,11494.0,Left Midfield,6,Hellas Verona,226,['c1a6bbf6-19a9-485f-89ea-670c1901520c'],15,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:15.363,Pass,
,,,,,,,,,,,,,,,,,,0.209909,,,,,,,,,,,,,78bb34ce-c000-4a8b-99f1-e2e6910db193,102,,,"[103.6, 7.0]",3879652,2,,,,,1.1760052,,Left Foot,,"[106.6, 14.2]",,High Pass,,7.8,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,From Throw In,Eros Pisano,11342.0,Left Back,6,Hellas Verona,226,"['b1e68845-073d-4461-acc4-39843ef5fcac', 'd43f5a24-0af3-4cd0-b8fc-153e1e56b99e']",18,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:18.193,Pass,
,,,,,,,,,,,,,,,,,,1.152295,,,,,,,,,,,,,1b5645a7-d1e1-4fa4-9436-34002e35a9fa,108,,,"[100.9, 46.9]",3879652,2,,,,True,-1.5175135,6f395674-478a-48cd-9bce-412ebf529948,,,"[101.3, 39.4]",,High Pass,,7.510659,,,Artur Ioniţă,7949.0,True,,,,Recovery,1,From Throw In,Paweł Wszołek,11339.0,Right Midfield,6,Hellas Verona,226,"['08de1373-f624-4513-8874-3fbcb6164e2e', 'caf49f76-4635-43f5-abea-c57a8d362af9']",21,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:21.762,Pass,True
,,,,,,,,,,,,,,,,,,1.192885,,,,,,,,,,,,,1a9f0252-e971-434e-b769-f8398c3301b5,114,,,"[7.2, 45.3]",3879652,2,,,,,1.0234034,,Keeper Arm,,"[20.0, 66.3]",,Ground Pass,,24.593494,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,7,AC Milan,243,['350280af-c030-422f-a291-f8d69b48845a'],25,,,,,,,,,,,,,,,,,AC Milan,243,00:02:25.925,Pass,
,,,,,,,,,,,,,,,,,,1.544077,,,,,,,,,,,,,3901d551-9e9d-47ef-903a-dc1d20706823,116,,,"[19.1, 69.5]",3879652,2,,True,,,-2.1432562,,Right Foot,,"[13.3, 60.5]",,Ground Pass,,10.707007,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,7,AC Milan,243,['e33b4605-2019-44da-b5a9-52590c65f3d1'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:02:31.299,Pass,
,,,,,,,,,,,,,,,,,,1.656866,,,,,,,,,,,,,25c92a1d-e03d-4014-8a78-5438bebfcb93,118,,,"[14.6, 66.4]",3879652,2,,True,,,0.9764108,,Right Foot,,"[21.9, 77.2]",,Ground Pass,,13.03572,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,7,AC Milan,243,['8b15261f-ffcd-413c-89d7-56f0e08967c3'],34,,,,,,,,,,,,,,,,,AC Milan,243,00:02:34.043,Pass,
,,,,,,,,,,,,,,,,,,1.710878,,,,,,,,,,,,,0036a2aa-9bf5-4e17-a904-8996bebbb6a5,121,,,"[20.9, 77.7]",3879652,2,,,,,0.017314287,,Right Foot,,"[44.0, 78.1]",,Ground Pass,,23.103462,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,7,AC Milan,243,"['19aed2da-0982-458a-8be1-27e10ac010b2', '85c90086-e4e5-489f-995f-bc371914de44']",36,,,,,,,,,,,,,,,,,AC Milan,243,00:02:36.200,Pass,True
,,,,,,,,,,,,,,,,,,1.034271,,,,,,,,,,,,,d514214c-9cd8-4241-8b4c-c3236d9479a8,126,,,"[39.7, 78.1]",3879652,2,,,,,3.127988,,Left Foot,,"[25.0, 78.3]",,Ground Pass,,14.701361,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Right Midfield,7,AC Milan,243,"['38a386f6-ee83-412f-b1b2-5e00e56d785d', '50219a11-b2c0-44bc-99d0-abac0ad22897']",40,,,,,,,,,,,,,,,,,AC Milan,243,00:02:40.136,Pass,True
,,,,,,,,,,,,,,,,,,0.597119,,,,,,,,,,,,,3e5755dd-af4b-4e78-acd0-5f9363620d81,129,,,"[24.3, 77.7]",3879652,2,,,,,-0.8491415,,Right Foot,,"[28.7, 72.7]",,Ground Pass,,6.6603303,,,Nigel de Jong,20057.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,7,AC Milan,243,['48cff7b7-3dee-4a7a-89aa-c575c243dd45'],42,,,,,,,,,,,,,,,,,AC Milan,243,00:02:42.265,Pass,
