50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0879a2b7-c9ac-4ad4-bac0-b54c44676b17,2995,,,"[29.5, 26.2]",3879780,71,,,,,1.3916358,,Left Foot,,,"[31.8, 38.9]",,Ground Pass,,12.906588,,,,Matteo Bianchetti,8421.0,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,170,Hellas Verona,226,['5bef7638-e270-4caa-be43-4297dbb09b39'],47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:47.645,Pass,
,,,,,,,,,,,,,,,,,1.065119,,,,,,,,,,,,,f34f8aaf-7fa7-4661-908e-050759186d92,2998,,,"[33.5, 43.0]",3879780,71,,,,,1.1071488,,Left Foot,,,"[38.3, 52.6]",,Ground Pass,,10.733127,,,,Artur Ioniţă,7949.0,,,,,,2,From Throw In,Matteo Bianchetti,8421.0,Right Center Back,170,Hellas Verona,226,['d492f519-cdf2-47ed-9a74-56a55bbad9b7'],50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:50.695,Pass,
,,,,,,,,,,,,,,,,,2.201698,,,,,,,,,,,,,952438f5-c90b-4862-b934-f8a289b67aa0,3001,,,"[36.2, 57.2]",3879780,71,,,,,0.731604,,Right Foot,,,"[49.9, 69.5]",,Ground Pass,,18.41141,,,,Eros Pisano,11342.0,,,,,,2,From Throw In,Artur Ioniţă,7949.0,Right Defensive Midfield,170,Hellas Verona,226,['6a19153c-a2be-47b0-a894-e3bac90e9d05'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:52.494,Pass,
,,,,,,,,,,,,,,,,,2.141742,,,,,,,,,,,,,571c493e-024c-48fe-95ec-53eaf66f8fb5,3004,,,"[66.0, 67.0]",3879780,71,,,,,-0.76309705,,Right Foot,,,"[93.5, 40.7]",,High Pass,,38.051807,,Incomplete,,Luca Toni,20252.0,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,170,Hellas Verona,226,"['3ff13387-d238-4225-9ecc-2870173cf3ca', '404e1477-fe6e-4017-9e24-6ce8a6a769a5']",56,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:56.511,Pass,
,,,,,,,,,,,,,,,,,0.806507,,,,,,,,,,,,,119f9ef7-669e-4af6-8eb0-4cb0b1306bd6,3008,,,"[29.8, 36.2]",3879780,71,,,,,-0.6495494,,Left Foot,,,"[37.7, 30.2]",,Ground Pass,,9.920181,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Davide Astori,8275.0,Right Center Back,171,Fiorentina,239,['cbbc0326-ef30-4392-aad7-6b0e7f1887c0'],59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:59.874,Pass,
,,,,,,,,,,,,,,,,,0.917953,,,,,,,,,,,,,cc47731e-03df-45df-9b02-0a89132a2371,3011,,,"[37.7, 31.4]",3879780,72,,,,,1.7313082,,Right Foot,,,"[36.0, 41.9]",,Ground Pass,,10.636729,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,171,Fiorentina,239,"['6b105a2c-2b40-4a20-b4f8-a31ca8983a66', 'c0e19840-0711-43d8-83bf-bb6108079655']",0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:00.681,Pass,True
,,,,,,,,,,,,,,,,,1.242106,,,,,,,,,,,,,0b645498-3910-4c1b-a6c7-efaa04b06428,3016,,,"[84.3, 35.5]",3879780,72,,,,,-0.2234766,,Left Foot,,,"[88.7, 34.5]",,High Pass,,4.5122056,,,,Giampaolo Pazzini,6686.0,,,,,Recovery,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,172,Hellas Verona,226,"['14165ab1-d0f0-4a78-897c-49bc86ae1f10', '79c2f49e-f17e-42b4-9cf0-f803c5384343']",2,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:02.212,Pass,True
,,,,,,,,,,,,,,,,,1.178957,,,,,,,,,,,,,8b6f176f-bfe5-41db-905c-5bc57239bb97,3019,,,"[88.5, 35.3]",3879780,72,,,,,2.2169151,,Right Foot,,,"[83.9, 41.4]",,Low Pass,,7.640026,,,,Luca Marrone,31572.0,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,172,Hellas Verona,226,['489bc63a-66d4-4405-bfa7-2fafb3119b95'],3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:03.497,Pass,
,,,,,,,,,,,,,,,,,1.189129,,,,,,,,,,,,,44fadb8b-bc9a-4886-9077-55f5b7648173,3022,,,"[83.9, 42.0]",3879780,72,,,,,1.0756631,a2da4309-ddf6-4cbd-afb3-8bba697693a4,Right Foot,,,"[89.3, 52.0]",,Ground Pass,,11.364858,,,,Luca Siligardi,11494.0,True,,,,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,172,Hellas Verona,226,"['0e45f7dd-39be-4cd2-b9e5-993049c697a1', 'b729cc03-99c8-4e32-b9b0-23c7d73132bc']",4,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:04.676,Pass,True
,,,,,,,,,,,,,,,,,3.815168,,,,,,,,,,,,,f7943399-510e-4b2b-bea9-c5086ca34082,3030,,,"[7.0, 36.1]",3879780,72,,,,,-0.15808997,,Right Foot,,,"[62.2, 27.3]",,High Pass,,55.89705,,Incomplete,,Khouma El Hadji Babacar,7125.0,,,,,Goal Kick,2,From Goal Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,173,Fiorentina,239,"['809ff5af-809d-4157-b11a-9fac0cb33224', 'e3dfcb8d-39d7-4ccf-a8be-860103134fac']",30,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:30.725,Pass,
,,,,,,,,,,,,,,,,,0.666325,,,,,,,,,,,,,d63416f2-f68b-4af6-9ec9-63996a9afbcf,3034,,,"[49.3, 36.2]",3879780,72,,,,,-1.5707964,,Head,,,"[49.3, 27.3]",,Low Pass,,8.9,,,,Borja Valero Iglesias,6997.0,,,,,Recovery,2,From Goal Kick,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,173,Fiorentina,239,['9a12e838-de7f-4216-96a5-497359656c75'],36,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:36.510,Pass,
,,,,,,,,,,,,,,,,,4.605507,,,,,,,,,,,,,596c12e9-1bef-44a7-b648-2746a757181d,3037,,,"[49.7, 25.8]",3879780,72,,,,,0.09339144,,Right Foot,,,"[86.0, 29.2]",,High Pass,,36.45888,,Incomplete,,Khouma El Hadji Babacar,7125.0,,,,,,2,From Goal Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,173,Fiorentina,239,"['40a1c7ae-3c04-47ce-bbff-298ce77a2552', '74371cf2-bd71-426b-a577-1038d2e0a4e8', '800a4bad-1a78-4ece-be72-ef570bca3696']",37,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:37.176,Pass,True
,,,,,,,,,,,,,,,,,2.694064,,,,,,,,,,,,,800a4bad-1a78-4ece-be72-ef570bca3696,3039,,,"[34.1, 50.9]",3879780,72,,,,,-2.6712637,,Left Foot,,,"[16.2, 41.8]",,Ground Pass,,20.08034,,,,Pierluigi Gollini,8274.0,,,,,Recovery,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,174,Hellas Verona,226,"['596c12e9-1bef-44a7-b648-2746a757181d', 'e552a2de-b739-4f83-8c0a-80b9200d1218']",41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:41.782,Pass,
,,,,,,,,,,,,,,,,,2.026429,,,,,,,,,,,,,42f70dfb-b83c-4fc0-b71b-3ff2d9ba6941,3042,,,"[15.4, 38.9]",3879780,72,,,,,-1.1821711,,Right Foot,,,"[20.6, 26.2]",,Ground Pass,,13.723338,,,,Filip Helander,7966.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,174,Hellas Verona,226,['44f8581a-509e-4fad-acf9-f733d49d1813'],44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:44.863,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,8f5d99ef-b8fd-4a6a-8fd7-251b7de26c9a,3045,,,"[21.8, 24.9]",3879780,72,,,,,2.1220741,,Left Foot,,,"[12.7, 39.7]",,Ground Pass,,17.37383,,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,174,Hellas Verona,226,['cc4d6994-4ac9-4d65-ab7c-c629baaff7cb'],46,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:46.914,Pass,
,,,,,,,,,,,,,,,,,3.092395,,,,,,,,,,,,,49533132-a9a5-4a10-b061-d6a27b882565,3049,,,"[13.7, 41.1]",3879780,72,,,,,0.31057784,,Right Foot,,,"[67.6, 58.4]",,High Pass,,56.608303,,Incomplete,,Luca Siligardi,11494.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,174,Hellas Verona,226,"['3b1e4c71-4913-4e4f-b6e8-678807b7341e', '75fd0b88-c36d-4a9a-9278-4a17b8e7391d', 'c313c383-8d4f-4d79-8cbd-bd5ddd11b9a0']",50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:50.081,Pass,True
,,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,75fd0b88-c36d-4a9a-9278-4a17b8e7391d,3052,,,"[52.5, 21.7]",3879780,72,,,,True,-1.2827408,,,,,"[53.3, 19.0]",,High Pass,,2.8160255,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,Recovery,2,Regular Play,Manuel Pasqual,11516.0,Left Back,174,Hellas Verona,226,"['3b628331-efa8-4f19-9c75-b9274f624d04', '49533132-a9a5-4a10-b061-d6a27b882565', 'b88a7ded-a53b-4909-9d0e-281bff1af5e8', 'cb8ab7f6-7bd9-4fe1-9c21-a20a2db9707a']",53,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:53.174,Pass,True
,,,,,,,,,,,,,,,,,1.7016,,,,,,,,,,,,,094e3c47-d343-4404-886d-6bc0533ca28d,3057,,,"[54.8, 13.7]",3879780,72,,,,,0.20401798,,Left Foot,,,"[69.3, 16.7]",,High Pass,,14.807093,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Back,175,Fiorentina,239,['0aeabd0e-7da4-4665-9052-03924e95d8c9'],55,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:55.321,Pass,
,,,,,,,,,,,,,,,,,0.750032,,,,,,,,,,,,,5de86cda-b6b3-411b-a455-a940a3ce0146,3060,,,"[69.7, 7.1]",3879780,72,,,,,3.0584514,,Left Foot,,,"[62.5, 7.7]",,Ground Pass,,7.2249565,,,,Manuel Pasqual,11516.0,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Left Wing,175,Fiorentina,239,['c4653c62-52a4-4fd5-8bab-9d0b81091b49'],58,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:58.179,Pass,
,,,,,,,,,,,,,,,,,0.358557,,,,,,,,,,,,,77d52308-4e9c-4c14-8886-d57d48991da1,3064,,,"[61.8, 5.2]",3879780,72,,,,,1.1938871,,Left Foot,,,"[63.7, 10.0]",,Low Pass,,5.162364,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Back,175,Fiorentina,239,"['c5093438-28b9-4bf2-b347-042fc01ad836', 'e3b580e8-dd01-47e7-807f-9f63da3bcc94']",59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:59.472,Pass,
,,,,,,,,,,,,,,,,,1.11553,,,,,,,,,,,,,b0d9f1b7-7a3c-4bfb-9019-e5e203ac9266,3067,,,"[62.2, 0.1]",3879780,73,,True,,,1.5829909,,,,,"[62.0, 16.5]",,Low Pass,,16.40122,,,,Borja Valero Iglesias,6997.0,,,,,Throw-in,2,From Throw In,Manuel Pasqual,11516.0,Left Back,176,Fiorentina,239,['25088a83-79c1-4cdc-9dc0-e7dcc94ece58'],5,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:05.185,Pass,
,,,,,,,,,,,,,,,,,1.087808,,,,,,,,,,,,,9dacdb8b-01b7-4625-bb1b-c58a166dc029,3069,,,"[62.9, 21.9]",3879780,73,,,,,1.3513658,,Right Foot,,,"[66.0, 35.8]",,Ground Pass,,14.241488,,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Defensive Midfield,176,Fiorentina,239,"['b867bf65-d4e1-4503-8269-6376582f51a8', 'c54cb388-e710-4588-bd10-64863a7bf54d']",7,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:07.932,Pass,
,,,,,,,,,,,,,,,,,0.248229,,,,,,,,,,,,,69db6ddc-9dc0-4d95-92cf-95ad34321950,3078,,,"[67.9, 58.6]",3879780,73,,,,,1.305979,,Right Foot,,,"[69.5, 64.5]",,Ground Pass,,6.1131005,,Incomplete,,Luca Siligardi,11494.0,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Midfield,177,Hellas Verona,226,"['5a5878eb-a98a-45a2-8209-5324fc3a14ad', 'bbbacc55-9b53-42a2-bdb3-00b243fed6ab', 'c032306f-63c0-446b-85e4-367226a975a9']",13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:13.026,Pass,True
,,,,,,,,,,,,,,,,,2.864446,,,,,,,,,,,,,5aad8314-f8c7-46ae-993e-1934891350e5,3081,,,"[22.0, 16.5]",3879780,73,,,,,-0.051299695,,Left Foot,,,"[62.9, 14.4]",,High Pass,,40.953876,,Incomplete,,Federico Bernardeschi,7777.0,,,,,Recovery,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Center Back,177,Hellas Verona,226,"['2291aa36-a87a-4717-9b82-aa38410c919f', '4aceac60-add3-4821-9669-c86154154b14']",16,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:16.524,Pass,
,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,48a2a72d-2923-4495-90e5-a9ad918f62b3,3086,,,"[54.3, 73.8]",3879780,73,,,,,-2.4658446,,Left Foot,,,"[42.2, 64.1]",,Ground Pass,,15.508062,,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,177,Hellas Verona,226,"['41a981d8-c7d8-4920-af1e-17b3cdad6cfe', 'fbdfc03b-9ac3-4128-b942-56bcfdeb703a']",22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:22.010,Pass,True
,,,,,,,,,,,,,,,,,1.077762,,,,,,,,,,,,,e94bb5f1-28aa-4635-ae9e-6a302f9f34f8,3089,,,"[42.2, 60.9]",3879780,73,,,,,0.035699114,,Right Foot,,,"[50.6, 61.2]",,Ground Pass,,8.405355,,,,Artur Ioniţă,7949.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,177,Hellas Verona,226,['b1d4c773-4a42-44b0-b0eb-c91886096648'],24,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:24.850,Pass,
,,,,,,,,,,,,,,,,,1.286888,,,,,,,,,,,,,d2a37dca-c1d1-4002-9c65-672a68e06eb2,3091,,,"[51.6, 60.7]",3879780,73,,,,,-3.101614,,Right Foot,,,"[41.6, 60.3]",,Ground Pass,,10.007997,,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,177,Hellas Verona,226,['98ce1548-d7b6-4711-9238-4e3740ddc64d'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:25.928,Pass,
,,,,,,,,,,,,,,,,,1.23197,,,,,,,,,,,,,ac2368e1-66c9-4b06-b03f-976e13745f49,3094,,,"[40.6, 57.4]",3879780,73,,,,,-0.1308274,,Left Foot,,,"[52.0, 55.9]",,Ground Pass,,11.4982605,,,,Artur Ioniţă,7949.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,177,Hellas Verona,226,['e9fca38c-507d-4d5d-9766-3db05fd7d3a7'],28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:28.145,Pass,
,,,,,,,,,,,,,,,,,1.37815,,,,,,,,,,,,,4961280c-f7ee-4077-920a-ac6caefdff78,3098,,,"[52.6, 56.6]",3879780,73,,,,,2.895014,,Right Foot,,,"[37.9, 60.3]",,Ground Pass,,15.158496,,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,177,Hellas Verona,226,"['b2a18b0f-254a-4cad-a71e-cea8f3d24998', 'ea23962f-ff58-462a-abe1-0ea95b31ff8c']",29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:29.570,Pass,True
,,,,,,,,,,,,,,,,,1.769526,,,,,,,,,,,,,734c4bec-e88f-438e-b923-2f6f8c9ce3ee,3102,,,"[40.8, 61.1]",3879780,73,,,,,-0.48603192,,Right Foot,,,"[72.6, 44.3]",,High Pass,,35.96498,,,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,177,Hellas Verona,226,"['4831fb49-3a40-46f9-8e9d-f61b4c96ee3e', '6c19336c-3df1-4598-a62b-b01da768be16']",32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:32.167,Pass,True
,,,,,,,,,,,,,,,,,4.467351,,,,,,,,,,,,,4b1170e8-e5da-41e5-a632-b4a4fc37e89c,3104,,,"[72.9, 43.7]",3879780,73,,,,,0.48059514,,Head,,,"[108.0, 62.0]",,Low Pass,,39.584087,,Incomplete,,Luca Toni,20252.0,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,177,Hellas Verona,226,"['95cee077-ed6e-45cc-8163-e35d030e908f', 'fca51abd-e4d9-44e9-8c54-c5290830f651']",34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:34.057,Pass,
,,,,,,,,,,,,,,,,,1.573815,,,,,,,,,,,,,b50eec76-a7f5-443c-a09c-5bd1634041a2,3108,,,"[12.3, 16.3]",3879780,73,,,,,1.9429773,,Left Foot,,,"[5.0, 35.0]",,Ground Pass,,20.074362,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Center Back,177,Hellas Verona,226,['77b589de-3b49-4297-8fc8-b2e2b9d293b6'],39,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:39.528,Pass,
,,,,,,,,,,,,,,,,,3.825059,,,,,,,,,,,,,1c02618b-3bb7-408f-b5c9-001cce20670e,3112,,,"[4.6, 47.3]",3879780,73,,,,,0.5237757,,Right Foot,,,"[51.0, 74.1]",,Low Pass,,53.58358,,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,177,Hellas Verona,226,"['080b16a6-8ea7-4018-b87d-3de852065381', '5f50fdd7-fd69-43c8-beba-db1ccceb92e7', '9ff77712-cc8b-40fa-852c-0c35927aebf4']",42,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:42.893,Pass,True
,,,,,,,,,,,,,,,,,0.557782,,,,,,,,,,,,,41965ce9-c824-4233-8501-b76288164d80,3118,,,"[66.4, 6.8]",3879780,73,,,,,1.5707964,,Left Foot,,,"[66.4, 17.6]",,Ground Pass,,10.8,,,,Luca Marrone,31572.0,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,177,Hellas Verona,226,['f329f743-57ab-4e71-8790-7914f9e2c193'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:51.330,Pass,
,,,,,,,,,,,,,,,,,1.000401,,,,,,,,,,,,,637ad9e1-7543-481a-96c6-8f1d8289397c,3122,,,"[53.3, 61.0]",3879780,73,,,,,-1.4074302,,Right Foot,,,"[54.8, 51.9]",,Ground Pass,,9.222797,,,,Mauro Matías Zárate,27853.0,,,,,Recovery,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,178,Fiorentina,239,['3f241b8c-3cab-4cc2-861b-6bc34d235daa'],52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:52.105,Pass,
,,,,,,,,,,,,,,,,,0.540437,,,,,,,,,,,,,705c3fae-a403-474d-8c40-ebbe7fc9daa8,3127,,,"[96.2, 66.6]",3879780,73,,,,,-3.01975,,Right Foot,,,"[86.4, 65.4]",,Ground Pass,,9.873196,,,,Cristian Tello Herrera,6658.0,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,178,Fiorentina,239,"['6dd560ee-9b58-463b-836c-2133181baf9f', 'daf6ec5c-9588-49b7-8f48-c8e2b10965f6']",59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:59.827,Pass,True
,,,,,,,,,,,,,,,,,1.41945,,,,,,,,,,,,,155f1b11-d87b-4afb-8005-d5d08af24a02,3130,,,"[90.6, 67.3]",3879780,74,,,,,0.2721459,,Right Foot,,,"[94.9, 68.5]",,Ground Pass,,4.464303,,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,178,Fiorentina,239,"['25f13b2a-3097-4636-8b47-445781610489', '6c373c4c-99d2-47d0-a088-27eb12e270c8', 'cacf4812-bbde-4a5d-9d0b-66d872156d01']",0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:00.368,Pass,True
,,,,,,,,,,,,,,,,,1.004632,,,,,,,,,,,,,b8226f8c-6878-45d4-8cc8-ff62945ad81e,3136,,,"[28.3, 15.5]",3879780,74,,True,,,-1.3258177,,Right Foot,,,"[30.1, 8.3]",,Ground Pass,,7.4215903,,,,Mohamed Salim Fares,7705.0,,,,,Free Kick,2,From Free Kick,Filip Helander,7966.0,Left Center Back,179,Hellas Verona,226,['ffe1c173-3067-4589-af27-7e398cfd90ab'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:51.161,Pass,
,,,,,,,,,,,,,,,,,1.554786,,,,,,,,,,,,,91b8f908-8475-42b1-abab-507188f10c02,3139,,,"[30.8, 12.0]",3879780,74,,,,,0.3324263,,Right Foot,,,"[56.0, 20.7]",,High Pass,,26.65952,,,,Giampaolo Pazzini,6686.0,,,,,,2,From Free Kick,Mohamed Salim Fares,7705.0,Left Back,179,Hellas Verona,226,['9309ef67-0f36-49c3-a68b-9128d57008f2'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:52.736,Pass,
,,,,,,,,,,,,,,,,,2.48551,,,,,,,,,,,,,52c02da6-d597-4f91-a672-04d9af8505b9,3141,,,"[55.1, 21.0]",3879780,74,,,,,1.7779715,,Right Foot,,,"[48.5, 52.4]",,Low Pass,,32.086136,,,,Eros Pisano,11342.0,,,,,,2,From Free Kick,Giampaolo Pazzini,6686.0,Left Center Forward,179,Hellas Verona,226,['937a9840-187e-43e7-84dd-ba17082679b2'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:54.291,Pass,
,,,,,,,,,,,,,,,,,1.681413,,,,,,,,,,,,,d7178501-6ade-41b1-b819-af624f7a881c,3144,,,"[78.0, 61.1]",3879780,75,,,,,0.47734538,,Right Foot,,,"[98.3, 71.6]",,Ground Pass,,22.85476,,,,Luca Siligardi,11494.0,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,179,Hellas Verona,226,['243a91b8-4824-4584-8f9e-28d350704594'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:00.397,Pass,
,,,,,,,,,,,,,,,,,1.131787,,,,,,,,,,,,,dbf6b2d4-ac18-4f90-878a-f85584c8503d,3147,,,"[98.9, 67.4]",3879780,75,,,,,-1.4374461,,Left Foot,True,,"[102.2, 42.8]",,High Pass,,24.820354,,Incomplete,,Luca Toni,20252.0,,,,,,2,From Free Kick,Luca Siligardi,11494.0,Right Midfield,179,Hellas Verona,226,"['039def47-084d-4122-aa9b-1327e4fc9c02', 'b77f048f-d38c-4a45-8259-37d5be17066d']",3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:03.985,Pass,
,,,,,,,,,,,,,,,,,0.990101,,,,,,,,,,,,,039def47-084d-4122-aa9b-1327e4fc9c02,3149,,,"[17.9, 37.3]",3879780,75,,,,,-1.3995576,,Right Foot,,,"[20.2, 24.0]",,High Pass,,13.497407,,,,Federico Bernardeschi,7777.0,,,,,Recovery,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,179,Hellas Verona,226,"['19534611-1e22-46b2-af22-4819df636782', 'dbf6b2d4-ac18-4f90-878a-f85584c8503d']",5,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:05.117,Pass,
,,,,,,,,,,,,,,,,,3.390936,,,,,,,,,,,,,6c67a6f1-3973-4b47-b925-a39f826401cb,3153,,,"[20.6, 29.4]",3879780,75,,,,,0.6084202,,Left Foot,,,"[58.5, 55.8]",,High Pass,,46.18842,,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Left Wing,179,Hellas Verona,226,"['5e4ef54c-ed23-4658-972f-04f3f4e5ac87', 'cd0c7ef9-ce82-42fd-a95a-9cff9c019af7', 'f440bddf-63f5-4332-89e9-a8c626dd05bc']",8,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:08.259,Pass,True
,,,,,,,,,,,,,,,,,1.502587,,,,,,,,,,,,,f440bddf-63f5-4332-89e9-a8c626dd05bc,3155,,,"[61.6, 24.3]",3879780,75,,,,,2.2752905,,Left Foot,,,"[53.1, 34.3]",,High Pass,,13.124405,,,,Filip Helander,7966.0,,,,,Interception,2,From Free Kick,Mohamed Salim Fares,7705.0,Left Back,179,Hellas Verona,226,"['6c67a6f1-3973-4b47-b925-a39f826401cb', 'de25aefd-c60b-4d25-918a-b8b686434ed9']",11,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:11.650,Pass,
,,,,,,,,,,,,,,,,,3.153277,,,,,,,,,,,,,8814a160-a3b8-4cf3-a4b3-0ea19484c499,3158,,,"[49.7, 30.5]",3879780,75,,,,,2.8101337,,Right Foot,,,"[18.9, 41.1]",,Ground Pass,,32.572994,,,,Pierluigi Gollini,8274.0,,,,,,2,From Free Kick,Filip Helander,7966.0,Left Center Back,179,Hellas Verona,226,['4802eb47-4bff-4849-9576-f208d656d129'],13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:13.478,Pass,
