50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.310476,,,,,,,,,,,,,6723b20c-02c7-4847-96da-c0ebed980c0b,17,,"[44.3, 73.6]",3879716,0,,,,,0.07677189,,Right Foot,,,"[46.9, 73.8]",Ground Pass,,2.607681,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Center Back,2,Fiorentina,239,"['130ed5b5-b2e6-4118-b5f3-32d1308485f7', '3b6317ba-d768-417a-9672-ff067a345972', '6efc1375-f819-4e66-89e4-237262293bb5']",8,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:08.021,Pass,True
,,,,,,,,,,,,,,,,,1.776471,,,,,,,,,,,,,f95a824e-2bd0-44f6-8c0e-455748f605c8,20,,"[49.6, 80.0]",3879716,0,,,,,-0.071794204,,,,,"[78.8, 77.9]",High Pass,,29.275415,,,,Mauro Matías Zárate,27853.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Fiorentina,239,['b598f3c3-c638-4840-b5d2-fbedaf3559a7'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:21.569,Pass,
,,,,,,,,,,,,,,,,,2.285049,,,,,,,,,,,,,707ee45c-199a-4553-bfa8-8939a0177f02,24,,"[44.1, 0.1]",3879716,0,,,,,0.62662506,,,,,"[63.3, 14.0]",High Pass,,23.703375,,,,Leonardo Pavoletti,8180.0,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,4,Genoa,233,['9e02eca6-ad7f-40c1-ba74-d7f6d439ba76'],32,,,,,,,,,,,,,,,,,Genoa,233,00:00:32.055,Pass,
,,,,,,,,,,,,,,,,,0.791191,,,,,,,,,,,,,6cc1dd2e-130d-484a-8bff-3f45534aed20,33,,"[61.4, 76.9]",3879716,0,,,,,-0.76071185,,Left Foot,,,"[69.7, 69.0]",Ground Pass,,11.458621,,,,Mauro Matías Zárate,27853.0,,,,,Recovery,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,5,Fiorentina,239,['fae22c77-65c4-4071-8bb6-4d9d1d5d138b'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:41.838,Pass,
,,,,,,,,,,,,,,,,,0.913394,,,,,,,,,,,,,ef90e05a-3ea0-4d86-a83f-af1dc2787bb2,38,,"[70.1, 71.5]",3879716,0,,,,,-2.876083,,Right Foot,,,"[58.7, 68.4]",Low Pass,,11.813974,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Center Forward,5,Fiorentina,239,"['6eda0c46-198f-436e-be94-9de4fb41e1a8', '705bf8b5-e9d8-4276-a0eb-c1935ad929f5']",43,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:43.354,Pass,True
,,,,,,,,,,,,,,,,,4.424916,,,,,,,,,,,,,2385c38d-edc8-4490-aabf-3a8a17455def,41,,"[72.5, 68.7]",3879716,0,,,,,-1.1296576,,Right Foot,,,"[98.8, 13.0]",High Pass,,61.596916,,Incomplete,,Khouma El Hadji Babacar,7125.0,,True,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,5,Fiorentina,239,"['b685a61a-1f61-40e5-9e6f-972afbab1dce', 'c73770d0-3952-4aa8-abb2-7ec41823327a']",47,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:47.018,Pass,
,,,,,,,,,,,,,,,,,4.40554,,,,,,,,,,,,,b685a61a-1f61-40e5-9e6f-972afbab1dce,44,,"[21.3, 67.1]",3879716,0,,,,,-0.075740166,,Right Foot,,,"[80.6, 62.6]",High Pass,,59.470497,,Incomplete,,,,,,,,Recovery,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,5,Fiorentina,239,"['2385c38d-edc8-4490-aabf-3a8a17455def', '800a48bd-a84a-4829-b99a-bb5cafbbf134', 'ba9dc563-2fd1-4ae9-9518-2e481ae11f94']",51,,,,,,,,,,,,,,,,,Genoa,233,00:00:51.443,Pass,True
,,,,,,,,,,,,,,,,,1.484269,,,,,,,,,,,,,ba9dc563-2fd1-4ae9-9518-2e481ae11f94,45,,"[39.5, 17.5]",3879716,0,,,,,0.37564024,,Left Foot,,,"[46.6, 20.3]",High Pass,,7.632169,,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,Regular Play,Davide Astori,8275.0,Left Center Back,5,Fiorentina,239,"['a7b22ba3-7b9a-4fe7-8496-e332d9eb9d55', 'b685a61a-1f61-40e5-9e6f-972afbab1dce']",55,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:55.849,Pass,
,,,,,,,,,,,,,,,,,2.296376,,,,,,,,,,,,,1bde9a85-05aa-4093-9bd7-05d6b6dd38d8,48,,"[46.6, 20.3]",3879716,0,,,,,2.614008,,Right Foot,,,"[21.2, 35.1]",Low Pass,,29.397278,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,5,Fiorentina,239,['b28db097-8784-434c-af9a-e90f0ab91085'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:57.409,Pass,
,,,,,,,,,,,,,,,,,1.912492,,,,,,,,,,,,,1bd1b7fa-07a3-4554-a130-b3ad32e3876b,51,,"[20.2, 36.7]",3879716,0,,,,,2.4948342,,No Touch,,,"[10.4, 44.1]",Ground Pass,,12.280066,True,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,5,Fiorentina,239,['b0a70752-5418-4663-8c4d-ba0c2de8d184'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.917,Pass,
,,,,,,,,,,,,,,,,,1.54365,,,,,,,,,,,,,caabdbd0-80cd-46c8-b377-ef5b4f6070fe,54,,"[12.8, 45.6]",3879716,1,,,,,1.0897729,,Right Foot,,,"[25.9, 70.7]",Ground Pass,,28.312895,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,5,Fiorentina,239,['7a1d82ab-46bd-41c0-aedf-079617318249'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:02.855,Pass,
,,,,,,,,,,,,,,,,,1.055185,,,,,,,,,,,,,77839394-8751-4695-8f42-9d48e23efb26,57,,"[27.2, 70.1]",3879716,1,,,,,-0.68767124,,Right Foot,,,"[35.6, 63.2]",Ground Pass,,10.870603,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,5,Fiorentina,239,['c27a5b00-337a-490f-8cf7-ce7d28e4d794'],5,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:05.646,Pass,
,,,,,,,,,,,,,,,,,1.250793,,,,,,,,,,,,,86338655-fa5c-44a1-8549-16fb9f46085d,60,,"[35.6, 63.2]",3879716,1,,,,,2.2919555,,Right Foot,,,"[27.6, 72.3]",Ground Pass,,12.116518,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,5,Fiorentina,239,['03cd4bb9-8190-4554-ab31-5a25b5498c3d'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:06.967,Pass,
,,,,,,,,,,,,,,,,,0.968168,,,,,,,,,,,,,d8429455-bebb-40c7-8875-146a87e84adb,64,,"[27.4, 76.1]",3879716,1,,,,,0.1742158,,Right Foot,,,"[39.9, 78.3]",Ground Pass,,12.692123,,,,Federico Bernardeschi,7777.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,5,Fiorentina,239,"['037c769b-5324-4095-adef-1733f4e22cc4', 'b42b266a-a19e-4ff3-9862-eb02064a7ae2']",9,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:09.497,Pass,True
,,,,,,,,,,,,,,,,,1.042834,,,,,,,,,,,,,a067ab03-1bff-4ba0-ae74-9113c0dfa7be,69,,"[35.4, 76.6]",3879716,1,,,,,-2.6735592,,Left Foot,,,"[26.3, 72.0]",Ground Pass,,10.1965685,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,5,Fiorentina,239,"['2a9486cb-f015-42bc-a86d-167f4faa49d7', 'c4b954ad-3194-4bea-9482-20b120284e65']",12,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:12.213,Pass,True
,,,,,,,,,,,,,,,,,1.033104,,,,,,,,,,,,,be817e31-5c53-48c4-bd22-11b950239253,73,,"[24.2, 71.5]",3879716,1,,,,,2.8711565,,Right Foot,,,"[14.1, 74.3]",Ground Pass,,10.480935,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,5,Fiorentina,239,"['b3347fb9-9128-4072-8345-138c08ca8f87', 'd5893f7f-f563-4cfc-96c2-8e4bfcf8ed3b']",13,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:13.558,Pass,True
,,,,,,,,,,,,,,,,,0.161277,,,,,,,,,,,,,43eee4e8-b8b2-42c2-a91c-b0154ed1e1dd,77,,"[13.6, 77.4]",3879716,1,,,,,-0.5880026,,Right Foot,,,"[14.8, 76.6]",Ground Pass,,1.4422206,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,5,Fiorentina,239,"['cb73aef2-9fdc-482a-848c-29831bd1d9a1', 'f5d2a3de-5c80-4f49-ac6d-e183b2bf8bad']",15,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:15.717,Pass,
,,,,,,,,,,,,,,,,,1.298215,,,,,,,,,,,,,44cd23dd-47b6-454a-bb0f-ed8ef8fa6b40,80,,"[118.8, 8.9]",3879716,1,,,,,1.6670233,,Left Foot,True,,"[116.3, 34.8]",High Pass,,26.020376,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,Recovery,1,Regular Play,Diego Perotti,7456.0,Left Wing,5,Fiorentina,239,"['a629f715-d0e8-4651-8084-803f666d7669', 'caf6e1df-6850-44b2-8694-4fb78ac57637']",18,,,,,,,,,,,,,,,,,Genoa,233,00:01:18.027,Pass,
,,,,,,,,,,,,,,,,,0.792334,,,,,,,,,,,,,7b85a1a8-b1ae-4166-9c14-a516736007a7,83,,"[120.0, 0.1]",3879716,1,,,,,2.9898274,,Left Foot,,,"[111.5, 1.4]",Ground Pass,,8.598837,,,,Diego Perotti,7456.0,,,,,Corner,1,From Corner,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,6,Genoa,233,['a7421e9f-2c34-4728-9fef-e2dddfe11f96'],36,,,,,,,,,,,,,,,,,Genoa,233,00:01:36.673,Pass,
,,,,,,,,,,,,,,,,,1.22455,,,,,,,,,,,,,ceba1c22-4980-4576-8ee6-4880c5404f1d,86,,"[108.6, 6.3]",3879716,1,,,,,1.4288993,,Right Foot,True,,"[112.7, 35.0]",High Pass,,28.991379,,Incomplete,,,,,,,,,1,From Corner,Diego Perotti,7456.0,Left Wing,6,Genoa,233,['3bc18d19-37d0-4b63-9394-dbcb48abcd16'],40,,,,,,,,,,,,,,,,,Genoa,233,00:01:40.048,Pass,
,,,,,,,,,,,,,,,,,1.53847,,,,,,,,,,,,,4963e968-28f6-411d-a5fb-b3c59661a5e7,88,,"[120.0, 80.0]",3879716,2,,,,,-1.7612613,,Right Foot,,,"[112.5, 41.1]",High Pass,,39.61641,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Diego Perotti,7456.0,Left Wing,7,Genoa,233,['6f6bb0fe-a1bb-4e81-9642-0a7a1252e3c8'],7,,,,,,,,,,,,,,,,,Genoa,233,00:02:07.521,Pass,
,,,,,,,,,,,,,,,,,1.153737,,,,,,,,,,,,,a48902fa-735a-4b2c-acfb-c256e4eab2dc,92,,"[101.9, 67.5]",3879716,2,,,,,-1.2068174,,Left Foot,True,,"[112.3, 40.2]",High Pass,,29.213867,,Incomplete,,,,,,,,,1,From Corner,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,7,Genoa,233,['ea4477c4-4ed0-4319-99e5-61c22a776bb9'],13,,,,,,,,,,,,,,,,,Genoa,233,00:02:13.751,Pass,
,,,,,,,,,,,,,,,,,1.57572,,,,,,,,,,,,,4109321f-7224-4e93-bad3-e2afa5d4493b,98,,"[71.7, 51.6]",3879716,2,,,,,0.32409248,,Right Foot,,,"[84.5, 55.9]",Ground Pass,,13.502963,,Incomplete,,Josip Iličić,7139.0,,,,,Recovery,1,From Corner,Matías Vecino Falero,5255.0,Right Defensive Midfield,7,Genoa,233,"['111cce05-5a0b-4653-b5ed-2c1fe96bf497', '86a9d4bb-6a05-43cb-8700-bb25c544ed14']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:23.576,Pass,
,,,,,,,,,,,,,,,,,4.370787,,,,,,,,,,,,,9e761b67-d7db-4394-b14c-d92751db051c,102,,"[37.5, 16.5]",3879716,2,,,,,-0.4437439,,Left Foot,,,"[72.0, 0.1]",High Pass,,38.199608,,Out,,Diego Perotti,7456.0,,,,,,1,From Corner,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,['87b0dfa1-a0dd-4a2d-a6e3-cc2388492dd1'],26,,,,,,,,,,,,,,,,,Genoa,233,00:02:26.861,Pass,
,,,,,,,,,,,,,,,,,0.654947,,,,,,,,,,,,,31b4b066-4a43-4ff2-847b-9b3cd4203ffe,106,,"[47.5, 80.0]",3879716,2,,,,,-0.9075933,,,,,"[52.5, 73.6]",Low Pass,,8.121576,,,,Matías Vecino Falero,5255.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,8,Fiorentina,239,['d1b93f05-6a23-4874-89e7-b7823e0c343d'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:32.719,Pass,
,,,,,,,,,,,,,,,,,0.911466,,,,,,,,,,,,,e4623f53-72dd-48aa-b232-243d6c0b7b22,109,,"[56.1, 73.1]",3879716,2,,,,,-0.3436906,,Right Foot,,,"[65.6, 69.7]",Low Pass,,10.090095,,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Right Defensive Midfield,8,Fiorentina,239,['a9db0f82-8608-45b2-9923-0df076162ffb'],34,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:34.810,Pass,
,,,,,,,,,,,,,,,,,2.343281,,,,,,,,,,,,,6f2bf99a-2ce5-4d6e-a406-c94a52e50079,113,,"[65.2, 70.5]",3879716,2,,,,,0.43662715,,Left Foot,,,"[83.2, 78.9]",Low Pass,,19.863535,,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,8,Fiorentina,239,"['7849e756-5117-44d8-8208-b817ae7b0a25', 'c819b96e-45dc-4704-9a16-0dc645564c64']",36,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:36.292,Pass,True
,,,,,,,,,,,,,,,,,1.633112,,,,,,,,,,,,,eb700f2f-5a69-4291-9a0b-8355cf1aa32e,116,,"[99.0, 69.0]",3879716,2,,,,,-0.635453,,Left Foot,,,"[115.0, 57.2]",Ground Pass,,19.880644,,,,Mauro Matías Zárate,27853.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing Back,8,Fiorentina,239,['d8565c1f-2160-40cd-bf67-03deafa095fd'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:41.163,Pass,
,,,,,,,,,,,,,,,,,0.616006,,,,,,,,,,,,,dbe71984-b024-4897-8bab-033eb807b87f,120,,"[117.6, 60.2]",3879716,2,,,,,-1.6054645,,Right Foot,True,,"[117.0, 42.9]",Ground Pass,,17.310402,,,,Khouma El Hadji Babacar,7125.0,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Right Center Forward,8,Fiorentina,239,"['def2103c-34a2-46f6-b5a2-009c00f11bff', 'fa2e678f-1b6c-4c34-8355-a5a6f58c08de']",49,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:49.361,Pass,True
,,,,,,,,,,,,,,,,,3.370036,,,,,,,,,,,,,11c68f56-a4ae-4217-93ac-d5f25d7c1f25,127,,"[71.4, 29.7]",3879716,2,,,,,-0.9617933,,Head,,,"[85.0, 10.2]",Low Pass,,23.774145,,Incomplete,,Davide Astori,8275.0,,,,,Recovery,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,8,Fiorentina,239,"['3a5a3385-17e4-453f-8a1c-eb44085ea360', '7dda3c0a-64bd-4511-a99a-8238b250cdc1']",53,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:53.894,Pass,
,,,,,,,,,,,,,,,,,0.799377,,,,,,,,,,,,,2db2794a-792b-4db7-b3da-c3747afa1f10,131,,"[64.0, 71.9]",3879716,3,,,,,-2.8681316,,Left Foot,,,"[55.8, 69.6]",Ground Pass,,8.516455,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,9,Genoa,233,['cd51bbe0-318a-4815-8d95-4384891e070a'],3,,,,,,,,,,,,,,,,,Genoa,233,00:03:03.826,Pass,
,,,,,,,,,,,,,,,,,0.951956,,,,,,,,,,,,,773b7f33-da29-492c-9982-f4a7188f98c2,134,,"[53.2, 71.2]",3879716,3,,,,,1.2120256,,Right Foot,,,"[55.3, 76.8]",Ground Pass,,5.9808025,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,9,Genoa,233,['900b141a-9a67-4a1f-8e62-ea3c64a9b3ce'],5,,,,,,,,,,,,,,,,,Genoa,233,00:03:05.959,Pass,
