50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46bd9e65-b576-41f7-9ea0-e4393adeefc9,1,,,3879584,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 30}, {'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 53}, {'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 77}, {'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Udinese,230,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09236045-faca-453c-8a96-f8811ff16126,2,,,3879584,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 30927, 'name': 'Massimiliano Carlini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 29}, {'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 20970, 'name': 'Nicolás Ignacio Castillo Mora'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 30}]}",Frosinone,291,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de406f19-caa9-407c-95e0-ba5e3a9ff05e,3,,,3879584,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['cc4b6243-9bba-4173-8f83-2b7719d7c1ad'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc4b6243-9bba-4173-8f83-2b7719d7c1ad,4,,,3879584,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['de406f19-caa9-407c-95e0-ba5e3a9ff05e'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dab0ebc7-3501-4ca9-bc0f-af47ae0ae724,1755,,,3879584,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,89,Udinese,230,['b63a1abd-d547-4049-b029-3984f319b2a2'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b63a1abd-d547-4049-b029-3984f319b2a2,1756,,,3879584,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,89,Udinese,230,['dab0ebc7-3501-4ca9-bc0f-af47ae0ae724'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.46009,,,,,,,,,,,,,50cf0f47-0ca6-46df-ac95-70115dad4733,5,,"[61.0, 40.1]",3879584,0,,,,,2.3906636,,Right Foot,,,"[59.5, 41.5]",Ground Pass,,2.0518284,,,,Nicolás Ignacio Castillo Mora,20970.0,,,,,,Kick Off,1,From Kick Off,Alessandro Frara,386512.0,Left Center Midfield,2,Frosinone,291,['e2b84d87-85c0-4d65-9b57-661336443a1e'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.621,Pass,
,,,,,,,,,,,,,,,,,,2.751012,,,,,,,,,,,,,d6302a25-0a04-47d9-9cf4-3c641e66028d,8,,"[58.2, 42.5]",3879584,0,,,,,-2.6342149,,Right Foot,,,"[27.8, 25.6]",Ground Pass,,34.78175,,,,Modibo Diakité,174418.0,,,,,,,1,From Kick Off,Nicolás Ignacio Castillo Mora,20970.0,Center Forward,2,Frosinone,291,['7cc5c108-5790-4757-b9a2-553715796e3c'],1,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:01.739,Pass,
,,,,,,,,,,,,,,,,,,1.525924,,,,,,,,,,,,,a4e2aff9-468f-4d0b-83d4-6de273c681af,11,,"[30.2, 23.5]",3879584,0,,,,,-0.91072214,,Right Foot,,,"[41.3, 9.2]",Ground Pass,,18.102486,,,,Roberto Crivello,296873.0,,,,,,,1,From Kick Off,Modibo Diakité,174418.0,Left Center Back,2,Frosinone,291,['2d41cbfc-1394-48ea-a805-b6e7d760e520'],5,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:05.248,Pass,
,,,,,,,,,,,,,,,,,,0.796911,,,,,,,,,,,,,587b91e6-ca64-4db3-9e25-bea01743f2bb,14,,"[42.4, 8.7]",3879584,0,,,,,0.58995575,,Left Foot,,,"[54.2, 16.6]",Ground Pass,,14.200352,,,,Alessandro Frara,386512.0,,,,,,,1,From Kick Off,Roberto Crivello,296873.0,Left Back,2,Frosinone,291,['2d5fbb79-17a9-4453-9443-9e9403c72e64'],7,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:07.851,Pass,
