50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,,3b2ffc58-93eb-47a9-97c8-a3a1928cd606,16,,"[30.2, 68.5]",3879736,0,,,,-1.5707964,,Right Foot,,"[30.2, 23.2]",,Ground Pass,,45.3,,,Antonio Rüdiger,3167.0,,,True,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['17d865d9-90be-4ba9-9fed-17c79cdb8026'],10,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:10.416,Pass,
,,,,,,,,,,,,,,,1.720235,,,,,,,,,,,,,8602434f-fefa-4398-bf5c-29bc611409f9,19,,"[30.7, 23.0]",3879736,0,,,,-0.7487948,,Right Foot,,"[49.1, 5.9]",,Ground Pass,,25.119116,,,Ervin Zukanović,7137.0,,,,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,2,AS Roma,229,['fec7c118-105b-417a-88e4-c0f893634a96'],13,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:13.248,Pass,
,,,,,,,,,,,,,,,2.069113,,,,,,,,,,,,,398e1220-402d-4192-8d39-0c9765f2c436,22,,"[47.7, 6.2]",3879736,0,,,,2.7589195,,Left Foot,,"[31.8, 12.6]",,Ground Pass,,17.139719,,,Antonio Rüdiger,3167.0,,,,,,,1,From Kick Off,Ervin Zukanović,7137.0,Left Back,2,AS Roma,229,['3eadd607-303b-4de5-ba42-fd9902e7b725'],15,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:15.408,Pass,
,,,,,,,,,,,,,,,2.476512,,,,,,,,,,,,,7e9e6bbe-0caa-4e70-8b28-2f6af96a543d,25,,"[26.9, 19.5]",3879736,0,,,,1.6991196,,Right Foot,,"[23.3, 47.4]",,Ground Pass,,28.1313,,,Konstantinos Manolas,7048.0,,,,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,2,AS Roma,229,['70b437f8-d787-4302-92a1-e2f190b15004'],18,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:18.250,Pass,
,,,,,,,,,,,,,,,2.235456,,,,,,,,,,,,,52d62fb9-3aee-48a3-b661-a71113af704e,28,,"[26.7, 54.1]",3879736,0,,,,1.0322287,,Right Foot,,"[36.2, 70.0]",,Ground Pass,,18.52188,,,Maicon Douglas Sisenando,19299.0,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['1c73a281-09d3-4c26-a734-dcaccca07105'],21,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:21.565,Pass,
,,,,,,,,,,,,,,,1.673097,,,,,,,,,,,,,f247bfbe-0f9f-4eb6-9983-2a7b4e4fbd80,31,,"[37.1, 69.8]",3879736,0,,,,-2.3235974,,Right Foot,,"[28.2, 60.3]",,Ground Pass,,13.01768,,,Konstantinos Manolas,7048.0,,,,,,,1,From Kick Off,Maicon Douglas Sisenando,19299.0,Right Back,2,AS Roma,229,['dc6e292b-5fd6-4d49-8102-83239f1e2b21'],25,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:25.736,Pass,
,,,,,,,,,,,,,,,2.187745,,,,,,,,,,,,,cfa2786f-9125-45be-93c9-601257587ab6,34,,"[28.7, 60.3]",3879736,0,,,,-1.5162058,,Right Foot,,"[30.7, 23.7]",,Ground Pass,,36.654606,,,Antonio Rüdiger,3167.0,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['25938a7b-17b8-4417-850b-658be09f22f2'],29,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:29.375,Pass,
,,,,,,,,,,,,,,,1.16076,,,,,,,,,,,,,d1565dcc-6578-4acf-9ed2-7b579201b14c,37,,"[35.1, 19.7]",3879736,0,,,,0.6564112,,Left Foot,,"[48.6, 30.1]",,Ground Pass,,17.04142,,,Diego Perotti,7456.0,,,,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,2,AS Roma,229,['24a2d179-7a2d-44b8-8483-f7d07daef6db'],33,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:33.517,Pass,
,,,,,,,,,,,,,,,0.329585,,,,,,,,,,,,,ad192651-35d7-40cb-87f5-44198e99ec0b,41,,"[49.3, 30.1]",3879736,0,,,,-1.6764619,,Right Foot,,"[48.6, 23.5]",,Ground Pass,,6.6370173,Incomplete,,Ervin Zukanović,7137.0,,,,,,,1,From Kick Off,Diego Perotti,7456.0,Center Attacking Midfield,2,AS Roma,229,"['3b056273-63c8-4e74-a8e5-0b2b1f0c691d', 'e60e1fe8-e39f-4fc9-935a-5741227c32fb']",35,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:35.512,Pass,
,,,,,,,,,,,,,,,1.258809,,,,,,,,,,,,,50ca23e0-4454-42af-9660-d730586b3b06,48,,"[97.4, 49.8]",3879736,0,,,,-0.39060703,,Right Foot,,"[107.6, 45.6]",,Ground Pass,,11.030866,,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,From Kick Off,Roberto Soriano,6759.0,Right Attacking Midfield,2,AS Roma,229,['677d0162-45d4-44a7-b17f-151aba9154da'],40,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:40.102,Pass,
,,,,,,,,,,,,,,,2.607779,,,,,,,,,,,,,cc910eef-a860-414f-af06-19d2e1070545,62,,"[20.2, 5.0]",3879736,0,,,,0.3202308,,Left Foot,,"[59.7, 18.1]",,High Pass,,41.615623,Incomplete,,Mohamed Salah,3531.0,,,,,,,1,From Kick Off,Ervin Zukanović,7137.0,Left Back,2,AS Roma,229,"['5cf864da-d02a-443a-965c-94c143a3900a', '9b828692-c48e-4436-993d-644f03016dcd']",52,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.019,Pass,
,,,,,,,,,,,,,,,0.849161,,,,,,,,,,,,,9b828692-c48e-4436-993d-644f03016dcd,64,,"[60.4, 62.0]",3879736,0,,,,-0.73459446,,Head,,"[66.6, 56.4]",,Low Pass,,8.354639,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,Interception,1,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,3,Sampdoria,234,"['551328df-8bd4-4702-ba7d-d4bf3d45793b', 'cc910eef-a860-414f-af06-19d2e1070545']",54,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:54.627,Pass,
,,,,,,,,,,,,,,,2.899206,,,,,,,,,,,,,2775086f-6f62-4cef-b823-b87d257200b7,68,,"[66.6, 60.9]",3879736,0,,,,-1.898484,,Right Foot,,"[54.6, 25.6]",,Ground Pass,,37.28391,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,Recovery,1,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,3,Sampdoria,234,['2db55624-2317-496d-bc00-2443b6c2fd39'],56,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:56.852,Pass,
,,,,,,,,,,,,,,,0.767485,,,,,,,,,,,,,23c194d0-7e36-4d1b-b19d-a3847f618e79,71,,"[85.7, 16.1]",3879736,1,,,,-2.164546,,Left Foot,,"[83.0, 12.1]",,Ground Pass,,4.8259716,,,Carlos Joaquín Correa,6822.0,,,,,,,1,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,3,Sampdoria,234,['fbd17538-854f-4e47-91e7-35f625f41795'],5,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:05.607,Pass,
,,,,,,,,,,,,,,,1.369559,,,,,,,,,,,,,44d0fcb4-b6d5-4f65-8eb6-79ceed6ba597,74,,"[82.8, 11.6]",3879736,1,,,,2.4040453,,Right Foot,,"[64.2, 28.5]",,Ground Pass,,25.131056,,,Fernando Lucas Martins,16586.0,,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,3,Sampdoria,234,['1762e865-53fd-43e4-b855-10538c73e8fe'],8,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:08.956,Pass,
,,,,,,,,,,,,,,,1.258868,,,,,,,,,,,,,1942943f-6212-4cf4-ba4a-e514ed4065ab,77,,"[56.2, 31.1]",3879736,1,,,,1.8781939,,Right Foot,,"[50.2, 50.0]",,Ground Pass,,19.829523,,,Andrea Ranocchia,7962.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,3,Sampdoria,234,['b22b27d3-2aeb-4cf5-8eff-1a06d3b73ac8'],11,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:11.852,Pass,
,,,,,,,,,,,,,,,4.211739,,,,,,,,,,,,,be91726d-58c7-49bb-b568-9d494c913a04,80,,"[54.6, 54.7]",3879736,1,,,,-0.83034396,,Right Foot,,"[104.5, 0.1]",,High Pass,,73.96736,Out,,José Rodolfo Pires Ribeiro,25505.0,,,True,,,,1,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,3,Sampdoria,234,['6e75b49d-81be-4541-a674-f1090676ed5f'],16,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:16.391,Pass,
,,,,,,,,,,,,,,,0.947693,,,,,,,,,,,,,e3b3cce5-e913-4353-9b1d-3de562016059,82,,"[23.3, 80.0]",3879736,1,True,,,-0.24578707,,,,"[52.4, 72.7]",,High Pass,,30.001667,,,Mohamed Salah,3531.0,,,,,,Throw-in,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,4,AS Roma,229,['e6195265-c250-4e48-93c7-f50124a50cd6'],29,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:29.006,Pass,
,,,,,,,,,,,,,,,3.84067,,,,,,,,,,,,,25e6b6b7-0b0d-4f46-82c1-6e0e2485fe18,87,,"[48.4, 76.0]",3879736,1,,,,3.0448086,,Left Foot,,"[7.2, 80.0]",,Low Pass,,41.39372,Out,,Maicon Douglas Sisenando,19299.0,,,,,,,1,From Throw In,Mohamed Salah,3531.0,Center Forward,4,AS Roma,229,"['7418ae7c-b9f8-43d5-8f4f-b8ba8dd8f277', '85984bec-aa97-4c82-a99c-1617acd1f1e4', '8eb0f6b2-8ce3-4a94-b574-7b298b372075']",30,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:30.461,Pass,True
,,,,,,,,,,,,,,,0.964515,,,,,,,,,,,,,bd396c26-68a4-4fa1-9c31-42a3d685b832,89,,"[111.4, 0.1]",3879736,1,,,,2.6655233,,,,"[105.0, 3.4]",,Low Pass,,7.2006946,,,Carlos Joaquín Correa,6822.0,,,,,,Throw-in,1,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,5,Sampdoria,234,['0d2a5582-5e8c-45ab-b82e-78a0d520988e'],47,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:47.731,Pass,
,,,,,,,,,,,,,,,1.50954,,,,,,,,,,,,,b5c87915-fdb5-4bfb-b68d-2352e74af007,93,,"[100.5, 5.2]",3879736,1,,,,2.819842,,Right Foot,,"[81.9, 11.4]",,Ground Pass,,19.606121,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,5,Sampdoria,234,['806b94d2-882f-4157-bdde-711d6c1a16c0'],51,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:51.634,Pass,
,,,,,,,,,,,,,,,1.944604,,,,,,,,,,,,,90d66e1b-a9d2-4a2a-95c9-33328b1c5f6b,97,,"[81.5, 12.3]",3879736,1,,,,1.8255546,,Right Foot,,"[71.5, 50.7]",,Ground Pass,,39.680725,,,Andrea Ranocchia,7962.0,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Right Defensive Midfield,5,Sampdoria,234,['098e827b-7aa9-4011-9d81-4557702a1acf'],54,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:54.083,Pass,
,,,,,,,,,,,,,,,2.368419,,,,,,,,,,,,,ebb58852-441c-4c78-8ba7-912847b31916,99,,"[71.0, 50.7]",3879736,1,,,,-2.2752905,,Right Foot,,"[55.7, 32.7]",,Ground Pass,,23.623928,,,Matías Agustín Silvestre,7019.0,,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Right Center Back,5,Sampdoria,234,['2dd8b0e3-918f-4e77-bb3b-f2503be96135'],56,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:56.028,Pass,
,,,,,,,,,,,,,,,2.219106,,,,,,,,,,,,,0fd119e7-4ba5-4238-abc4-1fc61e69b85b,102,,"[55.7, 32.7]",3879736,1,,,,-1.6639115,,Right Foot,,"[53.3, 7.0]",,Ground Pass,,25.81182,,,Mattia Cassani,387417.0,,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Center Back,5,Sampdoria,234,['26640aca-58d9-4427-9929-9e47ebd89fe9'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:59.435,Pass,
,,,,,,,,,,,,,,,3.62071,,,,,,,,,,,,,cd8830c7-677e-4424-b148-e89d3c5764cc,105,,"[39.1, 2.3]",3879736,2,,,,2.2168164,,Right Foot,,"[15.2, 34.0]",,Ground Pass,,39.700127,,,Emiliano Viviano,7018.0,,,,,,,1,From Throw In,Mattia Cassani,387417.0,Left Center Back,5,Sampdoria,234,['c3a767ce-e894-4405-9633-cf49d3951b72'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:03.434,Pass,
,,,,,,,,,,,,,,,2.791747,,,,,,,,,,,,,e8c9870a-b123-4881-b10f-38f4f3010e94,108,,"[15.2, 34.7]",3879736,2,,,,-0.8494613,,Left Foot,,"[40.0, 6.5]",,High Pass,,37.553696,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,,1,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,5,Sampdoria,234,['8209ac9a-9ea1-4746-9131-207711a8d5cb'],11,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:11.094,Pass,
,,,,,,,,,,,,,,,4.824479,,,,,,,,,,,,,d07ebed8-6c95-4a41-aa59-e8e1d1fc40f0,111,,"[60.0, 3.7]",3879736,2,,,,0.2472098,,Left Foot,,"[112.7, 17.0]",,High Pass,,54.352367,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,5,Sampdoria,234,"['afbba770-c17a-481f-8772-11894f2579ac', 'eeed8770-c553-4d19-b0b6-b32502bb4f81']",16,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:16.105,Pass,
,,,,,,,,,,,,,,,2.024938,,,,,,,,,,,,,afbba770-c17a-481f-8772-11894f2579ac,114,,"[7.4, 63.1]",3879736,2,,,,1.3120254,,Head,,"[8.3, 66.5]",,Low Pass,,3.517101,,,Wojciech Szczęsny,5669.0,,,,,,Recovery,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,6,AS Roma,229,"['94fb55ef-3702-4819-bcbc-e264f4fdaaa7', 'd07ebed8-6c95-4a41-aa59-e8e1d1fc40f0']",20,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:20.929,Pass,
,,,,,,,,,,,,,,,2.336593,,,,,,,,,,,,,ed5fd578-7cc2-4705-ab81-9db430d34908,117,,"[10.5, 49.8]",3879736,2,,,,-1.3525878,,Keeper Arm,,"[15.6, 26.8]",,Ground Pass,,23.558651,,,Antonio Rüdiger,3167.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,6,AS Roma,229,['e9ef37d8-22e7-4099-b7fc-cf3fe33a5376'],26,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:26.250,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,967f1fce-f7b2-41d6-833f-b0c07e067bcf,120,,"[31.5, 19.5]",3879736,2,,,,-0.92458886,,Right Foot,,"[40.4, 7.7]",,Ground Pass,,14.780054,,,Ervin Zukanović,7137.0,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,6,AS Roma,229,['b6b75656-e6f0-4ced-8fdb-af14d51709ad'],32,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:32.090,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,bfdb147f-9b72-43b2-b6cb-7ff45aa9b675,123,,"[40.4, 8.2]",3879736,2,,,,2.2803907,,Left Foot,,"[25.8, 25.2]",,Ground Pass,,22.408926,,,Antonio Rüdiger,3167.0,,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Back,6,AS Roma,229,['e4fff23b-da5f-4896-9e87-d1aeef55142a'],34,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:34.568,Pass,
,,,,,,,,,,,,,,,1.659081,,,,,,,,,,,,,ed722645-096b-4ad9-9bcf-cf3763022bca,126,,"[25.6, 25.7]",3879736,2,,,,1.599002,,Right Foot,,"[24.7, 57.6]",,Ground Pass,,31.912693,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,6,AS Roma,229,['7ecd8e98-37b8-4699-ba49-b74e10d80436'],37,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:37.051,Pass,
,,,,,,,,,,,,,,,1.795098,,,,,,,,,,,,,729e9a34-60c3-45c8-8e39-cf41cb8af9e7,129,,"[26.0, 57.4]",3879736,2,,,,0.81620073,,Right Foot,,"[43.3, 75.8]",,Ground Pass,,25.255692,,,Maicon Douglas Sisenando,19299.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,6,AS Roma,229,['0c00edf2-b6c2-46da-adab-48ac2411df61'],40,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:40.310,Pass,
,,,,,,,,,,,,,,,1.273585,,,,,,,,,,,,,5da9f6c2-7f50-44d5-827d-802db9f7fb00,132,,"[44.0, 76.0]",3879736,2,,,,-1.7033478,,Right Foot,,"[42.2, 62.5]",,Ground Pass,,13.619472,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,6,AS Roma,229,['592f85b7-e070-4f1d-8538-92e0f7b23506'],43,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:43.279,Pass,
