50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.343544,,,,,,,,,,,,527d2fff-30d8-4ae8-acfa-babe93e14d0d,18,,"[70.2, 72.7]",3879665,0,,,,,0.15947337,,Right Foot,,,"[84.5, 75.0]",,Ground Pass,,14.483784,,Incomplete,,Keisuke Honda,5683.0,,,,,,,1,From Kick Off,Ignazio Abate,7463.0,Right Back,2,AC Milan,243,"['4c6c070d-fc3c-47ec-90a4-202b5aa31ea9', '7ce4e1db-67cf-4b59-a52b-f80556acf1d4', 'e688bc23-5c86-4861-ab66-dcaa30b200df']",9,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:09.891,Pass,True
,,,,,,,,,,,,,,,,,2.14283,,,,,,,,,,,,4f386955-cede-4694-9bb6-ed083048d6cb,24,,"[24.0, 73.0]",3879665,0,,,,,0.017764628,,Right Foot,,,"[63.4, 73.7]",,High Pass,,39.40622,,,,Keisuke Honda,5683.0,,,,,,,1,From Kick Off,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,2,AC Milan,243,['dbd045c4-e37f-42e6-a67f-8ee36b95f407'],21,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:21.052,Pass,
,,,,,,,,,,,,,,,,,0.855062,,,,,,,,,,,,488c4157-c4d8-4a60-8a1d-f195d22fd365,29,,"[56.9, 62.2]",3879665,0,,,,,-1.5707964,,Left Foot,,,"[56.9, 47.8]",,Low Pass,,14.4,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Kick Off,Keisuke Honda,5683.0,Right Midfield,2,AC Milan,243,"['77b7242c-9d30-4104-a0af-a8fe654b389d', '9a9953e7-c949-406a-897a-257e61322f33']",24,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:24.326,Pass,True
,,,,,,,,,,,,,,,,,1.065836,,,,,,,,,,,,1439e2a2-ca1d-4dd0-b127-9f0e29852d7d,32,,"[56.9, 47.8]",3879665,0,,,,,2.4702017,,Left Foot,,,"[49.6, 53.6]",,Ground Pass,,9.323626,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Kick Off,Andrea Bertolacci,7147.0,Left Defensive Midfield,2,AC Milan,243,['eb46496e-101b-4a19-9fca-d580e702bf29'],25,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:25.257,Pass,
,,,,,,,,,,,,,,,,,2.019425,,,,,,,,,,,,678fafc2-4d35-41ca-acaa-de5d5a87b1cc,34,,"[49.6, 53.6]",3879665,0,,,,,-1.4671688,,Right Foot,,,"[53.5, 16.1]",,Ground Pass,,37.702255,,,,Mattia De Sciglio,6944.0,,,,,,,1,From Kick Off,Riccardo Montolivo,7166.0,Right Defensive Midfield,2,AC Milan,243,['afaa3911-9526-4d5c-83ff-ba56bb90f442'],26,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:26.323,Pass,
,,,,,,,,,,,,,,,,,1.422278,,,,,,,,,,,,25299c59-ecf2-48c3-83b5-0e6c1c1c1688,37,,"[64.3, 15.3]",3879665,0,,,,,-0.6262614,,Right Foot,,,"[78.4, 5.1]",,Ground Pass,,17.402586,,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Kick Off,Mattia De Sciglio,6944.0,Left Back,2,AC Milan,243,['0c7de37c-85ff-409e-95f8-b6beada97168'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:29.692,Pass,
,,,,,,,,,,,,,,,,,0.308768,,,,,,,,,,,,8a2a2cc6-a1f5-4c18-ace8-8ec8249dc77e,39,,"[78.4, 5.1]",3879665,0,,,,,0.38050637,,Right Foot,,,"[80.4, 5.9]",,Ground Pass,,2.1540658,,Incomplete,,Mattia De Sciglio,6944.0,,,,,,,1,From Kick Off,Giacomo Bonaventura,7026.0,Left Midfield,2,AC Milan,243,"['cb86bb69-a97e-4558-8123-c9348bc86ad9', 'dd1040bb-4a00-4e61-b6be-1c7e5b9a6f11']",31,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:31.114,Pass,
,,,,,,,,,,,,,,,,,1.172737,,,,,,,,,,,,b4f50df6-6d2c-4a55-8566-8bf04f701167,42,,"[76.1, 0.1]",3879665,0,,,,,1.2857797,,,,,"[80.7, 15.8]",,Low Pass,,16.360012,,,,Giacomo Bonaventura,7026.0,,,,,,Throw-in,1,From Throw In,Mattia De Sciglio,6944.0,Left Back,3,AC Milan,243,['2af3fecb-dadf-4af6-bb90-8fdb892e91a2'],47,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:47.942,Pass,
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,3eb4771d-7e06-47c8-871f-f0877b97fa89,47,,"[47.5, 53.8]",3879665,0,,,,,0.35677665,,Right Foot,,,"[69.5, 62.0]",,Ground Pass,,23.4785,,,,Federico Dionisi,24235.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,4,Frosinone,291,['97da3a23-d9b8-4c83-9652-56c6a2cf9cdc'],53,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:53.036,Pass,
,,,,,,,,,,,,,,,,,0.916382,,,,,,,,,,,,92436eef-7ed0-4edb-9b3f-83ab75ec1bc1,50,,"[95.7, 63.7]",3879665,1,,,,,-1.553099,,Right Foot,,,"[95.9, 52.4]",,Ground Pass,,11.30177,,,,Paolo Sammarco,23349.0,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Left Center Forward,4,Frosinone,291,['a7fc526e-9831-4a31-b81e-6e553edc57a1'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:00.157,Pass,
,,,,,,,,,,,,,,,,,0.744025,,,,,,,,,,,,fe638b15-7aad-407b-a0a1-c1c16ae3040a,53,,"[96.7, 51.7]",3879665,1,,,,,2.6682365,,Right Foot,,,"[92.6, 53.8]",,Ground Pass,,4.6065173,,,,Aleksandar Tonev,9898.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,4,Frosinone,291,"['38722a42-f9c0-400d-85a5-b4ddee79ebb2', 'e1931a0e-f3f5-47da-88f2-e172b36dc319']",1,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:01.073,Pass,True
,,,,,,,,,,,,,,,,,0.728723,,,,,,,,,,,,f5a857f4-8483-4da7-9ba1-ebd34108c7b2,56,,"[90.2, 46.4]",3879665,1,,,,,-1.1107588,,Left Foot,,,"[95.7, 35.3]",,Ground Pass,,12.3878975,,,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Aleksandar Tonev,9898.0,Right Midfield,4,Frosinone,291,['7a84f981-6846-4784-bdcd-01b9c0fe864c'],3,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:03.263,Pass,
,,,,,,,,,,,,,,,,,1.14984,,,,,,,,,,,,83c027a1-f11b-4935-a45c-6203e55eb983,61,,"[96.9, 39.7]",3879665,1,,,,,3.1198568,54072825-f6e9-42a2-9be2-698dbd09a603,Right Foot,,,"[92.3, 39.8]",,Ground Pass,,4.6010866,,,,Federico Dionisi,24235.0,True,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Midfield,4,Frosinone,291,"['10137fcd-3e70-4b32-a6bb-59b37bd7ea98', '14aa0635-d4f3-44cb-8cfd-f2a4ba89b5a2']",5,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:05.062,Pass,True
,,,,,,,,,,,,,,,,,0.167605,,,,,,,,,,,,2eb748df-8a99-4efc-9809-df804cc97826,70,,"[117.1, 18.0]",3879665,1,,,,,1.6951513,,Right Foot,,,"[116.2, 25.2]",,Ground Pass,,7.256032,,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,4,Frosinone,291,"['9ccb4d8c-7db1-49ef-9284-6b8f3d85e710', '9d4e97dc-739d-4047-93b8-bcb99663be18']",13,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:13.573,Pass,
,,,,,,,,,,,,,,,,,1.84247,,,,,,,,,,,,bc809858-7aee-424f-8931-4a3a4d0f141d,75,,"[9.5, 60.5]",3879665,1,,,,,0.15108886,,Left Foot,,,"[38.4, 64.9]",,Ground Pass,,29.233028,,,,M''Baye Babacar Niang,5661.0,,,,,,,1,From Counter,Keisuke Honda,5683.0,Right Midfield,5,AC Milan,243,['89417d22-082b-45e3-ac44-365ed8bbdde9'],16,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:16.064,Pass,
,,,,,,,,,,,,,,,,,1.482911,,,,,,,,,,,,85fd8ca9-caf9-4da2-92dd-b537887e2382,79,,"[42.6, 59.3]",3879665,1,,,,,-1.1309538,,Right Foot,,,"[49.0, 45.7]",,Ground Pass,,15.030636,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Counter,M''Baye Babacar Niang,5661.0,Right Center Forward,5,AC Milan,243,['219752fc-d67f-4af3-b89b-aab3ff86b355'],23,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:23.116,Pass,
,,,,,,,,,,,,,,,,,1.506765,,,,,,,,,,,,4b83326c-8947-4ebd-bcef-48c8c5ea963f,83,,"[53.5, 42.1]",3879665,1,,,,,-1.0270287,,Left Foot,,,"[69.4, 15.8]",,Ground Pass,,30.73272,,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,,1,From Counter,Andrea Bertolacci,7147.0,Left Defensive Midfield,5,AC Milan,243,"['2d180b94-3297-43d0-b053-7385c2a0f437', '30ae3809-6faf-4165-bcf1-775d5d3b2eef', '537baf19-02c0-4a05-b3de-f6bdeab4c3f5']",25,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:25.498,Pass,True
,,,,,,,,,,,,,,,,,0.507399,,,,,,,,,,,,c2fe1ac5-59cc-4be5-8a50-9a1f86bfc1f4,94,,"[99.7, 80.0]",3879665,1,,True,,,-0.9554568,,,,,"[103.8, 74.2]",,Low Pass,,7.102816,,,,Matteo Ciofani,31721.0,,,,,,Throw-in,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,7,Frosinone,291,['961d37ff-97d3-4f52-91c0-1c2bf1ec99c7'],38,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:38.361,Pass,
,,,,,,,,,,,,,,,,,0.74128,,,,,,,,,,,,88f7c176-d4f3-458d-84b7-a1d45f9822c4,96,,"[103.1, 74.2]",3879665,1,,True,,,3.1415927,,Right Foot,,,"[99.7, 74.2]",,Ground Pass,,3.4,,,,Mirko Gori,20636.0,,,,,,,1,From Throw In,Matteo Ciofani,31721.0,Right Back,7,Frosinone,291,['536f65aa-2df9-4d6b-8d90-7d92f98a259a'],39,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:39.707,Pass,
,,,,,,,,,,,,,,,,,1.298626,,,,,,,,,,,,c0c291a8-1fd6-4f4c-8d62-7f8fb9e88bba,98,,"[99.7, 74.2]",3879665,1,,,,,-1.4155072,,Right Foot,True,,"[104.6, 42.9]",,Low Pass,,31.681225,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,7,Frosinone,291,"['a64d09ad-bca0-4f38-b4d8-7fdfe0525a61', 'ddb18b0c-8690-42e9-b946-f0b0aa5ea397']",41,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:41.654,Pass,
,,,,,,,,,,,,,,,,,1.385179,,,,,,,,,,,,803c3fbe-afbd-4621-9d97-b05869d3d590,101,,"[72.5, 37.0]",3879665,1,,,,,0.011695373,,Left Foot,,,"[89.6, 37.2]",,Low Pass,,17.10117,,,,Federico Dionisi,24235.0,,,,,,Recovery,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,7,Frosinone,291,['7a608130-bc73-42c0-86b8-b46492148283'],45,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:45.361,Pass,
,,,,,,,,,,,,,,,,,1.615485,,,,,,,,,,,,47b5f9db-241f-454e-854b-a0c514f8cc29,107,,"[57.2, 28.3]",3879665,1,,,,,-0.6535151,46ec7949-46e0-4e08-84c1-b667f37f9c2b,Right Foot,,,"[79.4, 11.3]",,Ground Pass,,27.961403,,,,M''Baye Babacar Niang,5661.0,True,,,,,,1,From Counter,Riccardo Montolivo,7166.0,Right Defensive Midfield,8,AC Milan,243,['edb45d1e-ad44-4db1-a35f-a68dd3d8b6d6'],51,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:51.639,Pass,
,,,,,,,,,,,,,,,,,1.821176,,,,,,,,,,,,5e515094-8253-4522-81ac-3d02cc17f567,112,,"[120.0, 0.1]",3879665,2,,,,,1.815775,,Left Foot,,,"[110.8, 36.9]",,High Pass,,37.93257,,,True,M''Baye Babacar Niang,5661.0,,,,Outswinging,,Corner,1,From Corner,Keisuke Honda,5683.0,Right Midfield,9,AC Milan,243,['eb624609-9d54-487c-bb5f-05f07571d982'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:37.978,Pass,
,,,,,,,,,,,,,,,,,1.898376,,,,,,,,,,,,a6be3cb8-5e32-4376-ad96-8df15072049c,120,,"[69.4, 57.0]",3879665,2,,,,,0.9359739,,Right Foot,,,"[81.7, 73.7]",,Ground Pass,,20.740782,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Corner,Ignazio Abate,7463.0,Right Back,9,AC Milan,243,['9da1a1d5-07e9-4b5f-b4a7-9b946bf2048c'],47,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:47.329,Pass,
,,,,,,,,,,,,,,,,,2.035876,,,,,,,,,,,,2a2dcc27-bf89-4945-a10e-240a2e55d74c,123,,"[85.3, 75.4]",3879665,2,,,,,-0.9530995,,Right Foot,True,,"[106.4, 45.7]",,High Pass,,36.43213,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,,1,From Corner,Andrea Bertolacci,7147.0,Left Defensive Midfield,9,AC Milan,243,"['7c964349-4ea2-4e29-8a07-1d4859e3e3a6', 'd2bcd7d8-0ec9-4465-9238-2daa845d9961']",50,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:50.250,Pass,
,,,,,,,,,,,,,,,,,2.130809,,,,,,,,,,,,2006dbea-4eb1-4375-914e-c3e8c0538029,129,,"[83.5, 57.8]",3879665,2,,,,,0.66221553,,Right Foot,,,"[107.1, 76.2]",,High Pass,,29.92524,,,,Alessio Romagnoli,7458.0,,,,,,,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,9,AC Milan,243,"['60cf2983-ad40-49c5-bc1f-1483508d2465', 'd47db8ec-0211-42e6-831d-5db6486df8a3']",55,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:55.367,Pass,True
,,,,,,,,,,,,,,,,,2.013915,,,,,,,,,,,,123f34e0-2dbe-41cf-8184-0f63874eecea,133,,"[94.0, 78.2]",3879665,3,,,,,-3.0525432,,Left Foot,,,"[71.6, 76.2]",,Ground Pass,,22.489109,,,,Ignazio Abate,7463.0,,,,,,,1,From Corner,Alessio Romagnoli,7458.0,Left Center Back,9,AC Milan,243,"['85f2b666-0df0-48ce-ab12-68c4e3f0d4ea', '99667d48-2ee1-4ff3-974d-d466f05ad635']",0,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:00.499,Pass,True
,,,,,,,,,,,,,,,,,1.795644,,,,,,,,,,,,a2a34ba7-6e55-48de-a56c-83daada697bb,136,,"[71.6, 76.2]",3879665,3,,,,,-2.4160597,,Right Foot,,,"[54.8, 61.3]",,Ground Pass,,22.455511,,,,Alessio Romagnoli,7458.0,,,,,,,1,From Corner,Ignazio Abate,7463.0,Right Back,9,AC Milan,243,['1c60be25-b57f-4171-a681-6261d577ed56'],3,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:03.381,Pass,
,,,,,,,,,,,,,,,,,1.787718,,,,,,,,,,,,82093ca1-c34f-4983-939f-696cc327ecff,139,,"[54.1, 60.8]",3879665,3,,,,,0.836899,,Left Foot,,,"[63.3, 71.0]",,Ground Pass,,13.736084,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Corner,Alessio Romagnoli,7458.0,Left Center Back,9,AC Milan,243,['bae6960b-efe4-4f05-839f-ccaf8ed649ac'],5,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:05.725,Pass,
,,,,,,,,,,,,,,,,,1.593079,,,,,,,,,,,,6c68a170-9ab1-4354-91dc-5ac48d63f776,142,,"[69.4, 70.7]",3879665,3,,,,,1.091277,,Left Foot,,,"[73.3, 78.2]",,Ground Pass,,8.453402,,,,Ignazio Abate,7463.0,,,,,,,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,9,AC Milan,243,['ad769ad5-d3d7-42fc-9f91-48eadf23b62e'],10,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:10.228,Pass,
,,,,,,,,,,,,,,,,,1.262624,,,,,,,,,,,,ce4069cc-6660-46f6-96dd-9530dd9dc788,145,,"[73.3, 78.2]",3879665,3,,,,,-2.2655346,,Right Foot,,,"[63.3, 66.2]",,Ground Pass,,15.6205,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Corner,Ignazio Abate,7463.0,Right Back,9,AC Milan,243,['9a8b7eff-c51f-4f2b-98d9-13d914750839'],12,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:12.165,Pass,
,,,,,,,,,,,,,,,,,1.623866,,,,,,,,,,,,1f2f5c93-5d6f-4a75-9e5a-fdc65f2bf1c7,148,,"[59.4, 63.1]",3879665,3,,,,,-2.125478,,Right Foot,,,"[42.3, 35.5]",,Ground Pass,,32.467983,,,,Alessio Romagnoli,7458.0,,,,,,,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,9,AC Milan,243,['55a851f7-67b7-4588-b902-d183c0afb9c3'],14,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:14.516,Pass,
