50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.465506,,,,,,,,,,,,,205df765-a8b4-4d3e-a1b3-0c31e0c1fd8f,2795,,,"[22.3, 16.6]",3879695,69,,,,,-0.71016353,,Right Foot,,,,"[33.0, 7.4]",,Ground Pass,,14.111343,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,2,From Free Kick,Armando Izzo,9940.0,Left Center Back,154,Genoa,233,['d7d95919-0619-449f-b658-6242969f1f79'],45,,,,,,,,,,,,,,,,,Genoa,233,00:24:45.644,Pass,
,,,,,,,,,,,,,,,,,,,2.129565,,,,,,,,,,,,,9e6f2163-2f3c-47d9-b1d6-714a26447ec7,2799,,,"[35.3, 6.1]",3879695,69,,,,,-0.06981641,,Left Foot,,,,"[78.2, 3.1]",,High Pass,,43.00477,Incomplete,,Diego Perotti,7456.0,,,,,,2,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,154,Genoa,233,"['8228606b-b7f3-4c13-95de-5c6fc75a867c', 'cad613f1-4fc6-4c71-bc52-15535a967c7c', 'cba522d2-d195-44bf-8ede-276d3ade4d35']",48,,,,,,,,,,,,,,,,,Genoa,233,00:24:48.145,Pass,True
,,,,,,,,,,,,,,,,,,,1.642155,,,,,,,,,,,,,0209f7ea-816b-411e-9f50-1f390f230abd,2803,,,"[48.2, 80.0]",3879695,69,,,,,-0.3493444,,,,,,"[76.2, 69.8]",,High Pass,,29.8,Incomplete,,Alberto Gilardino,38389.0,,,,,Throw-in,2,From Throw In,Michel Morganella,31268.0,Right Back,155,Palermo,2256,"['b51bcb85-ab5f-44a7-bd43-76bd4cdbe96c', 'dbfc5d41-349e-4dfc-85a8-ffa4af335f90']",59,,,,,,,,,,,,,,,,,Palermo,2256,00:24:59.098,Pass,
,,,,,,,,,,,,,,,,,,,0.868719,,,,,,,,,,,,,e86dd04a-4a8b-4ad5-8936-64f52fb0dbdc,2806,,,"[75.3, 69.2]",3879695,70,,,,,-0.60085535,,Head,,,,"[84.2, 63.1]",,High Pass,,10.78981,,,Alberto Gilardino,38389.0,,,,,Recovery,2,From Throw In,Norbert Sándor Balogh,32722.0,Right Center Forward,155,Palermo,2256,['158e25a3-ac92-42c1-9a55-cdf5ffef3c03'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:25:02.212,Pass,
,,,,,,,,,,,,,,,,,,,0.747557,,,,,,,,,,,,,fe811ee8-b65f-4f38-a223-a3d7d39f0a87,2808,,,"[84.2, 63.1]",3879695,70,,,,,1.8834286,,Right Foot,,,,"[81.0, 73.0]",,Ground Pass,,10.404326,,,Norbert Sándor Balogh,32722.0,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Left Center Forward,155,Palermo,2256,['e4c83b63-9fcc-4990-98e3-f0e635589657'],3,,,,,,,,,,,,,,,,,Palermo,2256,00:25:03.081,Pass,
,,,,,,,,,,,,,,,,,,,1.970098,,,,,,,,,,,,,d667f6ce-5fde-4878-9c7d-040f471aafc6,2814,,,"[39.1, 7.1]",3879695,70,,,,,-1.3940874,,Right Foot,,,,"[39.6, 4.3]",,Ground Pass,,2.8442926,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,2,Regular Play,Armando Izzo,9940.0,Left Center Back,156,Genoa,233,"['472aca0b-0b4a-4d4d-b734-0e1a8810979f', '4fa5c1a9-6626-43dd-98e6-31cd038c97b8']",4,,,,,,,,,,,,,,,,,Genoa,233,00:25:04.702,Pass,True
,,,,,,,,,,,,,,,,,,,0.91878,,,,,,,,,,,,,b974e884-b144-4a54-8c23-863da897e042,2818,,,"[39.6, 4.3]",3879695,70,,,,,1.6162196,,Left Foot,,,,"[39.3, 10.9]",,Ground Pass,,6.606815,,,Armando Izzo,9940.0,,,,,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,156,Genoa,233,['6bfb2ab4-e52b-45ea-98f2-2eb01ca71588'],6,,,,,,,,,,,,,,,,,Genoa,233,00:25:06.912,Pass,
,,,,,,,,,,,,,,,,,,,2.018365,,,,,,,,,,,,,b0b4d1fa-7304-40ce-a254-482eada5a836,2821,,,"[39.3, 10.9]",3879695,70,,,,,0.4499185,,Left Foot,,,,"[74.5, 27.9]",,High Pass,,39.090153,,,Leonardo Pavoletti,8180.0,,,,,,2,Regular Play,Armando Izzo,9940.0,Left Center Back,156,Genoa,233,['e0654302-d4ca-4be6-8633-e8da1cedf1da'],7,,,,,,,,,,,,,,,,,Genoa,233,00:25:07.831,Pass,
,,,,,,,,,,,,,,,,,,,0.88584,,,,,,,,,,,,,44fefe8b-da3b-4145-86f6-5c405e261e46,2824,,,"[74.7, 26.7]",3879695,70,,,,True,-3.0791738,,,,,,"[63.5, 26.0]",,Low Pass,,11.221853,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,156,Genoa,233,"['676cf0f6-e155-4b94-b12e-9b2db090cf3e', 'a4f458c0-abd0-485a-b61d-7a5c51f9e674']",9,,,,,,,,,,,,,,,,,Genoa,233,00:25:09.887,Pass,True
,,,,,,,,,,,,,,,,,,,0.255899,,,,,,,,,,,,,837321fe-1e65-45b1-adf7-204fdb755cf3,2827,,,"[83.0, 35.3]",3879695,70,,,,,0.068386346,,Left Foot,,,,"[90.3, 35.8]",,Ground Pass,,7.3171034,Incomplete,,Leonardo Pavoletti,8180.0,,,Through Ball,True,,2,Regular Play,Diego Ángel Capel Trinidad,24683.0,Right Wing,156,Genoa,233,"['1ed1cf9b-390c-49dc-bc3d-5630911399f1', '5c421787-7c34-49c8-8ae8-b2a510592e23']",14,,,,,,,,,,,,,,,,,Genoa,233,00:25:14.226,Pass,
,,,,,,,,,,,,,,,,,,,1.527126,,,,,,,,,,,,,8f16d1a4-00ad-49a0-bd10-b5210a67ab50,2832,,,"[84.0, 52.7]",3879695,70,,,,,1.0982994,,Right Foot,,,,"[88.6, 61.7]",,Ground Pass,,10.107423,,,Cristian Daniel Ansaldi,7464.0,,,,,,2,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,156,Genoa,233,['4f87a1a1-2283-4d71-b54b-c3d8a25a3816'],17,,,,,,,,,,,,,,,,,Genoa,233,00:25:17.315,Pass,
,,,,,,,,,,,,,,,,,,,1.321692,,,,,,,,,,,,,de22594c-42f9-431a-9f68-a6714f09c302,2835,,,"[89.5, 61.9]",3879695,70,,,,,-0.67857444,b049f077-a50a-44ed-ab4a-49dfc01a82dc,Right Foot,,,,"[111.7, 44.0]",True,High Pass,,28.517538,,,Leonardo Pavoletti,8180.0,,,,,,2,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,156,Genoa,233,['005863d5-6dcf-4949-8d2f-218a992754b6'],20,,,,,,,,,,,,,,,,,Genoa,233,00:25:20.375,Pass,
,,,,,,,,,,,,,,,,,,,0.505077,,,,,,,,,,,,,3a45e3fc-6639-41f8-95c1-bfabfb817c17,2839,,,"[60.0, 40.0]",3879695,71,,True,,,-3.1051126,,Right Foot,,,,"[46.3, 39.5]",,Ground Pass,,13.709121,,,Franco Damián Vázquez,6719.0,,,,,Kick Off,2,From Kick Off,Norbert Sándor Balogh,32722.0,Right Center Forward,157,Palermo,2256,['24b56bef-2466-4c63-9ea3-87be3a864d03'],15,,,,,,,,,,,,,,,,,Palermo,2256,00:26:15.726,Pass,
,,,,,,,,,,,,,,,,,,,0.328836,,,,,,,,,,,,,71a8dc83-89d2-4d1f-96e3-bd46fe83dbde,2841,,,"[46.3, 39.5]",3879695,71,,True,,,1.2847449,,Right Foot,,,,"[49.3, 49.7]",,Ground Pass,,10.632027,,,Michel Morganella,31268.0,,,,,,2,From Kick Off,Franco Damián Vázquez,6719.0,Right Center Midfield,157,Palermo,2256,['f7acd7c7-4e0c-4f16-b9b9-7af76e3a0745'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:26:16.963,Pass,
,,,,,,,,,,,,,,,,,,,0.971912,,,,,,,,,,,,,63d14c35-2569-4f71-9f02-72160f0e2aa9,2844,,,"[57.2, 68.8]",3879695,71,,,,,0.08506554,,Right Foot,,,,"[83.0, 71.0]",,Ground Pass,,25.89363,Incomplete,,Norbert Sándor Balogh,32722.0,,,,,,2,From Kick Off,Michel Morganella,31268.0,Right Back,157,Palermo,2256,"['08ea28ba-1220-4edf-b087-439e335aa6c8', '26a2d10e-8880-4fbd-9017-fe141b5f37ea', '791bb3d1-a58f-4166-9023-6ff91d4547d5']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:26:17.936,Pass,True
,,,,,,,,,,,,,,,,,,,1.138865,,,,,,,,,,,,,07bbe37d-23c4-42e3-a0eb-5cf4cfb8190f,2848,,,"[42.9, 5.5]",3879695,71,,,,,1.527554,,Left Foot,,,,"[43.8, 26.3]",,Ground Pass,,20.819462,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,158,Genoa,233,['d77d875d-bae6-487a-83f9-90605ab4eb46'],20,,,,,,,,,,,,,,,,,Genoa,233,00:26:20.525,Pass,
,,,,,,,,,,,,,,,,,,,1.126162,,,,,,,,,,,,,96cf0261-0475-4157-aa23-0913711f1311,2851,,,"[43.8, 26.2]",3879695,71,,,,,1.1018296,,Right Foot,,,,"[51.4, 41.2]",,Ground Pass,,16.81547,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,158,Genoa,233,['aac2a266-5b82-47d2-b501-bfbcd4bfe8da'],22,,,,,,,,,,,,,,,,,Genoa,233,00:26:22.444,Pass,
,,,,,,,,,,,,,,,,,,,1.78892,,,,,,,,,,,,,290fa50d-9cdc-4592-903c-bb883814fa58,2854,,,"[98.9, 57.7]",3879695,71,,,,,0.57133746,,Left Foot,,,,"[111.5, 65.8]",,Ground Pass,,14.978985,,,Cristian Daniel Ansaldi,7464.0,,,,,,2,Regular Play,Diego Ángel Capel Trinidad,24683.0,Right Wing,158,Genoa,233,['b76334a2-a441-4025-a922-c3a455b7e774'],30,,,,,,,,,,,,,,,,,Genoa,233,00:26:30.958,Pass,
,,,,,,,,,,,,,,,,,,,0.913026,,,,,,,,,,,,,d608e93f-1999-4df2-8de6-9d0127f28c22,2856,,,"[111.2, 65.8]",3879695,71,,,,,-1.4308089,,Right Foot,True,,,"[114.3, 43.8]",,Ground Pass,,22.217335,,,Leonardo Pavoletti,8180.0,,,,,,2,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,158,Genoa,233,['6306caf2-4b06-4e09-960f-dce6b6ccf015'],32,,,,,,,,,,,,,,,,,Genoa,233,00:26:32.747,Pass,
,,,,,,,,,,,,,,,,,,,1.735651,,,,,,,,,,,,,102a4a5e-2d16-4728-9e88-5e8d16dd1c70,2862,,,"[118.2, 54.0]",3879695,71,,,,,2.3011322,,Right Foot,,True,,"[112.2, 60.7]",,Ground Pass,,8.993887,,,Cristian Daniel Ansaldi,7464.0,,,,,Recovery,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,158,Genoa,233,['04451b56-4a26-463d-9d88-e884eaa64f16'],35,,,,,,,,,,,,,,,,,Genoa,233,00:26:35.498,Pass,
,,,,,,,,,,,,,,,,,,,1.006007,,,,,,,,,,,,,b78cf5bd-67bf-493e-923c-21cad13e8427,2865,,,"[112.2, 60.7]",3879695,71,,,,,-1.5108682,de58d718-2d14-4fe0-9686-e3ee46dd6f63,Left Foot,True,,,"[113.4, 40.7]",,High Pass,,20.035967,,,Diego Perotti,7456.0,True,,,,,2,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,158,Genoa,233,['2283088c-543f-4fba-b7cc-cf177ad96a03'],37,,,,,,,,,,,,,,,,,Genoa,233,00:26:37.287,Pass,
,,,,,,,,,,,,,,,,,,,1.685582,,,,,,,,,,,,,a5d5a429-3ee9-4c68-bbbd-9558fe9aa6f9,2869,,,"[6.0, 44.0]",3879695,72,,True,,,0.54686224,,Right Foot,,,,"[49.2, 70.3]",,High Pass,,50.57598,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,159,Palermo,2256,['484cd108-d267-47d7-bc48-6aeb848c57c6'],0,,,,,,,,,,,,,,,,,Palermo,2256,00:27:00.340,Pass,
,,,,,,,,,,,,,,,,,,,3.324117,,,,,,,,,,,,,15377f6f-1987-45ab-9912-2b0c5e0acdce,2871,,,"[70.9, 9.5]",3879695,72,,,,,-0.17123874,,Left Foot,,,,"[97.5, 4.9]",,Ground Pass,,26.994814,,,Diego Perotti,7456.0,,,,,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,160,Genoa,233,['f52f1d26-47a8-4f77-8bbe-c52db7d1cc1d'],3,,,,,,,,,,,,,,,,,Genoa,233,00:27:03.884,Pass,
,,,,,,,,,,,,,,,,,,,0.840554,,,,,,,,,,,,,73687b64-9545-4519-aad8-8618212db1ce,2874,,,"[97.6, 16.1]",3879695,72,,,,,1.3120254,,Right Foot,True,,,"[103.0, 36.5]",,Ground Pass,,21.102606,,,Leonardo Pavoletti,8180.0,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Wing,160,Genoa,233,['4750bb16-a4e4-4e00-868c-8fca6efef992'],9,,,,,,,,,,,,,,,,,Genoa,233,00:27:09.569,Pass,
,,,,,,,,,,,,,,,,,,,0.320692,,,,,,,,,,,,,dd54b634-4ba3-4dbd-8bc1-f44a4eeb42b3,2877,,,"[103.0, 35.7]",3879695,72,,,,,2.2763646,,Right Foot,,,,"[100.7, 38.4]",,Ground Pass,,3.5468295,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,160,Genoa,233,['2e29e68c-f44b-4f94-85c3-0c95399b19d9'],11,,,,,,,,,,,,,,,,,Genoa,233,00:27:11.385,Pass,
,,,,,,,,,,,,,,,,,,,1.531901,,,,,,,,,,,,,39267650-6dc3-4937-9ac1-54735a22349f,2882,,,"[28.8, 33.5]",3879695,72,,,,,-1.3405768,,Left Foot,,,,"[33.3, 14.3]",,Ground Pass,,19.720295,,,Oscar Hiljemark,5605.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,161,Palermo,2256,['a429183e-77cb-48f2-af55-ff0620e1fdda'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:27:14.700,Pass,
,,,,,,,,,,,,,,,,,,,3.474033,,,,,,,,,,,,,53b3414f-109b-40f2-8dbe-21d119708414,2885,,,"[37.8, 6.1]",3879695,72,,,,,0.014887238,,Left Foot,,,,"[78.1, 6.7]",,High Pass,,40.304466,,,Achraf Lazaar,10032.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Left Center Midfield,161,Palermo,2256,['bc224d42-8542-4591-8047-9c3e4a087b8e'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:27:17.678,Pass,
,,,,,,,,,,,,,,,,,,,1.57501,,,,,,,,,,,,,58588d2b-6d47-4c51-851c-bf25de0ae7ec,2891,,,"[90.2, 6.4]",3879695,73,,,,,0.96408844,,Right Foot,True,,,"[108.8, 33.2]",,High Pass,,32.622078,Incomplete,,Franco Damián Vázquez,6719.0,,,,,Free Kick,2,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,162,Palermo,2256,"['26e83be4-7176-4b96-930e-c00c7ebb9ef8', '8cac2e27-4178-4c64-bbd2-eafb456bf0c0']",0,,,,,,,,,,,,,,,,,Palermo,2256,00:28:00.581,Pass,
,,,,,,,,,,,,,,,,,,,3.633241,,,,,,,,,,,,,17b831ca-0f2a-443e-9959-92cc2def44f7,2897,,,"[42.9, 49.2]",3879695,73,,,,,-0.98425573,,Left Foot,,,,"[63.9, 17.6]",,Low Pass,,37.941532,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,163,Genoa,233,['5ac1a1ad-204e-4d2a-98a2-f2f3fc412442'],7,,,,,,,,,,,,,,,,,Genoa,233,00:28:07.301,Pass,
,,,,,,,,,,,,,,,,,,,1.068613,,,,,,,,,,,,,b71c3b00-09c1-45f7-8615-94384002fc29,2900,,,"[68.3, 14.6]",3879695,73,,,,,0.569632,,Left Foot,,,,"[86.1, 26.0]",,Ground Pass,,21.137644,Incomplete,,Diego Perotti,7456.0,,,Through Ball,True,,2,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,163,Genoa,233,"['4bddccef-2710-4358-b10f-388f8392b709', '72c20716-ae89-4343-baa9-bcfe721bc113']",12,,,,,,,,,,,,,,,,,Genoa,233,00:28:12.573,Pass,
,,,,,,,,,,,,,,,,,,,2.201818,,,,,,,,,,,,,1790dd99-465d-4825-a3da-5d91a32551e8,2903,,,"[36.6, 35.7]",3879695,73,,,,,0.12927501,,Head,,,,"[56.6, 38.3]",,High Pass,,20.168291,Incomplete,,Norbert Sándor Balogh,32722.0,,,,,Recovery,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,163,Genoa,233,"['378afe83-cd74-47d1-9cfe-bf41be47d9ce', '4df214f1-e7b5-40a4-8911-b41a20a5ad60']",16,,,,,,,,,,,,,,,,,Palermo,2256,00:28:16.431,Pass,
,,,,,,,,,,,,,,,,,,,0.998235,,,,,,,,,,,,,15f434a2-cf5c-4212-8d0c-e86bcaad30c4,2907,,,"[59.1, 46.7]",3879695,73,,,,,-3.0453005,,Left Foot,,,,"[41.5, 45.0]",,Ground Pass,,17.681911,,,Nicolás Andrés Burdisso,7467.0,,,,,,2,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,163,Genoa,233,['5d3f0593-a4c8-45cb-aba6-30ead27586f6'],19,,,,,,,,,,,,,,,,,Genoa,233,00:28:19.991,Pass,
,,,,,,,,,,,,,,,,,,,2.604282,,,,,,,,,,,,,52ba6399-ea48-49fd-8a85-243524d5220b,2910,,,"[27.5, 43.1]",3879695,73,,,,,-1.1262243,,Left Foot,,,,"[39.6, 17.7]",,Ground Pass,,28.134853,,,Armando Izzo,9940.0,,,,,,2,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,163,Genoa,233,['1c19389d-813a-4290-b3e9-fc9a1c1530d9'],23,,,,,,,,,,,,,,,,,Genoa,233,00:28:23.670,Pass,
,,,,,,,,,,,,,,,,,,,1.679452,,,,,,,,,,,,,33157a24-a1c1-4909-8a1b-65a94c532a02,2913,,,"[39.9, 17.1]",3879695,73,,,,,-0.26791042,,Right Foot,,,,"[55.2, 12.9]",,Ground Pass,,15.866001,,,Luca Rigoni,7461.0,,,,,,2,Regular Play,Armando Izzo,9940.0,Left Center Back,163,Genoa,233,['02ee06ca-7d3c-49d6-bbe7-3392901918c8'],26,,,,,,,,,,,,,,,,,Genoa,233,00:28:26.514,Pass,
,,,,,,,,,,,,,,,,,,,1.132637,,,,,,,,,,,,,0a60f9eb-3c4b-43ce-a843-e7b0332e326b,2916,,,"[56.3, 9.0]",3879695,73,,,,,1.0314916,,Right Foot,,,,"[64.2, 22.2]",,Ground Pass,,15.383432,,,Diego Perotti,7456.0,,,,,,2,Regular Play,Luca Rigoni,7461.0,Left Defensive Midfield,163,Genoa,233,['e2a00218-1f8b-49b9-ac32-e3731164bb0c'],29,,,,,,,,,,,,,,,,,Genoa,233,00:28:29.329,Pass,
,,,,,,,,,,,,,,,,,,,1.4057,,,,,,,,,,,,,2cf53c0f-59d6-48d8-a975-d8a8d7569776,2919,,,"[63.3, 16.5]",3879695,73,,,,,-1.0427219,,Right Foot,,,,"[69.6, 5.7]",,Ground Pass,,12.5032,,,Luca Rigoni,7461.0,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Wing,163,Genoa,233,['d26397ab-788b-440a-9476-02898ed723d1'],31,,,,,,,,,,,,,,,,,Genoa,233,00:28:31.578,Pass,
,,,,,,,,,,,,,,,,,,,1.003723,,,,,,,,,,,,,60781b06-4134-4465-9945-c3b40b66bcdd,2922,,,"[69.6, 5.7]",3879695,73,,,,,2.196843,,Right Foot,,,,"[64.9, 12.2]",,Ground Pass,,8.021222,,,Diego Perotti,7456.0,,,,,,2,Regular Play,Luca Rigoni,7461.0,Left Defensive Midfield,163,Genoa,233,['ff71f4c5-7719-47f2-94fe-ed0ec09c17ea'],33,,,,,,,,,,,,,,,,,Genoa,233,00:28:33.024,Pass,
,,,,,,,,,,,,,,,,,,,1.133222,,,,,,,,,,,,,109ea938-7d9f-4bec-a7be-746f64e974e1,2925,,,"[64.9, 12.2]",3879695,73,,,,,2.9596279,,Right Foot,,,,"[52.4, 14.5]",,Ground Pass,,12.709839,,,Armando Izzo,9940.0,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Wing,163,Genoa,233,['c5f089bf-fcc6-4d5a-b88b-b418b154e533'],36,,,,,,,,,,,,,,,,,Genoa,233,00:28:36.244,Pass,
,,,,,,,,,,,,,,,,,,,1.601714,,,,,,,,,,,,,5e7a12d8-8b53-40a9-903d-9878465ff87b,2928,,,"[50.6, 15.7]",3879695,73,,,,,2.2216735,,Right Foot,,,,"[39.1, 30.8]",,Ground Pass,,18.980516,,,Nicolás Andrés Burdisso,7467.0,,,,,,2,Regular Play,Armando Izzo,9940.0,Left Center Back,163,Genoa,233,['a63b760a-af0c-4d95-8c63-efac975c16eb'],38,,,,,,,,,,,,,,,,,Genoa,233,00:28:38.090,Pass,
,,,,,,,,,,,,,,,,,,,3.115644,,,,,,,,,,,,,50b13526-6da1-4a8f-bd81-26ba76e11709,2931,,,"[39.1, 34.0]",3879695,73,,,,,1.2728325,,Right Foot,,,,"[51.2, 73.4]",,Ground Pass,,41.216137,,,Ezequiel Muñoz,6894.0,,,,,,2,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,163,Genoa,233,['f0515bf7-9cb4-42f4-a82e-8ab549e3b07e'],40,,,,,,,,,,,,,,,,,Genoa,233,00:28:40.989,Pass,
,,,,,,,,,,,,,,,,,,,1.119853,,,,,,,,,,,,,f4f01b7f-06e0-4dde-99e2-787705caa667,2934,,,"[51.8, 73.7]",3879695,73,,,,,-1.7403245,,Right Foot,,,,"[49.9, 62.6]",,Ground Pass,,11.261438,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,2,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,163,Genoa,233,['7420f225-4d21-4b5e-bb43-e88708c0cfd2'],44,,,,,,,,,,,,,,,,,Genoa,233,00:28:44.740,Pass,
,,,,,,,,,,,,,,,,,,,0.880863,,,,,,,,,,,,,33449117-4a4f-4947-9ed9-386b720c66d9,2937,,,"[53.7, 62.5]",3879695,73,,,,,1.2977877,,Left Foot,,,,"[57.2, 75.0]",,Ground Pass,,12.980755,,,Ezequiel Muñoz,6894.0,,,,,,2,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,163,Genoa,233,['a51d5c71-b3ab-452b-ad77-3ec116d69562'],47,,,,,,,,,,,,,,,,,Genoa,233,00:28:47.681,Pass,
,,,,,,,,,,,,,,,,,,,0.856788,,,,,,,,,,,,,8fabb9cd-b99f-4e4b-8019-7bfa20f298c0,2940,,,"[57.2, 75.0]",3879695,73,,,,,0.25012442,,Right Foot,,,,"[70.9, 78.5]",,Ground Pass,,14.140014,,,Cristian Daniel Ansaldi,7464.0,,,,,,2,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,163,Genoa,233,['afdefa76-f3ac-4a39-9bd0-7640cc4a1ba3'],49,,,,,,,,,,,,,,,,,Genoa,233,00:28:49.676,Pass,
,,,,,,,,,,,,,,,,,,,0.792889,,,,,,,,,,,,,a5daf6d4-a78a-4900-8ed1-c2b22f8739c1,2944,,,"[70.3, 78.7]",3879695,73,,,,,-1.507053,,Left Foot,,,True,"[70.6, 74.0]",,Ground Pass,,4.7095647,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,163,Genoa,233,"['18d429d0-d2ed-49fc-9718-0e8b4b14d49c', 'c6afc1fd-e84a-4fc1-8325-b9a0716cf229']",51,,,,,,,,,,,,,,,,,Genoa,233,00:28:51.417,Pass,True
,,,,,,,,,,,,,,,,,,,0.177645,,,,,,,,,,,,,44fd6d7e-9c40-4658-80e1-a5d13f655581,2947,,,"[70.6, 74.0]",3879695,73,,,,,0.9707461,,Right Foot,,,,"[71.9, 75.9]",,Low Pass,,2.302173,Incomplete,,Cristian Daniel Ansaldi,7464.0,,,,,,2,Regular Play,Diego Ángel Capel Trinidad,24683.0,Right Wing,163,Genoa,233,"['9e65fe10-6af3-4f7c-ae7c-51e291fc70b0', 'a619fe0c-fb1e-4de9-adb1-d92a456d5a21']",52,,,,,,,,,,,,,,,,,Genoa,233,00:28:52.250,Pass,
,,,,,,,,,,,,,,,,,,,1.396054,,,,,,,,,,,,,f5af9263-2331-421c-af78-213421d755c2,2953,,,"[61.6, 5.9]",3879695,73,,,,,-0.42520502,,Left Foot,,,,"[72.2, 1.1]",,Ground Pass,,11.63615,,,Norbert Sándor Balogh,32722.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,163,Genoa,233,"['44c60906-bcfe-47ff-9e7b-c4e7d96a629c', '4cd6a6de-8eb8-4101-9550-c6085bf9d9fa']",56,,,,,,,,,,,,,,,,,Palermo,2256,00:28:56.462,Pass,True
,,,,,,,,,,,,,,,,,,,1.646369,,,,,,,,,,,,,95528115-4de8-4078-ade0-5949751092a1,2961,,,"[31.8, 73.0]",3879695,74,,,,,-0.67673695,,Right Foot,,,,"[56.2, 53.4]",,Ground Pass,,31.297285,,,Diego Perotti,7456.0,,,,,,2,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,163,Genoa,233,['f160664d-ffdb-4a7e-af07-dda44e41c7f8'],6,,,,,,,,,,,,,,,,,Genoa,233,00:29:06.747,Pass,
,,,,,,,,,,,,,,,,,,,2.095848,,,,,,,,,,,,,0cab819a-e4b8-4beb-8821-f88e0a601c9d,2964,,,"[57.2, 62.6]",3879695,74,,,,,0.59133965,,Right Foot,,,,"[77.9, 76.5]",,Ground Pass,,24.933912,,,Diego Ángel Capel Trinidad,24683.0,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Wing,163,Genoa,233,['baae3f5b-4d66-45fe-b5e8-2b3719b2976f'],9,,,,,,,,,,,,,,,,,Genoa,233,00:29:09.424,Pass,
