50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,351df438-e17f-453e-a4a0-f191e875bd25,1,,,,3879781,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 7042, 'name': 'Ivan Radovanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 56}, {'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 11643, 'name': 'Riccardo Meggiorini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 69}, {'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 83}]}",Chievo,231,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cd2e9d6c-8ac8-4616-9ea1-0bcdd61b8885,2,,,,3879781,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 31}, {'player': {'id': 7168, 'name': 'Andrea Poli'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 91}, {'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 20300, 'name': 'Jérémy Ménez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 70}]}",AC Milan,243,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,047a077d-fb63-429a-8334-0aea44b9fceb,3,,,,3879781,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['bda5d5f8-271b-43f9-9e72-6869aaf41cdc'],0,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bda5d5f8-271b-43f9-9e72-6869aaf41cdc,4,,,,3879781,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['047a077d-fb63-429a-8334-0aea44b9fceb'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1fab613e-23d8-4a59-94b5-a56572e74a09,1816,,,,3879781,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,102,Chievo,231,['0852e7c2-08fa-4805-92de-301c727737bf'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0852e7c2-08fa-4805-92de-301c727737bf,1817,,,,3879781,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,102,Chievo,231,['1fab613e-23d8-4a59-94b5-a56572e74a09'],0,,,,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.579163,,,,,,,,,,,,,,,dbcef0d2-0f1e-49fb-9112-cd6720cebebe,5,,,"[61.0, 40.1]",3879781,0,,True,,,-2.3561945,,Right Foot,,,"[60.4, 39.5]",Ground Pass,,0.84852815,,,,,Andrea Poli,7168.0,,,,,Kick Off,1,From Kick Off,Andrea Bertolacci,7147.0,Left Defensive Midfield,2,AC Milan,243,['1586e14d-b381-48b8-86ce-e7f8829195ba'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.386,Pass,
,,,,,,,,,,,,,,,,,,2.313373,,,,,,,,,,,,,,,8e707dc7-3966-489b-b5ff-f3281046211c,7,,,"[58.6, 40.4]",3879781,0,,,,,-2.9996955,,Right Foot,,,"[31.3, 36.5]",Ground Pass,,27.577164,,,,,Alessio Romagnoli,7458.0,,,,,,1,From Kick Off,Andrea Poli,7168.0,Right Defensive Midfield,2,AC Milan,243,['57358023-4af1-4f7f-86ad-627b449b6dba'],1,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.048,Pass,
,,,,,,,,,,,,,,,,,,1.402928,,,,,,,,,,,,,,,02a5ad1c-0b24-47ba-9724-d6019942f101,10,,,"[31.3, 36.5]",3879781,0,,,,,-0.94262624,,Left Foot,,,"[45.1, 17.5]",Ground Pass,,23.48276,,,,,Luca Antonelli,8874.0,,,,,,1,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,2,AC Milan,243,['5cc53175-9814-438e-9b42-ccf54d693bb2'],4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:04.234,Pass,
,,,,,,,,,,,,,,,,,,0.150727,,,,,,,,,,,,,,,c9f1d9ed-99d2-4ae2-a103-8de9bae4630e,13,,,"[47.6, 15.1]",3879781,0,,,,,-0.41822433,,Left Foot,,,"[51.2, 13.5]",Ground Pass,,3.939543,,,Incomplete,,Jérémy Ménez,20300.0,,,,,,1,From Kick Off,Luca Antonelli,8874.0,Left Back,2,AC Milan,243,"['1ba413da-3a7a-4b76-a3b5-7d0d222155fb', '4cc04a57-55be-454d-bcf5-df0ed8282c46']",7,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:07.013,Pass,
