50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.732457,,,,,,,,,,,,,,a22ebe05-4346-45f5-9d37-617afead0136,18,,"[49.1, 55.4]",3879738,0,,,,,0.19405854,,Right Foot,,,,"[66.4, 58.8]",,Ground Pass,,17.63094,,Incomplete,,Marco Crimi,31273.0,,,,,,,1,From Kick Off,Isaac Cofie,7460.0,Center Defensive Midfield,2,Carpi,1683,"['a18cc58e-5945-4e8c-9105-67bf461e80ab', 'c582644c-3ed7-42a6-83f2-12b77de07bf5']",7,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:07.516,Pass,
,,,,,,,,,,,,,,,,,,,3.929488,,,,,,,,,,,,,,616b4435-6851-4501-a7df-2dec44634d42,21,,"[57.7, 57.7]",3879738,0,,,,,-0.033376582,,Right Foot,,,,"[117.6, 55.7]",,High Pass,,59.93338,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Isaac Cofie,7460.0,Center Defensive Midfield,2,Carpi,1683,['7b45f2f7-eea5-40f3-b631-995afe152bfc'],9,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:09.649,Pass,
,,,,,,,,,,,,,,,,,,,2.841232,,,,,,,,,,,,,,4db29864-725a-498c-b476-bc45f24c01ba,24,,"[13.3, 28.9]",3879738,0,,,,,1.2758067,,Keeper Arm,,,,"[26.7, 73.0]",,Low Pass,,46.09089,,,,Alessandro Florenzi,6964.0,,,True,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,3,AS Roma,229,['b5ed07f0-b614-4fb2-87a7-8215221d5928'],15,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:15.442,Pass,
,,,,,,,,,,,,,,,,,,,2.629526,,,,,,,,,,,,,,d1f802c4-9738-45fc-b92b-adceb9cf9e9d,27,,"[41.2, 75.0]",3879738,0,,,,,-0.034260783,,Right Foot,,,,"[90.8, 73.3]",,Low Pass,,49.629124,,Incomplete,,Edin Džeko,6973.0,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,3,AS Roma,229,"['098f5b13-8fed-4e47-b779-fa0a10700687', 'ae0d30d8-4e21-407b-9f8a-3dc07d4a6d46']",21,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:21.377,Pass,
,,,,,,,,,,,,,,,,,,,1.382363,,,,,,,,,,,,,,9adc3f63-67fb-4650-a478-8a2b9dd1bf94,31,,"[75.2, 80.0]",3879738,0,,,,,-2.7464218,,,,,,"[56.5, 72.2]",,Low Pass,,20.26154,,,,Konstantinos Manolas,7048.0,,,,,,Throw-in,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,4,AS Roma,229,['13cb3c39-4da5-4e59-8d5f-29a101a43d44'],30,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:30.942,Pass,
,,,,,,,,,,,,,,,,,,,2.120795,,,,,,,,,,,,,,2610994b-3ac4-42f2-ba02-504eed653603,34,,"[51.1, 59.3]",3879738,0,,,,,-1.9249284,,Right Foot,,,,"[40.6, 30.9]",,Ground Pass,,30.27887,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,['685c1b65-a508-41ee-9491-6008c4ef4b6d'],34,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:34.800,Pass,
,,,,,,,,,,,,,,,,,,,1.708921,,,,,,,,,,,,,,3608b67c-42f2-4897-b61a-c738e26c3aa9,37,,"[42.6, 29.6]",3879738,0,,,,,-0.97889256,,Left Foot,,,,"[54.5, 11.9]",,Ground Pass,,21.328384,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,4,AS Roma,229,['044708a9-1401-4668-90b3-4da20256e596'],37,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:37.109,Pass,
,,,,,,,,,,,,,,,,,,,0.842683,,,,,,,,,,,,,,319ed954-6b51-457f-911b-c804aac09940,40,,"[56.2, 10.8]",3879738,0,,,,,1.361411,,Left Foot,,,,"[57.9, 18.8]",,Ground Pass,,8.178631,,,,Radja Nainggolan,6962.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['75e5f101-1707-4710-b2a7-fca6f3e0c1d4'],41,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:41.028,Pass,
,,,,,,,,,,,,,,,,,,,0.948961,,,,,,,,,,,,,,c19f7a7e-8de4-48ed-93c6-2a87cf924fc6,44,,"[53.7, 18.2]",3879738,0,,,,,-1.6233793,,Left Foot,,,,"[53.1, 6.8]",,Ground Pass,,11.415778,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Radja Nainggolan,6962.0,Right Defensive Midfield,4,AS Roma,229,"['322c6bdd-7f95-4796-9856-67b64e09a254', 'd7a69aea-6b34-4b1b-9de5-1da5b8b10159']",43,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:43.118,Pass,True
,,,,,,,,,,,,,,,,,,,0.72926,,,,,,,,,,,,,,a6892436-a94d-4c4f-b5ac-a5d4fcb7701f,48,,"[49.9, 4.3]",3879738,0,,,,,-0.15499674,,Left Foot,,,,"[62.7, 2.3]",,Ground Pass,,12.955308,,,,Stephan El Shaarawy,6979.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,4,AS Roma,229,"['368bf08c-4949-454f-8533-6f0790927106', 'e01e969a-abdc-456f-a8c0-8a0d06e3fcc6']",45,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.054,Pass,True
,,,,,,,,,,,,,,,,,,,1.03559,,,,,,,,,,,,,,14c81457-15f6-49f7-a8b9-9bc0e9ca34d6,52,,"[55.9, 2.3]",3879738,0,,,,,1.3013237,,Right Foot,,,,"[58.8, 12.8]",,Low Pass,,10.893117,,Incomplete,,Diego Perotti,7456.0,,,,,,,1,From Throw In,Stephan El Shaarawy,6979.0,Left Wing,4,AS Roma,229,"['45040cbd-e2b8-4d32-9b95-918bda6bd80f', '8d07cff0-627e-4649-8771-d3f4cf92a0f7', '8e484198-5e10-4f2b-bf2f-d0724d01bd28']",46,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:46.497,Pass,True
,,,,,,,,,,,,,,,,,,,0.944511,,,,,,,,,,,,,,8d07cff0-627e-4649-8771-d3f4cf92a0f7,54,,"[61.3, 67.3]",3879738,0,,,,,-0.39060703,,Right Foot,,,,"[74.9, 61.7]",,Low Pass,,14.707821,,,,Jerry Uche Mbakogu,32608.0,,,,,,Recovery,1,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,5,Carpi,1683,"['12dca885-822c-4414-8018-ac2759bac39f', '14c81457-15f6-49f7-a8b9-9bc0e9ca34d6']",47,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:47.533,Pass,
,,,,,,,,,,,,,,,,,,,1.093822,,,,,,,,,,,,,,334a3e2f-e32b-45ef-8987-4f32c69589a6,59,,"[71.8, 55.9]",3879738,0,,,,,-2.0165887,,Right Foot,,,True,"[66.4, 44.6]",,Ground Pass,,12.523977,,,,Lorenzo Lollo,30829.0,,,,,,,1,Regular Play,Jerry Uche Mbakogu,32608.0,Left Center Forward,5,Carpi,1683,"['30b439f1-49e8-47ac-b0d4-99e00f84442b', 'c9d24320-ae91-48e6-9049-c9142aa4a528', 'fe287cb8-f271-4b2c-a9b7-03e3e9552345']",50,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:50.056,Pass,True
,,,,,,,,,,,,,,,,,,,0.514364,,,,,,,,,,,,,,6aae3abe-fedf-4374-9270-aa253a8bf53b,63,,"[66.4, 43.4]",3879738,0,,,,,1.7220141,,Right Foot,,,,"[64.8, 53.9]",,Ground Pass,,10.621205,,,,Isaac Cofie,7460.0,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Left Center Midfield,5,Carpi,1683,['ddc62516-391c-4d4e-ae87-d5f4732fa802'],51,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:51.388,Pass,
,,,,,,,,,,,,,,,,,,,0.398159,,,,,,,,,,,,,,f93a3931-f354-4d23-a136-b32726d8607b,66,,"[63.6, 55.7]",3879738,0,,,,,0.46869808,,Left Foot,,,,"[71.5, 59.7]",,Ground Pass,,8.854942,,Incomplete,,Stefano Sabelli,30750.0,,,,,,,1,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,5,Carpi,1683,"['c72e6f22-1887-4c7c-92a7-4d3016a80fce', 'dc173b99-5ace-4ffb-91d6-ec7047eef01b']",52,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:52.867,Pass,
,,,,,,,,,,,,,,,,,,,1.503767,,,,,,,,,,,,,,72dcaebb-53ee-4ff4-a40a-82d13a748242,71,,"[109.1, 80.0]",3879738,1,,,,,-1.39553,,,,,,"[112.5, 60.8]",,High Pass,,19.498718,,,,Matteo Mancosu,15415.0,,,,,,Throw-in,1,From Throw In,Stefano Sabelli,30750.0,Right Wing Back,6,Carpi,1683,['1110f2c5-90cb-4639-8e88-c1ba6289ed43'],25,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:25.803,Pass,
,,,,,,,,,,,,,,,,,,,0.376653,,,,,,,,,,,,,,73036889-91fd-41e5-9d42-c6ce5c6728cc,73,,"[112.5, 60.8]",3879738,1,,,,,-1.4864897,,Head,,,,"[113.1, 53.7]",,Low Pass,,7.125307,,Incomplete,,,,,,,,,,1,From Throw In,Matteo Mancosu,15415.0,Right Center Forward,6,Carpi,1683,['a49d64e5-84d9-4e21-99dc-4f6872dca1a6'],27,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:27.347,Pass,
,,,,,,,,,,,,,,,,,,,0.574449,,,,,,,,,,,,,,b016f8c1-2d84-4128-a0e3-7dcae0acab11,78,,"[13.9, 31.3]",3879738,1,,,,,-2.7275937,,Right Foot,,,,"[7.3, 28.4]",,Ground Pass,,7.209022,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Throw In,Diego Perotti,7456.0,Center Attacking Midfield,6,Carpi,1683,['fc1a86ba-d70c-421b-8df6-c2eb50696333'],30,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:30.409,Pass,
,,,,,,,,,,,,,,,,,,,4.20769,,,,,,,,,,,,,,70c2d183-cf84-4b0e-8767-e341a19d5609,82,,"[6.8, 27.6]",3879738,1,,,,,-0.45932177,,Left Foot,,,,"[62.4, 0.1]",,High Pass,,62.029106,,Out,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,6,Carpi,1683,['87750a94-6d19-430a-a68d-37763207d94c'],31,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:31.069,Pass,True
,,,,,,,,,,,,,,,,,,,1.683785,,,,,,,,,,,,,,6a3850c8-6f98-45db-adbc-ec5a616c1566,83,,"[68.2, 80.0]",3879738,1,,,,,-0.63869345,,,,,,"[84.9, 67.6]",,High Pass,,20.80024,,,,Jerry Uche Mbakogu,32608.0,,,,,,Throw-in,1,From Throw In,Stefano Sabelli,30750.0,Right Wing Back,7,Carpi,1683,['1f83a1eb-8c00-4e4e-b8b7-c904c0b81d99'],43,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:43.443,Pass,
,,,,,,,,,,,,,,,,,,,0.725185,,,,,,,,,,,,,,3e2fa325-badb-4fcb-8607-ca843e9e45b4,90,,"[40.6, 23.3]",3879738,1,,,,,0.20431587,,Right Foot,,,,"[51.7, 25.6]",,Ground Pass,,11.335784,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Right Defensive Midfield,8,AS Roma,229,['8e75b181-20e8-4ce3-b8c8-3c9a8edfe1bc'],47,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:47.953,Pass,
,,,,,,,,,,,,,,,,,,,1.494932,,,,,,,,,,,,,,f36345fc-e393-49f1-9386-3b9b0b54e94e,92,,"[51.9, 25.8]",3879738,1,,,,,3.034095,,Left Foot,,,,"[38.0, 27.3]",,Ground Pass,,13.980701,,,,Antonio Rüdiger,3167.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,8,AS Roma,229,['77a544b3-0c63-4a8b-bb97-bddd010a7597'],48,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:48.678,Pass,
,,,,,,,,,,,,,,,,,,,3.669042,,,,,,,,,,,,,,92a68fe7-8f4c-4055-9959-aeb7d5c9c8d1,96,,"[38.3, 27.3]",3879738,1,,,,,0.20490715,,Right Foot,,,,"[79.2, 35.8]",,High Pass,,41.773914,,Incomplete,,Edin Džeko,6973.0,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,8,AS Roma,229,"['50b0081e-589f-409d-a3e2-fb7f40009eeb', 'c63643c1-0009-4c6d-887b-422008c96e19', 'f68d09eb-895c-4713-a579-eafc09a3a577']",50,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:50.260,Pass,True
,,,,,,,,,,,,,,,,,,,2.254106,,,,,,,,,,,,,,f68d09eb-895c-4713-a579-eafc09a3a577,99,,"[40.9, 44.3]",3879738,1,,,,True,0.20963985,,,,,,"[50.3, 46.3]",,High Pass,,9.610411,,Incomplete,,Isaac Cofie,7460.0,,,,,,Recovery,1,Regular Play,Simone Romagnoli,7172.0,Center Back,8,AS Roma,229,"['7645a026-a6cc-453d-b728-42b3fce408da', '92a68fe7-8f4c-4055-9959-aeb7d5c9c8d1', 'e8b75940-1ee8-486b-90d2-810c321782a9', 'ff035c36-c833-4f87-a8ba-fd713fbf56ab']",53,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:53.929,Pass,True
,,,,,,,,,,,,,,,,,,,1.011079,,,,,,,,,,,,,,e8b75940-1ee8-486b-90d2-810c321782a9,101,,"[69.8, 33.8]",3879738,1,,,,True,-1.9853032,,,,,,"[68.7, 31.3]",,Low Pass,,2.7313,,Incomplete,,Radja Nainggolan,6962.0,,,,,,Recovery,1,Regular Play,Diego Perotti,7456.0,Center Attacking Midfield,8,AS Roma,229,"['49933ac7-5436-4a8a-b068-014692226b51', '56b619eb-3807-4b07-9753-c533bd976974', '921e66af-e86a-4ce4-a6e3-f38c14e0f8f8', 'f68d09eb-895c-4713-a579-eafc09a3a577']",56,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:56.183,Pass,True
,,,,,,,,,,,,,,,,,,,0.989544,,,,,,,,,,,,,,e1cb5e20-0eb5-402b-91f7-189e12643fd9,107,,"[49.7, 49.7]",3879738,1,,,,,-0.4012288,,Right Foot,,,,"[56.3, 46.9]",,Low Pass,,7.169379,,,,Lorenzo Lollo,30829.0,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,9,Carpi,1683,"['5cc710fa-03d7-492e-a7ec-4187b113e89c', 'fbdc7647-718e-478d-9a2c-e128a0108fb9']",57,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:57.697,Pass,True
,,,,,,,,,,,,,,,,,,,2.160905,,,,,,,,,,,,,,2bd41db2-ebe7-41a7-a860-32958d1284f6,110,,"[56.3, 46.9]",3879738,1,,,,,-0.2837941,,Right Foot,,,,"[82.7, 39.2]",,High Pass,,27.5,,,,Jerry Uche Mbakogu,32608.0,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Left Center Midfield,9,Carpi,1683,['86fb7d08-dd2c-47e8-9415-25f70150440d'],58,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:58.766,Pass,
,,,,,,,,,,,,,,,,,,,2.836773,,,,,,,,,,,,,,f768bd17-5c38-426e-8ba0-8cc61359d43b,114,,"[33.2, 43.4]",3879738,2,,,,,2.995914,,Right Foot,,,,"[7.3, 47.2]",,Low Pass,,26.17728,,,,Wojciech Szczęsny,5669.0,,,,,,Recovery,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,9,Carpi,1683,['93da75fc-3127-47e6-9e13-fe82160b3d9c'],2,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:02.740,Pass,
,,,,,,,,,,,,,,,,,,,3.632003,,,,,,,,,,,,,,21503d59-de73-4be4-be65-eeb30fa50c07,118,,"[7.9, 48.3]",3879738,2,,,,,0.58257055,,Right Foot,,,,"[54.8, 79.2]",,High Pass,,56.164223,,Out,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,9,Carpi,1683,['cd37c708-2415-45eb-b16b-fd4faf0790f4'],5,,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:05.657,Pass,True
,,,,,,,,,,,,,,,,,,,1.486166,,,,,,,,,,,,,,bf59d384-f111-4c35-86e5-6b28d19619ab,119,,"[69.9, 0.1]",3879738,2,,,,,0.12774098,,,,,,"[91.7, 2.9]",,High Pass,,21.97908,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,Throw-in,1,From Throw In,Gaetano Letizia,7114.0,Left Wing Back,10,Carpi,1683,"['1507fd53-f439-4895-b445-73e370429d09', '3435e0e9-4d21-4352-b0ba-80258e0cf4f9']",15,,,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:15.899,Pass,
