50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2c29625e-34ae-42ab-a2ed-8ac5cd82f4dd,1,,,3878548,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 19}, {'player': {'id': 6954, 'name': 'Giorgio Chiellini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 26}, {'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 33}, {'player': {'id': 7952, 'name': 'Simone Padoin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3579, 'name': 'Roberto Maximiliano Pereyra'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 37}, {'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5472, 'name': 'Mario Mandžukić'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Juventus,224,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55360363-1a43-405b-b18a-4eb0ef886bd9,2,,,3878548,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 75}, {'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 89}, {'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 53}, {'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 77}]}",Udinese,230,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0708d7f-f437-414b-bc05-5207b81c634e,3,,,3878548,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['cb6caa9b-03d4-47e9-a549-731715a4a518'],0,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb6caa9b-03d4-47e9-a549-731715a4a518,4,,,3878548,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['f0708d7f-f437-414b-bc05-5207b81c634e'],0,,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88d0d53b-c00c-44c9-bb33-223f6fd72b33,1664,,,3878548,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,100,Juventus,224,['6377c993-597d-42cf-b82d-465b121c03a2'],0,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6377c993-597d-42cf-b82d-465b121c03a2,1665,,,3878548,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,100,Juventus,224,['88d0d53b-c00c-44c9-bb33-223f6fd72b33'],0,,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.441248,,,,,,,,,,,,,2b91d292-28fa-4bf2-974a-2ae602185a8e,5,,"[61.0, 40.1]",3878548,0,,,,1.7590178,,Right Foot,,,,"[60.2, 44.3]",,Ground Pass,,4.2755117,,,,Mario Mandžukić,5472.0,,,,,,Kick Off,1,From Kick Off,Kingsley Coman,8217.0,Left Center Forward,2,Juventus,224,['1efc2152-ca65-4a8a-82b1-53f602030a90'],0,,,,,,,,,,,,,,,,,Juventus,224,00:00:00.152,Pass,
,,,,,,,,,,,,,,,,1.552502,,,,,,,,,,,,,a3abec1f-f4aa-4f0a-815c-aec107b8fca4,8,,"[60.9, 44.8]",3878548,0,,,,-2.9316192,,Right Foot,,,,"[48.7, 42.2]",,Ground Pass,,12.473973,,,,Simone Padoin,7952.0,,,,,,,1,From Kick Off,Mario Mandžukić,5472.0,Right Center Forward,2,Juventus,224,['5627987c-2a52-4fc5-b909-b77de9049969'],0,,,,,,,,,,,,,,,,,Juventus,224,00:00:00.673,Pass,
,,,,,,,,,,,,,,,,1.203052,,,,,,,,,,,,,1e2512e3-61ca-4e06-82bc-74cf2b2b398c,11,,"[48.7, 42.2]",3878548,0,,,,1.8958042,,Left Foot,,,,"[42.5, 60.6]",,Ground Pass,,19.416489,,,,Andrea Barzagli,6943.0,,,,,,,1,From Kick Off,Simone Padoin,7952.0,Center Defensive Midfield,2,Juventus,224,['8c0948a6-47fa-4833-8295-bc2b96de459b'],2,,,,,,,,,,,,,,,,,Juventus,224,00:00:02.813,Pass,
,,,,,,,,,,,,,,,,2.273274,,,,,,,,,,,,,77ba3bd6-ecb7-46a5-82d9-ffa6d4070081,14,,"[36.6, 65.4]",3878548,0,,,,-1.8021348,,Right Foot,,,,"[31.3, 42.9]",,Ground Pass,,23.115795,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,['553cc64a-f277-4232-b271-067bbd7ec577'],4,,,,,,,,,,,,,,,,,Juventus,224,00:00:04.325,Pass,
