50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.354311,,,,,,,,,,,,,bfd72edc-44d6-4482-a916-a8c819788b4a,28,,"[77.0, 68.0]",3879541,0,,,,,-2.0314765,,Right Foot,,,,"[56.9, 27.5]",,High Pass,45.213493,,,,,Adam Masina,7169.0,,True,,,,1,From Kick Off,Amadou Diawara,8284.0,Center Defensive Midfield,2,Bologna,240,"['46f8c6ef-3900-48a7-ab30-8500cf508df6', 'd723d6fb-8bfd-4f14-8e0d-21c6c493e977']",15,,,,,,,,,,,,,,,,,Bologna,240,00:00:15.862,Pass,True
,,,,,,,,,,,,,,,,,,2.105458,,,,,,,,,,,,,42a866ff-62e7-400d-a97f-400499df2a6a,32,,"[58.0, 28.4]",3879541,0,,,,,2.5358229,,Left Foot,,,,"[34.9, 44.4]",,Ground Pass,28.1,,,,,Luca Rossettini,7142.0,,,,,,1,From Kick Off,Adam Masina,7169.0,Left Back,2,Bologna,240,"['0d3956f8-c56b-4611-86ed-89e1fdc66a87', '3801afb8-8b1a-4aae-9d03-5dcc2f38fb20']",20,,,,,,,,,,,,,,,,,Bologna,240,00:00:20.411,Pass,True
,,,,,,,,,,,,,,,,,,2.038998,,,,,,,,,,,,,490080ce-c9f9-4327-9081-bf68bf52d9e9,35,,"[34.9, 44.4]",3879541,0,,,,,-0.064525686,,Right Foot,,,,"[67.4, 42.3]",,High Pass,32.567776,,,Incomplete,,,,,,,,,1,From Kick Off,Luca Rossettini,7142.0,Left Center Back,2,Bologna,240,['8be33cc0-d4c4-4e7b-a61a-db5002d77285'],22,,,,,,,,,,,,,,,,,Bologna,240,00:00:22.539,Pass,
,,,,,,,,,,,,,,,,,,1.118157,,,,,,,,,,,,,8be33cc0-d4c4-4e7b-a61a-db5002d77285,36,,"[52.7, 37.8]",3879541,0,,,,,0.37632814,,Left Foot,,,,"[65.1, 42.7]",,Ground Pass,13.333041,,,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,Regular Play,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,"['490080ce-c9f9-4327-9081-bf68bf52d9e9', 'e3fc48ac-167a-4f95-a44b-52e4c14b025a']",24,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:24.578,Pass,
,,,,,,,,,,,,,,,,,,2.123153,,,,,,,,,,,,,45cd7711-90d9-4058-84d7-7be2435c727a,39,,"[62.5, 24.5]",3879541,0,,,,,-1.857331,,Right Foot,,,,"[55.9, 2.1]",,Ground Pass,23.352087,,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,3,Fiorentina,239,['2c065260-51ff-4f36-a07b-689e94206e67'],29,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:29.104,Pass,
,,,,,,,,,,,,,,,,,,2.366198,,,,,,,,,,,,,bd8a4d80-762e-492e-9027-b7daebceacc2,42,,"[55.9, 2.1]",3879541,0,,,,,1.8917675,,Left Foot,,,,"[43.1, 40.6]",,Ground Pass,40.572033,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,3,Fiorentina,239,['3da78445-7118-4310-ad2a-202c271e7e42'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:32.321,Pass,
,,,,,,,,,,,,,,,,,,1.355341,,,,,,,,,,,,,97bc3d3b-8da3-4c05-b08f-acfb1f26f8af,45,,"[45.6, 40.6]",3879541,0,,,,,0.74876535,,Right Foot,,,,"[55.5, 49.8]",,Ground Pass,13.514807,,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,3,Fiorentina,239,['1ebfbcca-7255-46ac-9715-26aa1cb6ede0'],36,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:36.334,Pass,
,,,,,,,,,,,,,,,,,,0.974589,,,,,,,,,,,,,81a0b86a-9a1f-41d1-a411-a4042d01642b,48,,"[52.0, 48.7]",3879541,0,,,,,-1.2759451,,Left Foot,,,,"[56.1, 35.2]",,Ground Pass,14.108863,,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,['c7f14da0-b1d9-400f-bcb8-8f3b51362538'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:38.321,Pass,
,,,,,,,,,,,,,,,,,,0.408673,,,,,,,,,,,,,53bcff0c-d086-4fc1-8473-23b86d50e3b0,51,,"[56.1, 35.2]",3879541,0,,,,,2.55359,,Right Foot,,,,"[51.6, 38.2]",,Ground Pass,5.408327,,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,['fa01b7d5-d333-4e97-a197-b8d454b18d50'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:40.163,Pass,
,,,,,,,,,,,,,,,,,,1.531218,,,,,,,,,,,,,297bfa01-8a22-443e-a366-1827fbfa740d,54,,"[51.6, 38.2]",3879541,0,,,,,-1.4887028,,Right Foot,,,,"[52.9, 22.4]",,Ground Pass,15.853391,,,,,Davide Astori,8275.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,['49249997-1f17-407c-b481-7dc338f78122'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:40.648,Pass,
,,,,,,,,,,,,,,,,,,1.203571,,,,,,,,,,,,,aa9486be-8b83-47fa-9835-3c0987079798,57,,"[55.7, 22.6]",3879541,0,,,,,0.43149495,,Left Foot,,,,"[69.6, 29.0]",,Ground Pass,15.302614,,,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['6578a6c8-065d-4438-9841-e0b97107da13'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:43.259,Pass,
,,,,,,,,,,,,,,,,,,1.277766,,,,,,,,,,,,,bcecd8f8-6042-4643-940a-2c2da4afb0c6,59,,"[69.6, 29.0]",3879541,0,,,,,-1.6550122,,Right Foot,,,,"[68.3, 13.6]",,Ground Pass,15.454773,,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,3,Fiorentina,239,['25855a2e-447d-4d18-a42b-9bc920c67d85'],44,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:44.462,Pass,
,,,,,,,,,,,,,,,,,,1.26379,,,,,,,,,,,,,2394aeaf-6f6d-40bb-bc32-0cc6ddf612bf,61,,"[68.3, 13.6]",3879541,0,,,,,-0.6556956,,Right Foot,,,,"[85.2, 0.6]",,Ground Pass,21.321585,,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,['ba6e1643-3690-46c8-8368-a8dc5ad1b796'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.740,Pass,
,,,,,,,,,,,,,,,,,,1.280355,,,,,,,,,,,,,f50c3ef1-017c-4d92-9c0d-9e5d7ee9acfd,65,,"[85.0, 0.1]",3879541,0,,,,,2.766752,,Left Foot,,,,"[72.8, 4.9]",,Ground Pass,13.110301,,,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,3,Fiorentina,239,"['5552bc2c-f0a2-4d65-aa46-e3305fc7a6ef', 'a30944d3-711a-4fd1-add9-a2da608d0a51']",47,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:47.984,Pass,True
,,,,,,,,,,,,,,,,,,1.129116,,,,,,,,,,,,,d93e64cd-3a39-4922-883c-5f61f5b9e6f6,68,,"[69.4, 6.6]",3879541,0,,,,,1.2430578,,Right Foot,,,,"[72.8, 16.6]",,Ground Pass,10.562197,,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,['9d35e747-d9a2-43a2-8e2c-eaf9de928919'],50,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:50.179,Pass,
,,,,,,,,,,,,,,,,,,1.48443,,,,,,,,,,,,,fc85ef64-8b03-421f-b468-b743208e32fb,71,,"[71.5, 15.5]",3879541,0,,,,,2.782822,,Right Foot,,,,"[55.5, 21.5]",,Ground Pass,17.088007,,,,,Davide Astori,8275.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,['387d0833-9a84-4919-a5e7-61ca0f1782f8'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:51.348,Pass,
,,,,,,,,,,,,,,,,,,1.450958,,,,,,,,,,,,,0a887227-a025-40aa-9bab-752efaf5d46f,74,,"[55.9, 21.5]",3879541,0,,,,,1.5025793,,Left Foot,,,,"[57.0, 37.6]",,Ground Pass,16.137533,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['7770e393-86d7-4cc7-afc6-54e26ee11306'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:53.404,Pass,
,,,,,,,,,,,,,,,,,,1.22296,,,,,,,,,,,,,ce62af69-c9b3-4a47-b711-24c0eff32bb4,77,,"[55.2, 38.2]",3879541,0,,,,,1.4483353,,Right Foot,,,,"[57.6, 57.7]",,Ground Pass,19.647137,,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,3,Fiorentina,239,['b3c044e2-77dd-415d-a8f1-64039af14d10'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:56.402,Pass,
,,,,,,,,,,,,,,,,,,1.117659,,,,,,,,,,,,,c5a4837a-34c2-4bf8-9957-e6bd3ec41a5f,80,,"[57.4, 55.1]",3879541,0,,,,,-1.5804578,,Right Foot,,,,"[57.2, 34.4]",,Ground Pass,20.700966,,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,3,Fiorentina,239,['fcab5c6f-0553-4646-90b2-06303aab66f4'],58,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:58.869,Pass,
,,,,,,,,,,,,,,,,,,1.474773,,,,,,,,,,,,,076e5089-6c69-42a3-bf57-644114695ccd,83,,"[57.2, 34.4]",3879541,1,,,,,-1.5707964,,Right Foot,,,,"[57.2, 26.7]",,Ground Pass,7.7,,,,,Davide Astori,8275.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,['eb5faa49-9af5-48f2-99b1-af56e035ec85'],0,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:00.030,Pass,
,,,,,,,,,,,,,,,,,,3.630125,,,,,,,,,,,,,3dc2f582-bd23-47d5-b379-f67aaa2d502e,86,,"[57.2, 26.5]",3879541,1,,,,,0.097403884,,Left Foot,,,,"[105.3, 31.2]",,Ground Pass,48.32908,,,Incomplete,,Khouma El Hadji Babacar,7125.0,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,"['7c0caa8e-b8ff-4091-a2c2-14c90df941bc', 'a5f19293-d94a-4e70-8585-25007bc95aba']",1,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:01.585,Pass,
,,,,,,,,,,,,,,,,,,2.958972,,,,,,,,,,,,,da7e6bd2-96ae-4f3e-b8e5-6f697725aa04,90,,"[15.0, 46.6]",3879541,1,,,,,-1.3145477,,Keeper Arm,,,,"[21.0, 23.7]",,Ground Pass,23.672981,,,,,Luca Rossettini,7142.0,,,,,,1,Regular Play,Antonio Mirante,7174.0,Goalkeeper,4,Bologna,240,['15d8c6e5-0294-40d1-87c0-d63c6c6fb010'],7,,,,,,,,,,,,,,,,,Bologna,240,00:01:07.006,Pass,
,,,,,,,,,,,,,,,,,,1.502825,,,,,,,,,,,,,8379c141-dd7b-4ed9-9f74-734c68d242db,92,,"[22.5, 22.4]",3879541,1,,,,,-0.95786124,,Right Foot,,,,"[35.3, 4.2]",,Ground Pass,22.250393,,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Luca Rossettini,7142.0,Left Center Back,4,Bologna,240,['31ed2b55-5b7e-41d4-affa-a9cccaeecb6c'],9,,,,,,,,,,,,,,,,,Bologna,240,00:01:09.965,Pass,
,,,,,,,,,,,,,,,,,,1.02301,,,,,,,,,,,,,35fb2bd4-e04d-44eb-9656-7612a1756345,95,,"[39.0, 5.1]",3879541,1,,,,,1.5229287,,Left Foot,,,,"[39.8, 21.8]",,Ground Pass,16.71915,,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,4,Bologna,240,['c8b3f63c-ba91-4bbb-a532-dc5f2fc69580'],13,,,,,,,,,,,,,,,,,Bologna,240,00:01:13.595,Pass,
,,,,,,,,,,,,,,,,,,1.485847,,,,,,,,,,,,,8a908537-662c-48a6-bdf3-4861705ac080,98,,"[39.8, 21.6]",3879541,1,,,,,0.02438541,,Left Foot,,,,"[64.4, 22.2]",,Ground Pass,24.607315,,,,,Mattia Destro,8103.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,4,Bologna,240,"['2009b19f-d588-4a7e-ba9a-370debdc2c34', 'fd27289c-a52a-4193-8ec6-b749a372d974']",14,,,,,,,,,,,,,,,,,Bologna,240,00:01:14.618,Pass,True
,,,,,,,,,,,,,,,,,,1.266308,,,,,,,,,,,,,35adbb7e-f82e-4d56-bc51-892afdb6f040,100,,"[64.4, 22.2]",3879541,1,,,,,1.9387772,,Right Foot,,,,"[61.2, 30.5]",,Ground Pass,8.895505,,,,,Erick Antonio Pulgar Farfán,7175.0,,,,,,1,Regular Play,Mattia Destro,8103.0,Center Forward,4,Bologna,240,['a26e98f8-9129-4f42-b47e-a398b02f3ab8'],16,,,,,,,,,,,,,,,,,Bologna,240,00:01:16.104,Pass,
,,,,,,,,,,,,,,,,,,1.342082,,,,,,,,,,,,,1a934943-b538-4076-b655-103143750d78,102,,"[61.2, 30.5]",3879541,1,,,,,1.5707964,,Right Foot,,,,"[61.2, 46.4]",,Ground Pass,15.9,,,,,Saphir Sliti Taïder,8851.0,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Center Midfield,4,Bologna,240,['70856e44-88a7-4ef9-af5e-7437bcc4f302'],17,,,,,,,,,,,,,,,,,Bologna,240,00:01:17.370,Pass,
,,,,,,,,,,,,,,,,,,1.330318,,,,,,,,,,,,,1254af41-1118-4e1d-9724-65e434950818,106,,"[63.6, 35.2]",3879541,1,,,,,-1.7681919,,Left Foot,,,,"[60.4, 19.2]",,Ground Pass,16.316862,,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Right Center Midfield,4,Bologna,240,"['0edaa7be-0987-4a49-8883-89401818afab', '3d5f1002-f70e-4967-855a-95f09ecb8bf5']",21,,,,,,,,,,,,,,,,,Bologna,240,00:01:21.323,Pass,True
,,,,,,,,,,,,,,,,,,1.416731,,,,,,,,,,,,,afd55959-1f72-4e13-931e-4a5d9591ad82,110,,"[58.4, 19.2]",3879541,1,,,,,2.5899377,,Left Foot,,,,"[44.1, 28.0]",,Ground Pass,16.790771,,,,,Luca Rossettini,7142.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,4,Bologna,240,"['3dc4801b-9e87-4c10-b4c7-95bbd6ea981e', 'c429bf75-ffc2-4ab5-934a-d6361b80aab3']",23,,,,,,,,,,,,,,,,,Bologna,240,00:01:23.738,Pass,True
,,,,,,,,,,,,,,,,,,1.711227,,,,,,,,,,,,,440dec29-8f36-4804-bc5b-b82c38ce0ec5,113,,"[33.2, 27.8]",3879541,1,,,,,1.3497492,,Right Foot,,,,"[39.2, 54.5]",,Ground Pass,27.365854,,,,,Marios Oikonomou,8873.0,,,,,,1,Regular Play,Luca Rossettini,7142.0,Left Center Back,4,Bologna,240,['a56b61b4-2d27-49b5-a99b-558612159102'],26,,,,,,,,,,,,,,,,,Bologna,240,00:01:26.940,Pass,
,,,,,,,,,,,,,,,,,,3.069669,,,,,,,,,,,,,a33167fa-8ae3-4eca-a153-1d6ddc03137e,115,,"[39.2, 54.5]",3879541,1,,,,,-2.7183952,,Right Foot,,,,"[15.0, 43.6]",,Ground Pass,26.541477,,,,,Antonio Mirante,7174.0,,,,,,1,Regular Play,Marios Oikonomou,8873.0,Right Center Back,4,Bologna,240,['fa16a10e-d980-4fbf-a6de-9418a57376a9'],28,,,,,,,,,,,,,,,,,Bologna,240,00:01:28.651,Pass,
,,,,,,,,,,,,,,,,,,3.051224,,,,,,,,,,,,,2f54acff-3586-4714-9b9a-d70fe56b64d9,119,,"[14.8, 43.8]",3879541,1,,,,,0.61703557,,Right Foot,,,,"[56.1, 73.1]",,High Pass,50.637733,,,,,Alex Ferrari,7704.0,,,,,,1,Regular Play,Antonio Mirante,7174.0,Goalkeeper,4,Bologna,240,['70e10333-1717-4d72-b2ae-c1c294e96c9d'],34,,,,,,,,,,,,,,,,,Bologna,240,00:01:34.029,Pass,
,,,,,,,,,,,,,,,,,,0.073861,,,,,,,,,,,,,41da4b39-56f5-4e76-8bbc-f57895d1794a,121,,"[56.3, 73.1]",3879541,1,,,,True,0.32175055,,,,,,"[56.9, 73.3]",,Low Pass,0.6324555,,,Incomplete,,,,,,,,,1,Regular Play,Alex Ferrari,7704.0,Right Back,4,Bologna,240,"['4d9f8a32-76ba-4487-88be-89b5d786cd95', '7d428ceb-fb46-4b18-b4d6-bbe7f84de331']",37,,,,,,,,,,,,,,,,,Bologna,240,00:01:37.006,Pass,True
