50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,2.543874,,,,,,,,,,,,,e84bc193-8658-4480-ba80-5c0b95fa59ba,2933,,"[17.7, 42.0]",3879795,85,,,,,-0.7545709,,Right Foot,,"[41.1, 20.0]",,Ground Pass,,32.11791,,,Mohamed Salim Fares,7705.0,,,,,,,2,From Throw In,Pierluigi Gollini,8274.0,Goalkeeper,184,Hellas Verona,226,['c670d633-d306-4aa4-9230-1d48d6642b3f'],25,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:25.311,Pass,
,,,,,,,,,,,,,1.217611,,,,,,,,,,,,,a000dab8-0359-46a7-9a3e-f8fbf80668a0,2936,,"[49.8, 12.6]",3879795,85,,,,,-0.21145086,,Left Foot,,"[68.9, 8.5]",,Low Pass,,19.535097,,,Ante Rebić,5465.0,,,,,,,2,From Throw In,Mohamed Salim Fares,7705.0,Left Back,184,Hellas Verona,226,['71b26223-6ccd-4db9-b089-67018816c246'],29,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:29.254,Pass,
,,,,,,,,,,,,,1.408623,,,,,,,,,,,,,5be178b0-dd74-4736-93d9-e17f40693719,2940,,"[65.6, 7.2]",3879795,85,,,,,-3.1350992,,Right Foot,,"[50.2, 7.1]",,Ground Pass,,15.400325,,,Mohamed Salim Fares,7705.0,,,,,,,2,From Throw In,Ante Rebić,5465.0,Left Wing,184,Hellas Verona,226,"['b52b67f9-a77a-499a-b696-50db70bd378a', 'cebef68b-12f0-4dcf-97e8-a44a3bf2fff6']",32,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:32.925,Pass,True
,,,,,,,,,,,,,1.310754,,,,,,,,,,,,,51b5e8eb-28bb-4089-9396-ba1996c06b85,2942,,"[52.0, 10.0]",3879795,85,,,,,1.396483,,Left Foot,,"[54.8, 25.9]",,Ground Pass,,16.144659,,,Federico Viviani,7770.0,,,,,,,2,From Throw In,Mohamed Salim Fares,7705.0,Left Back,184,Hellas Verona,226,['6601c178-29b2-42a0-a474-e5818486adf6'],34,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:34.334,Pass,
,,,,,,,,,,,,,0.123537,,,,,,,,,,,,,51c1b955-85f5-403a-afe4-6d7eb4223df8,2945,,"[60.2, 22.9]",3879795,85,,,,,0.4392622,,Left Foot,,"[68.5, 26.8]",,Low Pass,,9.170606,Incomplete,,,,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,184,Hellas Verona,226,['0a8f8cc4-7a75-48e1-9af1-dcc1a4c37fe3'],36,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:36.480,Pass,
,,,,,,,,,,,,,1.602876,,,,,,,,,,,,,77e76260-088e-4a08-bbda-b2a384fac166,2948,,"[41.9, 21.8]",3879795,85,,True,,,1.7131951,,Right Foot,,"[37.9, 49.7]",,Ground Pass,,28.18528,,,Eros Pisano,11342.0,,,,,,Free Kick,2,From Free Kick,Pierluigi Gollini,8274.0,Goalkeeper,185,Hellas Verona,226,['fd5396f3-f943-4e58-aadc-9458e0807130'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:48.521,Pass,
,,,,,,,,,,,,,2.189883,,,,,,,,,,,,,1c2b0786-92af-45de-8499-c21e36410d90,2950,,"[37.9, 50.4]",3879795,85,,,,,0.77662647,,Right Foot,,"[60.9, 73.0]",,Ground Pass,,32.245308,,,Paweł Wszołek,11339.0,,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,185,Hellas Verona,226,['392c3f47-4026-46af-98f7-5090bbd32df2'],50,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:50.924,Pass,
,,,,,,,,,,,,,1.964037,,,,,,,,,,,,,8944e732-4860-4149-b5b7-6df8dd26cb57,2953,,"[73.5, 73.0]",3879795,85,,,,,-0.034300268,,Right Foot,,"[93.9, 72.3]",,Ground Pass,,20.412006,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,,2,From Free Kick,Paweł Wszołek,11339.0,Right Wing,185,Hellas Verona,226,['98930b12-1b3d-4b13-9271-e2247fc8f8d2'],54,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:54.913,Pass,
,,,,,,,,,,,,,2.189469,,,,,,,,,,,,,fa8539b8-b730-48a8-961a-6dee6c80579e,2957,,"[92.9, 77.4]",3879795,86,,,,,-1.4911333,,Right Foot,,"[94.8, 53.6]",,Low Pass,,23.87572,Incomplete,,Paweł Wszołek,11339.0,,,,,,,2,From Free Kick,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,185,Hellas Verona,226,"['0432e9be-8bc4-48e4-a467-b1cd5f88e880', '0717bd40-c1f4-420c-a769-2f047e768181', '701ca999-7c8c-4529-a328-b096533552b4']",1,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:01.404,Pass,True
,,,,,,,,,,,,,1.718766,,,,,,,,,,,,,0717bd40-c1f4-420c-a769-2f047e768181,2959,,"[25.3, 26.5]",3879795,86,,,,,-0.79498255,,Left Foot,,"[40.8, 10.7]",,Ground Pass,,22.13346,,,Antonio Di Gaudio,11502.0,,,,,,Recovery,2,From Free Kick,Raffaele Bianco,352172.0,Left Center Midfield,185,Hellas Verona,226,"['28bbc1a1-682a-44ca-ac2d-f711ef9915ac', 'fa8539b8-b730-48a8-961a-6dee6c80579e']",3,,,,,,,,,,,,,,,,Carpi,1683,00:41:03.593,Pass,
,,,,,,,,,,,,,1.623617,,,,,,,,,,,,,e3136674-fc02-4c2d-8fd5-049ad22a4d3e,2965,,"[55.5, 0.1]",3879795,86,,,,,0.1997784,,,,"[79.7, 5.0]",,High Pass,,24.691092,Incomplete,,Kevin Lasagna,7793.0,,,,,,Throw-in,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,186,Carpi,1683,"['58db2ca4-0c77-401c-8a08-2c8245e62dac', 'b7d2d902-3356-47cb-a316-b68bf8a266a7']",26,,,,,,,,,,,,,,,,Carpi,1683,00:41:26.703,Pass,
,,,,,,,,,,,,,5.148606,,,,,,,,,,,,,198fd4c7-e5e5-4493-a1c5-ae12ce98f47b,2968,,"[67.8, 0.1]",3879795,86,,,,,0.14759977,,,,"[109.5, 6.3]",,High Pass,,42.15839,Incomplete,,Kevin Lasagna,7793.0,,,,,,Throw-in,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,187,Carpi,1683,"['aad449a6-60d1-48f5-a050-daebad300c46', 'c11e0d5d-1e98-48a6-bc35-3f10049e7f86']",47,,,,,,,,,,,,,,,,Carpi,1683,00:41:47.505,Pass,
,,,,,,,,,,,,,2.299089,,,,,,,,,,,,,78ab7b04-2cbb-43e6-8888-2d0e05380948,2972,,"[10.5, 71.7]",3879795,86,,,,,-1.6139588,,Right Foot,,"[9.2, 41.6]",,Ground Pass,,30.12806,,,Pierluigi Gollini,8274.0,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,187,Carpi,1683,['0d620452-9f72-4b33-aaae-8ae80564cca9'],53,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:53.826,Pass,
,,,,,,,,,,,,,3.741166,,,,,,,,,,,,,7a7cf8b5-10ed-427c-8b70-f1a23140616f,2975,,"[20.5, 41.1]",3879795,87,,,,,-0.10725643,,Right Foot,,"[88.3, 33.8]",,High Pass,,68.191864,Incomplete,,Luca Toni,20252.0,,,,,,,2,From Throw In,Pierluigi Gollini,8274.0,Goalkeeper,187,Carpi,1683,"['6dc1f646-76e4-4385-af70-9617e9cf50d3', '9f11ad3d-baa9-467d-a1c4-edbb281bd1ce']",1,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:01.065,Pass,
,,,,,,,,,,,,,0.875941,,,,,,,,,,,,,6188ec61-0365-41dc-b421-e0b92d210e1e,2979,,"[41.0, 58.5]",3879795,87,,,,True,0.25994015,,,,"[50.4, 61.0]",,High Pass,,9.726768,Incomplete,,Marco Crimi,31273.0,,,,,,Recovery,2,From Throw In,Isaac Cofie,7460.0,Center Defensive Midfield,187,Carpi,1683,"['17859a71-bb40-44ef-a1a9-fb0b7ab48a1d', '8fd4553d-7480-448b-9bf5-54a586e7a3b2', 'afe1055b-9e1c-4c4a-8b14-1513b4ebb15a']",6,,,,,,,,,,,,,,,,Carpi,1683,00:42:06.230,Pass,True
,,,,,,,,,,,,,2.024178,,,,,,,,,,,,,8fd4553d-7480-448b-9bf5-54a586e7a3b2,2981,,"[69.7, 19.1]",3879795,87,,,,True,1.3690339,,,,"[74.2, 41.1]",,High Pass,,22.455511,Incomplete,,,,,,,,,Recovery,2,From Throw In,Mohamed Salim Fares,7705.0,Left Back,187,Carpi,1683,"['220fe401-1eb7-40b9-8ee1-69b689b53134', '6188ec61-0365-41dc-b421-e0b92d210e1e', 'f8d3488a-ab46-4fde-a975-0b90fc369c0d']",7,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:07.106,Pass,True
,,,,,,,,,,,,,2.234128,,,,,,,,,,,,,2ffaec10-0e0f-4b80-a473-34f11041a04f,2985,,"[55.5, 35.6]",3879795,87,,,,,-0.94110423,,Right Foot,,"[70.0, 15.7]",,Ground Pass,,24.622347,,,Antonio Di Gaudio,11502.0,,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,187,Carpi,1683,['d5b6ebf7-f7da-4e23-962f-57e9333029ba'],10,,,,,,,,,,,,,,,,Carpi,1683,00:42:10.813,Pass,
,,,,,,,,,,,,,1.303313,,,,,,,,,,,,,a0f4a069-3430-4cbf-b83d-780e55a18ab4,2988,,"[72.0, 12.1]",3879795,87,,,True,,-0.7266424,,Right Foot,,"[85.5, 0.1]",,Low Pass,,18.062391,Injury Clearance,,,,,,,,,,2,From Throw In,Antonio Di Gaudio,11502.0,Left Midfield,187,Carpi,1683,,14,,,,,,,,,,,,,,,,Carpi,1683,00:42:14.152,Pass,
,,,,,,,,,,,,,2.655744,,,,,,,,,,,,,a8887174-c191-47d4-a1aa-cec1d45c150b,2990,,"[32.5, 80.0]",3879795,87,,,,,-0.4286215,,,,"[47.6, 73.1]",,Low Pass,,16.601807,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,Throw-in,2,From Throw In,Paweł Wszołek,11339.0,Right Wing,188,Hellas Verona,226,['89d50efb-92f8-4e4c-8a01-80f8ee036bfa'],29,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:29.812,Pass,
,,,,,,,,,,,,,1.311644,,,,,,,,,,,,,3177894c-5eb2-43f6-8f09-6fd0d3e2611a,2993,,"[48.1, 73.4]",3879795,87,,,,,-0.12891077,,Right Foot,,"[64.3, 71.3]",,Ground Pass,,16.335545,Injury Clearance,,,,,,,,,,2,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,188,Hellas Verona,226,,33,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:33.359,Pass,
,,,,,,,,,,,,,2.334265,,,,,,,,,,,,,e620c584-1890-4165-94cb-f969d3242604,2996,,"[52.2, 8.4]",3879795,87,,,,,2.649704,,Right Foot,,"[17.3, 27.1]",,Ground Pass,,39.594193,,,Vid Belec,8662.0,,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,188,Hellas Verona,226,['23ed9dc8-137c-4cdd-ad99-7bd871dfe847'],35,,,,,,,,,,,,,,,,Carpi,1683,00:42:35.766,Pass,
,,,,,,,,,,,,,3.375176,,,,,,,,,,,,,5cfb74b2-6e11-48a1-b08d-735fe08e4892,2999,,"[20.6, 25.7]",3879795,87,,,,,-0.10758301,,Right Foot,,"[70.6, 20.3]",,High Pass,,50.290756,Incomplete,,Kevin Lasagna,7793.0,,,,,,,2,From Throw In,Vid Belec,8662.0,Goalkeeper,188,Hellas Verona,226,"['49728406-e139-43b6-83fe-a72ebbb1eca3', '76417e72-0d74-4ee7-ae4e-919d2a4b0f3a']",39,,,,,,,,,,,,,,,,Carpi,1683,00:42:39.552,Pass,
,,,,,,,,,,,,,0.977605,,,,,,,,,,,,,49728406-e139-43b6-83fe-a72ebbb1eca3,3001,,"[49.5, 59.8]",3879795,87,,,,,-0.59540987,,Head,,"[65.0, 49.3]",,Low Pass,,18.721645,,,Artur Ioniţă,7949.0,,,,,,Recovery,2,From Throw In,Vangelis Moras,31488.0,Right Center Back,188,Hellas Verona,226,"['5cfb74b2-6e11-48a1-b08d-735fe08e4892', 'b8230203-7799-424b-85a8-bff276e59775']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:42.927,Pass,
,,,,,,,,,,,,,0.894511,,,,,,,,,,,,,202ae9b5-92ee-4466-8909-df1be6959605,3003,,"[63.5, 49.3]",3879795,87,,,,,1.1071488,,Right Foot,,"[68.9, 60.1]",,Low Pass,,12.074767,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,,2,From Throw In,Artur Ioniţă,7949.0,Left Defensive Midfield,188,Hellas Verona,226,"['28ee041d-acb4-4015-bd39-9b9243c0bd89', '81b5880b-3bc7-4c93-ab9f-558faf554e3c']",43,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:43.905,Pass,
,,,,,,,,,,,,,2.973591,,,,,,,,,,,,,81b5880b-3bc7-4c93-ab9f-558faf554e3c,3006,,"[51.2, 20.0]",3879795,87,,,,,0.022405215,,Right Foot,,"[86.9, 20.8]",,High Pass,,35.70896,Incomplete,,Kevin Lasagna,7793.0,,,,,,Recovery,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,188,Hellas Verona,226,"['202ae9b5-92ee-4466-8909-df1be6959605', '784bbdef-2708-4e7d-8816-d152353a76a8', 'dce465d3-0dd6-408d-8643-03465524ea1d']",44,,,,,,,,,,,,,,,,Carpi,1683,00:42:44.799,Pass,
,,,,,,,,,,,,,2.072369,,,,,,,,,,,,,dce465d3-0dd6-408d-8643-03465524ea1d,3008,,"[33.2, 59.3]",3879795,87,,,,,-0.15955172,,Head,,"[50.6, 56.5]",,High Pass,,17.623848,,,Federico Viviani,7770.0,,,,,,Recovery,2,From Throw In,Eros Pisano,11342.0,Right Back,188,Hellas Verona,226,"['2ebd6c93-0c2d-42e4-83d0-723d9fdfa4a2', '81b5880b-3bc7-4c93-ab9f-558faf554e3c']",47,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:47.773,Pass,
,,,,,,,,,,,,,1.471989,,,,,,,,,,,,,9ab4f293-f30b-4cea-9fb9-8c2a2380af09,3010,,"[51.1, 56.1]",3879795,87,,,,,0.10100644,,Head,,"[65.9, 57.6]",,High Pass,,14.875819,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,188,Hellas Verona,226,"['80c55419-4b87-44d5-ad45-0a806d2a2968', 'ee6b6f8a-5585-4d46-81a2-40a728ae0517']",49,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:49.845,Pass,
,,,,,,,,,,,,,2.502006,,,,,,,,,,,,,41460be7-2fc1-4ab9-8a87-a74939af645e,3015,,"[47.9, 19.2]",3879795,87,,,,,-1.1045033,,Left Foot,,"[55.5, 4.1]",,High Pass,,16.904734,Incomplete,,Riccardo Gagliolo,11499.0,,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,188,Hellas Verona,226,"['8664a6bf-316a-4645-b500-e81f289f1eb8', 'a35d599c-eb47-4ce6-b217-c24647240ae3', 'a9d669de-dfef-4b52-8548-d4b2f88b25fd']",52,,,,,,,,,,,,,,,,Carpi,1683,00:42:52.572,Pass,True
,,,,,,,,,,,,,1.059033,,,,,,,,,,,,,8664a6bf-316a-4645-b500-e81f289f1eb8,3017,,"[64.6, 76.0]",3879795,87,,,,,-0.44894278,,Head,,"[78.3, 69.4]",,High Pass,,15.206906,Incomplete,,,,,,,,,Recovery,2,From Throw In,Paweł Wszołek,11339.0,Right Wing,188,Hellas Verona,226,"['41460be7-2fc1-4ab9-8a87-a74939af645e', '62239c04-8e7a-4253-ad5b-47297cb8cc26']",55,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:55.074,Pass,
,,,,,,,,,,,,,0.745101,,,,,,,,,,,,,62239c04-8e7a-4253-ad5b-47297cb8cc26,3018,,"[41.8, 10.7]",3879795,87,,,,,-0.42758077,,Left Foot,,"[49.7, 7.1]",,High Pass,,8.68159,,,Riccardo Gagliolo,11499.0,,,,,,Recovery,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,188,Hellas Verona,226,"['62213596-063d-46ef-ad45-2069c0542347', '8664a6bf-316a-4645-b500-e81f289f1eb8']",56,,,,,,,,,,,,,,,,Carpi,1683,00:42:56.133,Pass,
,,,,,,,,,,,,,2.475135,,,,,,,,,,,,,b5bcdaa0-8890-44b0-a7bd-0159c0f7d4fb,3029,,"[91.0, 80.0]",3879795,88,,,,,-2.796037,,,,"[68.5, 71.9]",,Low Pass,,23.913595,,,Eros Pisano,11342.0,,,,,,Throw-in,2,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,189,Hellas Verona,226,['5afe5c4a-3a40-4c88-84d3-c17b7621469d'],7,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:07.967,Pass,
,,,,,,,,,,,,,1.020258,,,,,,,,,,,,,9a1db7a6-dea0-4535-8ba7-49788170266d,3032,,"[67.7, 73.8]",3879795,88,,,,,-1.003433,,Right Foot,,"[74.2, 63.6]",,Ground Pass,,12.09504,,,Federico Viviani,7770.0,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,189,Hellas Verona,226,['ed9b1599-e466-4502-b4a7-8a3b1beda81d'],11,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:11.437,Pass,
,,,,,,,,,,,,,1.110836,,,,,,,,,,,,,23d16b81-305f-4150-b111-8e325b1c5e80,3034,,"[73.7, 63.6]",3879795,88,,,,,0.836899,,Right Foot,,"[82.9, 73.8]",,Ground Pass,,13.736084,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,189,Hellas Verona,226,['2f49602c-7108-47e7-a2f0-3214c96dfa78'],12,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:12.457,Pass,
,,,,,,,,,,,,,1.165643,,,,,,,,,,,,,277f67b6-f7a7-4f50-9b86-406474ba3567,3037,,"[83.6, 73.8]",3879795,88,,,,,0.16514868,,Right Foot,,"[92.0, 75.2]",,Low Pass,,8.515867,,,Paweł Wszołek,11339.0,,,,,,,2,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,189,Hellas Verona,226,['d140cdaf-3a5b-4654-84a3-82560d720ebd'],14,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:14.677,Pass,
,,,,,,,,,,,,,2.480998,,,,,,,,,,,,,1cd6956c-d8b4-45cd-a71e-4dd9a8852da0,3043,,"[34.0, 0.1]",3879795,88,,,,,0.20273168,,,,"[70.0, 7.5]",,High Pass,,36.752686,Incomplete,,Kevin Lasagna,7793.0,,,,,,Throw-in,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,190,Carpi,1683,"['6b5dd5a4-e7de-4b9b-ade7-3e708b2dad5b', 'bcee2850-6d0b-4115-a632-dee38432f791']",30,,,,,,,,,,,,,,,,Carpi,1683,00:43:30.495,Pass,
,,,,,,,,,,,,,1.282374,,,,,,,,,,,,,bcee2850-6d0b-4115-a632-dee38432f791,3045,,"[50.1, 72.6]",3879795,88,,,,,-0.1045556,,Right Foot,,"[66.3, 70.9]",,High Pass,,16.288954,,,Federico Viviani,7770.0,,,,,,Recovery,2,From Throw In,Vangelis Moras,31488.0,Right Center Back,190,Carpi,1683,"['1cd6956c-d8b4-45cd-a71e-4dd9a8852da0', 'f7e226a1-59a4-42c2-a5d5-660ccc61e5c3']",32,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:32.976,Pass,
,,,,,,,,,,,,,2.633591,,,,,,,,,,,,,5cace528-831a-4531-a25e-946ef4977a4b,3048,,"[64.8, 71.9]",3879795,88,,,,,0.13233885,,Right Foot,,"[95.6, 76.0]",,High Pass,,31.071692,Incomplete,,Paweł Wszołek,11339.0,,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,190,Carpi,1683,"['3e7a4888-efc8-4fc1-a030-667b85db9287', '51b39b56-9a45-46a7-b84c-0cb8272694a4']",35,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:35.238,Pass,
,,,,,,,,,,,,,1.905683,,,,,,,,,,,,,02b64cab-c49e-49cc-926a-944007331f5e,3052,,"[24.5, 3.0]",3879795,88,,,,,0.3459309,,Left Foot,,"[52.8, 13.2]",,High Pass,,30.082054,,,Kevin Lasagna,7793.0,,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Back,190,Carpi,1683,['b6754704-0a60-4876-887e-e8a4dcee653e'],41,,,,,,,,,,,,,,,,Carpi,1683,00:43:41.030,Pass,
,,,,,,,,,,,,,1.728935,,,,,,,,,,,,,9873ce43-4470-4723-b3cb-9aae08dbd4ba,3056,,"[54.9, 5.0]",3879795,88,,,,,1.2691773,,Left Foot,,"[56.3, 9.5]",,Low Pass,,4.7127485,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Forward,190,Carpi,1683,"['4647561d-286b-42de-831d-98ea4dd4eb8c', '48409d04-003c-4568-9eb2-a14795674318', 'ad008e61-c792-40ac-a97d-b7b2a6a5d8d4']",44,,,,,,,,,,,,,,,,Carpi,1683,00:43:44.422,Pass,True
,,,,,,,,,,,,,2.349515,,,,,,,,,,,,,ad008e61-c792-40ac-a97d-b7b2a6a5d8d4,3059,,"[63.8, 70.6]",3879795,88,,,,,-2.1935806,,Right Foot,,"[53.1, 55.7]",,Ground Pass,,18.343937,,,Filip Helander,7966.0,,,,,,Recovery,2,Regular Play,Eros Pisano,11342.0,Right Back,191,Hellas Verona,226,"['5539abb1-ad92-423a-b3ab-57a7cc1d99af', '6fdad400-ca31-47fc-841a-ee39eb0bd4fc', '9873ce43-4470-4723-b3cb-9aae08dbd4ba']",46,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:46.151,Pass,True
,,,,,,,,,,,,,1.437453,,,,,,,,,,,,,a6b7f7d2-2a2e-437e-af4c-8f8071486475,3062,,"[55.5, 39.6]",3879795,88,,,,,-0.8444842,,Left Foot,,"[72.2, 20.8]",,Ground Pass,,25.146173,,,Mohamed Salim Fares,7705.0,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,191,Hellas Verona,226,['e044fd8d-83e4-4294-be2f-bd4fa55ec82a'],51,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:51.050,Pass,
,,,,,,,,,,,,,1.009856,,,,,,,,,,,,,a7e54691-0dda-45b4-a01b-a3a575066517,3064,,"[72.2, 20.5]",3879795,88,,,,,1.4695809,,Left Foot,,"[73.5, 33.3]",,Ground Pass,,12.865847,,,Ante Rebić,5465.0,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,191,Hellas Verona,226,['e1cc423d-8001-4f84-a0a7-675d92359439'],52,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:52.487,Pass,
,,,,,,,,,,,,,1.017918,,,,,,,,,,,,,ebae6d9e-97ac-4f5e-8d66-a8c1fa651918,3073,,"[65.2, 57.5]",3879795,88,,,,,-0.1681391,,Right Foot,,"[92.3, 52.9]",,Ground Pass,,27.487633,Unknown,,Kevin Lasagna,7793.0,,,,,,,2,From Counter,Marco Crimi,31273.0,Right Center Midfield,192,Carpi,1683,['055188e0-e1d6-4427-a926-cd6270a63ccb'],57,,,,,,,,,,,,,,,,Carpi,1683,00:43:57.695,Pass,
,,,,,,,,,,,,,1.811443,,,,,,,,,,,,,5d9336c0-1589-40e4-b896-af3673c30942,3079,,"[74.9, 54.7]",3879795,90,,,,,1.4667776,,Right Foot,,"[76.8, 72.9]",,Ground Pass,,18.298906,,,Gaetano Letizia,7114.0,,,,,,Free Kick,2,From Free Kick,Isaac Cofie,7460.0,Center Defensive Midfield,193,Carpi,1683,['6046764a-5704-4b11-a608-a82763956eca'],41,,,,,,,,,,,,,,,,Carpi,1683,00:45:41.661,Pass,
,,,,,,,,,,,,,1.815794,,,,,,,,,,,,,ac72b383-bde5-4a78-873c-620d0fa0a014,3082,,"[83.8, 73.0]",3879795,90,,,,,-0.637961,,Right Foot,,"[107.0, 55.8]",,High Pass,,28.880444,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,,2,From Free Kick,Gaetano Letizia,7114.0,Right Midfield,193,Carpi,1683,"['0b8393a4-e1c4-42d6-84f7-60212db14067', '634e5156-421c-4404-ba5b-88a9ef4d02f4']",44,,,,,,,,,,,,,,,,Carpi,1683,00:45:44.306,Pass,
,,,,,,,,,,,,,1.028346,,,,,,,,,,,,,f030e96d-f411-496a-9ece-88b1ba076f42,3086,,"[101.7, 80.0]",3879795,90,,,,,-1.3693413,,,,"[104.6, 65.8]",,Low Pass,,14.493102,,,Kevin Lasagna,7793.0,,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Midfield,194,Carpi,1683,['e93359f3-a205-4ad2-963d-0659538599db'],52,,,,,,,,,,,,,,,,Carpi,1683,00:45:52.672,Pass,
,,,,,,,,,,,,,0.924133,,,,,,,,,,,,,afa8a5e2-d81a-422a-9f73-ddc5a883685d,3090,,"[104.5, 67.5]",3879795,90,,,,,1.3473197,,Left Foot,,"[106.0, 74.1]",,Ground Pass,,6.7683086,,,Gaetano Letizia,7114.0,,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Forward,194,Carpi,1683,"['59bc4392-7428-4a80-8324-6b5e241860ac', '7cccd8e8-7565-4802-8105-97450f2e8c34']",54,,,,,,,,,,,,,,,,Carpi,1683,00:45:54.117,Pass,True
,,,,,,,,,,,,,0.499349,,,,,,,,,,,,,cba1754f-9d4d-45d5-8d7c-fee2924265fe,3097,,"[114.4, 74.5]",3879795,91,,,,,3.041924,,Right Foot,,"[110.4, 74.9]",,Ground Pass,,4.0199504,,,Gaetano Letizia,7114.0,,,,,,Free Kick,2,From Free Kick,Marco Crimi,31273.0,Right Center Midfield,195,Carpi,1683,['0e649eed-d468-4776-a122-ae21380742fb'],44,,,,,,,,,,,,,,,,Carpi,1683,00:46:44.702,Pass,
