bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.3869,,,,,,,,,,,,8adaee73-42b7-45ca-99aa-19632cd74f22,29,,"[65.1, 28.9]",3879692,0,,,,,2.2558136,,Right Foot,,,,"[52.6, 44.2]",,Ground Pass,,19.757025,,,,Lorenzo Tonelli,7160.0,,,,,Free Kick,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Empoli,290,['b6fd48f2-a98f-41c7-82bd-9a873208f2f0'],30,,,,,,,,,,,,,,,,Empoli,290,00:00:30.588,Pass,
,,,,,,,,,,,,,,,,1.805601,,,,,,,,,,,,732ef3ac-6f26-4a50-b973-5a4d3eaf5bb8,32,,"[53.7, 42.5]",3879692,0,,,,,-1.5558721,,Right Foot,,,,"[54.1, 15.7]",,Ground Pass,,26.802984,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,4,Empoli,290,['e21c1136-2fae-4110-b571-965bf139e758'],33,,,,,,,,,,,,,,,,Empoli,290,00:00:33.624,Pass,
,,,,,,,,,,,,,,,,0.593455,,,,,,,,,,,,44fa55b1-1220-4eb3-a9a5-8b67700a5ec3,35,,"[61.2, 9.9]",3879692,0,,,,,0.2234766,,Left Foot,,,,"[74.4, 12.9]",,Ground Pass,,13.536617,,Incomplete,,Rade Krunić,11512.0,,,,,,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,4,Empoli,290,"['8149d292-e714-4031-8da7-00a9f7fc2fc5', 'f7cc65d4-a437-476f-b2aa-b4a04753956b']",38,,,,,,,,,,,,,,,,Empoli,290,00:00:38.183,Pass,
,,,,,,,,,,,,,,,,1.249955,,,,,,,,,,,,8149d292-e714-4031-8da7-00a9f7fc2fc5,37,,"[45.7, 67.2]",3879692,0,,,,,-0.03173537,,Right Foot,,,,"[52.0, 67.0]",,Ground Pass,,6.303174,,,,Alberto Paloschi,6950.0,,,,,Recovery,1,From Counter,Lucas Nahuel Castro,7049.0,Right Center Midfield,5,Chievo,231,"['44fa55b1-1220-4eb3-a9a5-8b67700a5ec3', '7ac944b1-3fb9-4357-8e4e-beffc0e5ba62']",38,,,,,,,,,,,,,,,,Chievo,231,00:00:38.777,Pass,
,,,,,,,,,,,,,,,,0.745616,,,,,,,,,,,,afe4b7c2-fac9-4a1f-a42e-7df3094ebe7a,40,,"[51.5, 65.9]",3879692,0,,,,,-1.1765734,,Right Foot,,,,"[56.7, 53.4]",,Ground Pass,,13.538464,,,,Valter Birsa,7045.0,,,,,,1,From Counter,Alberto Paloschi,6950.0,Left Center Forward,5,Chievo,231,"['0f675b88-b27e-4e57-a0d5-c318faa3046e', '3b87be32-96cc-4994-9829-9660120e3f72']",40,,,,,,,,,,,,,,,,Chievo,231,00:00:40.027,Pass,True
,,,,,,,,,,,,,,,,2.932776,,,,,,,,,,,,4dc39c4f-1075-4cc6-925a-3578d2bdb26d,44,,"[69.7, 49.9]",3879692,0,,,,,0.42565802,,Left Foot,,,,"[100.8, 64.0]",,Ground Pass,,34.147034,,Incomplete,,Roberto Inglese,7043.0,,,,,,1,From Counter,Valter Birsa,7045.0,Center Attacking Midfield,5,Chievo,231,"['dcc1c59c-e2e9-4a8f-9e72-f1abfd3d371c', 'e6556ee9-7e05-4e6b-b734-51706fe489a6']",42,,,,,,,,,,,,,,,,Chievo,231,00:00:42.825,Pass,
,,,,,,,,,,,,,,,,0.441031,,,,,,,,,,,,e6556ee9-7e05-4e6b-b734-51706fe489a6,47,,"[19.3, 16.1]",3879692,0,,,,,-0.61629695,,Left Foot,,,,"[26.5, 11.0]",,Ground Pass,,8.823265,,,,Mário Rui Silva Duarte,7151.0,,,,,Recovery,1,Regular Play,Federico Barba,17520.0,Left Center Back,6,Empoli,290,"['165ca0bc-84ec-48ef-a6ed-1697ae91b8a8', '4dc39c4f-1075-4cc6-925a-3578d2bdb26d']",45,,,,,,,,,,,,,,,,Empoli,290,00:00:45.757,Pass,
,,,,,,,,,,,,,,,,1.639092,,,,,,,,,,,,aa3e58fb-5213-43bf-b3ed-f69b009444d1,53,,"[28.8, 12.3]",3879692,1,,,,,1.7273982,,Left Foot,,,,"[26.7, 25.6]",,Ground Pass,,13.464768,,,,Federico Barba,17520.0,,,,,Free Kick,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,7,Empoli,290,['9e2c76fd-7389-4dac-a938-1d281cd867cf'],24,,,,,,,,,,,,,,,,Empoli,290,00:01:24.955,Pass,
,,,,,,,,,,,,,,,,0.85765,,,,,,,,,,,,7b37eb57-4516-4090-babc-cb7580fb9b71,56,,"[29.1, 26.7]",3879692,1,,,,,0.69044644,,Left Foot,,,,"[38.3, 34.3]",,Ground Pass,,11.933147,,,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Federico Barba,17520.0,Left Center Back,7,Empoli,290,['bcd7086b-0fe2-4c5c-96bc-41e6e4130681'],27,,,,,,,,,,,,,,,,Empoli,290,00:01:27.735,Pass,
,,,,,,,,,,,,,,,,1.388357,,,,,,,,,,,,fe04cc49-88cb-4ecb-98ec-e61ec4c69d5c,59,,"[42.2, 39.5]",3879692,1,,,,,1.6160616,,Right Foot,,,,"[40.9, 68.2]",,Ground Pass,,28.729427,,,,Marco Zambelli,40250.0,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,7,Empoli,290,['25253e3e-2ab9-4d7a-8ff4-e3be61572d2f'],30,,,,,,,,,,,,,,,,Empoli,290,00:01:30.184,Pass,
,,,,,,,,,,,,,,,,0.892449,,,,,,,,,,,,eae5e1bf-2a39-4deb-94f9-9a78604fa443,62,,"[42.7, 71.6]",3879692,1,,,,,-2.1293957,,Right Foot,,,,"[35.7, 60.4]",,Ground Pass,,13.207574,,,,Lorenzo Tonelli,7160.0,,,,,,1,From Free Kick,Marco Zambelli,40250.0,Right Back,7,Empoli,290,['6f514812-c2a8-4429-b03c-a183c410ca84'],33,,,,,,,,,,,,,,,,Empoli,290,00:01:33.652,Pass,
,,,,,,,,,,,,,,,,2.118868,,,,,,,,,,,,dc558be7-d2bc-469b-a939-1a384622d9f0,65,,"[37.3, 56.3]",3879692,1,,,,,-1.3514531,,Right Foot,,,,"[47.8, 9.2]",,High Pass,,48.25619,,,,Mário Rui Silva Duarte,7151.0,,True,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,7,Empoli,290,['561deecf-47c5-40b4-a1b2-c5fc549fc26d'],36,,,,,,,,,,,,,,,,Empoli,290,00:01:36.334,Pass,
,,,,,,,,,,,,,,,,1.083758,,,,,,,,,,,,87f03e7c-f126-41ee-b8d0-c1d6bfeb6396,68,,"[49.1, 9.5]",3879692,1,,,,,1.5205593,,Left Foot,,,,"[50.0, 27.4]",,Ground Pass,,17.922611,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,7,Empoli,290,['0975d700-44ab-47a9-acb9-783631506f25'],40,,,,,,,,,,,,,,,,Empoli,290,00:01:40.809,Pass,
,,,,,,,,,,,,,,,,1.009708,,,,,,,,,,,,c1c9a255-ed83-4c6d-bbb5-b764d171a77d,72,,"[50.9, 28.7]",3879692,1,,,,,-2.7264245,,Right Foot,,,,"[35.7, 22.0]",,Ground Pass,,16.611141,,,,Federico Barba,17520.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,7,Empoli,290,"['5fe9717a-6379-4584-9f62-e6337b83cd85', 'a29893e2-5c17-43a2-a308-75b9eec0831d']",42,,,,,,,,,,,,,,,,Empoli,290,00:01:42.053,Pass,True
,,,,,,,,,,,,,,,,1.930748,,,,,,,,,,,,9da6dc08-d8fb-491b-acc2-2f1f31054877,75,,"[32.5, 22.0]",3879692,1,,,,,2.4674807,,Right Foot,,,,"[13.1, 37.5]",,Ground Pass,,24.831633,,,,Łukasz Skorupski,11508.0,,,,,,1,From Free Kick,Federico Barba,17520.0,Left Center Back,7,Empoli,290,['6f1f63dd-6d23-4861-96d3-acdd30c33612'],44,,,,,,,,,,,,,,,,Empoli,290,00:01:44.298,Pass,
,,,,,,,,,,,,,,,,1.650441,,,,,,,,,,,,a20d4ea1-9498-43cd-aca0-480698c02667,78,,"[14.6, 36.2]",3879692,1,,,,,-1.2251269,,Right Foot,,,,"[25.8, 5.1]",,High Pass,,33.055256,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,7,Empoli,290,['715a3b20-1bd9-4b4a-8d13-5b5bc96a9bbe'],49,,,,,,,,,,,,,,,,Empoli,290,00:01:49.987,Pass,
,,,,,,,,,,,,,,,,1.003908,,,,,,,,,,,,ba8fcd51-65ac-4e7c-af3a-0395efc9392a,82,,"[12.9, 7.5]",3879692,1,,,,,-0.19968389,,Left Foot,,,,"[21.3, 5.8]",,Ground Pass,,8.570297,,,,Mário Rui Silva Duarte,7151.0,,,,,Recovery,1,From Free Kick,Federico Barba,17520.0,Left Center Back,7,Empoli,290,['35345d32-9b33-410b-8a1e-bcb9ddc92530'],53,,,,,,,,,,,,,,,,Empoli,290,00:01:53.682,Pass,
,,,,,,,,,,,,,,,,0.976855,,,,,,,,,,,,4c148e6e-6ae1-45c1-99eb-d18d2c2fd9d4,85,,"[21.3, 5.8]",3879692,1,,,,,1.8622531,,Left Foot,,,,"[18.9, 13.8]",,Ground Pass,,8.352245,,,,Federico Barba,17520.0,,,,,,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,7,Empoli,290,['7fca6d16-fcea-4470-99ab-c12bb3532415'],56,,,,,,,,,,,,,,,,Empoli,290,00:01:56.861,Pass,
,,,,,,,,,,,,,,,,1.925801,,,,,,,,,,,,76ea3c4e-7f42-475d-981a-3f419e5630f8,88,,"[20.2, 15.7]",3879692,1,,,,,2.079107,,Left Foot,,,,"[8.5, 36.7]",,Ground Pass,,24.039343,,,,Łukasz Skorupski,11508.0,,,,,,1,From Free Kick,Federico Barba,17520.0,Left Center Back,7,Empoli,290,['7da34130-6b7e-4854-a1f4-f2ef9ce9a46e'],58,,,,,,,,,,,,,,,,Empoli,290,00:01:58.897,Pass,
,,,,,,,,,,,,,,,,2.154534,,,,,,,,,,,,e0a4573a-f042-4b0b-b13c-a15ea2ac8d28,91,,"[8.5, 37.1]",3879692,2,,,,,1.3417584,,Right Foot,,,,"[16.1, 69.7]",,Ground Pass,,33.47417,,,,Marco Zambelli,40250.0,,,,,,1,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,7,Empoli,290,['a82bf1e4-0f3a-42c4-b884-d6e7181b51e4'],1,,,,,,,,,,,,,,,,Empoli,290,00:02:01.839,Pass,
,,,,,,,,,,,,,,,,1.815654,,,,,,,,,,,,7511bfd1-65d0-4466-8233-b53c523f8919,94,,"[40.9, 72.9]",3879692,2,,,,,0.19901107,,Right Foot,,,,"[64.7, 77.7]",,Ground Pass,,24.27921,,Incomplete,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Marco Zambelli,40250.0,Right Back,7,Empoli,290,"['56e94adc-c2ab-43f0-a4e5-b0f5d570245b', '8ef15e6b-7b1e-4fda-af72-219dd6da0a16']",8,,,,,,,,,,,,,,,,Empoli,290,00:02:08.010,Pass,
,,,,,,,,,,,,,,,,1.017736,,,,,,,,,,,,56e94adc-c2ab-43f0-a4e5-b0f5d570245b,96,,"[55.4, 2.4]",3879692,2,,,,,0.0,,Left Foot,,,,"[66.0, 2.4]",,Ground Pass,,10.6,,,,Simone Pepe,40247.0,,,,,Recovery,1,From Free Kick,Massimo Gobbi,8645.0,Left Back,7,Empoli,290,"['64bcdd48-c7f3-4d2f-a880-04daedf8ec85', '7511bfd1-65d0-4466-8233-b53c523f8919']",9,,,,,,,,,,,,,,,,Chievo,231,00:02:09.825,Pass,
,,,,,,,,,,,,,,,,1.848943,,,,,,,,,,,,f649afdf-955d-4199-9dba-11e490b5fb6a,99,,"[66.8, 2.5]",3879692,2,,,,,3.0037856,,Right Foot,,,,"[53.1, 4.4]",,Ground Pass,,13.831124,,Incomplete,,Ivan Radovanović,7042.0,,,,,,1,From Free Kick,Simone Pepe,40247.0,Left Center Midfield,7,Empoli,290,"['5c5b10f5-933f-41d3-82aa-993f2f1c2bc3', '9ad7914d-62fd-4f50-8be2-e3c84a5567ce']",11,,,,,,,,,,,,,,,,Chievo,231,00:02:11.306,Pass,
,,,,,,,,,,,,,,,,1.045682,,,,,,,,,,,,6d74e92d-9d90-4ae8-97a7-e1dd875744bf,107,,"[90.3, 75.5]",3879692,2,,,,,-1.5420272,,Right Foot,,,,"[90.7, 61.6]",,Ground Pass,,13.905754,True,Incomplete,,Rade Krunić,11512.0,,,,,,1,From Free Kick,Manuel Pucciarelli,7054.0,Right Center Forward,7,Empoli,290,"['3237ab5c-6291-4695-9267-46c8825b0db9', 'f3407824-ffe5-4739-b1fc-fa861a4d4ba5']",16,,,,,,,,,,,,,,,,Empoli,290,00:02:16.550,Pass,
,,,,,,,,,,,,,,,,1.08783,,,,,,,,,,,,f3407824-ffe5-4739-b1fc-fa861a4d4ba5,109,,"[29.4, 18.5]",3879692,2,,,,,-0.8996525,,Right Foot,,,,"[32.1, 15.1]",,Ground Pass,,4.3416586,,,,Simone Pepe,40247.0,,,,,Recovery,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,8,Chievo,231,"['4e78f0ae-7b14-4f29-b503-608c31251e7b', '6d74e92d-9d90-4ae8-97a7-e1dd875744bf']",17,,,,,,,,,,,,,,,,Chievo,231,00:02:17.595,Pass,
,,,,,,,,,,,,,,,,0.600101,,,,,,,,,,,,543860b0-808f-4709-8686-acaaa21f11e8,113,,"[29.6, 16.4]",3879692,2,,,,,2.9441972,,Right Foot,,,,"[25.1, 17.3]",,Ground Pass,,4.5891175,,,,Lucas Nahuel Castro,7049.0,,,,,,1,Regular Play,Simone Pepe,40247.0,Left Center Midfield,8,Chievo,231,"['61385359-fac0-4f7e-9c04-9ae9e5c64a4e', 'cc74aea9-6f43-4d3e-9e4a-e04883b72f03']",18,,,,,,,,,,,,,,,,Chievo,231,00:02:18.712,Pass,True
,,,,,,,,,,,,,,,,0.998379,,,,,,,,,,,,2fceff5e-8b5a-48ea-b7e7-0ef5a9308f85,115,,"[25.3, 16.6]",3879692,2,,,,,-1.2631294,,Left Foot,,,,"[28.7, 5.9]",,Ground Pass,,11.2272,,,,Massimo Gobbi,8645.0,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,8,Chievo,231,['c0a7bb0f-e7f6-4948-ae42-558d4a6834cb'],19,,,,,,,,,,,,,,,,Chievo,231,00:02:19.312,Pass,
,,,,,,,,,,,,,,,,0.533785,,,,,,,,,,,,cb311189-b548-4d1b-8053-ab5a5a060298,119,,"[34.9, 1.6]",3879692,2,,,,,1.4931748,,Right Foot,,,,"[35.6, 10.6]",,Ground Pass,,9.027182,,Incomplete,,Ivan Radovanović,7042.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,8,Chievo,231,"['acada79a-20ae-46d0-afed-36ea2b31407d', 'c0f11b86-eda8-494a-a6b1-f7224e33ded4', 'fa0618e3-66ab-4fb6-a77f-8373eff567b1']",24,,,,,,,,,,,,,,,,Chievo,231,00:02:24.122,Pass,True
,,,,,,,,,,,,,,,,0.738096,,,,,,,,,,,,249d31db-01e6-4115-8973-e90349494a24,124,,"[84.7, 72.3]",3879692,2,,,,,1.5267073,,Right Foot,,,,"[85.0, 79.1]",,Ground Pass,,6.8066144,,,,Piotr Zieliński,5660.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,9,Empoli,290,['ea2b19f2-86a2-44f0-825f-53f3fa0653be'],28,,,,,,,,,,,,,,,,Empoli,290,00:02:28.889,Pass,
