50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.955341,,,,,,,,,,,,,a74a7011-1f96-42de-9dfa-4ec4db46858c,21,,"[47.9, 16.9]",3878605,0,,,,-0.035699114,,Left Foot,,,"[95.5, 15.2]",High Pass,47.63035,,,Marco Borriello,8871.0,,,,,Recovery,1,Regular Play,Igor Bubnjić,387474.0,Left Center Back,3,Carpi,1683,['fe5074bd-d4d3-4393-ae4e-14731dfaa65f'],9,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:09.585,Pass,
,,,,,,,,,,,,,,,,,1.276983,,,,,,,,,,,,,c432b801-9a1a-4afa-87fa-a6b467a8db28,26,,"[92.5, 8.0]",3878605,0,,,,2.3438494,,Left Foot,,,"[84.5, 16.2]",Ground Pass,11.456003,,,Matteo Fedele,28442.0,,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,3,Carpi,1683,"['be0a761f-82b0-41bf-98c2-6a27dd4ca296', 'fd1b1556-85a2-4703-98b7-5e6c5ab258a8']",16,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:16.373,Pass,True
,,,,,,,,,,,,,,,,,2.872615,,,,,,,,,,,,,3d9dbb20-2325-41ae-8936-55a1c5d6854a,29,,"[84.7, 16.2]",3878605,0,,,,1.6623937,,Right Foot,,,"[79.4, 73.9]",Ground Pass,57.9429,,,Gaetano Letizia,7114.0,,True,,,,1,Regular Play,Matteo Fedele,28442.0,Left Center Midfield,3,Carpi,1683,['f4ca5910-b932-4d2a-81f0-7fce702bfd51'],18,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:18.744,Pass,
,,,,,,,,,,,,,,,,,3.230953,,,,,,,,,,,,,1cd26eeb-70f7-44b8-91d6-c0fa5465830b,32,,"[79.6, 68.9]",3878605,0,,,,-0.53858685,,Right Foot,,,"[103.7, 54.5]",Ground Pass,28.074366,Incomplete,,Ryder Matos Santos,7696.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Wing Back,3,Carpi,1683,"['3b261bac-e11b-4c4e-a362-09a5a18ca45a', '88e5a51b-5df9-4d61-93ea-482ca7418916']",21,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:21.817,Pass,
,,,,,,,,,,,,,,,,,1.069761,,,,,,,,,,,,,bdbf7497-31d8-4673-a15f-9c04ef361eea,36,,"[26.3, 15.7]",3878605,0,,,,2.283154,,Right Foot,,,"[18.7, 24.5]",Ground Pass,11.627554,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,4,Fiorentina,239,['967a8a21-ab52-4da9-a92c-4ae79c147bb9'],29,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:29.722,Pass,
,,,,,,,,,,,,,,,,,1.084713,,,,,,,,,,,,,c89fd83c-00d1-4a65-8323-2c5943622d79,39,,"[19.8, 26.4]",3878605,0,,,,0.42066336,,Right Foot,,,"[31.2, 31.5]",Ground Pass,12.488795,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,4,Fiorentina,239,['adf38663-1a8b-4221-8855-8a993a4d7978'],31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:31.597,Pass,
,,,,,,,,,,,,,,,,,2.117142,,,,,,,,,,,,,85b57311-1e94-4107-8d7a-cbbc26dba0cf,42,,"[34.4, 26.9]",3878605,0,,,,1.4595554,,Right Foot,,,"[38.6, 64.5]",Ground Pass,37.833847,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,4,Fiorentina,239,['06f1b007-80d0-430e-837e-f214eae432e2'],35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:35.336,Pass,
,,,,,,,,,,,,,,,,,1.401544,,,,,,,,,,,,,9b2ac154-80e1-463e-b508-a4d1ae532b07,45,,"[43.9, 67.5]",3878605,0,,,,-1.056345,,Right Foot,,,"[50.4, 56.0]",Ground Pass,13.209845,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,4,Fiorentina,239,['6fea811d-9b6b-4bc5-a456-c9ffdd8df99e'],39,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:39.254,Pass,
,,,,,,,,,,,,,,,,,1.197095,,,,,,,,,,,,,dcbcfb41-3d81-4e8d-80cc-2bedf8895310,48,,"[57.2, 52.9]",3878605,0,,,,-0.847266,,Right Foot,,,"[73.1, 34.9]",Ground Pass,24.016869,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,4,Fiorentina,239,['8e3dd11f-acd3-4315-bc66-c2b54261534d'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:43.262,Pass,
,,,,,,,,,,,,,,,,,2.216353,,,,,,,,,,,,,e2b59f7f-ff17-425e-8868-ec05278c5b8c,61,,"[78.1, 35.3]",3878605,0,,,,1.26412,,Left Foot,,,"[87.6, 65.3]",Ground Pass,31.468239,,,Gilberto Moraes Junior,25303.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,4,Fiorentina,239,['b8ff80b8-b7d3-4e80-bb20-31f7f4afcfef'],51,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:51.922,Pass,
,,,,,,,,,,,,,,,,,0.985315,,,,,,,,,,,,,535d6f53-7d5d-425a-b6c2-324f9214fade,64,,"[93.4, 56.9]",3878605,0,,,,-2.3370886,,Right Foot,,,"[85.7, 48.9]",Ground Pass,11.103603,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,4,Fiorentina,239,['f1f27f80-0632-4772-88e1-e5005ea5dc35'],56,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:56.493,Pass,
,,,,,,,,,,,,,,,,,0.959691,,,,,,,,,,,,,e6fef2e5-010a-420d-bfff-67b12f4a7c0b,68,,"[79.6, 47.2]",3878605,0,,,,0.0,,Right Foot,,,"[94.0, 47.2]",Ground Pass,14.4,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,4,Fiorentina,239,"['642ae050-cea3-4256-a9ac-97fdf64d9b4b', '6914a994-5357-4337-b277-2ea4d1cd9b58']",59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.241,Pass,True
,,,,,,,,,,,,,,,,,1.323865,,,,,,,,,,,,,09366e63-e844-452f-9b06-7c4ba6e529b4,74,,"[29.9, 36.7]",3878605,1,,,,-0.9618387,,Right Foot,,,"[35.2, 29.1]",Ground Pass,9.265528,,,Ryder Matos Santos,7696.0,,,,,,1,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,5,Carpi,1683,['3ab4d5fb-ffac-481a-ac59-3195c9c04986'],2,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:02.292,Pass,
,,,,,,,,,,,,,,,,,3.40837,,,,,,,,,,,,,36cef194-a0a4-415b-9675-ba0d1b38ed61,78,,"[37.1, 25.6]",3878605,1,,,,-0.5043376,,Right Foot,,,"[52.5, 17.1]",Low Pass,17.590054,,,Marco Borriello,8871.0,,,,,,1,Regular Play,Ryder Matos Santos,7696.0,Center Attacking Midfield,5,Carpi,1683,"['b19db9a6-a381-47d9-ba6c-eb7369298dc7', 'b77bcfdd-884c-4c8a-b8fb-196d6f008fe7']",4,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:04.811,Pass,True
,,,,,,,,,,,,,,,,,1.116973,,,,,,,,,,,,,562959bd-3952-460f-a019-b82cc09f860b,86,,"[61.0, 75.5]",3878605,1,,,,-2.715663,,Left Foot,,,"[50.2, 70.6]",Ground Pass,11.859595,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Gilberto Moraes Junior,25303.0,Right Wing Back,6,Fiorentina,239,['6860ebf4-7a26-44ad-b2fe-b731581e12bb'],9,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:09.625,Pass,
,,,,,,,,,,,,,,,,,1.411745,,,,,,,,,,,,,9668f404-05c5-4902-ad37-7b1a7f2dfe99,89,,"[43.5, 66.8]",3878605,1,,,,-1.2323046,,Right Foot,,,"[50.4, 47.2]",Ground Pass,20.779076,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,6,Fiorentina,239,['32b7ef54-3bbb-4e3f-bc7e-48f0bfff15f4'],13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:13.825,Pass,
,,,,,,,,,,,,,,,,,1.31477,,,,,,,,,,,,,3664c965-6521-4646-b930-04bbf988154a,92,,"[48.5, 45.7]",3878605,1,,,,-2.7480056,,Right Foot,,,"[36.7, 40.8]",Ground Pass,12.776933,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,6,Fiorentina,239,['3fd5e31b-2c58-4b4e-861e-a3e5c40ef46c'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:15.328,Pass,
,,,,,,,,,,,,,,,,,1.792622,,,,,,,,,,,,,11612435-b08f-469a-ba10-10111c0ab11f,95,,"[36.5, 38.9]",3878605,1,,,,-1.2699709,,Right Foot,,,"[46.8, 5.7]",Ground Pass,34.76104,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,6,Fiorentina,239,['b7eeb63e-cbe5-4fbd-929b-94424575d116'],17,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:17.718,Pass,
,,,,,,,,,,,,,,,,,1.747427,,,,,,,,,,,,,bc381f40-a5bf-4afe-9656-88cdd4df401c,98,,"[57.8, 6.6]",3878605,1,,,,2.37681,,Left Foot,,,"[47.9, 16.1]",Ground Pass,13.720787,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,6,Fiorentina,239,['956fb0b2-b54f-4d42-b9bc-e6ce7807082a'],22,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:22.441,Pass,
,,,,,,,,,,,,,,,,,1.964411,,,,,,,,,,,,,9d196bbf-3846-418e-943c-e7ce0f048e5c,101,,"[53.2, 22.2]",3878605,1,,,,-0.81018645,,Right Foot,,,"[70.9, 3.6]",Ground Pass,25.675863,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,6,Fiorentina,239,['fc34a318-8f6c-427c-93dd-73a76410669c'],27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:27.444,Pass,
,,,,,,,,,,,,,,,,,1.81372,,,,,,,,,,,,,8fee3fea-2901-49ba-8cc0-b54e166ec7ba,104,,"[71.8, 4.9]",3878605,1,,,,3.0145035,,Left Foot,,,"[53.8, 7.2]",Ground Pass,18.146349,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,6,Fiorentina,239,['94e63790-dcc5-45fe-b6ca-5e4005acd637'],32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:32.039,Pass,
,,,,,,,,,,,,,,,,,1.13781,,,,,,,,,,,,,8e31f051-a0a4-4517-99bd-6687c17173c7,107,,"[54.9, 12.3]",3878605,1,,,,1.2545102,,Right Foot,,,"[62.1, 34.3]",Ground Pass,23.148218,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,6,Fiorentina,239,['e3ec3601-ac47-4f7c-87e0-fc161ccd3743'],35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:35.235,Pass,
,,,,,,,,,,,,,,,,,2.257638,,,,,,,,,,,,,87edbd7c-1519-4355-b749-f7bc486d3d79,111,,"[61.9, 34.5]",3878605,1,,,,-2.9123607,,Right Foot,,,"[40.9, 29.6]",High Pass,21.56409,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,6,Fiorentina,239,"['78c4a710-f664-4e2f-abab-ebb37e46fe9d', 'ca9c4ba3-89cf-4363-a667-cb6fa804029e']",36,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:36.468,Pass,True
,,,,,,,,,,,,,,,,,1.494392,,,,,,,,,,,,,cc9764aa-d5e8-4152-a1e2-60b19d3cd2f2,115,,"[42.2, 34.7]",3878605,1,,,,1.4517448,,Right Foot,,,"[44.7, 55.6]",Ground Pass,21.04899,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,6,Fiorentina,239,"['aa15168c-7b89-470a-81da-b714ee51ffce', 'ec17a2bc-3a87-48de-885b-fe6c505c0502']",40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:40.564,Pass,True
,,,,,,,,,,,,,,,,,1.204485,,,,,,,,,,,,,f85c9ce7-4550-455f-9f8e-833557076e5a,118,,"[73.3, 59.6]",3878605,1,,,,-1.8784633,,Right Foot,,,"[69.9, 48.9]",Ground Pass,11.2272,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,6,Fiorentina,239,['a186d812-edf3-4c30-8391-127852376b0f'],47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:47.801,Pass,
,,,,,,,,,,,,,,,,,0.568428,,,,,,,,,,,,,21288384-3e97-46d8-a82e-cbe382f5c20a,122,,"[70.5, 50.1]",3878605,1,,,,0.09858052,,Right Foot,,,"[79.6, 51.0]",Ground Pass,9.144397,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,6,Fiorentina,239,"['101d99ca-8262-477b-a656-a975c5b4e00c', '77b36a66-a8ec-4de2-abee-02381ea309cc']",49,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:49.073,Pass,True
,,,,,,,,,,,,,,,,,1.076687,,,,,,,,,,,,,3b05f5d7-2f9e-420d-b3e6-c1227fff202f,125,,"[76.2, 46.7]",3878605,1,,,,2.0803885,,Left Foot,,,"[70.5, 56.9]",Ground Pass,11.684606,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,6,Fiorentina,239,['dd8e6152-5fbf-441e-ba48-a40f8d1d90dd'],49,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:49.712,Pass,
,,,,,,,,,,,,,,,,,0.739717,,,,,,,,,,,,,c60200f4-da3d-4265-8b1c-873dfef38535,128,,"[67.1, 57.7]",3878605,1,,,,-1.3801575,,Right Foot,,,"[69.3, 46.3]",Ground Pass,11.61034,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,6,Fiorentina,239,['922fd333-7522-425f-8288-954e6e2bd29b'],51,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:51.607,Pass,
,,,,,,,,,,,,,,,,,1.399049,,,,,,,,,,,,,47595191-d027-4fbe-8fae-02d94f1e4ef5,131,,"[68.4, 44.6]",3878605,1,,,,-1.422878,a3843fcf-a891-47e5-9e44-b38ba4ab873d,Right Foot,,,"[72.9, 14.4]",Ground Pass,30.533424,,,Borja Valero Iglesias,6997.0,True,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,6,Fiorentina,239,['492ace8f-e7d7-469b-b6c9-dd4287e6bbd9'],53,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:53.326,Pass,
,,,,,,,,,,,,,,,,,3.590096,,,,,,,,,,,,,c0c4aba0-0c78-4cb1-8eaa-1c1fa896d155,138,,"[7.0, 44.1]",3878605,2,,,,-0.055202328,,Right Foot,,,"[63.1, 41.0]",High Pass,56.185585,Incomplete,,Matteo Fedele,28442.0,,,,,Goal Kick,1,From Goal Kick,Francesco Benussi,387477.0,Goalkeeper,7,Carpi,1683,"['a6c5562b-9251-4c6b-af31-a7aefde740f5', 'ee4befad-04b0-4c8f-b07a-906503456dca']",23,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:23.638,Pass,
,,,,,,,,,,,,,,,,,1.304806,,,,,,,,,,,,,ee4befad-04b0-4c8f-b07a-906503456dca,141,,"[57.0, 39.1]",3878605,2,,,True,-0.6170464,,,,,"[71.8, 28.6]",High Pass,18.146349,,,Khouma El Hadji Babacar,7125.0,,,,,Recovery,1,Regular Play,Mario Suárez Mata,23488.0,Center Defensive Midfield,8,Fiorentina,239,"['59ac32e7-9141-404e-9837-6e7f529a8ce9', '9e6183df-bdcb-486d-9e88-04e92425598e', 'c0c4aba0-0c78-4cb1-8eaa-1c1fa896d155']",27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:27.229,Pass,True
,,,,,,,,,,,,,,,,,1.292007,,,,,,,,,,,,,95acf98e-f833-4a85-a910-b04324be714b,148,,"[66.7, 34.5]",3878605,2,True,,,0.7853982,,Right Foot,,,"[72.0, 39.8]",Ground Pass,7.495332,,,Giuseppe Rossi,7141.0,,,,,Free Kick,1,From Free Kick,Khouma El Hadji Babacar,7125.0,Left Center Forward,9,Fiorentina,239,['a3bfa990-8aa3-48d6-9b54-8d1e881550c0'],34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:34.211,Pass,
,,,,,,,,,,,,,,,,,1.732051,,,,,,,,,,,,,1bdad5dd-74b4-4faa-8101-4c9c869fc9bf,152,,"[72.9, 42.3]",3878605,2,,,,2.027009,,Left Foot,,,"[67.6, 53.1]",Ground Pass,12.030378,,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Giuseppe Rossi,7141.0,Right Center Forward,9,Fiorentina,239,"['b078f1a6-ba52-4fe1-b424-1257c468ca34', 'ec9d6c27-a562-4cac-887b-6382f58779db']",36,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:36.026,Pass,True
