50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.703074,,,,,,,,,,,,,b25823b2-e98a-41bf-a197-1634ff8429a7,2455,,,"[65.1, 70.7]",3879597,62,,,,,-1.8121518,,Right Foot,,,True,"[63.5, 64.2]",,Ground Pass,,6.6940274,,,,Giuseppe Vives,40430.0,,,,,2,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,124,Torino,241,['dd0b3880-37fd-4558-8c7b-20f54f660be4'],48,,,,,,,,,,,,,,,,,Torino,241,00:17:48.446,Pass,
,,,,,,,,,,,,,,,,,,,,0.735851,,,,,,,,,,,,,348c4f88-7e77-43de-b30b-52ad43ed7e82,2458,,,"[63.7, 64.2]",3879597,62,,,,,1.4621351,,Right Foot,,,,"[64.3, 69.7]",,Ground Pass,,5.5326304,,,,Afriyie Acquah,7474.0,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,124,Torino,241,['7c270c21-9222-47a7-8b37-9311a152dc4c'],49,,,,,,,,,,,,,,,,,Torino,241,00:17:49.199,Pass,
,,,,,,,,,,,,,,,,,,,,0.990171,,,,,,,,,,,,,73465513-45f0-4e98-ad40-bc229ba69d84,2461,,,"[68.7, 68.1]",3879597,62,,,,,-0.5144513,,Right Foot,,,,"[80.2, 61.6]",,Ground Pass,,13.209845,,,,Maximiliano Gastón López,8193.0,,,,,2,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,124,Torino,241,['b4b24e5c-16b7-4a10-a4c4-68343861aecf'],51,,,,,,,,,,,,,,,,,Torino,241,00:17:51.199,Pass,
,,,,,,,,,,,,,,,,,,,,1.758571,,,,,,,,,,,,,d73c6d53-a503-4ab8-866d-25df775df346,2464,,,"[80.4, 61.8]",3879597,62,,,,,1.1355648,,Right Foot,,,,"[87.7, 77.5]",,Ground Pass,,17.314156,,,,Davide Zappacosta,3660.0,,,,,2,Regular Play,Maximiliano Gastón López,8193.0,Right Center Forward,124,Torino,241,['d009761f-6a7c-43d3-ba64-6f90fcd3b8c5'],52,,,,,,,,,,,,,,,,,Torino,241,00:17:52.741,Pass,
,,,,,,,,,,,,,,,,,,,,1.102373,,,,,,,,,,,,,16568d88-dcb8-4fb7-b502-c6788867bd51,2467,,,"[112.0, 73.3]",3879597,62,,,,,-1.5983484,,Right Foot,True,,,"[111.3, 47.9]",,Ground Pass,,25.409643,,,,Fabio Quagliarella,7011.0,,,,,2,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,124,Torino,241,['fab3abde-2049-4e33-869c-3818eee11f07'],56,,,,,,,,,,,,,,,,,Torino,241,00:17:56.347,Pass,
,,,,,,,,,,,,,,,,,,,,0.377543,,,,,,,,,,,,,e3e4adad-3df8-44e6-b90a-a5ec0ba7cc98,2469,,,"[111.3, 47.9]",3879597,62,,,,,-1.7950311,,Right Foot,,,,"[110.0, 42.2]",,Ground Pass,,5.8463664,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Left Center Forward,124,Torino,241,"['3077ccdb-8bd2-4614-ae5d-a500934c1ef6', '42c1a079-c283-49cb-b0d9-e31e5e3a53d8']",57,,,,,,,,,,,,,,,,,Torino,241,00:17:57.450,Pass,
,,,,,,,,,,,,,,,,,,,,1.242816,,,,,,,,,,,,,e13d10d6-5c32-4d99-a05a-9f928d2a1616,2479,,,"[41.9, 0.1]",3879597,63,,,,,1.9477056,,,,,,"[36.2, 14.5]",,Low Pass,,15.487091,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,Throw-in,2,From Throw In,Patrice Evra,20008.0,Left Back,126,Juventus,224,['e8811738-a17c-4053-85f2-bc97fa91ceb3'],21,,,,,,,,,,,,,,,,,Juventus,224,00:18:21.280,Pass,
,,,,,,,,,,,,,,,,,,,,2.723445,,,,,,,,,,,,,c52cfcc3-4b42-4166-ae18-6dcb2f021ac7,2482,,,"[44.4, 16.7]",3879597,63,,,,,1.6341443,,Left Foot,,,,"[41.0, 70.3]",,High Pass,,53.70773,,,,Simone Padoin,7952.0,,True,,,2,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,126,Juventus,224,['27cb2f1b-3fb7-46e7-893a-de35b33dd47a'],25,,,,,,,,,,,,,,,,,Juventus,224,00:18:25.070,Pass,
,,,,,,,,,,,,,,,,,,,,0.971324,,,,,,,,,,,,,f709255d-c74d-4283-a15d-e0da93b3d76e,2486,,,"[81.7, 63.7]",3879597,63,,,,,-1.9431947,,Right Foot,,,,"[79.2, 57.3]",,Ground Pass,,6.8709536,,,,Claudio Marchisio,8294.0,,,,,2,From Throw In,Simone Padoin,7952.0,Right Back,126,Juventus,224,['a0bf3a5a-020a-4885-be2a-46b8774f7f90'],33,,,,,,,,,,,,,,,,,Juventus,224,00:18:33.930,Pass,
,,,,,,,,,,,,,,,,,,,,1.56336,,,,,,,,,,,,,5109d6db-cb6f-4c76-9520-1965186bf14e,2489,,,"[79.0, 53.8]",3879597,63,,,,,-1.6764619,c4b905a0-5f9f-438c-b00c-764361ad1893,Right Foot,,,,"[77.6, 40.6]",,Ground Pass,,13.2740345,,,,Anderson Hernanes de Carvalho Andrade,25345.0,True,,,,2,From Throw In,Claudio Marchisio,8294.0,Right Center Midfield,126,Juventus,224,['46cbb008-e1a2-4cb0-b1f6-876ca947d96e'],35,,,,,,,,,,,,,,,,,Juventus,224,00:18:35.768,Pass,
,,,,,,,,,,,,,,,,,,,,1.953487,,,,,,,,,,,,,4ef10e3c-de34-4391-aa62-413ebd0795bb,2496,,,"[7.0, 44.1]",3879597,64,,True,,,0.06512516,,Left Foot,,,,"[71.4, 48.3]",,High Pass,,64.53681,,,,Fabio Quagliarella,7011.0,,,,Goal Kick,2,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,127,Torino,241,['b2badd8a-9e32-4954-87f6-bace9453ba5b'],17,,,,,,,,,,,,,,,,,Torino,241,00:19:17.684,Pass,
,,,,,,,,,,,,,,,,,,,,1.996864,,,,,,,,,,,,,8cbef298-75c9-4b7e-8d3f-d4e953d60e1d,2498,,,"[71.4, 48.3]",3879597,64,,,,,0.13526365,,Head,,,,"[88.3, 50.6]",,High Pass,,17.05579,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,2,From Goal Kick,Fabio Quagliarella,7011.0,Left Center Forward,127,Torino,241,"['66ca366c-9d1e-4058-a229-fe60125221c6', '947cc067-8a4b-456d-8fd9-0b910dc604aa']",19,,,,,,,,,,,,,,,,,Torino,241,00:19:19.637,Pass,
,,,,,,,,,,,,,,,,,,,,1.521525,,,,,,,,,,,,,947cc067-8a4b-456d-8fd9-0b910dc604aa,2500,,,"[31.8, 29.5]",3879597,64,,,,,-0.27365932,,Head,,,,"[37.5, 27.9]",,High Pass,,5.920304,,Incomplete,,Leonardo Bonucci,7173.0,,,,Recovery,2,From Goal Kick,Andrea Barzagli,6943.0,Right Center Back,127,Torino,241,"['0f54b292-ec24-4560-9852-307ae10a678f', '8cbef298-75c9-4b7e-8d3f-d4e953d60e1d', '988f83dc-945a-4cad-9662-0b15e1231e94']",21,,,,,,,,,,,,,,,,,Juventus,224,00:19:21.634,Pass,
,,,,,,,,,,,,,,,,,,,,1.351508,,,,,,,,,,,,,0f54b292-ec24-4560-9852-307ae10a678f,2502,,,"[82.6, 52.2]",3879597,64,,,,,-0.6409566,,Right Foot,,,,"[95.2, 42.8]",,High Pass,,15.720051,,,,Maximiliano Gastón López,8193.0,,,,Recovery,2,From Goal Kick,Fabio Quagliarella,7011.0,Left Center Forward,127,Torino,241,"['37d2f898-3251-4423-a063-838afee96fe7', '947cc067-8a4b-456d-8fd9-0b910dc604aa']",23,,,,,,,,,,,,,,,,,Torino,241,00:19:23.155,Pass,
,,,,,,,,,,,,,,,,,,,,0.898862,,,,,,,,,,,,,16165b86-e0a1-468c-93bd-0e57cbfde091,2506,,,"[95.7, 42.4]",3879597,64,,,,,0.44752,,Other,,,,"[100.7, 44.8]",,Low Pass,,5.5461698,,Incomplete,,Davide Zappacosta,3660.0,,,,,2,From Goal Kick,Maximiliano Gastón López,8193.0,Right Center Forward,127,Torino,241,"['058800e6-f501-4adb-92f3-8cdcf02de1a2', '96cccb73-ea34-44b9-957d-64206e74c951', 'b7521a80-b951-4ef5-b092-c0aa1dbc351a']",24,,,,,,,,,,,,,,,,,Torino,241,00:19:24.670,Pass,True
,,,,,,,,,,,,,,,,,,,,1.330689,,,,,,,,,,,,,f753df56-448d-4159-8f36-1301ea33a7f8,2511,,,"[28.7, 32.8]",3879597,64,,,,,0.5521012,,Right Foot,,,,"[41.2, 40.5]",,Ground Pass,,14.68128,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,128,Juventus,224,['e2ada969-5b7c-4db6-90f5-6d155ae2eb20'],28,,,,,,,,,,,,,,,,,Juventus,224,00:19:28.178,Pass,
,,,,,,,,,,,,,,,,,,,,1.217694,,,,,,,,,,,,,e48e3fb8-0c6c-4201-8977-d327438a9ca4,2515,,,"[40.8, 40.1]",3879597,64,,,,,0.5679192,,Right Foot,,,,"[57.1, 50.5]",,Ground Pass,,19.335201,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,128,Juventus,224,"['4bf8f5cc-a816-4a52-bc2f-574a361dfa84', 'df8f17a3-7539-4007-8dee-40cc8ac7fe89']",29,,,,,,,,,,,,,,,,,Juventus,224,00:19:29.709,Pass,True
,,,,,,,,,,,,,,,,,,,,1.708281,,,,,,,,,,,,,222e7472-e357-45c7-af01-d6ced10ae2b5,2520,,,"[81.4, 68.6]",3879597,64,,,,,-1.8263878,,Left Foot,,,,"[76.2, 48.7]",,Ground Pass,,20.56818,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Center Forward,128,Juventus,224,['aa3a3875-2563-44af-9d62-67ffe6b4530d'],40,,,,,,,,,,,,,,,,,Juventus,224,00:19:40.743,Pass,
,,,,,,,,,,,,,,,,,,,,1.655309,,,,,,,,,,,,,f4ff2bf6-f2b7-4d0d-a0f6-a433294641a4,2523,,,"[76.2, 45.2]",3879597,64,,,,,-1.3547951,,Right Foot,,,,"[82.3, 17.4]",,Ground Pass,,28.461378,,,,Paul Pogba,20004.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,128,Juventus,224,['03f8b851-e7d3-4453-814a-0ed873caa365'],42,,,,,,,,,,,,,,,,,Juventus,224,00:19:42.873,Pass,
,,,,,,,,,,,,,,,,,,,,2.490038,,,,,,,,,,,,,b8bf26e3-d520-410a-9427-09f01da39332,2526,,,"[86.0, 20.9]",3879597,64,,,,,0.7897905,,Right Foot,,,,"[120.0, 55.2]",,High Pass,,48.29586,,Out,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,128,Juventus,224,['f5266119-708e-42c1-900c-56938791caf9'],47,,,,,,,,,,,,,,,,,Juventus,224,00:19:47.796,Pass,
,,,,,,,,,,,,,,,,,,,,2.493573,,,,,,,,,,,,,10e2f205-ec14-4e45-a09b-077d4bb3aec1,2528,,,"[7.0, 44.1]",3879597,65,,,,,-0.10286149,,Left Foot,,,,"[69.0, 37.7]",,High Pass,,62.32945,,Incomplete,,Maximiliano Gastón López,8193.0,,,,Goal Kick,2,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,129,Torino,241,"['0b86e6bd-e394-4463-afca-e4e04a18cd7d', '32c85bc4-daf8-4150-a48e-40e5005bc696']",13,,,,,,,,,,,,,,,,,Torino,241,00:20:13.542,Pass,
,,,,,,,,,,,,,,,,,,,,1.960881,,,,,,,,,,,,,32c85bc4-daf8-4150-a48e-40e5005bc696,2530,,,"[51.1, 42.4]",3879597,65,,,,,1.2885935,,Head,,,,"[56.0, 59.3]",,High Pass,,17.596022,,Incomplete,,Simone Padoin,7952.0,,,,Recovery,2,From Goal Kick,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,129,Torino,241,"['10e2f205-ec14-4e45-a09b-077d4bb3aec1', '57cebd8b-d6cd-41d9-8f8c-d93ff51a52f9', '7fc24739-9811-481b-a204-a046d50291f9']",16,,,,,,,,,,,,,,,,,Juventus,224,00:20:16.035,Pass,
,,,,,,,,,,,,,,,,,,,,1.480031,,,,,,,,,,,,,aae60260-a62b-4c20-a164-2a634e48653d,2537,,,"[37.1, 68.6]",3879597,65,,,,,-2.2952373,,Left Foot,,,,"[27.1, 57.3]",,Ground Pass,,15.0894,,,,Andrea Barzagli,6943.0,,,,,2,Regular Play,Simone Padoin,7952.0,Right Back,130,Juventus,224,['77007e20-0bf6-4b45-b4a1-2deb3d8e977f'],23,,,,,,,,,,,,,,,,,Juventus,224,00:20:23.030,Pass,
,,,,,,,,,,,,,,,,,,,,1.773259,,,,,,,,,,,,,d16798c3-b9b5-4ca2-b8ee-544dc35ac341,2540,,,"[30.9, 57.3]",3879597,65,,,,,-1.4432038,,Right Foot,,,,"[34.8, 26.9]",,Ground Pass,,30.649143,,,,Leonardo Bonucci,7173.0,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,130,Juventus,224,['d706e0c3-368d-4341-92b6-d91a27b0f680'],25,,,,,,,,,,,,,,,,,Juventus,224,00:20:25.149,Pass,
,,,,,,,,,,,,,,,,,,,,1.171863,,,,,,,,,,,,,f1730c2f-dc7e-4dbe-a2cf-f36fa79a247a,2543,,,"[41.9, 26.7]",3879597,65,,,,,0.7204011,,Right Foot,,,,"[50.9, 34.6]",,Ground Pass,,11.975391,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,130,Juventus,224,['67d9f8cf-9833-4e06-84d8-1d3f01c95fd9'],31,,,,,,,,,,,,,,,,,Juventus,224,00:20:31.296,Pass,
,,,,,,,,,,,,,,,,,,,,1.133202,,,,,,,,,,,,,b67757fa-857d-45dd-8cb0-6df6cbc513d4,2546,,,"[52.9, 37.7]",3879597,65,,,,,1.3852171,,Right Foot,,,,"[57.8, 63.8]",,Ground Pass,,26.555979,,,,Andrea Barzagli,6943.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,130,Juventus,224,['03df7a05-0948-4bcb-a981-e8b76f42252f'],34,,,,,,,,,,,,,,,,,Juventus,224,00:20:34.711,Pass,
,,,,,,,,,,,,,,,,,,,,1.40704,,,,,,,,,,,,,cb043f79-bf9e-4a15-860c-537700e3bf72,2549,,,"[61.7, 67.3]",3879597,65,,,,,0.42336714,,Right Foot,,,,"[77.9, 74.6]",,Ground Pass,,17.768793,,,,Simone Padoin,7952.0,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,130,Juventus,224,['7164f8ba-10ce-470e-9790-7d68f18fc263'],37,,,,,,,,,,,,,,,,,Juventus,224,00:20:37.250,Pass,
,,,,,,,,,,,,,,,,,,,,1.162365,,,,,,,,,,,,,6d9f4e08-c3e8-46f3-80a3-b2c2ec441f12,2552,,,"[76.4, 75.8]",3879597,65,,,,,-1.8313987,,Right Foot,,,,"[73.2, 63.8]",,Ground Pass,,12.41934,,,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Simone Padoin,7952.0,Right Back,130,Juventus,224,['dcf958af-ca86-4432-9b58-54e0438a1d2c'],40,,,,,,,,,,,,,,,,,Juventus,224,00:20:40.193,Pass,
,,,,,,,,,,,,,,,,,,,,1.505857,,,,,,,,,,,,,7f9dcb54-93f5-4130-ad3c-de84dca8df58,2555,,,"[73.5, 63.5]",3879597,65,,,,,-1.1949375,,Right Foot,,,,"[82.3, 41.2]",,Ground Pass,,23.973528,,,,Álvaro Borja Morata Martín,3477.0,,,,,2,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,130,Juventus,224,['3b55a107-787c-48a8-b7be-f4d5230428b5'],42,,,,,,,,,,,,,,,,,Juventus,224,00:20:42.124,Pass,
,,,,,,,,,,,,,,,,,,,,2.388056,,,,,,,,,,,,,7a827e04-6c3b-46f0-b97b-85b76d54332a,2559,,,"[82.1, 41.2]",3879597,65,,,,,-1.6526797,,Right Foot,,,,"[79.4, 8.3]",,Ground Pass,,33.010605,,,,Patrice Evra,20008.0,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Midfield,130,Juventus,224,"['5ef31b77-870f-4c70-ab4e-ec9b83895834', '9bb632e6-8a18-4445-8523-e0a205b64c68']",44,,,,,,,,,,,,,,,,,Juventus,224,00:20:44.333,Pass,True
,,,,,,,,,,,,,,,,,,,,0.760535,,,,,,,,,,,,,02018d9a-2c22-4e67-8669-e9ac79bbd299,2562,,,"[86.4, 2.8]",3879597,65,,,,,1.6433958,,Left Foot,,,,"[85.6, 13.8]",,Ground Pass,,11.029053,,,,Paul Pogba,20004.0,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,130,Juventus,224,['9f4828b8-72b8-424e-a2a6-afad8f85685f'],48,,,,,,,,,,,,,,,,,Juventus,224,00:20:48.435,Pass,
,,,,,,,,,,,,,,,,,,,,0.658029,,,,,,,,,,,,,8f6bb272-a153-41c7-902d-16e9de341bef,2566,,,"[84.7, 8.6]",3879597,65,,,,,-1.9832067,,Right Foot,,,,"[81.9, 2.2]",,Ground Pass,,6.9856997,,,,Patrice Evra,20008.0,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,130,Juventus,224,['2d8ce037-1deb-4009-b947-eb428d2eb404'],50,,,,,,,,,,,,,,,,,Juventus,224,00:20:50.811,Pass,
,,,,,,,,,,,,,,,,,,,,0.656514,,,,,,,,,,,,,569f1dbb-f078-450a-a7f1-fb3533627100,2569,,,"[81.7, 2.6]",3879597,65,,,,,2.0966473,,Left Foot,,,,"[75.2, 13.8]",,Ground Pass,,12.949517,,,,Paul Pogba,20004.0,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,130,Juventus,224,['984bd912-0494-4290-a405-1ad07d888eb7'],52,,,,,,,,,,,,,,,,,Juventus,224,00:20:52.010,Pass,
,,,,,,,,,,,,,,,,,,,,1.445224,,,,,,,,,,,,,2ebef035-8a77-4a40-845c-bfc9aeb006d6,2573,,,"[72.3, 15.2]",3879597,65,,,,,1.5853938,,Right Foot,,,,"[71.9, 42.6]",,Ground Pass,,27.40292,,,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,130,Juventus,224,"['bd58b85b-8b41-4515-8356-b1d787e4b1f4', 'd29c4fbd-cf67-409e-835d-9ad272a71489']",53,,,,,,,,,,,,,,,,,Juventus,224,00:20:53.733,Pass,True
,,,,,,,,,,,,,,,,,,,,1.744853,,,,,,,,,,,,,65ef04c0-6475-46d8-99d3-8fa3fc977ea0,2576,,,"[71.9, 43.2]",3879597,65,,,,,-2.701287,,Left Foot,,,,"[51.1, 33.4]",,Ground Pass,,22.993042,,,,Leonardo Bonucci,7173.0,,,,,2,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,130,Juventus,224,['18c65e85-2998-49a4-91e5-6f1fc36c9608'],55,,,,,,,,,,,,,,,,,Juventus,224,00:20:55.448,Pass,
,,,,,,,,,,,,,,,,,,,,1.393168,,,,,,,,,,,,,2efea495-c2d4-4cc3-95e8-e837f8f6e5e8,2579,,,"[48.7, 33.4]",3879597,65,,,,,1.2552762,,Right Foot,,,,"[55.0, 52.7]",,Ground Pass,,20.302217,,,,Andrea Barzagli,6943.0,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,130,Juventus,224,['fa0c3a5a-487f-402e-8105-4289a81e6d79'],58,,,,,,,,,,,,,,,,,Juventus,224,00:20:58.477,Pass,
,,,,,,,,,,,,,,,,,,,,1.8461,,,,,,,,,,,,,e621f063-ef88-4cfb-9a53-75b60b75a413,2582,,,"[56.0, 59.1]",3879597,66,,,,,0.50394833,,Right Foot,,,,"[80.3, 72.5]",,Ground Pass,,27.749775,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,130,Juventus,224,['ad74506c-31bd-40b9-8409-181a16639f18'],1,,,,,,,,,,,,,,,,,Juventus,224,00:21:01.189,Pass,
,,,,,,,,,,,,,,,,,,,,1.118618,,,,,,,,,,,,,fae02180-dc60-45ec-8fb1-7a824c7040ee,2585,,,"[88.6, 70.8]",3879597,66,,,,,-2.0819018,,Right Foot,,,,"[80.3, 56.0]",,Ground Pass,,16.9685,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Midfield,130,Juventus,224,['6ed83891-f137-4a9b-b906-5f7860205812'],7,,,,,,,,,,,,,,,,,Juventus,224,00:21:07.900,Pass,
,,,,,,,,,,,,,,,,,,,,1.127693,,,,,,,,,,,,,61182815-93c1-4db1-a7f2-a9fa06e6c282,2587,,,"[80.3, 55.6]",3879597,66,,,,,1.4204249,,Left Foot,,,,"[82.3, 68.8]",,Ground Pass,,13.350656,,,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,130,Juventus,224,['f0b4e96e-0da0-4a72-8693-e2b9beea649b'],9,,,,,,,,,,,,,,,,,Juventus,224,00:21:09.018,Pass,
,,,,,,,,,,,,,,,,,,,,1.41329,,,,,,,,,,,,,8add322e-ff2b-4a96-ba50-5d1fb71cdaaf,2590,,,"[83.3, 63.7]",3879597,66,,,,,-2.3727674,,Right Foot,,,,"[74.1, 54.8]",,Ground Pass,,12.80039,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,130,Juventus,224,['85809c0a-2c98-4c94-89aa-691c7b74d6e7'],11,,,,,,,,,,,,,,,,,Juventus,224,00:21:11.707,Pass,
,,,,,,,,,,,,,,,,,,,,1.891579,,,,,,,,,,,,,96d7df10-53de-4642-9b30-ea779065d7f4,2592,,,"[74.1, 52.9]",3879597,66,,,,,-1.4505008,,Right Foot,,,,"[78.5, 16.5]",,Ground Pass,,36.66497,,,,Patrice Evra,20008.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,130,Juventus,224,['13caaad2-6256-4e01-a3d0-b73d27c3556c'],13,,,,,,,,,,,,,,,,,Juventus,224,00:21:13.120,Pass,
,,,,,,,,,,,,,,,,,,,,0.664171,,,,,,,,,,,,,6ff6d6f9-e6df-445e-8fe0-e973f91c22f1,2595,,,"[79.4, 16.3]",3879597,66,,,,,1.3108562,,Left Foot,,,,"[81.9, 25.7]",,Ground Pass,,9.726768,,,,Paul Pogba,20004.0,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,130,Juventus,224,['895e369d-c6e6-4b52-a5d9-e81364706606'],16,,,,,,,,,,,,,,,,,Juventus,224,00:21:16.495,Pass,
,,,,,,,,,,,,,,,,,,,,0.611968,,,,,,,,,,,,,0ac3e364-d9d6-4136-8c99-9624120dfd04,2598,,,"[81.9, 25.7]",3879597,66,,,,,-2.8387077,,Left Foot,,,,"[72.3, 22.7]",,Ground Pass,,10.057833,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,130,Juventus,224,['0e8ab45b-c51a-4b31-a047-efc59bec725b'],17,,,,,,,,,,,,,,,,,Juventus,224,00:21:17.423,Pass,
,,,,,,,,,,,,,,,,,,,,1.135438,,,,,,,,,,,,,d1660d6c-274c-4776-a4ca-c430f3f895c2,2602,,,"[71.7, 23.4]",3879597,66,,,,,1.4645314,,Right Foot,,,,"[74.1, 45.9]",,Ground Pass,,22.627638,,,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,130,Juventus,224,"['6560ce73-606e-4112-840b-34d1bc242d0b', '7b1a470c-a4a8-4d1e-b813-d543c15de89d']",19,,,,,,,,,,,,,,,,,Juventus,224,00:21:19.456,Pass,True
,,,,,,,,,,,,,,,,,,,,0.864205,,,,,,,,,,,,,e4856c10-bddb-4a4b-9f44-999ad03c6e1b,2605,,,"[75.0, 50.9]",3879597,66,,,,,0.2719384,,Right Foot,,,,"[85.4, 53.8]",,Ground Pass,,10.796759,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,2,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,130,Juventus,224,['12f8709b-47ca-4ee3-ac22-e0751e96db68'],21,,,,,,,,,,,,,,,,,Juventus,224,00:21:21.751,Pass,
,,,,,,,,,,,,,,,,,,,,0.192409,,,,,,,,,,,,,856e4403-2b29-4a48-a10b-8eae9585b0ab,2609,,,"[82.1, 53.8]",3879597,66,,,,,-1.2021004,,Left Foot,,,,"[83.8, 49.4]",,Ground Pass,,4.7169905,,,,Claudio Marchisio,8294.0,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Center Forward,130,Juventus,224,"['864a6cda-89d3-4d62-973b-6534d2a3351b', '8b4ce6e6-e863-4911-935b-10d94ea1e2c8']",23,,,,,,,,,,,,,,,,,Juventus,224,00:21:23.427,Pass,True
,,,,,,,,,,,,,,,,,,,,0.708692,,,,,,,,,,,,,fa8644d3-3227-48a3-b193-483ae2b1e356,2611,,,"[83.8, 49.4]",3879597,66,,,,,-1.6124389,,No Touch,,,,"[83.6, 44.6]",,Ground Pass,,4.804165,True,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,2,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,130,Juventus,224,['897f617b-4e54-4b19-9a39-721751d71364'],23,,,,,,,,,,,,,,,,,Juventus,224,00:21:23.619,Pass,
,,,,,,,,,,,,,,,,,,,,1.283787,,,,,,,,,,,,,5734bfe5-aca5-45a7-9ac0-def11610bb20,2623,,,"[49.8, 27.2]",3879597,66,,,,,0.7429994,,Right Foot,,,,"[58.4, 35.1]",,Ground Pass,,11.677756,,,,Fabio Quagliarella,7011.0,,,,,2,Regular Play,Maximiliano Gastón López,8193.0,Right Center Forward,130,Juventus,224,['7bd779ff-3389-4de9-93d5-79c334504a6d'],30,,,,,,,,,,,,,,,,,Torino,241,00:21:30.134,Pass,
