50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.242389,,,,,,,,,,,,,d04d4f7e-29a2-4edc-a13b-02d23993bd18,20,,,"[56.5, 80.0]",3879549,0,,,,,-1.5068835,,,,,"[57.3, 67.5]",Low Pass,,12.525574,,Riccardo Montolivo,7166.0,,,,,,Throw-in,1,From Throw In,Davide Calabria,7032.0,Right Back,3,AC Milan,243,['dfc0f2a5-da8f-4972-98ec-c986b1af0cca'],15,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:15.738,Pass,
,,,,,,,,,,,,,,,,,,,1.005229,,,,,,,,,,,,,31071968-25e8-4dc9-b19b-d257d571c2da,24,,,"[58.1, 68.8]",3879549,0,,,,,1.7738415,,Right Foot,,,"[56.7, 75.6]",Ground Pass,,6.942622,,Davide Calabria,7032.0,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,3,AC Milan,243,"['98ade11d-57cb-48d9-8964-d4cb32f71d9f', 'e9e3c894-6e79-4eab-824c-3394b80b7c3f']",17,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:17.559,Pass,True
,,,,,,,,,,,,,,,,,,,2.202526,,,,,,,,,,,,,6733a298-d502-4604-ac87-fed3287d5fd4,27,,,"[56.7, 75.6]",3879549,0,,,,,-0.4229876,,Right Foot,,,"[87.8, 61.6]",High Pass,,34.105865,Unknown,Mario Barwuah Balotelli,3371.0,,,,,,,1,From Throw In,Davide Calabria,7032.0,Right Back,3,AC Milan,243,['674d08e1-26de-478d-9cd4-9523d4542315'],19,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:19.646,Pass,
,,,,,,,,,,,,,,,,,,,1.597435,,,,,,,,,,,,,a2037118-bd82-40c1-acb9-b8f523a2d781,31,,,"[32.3, 22.3]",3879549,0,,True,,,0.055498507,,Right Foot,,,"[46.7, 23.1]",Ground Pass,,14.422205,,Blerim Džemaili,5554.0,,,,,,Free Kick,1,From Free Kick,Giovanni Marchese,40457.0,Left Center Back,4,Genoa,233,['bac019c1-94ae-4b42-ad48-890042862d36'],29,,,,,,,,,,,,,,,,,,Genoa,233,00:00:29.711,Pass,
,,,,,,,,,,,,,,,,,,,4.478009,,,,,,,,,,,,,8991461e-fe11-41fc-9080-c57fb1b442df,33,,,"[46.7, 23.1]",3879549,0,,,,,-0.1317797,,Right Foot,,,"[114.6, 14.1]",High Pass,,68.493866,Incomplete,Leonardo Pavoletti,8180.0,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,4,Genoa,233,"['1e11f902-1c76-4c9f-957d-02f4beb8de20', 'edae1216-198c-4baa-8f11-a88fd49f945a']",31,,,,,,,,,,,,,,,,,,Genoa,233,00:00:31.839,Pass,
,,,,,,,,,,,,,,,,,,,2.821967,,,,,,,,,,,,,dd3ed74b-2240-43de-b382-cff23a1a48e6,40,,,"[15.0, 72.1]",3879549,1,,,,,-0.2610517,,Right Foot,,,"[70.4, 57.3]",High Pass,,57.342827,Incomplete,Giacomo Bonaventura,7026.0,,,,,,Free Kick,1,From Free Kick,Diego López Rodríguez,6768.0,Goalkeeper,5,AC Milan,243,"['23b1b736-f062-455a-b43c-021f462e149c', '4a7cb391-0f08-44cf-8042-bcdcc649f4c4']",5,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:05.480,Pass,
,,,,,,,,,,,,,,,,,,,2.547043,,,,,,,,,,,,,23b1b736-f062-455a-b43c-021f462e149c,43,,,"[49.7, 22.8]",3879549,1,,,,True,-0.04674954,,,,,"[66.8, 22.0]",High Pass,,17.118704,,Leonardo Pavoletti,8180.0,,,,,,Recovery,1,From Free Kick,Nicolás Andrés Burdisso,7467.0,Center Back,5,AC Milan,243,"['31934f58-cfde-4694-9c35-b5a62b8426d6', 'b2a1395e-2d47-4693-a0a5-c278c4828cc6', 'dd3ed74b-2240-43de-b382-cff23a1a48e6']",8,,,,,,,,,,,,,,,,,,Genoa,233,00:01:08.302,Pass,True
,,,,,,,,,,,,,,,,,,,0.572823,,,,,,,,,,,,,cb61a785-f6f8-4bac-a702-3bdaa0bf3929,47,,,"[52.9, 54.4]",3879549,1,,,,,3.1415927,,Left Foot,,,"[45.4, 54.4]",Ground Pass,,7.5,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,Recovery,1,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,5,AC Milan,243,['d548dcdb-3577-435e-b984-066686147288'],11,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:11.805,Pass,
,,,,,,,,,,,,,,,,,,,2.668203,,,,,,,,,,,,,998f0a95-bc8d-4947-bc75-2fc2534a9d5a,51,,,"[43.0, 60.3]",3879549,1,,,,,0.39631388,,Right Foot,,,"[89.6, 79.8]",High Pass,,50.51544,Out,Giacomo Bonaventura,7026.0,,,,,,,1,From Free Kick,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,5,AC Milan,243,"['3194516e-cd07-4fb5-a26b-bfcf84c12a73', 'd6f9f989-1a59-4bdb-bfee-c97cf5319c1c']",13,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:13.290,Pass,True
,,,,,,,,,,,,,,,,,,,1.392879,,,,,,,,,,,,,e7fe5a6c-3c6b-4fea-a676-d020b58e85ea,53,,,"[39.6, 0.1]",3879549,1,,,,,0.29849893,,,,,"[64.3, 7.7]",High Pass,,25.842794,Incomplete,Diego Perotti,7456.0,,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,6,Genoa,233,"['ab366d22-ec12-4ebb-bbb4-ea24c8577c4c', 'c496b966-d2d9-49fa-8bd7-b08b3ea96c92']",28,,,,,,,,,,,,,,,,,,Genoa,233,00:01:28.633,Pass,
,,,,,,,,,,,,,,,,,,,1.792245,,,,,,,,,,,,,d637f0b4-86e5-443b-970e-d3f1f49ae234,57,,,"[55.3, 72.6]",3879549,1,,,,,-0.6158359,,Right Foot,,,"[85.4, 51.3]",High Pass,,36.87411,,Mario Barwuah Balotelli,3371.0,,,,,,,1,From Throw In,Davide Calabria,7032.0,Right Back,6,Genoa,233,['e0578997-a978-4079-9b99-ccdf38e1afc0'],30,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:30.644,Pass,
,,,,,,,,,,,,,,,,,,,1.113208,,,,,,,,,,,,,d09615da-17f1-4ed6-8963-3151413a661e,64,,,"[30.1, 13.5]",3879549,1,,,,,2.4696295,,Left Foot,,,"[25.7, 17.0]",Ground Pass,,5.6222773,,Giovanni Marchese,40457.0,,,,,,Recovery,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,6,Genoa,233,['61e01838-afef-425f-b23e-1bac39cf5fe8'],37,,,,,,,,,,,,,,,,,,Genoa,233,00:01:37.474,Pass,
,,,,,,,,,,,,,,,,,,,0.097704,,,,,,,,,,,,,baa17b35-da66-4811-86ba-7ae3af7b0b07,67,,,"[24.5, 16.5]",3879549,1,,,,,-0.16514868,,Left Foot,,,"[25.7, 16.3]",Ground Pass,,1.2165525,Incomplete,Blerim Džemaili,5554.0,,,,,,,1,From Throw In,Giovanni Marchese,40457.0,Left Center Back,6,Genoa,233,"['88303696-339c-46eb-a0fe-eca008e85aac', 'f6c87b9b-ee38-4c81-80da-55d17910881e']",38,,,,,,,,,,,,,,,,,,Genoa,233,00:01:38.588,Pass,
,,,,,,,,,,,,,,,,,,,0.964042,,,,,,,,,,,,,d9c46ca4-034d-42ff-ba83-cb408b815fd1,70,,,"[25.7, 0.1]",3879549,1,,,,,0.978369,,,,,"[32.7, 10.5]",Low Pass,,12.536347,,Blerim Džemaili,5554.0,,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,['f93e2b1b-8964-4e1f-ac15-e7656ec29a8d'],47,,,,,,,,,,,,,,,,,,Genoa,233,00:01:47.036,Pass,
,,,,,,,,,,,,,,,,,,,0.962735,,,,,,,,,,,,,f9d5b1e2-a6b3-4b54-898e-a3789171989f,73,,,"[29.1, 9.7]",3879549,1,,,,,-2.3276308,,Right Foot,,,"[25.7, 6.1]",Low Pass,,4.9517674,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,From Throw In,Blerim Džemaili,5554.0,Left Defensive Midfield,7,Genoa,233,"['1f6a88ca-4e0b-46e9-a43d-bc9bef1ce0b0', 'bdcfb2f8-4957-4390-bc17-938808d632f5']",48,,,,,,,,,,,,,,,,,,Genoa,233,00:01:48.000,Pass,True
,,,,,,,,,,,,,,,,,,,2.878276,,,,,,,,,,,,,9060d6d9-ace4-410e-863a-361f38a532d9,76,,,"[26.5, 6.9]",3879549,1,,,,,0.32894468,,Right Foot,,,"[68.1, 21.1]",High Pass,,43.9568,Incomplete,Leonardo Pavoletti,8180.0,,,,,,,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,7,Genoa,233,"['0ea8f419-2b78-4245-ba4d-f9344cd733cc', '6423892a-09c0-44a3-8263-7bfebf9a4baf', '7be49ffd-3603-4ec4-84f3-394cc1eb5c5a']",48,,,,,,,,,,,,,,,,,,Genoa,233,00:01:48.963,Pass,True
,,,,,,,,,,,,,,,,,,,1.353264,,,,,,,,,,,,,72f1aec6-1df7-4cb1-a084-6fc99e98ee74,80,,,"[51.2, 51.3]",3879549,1,,,,,-0.26916748,,Left Foot,,,"[80.2, 43.3]",Ground Pass,,30.083218,,Luiz Adriano de Souza da Silva,21272.0,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,7,Genoa,233,['0f54c88b-d524-47fd-a30c-b09eeaf31916'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:55.494,Pass,
,,,,,,,,,,,,,,,,,,,2.692548,,,,,,,,,,,,,7fb55fc8-230a-4589-b911-52d7ba89fbf9,86,,,"[78.8, 33.7]",3879549,2,,,,,0.052721545,,Right Foot,,,"[116.7, 35.7]",High Pass,,37.952732,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Giacomo Bonaventura,7026.0,Center Attacking Midfield,8,AC Milan,243,['64bee74a-76f1-4a30-8a1a-294a3a72d999'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:29.387,Pass,
,,,,,,,,,,,,,,,,,,,1.914568,,,,,,,,,,,,,132ca518-27bf-432a-a6ce-eed654f39935,88,,,"[6.4, 45.2]",3879549,2,,True,,,1.0790911,,Keeper Arm,,,"[20.7, 71.9]",Ground Pass,,30.288282,,Sebastian De Maio,7176.0,,,,,,,1,Regular Play,Eugenio Lamanna,38312.0,Goalkeeper,9,Genoa,233,['f05b0a74-adce-41cc-a6a3-fb829f4207fb'],38,,,,,,,,,,,,,,,,,,Genoa,233,00:02:38.556,Pass,
,,,,,,,,,,,,,,,,,,,0.849315,,,,,,,,,,,,,dd8c32aa-ddf0-44e5-8807-1b008b026b14,91,,,"[22.1, 76.4]",3879549,2,,,,,0.12109768,,Right Foot,,,"[41.0, 78.7]",Ground Pass,,19.039433,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Right Center Back,9,Genoa,233,"['51bb052d-1689-4556-a66b-03c2e3c800f7', 'af4abe5e-e3bb-4976-8d42-54ae80c2f8f3']",41,,,,,,,,,,,,,,,,,,Genoa,233,00:02:41.476,Pass,True
,,,,,,,,,,,,,,,,,,,1.460149,,,,,,,,,,,,,8a973b1a-47f5-4fa3-b306-b95f8a2acb49,94,,,"[41.0, 78.1]",3879549,2,,,,,-0.13176227,,Right Foot,,,"[57.6, 75.9]",Ground Pass,,16.745148,,Diego Ángel Capel Trinidad,24683.0,,,,,,,1,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,9,Genoa,233,['ca1b4800-c1c3-43c4-b1e5-fa298d16b843'],43,,,,,,,,,,,,,,,,,,Genoa,233,00:02:43.064,Pass,
,,,,,,,,,,,,,,,,,,,0.694327,,,,,,,,,,,,,bd736004-6f18-49c7-b647-d3365dc13c3b,98,,,"[56.4, 75.9]",3879549,2,,,,,-2.6155262,,Left Foot,,,"[53.3, 74.1]",Ground Pass,,3.5846896,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,Regular Play,Diego Ángel Capel Trinidad,24683.0,Right Center Forward,9,Genoa,233,"['534e138b-bc24-47a4-af90-a47bca382ddc', '9c9b4a69-b92f-4c80-83ae-698c12b5a044']",44,,,,,,,,,,,,,,,,,,Genoa,233,00:02:44.564,Pass,True
,,,,,,,,,,,,,,,,,,,2.335642,,,,,,,,,,,,,b86bbf33-aaa9-468c-a5e4-4cd9961f2689,101,,,"[53.4, 74.8]",3879549,2,,,,,0.2888335,,Right Foot,,,"[70.9, 80.0]",Ground Pass,,18.256231,Out,Diego Ángel Capel Trinidad,24683.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,9,Genoa,233,"['67a2bfd2-2b5e-4cc1-aa15-efdc09cd8b1b', 'aabb70a3-a853-4f15-a986-73680406d30b']",45,,,,,,,,,,,,,,,,,,Genoa,233,00:02:45.259,Pass,True
,,,,,,,,,,,,,,,,,,,2.122947,,,,,,,,,,,,,3c6edd4e-9c5d-4237-bb17-670c4c2b80cb,103,,,"[40.8, 0.1]",3879549,2,,True,,,2.4542913,,,,,"[23.5, 14.3]",Low Pass,,22.381466,,Alessio Romagnoli,7458.0,,,,,,Throw-in,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,10,AC Milan,243,['abc79557-03db-4c3e-949c-dfd966a3c878'],51,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:51.708,Pass,
,,,,,,,,,,,,,,,,,,,2.129384,,,,,,,,,,,,,5f5fd81e-a284-4147-8a22-2a7ecc90c50c,105,,,"[23.2, 14.6]",3879549,2,,,,,2.6026525,,Left Foot,,,"[3.3, 26.5]",Ground Pass,,23.186634,,Diego López Rodríguez,6768.0,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,10,AC Milan,243,['00145ac3-872a-4e3d-8c00-86447bdce7bf'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:54.224,Pass,
,,,,,,,,,,,,,,,,,,,3.270659,,,,,,,,,,,,,ad141f2d-181c-45a0-976a-89e9b22220c2,108,,,"[7.7, 31.1]",3879549,2,,,,,-0.43550935,,Right Foot,,,"[56.7, 8.3]",High Pass,,54.044796,,Andrea Bertolacci,7147.0,,,,,,,1,From Throw In,Diego López Rodríguez,6768.0,Goalkeeper,10,AC Milan,243,['83a32fc7-8430-4f18-8463-31bccb41fab5'],59,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:59.806,Pass,
,,,,,,,,,,,,,,,,,,,1.364916,,,,,,,,,,,,,bd6eae19-1da5-4246-b19f-9c6047ffe5d2,110,,,"[56.7, 8.3]",3879549,3,,,,True,-0.37552303,,,,,"[67.1, 4.2]",Low Pass,,11.178998,Incomplete,Luiz Adriano de Souza da Silva,21272.0,,,,,,,1,From Throw In,Andrea Bertolacci,7147.0,Left Center Midfield,10,AC Milan,243,"['0ae4e3f0-76ad-434b-8bea-973ed8195957', '95ab7d54-955c-4c23-8a30-6989998b706f', 'dae7eb87-a503-4e13-b1a8-7f61ff12ab2f']",3,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:03.079,Pass,True
,,,,,,,,,,,,,,,,,,,0.968853,,,,,,,,,,,,,295af0e0-f9f5-4bc3-9253-3b4932495061,114,,,"[68.2, 0.1]",3879549,3,,,,,0.26857942,,,,,"[79.1, 3.1]",Low Pass,,11.305308,,Andrea Bertolacci,7147.0,,,,,,Throw-in,1,From Throw In,Mattia De Sciglio,6944.0,Left Back,11,AC Milan,243,['23ef66f1-3235-4607-a1ac-259c1fd3d564'],13,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:13.820,Pass,
,,,,,,,,,,,,,,,,,,,0.727235,,,,,,,,,,,,,e0f15b3d-b0a8-49b7-800a-047fe09ceb45,117,,,"[78.5, 3.1]",3879549,3,,,,,-3.118341,,Left Foot,,,"[74.2, 3.0]",Ground Pass,,4.3011627,,Mattia De Sciglio,6944.0,,,,,,,1,From Throw In,Andrea Bertolacci,7147.0,Left Center Midfield,11,AC Milan,243,"['3f80f056-bdbb-4723-91f7-9e6485125bc4', 'cdf9e4bd-5a4e-4e8e-b0ef-af886e992af0']",14,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:14.789,Pass,True
,,,,,,,,,,,,,,,,,,,1.459008,,,,,,,,,,,,,7ed453cc-2193-4dc7-bbad-298df2045acb,121,,,"[39.1, 80.0]",3879549,3,,,,,-0.25470057,,,,,"[56.0, 75.6]",Low Pass,,17.46339,,Diego Ángel Capel Trinidad,24683.0,,,,,,Throw-in,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,12,Genoa,233,['61451598-2f21-4ece-a977-de13619aec25'],29,,,,,,,,,,,,,,,,,,Genoa,233,00:03:29.679,Pass,
,,,,,,,,,,,,,,,,,,,3.129528,,,,,,,,,,,,,7aa7378b-fe53-4be5-9c03-e4c41169e6a1,126,,,"[57.1, 75.7]",3879549,3,,,,,-0.5588316,,Right Foot,,,"[95.8, 51.5]",High Pass,,45.64351,Unknown,Leonardo Pavoletti,8180.0,,,,,,Free Kick,1,From Free Kick,Sebastian De Maio,7176.0,Right Center Back,13,Genoa,233,['4a34130a-5cfd-4935-9fb0-58027b5fb136'],48,,,,,,,,,,,,,,,,,,Genoa,233,00:03:48.449,Pass,
