50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.636429,,,,,,,,,,,,2bfda89c-49ad-44bf-a248-25181bc25acf,2572,,,"[50.4, 21.2]",3879552,62,,,,-0.8795812,,Right Foot,,,"[64.3, 4.4]",,Ground Pass,,21.804815,,,,Franco Brienza,45591.0,,,,,,2,Regular Play,Amadou Diawara,8284.0,,Center Defensive Midfield,151,Bologna,240,['668aa172-5447-4bd3-995c-86cb0683b2c5'],17,,,,,,,,,,,,,,,,,,Bologna,240,00:17:17.386,Pass,
,,,,,,,,,,,,,,,,2.300342,,,,,,,,,,,,9b623ac1-ec56-45f3-ae6e-03c4cb90649b,2575,,,"[76.5, 4.6]",3879552,62,,,,0.5259931,,Left Foot,,,"[109.4, 23.7]",,Ground Pass,,38.042343,,Incomplete,,Mattia Destro,8103.0,,,,,,2,Regular Play,Franco Brienza,45591.0,,Center Attacking Midfield,151,Bologna,240,"['a0d4bfa0-2f07-4bca-aa92-d1a3dcdfbe25', 'de7a4d7c-c651-4672-b10e-c3325ad05d91']",21,,,,,,,,,,,,,,,,,,Bologna,240,00:17:21.044,Pass,
,,,,,,,,,,,,,,,,2.95425,,,,,,,,,,,,6d41ef01-04e2-4094-a048-112989e90732,2582,,,"[33.1, 56.8]",3879552,62,,,,-1.4708356,,Right Foot,,,"[36.5, 22.9]",,High Pass,,34.070076,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,152,Udinese,230,"['73ae770c-e1ec-4dad-81f9-1926587b19bc', 'dbc0f2d7-8076-46c2-98d7-3079a7752980']",27,,,,,,,,,,,,,,,,,,Udinese,230,00:17:27.182,Pass,True
,,,,,,,,,,,,,,,,1.075273,,,,,,,,,,,,183b4467-9232-43f8-b889-6a99e9de2fc5,2585,,,"[57.2, 18.8]",3879552,62,,,,2.3234193,,Left Foot,,,"[51.3, 25.1]",,Ground Pass,,8.631338,,,,Marco Antônio De Mattos Filho,27044.0,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,152,Udinese,230,['c527452d-47c5-4dfb-a371-307beb76a378'],34,,,,,,,,,,,,,,,,,,Udinese,230,00:17:34.862,Pass,
,,,,,,,,,,,,,,,,1.221857,,,,,,,,,,,,bf1a7881-da1b-4af7-b958-61e6c7d9c53b,2588,,,"[51.3, 25.1]",3879552,62,,,,1.192925,,Left Foot,,,"[56.5, 38.2]",,Ground Pass,,14.094325,,,,Francesco Lodi,40367.0,,,,,,2,Regular Play,Marco Antônio De Mattos Filho,27044.0,,Left Center Midfield,152,Udinese,230,['b2d8dcfb-d379-43c4-9b67-f6b04eaa9846'],36,,,,,,,,,,,,,,,,,,Udinese,230,00:17:36.325,Pass,
,,,,,,,,,,,,,,,,1.83955,,,,,,,,,,,,31d719f3-78e3-4742-a1be-5e96bbbb3214,2591,,,"[57.0, 43.1]",3879552,62,,,,1.1554304,,Left Foot,,,"[65.6, 62.6]",,Ground Pass,,21.312202,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,152,Udinese,230,['8e6996ae-3552-4a28-8a09-fe6dac12fb7e'],38,,,,,,,,,,,,,,,,,,Udinese,230,00:17:38.588,Pass,
,,,,,,,,,,,,,,,,1.237916,,,,,,,,,,,,6be0555d-b206-4e66-b250-96746fda31eb,2594,,,"[70.1, 72.4]",3879552,62,,,,0.49531123,,Right Foot,,,"[78.8, 77.1]",,Ground Pass,,9.888377,,,,Edenílson Andrade dos Santos,25116.0,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,152,Udinese,230,['b04a73d6-1900-4348-a07b-558fda3be3ef'],41,,,,,,,,,,,,,,,,,,Udinese,230,00:17:41.419,Pass,
,,,,,,,,,,,,,,,,0.896379,,,,,,,,,,,,5bd1186d-cc4c-4494-ad28-222fcc29c892,2597,,,"[83.5, 60.7]",3879552,62,,,,-1.066127,,Right Foot,,,"[89.3, 50.2]",,Ground Pass,,11.995416,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,152,Udinese,230,['edb682b3-e4dc-45f0-b4b7-50b7ce5e19d5'],45,,,,,,,,,,,,,,,,,,Udinese,230,00:17:45.648,Pass,
,,,,,,,,,,,,,,,,1.387207,,,,,,,,,,,,facacce9-68b2-4092-b2e4-f35871d49487,2601,,,"[84.2, 54.9]",3879552,62,,,,1.2206297,,Right Foot,,,"[92.6, 77.9]",,Low Pass,,24.485914,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,152,Udinese,230,['fdc38a72-3168-4505-8fe1-2c4977fd75ba'],47,,,,,,,,,,,,,,,,,,Udinese,230,00:17:47.932,Pass,
,,,,,,,,,,,,,,,,1.225797,,,,,,,,,,,,b8e016bd-48b1-412f-b678-ca81edc2dadb,2604,,,"[104.7, 76.1]",3879552,62,,,,-1.3809401,,Right Foot,True,,"[110.1, 48.0]",,High Pass,,28.614157,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,152,Udinese,230,"['106614e0-b3c8-44d7-ba5e-995c2e540c26', 'd033e57a-4f17-4c49-a890-58fa21b3292a']",52,,,,,,,,,,,,,,,,,,Udinese,230,00:17:52.097,Pass,
,,,,,,,,,,,,,,,,3.505398,,,,,,,,,,,,a8bff002-25fa-4f04-8e91-e7895d817fba,2610,,,"[15.3, 36.4]",3879552,63,,,,0.17893256,,Right Foot,,,"[82.2, 48.5]",,High Pass,,67.98544,,Incomplete,,Mattia Destro,8103.0,,,,,Free Kick,2,From Free Kick,Antonio Mirante,7174.0,,Goalkeeper,153,Bologna,240,"['6b1e2bff-3455-4401-8171-b16d406bfb53', '808e1e4f-1a83-4e27-8d21-31e044bfe095']",25,,,,,,,,,,,,,,,,,,Bologna,240,00:18:25.773,Pass,
,,,,,,,,,,,,,,,,1.057893,,,,,,,,,,,,808e1e4f-1a83-4e27-8d21-31e044bfe095,2612,,,"[37.9, 31.6]",3879552,63,,,,-0.24035975,,Other,,,"[48.1, 29.1]",,Low Pass,,10.5019045,,,,Marco Antônio De Mattos Filho,27044.0,,,,,Recovery,2,Regular Play,Danilo Larangeira,7799.0,,Center Back,154,Udinese,230,"['0281647f-0793-44fc-9eeb-381852b78942', 'a8bff002-25fa-4f04-8e91-e7895d817fba']",29,,,,,,,,,,,,,,,,,,Udinese,230,00:18:29.278,Pass,
,,,,,,,,,,,,,,,,0.963698,,,,,,,,,,,,b66fba95-0122-44c5-b280-21fdb8fe4011,2614,,,"[48.1, 29.1]",3879552,63,,,,1.658483,,Left Foot,,,"[46.5, 47.3]",,Low Pass,,18.270195,,,,Francesco Lodi,40367.0,,,,,,2,Regular Play,Marco Antônio De Mattos Filho,27044.0,,Left Center Midfield,154,Udinese,230,['aa1e6261-251e-459a-92f9-a6d0ce52484d'],30,,,,,,,,,,,,,,,,,,Udinese,230,00:18:30.336,Pass,
,,,,,,,,,,,,,,,,1.457417,,,,,,,,,,,,553410f9-b302-46a8-848c-f464980c3422,2618,,,"[43.2, 45.5]",3879552,63,,,,2.926655,,Right Foot,,,"[29.0, 48.6]",,Ground Pass,,14.534442,,,,Molla Wagué,3577.0,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,154,Udinese,230,"['0a35191f-a189-49f0-83ef-fa3efb95641b', 'af057bdc-799e-4d72-8a2f-80e631878cf2']",31,,,,,,,,,,,,,,,,,,Udinese,230,00:18:31.747,Pass,True
,,,,,,,,,,,,,,,,2.503914,,,,,,,,,,,,60be7b72-a40b-410e-82a6-dd3129a43279,2621,,,"[27.9, 52.8]",3879552,63,,,,-2.6846714,,Right Foot,,,"[10.0, 44.0]",,Ground Pass,,19.946178,,,,Orestis Karnezis,3742.0,,,,,,2,Regular Play,Molla Wagué,3577.0,,Right Center Back,154,Udinese,230,['7661a194-bd0c-4538-ae27-91d09df6d270'],34,,,,,,,,,,,,,,,,,,Udinese,230,00:18:34.836,Pass,
,,,,,,,,,,,,,,,,3.892435,,,,,,,,,,,,301d0394-3551-422e-8b4d-1014735b8abf,2624,,,"[14.9, 46.9]",3879552,63,,,,0.16804303,,Right Foot,,,"[70.9, 56.4]",,High Pass,,56.800087,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Orestis Karnezis,3742.0,,Goalkeeper,154,Udinese,230,"['2b9e0e06-eb1e-44c5-afc9-7e4fd1fad656', '7a115f81-695e-4d22-91bf-9052b1a7bb4c']",40,,,,,,,,,,,,,,,,,,Udinese,230,00:18:40.221,Pass,
,,,,,,,,,,,,,,,,1.757773,,,,,,,,,,,,2b9e0e06-eb1e-44c5-afc9-7e4fd1fad656,2626,,,"[49.2, 23.7]",3879552,63,,,,0.034207184,,Head,,,"[75.5, 24.6]",,High Pass,,26.315395,,Incomplete,,,,,,,,Recovery,2,Regular Play,Luca Rossettini,7142.0,,Left Center Back,154,Udinese,230,"['301d0394-3551-422e-8b4d-1014735b8abf', 'f82f830f-981a-4bd3-a45d-5eab292f6213']",44,,,,,,,,,,,,,,,,,,Bologna,240,00:18:44.114,Pass,
,,,,,,,,,,,,,,,,0.708841,,,,,,,,,,,,f82f830f-981a-4bd3-a45d-5eab292f6213,2627,,,"[44.6, 55.5]",3879552,63,,,,-0.65457076,,Right Foot,,,"[48.9, 52.2]",,Ground Pass,,5.420332,,,,Francesco Lodi,40367.0,,,,,Recovery,2,Regular Play,Molla Wagué,3577.0,,Right Center Back,154,Udinese,230,"['2b9e0e06-eb1e-44c5-afc9-7e4fd1fad656', '533f09da-caa0-41d2-884e-9e7946895b9e']",45,,,,,,,,,,,,,,,,,,Udinese,230,00:18:45.871,Pass,
,,,,,,,,,,,,,,,,2.138156,,,,,,,,,,,,5c766e7a-7c8f-44e1-91be-2fa2828c33a4,2631,,,"[48.3, 50.4]",3879552,63,,,,-1.8554072,,Left Foot,,,"[42.8, 31.6]",,Ground Pass,,19.588007,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,154,Udinese,230,"['1c83e09b-2cc3-430e-81bb-64bb8f963109', '4fde65b5-249a-4114-9372-c56dd4823c1b']",47,,,,,,,,,,,,,,,,,,Udinese,230,00:18:47.045,Pass,True
,,,,,,,,,,,,,,,,1.670396,,,,,,,,,,,,a42a1eb5-5baf-4b59-8c3f-929e6ee925d8,2634,,,"[47.4, 28.7]",3879552,63,,,,-0.7885527,,Right Foot,,,"[63.2, 12.8]",,Ground Pass,,22.415396,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,2,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,,Left Center Back,154,Udinese,230,['b91b715a-c8a3-4315-9a32-ef77fa9a5e30'],50,,,,,,,,,,,,,,,,,,Udinese,230,00:18:50.059,Pass,
,,,,,,,,,,,,,,,,1.664621,,,,,,,,,,,,29d20a7f-13c1-4c69-9a91-ee11d23773db,2638,,,"[63.8, 13.4]",3879552,63,,,,0.2755911,,Right Foot,,,"[88.2, 20.3]",,Ground Pass,,25.356853,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,154,Udinese,230,"['6ca6e991-5208-4baa-93b5-7298a3f4b2fd', '9e8c0d62-7383-44e2-9f97-e6347312b3a7', 'd13dbb2b-63ee-4b86-83ab-c6476e7439b9']",52,,,,,,,,,,,,,,,,,,Udinese,230,00:18:52.362,Pass,True
,,,,,,,,,,,,,,,,1.058928,,,,,,,,,,,,056b1531-bb2d-4531-920e-1dca1cff71d1,2642,,,"[77.1, 0.1]",3879552,64,,,,0.98671526,,,,,"[84.9, 11.9]",,Low Pass,,14.144964,,,,Antonio Di Natale,19846.0,,,,,Throw-in,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,155,Udinese,230,['4d7f3ece-14c3-4f44-bd7c-f0b95fbc9126'],4,,,,,,,,,,,,,,,,,,Udinese,230,00:19:04.646,Pass,
,,,,,,,,,,,,,,,,1.05503,,,,,,,,,,,,68971543-1055-4710-b18d-97281b41f873,2645,,,"[84.7, 11.4]",3879552,64,,,,-2.59755,,Right Foot,,,"[76.6, 6.5]",,Ground Pass,,9.4667845,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,2,From Throw In,Antonio Di Natale,19846.0,,Left Center Forward,155,Udinese,230,"['601b1180-8053-43ed-97f2-5d8b3e377787', 'd9bf6a91-1dae-43cc-bbf5-17e82f6708c2']",5,,,,,,,,,,,,,,,,,,Udinese,230,00:19:05.705,Pass,True
,,,,,,,,,,,,,,,,2.218264,,,,,,,,,,,,e86a1127-64da-4f72-9e7f-525a07f41723,2651,,,"[84.4, 0.1]",3879552,64,,,,2.5007195,,,,,"[72.2, 9.2]",,Low Pass,,15.220053,,,,Antonio Di Natale,19846.0,,,,,Throw-in,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,156,Udinese,230,['05325fa0-6498-4dec-a268-4d4ff284cea0'],10,,,,,,,,,,,,,,,,,,Udinese,230,00:19:10.997,Pass,
,,,,,,,,,,,,,,,,4.570073,,,,,,,,,,,,5e05517a-c0fb-4d65-af80-8ef754463ad4,2654,,,"[73.1, 20.9]",3879552,64,,,,0.6860777,,Right Foot,,,"[120.0, 59.3]",,High Pass,,60.614933,,Out,,Edenílson Andrade dos Santos,25116.0,,,,,,2,From Throw In,Antonio Di Natale,19846.0,,Left Center Forward,156,Udinese,230,['37dfc205-e31a-42f1-894e-de67093bc734'],13,,,,,,,,,,,,,,,,,,Udinese,230,00:19:13.905,Pass,
,,,,,,,,,,,,,,,,5.196046,,,,,,,,,,,,2e090738-2299-4a9c-a11d-8130b0373559,2656,,,"[6.0, 36.0]",3879552,64,True,,,-0.12594184,,Right Foot,,,"[91.3, 25.2]",,High Pass,,85.98099,,Incomplete,,Anthony Mounier,34565.0,,,,,Goal Kick,2,From Goal Kick,Antonio Mirante,7174.0,,Goalkeeper,157,Bologna,240,"['0e2d0afd-b211-4ff5-bd5f-791e2efe2736', 'fc5e3a0c-a36e-4318-899f-1ba33b77934e']",45,,,,,,,,,,,,,,,,,,Bologna,240,00:19:45.816,Pass,
,,,,,,,,,,,,,,,,1.034314,,,,,,,,,,,,495827f3-abdd-4fe8-8e5d-c3e7bd89e3c2,2659,,,"[19.9, 58.7]",3879552,64,,,,0.16743177,,Head,,,"[34.1, 61.1]",,Low Pass,,14.401389,,,,Edenílson Andrade dos Santos,25116.0,,,,,Recovery,2,Regular Play,Molla Wagué,3577.0,,Right Center Back,158,Udinese,230,['0018308d-3a79-445b-998f-246641a19b56'],52,,,,,,,,,,,,,,,,,,Udinese,230,00:19:52.831,Pass,
,,,,,,,,,,,,,,,,0.631108,,,,,,,,,,,,a310e300-d8fd-4683-b839-3f9b42d4cd0c,2663,,,"[29.9, 59.7]",3879552,64,,,,-2.041437,,Left Foot,,,"[27.0, 54.0]",,Ground Pass,,6.395311,,,,Francesco Lodi,40367.0,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,158,Udinese,230,"['4ff4f049-7f2e-48a5-96ac-feda56d37a55', '8f0d51c5-88e9-4441-b042-2fef099b46bf']",54,,,,,,,,,,,,,,,,,,Udinese,230,00:19:54.423,Pass,True
,,,,,,,,,,,,,,,,1.015632,,,,,,,,,,,,1bbb18af-8f3d-4145-acc6-fc93b42cd6b6,2666,,,"[27.0, 54.0]",3879552,64,,,,0.23528591,,Left Foot,,,"[41.6, 57.5]",,Ground Pass,,15.01366,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,158,Udinese,230,['82f70573-5b9c-4925-ae64-c2f9b3f44c10'],55,,,,,,,,,,,,,,,,,,Udinese,230,00:19:55.540,Pass,
,,,,,,,,,,,,,,,,1.079485,,,,,,,,,,,,9cca82dd-8ea6-4141-b177-7b3520e7c774,2669,,,"[41.6, 57.5]",3879552,64,,,,2.0803885,,Right Foot,,,"[35.9, 67.7]",,Ground Pass,,11.684606,,,,Edenílson Andrade dos Santos,25116.0,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,158,Udinese,230,['f9d1dfaa-5e1e-4064-b9b4-3d26da8983d5'],56,,,,,,,,,,,,,,,,,,Udinese,230,00:19:56.694,Pass,
,,,,,,,,,,,,,,,,1.462403,,,,,,,,,,,,c5d829d5-9fe9-405c-accf-f2c41d38d7c7,2672,,,"[41.4, 70.6]",3879552,64,,,,-0.8326815,,Right Foot,,,"[56.5, 54.0]",,Low Pass,,22.440365,,,,Antonio Di Natale,19846.0,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,158,Udinese,230,['bbcb37e0-c8f2-4c45-af2d-330ae0854ce3'],58,,,,,,,,,,,,,,,,,,Udinese,230,00:19:58.582,Pass,
,,,,,,,,,,,,,,,,3.330264,,,,,,,,,,,,7b01f27b-6f44-41f9-b6e3-5ec2307dbe77,2675,,,"[54.9, 59.9]",3879552,65,,,,0.2271143,,Right Foot,,,"[101.2, 70.6]",,High Pass,,47.520313,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,2,Regular Play,Antonio Di Natale,19846.0,,Left Center Forward,158,Udinese,230,"['795ac4f1-d827-4786-83fc-67229743068e', '8dc03f01-759d-4ed8-bcd4-654500d1664c']",1,,,,,,,,,,,,,,,,,,Udinese,230,00:20:01.295,Pass,
,,,,,,,,,,,,,,,,2.100313,,,,,,,,,,,,6e659b5c-e6d7-41b9-aa93-97c8d6e691be,2679,,,"[99.0, 80.0]",3879552,65,,,,-2.883665,,,,,"[82.7, 75.7]",,Low Pass,,16.85764,,,,Edenílson Andrade dos Santos,25116.0,,,,,Throw-in,2,From Throw In,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,159,Udinese,230,['322c1c86-97db-4c49-97a1-35353ede269e'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:20:09.526,Pass,
,,,,,,,,,,,,,,,,1.018892,,,,,,,,,,,,2ceb308e-2491-4296-92ae-97fb237e2899,2681,,,"[82.7, 75.7]",3879552,65,,,,-1.7645378,,Right Foot,,,"[79.6, 59.9]",,Low Pass,,16.101242,,,,Francesco Lodi,40367.0,,,,,,2,From Throw In,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,159,Udinese,230,['ee0e5193-651c-433f-a026-95148846f1cf'],11,,,,,,,,,,,,,,,,,,Udinese,230,00:20:11.627,Pass,
,,,,,,,,,,,,,,,,1.705831,,,,,,,,,,,,3a7a337b-578d-48cb-aeb3-7bec9dbcbc70,2688,,,"[44.8, 19.7]",3879552,65,,,,0.036569055,,Right Foot,,,"[53.0, 20.0]",,Ground Pass,,8.205486,,,,Anthony Mounier,34565.0,,,,,,2,From Counter,Franco Brienza,45591.0,,Center Attacking Midfield,160,Bologna,240,"['33647dfd-d4ac-4579-bd37-771df48fcae6', 'dc79fc8e-c6f6-4ae4-9499-1cb5315660f2']",14,,,,,,,,,,,,,,,,,,Bologna,240,00:20:14.410,Pass,True
,,,,,,,,,,,,,,,,2.290305,,,,,,,,,,,,21075e67-8543-4ef5-a8c0-42b52ffa4994,2694,,,"[60.9, 22.2]",3879552,65,True,,,1.2414123,,Right Foot,,,"[67.6, 41.8]",,Ground Pass,,20.713522,,,,Luca Rizzo,11729.0,,,,,Free Kick,2,From Free Kick,Erick Antonio Pulgar Farfán,7175.0,,Left Center Midfield,161,Bologna,240,['957baa3a-3d05-49db-b48e-7515b730f9ec'],37,,,,,,,,,,,,,,,,,,Bologna,240,00:20:37.104,Pass,
,,,,,,,,,,,,,,,,1.423743,,,,,,,,,,,,41c29ecb-9a28-4624-ab61-7a0c8da9b139,2696,,,"[69.4, 51.4]",3879552,65,,,,1.3487145,,Right Foot,,,"[73.6, 70.0]",,Ground Pass,,19.068298,,,,Alex Ferrari,7704.0,,,,,,2,From Free Kick,Luca Rizzo,11729.0,,Right Center Midfield,161,Bologna,240,['c8cc6963-9d64-49b8-a0cc-adce3128e538'],39,,,,,,,,,,,,,,,,,,Bologna,240,00:20:39.394,Pass,
,,,,,,,,,,,,,,,,1.715752,,,,,,,,,,,,6b1b9236-6406-4c7f-825c-3b0aec173f9d,2698,,,"[73.6, 70.9]",3879552,65,,,,-0.6599605,,Left Foot,,,"[92.8, 56.0]",,High Pass,,24.303291,,Incomplete,,Mattia Destro,8103.0,,,,,,2,From Free Kick,Alex Ferrari,7704.0,,Right Back,161,Bologna,240,"['57668cda-663d-4210-90ab-63293712b9e8', 'c34c41e8-8c83-497a-a5e2-076b13419382']",40,,,,,,,,,,,,,,,,,,Bologna,240,00:20:40.818,Pass,
,,,,,,,,,,,,,,,,1.966419,,,,,,,,,,,,57668cda-663d-4210-90ab-63293712b9e8,2701,,,"[27.3, 24.1]",3879552,65,,,True,0.43868747,,,,,"[56.5, 37.8]",,Low Pass,,32.254147,,,,Antonio Di Natale,19846.0,,,,,Recovery,2,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,,Left Center Back,162,Udinese,230,"['28a43583-e1b1-49b8-9c85-9aefd89cc0d2', '56a0a5f4-76b2-48ec-b9a4-4f572b99bb4b', '6b1b9236-6406-4c7f-825c-3b0aec173f9d']",42,,,,,,,,,,,,,,,,,,Udinese,230,00:20:42.534,Pass,True
,,,,,,,,,,,,,,,,1.994112,,,,,,,,,,,,8d442bf8-df6e-4655-945d-886a9410faf8,2703,,,"[57.0, 38.2]",3879552,65,,,,-1.4649981,,Head,,,"[58.2, 26.9]",,High Pass,,11.363538,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Antonio Di Natale,19846.0,,Left Center Forward,162,Udinese,230,['ae7be904-6227-45b7-bf70-21e9b18dad2f'],44,,,,,,,,,,,,,,,,,,Udinese,230,00:20:44.503,Pass,
,,,,,,,,,,,,,,,,1.64217,,,,,,,,,,,,9050a55c-d1fa-41c0-a049-71eeeb975011,2709,,,"[29.7, 21.2]",3879552,65,,,,-0.08041231,,Left Foot,,,"[57.0, 19.0]",,Low Pass,,27.388502,,Incomplete,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,Recovery,2,Regular Play,Marco Antônio De Mattos Filho,27044.0,,Left Center Midfield,162,Udinese,230,"['2f4b3611-2987-4b03-89d6-7c9e7d995994', 'd7eec0c7-25cc-4c62-9b71-5c3043e786b6']",49,,,,,,,,,,,,,,,,,,Udinese,230,00:20:49.029,Pass,
,,,,,,,,,,,,,,,,1.017573,,,,,,,,,,,,73f816e8-4ef5-4102-9078-2ffa26662b56,2712,,,"[47.9, 15.6]",3879552,65,,,,0.19228487,,Head,,,"[59.2, 17.8]",,Low Pass,,11.512168,,,,Duván Esteban Zapata Banguera,7017.0,,,,,Recovery,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,162,Udinese,230,['4fe67bd9-2ab2-41a0-ad4c-286c4236e940'],52,,,,,,,,,,,,,,,,,,Udinese,230,00:20:52.142,Pass,
,,,,,,,,,,,,,,,,0.21981,,,,,,,,,,,,0803a06b-f419-48b7-a4f9-5c90587127d5,2716,,,"[97.7, 17.0]",3879552,65,,,,1.5707964,,Left Foot,,,"[97.7, 21.2]",,Ground Pass,,4.2,,Incomplete,,Antonio Di Natale,19846.0,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,162,Udinese,230,"['3ee6db31-0188-4eaa-999c-357156273439', '48dc6b5a-3e3b-4bd5-8ca8-7dca94b67e39', '5313285f-7ac6-45f8-b3ce-6ff0b973a8fa']",59,,,,,,,,,,,,,,,,,,Udinese,230,00:20:59.585,Pass,True
,,,,,,,,,,,,,,,,1.974297,,,,,,,,,,,,7158f6dc-c77d-4643-8ca5-d5017e5646d0,2719,,,"[120.0, 0.1]",3879552,66,,,,1.6649868,,Right Foot,,,"[115.9, 43.5]",,High Pass,True,43.593235,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Antonio Di Natale,19846.0,,Left Center Forward,163,Udinese,230,['ee4b743c-eacf-4b36-918d-9a638b72b8a0'],29,,,,,,,,,,,,,,,,,,Udinese,230,00:21:29.075,Pass,
,,,,,,,,,,,,,,,,2.345213,,,,,,,,,,,,f4ded0c4-ea0e-42b4-b0d7-e00043c31404,2721,,,"[22.2, 44.3]",3879552,66,,,,-0.52364045,,Right Foot,,,"[46.1, 30.5]",,High Pass,,27.598007,,,,Anthony Mounier,34565.0,,,,,Recovery,2,Regular Play,Amadou Diawara,8284.0,,Center Defensive Midfield,164,Bologna,240,['0d6f0b2f-83e7-402b-a65a-22370d664566'],33,,,,,,,,,,,,,,,,,,Bologna,240,00:21:33.191,Pass,
,,,,,,,,,,,,,,,,1.81907,,,,,,,,,,,,be1b514e-888d-42e3-9f8b-9f5488c9087b,2724,,,"[45.5, 30.5]",3879552,66,,,,-1.769575,,Left Foot,,,"[42.7, 16.6]",,High Pass,,14.17921,,,,Adam Masina,7169.0,,,,,,2,Regular Play,Anthony Mounier,34565.0,,Left Center Forward,164,Bologna,240,['e8d50625-ca66-4514-85ec-a11936bc51d9'],35,,,,,,,,,,,,,,,,,,Bologna,240,00:21:35.539,Pass,
,,,,,,,,,,,,,,,,1.796629,,,,,,,,,,,,9941d53c-7561-44f6-8df7-8b7559877860,2726,,,"[42.7, 16.6]",3879552,66,,,,0.020199273,,Head,,,"[62.5, 17.0]",,Low Pass,,19.80404,,,,Anthony Mounier,34565.0,,,,,,2,Regular Play,Adam Masina,7169.0,,Left Back,164,Bologna,240,['f639ebe6-6f70-4ac3-965c-e13f43783358'],37,,,,,,,,,,,,,,,,,,Bologna,240,00:21:37.358,Pass,
