50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.97651,,,,,,,,,,,,,2c3e1741-34b4-4f16-aa5e-d48698b7b38c,993,,,"[113.7, 4.6]",3878610,33,,,,,3.0239565,,Left Foot,,,,"[102.7, 5.9]",,Ground Pass,,11.076551,,,,,Leandro Greco,32119.0,,,,,,1,From Throw In,Samuel Souprayen,7695.0,Left Back,64,Hellas Verona,226,['e5f3fe0b-8e54-42c2-8bd5-f339dfd88a87'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:52.008,Pass,
,,,,,,,,,,,,,,,,,1.188261,,,,,,,,,,,,,3df392cc-2d2c-431a-b484-13df69f13ea4,996,,,"[103.9, 5.7]",3878610,33,,,,,1.442473,,Left Foot,True,,,"[107.5, 33.6]",,High Pass,,28.1313,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,From Throw In,Leandro Greco,32119.0,Left Center Midfield,64,Hellas Verona,226,"['0052e158-eaee-442c-be62-050006c4cb9e', '2ca04e2f-ee45-47dc-ad20-eb18e22c567f']",53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:53.145,Pass,
,,,,,,,,,,,,,,,,,1.700158,,,,,,,,,,,,,b0405290-c60d-475b-b618-9357524ea9ed,1001,,,"[63.5, 33.6]",3878610,34,,,,,-1.598722,,Right Foot,,,,"[63.0, 15.7]",,Ground Pass,,17.906982,,,,,Vangelis Moras,31488.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,64,Hellas Verona,226,['5bd0bd92-54d6-42a1-b195-7252e0b1818a'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:00.453,Pass,
,,,,,,,,,,,,,,,,,2.215828,,,,,,,,,,,,,9c5ad089-848f-40f8-8af7-cb6134b1a8bd,1004,,,"[72.2, 32.6]",3878610,34,,,,,1.9377201,,Right Foot,,,,"[61.9, 59.4]",,Ground Pass,,28.711147,,,,,Eros Pisano,11342.0,,,,,,1,From Throw In,Vangelis Moras,31488.0,Left Center Back,64,Hellas Verona,226,['c109d973-0856-4ade-9ed6-f4668415de46'],7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:07.118,Pass,
,,,,,,,,,,,,,,,,,0.93836,,,,,,,,,,,,,ce14732c-8006-41d5-a65e-6252e02e5841,1007,,,"[72.2, 43.7]",3878610,34,,,,,-0.30205944,,Right Foot,,,,"[86.0, 39.4]",,Ground Pass,,14.4544115,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,64,Hellas Verona,226,['d7f0d774-d274-455b-8944-47456b35abb5'],13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:13.773,Pass,
,,,,,,,,,,,,,,,,,2.26629,,,,,,,,,,,,,66cdbca0-40aa-4234-ada0-8a02a4f0cd75,1012,,,"[26.6, 28.8]",3878610,34,,,,,0.54082453,,Right Foot,,,,"[62.9, 50.6]",,High Pass,,42.343002,,,,,Germán Gustavo Denis,49439.0,,,,,Recovery,1,Regular Play,Gianpaolo Bellini,386607.0,Left Back,65,Atalanta,228,['87bc237a-0668-4fca-84de-66b37807569e'],16,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:16.855,Pass,
,,,,,,,,,,,,,,,,,0.592008,,,,,,,,,,,,,115a3ec0-3a89-4443-8d22-f1bc0bd28e10,1015,,,"[58.8, 52.8]",3878610,34,,,,,2.587285,,Head,,,,"[54.6, 55.4]",,Low Pass,,4.9396358,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Germán Gustavo Denis,49439.0,Center Forward,65,Atalanta,228,"['49465ddc-803c-4a11-ab7a-9678a8eb4651', 'c2cb4865-6fda-4da3-815f-678baa0071fe']",20,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:20.147,Pass,True
,,,,,,,,,,,,,,,,,1.620215,,,,,,,,,,,,,d6556db3-abd2-4b4a-bfb1-4e3eafb95dc5,1018,,,"[71.3, 26.5]",3878610,34,,,,,-1.3604145,,Right Foot,,,,"[75.4, 7.3]",,Ground Pass,,19.632881,,,,,Jasmin Kurtič,6941.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,65,Atalanta,228,['893b5a5c-894c-4f58-a1b5-e6614fe89600'],26,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:26.642,Pass,
,,,,,,,,,,,,,,,,,1.056793,,,,,,,,,,,,,4ca21bc2-62eb-47c0-800a-4fb1f0dd2487,1021,,,"[78.1, 10.0]",3878610,34,,,,,1.4175946,,Right Foot,,,,"[80.2, 23.6]",,Ground Pass,,13.761177,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,65,Atalanta,228,['9f36e80f-a669-43a0-b365-74aa467b3759'],31,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:31.662,Pass,
,,,,,,,,,,,,,,,,,1.082567,,,,,,,,,,,,,a967b87f-0c93-4272-b92c-5e6ed033f01e,1024,,,"[80.0, 24.2]",3878610,34,,,,,1.2803193,,Right Foot,,,,"[88.4, 52.3]",,Ground Pass,,29.328655,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,65,Atalanta,228,['c2a941a1-2d67-4383-8e0f-020643a46e45'],34,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:34.653,Pass,
,,,,,,,,,,,,,,,,,1.146582,,,,,,,,,,,,,a036c648-5678-4ad4-a0aa-cfc6ac5afdc1,1027,,,"[86.4, 52.0]",3878610,34,,,,,-1.9062446,,Right Foot,,,,"[82.6, 41.1]",,Ground Pass,,11.543396,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,65,Atalanta,228,['0082a928-424f-424a-9b9e-19c4a5ea7469'],37,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:37.506,Pass,
,,,,,,,,,,,,,,,,,1.121173,,,,,,,,,,,,,def2819a-9843-4bee-be7f-1ae05f535e6c,1030,,,"[87.2, 46.2]",3878610,34,,,,,-1.9890207,5b2112e1-e1c2-400e-ad14-84df1679a7aa,Right Foot,,,,"[85.2, 41.7]",,Ground Pass,,4.924429,,,,,Alejandro Darío Gómez,7006.0,True,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,65,Atalanta,228,['ad93a34d-3f39-426c-98c8-f663c8acad2b'],42,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:42.444,Pass,
,,,,,,,,,,,,,,,,,0.940306,,,,,,,,,,,,,befb94bc-0b57-47f4-84f7-d2956f7b48b2,1038,,,"[96.9, 23.0]",3878610,34,,,,,0.7853982,,Left Foot,,,,"[109.0, 35.1]",,Low Pass,,17.111984,,,Incomplete,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,65,Atalanta,228,['7d2249a1-d30b-4779-80e0-143d5fdba6c9'],48,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:48.428,Pass,
,,,,,,,,,,,,,,,,,2.848687,,,,,,,,,,,,,08b8cdec-35a4-419e-b9f6-e9109b598a65,1041,,,"[9.2, 59.6]",3878610,34,,,,,-0.05851897,,Right Foot,,,,"[58.7, 56.7]",,High Pass,,49.584877,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,65,Atalanta,228,"['d54a5c1a-d9ee-4eca-bc9f-928e8d169c90', 'dbb10dc0-5481-471c-9b68-8c9a29db71e8']",53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:53.214,Pass,
,,,,,,,,,,,,,,,,,2.610426,,,,,,,,,,,,,d54a5c1a-d9ee-4eca-bc9f-928e8d169c90,1043,,,"[61.4, 23.4]",3878610,34,,,,,-1.5423949,,Head,,,,"[61.9, 5.8]",,High Pass,,17.607101,,,,,Gianpaolo Bellini,386607.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,65,Atalanta,228,"['08b8cdec-35a4-419e-b9f6-e9109b598a65', 'c5f7a8ca-6f15-41e6-8d6e-393b8f5b55f2']",56,,,,,,,,,,,,,,,,,,Atalanta,228,00:34:56.063,Pass,
,,,,,,,,,,,,,,,,,1.199274,,,,,,,,,,,,,028b3708-c432-4bec-a28f-eb8679607e06,1046,,,"[55.2, 5.8]",3878610,35,,,,,1.2006255,,Right Foot,,,,"[57.8, 12.5]",,Ground Pass,,7.1867933,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Left Back,65,Atalanta,228,['8da43ef7-f64d-4a6e-9ad8-e05b38ddc689'],0,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:00.405,Pass,
,,,,,,,,,,,,,,,,,0.86889,,,,,,,,,,,,,3788ea9e-c9ec-4f36-984d-84c7cd284002,1049,,,"[63.3, 16.1]",3878610,35,,,,,1.1880528,,Right Foot,,,,"[69.5, 31.5]",,Ground Pass,,16.601204,,,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,65,Atalanta,228,['391e3960-d059-4871-a314-f148196bc546'],4,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:04.591,Pass,
,,,,,,,,,,,,,,,,,1.427542,,,,,,,,,,,,,0405e259-0ce5-4299-a013-ec7ef69e35b1,1052,,,"[65.8, 34.5]",3878610,35,,,,,2.4356728,,Right Foot,,,,"[53.6, 44.9]",,Ground Pass,,16.03122,,,,,Guglielmo Stendardo,40426.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,65,Atalanta,228,['c207770b-933d-4d9f-901c-d7b7abc53251'],6,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:06.289,Pass,
,,,,,,,,,,,,,,,,,1.478234,,,,,,,,,,,,,095c0c69-4384-4786-bce0-48662cd7e952,1055,,,"[53.6, 51.4]",3878610,35,,,,,1.3532422,,Right Foot,,,,"[57.8, 70.4]",,Ground Pass,,19.458673,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,65,Atalanta,228,['493d2f2a-e9b6-461d-984b-8f76f405d7f3'],8,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:08.603,Pass,
,,,,,,,,,,,,,,,,,2.69414,,,,,,,,,,,,,7b81d21b-c3ca-4d32-899a-81619adb2307,1058,,,"[56.8, 70.4]",3878610,35,,,,,-0.047880046,,Right Foot,,,,"[104.8, 68.1]",,High Pass,,48.055073,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,65,Atalanta,228,['aa2e27c6-1f70-4172-873b-94d1e5a63c9c'],11,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:11.466,Pass,
,,,,,,,,,,,,,,,,,2.053947,,,,,,,,,,,,,c69fbcfe-6dfe-488b-92be-9ac444761659,1063,,,"[9.7, 0.1]",3878610,35,,True,,,0.16799228,,,,,,"[43.9, 5.9]",,High Pass,,34.688328,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,Throw-in,1,From Throw In,Samuel Souprayen,7695.0,Left Back,66,Hellas Verona,226,"['252199b6-d7a1-4788-b7d6-47b72952986f', '87d4682a-0b6c-464f-88af-0a19c5914953']",32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:32.506,Pass,
,,,,,,,,,,,,,,,,,0.700608,,,,,,,,,,,,,252199b6-d7a1-4788-b7d6-47b72952986f,1066,,,"[76.2, 74.2]",3878610,35,,,,True,-0.8850668,,,,,,"[79.8, 69.8]",,Low Pass,,5.685068,,,,,Alberto Grassi,6952.0,,,,,Recovery,1,From Counter,Andrea Masiello,6992.0,Right Back,67,Atalanta,228,"['23f284f4-b61c-4de9-ae9e-24aa1c4b62ac', '431b78a9-78c3-4dc0-bac8-6a6022892ebb', 'c69fbcfe-6dfe-488b-92be-9ac444761659']",34,,,,,,,,,,,,,,,,,,Atalanta,228,00:35:34.560,Pass,True
,,,,,,,,,,,,,,,,,0.606972,,,,,,,,,,,,,f8d0d37c-f535-4ef1-a9ea-058d498b09b4,1082,,,"[23.4, 25.6]",3878610,35,,,,,0.88991106,,Right Foot,,,,"[29.8, 33.5]",,Ground Pass,,10.167104,,,,,Leandro Greco,32119.0,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Center Midfield,68,Hellas Verona,226,"['27498a72-493a-43a9-bb22-9cca897cce47', '49046a28-de25-43f1-bb89-47bb1eddcb6a']",42,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:42.008,Pass,True
,,,,,,,,,,,,,,,,,2.335394,,,,,,,,,,,,,747c059f-9f05-4e9e-bd24-048da43c2e20,1085,,,"[29.8, 33.5]",3878610,35,,,,,1.2905973,,Left Foot,,,,"[37.8, 61.3]",,Ground Pass,,28.928186,,,,,Boško Janković,26442.0,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Center Midfield,68,Hellas Verona,226,['d6ce4921-9155-4c55-a13d-6531063a02e3'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:43.410,Pass,
,,,,,,,,,,,,,,,,,1.89569,,,,,,,,,,,,,c75127d0-91ea-4bd7-9bc9-69fed05f7426,1088,,,"[37.8, 61.3]",3878610,35,,,,,2.8912492,,Right Foot,,,,"[15.9, 66.9]",,Ground Pass,,22.604645,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Boško Janković,26442.0,Right Wing,68,Hellas Verona,226,['63ec10a4-e5fe-46f8-975c-d74a45aaf520'],46,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:46.862,Pass,
,,,,,,,,,,,,,,,,,1.836135,,,,,,,,,,,,,059b3735-e9a5-4dc9-8e28-98ce3fe7e263,1092,,,"[18.4, 73.7]",3878610,35,,,,,-0.60185856,,Right Foot,,,,"[28.3, 66.9]",,Ground Pass,,12.010412,,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,68,Hellas Verona,226,"['83d37da2-907b-451c-9b86-66f9809e96b5', 'df98e744-0e68-4666-a99d-5e065d0c812c']",52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:52.006,Pass,True
,,,,,,,,,,,,,,,,,1.926285,,,,,,,,,,,,,8ee86ab1-a9c9-4b73-b875-44e123b1ecb9,1095,,,"[56.3, 56.9]",3878610,35,,,,,0.873222,,Left Foot,,,,"[70.8, 74.2]",,Ground Pass,,22.572992,,,,,Jacopo Sala,7020.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,68,Hellas Verona,226,['c18c5bd1-4b19-4575-8f8c-6baddb54979e'],58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:35:58.774,Pass,
,,,,,,,,,,,,,,,,,1.60125,,,,,,,,,,,,,267c9ce0-116f-4ce8-a5c3-2ac5f570e718,1098,,,"[70.2, 74.2]",3878610,36,,,,,-0.35684666,,Right Foot,,,,"[93.0, 65.7]",,Ground Pass,,24.3329,,,,,Boško Janković,26442.0,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Center Midfield,68,Hellas Verona,226,['42827b45-a11f-4dfd-b25c-9af4847c5076'],1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:01.413,Pass,
,,,,,,,,,,,,,,,,,0.843131,,,,,,,,,,,,,6f9effbf-4fc9-4143-9e5f-fdd56f09a8fd,1101,,,"[91.8, 73.0]",3878610,36,,,,,1.6295521,,Right Foot,,,,"[91.5, 78.1]",,Ground Pass,,5.108816,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Boško Janković,26442.0,Right Wing,68,Hellas Verona,226,['b94efe76-22b7-4bd5-9dd4-5890450c3fa1'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:05.246,Pass,
,,,,,,,,,,,,,,,,,1.292733,,,,,,,,,,,,,4bd5d780-9661-4716-993e-be926f762a87,1104,,,"[91.5, 78.1]",3878610,36,,,,,-1.8722054,,Right Foot,,,,"[85.5, 58.8]",,Ground Pass,,20.211136,,,,,Jacopo Sala,7020.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,68,Hellas Verona,226,['91d0b9d8-91d2-4e61-91f1-e9ab5cbe4aa5'],6,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:06.144,Pass,
,,,,,,,,,,,,,,,,,1.395972,,,,,,,,,,,,,83278dac-c7a1-495d-8731-7d9193c2ae2f,1107,,,"[85.4, 58.0]",3878610,36,,,,,2.796037,,Right Foot,,,,"[77.9, 60.7]",,Ground Pass,,7.971198,,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Center Midfield,68,Hellas Verona,226,['3d736136-159a-4194-a52d-a594396b28cd'],8,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:08.320,Pass,
,,,,,,,,,,,,,,,,,1.39998,,,,,,,,,,,,,0999ae9f-46cd-4cc4-be46-106636df6e94,1110,,,"[78.2, 61.0]",3878610,36,,,,,-1.6332152,,Right Foot,,,,"[77.3, 46.6]",,Ground Pass,,14.428098,,,,,Leandro Greco,32119.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,68,Hellas Verona,226,['4d5a9a65-4ad4-4637-bd92-5be402cafefc'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:10.206,Pass,
,,,,,,,,,,,,,,,,,1.788988,,,,,,,,,,,,,cde4ff41-668d-4978-b53b-3b1690c4bfbd,1113,,,"[76.2, 41.2]",3878610,36,,,,,-1.5113426,,Left Foot,,,,"[78.2, 7.6]",,Ground Pass,,33.65947,,,,,Samuel Souprayen,7695.0,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Center Midfield,68,Hellas Verona,226,['6c226fc5-9813-4b51-9e87-208ad988f341'],12,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:12.531,Pass,
,,,,,,,,,,,,,,,,,2.451501,,,,,,,,,,,,,9660bf0e-ef89-4845-b1aa-64c7d16f1e53,1116,,,"[78.2, 7.9]",3878610,36,,,,,-0.2551824,,Left Foot,,,,"[98.9, 2.5]",,Ground Pass,,21.392756,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,68,Hellas Verona,226,"['309f1122-7a79-4f9a-99a1-17bde56dcdff', 'e4ea85cd-ee40-4806-a5b9-bdebbc9eebf1']",16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:16.240,Pass,
,,,,,,,,,,,,,,,,,0.924406,,,,,,,,,,,,,21958957-4627-476b-a055-1a0c1a67b9a5,1120,,,"[99.5, 0.1]",3878610,36,,,,,1.4025896,,,,,,"[101.3, 10.7]",,Low Pass,,10.751744,,,,,Leandro Greco,32119.0,,,,,Throw-in,1,From Throw In,Samuel Souprayen,7695.0,Left Back,69,Hellas Verona,226,['89525e03-7e09-4553-8dbd-4f9e6c8e8bdc'],30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:30.022,Pass,
,,,,,,,,,,,,,,,,,0.746131,,,,,,,,,,,,,c7cc06c5-20e8-4f1c-bdbe-e5ab1a5db746,1128,,,"[5.4, 70.7]",3878610,36,,,,,1.6461252,,Right Foot,,,,"[5.0, 76.0]",,Low Pass,,5.315073,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,70,Atalanta,228,['f88f514c-27ce-43c3-89ed-c429ca617507'],35,,,,,,,,,,,,,,,,,,Atalanta,228,00:36:35.740,Pass,
,,,,,,,,,,,,,,,,,0.852646,,,,,,,,,,,,,034383d6-26bc-4b5d-91bc-fb3460f5227c,1131,,,"[5.6, 75.5]",3878610,36,,,,,-1.4616429,,Right Foot,,,,"[6.4, 68.2]",,High Pass,,7.3437047,,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,70,Atalanta,228,['bb7907f2-857d-4569-b83f-759884fce0ca'],37,,,,,,,,,,,,,,,,,,Atalanta,228,00:36:37.054,Pass,
,,,,,,,,,,,,,,,,,2.456713,,,,,,,,,,,,,e370c31c-1208-4107-ae90-21402a1950e1,1134,,,"[6.4, 68.2]",3878610,36,,,,,-0.5209098,,Right Foot,,,,"[30.8, 54.2]",,High Pass,,28.13112,,,Incomplete,,Germán Gustavo Denis,49439.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,70,Atalanta,228,"['02402d9e-5771-4242-a4cb-c9850ac5e133', '30972146-a760-4cbd-a56a-4d130c4fb9c7']",37,,,,,,,,,,,,,,,,,,Atalanta,228,00:36:37.947,Pass,
,,,,,,,,,,,,,,,,,2.564838,,,,,,,,,,,,,02402d9e-5771-4242-a4cb-c9850ac5e133,1136,,,"[89.3, 25.9]",3878610,36,,,,,-2.090921,,Head,,,,"[83.0, 14.9]",,High Pass,,12.676356,,,,,Vangelis Moras,31488.0,,,,,Recovery,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,71,Hellas Verona,226,"['45c927e0-1f33-4b62-a11b-7a2f00b7774b', 'e370c31c-1208-4107-ae90-21402a1950e1']",40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:40.404,Pass,
,,,,,,,,,,,,,,,,,1.464365,,,,,,,,,,,,,f777bc5e-f8ec-4496-8f60-5e4eb7db614c,1138,,,"[83.0, 15.5]",3878610,36,,,,,-0.0656948,,Head,,,,"[98.2, 14.5]",,High Pass,,15.23286,,,Incomplete,,Samuel Souprayen,7695.0,,,,,,1,Regular Play,Vangelis Moras,31488.0,Left Center Back,71,Hellas Verona,226,"['a9b906fd-b95c-433d-9e9f-8e0177c9e3bd', 'f246506e-d644-4072-b0de-ec0bc41245b0']",43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:43.137,Pass,
,,,,,,,,,,,,,,,,,0.450936,,,,,,,,,,,,,4c53854b-f962-4ccc-9813-42711e5bc3c8,1142,,,"[100.5, 0.1]",3878610,36,,,,,1.8542175,,,,,,"[97.5, 10.4]",,Low Pass,,10.728001,,,,,Leandro Greco,32119.0,,,,,Throw-in,1,From Throw In,Samuel Souprayen,7695.0,Left Back,72,Hellas Verona,226,['332f5649-4c09-4c38-9af3-a7aa7b8eef30'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:52.626,Pass,
,,,,,,,,,,,,,,,,,1.478479,,,,,,,,,,,,,d57bca9c-28e3-4756-97f8-365e948df0de,1145,,,"[97.6, 10.7]",3878610,36,,,,,-1.1420183,,Right Foot,,,,"[100.8, 3.7]",,Low Pass,,7.6967525,,,,,Samuel Souprayen,7695.0,,,,,,1,From Throw In,Leandro Greco,32119.0,Left Center Midfield,72,Hellas Verona,226,['9a1608ec-9146-4b33-ac30-5a8db92257f7'],53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:53.258,Pass,
,,,,,,,,,,,,,,,,,1.784516,,,,,,,,,,,,,9c80a74c-5a83-4bdd-a6ef-7e887997a32a,1152,,,"[101.4, 0.1]",3878610,37,,,,,0.62290907,,,,,,"[115.6, 10.3]",,Low Pass,,17.483707,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,Throw-in,1,From Throw In,Samuel Souprayen,7695.0,Left Back,73,Hellas Verona,226,['102612c1-4975-40eb-adf7-fcea28ac6ecb'],1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:01.890,Pass,
,,,,,,,,,,,,,,,,,0.953033,,,,,,,,,,,,,a409a25c-8832-47de-9a73-dabfd01e7850,1155,,,"[114.8, 9.0]",3878610,37,,,,,-2.6885266,,Right Foot,,,,"[107.2, 5.3]",,Ground Pass,,8.45281,,,,,Samuel Souprayen,7695.0,,,,,,1,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Left Wing,73,Hellas Verona,226,['e4767351-6665-4346-8c91-aea07b36c52c'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:05.860,Pass,
,,,,,,,,,,,,,,,,,0.133196,,,,,,,,,,,,,ebd42689-aa6e-450d-bdaf-782e3dabf24d,1159,,,"[115.6, 5.7]",3878610,37,,,,,1.6307244,,Left Foot,,,,"[115.3, 10.7]",,Low Pass,,5.0089917,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,From Throw In,Samuel Souprayen,7695.0,Left Back,73,Hellas Verona,226,"['01db891a-b1d0-4397-8d5a-1d2f72006a4b', '56e02222-2779-4dee-98f9-889c0fdb2c30']",9,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:09.176,Pass,
,,,,,,,,,,,,,,,,,1.627242,,,,,,,,,,,,,a788c680-c786-418e-be22-22d1b2293cc0,1162,,,"[120.0, 0.1]",3878610,37,,,,,1.7488892,,Right Foot,,,,"[111.9, 45.1]",,High Pass,True,45.72319,,,Incomplete,,Eros Pisano,11342.0,,True,Inswinging,,Corner,1,From Corner,Federico Viviani,7770.0,Center Defensive Midfield,74,Hellas Verona,226,"['4bfb8258-a492-4009-8889-98bc303508d4', '68cdfaed-2674-4f67-97c7-7f08bd6db933']",38,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:38.137,Pass,
,,,,,,,,,,,,,,,,,3.443214,,,,,,,,,,,,,4b1ff4f9-3b8a-4e41-a6c4-c1ecdbc349a2,1166,,,"[81.4, 43.8]",3878610,37,,,,,-3.0193975,,Left Foot,,,,"[30.1, 37.5]",,Ground Pass,,51.685394,,,,,Pierluigi Gollini,8274.0,,,,,Recovery,1,From Corner,Samuel Souprayen,7695.0,Left Back,74,Hellas Verona,226,"['29ba730a-0a07-4eff-bbd6-4c54c53f9d02', '6a16291f-d604-4412-9f8c-9afc62a89bb4']",43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:37:43.468,Pass,True
