50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.786699,,,,,,,,,,,,,8af4ef86-97e2-4ec1-b42f-609ac031a98f,1380,,"[98.8, 66.2]",3878542,41,,,,-1.7782925,042f4735-ce54-4fa5-9777-deb7f8ad6e97,Right Foot,,,,"[96.4, 54.8]",Ground Pass,,11.649893,,,,,Josip Iličić,7139.0,True,,,,,1,From Throw In,Gilberto Moraes Junior,25303.0,Right Wing Back,80,Fiorentina,239,['f11547c7-2651-405d-b1ae-92513ccb967e'],4,,,,,,,,,,,,,,,,Fiorentina,239,00:41:04.901,Pass,
,,,,,,,,,,,,,,,,,0.940427,,,,,,,,,,,,,c676bb46-ea6a-45d3-a056-bddc2a926015,1387,,"[76.6, 42.8]",3878542,41,,,,2.941194,,Right Foot,,,,"[63.8, 45.4]",Ground Pass,,13.061394,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Recovery,1,From Throw In,Borja Valero Iglesias,6997.0,Right Defensive Midfield,80,Fiorentina,239,['98484b77-5782-4d2a-b424-c8379dc4bbd7'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:41:10.515,Pass,
,,,,,,,,,,,,,,,,,1.248268,,,,,,,,,,,,,bf6df9e3-e555-4463-b7d2-a0ff4a5c33f3,1390,,"[57.8, 47.7]",3878542,41,,,,0.8995494,,Right Foot,,,,"[71.7, 65.2]",Ground Pass,,22.348602,,,,,Nenad Tomović,7056.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,80,Fiorentina,239,['b23118b2-8209-43b5-8ab5-d74942c8e740'],11,,,,,,,,,,,,,,,,Fiorentina,239,00:41:11.944,Pass,
,,,,,,,,,,,,,,,,,1.198844,,,,,,,,,,,,,c8870af5-c1ab-41f5-bbe2-7d6d2b4fdf3a,1393,,"[89.6, 69.9]",3878542,41,,,,-1.1882712,,Right Foot,,,,"[99.9, 44.3]",Ground Pass,,27.594383,,,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,80,Fiorentina,239,['90b90241-b001-47bb-aae3-6296e9b85e77'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:41:16.968,Pass,
,,,,,,,,,,,,,,,,,1.260086,,,,,,,,,,,,,dd71942d-f04a-431a-9c9e-f22c07486878,1400,,"[23.5, 30.7]",3878542,41,,,,-0.8099834,,Right Foot,,,,"[35.4, 18.2]",Ground Pass,,17.258621,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,1,From Throw In,Nigel de Jong,20057.0,Center Defensive Midfield,80,Fiorentina,239,"['3ad8f09b-9252-4fd2-a274-244ca2c19a2c', '4ca5facb-769a-47bb-9514-f77f4e575dc2', '653d026e-3cac-4745-bcd6-b896a373d20d']",22,,,,,,,,,,,,,,,,AC Milan,243,00:41:22.181,Pass,True
,,,,,,,,,,,,,,,,,1.87229,,,,,,,,,,,,,ba9512ae-9733-48d0-9233-2492c390fd12,1407,,"[35.8, 18.2]",3878542,41,,,,2.7490942,,Left Foot,,,,"[17.2, 25.9]",Ground Pass,,20.130821,,,,,Diego López Rodríguez,6768.0,,,,,Free Kick,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,81,AC Milan,243,['2c28780e-8318-4306-9cfb-1df72009d5c5'],47,,,,,,,,,,,,,,,,AC Milan,243,00:41:47.036,Pass,
,,,,,,,,,,,,,,,,,1.167443,,,,,,,,,,,,,54a9bf3a-5640-41d0-9242-1e8835d36690,1410,,"[17.2, 25.9]",3878542,41,,,,-0.7690062,,Right Foot,,,,"[29.6, 13.9]",Ground Pass,,17.255724,,,,,Alessio Romagnoli,7458.0,,,,,,1,From Free Kick,Diego López Rodríguez,6768.0,Goalkeeper,81,AC Milan,243,['65262bc1-54bc-4c86-bdac-348fb5cdfd00'],49,,,,,,,,,,,,,,,,AC Milan,243,00:41:49.057,Pass,
,,,,,,,,,,,,,,,,,0.814216,,,,,,,,,,,,,eb6d06e0-6906-4701-9939-416a7478f417,1413,,"[35.8, 7.1]",3878542,41,,,,-0.27562943,,Left Foot,,,,"[45.7, 4.3]",Ground Pass,,10.288342,,,,,Luca Antonelli,8874.0,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,81,AC Milan,243,['c4bca30e-c436-4541-ac4e-95d4b932ae40'],52,,,,,,,,,,,,,,,,AC Milan,243,00:41:52.262,Pass,
,,,,,,,,,,,,,,,,,1.50271,,,,,,,,,,,,,eedbc028-438f-484f-9573-fa8bf3594b3d,1417,,"[43.5, 5.1]",3878542,41,,,,-3.067901,,Left Foot,,,,"[28.6, 4.0]",Ground Pass,,14.940549,,,,,Alessio Romagnoli,7458.0,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,81,AC Milan,243,"['3002042f-58e1-4119-8954-0e6ae250ced3', 'b79ba814-65a4-4fe4-9936-eb3701605db4']",53,,,,,,,,,,,,,,,,AC Milan,243,00:41:53.754,Pass,True
,,,,,,,,,,,,,,,,,2.481277,,,,,,,,,,,,,19251130-f2f5-4bd5-8b26-f7c2d835942e,1420,,"[28.6, 4.0]",3878542,41,,,,2.454725,,Right Foot,,,,"[4.7, 23.6]",Ground Pass,,30.90906,,,,,Diego López Rodríguez,6768.0,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,81,AC Milan,243,['3347ebf3-44bb-4c6a-a4e9-0f9950d8fdf2'],55,,,,,,,,,,,,,,,,AC Milan,243,00:41:55.336,Pass,
,,,,,,,,,,,,,,,,,2.504999,,,,,,,,,,,,,573d5e55-51a7-42f3-b43d-388dd199e0a9,1423,,"[12.3, 29.4]",3878542,42,,,,0.32312608,,Right Foot,,,,"[55.9, 44.0]",High Pass,,45.97956,,,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,From Free Kick,Diego López Rodríguez,6768.0,Goalkeeper,81,AC Milan,243,['6451e461-d38c-47d9-a56c-311ab2fb27c9'],2,,,,,,,,,,,,,,,,AC Milan,243,00:42:02.227,Pass,
,,,,,,,,,,,,,,,,,0.996844,,,,,,,,,,,,,4658c080-970c-416d-9c3e-8b2ee3636628,1433,,"[88.0, 18.7]",3878542,42,,,,0.7654578,,Left Foot,,,,"[105.9, 35.9]",High Pass,,24.824383,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['e9db18dc-0213-4c28-94c9-d5abd085f6b3'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:42:58.461,Pass,
,,,,,,,,,,,,,,,,,1.956298,,,,,,,,,,,,,dadbbf82-209d-4867-8543-d029f64460ab,1437,,"[88.4, 41.9]",3878542,43,,,,-0.45053974,,Right Foot,,,,"[109.9, 31.5]",High Pass,,23.883257,,,,,Nikola Kalinić,7033.0,,,,,,1,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,83,Fiorentina,239,['83ac3074-e6ec-499e-8572-788b26fd88de'],3,,,,,,,,,,,,,,,,Fiorentina,239,00:43:03.244,Pass,
,,,,,,,,,,,,,,,,,1.072371,,,,,,,,,,,,,7d87d60b-3422-4b53-b2c6-f5d5d93ac9c7,1445,,"[91.7, 8.6]",3878542,43,,,,-0.7998899,,Left Foot,,,,"[95.1, 5.1]",Ground Pass,,4.879549,,,,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,83,Fiorentina,239,"['adbdfb72-ac8a-4cec-a909-e2aada702c65', 'e9fc4910-ad7c-450f-afad-085dfc3f2834']",11,,,,,,,,,,,,,,,,Fiorentina,239,00:43:11.519,Pass,True
,,,,,,,,,,,,,,,,,1.329272,,,,,,,,,,,,,e471419a-28a8-4175-9067-228326e9f109,1449,,"[93.7, 5.5]",3878542,43,,,,3.03462,,Right Foot,,,,"[78.8, 7.1]",Ground Pass,,14.98566,,,,,Josip Iličić,7139.0,,,,,,1,From Free Kick,Federico Bernardeschi,7777.0,Left Attacking Midfield,83,Fiorentina,239,['21797ffd-111f-453f-8096-10c9e919f5f4'],13,,,,,,,,,,,,,,,,Fiorentina,239,00:43:13.140,Pass,
,,,,,,,,,,,,,,,,,0.977108,,,,,,,,,,,,,773d5bea-a630-4ac3-a67c-fe36415e3e95,1452,,"[78.8, 7.1]",3878542,43,,,,2.93141,,Left Foot,,,,"[63.8, 10.3]",Ground Pass,,15.337536,,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,83,Fiorentina,239,['9cad0d35-37a1-44f2-abff-e48769356aeb'],14,,,,,,,,,,,,,,,,Fiorentina,239,00:43:14.733,Pass,
,,,,,,,,,,,,,,,,,1.089261,,,,,,,,,,,,,5b63b54d-9215-4175-a5f0-3dc771ecda92,1455,,"[61.9, 13.6]",3878542,43,,,,1.8341426,,Right Foot,,,,"[56.4, 34.0]",Ground Pass,,21.128416,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['ddad86ae-fd14-4329-a915-e8c655d65455'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:43:16.796,Pass,
,,,,,,,,,,,,,,,,,2.767865,,,,,,,,,,,,,25e0e5c6-5fd5-4e94-bc65-225e1ff625b7,1458,,"[56.7, 38.3]",3878542,43,,,,1.3068326,,Right Foot,,,,"[63.7, 64.2]",Ground Pass,,26.829275,,,,,Nenad Tomović,7056.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,83,Fiorentina,239,['540b54de-8b30-41b5-9167-253e201917b0'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:43:18.809,Pass,
,,,,,,,,,,,,,,,,,1.522945,,,,,,,,,,,,,b7136ebf-2e95-4031-8285-ebf1ea243d0c,1462,,"[49.5, 66.0]",3878542,43,,,,-2.1371515,,Left Foot,,,,"[38.5, 48.7]",Ground Pass,,20.500975,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Free Kick,Nenad Tomović,7056.0,Right Center Back,83,Fiorentina,239,['fdb93896-b5ce-489e-b416-91edbd03efcc'],24,,,,,,,,,,,,,,,,Fiorentina,239,00:43:24.832,Pass,
,,,,,,,,,,,,,,,,,2.53255,,,,,,,,,,,,,2ffa627d-40f4-46e4-b880-16d9623a0824,1466,,"[36.4, 50.1]",3878542,43,,,,-2.491722,,Left Foot,,,,"[13.9, 33.0]",Ground Pass,,28.260572,,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,83,Fiorentina,239,['f4674e1f-b0d3-496a-a16f-6df4878af415'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:43:27.593,Pass,
,,,,,,,,,,,,,,,,,2.377818,,,,,,,,,,,,,f95bd3e6-8217-46e4-8c6d-5254da7e51c1,1469,,"[13.9, 33.0]",3878542,43,,,,-0.6767929,,Left Foot,,,,"[31.7, 18.7]",Ground Pass,,22.832651,,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,83,Fiorentina,239,['1f790cac-afc8-4c01-8986-f47e78cc9889'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:43:30.196,Pass,
,,,,,,,,,,,,,,,,,2.075359,,,,,,,,,,,,,35a76636-d34a-4b16-b14d-a2f473f88479,1472,,"[33.0, 17.9]",3878542,43,,,,-0.7124939,,Right Foot,,,,"[52.1, 1.4]",Ground Pass,,25.240047,,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['0a071083-88a7-4a32-90b4-86e64c71a6d4'],32,,,,,,,,,,,,,,,,Fiorentina,239,00:43:32.771,Pass,
,,,,,,,,,,,,,,,,,1.938829,,,,,,,,,,,,,1b67dbe4-6e38-4fe0-82ee-f7d9e499e835,1475,,"[52.1, 1.4]",3878542,43,,,,2.7539654,,Left Foot,,,,"[35.2, 8.3]",Ground Pass,,18.254314,,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,83,Fiorentina,239,['4bef6cc1-dac6-42a0-9c3e-872fa0cece07'],35,,,,,,,,,,,,,,,,Fiorentina,239,00:43:35.876,Pass,
,,,,,,,,,,,,,,,,,0.998036,,,,,,,,,,,,,ab8224ca-e7ac-41cf-b565-23faf9589ae8,1478,,"[35.2, 8.3]",3878542,43,,,,0.6725788,,Right Foot,,,,"[46.5, 17.3]",Ground Pass,,14.446107,,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['c9b326a6-1ea3-420e-871c-ebc7789cd489'],38,,,,,,,,,,,,,,,,Fiorentina,239,00:43:38.920,Pass,
,,,,,,,,,,,,,,,,,2.968169,,,,,,,,,,,,,f0fd010d-1d01-4f9e-b7fe-b96a961a9a17,1481,,"[42.1, 24.2]",3878542,43,,,,1.2038726,,Right Foot,,,,"[62.7, 77.8]",High Pass,,57.422295,,,,,Gilberto Moraes Junior,25303.0,,True,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,83,Fiorentina,239,['d895514c-8d78-4d08-8ff4-fc3ceae7f2d2'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:43:42.305,Pass,
,,,,,,,,,,,,,,,,,1.141706,,,,,,,,,,,,,ebd27fe0-2f6f-4917-83ae-5bc8a8a38160,1485,,"[59.3, 72.3]",3878542,43,,,,-0.81018645,,Left Foot,,,,"[71.1, 59.9]",Ground Pass,,17.117243,,,,,Nikola Kalinić,7033.0,,,,,,1,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,83,Fiorentina,239,"['9b2153f5-e2cc-4ced-ad13-351a4d30e020', 'b3a0590f-332e-4536-b7ab-984e603f69e4']",47,,,,,,,,,,,,,,,,Fiorentina,239,00:43:47.301,Pass,True
,,,,,,,,,,,,,,,,,3.230102,,,,,,,,,,,,,6dbbdbec-fd5d-4464-ad6a-eaf5f334ee9d,1489,,"[70.9, 62.6]",3878542,43,,,,0.29763648,,Left Foot,,,,"[103.5, 72.6]",Ground Pass,,34.099266,,,,,Gilberto Moraes Junior,25303.0,,,,,,1,From Free Kick,Nikola Kalinić,7033.0,Center Forward,83,Fiorentina,239,"['3c080cb7-8aea-43b9-9875-4eb7697b2fa2', '51f9618d-6da3-4859-aceb-ba8b3975aee6']",49,,,,,,,,,,,,,,,,Fiorentina,239,00:43:49.599,Pass,True
,,,,,,,,,,,,,,,,,1.682546,,,,,,,,,,,,,bc7931b7-cc9f-4624-add0-119642870d3f,1492,,"[103.5, 72.6]",3878542,43,,,,-1.3577855,,Right Foot,True,,,"[111.2, 37.0]",High Pass,,36.423206,,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,83,Fiorentina,239,"['6b1b096d-8f7d-43d1-98c4-fe4cdba7267f', 'f0ea1b7c-a50f-4e76-a7eb-c87473b74fc0']",52,,,,,,,,,,,,,,,,Fiorentina,239,00:43:52.921,Pass,
,,,,,,,,,,,,,,,,,0.789568,,,,,,,,,,,,,50920687-0659-4cc6-bd70-73428a7110ea,1495,,"[120.0, 80.0]",3878542,44,,,,-2.4329665,,Left Foot,,,,"[113.7, 74.6]",Ground Pass,,8.29759,,,,,Josip Iličić,7139.0,,,,,Corner,1,From Corner,Federico Bernardeschi,7777.0,Left Attacking Midfield,84,Fiorentina,239,['271880f7-9da8-4fd9-a98b-5a87fe779aed'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:44:07.162,Pass,
,,,,,,,,,,,,,,,,,0.490591,,,,,,,,,,,,,3800a54c-fd2d-42d0-89a0-1a8c65a65564,1498,,"[107.6, 74.1]",3878542,44,,,,-1.8308967,,Left Foot,,,,"[104.3, 61.7]",Ground Pass,,12.831601,,,Incomplete,,Gilberto Moraes Junior,25303.0,,,,,,1,From Corner,Josip Iličić,7139.0,Right Attacking Midfield,84,Fiorentina,239,"['146ed0ed-9c64-448f-a7bf-d39df3af614a', '40f1e3b5-3566-4d0e-bda6-2bcba74031cd']",11,,,,,,,,,,,,,,,,Fiorentina,239,00:44:11.772,Pass,
,,,,,,,,,,,,,,,,,1.235911,,,,,,,,,,,,,4c4ce244-8845-43ec-a6af-a99d63918194,1502,,"[21.9, 16.1]",3878542,44,,,,-0.26448837,,Left Foot,,,True,"[31.5, 13.5]",Ground Pass,,9.945853,,,,,Giacomo Bonaventura,7026.0,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Right Center Midfield,85,AC Milan,243,['5812f5f7-dac2-443a-9e45-5aa49d2b9867'],14,,,,,,,,,,,,,,,,AC Milan,243,00:44:14.132,Pass,
,,,,,,,,,,,,,,,,,2.381172,,,,,,,,,,,,,3880e005-22ef-42af-8c81-abd5a97f0821,1509,,"[42.5, 18.2]",3878542,44,True,,,-0.45692125,,Right Foot,,,,"[60.4, 9.4]",Ground Pass,,19.946178,,,,,Luca Antonelli,8874.0,,,,,Free Kick,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,86,AC Milan,243,['586d5645-569d-45bc-b2d1-9651d024d2c9'],37,,,,,,,,,,,,,,,,AC Milan,243,00:44:37.045,Pass,
,,,,,,,,,,,,,,,,,0.795801,,,,,,,,,,,,,754d5186-2e55-4fa8-b7c6-d32e5a062905,1511,,"[70.7, 10.8]",3878542,44,,,,-1.4666964,,Right Foot,,,,"[71.4, 4.1]",Ground Pass,,6.736468,,,,,Giacomo Bonaventura,7026.0,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,86,AC Milan,243,['2b7fed8a-e3f3-461d-a44a-91ddba749eff'],41,,,,,,,,,,,,,,,,AC Milan,243,00:44:41.259,Pass,
,,,,,,,,,,,,,,,,,1.96794,,,,,,,,,,,,,d017e3aa-f7c4-4103-b063-a4c804867a68,1514,,"[77.3, 7.1]",3878542,44,,,,0.4678789,,Right Foot,,,,"[105.6, 21.4]",High Pass,,31.707727,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,86,AC Milan,243,['37cc2cca-7f60-4b1f-967e-47618426b8db'],43,,,,,,,,,,,,,,,,AC Milan,243,00:44:43.913,Pass,
,,,,,,,,,,,,,,,,,0.800953,,,,,,,,,,,,,ce416f9e-362f-4144-aacc-dec95b54cdfa,1518,,"[105.1, 21.9]",3878542,44,,,,-1.3994172,,Right Foot,,,,"[106.9, 11.5]",Ground Pass,,10.55462,,,,,Luca Antonelli,8874.0,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,86,AC Milan,243,['d1e9762d-4277-403f-bd31-09dc7fe8f9f7'],46,,,,,,,,,,,,,,,,AC Milan,243,00:44:46.987,Pass,
,,,,,,,,,,,,,,,,,5.1908,,,,,,,,,,,,,ee4dbfa2-59f3-4d17-bd34-897b21e7d11d,1521,,"[106.9, 11.5]",3878542,44,,,,1.5307561,,Left Foot,True,,,"[109.5, 76.4]",High Pass,,64.95206,,,Unknown,,Andrea Bertolacci,7147.0,,True,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,86,AC Milan,243,['5a669224-5733-46e8-b807-d03c0c59883b'],47,,,,,,,,,,,,,,,,AC Milan,243,00:44:47.868,Pass,
,,,,,,,,,,,,,,,,,1.721782,,,,,,,,,,,,,67ee0e15-5341-4d37-b2f4-26151ea58b3b,1526,,"[107.1, 77.5]",3878542,45,,,,-1.565942,,Right Foot,True,,,"[107.3, 36.3]",High Pass,,41.200485,,,Incomplete,,,,,True,,,Free Kick,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,87,AC Milan,243,['074a727b-52a4-43cb-adaf-2dd67d838dbc'],38,,,,,,,,,,,,,,,,AC Milan,243,00:45:38.385,Pass,
,,,,,,,,,,,,,,,,,0.952729,,,,,,,,,,,,,dbb7ed76-38f8-49b9-aafd-a16c4bedb96a,1530,,"[73.1, 4.0]",3878542,45,,,,0.005235554,,Left Foot,,,,"[92.2, 4.1]",Ground Pass,,19.100262,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,Mattia De Sciglio,6944.0,Right Back,87,AC Milan,243,['cc011a01-2afa-44bf-8788-b811751065b4'],47,,,,,,,,,,,,,,,,AC Milan,243,00:45:47.144,Pass,
,,,,,,,,,,,,,,,,,3.198312,,,,,,,,,,,,,1c884c41-a5c4-4a17-8b8e-18989ff4cca0,1534,,"[90.6, 6.0]",3878542,45,,,,0.8165165,,Right Foot,True,,,"[115.5, 32.5]",High Pass,,36.362892,,,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,87,AC Milan,243,"['78368393-e14f-4ca4-a6e7-c51f37785e69', '8cb04fae-2d2f-4087-be0e-6e25961bc919']",49,,,,,,,,,,,,,,,,AC Milan,243,00:45:49.250,Pass,
,,,,,,,,,,,,,,,,,0.478254,,,,,,,,,,,,,0f82d435-fdb5-4865-b6c2-d683bef348a4,1541,,"[60.0, 40.0]",3878542,45,,,,1.4141945,,Right Foot,,,,"[60.3, 41.9]",Ground Pass,,1.9235384,,,,,Nigel de Jong,20057.0,,,,,Kick Off,2,From Kick Off,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,89,AC Milan,243,['53af111c-779b-4810-8ae7-b94ddb39584e'],1,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.063,Pass,
,,,,,,,,,,,,,,,,,1.616844,,,,,,,,,,,,,a06cb5f4-05f2-4a95-bbb9-b7cfb21958c3,1544,,"[59.6, 42.5]",3878542,45,,,,3.1117508,,Right Foot,,,,"[39.5, 43.1]",Ground Pass,,20.108953,,,,,Alessio Romagnoli,7458.0,,,,,,2,From Kick Off,Nigel de Jong,20057.0,Center Defensive Midfield,89,AC Milan,243,['88e65126-6f11-4f3b-b210-5139c4d015f6'],1,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.609,Pass,
,,,,,,,,,,,,,,,,,3.342022,,,,,,,,,,,,,cef00a8d-b7e4-4cfc-93a3-cfc754cb13d6,1547,,"[42.5, 41.1]",3878542,45,,,,0.054355413,,Left Foot,,,,"[95.8, 44.0]",High Pass,,53.378834,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,89,AC Milan,243,"['1f76bf73-4217-4da1-b24b-33378d519e22', 'cd9f388f-874d-4fa1-91ab-c2b7b2b0bb75']",4,,,,,,,,,,,,,,,,AC Milan,243,00:00:04.640,Pass,
,,,,,,,,,,,,,,,,,1.266035,,,,,,,,,,,,,1f76bf73-4217-4da1-b24b-33378d519e22,1549,,"[24.3, 36.1]",3878542,45,,,,-0.13131544,,Head,,,,"[40.2, 34.0]",Low Pass,,16.03808,,,Incomplete,,Milan Badelj,6305.0,,,,,Recovery,2,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Left Center Back,89,AC Milan,243,"['31d47ab0-5b27-4ff9-b2e5-42f40837f946', 'af569007-32bc-4050-b4f7-fb8e9c60c205', 'cef00a8d-b7e4-4cfc-93a3-cfc754cb13d6']",7,,,,,,,,,,,,,,,,Fiorentina,239,00:00:07.982,Pass,
,,,,,,,,,,,,,,,,,1.770751,,,,,,,,,,,,,f99e0086-2565-4fe2-9953-297bdc2824f8,1553,,"[80.9, 47.8]",3878542,45,,,,1.1746405,,Left Foot,,,,"[89.6, 68.6]",Low Pass,,22.546175,,,,,Mattia De Sciglio,6944.0,,,,,,2,From Kick Off,Nigel de Jong,20057.0,Center Defensive Midfield,89,AC Milan,243,['51c186e7-01a3-4fd8-8ae1-f0bab9b6426e'],9,,,,,,,,,,,,,,,,AC Milan,243,00:00:09.924,Pass,
,,,,,,,,,,,,,,,,,0.155909,,,,,,,,,,,,,95e76196-1cf4-477d-97c8-0edcfba84c80,1557,,"[87.2, 74.9]",3878542,45,,,,-0.42976227,,Right Foot,,,,"[89.6, 73.8]",Low Pass,,2.6400757,,,Incomplete,,Andrea Bertolacci,7147.0,,,,,,2,From Kick Off,Mattia De Sciglio,6944.0,Right Back,89,AC Milan,243,"['06db59b7-5ec5-4549-8b16-b12ddcd66713', '65eb4286-e3c7-4c0a-86b1-c7fb311d9da8', 'd1ffa843-5b84-40da-8c4c-90eb02b4bc4d']",12,,,,,,,,,,,,,,,,AC Milan,243,00:00:12.337,Pass,True
,,,,,,,,,,,,,,,,,1.173413,,,,,,,,,,,,,fb36fce8-789e-4a08-9835-1be426152f93,1563,,"[26.5, 12.4]",3878542,45,,,,0.52639234,,Left Foot,,,,"[41.3, 21.0]",Ground Pass,,17.117243,,,,,Josip Iličić,7139.0,,,,,,2,From Kick Off,Marcos Alonso Mendoza,3964.0,Left Wing Back,89,AC Milan,243,['3b5bdfac-ad02-413d-847a-c247506cc26f'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:00:16.573,Pass,
,,,,,,,,,,,,,,,,,0.589656,,,,,,,,,,,,,88bd829a-2aa2-49cc-9981-4d9b33bdd930,1567,,"[39.7, 25.7]",3878542,45,,,,1.2632293,,Left Foot,,,,"[45.1, 42.7]",Ground Pass,,17.83704,,,Incomplete,,Gilberto Moraes Junior,25303.0,,,,,,2,From Kick Off,Josip Iličić,7139.0,Right Attacking Midfield,89,AC Milan,243,"['26e04ba1-5b70-478c-a335-ef2e991d05ae', '361210a4-f330-4a0d-a1f7-0030c17a974a']",19,,,,,,,,,,,,,,,,Fiorentina,239,00:00:19.535,Pass,
,,,,,,,,,,,,,,,,,3.384703,,,,,,,,,,,,,2ed21544-b110-4de0-9633-3aad84e593b4,1572,,"[84.9, 32.2]",3878542,45,,,,0.8488051,,Right Foot,,,,"[114.4, 65.7]",High Pass,,44.63743,,,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,2,From Kick Off,Giacomo Bonaventura,7026.0,Left Center Midfield,89,AC Milan,243,['3b546e53-21bd-48d7-93dc-22ef78aa5522'],24,,,,,,,,,,,,,,,,AC Milan,243,00:00:24.030,Pass,
