50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.322189,,,,,,,,,,,,,,,4c9016d8-7dfc-49d7-8a81-c5c4fcd9c164,19,,,"[44.7, 71.3]",3879653,0,,,,-0.52984905,,Left Foot,,,,"[58.7, 63.1]",,Ground Pass,,16.224672,,,,Nikola Kalinić,7033.0,,,,,,1,From Kick Off,Josip Iličić,7139.0,Right Attacking Midfield,2,Fiorentina,239,['0fd83f56-5ff8-483e-a444-274c1550eb4b'],8,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:08.664,Pass,
,,,,,,,,,,,,,,,,,,,1.282821,,,,,,,,,,,,,,,cc97acbd-8490-44fb-95f2-78c8a98ef066,27,,,"[63.4, 11.9]",3879653,0,,,,2.7118304,,Right Foot,,,,"[49.0, 18.5]",,Ground Pass,,15.840454,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,3,Juventus,224,"['15e773e4-d23a-47bf-b5b2-5cefafad2e16', 'a205418e-539a-4447-9182-90bc634ea318']",12,,,,,,,,,,,,,,,,,Juventus,224,00:00:12.279,Pass,True
,,,,,,,,,,,,,,,,,,,1.269656,,,,,,,,,,,,,,,35ea7031-4bdd-402e-b225-a63723ac4ff6,30,,,"[46.4, 21.9]",3879653,0,,,,0.23932368,,Right Foot,,,,"[71.4, 28.0]",,High Pass,,25.73344,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,3,Juventus,224,['ee326fc8-ba72-4f15-b961-54304e802394'],15,,,,,,,,,,,,,,,,,Juventus,224,00:00:15.370,Pass,
,,,,,,,,,,,,,,,,,,,3.521561,,,,,,,,,,,,,,,b76a59e7-0f63-4d43-8685-e8b0515f7410,32,,,"[71.4, 28.0]",3879653,0,,,,-0.3346175,,Head,,,,"[103.9, 16.7]",,Low Pass,,34.40843,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,3,Juventus,224,"['8363e1f9-2899-4f07-b1f9-a693e8483cb0', 'c1a3395c-5921-462c-b342-f9fba103758d']",16,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.640,Pass,
,,,,,,,,,,,,,,,,,,,1.968851,,,,,,,,,,,,,,,eeb854d7-fea3-45ba-a3b7-967c17117175,39,,,"[110.6, 0.1]",3879653,0,,,,1.3951508,,,,,,"[115.8, 29.4]",,High Pass,,29.757856,,Incomplete,,Mario Mandžukić,5472.0,,,,,Throw-in,1,From Throw In,Patrice Evra,20008.0,Left Wing Back,5,Juventus,224,"['adb111b0-2097-4d24-b967-9f9465a4e5aa', 'd5abdf4a-6673-4894-a7aa-f924527c46bf']",39,,,,,,,,,,,,,,,,,Juventus,224,00:00:39.824,Pass,
,,,,,,,,,,,,,,,,,,,1.327484,,,,,,,,,,,,,,,65d86436-e4bb-42b6-a9c3-8e455172d11a,48,,,"[23.4, 60.1]",3879653,0,,,,0.32316497,,Left Foot,,,,"[44.6, 67.2]",,Ground Pass,,22.357325,,,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,6,Fiorentina,239,"['34d01bf8-c5c6-4161-9d54-f44349479c73', 'ba60ade3-b6d6-488b-9536-94b2db2d5a4b']",45,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.465,Pass,True
,,,,,,,,,,,,,,,,,,,0.8734,,,,,,,,,,,,,,,dc5182f1-1f32-4f10-95a7-f3786ebdbe50,54,,,"[51.8, 74.4]",3879653,0,,,,-2.9694018,,Left Foot,,,,"[47.2, 73.6]",,Ground Pass,,4.669047,,,,Nenad Tomović,7056.0,,,,,Free Kick,1,From Free Kick,Federico Bernardeschi,7777.0,Right Wing Back,7,Fiorentina,239,['db6d22d2-a7b6-4762-a808-eee5244da503'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:57.951,Pass,
,,,,,,,,,,,,,,,,,,,1.615121,,,,,,,,,,,,,,,81fc8d90-b6c0-4d49-b8ee-5b5e02792466,57,,,"[45.6, 72.8]",3879653,0,,,,-2.46876,,Right Foot,,,,"[32.8, 62.6]",,Ground Pass,,16.36704,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Free Kick,Nenad Tomović,7056.0,Right Center Back,7,Fiorentina,239,['9a424da9-6d2c-49fa-b9c4-d74bd4f5c4f3'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.710,Pass,
,,,,,,,,,,,,,,,,,,,2.848708,,,,,,,,,,,,,,,35762c65-815c-4f2e-8324-5546f7b80ab4,60,,,"[35.3, 61.5]",3879653,1,,,,-1.552757,,Right Foot,,,,"[36.0, 22.7]",,Ground Pass,,38.806313,,,,Davide Astori,8275.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,7,Fiorentina,239,['99c6243f-15c1-4fbb-960e-3a433c8b3784'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:02.186,Pass,
,,,,,,,,,,,,,,,,,,,1.40041,,,,,,,,,,,,,,,badbe950-03d1-4ca4-82af-1ab1f492b638,63,,,"[35.2, 20.5]",3879653,1,,,,1.5551726,,Left Foot,,,,"[35.5, 39.7]",,Ground Pass,,19.202343,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,7,Fiorentina,239,['99a4ae96-b02e-4cf6-9d9b-f98c8993f2f5'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:06.054,Pass,
,,,,,,,,,,,,,,,,,,,0.797779,,,,,,,,,,,,,,,aff0f26d-8c91-4b9c-8e52-6a024860cddb,66,,,"[36.4, 47.6]",3879653,1,,,,0.59366506,,Right Foot,,,,"[56.7, 61.3]",,Low Pass,,24.490406,,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,7,Fiorentina,239,"['bd25c60c-73e2-4b3a-a63a-48e75e003bd5', 'bf622884-07f0-4c15-8344-c211bee3e9c6']",8,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:08.395,Pass,
,,,,,,,,,,,,,,,,,,,0.953026,,,,,,,,,,,,,,,7582cb3b-5c1e-43bb-8891-fa235dc72d8e,72,,,"[97.6, 66.6]",3879653,1,,,,-1.5261333,,Right Foot,,,,"[98.4, 48.7]",,Ground Pass,,17.917868,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Free Kick,Nikola Kalinić,7033.0,Center Forward,7,Fiorentina,239,['4e9f060b-7391-4d0f-8f6b-4ff074a77534'],14,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:14.182,Pass,
,,,,,,,,,,,,,,,,,,,1.651739,,,,,,,,,,,,,,,54559e46-1aa2-4cf0-8441-1d233b24d39a,74,,,"[98.4, 48.7]",3879653,1,,,,1.7634971,,Left Foot,,,,"[96.8, 56.9]",,Ground Pass,,8.354639,,,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Attacking Midfield,7,Fiorentina,239,['60aff505-4c07-45b3-8088-c4e4929383ea'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:15.135,Pass,
,,,,,,,,,,,,,,,,,,,2.053875,,,,,,,,,,,,,,,ad7d1046-cf29-4ee5-81ab-76737937ad17,82,,,"[61.0, 40.1]",3879653,2,True,,,2.9241552,,Right Foot,,,,"[52.4, 42.0]",,Ground Pass,,8.807384,,,,Claudio Marchisio,8294.0,,,,,Kick Off,1,From Kick Off,Mario Mandžukić,5472.0,Left Center Forward,9,Juventus,224,['814b0b1e-f1be-4ca6-9b8e-552caffeafd7'],54,,,,,,,,,,,,,,,,,Juventus,224,00:02:54.047,Pass,
,,,,,,,,,,,,,,,,,,,2.143006,,,,,,,,,,,,,,,48bfe0e2-cb41-4d14-af47-09c071a0acbb,84,,,"[52.4, 42.6]",3879653,2,,,,1.7191641,,Right Foot,,,,"[48.2, 70.7]",,Ground Pass,,28.412146,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Claudio Marchisio,8294.0,Center Defensive Midfield,9,Juventus,224,['46e68808-c993-4e35-a418-d393d4485134'],56,,,,,,,,,,,,,,,,,Juventus,224,00:02:56.665,Pass,
,,,,,,,,,,,,,,,,,,,2.331424,,,,,,,,,,,,,,,c960ff4d-7085-45a5-8ec3-b12200b64456,87,,,"[49.0, 68.1]",3879653,3,,,,-1.6026038,,Right Foot,,,,"[47.6, 24.1]",,High Pass,,44.022266,,,,Giorgio Chiellini,6954.0,,True,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,9,Juventus,224,['97e26eba-818f-41c0-be72-833a1f64c5ce'],0,,,,,,,,,,,,,,,,,Juventus,224,00:03:00.716,Pass,
,,,,,,,,,,,,,,,,,,,2.297572,,,,,,,,,,,,,,,d7a8af24-aedf-4f21-81a6-d52197df916c,89,,,"[47.6, 24.1]",3879653,3,,,,-0.5849996,,Left Foot,,,,"[63.0, 13.9]",,Ground Pass,,18.4716,,,,Patrice Evra,20008.0,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,9,Juventus,224,['255a386d-6e81-4403-a5d5-c409ae21c7b1'],3,,,,,,,,,,,,,,,,,Juventus,224,00:03:03.047,Pass,
,,,,,,,,,,,,,,,,,,,1.009638,,,,,,,,,,,,,,,742302c0-10a6-4088-8726-b83e6f131791,92,,,"[68.9, 9.4]",3879653,3,,,,0.027770637,,Left Foot,,,,"[83.3, 9.8]",,Ground Pass,,14.405555,,,,Paul Pogba,20004.0,,,,,,1,From Kick Off,Patrice Evra,20008.0,Left Wing Back,9,Juventus,224,['8263f906-24e1-4562-b9af-199de0c42625'],6,,,,,,,,,,,,,,,,,Juventus,224,00:03:06.480,Pass,
,,,,,,,,,,,,,,,,,,,0.709294,,,,,,,,,,,,,,,e259d5eb-5ccd-46dd-a628-7471951b07b1,95,,,"[82.8, 9.1]",3879653,3,,,,1.6152115,,Right Foot,,,,"[82.4, 18.1]",,Ground Pass,,9.008884,,,,Patrice Evra,20008.0,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,9,Juventus,224,"['df8c156f-ff3c-405c-9761-a7f40f2584fb', 'ec6e5805-c746-4f4b-8b79-308197ec742d']",7,,,,,,,,,,,,,,,,,Juventus,224,00:03:07.490,Pass,True
,,,,,,,,,,,,,,,,,,,0.764141,,,,,,,,,,,,,,,ceecb19e-7d73-44b6-aeae-33f83d56e416,99,,,"[114.4, 18.6]",3879653,3,,,,1.784857,,Left Foot,True,True,,"[110.9, 34.7]",,Ground Pass,,16.476044,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,From Kick Off,Patrice Evra,20008.0,Left Wing Back,9,Juventus,224,"['03434cd7-6027-4aa5-b4e9-cced7fdf1c71', '788e89df-1360-4c4d-a3bf-acae952ee4ec']",11,,,,,,,,,,,,,,,,,Juventus,224,00:03:11.911,Pass,
,,,,,,,,,,,,,,,,,,,0.977593,,,,,,,,,,,,,,,5fdc530f-df7c-4760-95cb-aa0b725e26d3,105,,,"[17.9, 58.3]",3879653,3,,,,-1.7051178,,Left Foot,,,,"[17.4, 54.6]",,Ground Pass,,3.733631,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,10,Fiorentina,239,"['4e57baa1-2ce4-44e9-8872-3455af87e357', 'b36c5776-69a1-4086-a74b-1bdcd2c1f1d4']",15,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:15.265,Pass,True
,,,,,,,,,,,,,,,,,,,1.288336,,,,,,,,,,,,,,,83053ed5-334f-4c49-8c7a-bc1a62b9a2e1,109,,,"[18.7, 53.8]",3879653,3,,,,1.0700563,,Right Foot,,,,"[29.7, 73.9]",,Ground Pass,,22.913097,,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,10,Fiorentina,239,"['8d71d947-05a5-4583-bfd1-2532edc7df69', 'f286837d-c3bb-4711-b618-6ae00e43c676']",16,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:16.730,Pass,True
,,,,,,,,,,,,,,,,,,,1.519899,,,,,,,,,,,,,,,84c53f96-8584-4c13-a095-210d90de1c37,113,,,"[29.3, 67.3]",3879653,3,,,,-2.7654405,,Left Foot,,,,"[17.4, 62.6]",,Ground Pass,,12.79453,,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,10,Fiorentina,239,"['503edaa4-cd06-4c83-9a2d-ea0a234e1849', '91ccb287-0384-4073-8d5f-af5e090cca68']",19,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:19.601,Pass,True
,,,,,,,,,,,,,,,,,,,2.615138,,,,,,,,,,,,,,,534ea43c-af9c-4b60-b971-b6326b149938,116,,,"[17.5, 62.8]",3879653,3,,,,0.12468319,,Right Foot,,,,"[55.0, 67.5]",,High Pass,,37.793385,,,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,10,Fiorentina,239,"['930ad4bc-6391-4b6b-8736-fd5968b29625', 'b0e1e458-10c9-499c-a72e-45eedbb9f791']",21,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:21.121,Pass,True
,,,,,,,,,,,,,,,,,,,0.930417,,,,,,,,,,,,,,,6cd829bc-0fb9-40cd-843f-c5c2c18911b2,119,,,"[55.0, 67.5]",3879653,3,,,True,-1.5257142,,,,,,"[55.6, 54.2]",,Low Pass,,13.313527,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Nikola Kalinić,7033.0,Center Forward,10,Fiorentina,239,"['06e9659a-e487-4c11-b075-cbad1c5077fc', 'bfd73f7b-f556-4875-a082-80a4f5e3fa5f']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:23.736,Pass,True
,,,,,,,,,,,,,,,,,,,1.08996,,,,,,,,,,,,,,,b48fbd44-8566-4b67-9d15-b6dfd11ce4c5,122,,,"[63.7, 55.8]",3879653,3,,,,0.5643163,,Right Foot,,,,"[82.5, 67.7]",,Ground Pass,,22.24972,,,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,10,Fiorentina,239,['34302440-1a69-4e9b-adb1-751ce0aa445d'],26,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:26.393,Pass,
,,,,,,,,,,,,,,,,,,,0.543822,,,,,,,,,,,,,,,73a9143b-03cd-4b1f-9e84-430715edc348,125,,,"[92.5, 64.2]",3879653,3,,,,-1.2225754,,Right Foot,,,,"[97.8, 49.6]",,Ground Pass,,15.532225,,Incomplete,,Josip Iličić,7139.0,,,,,,1,Regular Play,Nikola Kalinić,7033.0,Center Forward,10,Fiorentina,239,"['52e98b79-028c-4b9e-be88-8a1df9a3b277', 'b6b20370-922a-4b96-b74d-5221fdb31042']",30,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:30.178,Pass,
,,,,,,,,,,,,,,,,,,,2.322852,,,,,,,,,,,,,,,22796aca-24d6-49eb-88aa-1ebb1d3ea2db,131,,,"[81.5, 45.4]",3879653,3,,,,-2.023806,,Right Foot,,,,"[72.3, 26.5]",,High Pass,,21.020227,,Incomplete,,Marcos Alonso Mendoza,3964.0,,,,,Recovery,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,10,Fiorentina,239,"['c38820ee-7d81-4b72-9fc0-6d5078065f7f', 'fa4e8249-36fb-4ae7-b796-d7d6405fe091']",36,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:36.735,Pass,
,,,,,,,,,,,,,,,,,,,0.28906,,,,,,,,,,,,,,,c38820ee-7d81-4b72-9fc0-6d5078065f7f,133,,,"[47.8, 53.6]",3879653,3,,,,0.4514531,,Right Foot,,,,"[51.1, 55.2]",,Low Pass,,3.6674242,,Incomplete,,Paulo Bruno Exequiel Dybala,5743.0,,,,,Recovery,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,10,Fiorentina,239,"['15b10c1f-9e1c-4e16-bfec-5612326bbdb9', '22796aca-24d6-49eb-88aa-1ebb1d3ea2db', 'affff3cc-fe58-4e1d-ad67-fa2ef2519858']",39,,,,,,,,,,,,,,,,,Juventus,224,00:03:39.058,Pass,
,,,,,,,,,,,,,,,,,,,1.842607,,,,,,,,,,,,,,,48b148b8-3515-4128-964e-c8c9ae2560aa,136,,,"[72.2, 80.0]",3879653,3,,,,-2.7886024,,,,,,"[57.0, 74.4]",,Low Pass,,16.198765,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,Throw-in,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,11,Juventus,224,['d65f9f9b-d89d-4e48-971a-1393c99dd9c1'],46,,,,,,,,,,,,,,,,,Juventus,224,00:03:46.116,Pass,
,,,,,,,,,,,,,,,,,,,1.524405,,,,,,,,,,,,,,,4d80ac99-8b19-4862-9ee0-7b3cd5d2b260,139,,,"[63.5, 75.8]",3879653,3,,,,-2.894762,,Right Foot,,,,"[50.8, 72.6]",,Ground Pass,,13.096946,,,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,11,Juventus,224,['7487bcd2-80a4-4458-a5db-d5ea6172cef1'],50,,,,,,,,,,,,,,,,,Juventus,224,00:03:50.002,Pass,
