50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,46b455e0-3ea6-4984-adf1-64fe8ff54eee,679,,,"[12.6, 25.7]",3879624,16,,,,,-0.88624537,,Keeper Arm,,,"[27.7, 7.2]",Low Pass,,23.880117,,,,Senad Lulić,7785.0,,,,,1,From Keeper,Federico Marchetti,12491.0,Goalkeeper,52,Lazio,236,['c329056e-e88c-4c66-935e-4afc88aa7b51'],4,,,,,,,,,,,,,,,,,,Lazio,236,00:16:04.918,Pass,
,,,,,,,,,,,,,,,,,,1.154404,,,,,,,,,,,,,a7e10c7b-eb45-4e66-a1cd-97ec4fce370a,682,,,"[27.1, 8.1]",3879624,16,,,,,0.52662724,,Right Foot,,,"[35.7, 13.1]",Ground Pass,,9.947865,,,,Lucas Rodrigo Biglia,5510.0,,,,,1,From Keeper,Senad Lulić,7785.0,Left Back,52,Lazio,236,['487210f4-11c0-4e6b-83de-f04b03d5cacf'],10,,,,,,,,,,,,,,,,,,Lazio,236,00:16:10.385,Pass,
,,,,,,,,,,,,,,,,,,2.204409,,,,,,,,,,,,,b5398079-cd90-4f2f-b317-cd17d5286c5b,689,,,"[79.0, 76.1]",3879624,16,,,,,-1.2880752,6c65d11d-90cb-43d2-b90d-2fade6f879ef,Right Foot,,,"[84.2, 58.2]",Ground Pass,,18.64001,,,,Oscar Hiljemark,5605.0,True,,,,1,Regular Play,Gastón Brugman,30704.0,Center Attacking Midfield,53,Palermo,2256,['a5149bdf-5f02-4010-9b03-c2f4c450e468'],14,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:14.598,Pass,
,,,,,,,,,,,,,,,,,,0.184646,,,,,,,,,,,,,e641f384-4141-42f6-af17-8c9e7519efe8,696,,,"[24.1, 33.2]",3879624,16,,,,,-1.418147,,Right Foot,,,"[25.7, 22.8]",Ground Pass,,10.522357,,Incomplete,,,,,,,Recovery,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,53,Palermo,2256,['b359e885-047e-4549-b5b2-863a6209a512'],20,,,,,,,,,,,,,,,,,,Lazio,236,00:16:20.046,Pass,
,,,,,,,,,,,,,,,,,,1.29168,,,,,,,,,,,,,2f8c48b4-ed29-49b2-9360-54ca9763caed,698,,,"[93.2, 57.3]",3879624,16,,,,,-0.66355574,,Right Foot,,,"[98.7, 53.0]",Low Pass,,6.981404,,Incomplete,,Franco Damián Vázquez,6719.0,,,,Recovery,1,Regular Play,Gastón Brugman,30704.0,Center Attacking Midfield,53,Palermo,2256,"['62dd68c2-7bf0-473a-8259-92e9f836138b', '987c41a0-2b4b-4f4c-bd6c-c3118836ced7']",21,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:21.100,Pass,
,,,,,,,,,,,,,,,,,,3.033645,,,,,,,,,,,,,81692e05-57a7-4a1b-ab55-41d2dbf91140,702,,,"[20.3, 21.7]",3879624,16,,,,,0.3752708,,Right Foot,,,"[36.8, 28.2]",High Pass,,17.734148,,,,Sergej Milinković-Savić,5589.0,,,,Recovery,1,Regular Play,Senad Lulić,7785.0,Left Back,54,Lazio,236,['2d53e4c9-08d2-430d-8be4-fb591a0882e3'],24,,,,,,,,,,,,,,,,,,Lazio,236,00:16:24.013,Pass,
,,,,,,,,,,,,,,,,,,2.171208,,,,,,,,,,,,,6760f2b5-8381-4ccc-ad3b-bbfe9472e404,706,,,"[36.6, 32.7]",3879624,16,,,,,2.0734735,,Right Foot,,,"[23.9, 55.8]",Ground Pass,,26.360956,,,,Dušan Basta,8443.0,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,54,Lazio,236,['7fefae45-5d0c-4b1b-89b8-d20c2e7e109b'],29,,,,,,,,,,,,,,,,,,Lazio,236,00:16:29.232,Pass,
,,,,,,,,,,,,,,,,,,1.183426,,,,,,,,,,,,,f8f50d55-fb33-433f-9f8e-2dcd18d1eae9,709,,,"[26.6, 56.9]",3879624,16,,,,,1.1335216,,Right Foot,,,"[34.5, 73.8]",Ground Pass,,18.655294,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,54,Lazio,236,['dd005850-883a-4e2f-9644-bcd5881f1018'],31,,,,,,,,,,,,,,,,,,Lazio,236,00:16:31.478,Pass,
,,,,,,,,,,,,,,,,,,3.665374,,,,,,,,,,,,,9c1e705f-14f9-41a3-bb2b-71256709a0d8,712,,,"[35.4, 73.6]",3879624,16,,,,,-1.3071669,,Right Foot,,,"[53.7, 5.8]",High Pass,,70.22628,,,,Keita Baldé Diao,3145.0,,True,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Wing,54,Lazio,236,['7cbb375a-29cd-4318-b5a1-b72f1b657a95'],34,,,,,,,,,,,,,,,,,,Lazio,236,00:16:34.858,Pass,
,,,,,,,,,,,,,,,,,,0.983251,,,,,,,,,,,,,f752273e-d7ee-4712-a38a-f7aa8d50aa62,718,,,"[34.3, 53.9]",3879624,16,,,,,1.0131642,,Right Foot,,,"[40.1, 63.2]",Ground Pass,,10.960383,,,,Franco Damián Vázquez,6719.0,,,,Recovery,1,Regular Play,Gastón Brugman,30704.0,Center Attacking Midfield,55,Palermo,2256,['b4ce6692-1241-4a27-a99e-e5819020b0cd'],51,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:51.884,Pass,
,,,,,,,,,,,,,,,,,,2.456094,,,,,,,,,,,,,3274ca71-c8db-4b35-ae8b-40567b6f2886,723,,,"[41.5, 60.0]",3879624,16,,,,,0.23958303,,Left Foot,,,"[54.6, 63.2]",Ground Pass,,13.485177,,,,Aljaž Struna,24061.0,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,55,Palermo,2256,['e0d584dd-a304-496d-9e82-7199c21301c9'],54,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:54.435,Pass,
,,,,,,,,,,,,,,,,,,1.391915,,,,,,,,,,,,,9006bb93-7488-4c24-a2d5-9541899a72cc,726,,,"[62.1, 59.8]",3879624,16,,,,,-1.5707964,,Left Foot,,,"[62.1, 36.6]",Ground Pass,,23.2,,,,Ivaylo Chochev,40349.0,,,,,1,Regular Play,Aljaž Struna,24061.0,Right Back,55,Palermo,2256,['dd515c31-374b-49fe-8af4-99a4a592a073'],57,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:57.492,Pass,
,,,,,,,,,,,,,,,,,,2.434361,,,,,,,,,,,,,9cedc84b-82bf-4637-988b-4ea7f84cb1dc,729,,,"[62.1, 36.6]",3879624,17,,,,,0.4488927,,Left Foot,,,"[97.6, 53.7]",High Pass,,39.40381,,,,Alberto Gilardino,38389.0,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,55,Palermo,2256,['07374f6b-1e69-4bd2-9f6d-dbf666a3d5b0'],0,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:00.072,Pass,
,,,,,,,,,,,,,,,,,,1.279125,,,,,,,,,,,,,cd3893df-ea16-4398-b64e-d7e6e337eb52,731,,,"[98.7, 54.1]",3879624,17,,,,,-2.789776,8c9e01ae-77c6-48e6-9d06-0fdefb93bc13,Right Foot,,,"[90.8, 51.2]",Ground Pass,,8.415462,,,,Aljaž Struna,24061.0,True,,,,1,Regular Play,Alberto Gilardino,38389.0,Left Center Forward,55,Palermo,2256,['2251280d-a35f-41d1-a898-353c96323062'],2,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:02.507,Pass,
,,,,,,,,,,,,,,,,,,1.351448,,,,,,,,,,,,,65b76899-03b9-4843-b68d-a2b0a7abd49f,735,,,"[9.0, 80.0]",3879624,17,,True,,,-1.5707964,,,,,"[9.0, 75.2]",Low Pass,,4.8,,,,Dušan Basta,8443.0,,,,Throw-in,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,56,Lazio,236,['617b8930-c20f-4137-85d5-ec70941da064'],12,,,,,,,,,,,,,,,,,,Lazio,236,00:17:12.474,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,6ab04e8a-5af5-4ad2-beef-dc3868e1126a,737,,,"[12.2, 68.7]",3879624,17,,,,,0.89405936,,Right Foot,,,"[17.1, 74.8]",Ground Pass,,7.8243213,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,56,Lazio,236,['a58bda3c-e14b-419a-aab1-b4cff9f33ae1'],14,,,,,,,,,,,,,,,,,,Lazio,236,00:17:14.391,Pass,
,,,,,,,,,,,,,,,,,,1.170569,,,,,,,,,,,,,0c2d5c0b-a23f-492b-bd43-0f5a8f316e96,740,,,"[28.2, 69.8]",3879624,17,,,,,-1.5490606,,Right Foot,,,"[29.1, 28.4]",Low Pass,,41.409782,,Incomplete,,Senad Lulić,7785.0,,True,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,56,Lazio,236,"['0f64a361-557f-46f9-87e0-b6f90b271520', 'eeaf12f6-bf43-4f67-9c85-6b89c1e3913d']",19,,,,,,,,,,,,,,,,,,Lazio,236,00:17:19.934,Pass,
,,,,,,,,,,,,,,,,,,1.3191,,,,,,,,,,,,,8066ad18-9e99-4527-a819-1511de1e9610,743,,,"[20.3, 25.3]",3879624,17,,,,,-0.74868,,Left Foot,,,"[33.0, 13.5]",Ground Pass,,17.3358,,,,Senad Lulić,7785.0,,,,Recovery,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,56,Lazio,236,['4c8ed19a-f0d4-4709-bf7e-250eab45d9a0'],23,,,,,,,,,,,,,,,,,,Lazio,236,00:17:23.528,Pass,
,,,,,,,,,,,,,,,,,,2.115943,,,,,,,,,,,,,f6afd371-5b58-4609-9e55-75388c71d752,746,,,"[29.3, 12.6]",3879624,17,,,,,-0.14010173,,Right Foot,,,"[44.9, 10.4]",Ground Pass,,15.754364,,,,Marco Parolo,8173.0,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,56,Lazio,236,['f8b0500b-baff-4deb-baa3-a14f631836cc'],25,,,,,,,,,,,,,,,,,,Lazio,236,00:17:25.326,Pass,
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,bbd63d4b-c4c0-497e-b8ae-fb7a9f658e53,749,,,"[74.1, 20.7]",3879624,17,,,,,1.3196027,,Right Foot,,,"[83.8, 58.5]",Ground Pass,,39.024734,,,,Sergej Milinković-Savić,5589.0,,,,,1,From Throw In,Marco Parolo,8173.0,Left Center Midfield,56,Lazio,236,['a6f3cfd2-74ba-4b2b-a29b-b472462f13d3'],34,,,,,,,,,,,,,,,,,,Lazio,236,00:17:34.809,Pass,
,,,,,,,,,,,,,,,,,,1.046156,,,,,,,,,,,,,4afa94f2-2a4e-4bdd-8818-affeae15d305,752,,,"[89.4, 54.6]",3879624,17,,,,,1.5278779,,Right Foot,,,"[90.1, 70.9]",Ground Pass,,16.315023,,,,Dušan Basta,8443.0,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Right Center Midfield,56,Lazio,236,['d34d215a-479f-43dc-a7c0-c1b5a3dec572'],40,,,,,,,,,,,,,,,,,,Lazio,236,00:17:40.118,Pass,
,,,,,,,,,,,,,,,,,,1.027639,,,,,,,,,,,,,505f7184-7887-41ef-8aa9-9231733122e1,755,,,"[91.7, 70.5]",3879624,17,,,,,-2.6325219,,Right Foot,,,"[74.5, 60.9]",Ground Pass,,19.697716,,,,Lucas Rodrigo Biglia,5510.0,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,56,Lazio,236,['fb4b29cc-ceb7-4186-8396-c4324417395d'],45,,,,,,,,,,,,,,,,,,Lazio,236,00:17:45.688,Pass,
,,,,,,,,,,,,,,,,,,1.654169,,,,,,,,,,,,,5d8db083-3760-47bb-ad1b-87dac2489734,758,,,"[74.3, 60.7]",3879624,17,,,,,-2.3164277,,Left Foot,,,"[56.2, 41.1]",Ground Pass,,26.679018,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,56,Lazio,236,['8289f0e4-cc30-4fa2-8a4b-fe7a6a3856dc'],48,,,,,,,,,,,,,,,,,,Lazio,236,00:17:48.232,Pass,
,,,,,,,,,,,,,,,,,,3.976597,,,,,,,,,,,,,b44682ab-d7de-43fc-ab86-26028be94f7e,761,,,"[53.9, 35.9]",3879624,17,,,,,-0.9767454,,Left Foot,,,"[69.3, 13.1]",Ground Pass,,27.513634,,,,Keita Baldé Diao,3145.0,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,56,Lazio,236,['62e21e38-85ff-46dc-86dd-1065e126f5ec'],50,,,,,,,,,,,,,,,,,,Lazio,236,00:17:50.878,Pass,
,,,,,,,,,,,,,,,,,,1.521099,,,,,,,,,,,,,644fc9c7-01dc-42e6-ab5d-72501e115b1f,769,,,"[104.6, 2.7]",3879624,18,,,,,2.4962962,,Right Foot,,,"[95.7, 9.4]",Ground Pass,,11.1400175,,,,Senad Lulić,7785.0,,,,,1,From Throw In,Keita Baldé Diao,3145.0,Left Wing,56,Lazio,236,['4bfec29a-09c2-4005-9b90-bef0f0a0c18e'],4,,,,,,,,,,,,,,,,,,Lazio,236,00:18:04.260,Pass,
,,,,,,,,,,,,,,,,,,3.456086,,,,,,,,,,,,,30dfb3a2-6308-49f5-b769-f6b668221e46,773,,,"[89.0, 14.7]",3879624,18,,,,,0.9234042,,Right Foot,True,,"[120.0, 55.7]",High Pass,,51.40039,,Out,,Filip Đorđević,11427.0,,True,,,1,From Throw In,Senad Lulić,7785.0,Left Back,56,Lazio,236,['1a38ad54-9b40-4d0b-9b15-b95455c927ee'],6,,,,,,,,,,,,,,,,,,Lazio,236,00:18:06.834,Pass,
,,,,,,,,,,,,,,,,,,3.17184,,,,,,,,,,,,,a275b112-400d-4432-a77c-fddd741193d4,775,,,"[7.0, 36.1]",3879624,18,,,,,0.18079957,,Right Foot,,,"[62.8, 46.3]",High Pass,,56.724598,,Incomplete,,Oscar Hiljemark,5605.0,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,57,Palermo,2256,"['3c4bc81b-5e18-4c82-b3a6-5feb8df5b756', 'ed5ee802-9c2e-44ea-afd1-c6dc1fdd21af']",30,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:30.292,Pass,
,,,,,,,,,,,,,,,,,,1.988516,,,,,,,,,,,,,e4b7d968-30eb-49dc-86fc-fb1194bd6291,779,,,"[54.4, 45.1]",3879624,18,,,,,-0.022984458,,Head,,,"[71.8, 44.7]",High Pass,,17.404596,,Incomplete,,Alberto Gilardino,38389.0,,,,Recovery,1,From Goal Kick,Mato Jajalo,30735.0,Center Defensive Midfield,57,Palermo,2256,"['1904fe06-ba3f-4490-9d4b-4257d4386139', '56b7850a-aa73-44aa-a311-93d7f644621f']",35,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:35.507,Pass,
,,,,,,,,,,,,,,,,,,1.507311,,,,,,,,,,,,,1904fe06-ba3f-4490-9d4b-4257d4386139,781,,,"[48.3, 35.4]",3879624,18,,,,,-0.38460472,,Head,,,"[56.7, 32.0]",High Pass,,9.062009,,Incomplete,,Marco Parolo,8173.0,,,,Recovery,1,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,57,Palermo,2256,"['53bb9a30-ed25-4f57-b436-5eb07bdfd2e9', '9a20c5ff-d3ad-4b50-8710-3122a3d96df3', 'e4b7d968-30eb-49dc-86fc-fb1194bd6291']",37,,,,,,,,,,,,,,,,,,Lazio,236,00:18:37.495,Pass,
,,,,,,,,,,,,,,,,,,1.33812,,,,,,,,,,,,,9a20c5ff-d3ad-4b50-8710-3122a3d96df3,783,,,"[63.4, 48.1]",3879624,18,,,,,0.8999389,,Head,,,"[68.4, 54.4]",High Pass,,8.04301,,Incomplete,,Franco Damián Vázquez,6719.0,,,,Recovery,1,From Goal Kick,Oscar Hiljemark,5605.0,Right Center Midfield,57,Palermo,2256,"['1904fe06-ba3f-4490-9d4b-4257d4386139', '793a8aaf-e478-44af-95e7-155af9b0cd64', '82abe107-5ddc-46f5-ab76-fac834155fc9']",39,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:39.003,Pass,
,,,,,,,,,,,,,,,,,,0.809558,,,,,,,,,,,,,82abe107-5ddc-46f5-ab76-fac834155fc9,786,,,"[51.7, 25.7]",3879624,18,,,,True,0.5446508,,,,,"[62.1, 32.0]",Low Pass,,12.159359,,,,Filip Đorđević,11427.0,,,,Recovery,1,Regular Play,Senad Lulić,7785.0,Left Back,58,Lazio,236,"['24131007-cb46-49d5-886f-99539aecc8ff', '9a20c5ff-d3ad-4b50-8710-3122a3d96df3', '9b7cc52b-f908-484d-a508-f260c702482f']",40,,,,,,,,,,,,,,,,,,Lazio,236,00:18:40.341,Pass,True
,,,,,,,,,,,,,,,,,,1.101719,,,,,,,,,,,,,7384f100-5670-4d37-8dae-82098831ec86,792,,,"[60.3, 31.6]",3879624,18,,,,,-1.1557215,,Right Foot,,,"[65.5, 19.8]",Low Pass,,12.89496,,,,Keita Baldé Diao,3145.0,,,,Recovery,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,58,Lazio,236,['383be378-eca2-4848-819b-5859671a8925'],42,,,,,,,,,,,,,,,,,,Lazio,236,00:18:42.181,Pass,
,,,,,,,,,,,,,,,,,,3.284856,,,,,,,,,,,,,ddd39ea2-bb38-4a1d-961c-cb72bfdd0447,796,,,"[62.5, 16.9]",3879624,18,,,,,-2.8293657,,Right Foot,,,"[30.9, 6.7]",Ground Pass,,33.20542,,,,Senad Lulić,7785.0,,,,,1,Regular Play,Keita Baldé Diao,3145.0,Left Wing,58,Lazio,236,['588017b3-b3de-438d-a360-31306abb3b5c'],44,,,,,,,,,,,,,,,,,,Lazio,236,00:18:44.273,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,897547b7-f5dc-4d5c-9439-1eafb91b7f09,799,,,"[29.5, 6.9]",3879624,18,,,,,1.5257818,,Right Foot,,,"[30.0, 18.0]",Ground Pass,,11.111256,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,58,Lazio,236,['e441a7cb-97a4-4dd5-940b-13b0972c64f8'],50,,,,,,,,,,,,,,,,,,Lazio,236,00:18:50.213,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4e11cbcc-3c1d-4fe0-8eee-1c058fa26c9a,802,,,"[30.0, 19.6]",3879624,18,,,,,1.5707964,,Left Foot,,,"[30.0, 57.3]",Ground Pass,,37.7,,,,Wesley Hoedt,3588.0,,,,,1,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,58,Lazio,236,['3a82781a-9243-4c15-a755-26a9860f0bfd'],52,,,,,,,,,,,,,,,,,,Lazio,236,00:18:52.213,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,d9c6bf1c-7e7c-4278-bf96-cdf294c9bcc8,805,,,"[33.0, 60.1]",3879624,18,,,,,0.74862546,,Left Foot,,,"[48.5, 74.5]",Ground Pass,,21.156796,,,,Dušan Basta,8443.0,,,,,1,Regular Play,Wesley Hoedt,3588.0,Right Center Back,58,Lazio,236,['2ba6a6f9-b4de-4f39-8981-a7bedfc23775'],54,,,,,,,,,,,,,,,,,,Lazio,236,00:18:54.973,Pass,
,,,,,,,,,,,,,,,,,,4.067749,,,,,,,,,,,,,8e1a532e-0052-4d7f-80df-c1a46acff8c0,808,,,"[48.7, 74.1]",3879624,18,,,,,-0.23510146,,Right Foot,,,"[108.4, 59.8]",High Pass,,61.38876,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,58,Lazio,236,['a58bbdd1-f3c6-4fff-b081-37b89e71d8d6'],57,,,,,,,,,,,,,,,,,,Lazio,236,00:18:57.178,Pass,
,,,,,,,,,,,,,,,,,,1.048934,,,,,,,,,,,,,7c735e02-8b99-4169-a1a8-347cd0cde679,820,,,"[103.7, 80.0]",3879624,19,,,,,-0.49394137,,,,,"[108.9, 77.2]",Low Pass,,5.905929,,,,Felipe Anderson Pereira Gomes,8172.0,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,59,Lazio,236,['e1c0d666-b628-48fd-b2e6-7f0a4a62f895'],16,,,,,,,,,,,,,,,,,,Lazio,236,00:19:16.450,Pass,
,,,,,,,,,,,,,,,,,,0.840902,,,,,,,,,,,,,40273d01-48c3-40c6-aca4-ff09e115fa7d,822,,,"[108.8, 77.2]",3879624,19,,,,,-2.8168747,,Right Foot,,,"[98.7, 73.8]",Ground Pass,,10.656922,,,,Dušan Basta,8443.0,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,59,Lazio,236,['a7b653cc-4fa5-4788-b372-dbcef0af31a4'],17,,,,,,,,,,,,,,,,,,Lazio,236,00:19:17.499,Pass,
,,,,,,,,,,,,,,,,,,1.078653,,,,,,,,,,,,,f494a15c-7471-4f0e-b88d-ad0f544b2d4d,825,,,"[95.5, 72.9]",3879624,19,,,,,0.34061623,,Right Foot,,,"[103.4, 75.7]",Ground Pass,,8.381527,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,59,Lazio,236,['b2c2b6ad-b4a0-4abe-94cd-576ecd5e9aa7'],18,,,,,,,,,,,,,,,,,,Lazio,236,00:19:18.908,Pass,
,,,,,,,,,,,,,,,,,,2.419996,,,,,,,,,,,,,0bf1de29-74b2-46f5-964b-74690e5f28f9,828,,,"[104.6, 75.7]",3879624,19,,,,,-1.2395222,,Right Foot,True,,"[115.4, 44.3]",Low Pass,,33.20542,,Incomplete,,,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,59,Lazio,236,['ed61f247-382f-484a-b103-39888b2fe09f'],22,,,,,,,,,,,,,,,,,,Lazio,236,00:19:22.334,Pass,
,,,,,,,,,,,,,,,,,,4.399825,,,,,,,,,,,,,4e84c24f-345b-40f8-88b7-06eb27e6a2dc,832,,,"[15.3, 46.9]",3879624,19,,,,,-0.2689712,,Drop Kick,,,"[80.6, 28.9]",High Pass,,67.73544,,,,Alberto Gilardino,38389.0,,,,,1,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,60,Palermo,2256,['b1250acb-cd6c-4aa1-a5b9-e3459d0a42c4'],38,,,,,,,,,,,,,,,,,,Palermo,2256,00:19:38.987,Pass,
,,,,,,,,,,,,,,,,,,1.660887,,,,,,,,,,,,,06175bdd-4a80-4f1a-8176-c8e282621701,845,,,"[67.1, 30.0]",3879624,20,,True,,,0.937555,,Left Foot,,,"[99.4, 74.0]",High Pass,,54.582874,,,,Aljaž Struna,24061.0,,True,,Free Kick,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,61,Palermo,2256,['41e4e577-e50b-4505-be53-48a975e77196'],1,,,,,,,,,,,,,,,,,,Palermo,2256,00:20:01.288,Pass,
,,,,,,,,,,,,,,,,,,0.286392,,,,,,,,,,,,,e1564560-6cf7-4b64-810a-949338c98716,848,,,"[103.2, 75.6]",3879624,20,,,,,-1.1071488,,Right Foot,,,"[104.3, 73.4]",Low Pass,,2.4596748,,Incomplete,,,,,,,,1,From Free Kick,Aljaž Struna,24061.0,Right Back,61,Palermo,2256,"['8559888c-3e98-452f-b387-18c37a086272', 'fab82adb-14e4-4080-ace6-0dd8018a6236']",3,,,,,,,,,,,,,,,,,,Palermo,2256,00:20:03.775,Pass,True
,,,,,,,,,,,,,,,,,,2.213028,,,,,,,,,,,,,66379609-f908-4149-a4cc-a95335eec3c7,850,,,"[120.0, 80.0]",3879624,20,,,,,-1.6546899,,Left Foot,,,"[116.3, 36.0]",High Pass,True,44.155293,,Incomplete,,Alberto Gilardino,38389.0,,True,Inswinging,Corner,1,From Corner,Franco Damián Vázquez,6719.0,Right Center Forward,62,Palermo,2256,"['2921be84-39e0-4711-adbb-f6abef4cbc45', '2f97a47e-4e39-4459-91ef-a661eb331b07']",31,,,,,,,,,,,,,,,,,,Palermo,2256,00:20:31.458,Pass,
,,,,,,,,,,,,,,,,,,1.12213,,,,,,,,,,,,,5a66fe42-ffe7-4314-b841-e9cb98942298,854,,,"[109.5, 28.0]",3879624,20,,,,,1.4980772,,Head,,,"[110.6, 43.1]",High Pass,,15.140013,,Incomplete,,,,,,,Recovery,1,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,62,Palermo,2256,['19124b43-e292-43b3-84d8-e770e4151a2c'],35,,,,,,,,,,,,,,,,,,Palermo,2256,00:20:35.152,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,a22c47ff-f76a-479a-91b3-b12180dfc025,867,,,"[60.0, 40.0]",3879624,21,,True,,,-3.051946,,Right Foot,,,"[42.2, 38.4]",Ground Pass,,17.871765,,,,Dušan Basta,8443.0,,,,Kick Off,1,From Kick Off,Filip Đorđević,11427.0,Center Forward,63,Lazio,236,['c412e5d3-b78e-4328-b7fa-4b652cfed096'],31,,,,,,,,,,,,,,,,,,Lazio,236,00:21:31.198,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,8a17966e-0a2b-45f4-97c4-f96687c15099,869,,,"[42.2, 38.4]",3879624,21,,True,,,1.029848,,Right Foot,,,"[58.9, 66.2]",Ground Pass,,32.430386,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,1,From Kick Off,Dušan Basta,8443.0,Right Back,63,Lazio,236,['938e1b50-f210-427a-8e02-28ef2c34f6d0'],34,,,,,,,,,,,,,,,,,,Lazio,236,00:21:34.361,Pass,
,,,,,,,,,,,,,,,,,,1.600506,,,,,,,,,,,,,be3e9099-ffc6-419d-bd20-410406906dcc,871,,,"[58.2, 67.5]",3879624,21,,,,,-0.63660103,,Right Foot,,,"[88.5, 45.1]",High Pass,,37.680897,,Incomplete,,Filip Đorđević,11427.0,,,,,1,From Kick Off,Felipe Anderson Pereira Gomes,8172.0,Right Wing,63,Lazio,236,"['5902ff2b-ac52-4fe4-8b31-f36f3f611d8a', 'e61dc34d-2bd4-4b38-993d-18fd56abaf88']",37,,,,,,,,,,,,,,,,,,Lazio,236,00:21:37.884,Pass,
