50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.542062,,,,,,,,,,,,,,42f70d2a-0d7c-43a2-81e4-837bae3f0ea5,16,,"[43.2, 50.9]",3878547,0,,,,,-1.6729397,,Left Foot,,,"[39.1, 10.9]",,Low Pass,,40.209576,,,,,Emiliano Moretti,7476.0,,True,,,,1,From Kick Off,Alessandro Gazzi,40351.0,Center Defensive Midfield,2,Torino,241,['5ac1a688-328b-4b40-9059-3800f13edcb6'],9,,,,,,,,,,,,,,,,,Torino,241,00:00:09.571,Pass,
,,,,,,,,,,,,,,,,,,1.280946,,,,,,,,,,,,,,81dbea57-7d02-4ae2-b62e-05db32497180,19,,"[46.3, 9.9]",3878547,0,,,,,-0.35419667,,Left Foot,,,"[65.5, 2.8]",,Ground Pass,,20.47071,,,,,Danilo Fernando Avelar,3125.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['0a5c0517-6809-4103-9fae-33705e77d6f5'],13,,,,,,,,,,,,,,,,,Torino,241,00:00:13.176,Pass,
,,,,,,,,,,,,,,,,,,0.50215,,,,,,,,,,,,,,deca6d29-f437-49f3-a870-fd87c2aa1f98,22,,"[66.4, 2.8]",3878547,0,,,,,0.27632728,,Left Foot,,,"[79.8, 6.6]",,Ground Pass,,13.928389,,,Incomplete,,Daniele Baselli,7465.0,,,,,,1,From Kick Off,Danilo Fernando Avelar,3125.0,Left Wing Back,2,Torino,241,"['9f97af2c-336c-47ca-9339-311e8dd83eca', 'bd559bdb-9df8-4600-a0c8-439f924f3ddf']",16,,,,,,,,,,,,,,,,,Torino,241,00:00:16.027,Pass,
,,,,,,,,,,,,,,,,,,1.071309,,,,,,,,,,,,,,1c5a14a0-b5b0-4051-8c28-4736eb4b5864,29,,"[31.2, 77.7]",3878547,0,,,,,0.0,,Right Foot,,,"[38.9, 77.7]",,Low Pass,,7.7,,,Incomplete,,Luca Paganini,23470.0,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,3,Frosinone,291,"['1c4f79b9-dcf9-4da0-8551-c5c0c9979973', '1edda8fd-3863-4943-b174-9d9ecdca227d', '72b94366-b836-49a5-8286-a1afcb143466']",21,,,,,,,,,,,,,,,,,Frosinone,291,00:00:21.409,Pass,True
,,,,,,,,,,,,,,,,,,1.126486,,,,,,,,,,,,,,45cc9897-9744-4638-b00c-e61e0cb4e2c8,32,,"[44.4, 80.0]",3878547,0,,,,,-0.65499485,,,,,"[51.3, 74.7]",,Low Pass,,8.700575,,,,,Mirko Gori,20636.0,,,,,Throw-in,1,From Throw In,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,['16c36a35-7a07-4380-88a8-27ca4ebf9115'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:00:38.056,Pass,
,,,,,,,,,,,,,,,,,,1.098313,,,,,,,,,,,,,,03215c7c-78de-47ed-a677-9d6574236552,36,,"[50.6, 77.6]",3878547,0,,,,,3.0810606,,Left Foot,,,"[44.0, 78.0]",,Low Pass,,6.61211,,,,,Aleandro Rosi,7462.0,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,4,Frosinone,291,['6e489d61-79ec-493d-ad69-96b79906863f'],41,,,,,,,,,,,,,,,,,Frosinone,291,00:00:41.079,Pass,
,,,,,,,,,,,,,,,,,,2.086622,,,,,,,,,,,,,,1b759e8c-b6ad-492f-add2-64c2c3256720,39,,"[37.7, 69.7]",3878547,0,,,,,-2.4825027,,Right Foot,,,"[30.6, 64.2]",,Ground Pass,,8.9810915,,,,,Adriano Russo,386509.0,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,['63527d2a-9e87-468a-a434-3e07a40dca41'],46,,,,,,,,,,,,,,,,,Frosinone,291,00:00:46.533,Pass,
,,,,,,,,,,,,,,,,,,1.613972,,,,,,,,,,,,,,d24e0525-db2e-475a-bb63-b0e7e4e514fc,42,,"[29.8, 61.0]",3878547,0,,,,,0.9712621,,Left Foot,,,"[39.3, 74.9]",,Ground Pass,,16.836271,,,,,Aleandro Rosi,7462.0,,,,,,1,From Throw In,Adriano Russo,386509.0,Right Center Back,4,Frosinone,291,['f3b5d55e-0a5a-4a68-a107-487ef57aef35'],48,,,,,,,,,,,,,,,,,Frosinone,291,00:00:48.977,Pass,
,,,,,,,,,,,,,,,,,,1.332042,,,,,,,,,,,,,,f2854db0-23b4-4bc7-a4e8-1118f2971098,45,,"[39.3, 74.9]",3878547,0,,,,,0.029117981,,Right Foot,,,"[49.6, 75.2]",,Ground Pass,,10.304368,,,,,Mirko Gori,20636.0,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,['c8a68b0d-bd82-4872-9711-071b7279a300'],51,,,,,,,,,,,,,,,,,Frosinone,291,00:00:51.217,Pass,
,,,,,,,,,,,,,,,,,,1.187755,,,,,,,,,,,,,,13b9d76b-d33d-4b41-8048-3596d40d3333,48,,"[58.1, 66.6]",3878547,0,,,,,-0.6435011,,Left Foot,,,"[74.9, 54.0]",,Ground Pass,,21.0,,,Incomplete,,Samuele Longo,11672.0,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,4,Frosinone,291,"['aa345b76-1d5f-438f-bef1-8c78c37cefbb', 'cfe994ee-97e3-4438-8d3b-af65d3000469']",55,,,,,,,,,,,,,,,,,Frosinone,291,00:00:55.487,Pass,
,,,,,,,,,,,,,,,,,,2.012013,,,,,,,,,,,,,,b488a35f-6111-4810-b856-70c5d7679ba1,52,,"[41.2, 29.2]",3878547,0,,,,,2.512275,,Left Foot,,,"[29.8, 37.5]",,Ground Pass,,14.1014185,,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Alessandro Gazzi,40351.0,Center Defensive Midfield,5,Torino,241,['94d51be5-54df-4b17-bf12-9788efbe4393'],57,,,,,,,,,,,,,,,,,Torino,241,00:00:57.930,Pass,
,,,,,,,,,,,,,,,,,,2.567157,,,,,,,,,,,,,,918a3d1b-1686-49ce-9ff0-cae19b384856,56,,"[29.8, 37.5]",3878547,1,,,,,0.47375757,,Right Foot,,,"[73.1, 59.7]",,High Pass,,48.659325,,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,5,Torino,241,"['15793fec-1236-414f-b224-7273dc7c558a', '4997147a-70cc-4dd6-a986-ea0113081d17', 'cf869b28-3ec8-454a-adbe-8d18e336a78e']",0,,,,,,,,,,,,,,,,,Torino,241,00:01:00.988,Pass,True
,,,,,,,,,,,,,,,,,,3.037233,,,,,,,,,,,,,,15793fec-1236-414f-b224-7273dc7c558a,58,,"[47.0, 20.4]",3878547,1,,,,,-1.3676094,,Other,,,"[51.1, 0.5]",,Low Pass,,20.317972,,,Out,,Roberto Crivello,296873.0,,,,,Recovery,1,Regular Play,Modibo Diakité,174418.0,Left Center Back,5,Torino,241,"['72bc65b7-f0ad-4607-87b7-e43978742eef', '918a3d1b-1686-49ce-9ff0-cae19b384856']",3,,,,,,,,,,,,,,,,,Frosinone,291,00:01:03.555,Pass,
,,,,,,,,,,,,,,,,,,1.833558,,,,,,,,,,,,,,7e0688a2-b183-4814-9610-894ab7aab3f1,60,,"[77.4, 80.0]",3878547,1,,,,,-1.558413,,,,,"[77.8, 47.7]",,High Pass,,32.302475,,,,,Kamil Glik,3034.0,,,,,Throw-in,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,6,Torino,241,['04a3b3de-b9c5-4f92-aeea-b1501477a1cc'],19,,,,,,,,,,,,,,,,,Torino,241,00:01:19.804,Pass,
,,,,,,,,,,,,,,,,,,4.753908,,,,,,,,,,,,,,27f1b77b-fd7b-4614-85e8-fd5898d8de9f,63,,"[77.8, 47.4]",3878547,1,,,,,-2.020294,,Right Foot,,,"[57.2, 4.7]",,High Pass,,47.409386,,,,,Danilo Fernando Avelar,3125.0,,True,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,6,Torino,241,['41341fd5-70a4-4858-9458-0d048f59f68e'],21,,,,,,,,,,,,,,,,,Torino,241,00:01:21.979,Pass,
,,,,,,,,,,,,,,,,,,1.947377,,,,,,,,,,,,,,199ffad3-967a-4723-9eff-da832a5716b0,66,,"[55.4, 4.7]",3878547,1,,,,,2.5994549,,Left Foot,,,"[38.3, 15.0]",,Ground Pass,,19.962465,,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Danilo Fernando Avelar,3125.0,Left Wing Back,6,Torino,241,['02690236-c229-429c-98e9-f48982c4e009'],27,,,,,,,,,,,,,,,,,Torino,241,00:01:27.809,Pass,
,,,,,,,,,,,,,,,,,,1.25755,,,,,,,,,,,,,,8b508288-2b5e-4990-9869-0190d880a94a,69,,"[38.3, 15.0]",3878547,1,,,,,1.8459855,,Left Foot,,,"[33.5, 32.0]",,Ground Pass,,17.664654,,,,,Alessandro Gazzi,40351.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,6,Torino,241,['25b045cc-af10-4f79-b546-084c3c26a1f4'],30,,,,,,,,,,,,,,,,,Torino,241,00:01:30.063,Pass,
,,,,,,,,,,,,,,,,,,1.749325,,,,,,,,,,,,,,4eaf95b6-d4d5-4583-bb55-ceebd689dcb9,72,,"[33.2, 31.7]",3878547,1,,,,,-0.9888912,,Right Foot,,,"[48.2, 8.9]",,Ground Pass,,27.291758,True,,Incomplete,,Kamil Glik,3034.0,,,,,,1,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,6,Torino,241,"['17caae24-8ba7-44e0-a71e-c3eaeaee9d48', 'f809e175-5db6-4029-b273-590e33640e1b']",33,,,,,,,,,,,,,,,,,Torino,241,00:01:33.044,Pass,
,,,,,,,,,,,,,,,,,,0.862198,,,,,,,,,,,,,,a78260e6-0c9e-4ae3-9ca5-29ed230dc1ca,76,,"[92.1, 61.5]",3878547,1,,,,,-1.6826866,491ba861-2016-462f-a37e-176a9130c431,Right Foot,,,"[91.1, 52.6]",,Ground Pass,,8.956003,,,,,Federico Dionisi,24235.0,True,,,,,1,From Counter,Luca Paganini,23470.0,Right Midfield,7,Frosinone,291,['1c10acc7-1fb7-4698-a197-5578b08bc3b2'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:01:37.579,Pass,
,,,,,,,,,,,,,,,,,,1.94243,,,,,,,,,,,,,,b2433f01-a2a1-4d64-a0de-dd51dd1eb406,85,,"[75.0, 78.0]",3878547,1,,,,,0.0,,Right Foot,,,"[95.4, 78.0]",,Ground Pass,,20.4,,,Incomplete,,Luca Paganini,23470.0,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,7,Frosinone,291,"['762c5771-96bd-4665-a4b4-19ccd222a88b', 'b3274e6a-5569-4394-8fa8-626eccaf86f9', 'b4b06d99-05ab-47e3-91d6-f4608933660b']",45,,,,,,,,,,,,,,,,,Frosinone,291,00:01:45.524,Pass,True
,,,,,,,,,,,,,,,,,,2.93244,,,,,,,,,,,,,,1d8c5feb-32fe-4b06-bd42-a9a0ae5ecf0c,92,,"[20.1, 4.8]",3878547,2,,,,,0.49687636,,Left Foot,,,"[62.7, 27.9]",,High Pass,,48.459984,,,Incomplete,,Fabio Quagliarella,7011.0,,,,,Free Kick,1,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,8,Torino,241,"['38ea7ba4-b37e-4048-b13b-932b63cd84f1', '66b8dd18-a07c-4202-809e-b787e59b0f2d']",11,,,,,,,,,,,,,,,,,Torino,241,00:02:11.253,Pass,
,,,,,,,,,,,,,,,,,,2.473183,,,,,,,,,,,,,,38ea7ba4-b37e-4048-b13b-932b63cd84f1,94,,"[57.4, 52.2]",3878547,2,,,,,-0.20927955,,Head,,,"[68.7, 49.8]",,High Pass,,11.552056,,,Incomplete,,Federico Dionisi,24235.0,,,,,Recovery,1,From Free Kick,Mirko Gori,20636.0,Right Defensive Midfield,8,Torino,241,"['1d8c5feb-32fe-4b06-bd42-a9a0ae5ecf0c', '52f037d0-9261-4c59-8fb0-8764cd7bd8fa', '539adbea-6c0f-43ea-9cd4-c064ca8f5076']",14,,,,,,,,,,,,,,,,,Frosinone,291,00:02:14.185,Pass,
,,,,,,,,,,,,,,,,,,1.44766,,,,,,,,,,,,,,52f037d0-9261-4c59-8fb0-8764cd7bd8fa,96,,"[51.4, 30.3]",3878547,2,,,,True,-0.15865526,,,,,"[66.4, 27.9]",,High Pass,,15.190786,,,Incomplete,,Daniele Baselli,7465.0,,,,,Recovery,1,From Free Kick,Kamil Glik,3034.0,Center Back,8,Torino,241,"['38ea7ba4-b37e-4048-b13b-932b63cd84f1', '42f4f1f3-e90c-489b-ab70-b0a33c268bdb', 'f6c8eed5-8776-4fd0-bb17-97f0c2cffe6a', 'f8db7482-c14d-4dc0-8845-76016fbab558']",16,,,,,,,,,,,,,,,,,Torino,241,00:02:16.658,Pass,True
,,,,,,,,,,,,,,,,,,1.035709,,,,,,,,,,,,,,f6c8eed5-8776-4fd0-bb17-97f0c2cffe6a,100,,"[53.7, 52.2]",3878547,2,,,,,1.04473,,Right Foot,,,"[64.5, 70.8]",,Low Pass,,21.508139,,,,,Luca Paganini,23470.0,,,,,Recovery,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,9,Frosinone,291,"['52f037d0-9261-4c59-8fb0-8764cd7bd8fa', '9f5c2a24-280c-47bf-a5b7-2b2cbabc2637', 'c3f17f2f-5dd9-48e5-8322-8e7b373dc8d0']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:02:18.106,Pass,True
,,,,,,,,,,,,,,,,,,1.69059,,,,,,,,,,,,,,fe5180cc-236f-48db-879e-b56bd3e7626a,102,,"[64.5, 71.1]",3878547,2,,,,,-3.0545647,,Right Foot,,,"[49.6, 69.8]",,High Pass,,14.956604,,,,,Aleandro Rosi,7462.0,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,9,Frosinone,291,['d7e07806-198c-48f3-9923-2758f1dca0ca'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:02:19.142,Pass,
,,,,,,,,,,,,,,,,,,2.996276,,,,,,,,,,,,,,880c0023-2a19-49b9-bf05-ec0750be704f,104,,"[49.6, 69.8]",3878547,2,,,,True,0.118589856,,,,,"[73.1, 72.6]",,High Pass,,23.66622,,,Incomplete,,Samuele Longo,11672.0,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,9,Frosinone,291,"['6624e4d6-e6e6-46f0-95fb-f90908cc1c7d', '9293454b-e2a3-4c64-abfd-b473f02b7b60', 'd547c05a-fdab-436a-a5fc-923a323d6e67']",20,,,,,,,,,,,,,,,,,Frosinone,291,00:02:20.832,Pass,True
,,,,,,,,,,,,,,,,,,2.146598,,,,,,,,,,,,,,8f0e6504-fbbc-4c18-a082-b1b41f026746,108,,"[49.1, 71.2]",3878547,2,,,,,-0.20997351,,Head,,,"[79.6, 64.7]",,High Pass,,31.184933,,,Incomplete,,Samuele Longo,11672.0,,,,,Recovery,1,Regular Play,Aleandro Rosi,7462.0,Right Back,9,Frosinone,291,"['afa90614-1034-4498-ab41-7676a6ebc8eb', 'fc39fbf3-8c5a-4a46-852b-50af7f4eb8f1']",25,,,,,,,,,,,,,,,,,Frosinone,291,00:02:25.516,Pass,
,,,,,,,,,,,,,,,,,,1.628264,,,,,,,,,,,,,,0f04f3ab-8f26-4d69-807c-079ed028a4d1,115,,"[68.0, 51.6]",3878547,2,,,,,1.670465,,Right Foot,,,"[67.1, 60.6]",,Ground Pass,,9.0448885,,,,,Mirko Gori,20636.0,,,,,,1,Regular Play,Robert Gucher,30911.0,Left Defensive Midfield,9,Frosinone,291,"['9decd62f-902c-40f1-b66f-152c660ac03d', 'f5910cc4-3864-48dd-a42c-af48b2df55ff']",30,,,,,,,,,,,,,,,,,Frosinone,291,00:02:30.323,Pass,True
,,,,,,,,,,,,,,,,,,0.704159,,,,,,,,,,,,,,a898a699-bb28-4382-809f-81d9b9a9680e,118,,"[66.3, 61.3]",3878547,2,,,,,0.8770943,,Right Foot,,,"[74.2, 70.8]",,Ground Pass,,12.355565,,,Incomplete,,Luca Paganini,23470.0,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,9,Frosinone,291,"['1fd92cec-979e-461f-b1af-5b775a0d6d7c', '396c2bec-e138-460c-b8bc-5fc92761f972', 'b858b9f4-9167-434b-acdc-77f553cd8320']",31,,,,,,,,,,,,,,,,,Frosinone,291,00:02:31.952,Pass,True
,,,,,,,,,,,,,,,,,,1.170174,,,,,,,,,,,,,,b858b9f4-9167-434b-acdc-77f553cd8320,120,,"[45.9, 9.3]",3878547,2,,,,,0.2220819,,Right Foot,,,"[55.2, 11.4]",,Low Pass,,9.534149,,,,,Daniele Baselli,7465.0,,,,,Recovery,1,Regular Play,Danilo Fernando Avelar,3125.0,Left Wing Back,10,Torino,241,"['82c9460e-0407-4924-b66b-05031b0e5850', 'a898a699-bb28-4382-809f-81d9b9a9680e']",32,,,,,,,,,,,,,,,,,Torino,241,00:02:32.656,Pass,
,,,,,,,,,,,,,,,,,,1.448085,,,,,,,,,,,,,,ee264a51-6f7c-40d7-8b0d-ca1d2fe34c4f,124,,"[55.4, 11.4]",3878547,2,,,,,1.6187048,,Right Foot,,,"[54.7, 26.0]",,Ground Pass,,14.616771,,,,,Fabio Quagliarella,7011.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,10,Torino,241,"['e988124f-d4ed-49f8-8126-0e55eabcc457', 'f97438c7-39cf-4fe7-822c-17d74f1c1c4f']",33,,,,,,,,,,,,,,,,,Torino,241,00:02:33.943,Pass,True
