50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.92243,,,,,,,,,,,,,,5dc21c75-6128-4376-a768-a7122759870e,73,,"[64.1, 71.6]",3879548,0,,,,,0.9953717,,Right Foot,,,,"[68.9, 79.0]",,Low Pass,,8.820431,Out,,Elseid Hysaj,7031.0,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,"['30eb47d0-a37c-4f5d-94c4-9e1e3b1fbefd', 'e93c276c-7e33-48b2-823a-5e169b0afd17']",48,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.256,Pass,True
,,,,,,,,,,,,,,,,2.174868,,,,,,,,,,,,,,c89f699c-83a8-4bdb-beac-5b5db1809028,75,,"[47.7, 0.1]",3879548,0,,,,,2.8684049,,,,,,"[27.0, 5.9]",,Low Pass,,21.49721,,,Giorgio Chiellini,6954.0,,,,,Throw-in,1,From Throw In,Patrice Evra,20008.0,Left Back,4,Juventus,224,['8ef5c3d9-e3e6-47ac-ab18-4933aefc84b8'],59,,,,,,,,,,,,,,,,,Juventus,224,00:00:59.412,Pass,
,,,,,,,,,,,,,,,,3.712232,,,,,,,,,,,,,,c8b5e450-d5aa-41cb-adf9-ed3f1d70d444,78,,"[36.8, 8.8]",3879548,1,,,,,1.5373232,,Left Foot,,,,"[39.0, 74.5]",,High Pass,,65.736824,,,Simone Padoin,7952.0,,True,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,4,Juventus,224,['66c5675d-2325-4601-86f2-0cacd74d33ab'],4,,,,,,,,,,,,,,,,,Juventus,224,00:01:04.974,Pass,
,,,,,,,,,,,,,,,,1.70202,,,,,,,,,,,,,,6b67afc0-571e-42db-a4f6-09e6e510989a,81,,"[32.3, 72.8]",3879548,1,,,,,-2.3199067,,Right Foot,,,,"[17.7, 57.1]",,Ground Pass,,21.43945,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Simone Padoin,7952.0,Right Back,4,Juventus,224,['433600b8-cc53-4000-b12a-e47812208224'],8,,,,,,,,,,,,,,,,,Juventus,224,00:01:08.762,Pass,
,,,,,,,,,,,,,,,,5.237081,,,,,,,,,,,,,,d82fc7ef-3283-4f2b-afb8-4fc11645a3ab,84,,"[20.7, 54.2]",3879548,1,,,,,-0.5229388,,Right Foot,,,,"[97.2, 10.1]",,High Pass,,88.300964,,,Paul Pogba,20004.0,,True,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,4,Juventus,224,['eb1d8840-8895-40b9-b98a-b3f4889cbf5a'],13,,,,,,,,,,,,,,,,,Juventus,224,00:01:13.609,Pass,
,,,,,,,,,,,,,,,,0.792106,,,,,,,,,,,,,,c2451d04-4e2b-4fdb-9c21-66ddcc1447d4,88,,"[103.6, 16.4]",3879548,1,,,,,1.7342194,,Right Foot,,,,"[100.5, 35.2]",,Low Pass,,19.053871,,,Simone Zaza,6584.0,,,,,,1,From Throw In,Paul Pogba,20004.0,Left Center Midfield,4,Juventus,224,"['77771bf6-41ba-4a53-815e-39616775e475', 'dbe97418-535f-41ba-8943-f1e9e87f35d6']",23,,,,,,,,,,,,,,,,,Juventus,224,00:01:23.532,Pass,True
,,,,,,,,,,,,,,,,0.710354,,,,,,,,,,,,,,0daac4b4-269c-4fc4-9e90-3e2a17cf683e,93,,"[16.4, 48.5]",3879548,1,,,,,0.29611516,,Right Foot,,,,"[22.3, 50.3]",,Low Pass,,6.168468,,,Allan Marques Loureiro,7035.0,,,,,Recovery,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,"['534c609d-5a05-4ff4-9e7f-fe040f41d326', 'a830aacd-2c48-41de-98de-8af419a6dafc']",25,,,,,,,,,,,,,,,,,Napoli,227,00:01:25.538,Pass,True
,,,,,,,,,,,,,,,,1.383086,,,,,,,,,,,,,,3a78ac22-b1b9-452a-8e28-d0d5cb46fbef,96,,"[46.4, 56.3]",3879548,1,,,,,-0.8783499,,Right Foot,,,,"[57.1, 43.4]",,Ground Pass,,16.76007,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,5,Napoli,227,['896668c3-5414-4575-b9e8-3619d078cefe'],29,,,,,,,,,,,,,,,,,Napoli,227,00:01:29.385,Pass,
,,,,,,,,,,,,,,,,1.76045,,,,,,,,,,,,,,66764106-f987-4578-bd36-129cd1003d62,99,,"[51.1, 45.3]",3879548,1,,,,,-0.45031506,,Left Foot,,,,"[66.2, 38.0]",,Ground Pass,,16.772001,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,5,Napoli,227,['d50e9d9e-8415-4084-9b64-425f0d88932f'],31,,,,,,,,,,,,,,,,,Napoli,227,00:01:31.449,Pass,
,,,,,,,,,,,,,,,,1.628012,,,,,,,,,,,,,,7298ad4c-c7ed-4c75-ba6a-0a0be5dd343e,102,,"[74.4, 38.2]",3879548,1,,,,,-0.8091404,,Right Foot,,,,"[92.9, 18.8]",,Ground Pass,,26.806902,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['29f3933d-f6ac-496c-b26e-199f9498e97b'],33,,,,,,,,,,,,,,,,,Napoli,227,00:01:33.459,Pass,
,,,,,,,,,,,,,,,,1.081622,,,,,,,,,,,,,,5cd3ad7e-1b45-4dba-a284-4fc02562620e,110,,"[106.5, 7.3]",3879548,1,,,,,2.740899,,Right Foot,,,,"[92.1, 13.4]",,Ground Pass,,15.638734,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['751b4aae-398c-4fa9-9905-b807c4e88cb5'],43,,,,,,,,,,,,,,,,,Napoli,227,00:01:43.072,Pass,
,,,,,,,,,,,,,,,,1.286507,,,,,,,,,,,,,,d25d904b-0459-4a95-a79e-b4f2032c0b13,113,,"[91.5, 14.4]",3879548,1,,,,,-0.73442197,,Right Foot,,,,"[101.8, 5.1]",,Ground Pass,,13.877319,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['b854ca6d-1374-45a9-a980-c7fa26754706'],44,,,,,,,,,,,,,,,,,Napoli,227,00:01:44.467,Pass,
,,,,,,,,,,,,,,,,1.304496,,,,,,,,,,,,,,240197cf-6d2f-4c34-a37b-9f33d23a5170,116,,"[101.8, 5.1]",3879548,1,,,,,3.1035159,,Left Foot,,,,"[80.8, 5.9]",,Ground Pass,,21.015232,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['bc48dd59-cbec-41e4-a12f-f7e0edcfc812'],45,,,,,,,,,,,,,,,,,Napoli,227,00:01:45.873,Pass,
,,,,,,,,,,,,,,,,1.613836,,,,,,,,,,,,,,4fe9a17f-065e-4756-aeb3-d2d08a9f9ed2,119,,"[80.2, 8.4]",3879548,1,,,,,2.3527343,,Left Foot,,,,"[65.8, 22.9]",,Ground Pass,,20.435509,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['66afb3c3-ca5a-4b44-9713-dbd348a7634e'],47,,,,,,,,,,,,,,,,,Napoli,227,00:01:47.996,Pass,
,,,,,,,,,,,,,,,,1.173054,,,,,,,,,,,,,,a6781499-fd1b-458a-abd6-4b3293cabc3f,122,,"[65.2, 22.9]",3879548,1,,,,,-0.0656948,,Right Foot,,,,"[72.8, 22.4]",,Ground Pass,,7.61643,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,['a39a03a7-b863-4786-8d53-a9609fe86ed2'],49,,,,,,,,,,,,,,,,,Napoli,227,00:01:49.804,Pass,
,,,,,,,,,,,,,,,,1.268913,,,,,,,,,,,,,,88245062-4f42-43d7-8906-e869a153204c,125,,"[71.3, 19.6]",3879548,1,,,,,-1.3020127,,Right Foot,,,,"[75.9, 2.9]",,Ground Pass,,17.32195,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['0764bbaf-af3e-4c2f-af7c-4f19b808bf32'],52,,,,,,,,,,,,,,,,,Napoli,227,00:01:52.498,Pass,
,,,,,,,,,,,,,,,,1.235836,,,,,,,,,,,,,,23e8af5a-5c32-4fec-925f-1394248e8791,128,,"[77.2, 3.0]",3879548,1,,,,,-0.049604665,,Left Foot,,,,"[91.3, 2.3]",,Ground Pass,,14.117365,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['c1b96568-128c-4b67-be95-2bf4b94a965c'],55,,,,,,,,,,,,,,,,,Napoli,227,00:01:55.392,Pass,
,,,,,,,,,,,,,,,,0.524444,,,,,,,,,,,,,,04e47a84-6803-4088-a8d7-28a01d81da50,131,,"[92.1, 6.1]",3879548,1,,,,,0.32175055,,Left Foot,,,,"[96.9, 7.7]",,Ground Pass,,5.059644,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['936cef1c-a421-4dd2-ba51-c0c20dd7e728'],59,,,,,,,,,,,,,,,,,Napoli,227,00:01:59.197,Pass,
,,,,,,,,,,,,,,,,1.162358,,,,,,,,,,,,,,4e864a6f-2666-4c15-bb2b-cb4043304de3,135,,"[97.3, 8.3]",3879548,1,,,,,1.9066305,3e6a40c7-8ba9-4334-b961-709cae72435a,Right Foot,,,,"[93.6, 18.9]",,Low Pass,,11.2272,,,Marek Hamšík,7025.0,True,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,5,Napoli,227,"['84e9ebd4-d24c-4ce4-87cd-7fd740739342', 'b26e61fa-a3a0-43f8-b2ca-3cac5d315a8d']",59,,,,,,,,,,,,,,,,,Napoli,227,00:01:59.761,Pass,True
,,,,,,,,,,,,,,,,1.195662,,,,,,,,,,,,,,129d1996-f08e-4875-bbd5-4e69cbfd77ea,139,,"[7.0, 44.1]",3879548,2,,True,,,1.3341113,,Right Foot,,,,"[11.8, 64.0]",,Ground Pass,,20.47071,,,Leonardo Bonucci,7173.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Buffon,6949.0,Goalkeeper,6,Juventus,224,['87bf7629-ea02-4d3f-b23d-5c5f0654608c'],11,,,,,,,,,,,,,,,,,Juventus,224,00:02:11.935,Pass,
