50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.668957,,,,,,,,,,,,ec8cd25c-7d55-4d4c-b729-5f1e7352af1a,14,,"[34.1, 22.5]",3878550,0,,,,,2.5358458,,Right Foot,,,"[8.4, 40.3]",Ground Pass,,31.262278,,,,Andrea Consigli,7132.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,3,Sassuolo,232,"['421c7a03-1ef2-4d11-9239-7efefd640542', 'f5481e00-6ff5-4325-b753-2fd527521090']",7,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:07.798,Pass,True
,,,,,,,,,,,,,,,,,1.488892,,,,,,,,,,,,909c4f69-4a71-448a-ab0a-32fc1e30863f,17,,"[9.5, 43.0]",3878550,0,,,,,-1.5707964,,Right Foot,,,"[9.5, 26.3]",Ground Pass,,16.7,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,['ff214ae5-1679-488f-848c-666a19ac3d1e'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:12.807,Pass,
,,,,,,,,,,,,,,,,,1.670602,,,,,,,,,,,,577a2a07-ffc7-44ba-a2f2-a7b444985a68,20,,"[9.3, 24.4]",3878550,0,,,,,-1.0552473,,Left Foot,,,"[21.2, 3.4]",Ground Pass,,24.137316,,,,Federico Peluso,7118.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,['693062bc-8399-42c9-952c-22fddc102be6'],15,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:15.242,Pass,
,,,,,,,,,,,,,,,,,2.058024,,,,,,,,,,,,f9267c56-8bc1-47ac-92c6-95d93417ff93,23,,"[21.5, 5.1]",3878550,0,,,,,1.96816,,Left Foot,,,"[13.4, 24.4]",Ground Pass,,20.930838,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,3,Sassuolo,232,['f4c83c24-25a9-43c7-91fe-9646ff1975f2'],19,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:19.645,Pass,
,,,,,,,,,,,,,,,,,2.46431,,,,,,,,,,,,15986f7f-1e66-4b49-8416-6b8d986188d5,26,,"[22.9, 27.2]",3878550,0,,,,,1.3974389,,Left Foot,,,"[30.5, 70.6]",Ground Pass,,44.060413,,,,Šime Vrsaljko,5461.0,,True,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,['4239c821-be5e-4923-9a56-50cbbff03024'],23,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:23.521,Pass,
,,,,,,,,,,,,,,,,,1.110262,,,,,,,,,,,,c8138b9f-981d-46e5-a70a-1ef0b9dbbf25,29,,"[31.0, 70.6]",3878550,0,,,,,-2.0626056,,Right Foot,,,"[25.0, 59.4]",Ground Pass,,12.705904,,,,Paolo Cannavaro,8848.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,3,Sassuolo,232,['863a87ca-f91a-44e9-afdf-58a81098ab24'],27,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:27.494,Pass,
,,,,,,,,,,,,,,,,,3.302432,,,,,,,,,,,,95186da1-cd30-4122-b3d5-2ac84a33a1b6,31,,"[23.8, 59.2]",3878550,0,,,,,-0.079324454,,Right Foot,,,"[86.7, 54.2]",High Pass,,63.098415,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,3,Sassuolo,232,"['b68f952a-f37d-4199-9533-87acca0a9595', 'e2a0d15f-5a26-4080-b3f1-804af59be0bf']",28,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:28.604,Pass,
,,,,,,,,,,,,,,,,,1.738663,,,,,,,,,,,,b68f952a-f37d-4199-9533-87acca0a9595,33,,"[33.4, 25.9]",3878550,0,,,,,1.6359215,,Head,,,"[32.2, 44.3]",High Pass,,18.439089,,Unknown,,,,,,,,Recovery,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,3,Sassuolo,232,['95186da1-cd30-4122-b3d5-2ac84a33a1b6'],31,,,,,,,,,,,,,,,,,Bologna,240,00:00:31.907,Pass,
,,,,,,,,,,,,,,,,,1.213882,,,,,,,,,,,,f7ffe52e-dc92-4437-8d21-c225e4104295,36,,"[32.9, 44.8]",3878550,0,,True,,,-1.1741859,,Right Foot,,,"[42.7, 21.4]",Ground Pass,,25.369272,,,,Lorenzo Crisetig,7965.0,,,,,Free Kick,1,From Free Kick,Ibrahima Mbaye,7164.0,Right Back,4,Bologna,240,['bc0eee77-4ffb-4ff2-9c54-8d9b44ed9996'],43,,,,,,,,,,,,,,,,,Bologna,240,00:00:43.374,Pass,
,,,,,,,,,,,,,,,,,0.884985,,,,,,,,,,,,6d07d4a0-7226-4f80-826a-71435ba947a8,39,,"[42.7, 19.5]",3878550,0,,,,,-2.3235264,,Right Foot,,,"[35.3, 11.6]",Ground Pass,,10.82451,,,,Adam Masina,7169.0,,,,,,1,From Free Kick,Lorenzo Crisetig,7965.0,Center Defensive Midfield,4,Bologna,240,"['d8815995-b095-4d88-85b6-40928b77bfc5', 'e8f30321-9dcb-49a2-8975-5708fcbdad35']",44,,,,,,,,,,,,,,,,,Bologna,240,00:00:44.588,Pass,True
,,,,,,,,,,,,,,,,,1.095668,,,,,,,,,,,,ac5a4346-9e92-4658-b7aa-0398380dd4da,41,,"[35.7, 11.6]",3878550,0,,,,,2.0711505,,Left Foot,,,"[28.1, 25.5]",Ground Pass,,15.842032,,,,Domenico Maietta,8849.0,,,,,,1,From Free Kick,Adam Masina,7169.0,Left Back,4,Bologna,240,['633f570b-3ba1-4573-bbf1-cc5604baabe6'],45,,,,,,,,,,,,,,,,,Bologna,240,00:00:45.473,Pass,
,,,,,,,,,,,,,,,,,2.096602,,,,,,,,,,,,6cb7b7a0-1604-49ce-a30c-793ae14ac0e8,44,,"[28.6, 25.7]",3878550,0,,,,,1.3652803,,Right Foot,,,"[35.5, 58.8]",Ground Pass,,33.811535,,,,Luca Rossettini,7142.0,,,,,,1,From Free Kick,Domenico Maietta,8849.0,Left Center Back,4,Bologna,240,['b01b6240-9954-4e55-a36e-2126f05c43b7'],48,,,,,,,,,,,,,,,,,Bologna,240,00:00:48.244,Pass,
,,,,,,,,,,,,,,,,,2.760409,,,,,,,,,,,,b5238131-543b-46ad-ad53-07988701b763,48,,"[49.3, 60.2]",3878550,0,,,,,-0.3260149,,Right Foot,,,"[105.5, 41.2]",High Pass,,59.324867,,,,Mattia Destro,8103.0,,,,,,1,From Free Kick,Luca Rossettini,7142.0,Right Center Back,4,Bologna,240,"['0c8efed1-5fdd-482a-bafb-931b230a043e', '372a782b-1d12-4f31-aabb-31d62b73e2f8']",54,,,,,,,,,,,,,,,,,Bologna,240,00:00:54.142,Pass,True
,,,,,,,,,,,,,,,,,2.32174,,,,,,,,,,,,451d665c-4c03-443b-8164-cd3a4fc570e6,53,,"[9.8, 38.2]",3878550,1,,,,,-1.2364678,,Keeper Arm,,,"[13.1, 28.7]",Ground Pass,,10.056838,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,['ec7d6b50-0c27-4c75-80c7-2f3b35000e92'],4,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:04.764,Pass,
,,,,,,,,,,,,,,,,,2.435428,,,,,,,,,,,,8b3027c7-42f0-410f-80bf-04d7fcea2254,56,,"[21.5, 24.6]",3878550,1,,,,,1.4086382,,Left Foot,,,"[28.6, 68.0]",High Pass,,43.976925,,,,Šime Vrsaljko,5461.0,,True,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,5,Sassuolo,232,['b82617ba-28af-415a-bbab-acac8cacf86c'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:10.264,Pass,
,,,,,,,,,,,,,,,,,0.996794,,,,,,,,,,,,6f0dff86-ad86-4e67-8b21-de62b3af6fb1,59,,"[29.6, 67.0]",3878550,1,,,,,0.33379817,,Right Foot,,,"[42.0, 71.3]",Ground Pass,,13.124405,,,,Simone Missiroli,7113.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['acfef3bd-b63a-4226-8dae-d6fa1bb76c06'],14,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:14.073,Pass,
,,,,,,,,,,,,,,,,,1.392063,,,,,,,,,,,,a801effd-a5a8-4e85-a644-dd720bb23f30,63,,"[54.6, 72.5]",3878550,1,,,,,-0.90562093,,Right Foot,,,"[67.7, 55.8]",Ground Pass,,21.224985,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,5,Sassuolo,232,"['19b434c5-ae4d-49f5-bd4f-dfec3de3631c', '47ef37b9-1feb-48fe-8cbe-5d53acb0d5ba']",16,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:16.539,Pass,
,,,,,,,,,,,,,,,,,0.732165,,,,,,,,,,,,c739acba-28f7-4c1e-86a7-2942d4cbc012,69,,"[64.3, 41.9]",3878550,1,,,,,0.61346006,,Right Foot,,,"[74.1, 48.8]",Ground Pass,,11.985408,,,,Filippo Falco,30770.0,,,,,,1,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,6,Bologna,240,['4a34ec84-7dd7-4ad7-aa5b-c44478fc17ca'],21,,,,,,,,,,,,,,,,,Bologna,240,00:01:21.822,Pass,
,,,,,,,,,,,,,,,,,2.784804,,,,,,,,,,,,ec2edc4d-c39d-457d-b61f-17f8a920952c,72,,"[90.5, 60.7]",3878550,1,,,,,0.7063841,,Left Foot,,,"[108.9, 76.4]",Ground Pass,,24.187807,,,,Godfred Donsah,8280.0,,,,,,1,Regular Play,Filippo Falco,30770.0,Right Wing,6,Bologna,240,['b79bc8ed-322f-4890-b3ab-3917ac74593e'],25,,,,,,,,,,,,,,,,,Bologna,240,00:01:25.839,Pass,
,,,,,,,,,,,,,,,,,0.806266,,,,,,,,,,,,09f1ef9c-689b-499a-8093-964be9c9b712,75,,"[110.8, 77.4]",3878550,1,,,,,-2.4686217,,Right Foot,,,"[103.9, 71.9]",Ground Pass,,8.823832,,,,Filippo Falco,30770.0,,,,,,1,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,6,Bologna,240,['3205edad-7937-4f23-b389-222a94cf4e86'],29,,,,,,,,,,,,,,,,,Bologna,240,00:01:29.344,Pass,
,,,,,,,,,,,,,,,,,0.401536,,,,,,,,,,,,4319b4b8-bc7c-414f-b829-da074fe07ff1,78,,"[105.1, 73.1]",3878550,1,,,,,-1.3494819,,Left Foot,,,"[106.0, 69.1]",Low Pass,,4.1,,Incomplete,,,,,,,,,1,Regular Play,Filippo Falco,30770.0,Right Wing,6,Bologna,240,['1ce99716-6999-4997-ba60-b7e2de2e37f3'],32,,,,,,,,,,,,,,,,,Bologna,240,00:01:32.163,Pass,
,,,,,,,,,,,,,,,,,1.617011,,,,,,,,,,,,2f15130a-b60c-4511-b57c-facaaf0c59af,80,,"[77.9, 66.7]",3878550,1,,,,,1.4160795,,Head,,,"[79.6, 77.6]",High Pass,,11.031773,,,,Filippo Falco,30770.0,,,,,Recovery,1,Regular Play,Luca Rossettini,7142.0,Right Center Back,6,Bologna,240,['e01e6c5f-bd3b-44c2-925a-e23bd41ceffc'],35,,,,,,,,,,,,,,,,,Bologna,240,00:01:35.603,Pass,
,,,,,,,,,,,,,,,,,0.98432,,,,,,,,,,,,4cff6c42-4335-48aa-b2e0-46680d1c39ce,88,,"[83.4, 66.7]",3878550,1,,,,,-0.15188245,,Left Foot,,,"[93.2, 65.2]",Ground Pass,,9.914131,,,,Ibrahima Mbaye,7164.0,,,,,,1,Regular Play,Filippo Falco,30770.0,Right Wing,6,Bologna,240,['2237018e-b1e1-4a12-ae1f-5f0d0f8d43c4'],41,,,,,,,,,,,,,,,,,Bologna,240,00:01:41.386,Pass,
,,,,,,,,,,,,,,,,,1.638903,,,,,,,,,,,,56878fd1-c168-4690-9bbd-40680688640f,91,,"[92.2, 65.2]",3878550,1,,,,,0.3077328,,Right Foot,,,"[105.1, 69.3]",Ground Pass,,13.535878,,,,Filippo Falco,30770.0,,,,,,1,Regular Play,Ibrahima Mbaye,7164.0,Right Back,6,Bologna,240,['532fb99d-8f65-499a-8d8a-5caf04c5b818'],43,,,,,,,,,,,,,,,,,Bologna,240,00:01:43.089,Pass,
,,,,,,,,,,,,,,,,,0.929492,,,,,,,,,,,,3f7ae132-ba5b-4d03-8f0e-beca7c7b1cef,94,,"[111.3, 66.4]",3878550,1,,,,,-1.5391327,,Left Foot,True,,"[112.0, 44.3]",High Pass,,22.111084,,Incomplete,,,,,,,,,1,Regular Play,Filippo Falco,30770.0,Right Wing,6,Bologna,240,['3bbf1bbd-ef2f-44ff-beed-84e0a331ac93'],46,,,,,,,,,,,,,,,,,Bologna,240,00:01:46.910,Pass,
,,,,,,,,,,,,,,,,,1.236148,,,,,,,,,,,,039383d1-ceea-4a6a-bf9c-2e4915ea7adc,99,,"[98.9, 0.1]",3878550,2,,True,,,0.7816246,,,,,"[112.2, 13.3]",High Pass,,18.738462,,,,Mattia Destro,8103.0,,,,,Throw-in,1,From Throw In,Adam Masina,7169.0,Left Back,7,Bologna,240,['63569add-1d8e-4737-9d07-7b7324d10ac6'],6,,,,,,,,,,,,,,,,,Bologna,240,00:02:06.424,Pass,
,,,,,,,,,,,,,,,,,0.594971,,,,,,,,,,,,28a14225-2a78-41cf-90de-ae29b87e024d,108,,"[10.0, 58.7]",3878550,2,,,,,1.5152978,,Right Foot,,,"[10.5, 67.7]",Ground Pass,,9.013878,,,,Simone Missiroli,7113.0,,,,,Recovery,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,8,Sassuolo,232,['0d3fb922-23d0-40c0-be49-bc95480ae8a5'],14,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:14.287,Pass,
,,,,,,,,,,,,,,,,,0.996613,,,,,,,,,,,,c89aa366-ae80-47c2-a703-6a2f3e770825,110,,"[10.5, 68.2]",3878550,2,,,,,0.14941572,,Left Foot,,,"[19.8, 69.6]",Ground Pass,,9.404786,,,,Matteo Politano,7109.0,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,8,Sassuolo,232,['1dd8efcd-d8a9-4f57-98a5-095da019cfdd'],14,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:14.882,Pass,
,,,,,,,,,,,,,,,,,2.41502,,,,,,,,,,,,52b7bad1-dd22-48c3-a026-12558619ca42,116,,"[28.6, 80.0]",3878550,2,,True,,,-0.46265456,,,,,"[68.9, 59.9]",Low Pass,,45.03443,,,,Francesco Magnanelli,7127.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,9,Sassuolo,232,['665f4e20-2ae4-4ef9-a0bb-ec5f5a6acbed'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:32.778,Pass,
,,,,,,,,,,,,,,,,,2.073828,,,,,,,,,,,,38caea74-e0fa-4913-9d6f-5a0a4bf80d73,118,,"[70.3, 59.2]",3878550,2,,,,,-2.2840974,,Right Foot,,,"[53.6, 39.9]",Ground Pass,,25.522148,,,,Francesco Acerbi,7119.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,9,Sassuolo,232,['613f0834-59ac-46e1-ab25-07047e58975e'],35,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:35.839,Pass,
,,,,,,,,,,,,,,,,,1.561347,,,,,,,,,,,,d14db1df-c80c-4df7-858a-c8eadb3e73a1,120,,"[53.6, 38.4]",3878550,2,,,,,-0.8677801,,Left Foot,,,"[58.6, 32.5]",Ground Pass,,7.7336926,,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,9,Sassuolo,232,['3b4e9aa0-7e0d-4954-958e-4eda1372cdc2'],37,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:37.913,Pass,
,,,,,,,,,,,,,,,,,1.441976,,,,,,,,,,,,b07b6c98-8218-42ba-8f3e-362ea8720442,123,,"[61.7, 25.6]",3878550,2,,,,,-1.2009684,,Right Foot,,,"[70.5, 2.9]",Ground Pass,,24.346046,,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,9,Sassuolo,232,['8b859aa1-2a99-4981-b640-67d6472b52b9'],40,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:40.849,Pass,
,,,,,,,,,,,,,,,,,4.34944,,,,,,,,,,,,740b4eb1-214e-4a8c-a403-ba4c6ee218d3,126,,"[72.0, 2.9]",3878550,2,,,,,0.35694292,,Left Foot,,,"[120.0, 20.8]",High Pass,,51.228996,,Out,,Nicola Sansone,6859.0,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,9,Sassuolo,232,['e13470c2-f01a-4ea6-8ad0-08e3a9d3e399'],43,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:43.507,Pass,
,,,,,,,,,,,,,,,,,3.823765,,,,,,,,,,,,904097f3-34e3-410f-9209-03af428873b7,128,,"[7.0, 44.1]",3878550,3,,,,,0.14248772,,Right Foot,,,"[78.1, 54.3]",High Pass,,71.82792,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,10,Bologna,240,['d8b9977a-0f83-4a19-a3cd-89db46977e8f'],16,,,,,,,,,,,,,,,,,Bologna,240,00:03:16.038,Pass,
,,,,,,,,,,,,,,,,,1.308711,,,,,,,,,,,,d8b9977a-0f83-4a19-a3cd-89db46977e8f,129,,"[42.0, 25.8]",3878550,3,,,,,-0.46896672,,Head,,,"[57.0, 18.2]",Low Pass,,16.81547,,,,Nicola Sansone,6859.0,,,,,Recovery,1,Regular Play,Federico Peluso,7118.0,Left Back,11,Sassuolo,232,"['904097f3-34e3-410f-9209-03af428873b7', 'e1bbecc4-840a-460d-b00c-5e66b8d3f663']",19,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:19.862,Pass,
