50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.906247,,,,,,,,,,,,,,,b303552f-d08e-4e3c-8360-9134b4f2bc7e,16,,"[82.0, 71.6]",3879609,0,,,,,0.55587083,,Right Foot,,,,"[88.6, 75.7]",,Ground Pass,,7.7698135,,,,Elseid Hysaj,7031.0,,,,,,,1,From Kick Off,Allan Marques Loureiro,7035.0,Right Center Midfield,2,Napoli,227,"['6333d7cc-615f-4ac2-aef9-77cc6341df0d', '659f6918-06f0-45c9-b92c-8d3df7552a5f']",8,,,,,,,,,,,,,,,,,Napoli,227,00:00:08.922,Pass,True
,,,,,,,,,,,,,,,,,,1.169127,,,,,,,,,,,,,,,f9633aa6-1e38-48c8-8f2a-c1379f066290,19,,"[88.2, 75.9]",3879609,0,,,,,0.12750956,,Right Foot,,,,"[99.9, 77.4]",,Ground Pass,,11.795762,,,,José María Callejón Bueno,7029.0,,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Right Back,2,Napoli,227,"['19cefefb-ff90-44ed-b8c5-ae0c23a540da', '2bd468b3-ada4-4788-9d5a-a46f732275cf']",9,,,,,,,,,,,,,,,,,Napoli,227,00:00:09.829,Pass,True
,,,,,,,,,,,,,,,,,,5.159308,,,,,,,,,,,,,,,83c9ea56-4d4f-48f6-a86b-d63e0cd6a7f8,22,,"[105.5, 78.0]",3879609,0,,,,,-1.3882365,,Right Foot,True,,,"[117.5, 13.0]",,High Pass,,66.09841,,,,Lorenzo Insigne,7037.0,,,True,,,,1,From Kick Off,José María Callejón Bueno,7029.0,Right Wing,2,Napoli,227,['9d5c888e-bfe1-4e5a-8785-edbf90ccaf5e'],12,,,,,,,,,,,,,,,,,Napoli,227,00:00:12.126,Pass,
,,,,,,,,,,,,,,,,,,0.930861,,,,,,,,,,,,,,,d677f88f-cef4-4ab8-93a9-0dc5eaa78e84,26,,"[94.8, 5.3]",3879609,0,,,,,2.7610862,,Right Foot,,,,"[85.8, 8.9]",,Ground Pass,,9.693296,,,,Faouzi Ghoulam,8876.0,,,,,,,1,From Kick Off,Lorenzo Insigne,7037.0,Left Wing,2,Napoli,227,"['820cff39-8086-4e07-b653-ff46c481eb83', 'ba7aecea-0177-4305-9244-a42637a744ab']",21,,,,,,,,,,,,,,,,,Napoli,227,00:00:21.190,Pass,True
,,,,,,,,,,,,,,,,,,1.118197,,,,,,,,,,,,,,,f2814b44-bc3b-41d6-9481-0f706ec5982f,29,,"[86.5, 5.9]",3879609,0,,,,,1.6262949,,Left Foot,,,,"[86.2, 11.3]",,Ground Pass,,5.408327,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Kick Off,Faouzi Ghoulam,8876.0,Left Back,2,Napoli,227,['0f23665a-5be4-4add-95ac-1c8c4b594d7d'],23,,,,,,,,,,,,,,,,,Napoli,227,00:00:23.268,Pass,
,,,,,,,,,,,,,,,,,,1.417648,,,,,,,,,,,,,,,e884363f-29c5-4bf8-8ede-c17a6a3f42ae,33,,"[70.4, 25.8]",3879609,0,,,,,2.9602728,,Left Foot,,,,"[58.4, 28.0]",,Ground Pass,,12.2,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Kick Off,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,2,Napoli,227,"['3a3dcff3-4c41-4355-8bb5-83bc174733f5', '8aee4a38-a5cc-490b-8f53-a42316adb731']",26,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.633,Pass,True
,,,,,,,,,,,,,,,,,,2.617466,,,,,,,,,,,,,,,cb19ff96-03af-4d7e-b29c-3df640f01c9b,37,,"[56.1, 34.6]",3879609,0,,,,,1.5101846,,Right Foot,,,,"[58.4, 72.5]",,High Pass,,37.969727,,,,Elseid Hysaj,7031.0,,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Napoli,227,"['d796c7bd-335e-4c96-a466-d8fddb07f4be', 'fa7bf363-7dbe-469b-bf0b-48c419b76c3e']",29,,,,,,,,,,,,,,,,,Napoli,227,00:00:29.060,Pass,True
,,,,,,,,,,,,,,,,,,1.024729,,,,,,,,,,,,,,,18afd7b5-6f8a-44a3-aebd-f2b02abae720,40,,"[56.5, 73.3]",3879609,0,,,,,-0.7985553,,Left Foot,,,,"[64.0, 65.6]",,Ground Pass,,10.748954,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Right Back,2,Napoli,227,['dc599a94-82bc-489c-aec5-fbec4c93e652'],32,,,,,,,,,,,,,,,,,Napoli,227,00:00:32.469,Pass,
,,,,,,,,,,,,,,,,,,2.027838,,,,,,,,,,,,,,,955ca1d2-42d9-47af-b0a7-b2f17cb3e981,43,,"[57.8, 67.5]",3879609,0,,,,,3.0776405,,Right Foot,,,,"[37.5, 68.8]",,Ground Pass,,20.341583,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Kick Off,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,2,Napoli,227,['bc517d48-e241-4be7-a43e-45b2b8fedde7'],35,,,,,,,,,,,,,,,,,Napoli,227,00:00:35.266,Pass,
,,,,,,,,,,,,,,,,,,2.810677,,,,,,,,,,,,,,,2b078222-0ebe-4d1e-8468-b5b1f8304c74,46,,"[36.6, 68.4]",3879609,0,,,,,-2.5109115,,Right Foot,,,,"[11.4, 50.0]",,Ground Pass,,31.202564,,,,José Manuel Reina Páez,7028.0,,,,,,,1,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,2,Napoli,227,"['0b749a2e-e1a4-4601-a4b6-fbfa89c73d6e', 'cd86b036-dc16-49cf-9290-4143a95e5590']",37,,,,,,,,,,,,,,,,,Napoli,227,00:00:37.294,Pass,True
,,,,,,,,,,,,,,,,,,3.483629,,,,,,,,,,,,,,,80842dba-932a-4f41-9d28-71452353e040,49,,"[15.7, 50.2]",3879609,0,,,,,-0.2879093,,Right Foot,,,,"[85.6, 29.5]",,High Pass,,72.90062,,Incomplete,,,,,,,,,,1,From Kick Off,José Manuel Reina Páez,7028.0,Goalkeeper,2,Napoli,227,['fc2dbafb-4f97-4420-9797-1538de46c0ce'],44,,,,,,,,,,,,,,,,,Napoli,227,00:00:44.499,Pass,
,,,,,,,,,,,,,,,,,,3.367654,,,,,,,,,,,,,,,fc2dbafb-4f97-4420-9797-1538de46c0ce,50,,"[34.5, 50.6]",3879609,0,,,,,-2.7588491,,Other,,,,"[19.1, 44.4]",,Low Pass,,16.601204,,,,Orestis Karnezis,3742.0,,,,,,Recovery,1,From Kick Off,Molla Wagué,3577.0,Right Center Back,2,Napoli,227,"['6c4a8ede-a0bd-441d-be23-398a9fd66e3b', '80842dba-932a-4f41-9d28-71452353e040']",47,,,,,,,,,,,,,,,,,Udinese,230,00:00:47.983,Pass,
,,,,,,,,,,,,,,,,,,4.373061,,,,,,,,,,,,,,,fd2d56b6-fbda-4028-8a6d-1bea3faf93e0,53,,"[18.7, 44.2]",3879609,0,,,,,-0.73079014,,Right Foot,,,,"[67.9, 0.1]",,High Pass,,66.07155,,Out,,Edenílson Andrade dos Santos,25116.0,,,True,,,,1,From Kick Off,Orestis Karnezis,3742.0,Goalkeeper,2,Napoli,227,"['233c5f18-e34f-49f1-a49e-3489af80598f', '7bcb42c6-aa60-4ec9-b552-a689101d5f66']",51,,,,,,,,,,,,,,,,,Udinese,230,00:00:51.350,Pass,True
,,,,,,,,,,,,,,,,,,0.980471,,,,,,,,,,,,,,,8353b846-b22f-435c-8601-3a9c3f78ed62,55,,"[57.8, 80.0]",3879609,1,,,,,-0.8491415,,,,,,"[64.4, 72.5]",,Low Pass,,9.990496,,,,José María Callejón Bueno,7029.0,,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,['1e105c85-a2f0-41a8-99b5-523fac5ecd74'],0,,,,,,,,,,,,,,,,,Napoli,227,00:01:00.971,Pass,
,,,,,,,,,,,,,,,,,,1.097262,,,,,,,,,,,,,,,5c039dc8-dfb9-4ddf-8a51-b036e918ab92,58,,"[64.9, 72.0]",3879609,1,,,,,2.3860364,,Right Foot,,,,"[58.0, 78.5]",,Low Pass,,9.479451,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,"['9b231312-56a8-45fb-8754-aedcf209eb67', 'cee0a597-7593-4d2e-aaea-d7180f79b46b']",1,,,,,,,,,,,,,,,,,Napoli,227,00:01:01.952,Pass,True
,,,,,,,,,,,,,,,,,,1.047377,,,,,,,,,,,,,,,8e0a7955-9da0-49c7-96c4-17ac26a48ab4,61,,"[57.8, 78.2]",3879609,1,,,,,0.09157985,,Right Foot,,,,"[67.6, 79.1]",,High Pass,,9.84124,,,,José María Callejón Bueno,7029.0,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,['692e892a-8cbb-48b0-896e-0c777202cc61'],3,,,,,,,,,,,,,,,,,Napoli,227,00:01:03.598,Pass,
,,,,,,,,,,,,,,,,,,0.927954,,,,,,,,,,,,,,,1c43194c-0780-4e78-9589-fb4d13c1341e,63,,"[67.6, 78.5]",3879609,1,,,,,-2.1669955,,Left Foot,,,,"[63.8, 72.9]",,Low Pass,,6.7675695,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,['f81be2aa-a2a9-4b32-9605-f764ee396c25'],4,,,,,,,,,,,,,,,,,Napoli,227,00:01:04.645,Pass,
,,,,,,,,,,,,,,,,,,2.812947,,,,,,,,,,,,,,,a390f89a-6f7f-4c36-8c95-877569933d50,70,,"[35.6, 19.2]",3879609,1,,,,,0.31281334,,Left Foot,,,,"[65.9, 29.0]",,High Pass,,31.845407,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,1,From Throw In,Danilo Larangeira,7799.0,Center Back,3,Napoli,227,"['921e2db1-2109-4254-8bb5-11f8af2922d6', 'ccb61674-d581-4496-bd2b-d2cb15c4f570']",8,,,,,,,,,,,,,,,,,Udinese,230,00:01:08.700,Pass,
,,,,,,,,,,,,,,,,,,1.71165,,,,,,,,,,,,,,,921e2db1-2109-4254-8bb5-11f8af2922d6,72,,"[54.2, 51.1]",3879609,1,,,,,-0.37499171,,Right Foot,,,,"[63.6, 47.4]",,Low Pass,,10.10198,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,3,Napoli,227,"['69407db3-101c-486f-96df-a17418c7561e', 'a390f89a-6f7f-4c36-8c95-877569933d50']",11,,,,,,,,,,,,,,,,,Napoli,227,00:01:11.513,Pass,
,,,,,,,,,,,,,,,,,,2.532534,,,,,,,,,,,,,,,7873fef6-d75a-4c12-8f28-d60e753011e7,76,,"[49.9, 32.2]",3879609,1,,,,,1.1787852,,Right Foot,,,,"[64.7, 68.0]",,High Pass,,38.738613,,,,Silvan Widmer,7796.0,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Defensive Midfield,3,Napoli,227,"['30e111f0-1daf-4710-bd85-7aa37b18271d', '7e29929a-6fdf-4ca8-9b75-c68ee3d7008d']",14,,,,,,,,,,,,,,,,,Udinese,230,00:01:14.392,Pass,True
,,,,,,,,,,,,,,,,,,5.783858,,,,,,,,,,,,,,,46a65e78-f64c-4e6d-9b1d-1ff036ed9523,79,,"[63.6, 63.7]",3879609,1,,,,,0.14611435,,Left Foot,,,,"[120.0, 72.0]",,High Pass,,57.007454,,Out,,Cyril Théréau,8272.0,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,3,Napoli,227,['5ed7658f-3b02-4ce4-b83b-d758dec098a3'],19,,,,,,,,,,,,,,,,,Udinese,230,00:01:19.346,Pass,
,,,,,,,,,,,,,,,,,,2.354637,,,,,,,,,,,,,,,5b515bb5-a4f1-4589-a032-fc4b74fcdea3,81,,"[7.0, 36.1]",3879609,1,,,,,0.09906612,,Right Foot,,,,"[56.3, 41.0]",,High Pass,,49.54291,,,,Lorenzo Insigne,7037.0,,,,,,Goal Kick,1,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,4,Napoli,227,['5a4aac21-8c0c-4ef5-a306-b15fa69e85c8'],50,,,,,,,,,,,,,,,,,Napoli,227,00:01:50.738,Pass,
,,,,,,,,,,,,,,,,,,0.858078,,,,,,,,,,,,,,,093c848e-1168-4941-9472-9567be0e17c9,86,,"[77.5, 25.6]",3879609,1,,,,,0.5957066,,Right Foot,,,,"[92.4, 35.7]",,Ground Pass,,18.000555,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,4,Napoli,227,"['394abdb0-0679-49d3-b479-bde438270e89', '74211e2f-615d-4144-af74-1c5ea606c962']",58,,,,,,,,,,,,,,,,,Napoli,227,00:01:58.511,Pass,True
,,,,,,,,,,,,,,,,,,0.715597,,,,,,,,,,,,,,,aff3a38e-f8dd-4af3-a0c8-1ef9d5f2da35,93,,"[8.8, 35.4]",3879609,2,,True,,,-0.07927278,,Keeper Arm,,,,"[30.2, 33.7]",,Ground Pass,,21.467417,,,,Francesco Lodi,40367.0,,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,5,Udinese,230,['a24b7f87-b1d1-4df6-82f8-acbb8809eced'],14,,,,,,,,,,,,,,,,,Udinese,230,00:02:14.736,Pass,
,,,,,,,,,,,,,,,,,,1.966331,,,,,,,,,,,,,,,13a38ae5-b597-42a2-bac1-7a9b5e3d5bdd,96,,"[28.7, 25.2]",3879609,2,,,,,-0.69332135,,Left Foot,,,,"[56.5, 2.1]",,High Pass,,36.144848,,,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Attacking Midfield,5,Udinese,230,"['62af2b58-2b4b-4663-a6d5-7024f1d8858b', '87d239f6-9339-414c-9dba-44dbca4b9178']",19,,,,,,,,,,,,,,,,,Udinese,230,00:02:19.090,Pass,True
,,,,,,,,,,,,,,,,,,0.612651,,,,,,,,,,,,,,,d826ec5f-0dc9-4f72-b990-f49c9d8c4495,100,,"[56.1, 1.9]",3879609,2,,,,,1.3638041,,Right Foot,,,,"[58.2, 11.9]",,High Pass,,10.218122,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Wing Back,5,Udinese,230,"['0d7129b2-06f9-4677-a381-07b0d256fd04', '623aaa18-a2e5-4a13-8bc0-56e8e7ce30a3']",21,,,,,,,,,,,,,,,,,Udinese,230,00:02:21.850,Pass,True
,,,,,,,,,,,,,,,,,,1.122174,,,,,,,,,,,,,,,3289ecec-4606-4d46-a3f4-a9ec9ab2e99f,102,,"[58.2, 11.9]",3879609,2,,,,,0.4908518,,Left Foot,,,,"[69.8, 18.1]",,High Pass,,13.152946,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,5,Udinese,230,"['7a5c594c-e3ee-49ab-b308-3946998a9798', 'dea28e69-8455-49ef-838f-313efd222667']",22,,,,,,,,,,,,,,,,,Udinese,230,00:02:22.463,Pass,
,,,,,,,,,,,,,,,,,,0.41143,,,,,,,,,,,,,,,7a5c594c-e3ee-49ab-b308-3946998a9798,105,,"[50.3, 62.0]",3879609,2,,,,,0.13835096,,Right Foot,,,,"[58.2, 63.1]",,Ground Pass,,7.9762144,,,,Jorge Luiz Frello Filho,7024.0,,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,"['3289ecec-4606-4d46-a3f4-a9ec9ab2e99f', '4db01a72-08c3-4c2c-86ea-b14921785460', '9fa8daf6-db39-41f3-99fb-7756b8c2f17c']",23,,,,,,,,,,,,,,,,,Napoli,227,00:02:23.585,Pass,True
,,,,,,,,,,,,,,,,,,2.826274,,,,,,,,,,,,,,,eb120179-7460-4837-8652-b5154e2cb0c6,109,,"[58.4, 54.7]",3879609,2,,,,,-1.8343602,,Right Foot,,,True,"[51.6, 29.5]",,Ground Pass,,26.101341,,,,Faouzi Ghoulam,8876.0,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,"['571facb0-ea96-4a56-8e42-77224956c6f3', 'daca89f1-5da5-4b80-81cb-88509a2d9b23']",25,,,,,,,,,,,,,,,,,Napoli,227,00:02:25.671,Pass,True
,,,,,,,,,,,,,,,,,,0.988851,,,,,,,,,,,,,,,c28e47d1-df19-4225-b580-6def3c36f988,113,,"[54.6, 26.3]",3879609,2,,,,,0.040793683,,Left Foot,,,,"[69.3, 26.9]",,Ground Pass,,14.71224,,,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,6,Napoli,227,['ea7e2e86-584c-4e1a-9dc6-97d60a45caa2'],29,,,,,,,,,,,,,,,,,Napoli,227,00:02:29.351,Pass,
