50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.091211,,,,,,,,,,,,,,,fd7ffbe9-4f6c-448a-b3a7-f9e78026fddc,17,,"[43.9, 11.7]",3879558,0,,,,,-0.80357796,,Left Foot,,,"[52.0, 3.3]",,Ground Pass,,11.66919,,,,,Gastón Alexis Silva Perdomo,28289.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['124f56e2-fe21-4f71-80c5-909c10f3f50a'],10,,,,,,,,,,,,,,,,,,Torino,241,00:00:10.446,Pass,
,,,,,,,,,,,,,,,,,,,0.866712,,,,,,,,,,,,,,,f44c0a22-d37e-47bb-8b4b-40ea24166f4d,20,,"[52.0, 3.3]",3879558,0,,,,,2.748142,,Left Foot,,,"[41.4, 7.7]",,Ground Pass,,11.4769335,,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,2,Torino,241,['5472ecc9-82a0-48ab-b95e-8c1d759a0534'],14,,,,,,,,,,,,,,,,,,Torino,241,00:00:14.156,Pass,
,,,,,,,,,,,,,,,,,,,2.160449,,,,,,,,,,,,,,,0e7d10b5-9c5a-479c-b2d7-9ed26fac4219,23,,"[41.4, 8.0]",3879558,0,,,,,2.0263796,,Left Foot,,,"[29.2, 32.9]",,Ground Pass,,27.728144,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['f3c7f3aa-2932-4c33-a86b-486b1d00cc10'],16,,,,,,,,,,,,,,,,,,Torino,241,00:00:16.223,Pass,
,,,,,,,,,,,,,,,,,,,1.379845,,,,,,,,,,,,,,,38a835e4-ec2b-4ecb-b48f-508f6cb74730,26,,"[32.5, 34.9]",3879558,0,,,,,-1.0342729,,Right Foot,,,"[46.0, 12.2]",,Ground Pass,,26.410982,,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['1a48008e-ad5e-4fea-a935-9a8438fe2c0e'],19,,,,,,,,,,,,,,,,,,Torino,241,00:00:19.624,Pass,
,,,,,,,,,,,,,,,,,,,1.167029,,,,,,,,,,,,,,,be27a2c4-b09d-4f14-90f9-838f41301234,29,,"[53.1, 11.1]",3879558,0,,,,,0.031403285,,Left Foot,,,"[72.2, 11.7]",,Ground Pass,,19.109423,,,,,Giuseppe Vives,40430.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['23354f37-7b4e-4e3d-8e6e-50f627169ef1'],22,,,,,,,,,,,,,,,,,,Torino,241,00:00:22.831,Pass,
,,,,,,,,,,,,,,,,,,,1.645875,,,,,,,,,,,,,,,4f561392-d249-43c2-9d62-ef846dc7c035,32,,"[72.2, 11.7]",3879558,0,,,,,1.4248761,,Right Foot,,,"[76.8, 43.0]",,Ground Pass,,31.636213,,,,,Marco Benassi,7149.0,,,,,,1,From Kick Off,Giuseppe Vives,40430.0,Left Center Midfield,2,Torino,241,['b4d1b3bc-dcea-43c4-8a10-b22926410456'],26,,,,,,,,,,,,,,,,,,Torino,241,00:00:26.615,Pass,
,,,,,,,,,,,,,,,,,,,1.789301,,,,,,,,,,,,,,,5e092b3f-ede4-4b3e-a00a-f23a48f67bf4,35,,"[85.5, 57.1]",3879558,0,,,,,0.6812982,,Right Foot,,,"[104.0, 72.1]",,Ground Pass,,23.81701,,,,,Davide Zappacosta,3660.0,,,,,,1,From Kick Off,Marco Benassi,7149.0,Right Center Midfield,2,Torino,241,['b90fd698-fddc-4f9d-8725-ec3a646d7be1'],29,,,,,,,,,,,,,,,,,,Torino,241,00:00:29.567,Pass,
,,,,,,,,,,,,,,,,,,,1.604269,,,,,,,,,,,,,,,6abe876a-59bb-4818-9865-868ff715baac,38,,"[113.3, 70.7]",3879558,0,,,,,-1.7068226,,Right Foot,True,,"[108.4, 34.9]",,High Pass,,36.133778,,,Incomplete,,Fabio Quagliarella,7011.0,,,,,,1,From Kick Off,Davide Zappacosta,3660.0,Right Wing Back,2,Torino,241,"['1d268d01-7242-49c3-9351-d4faca4ddf97', '58f7651b-5fd4-4801-9f3f-c9c9ced91a5a']",33,,,,,,,,,,,,,,,,,,Torino,241,00:00:33.697,Pass,
,,,,,,,,,,,,,,,,,,,3.762592,,,,,,,,,,,,,,,ac4fdd13-d8c8-461b-9d00-f98d1d334875,45,,"[7.0, 36.1]",3879558,1,,,,,0.11065722,,Right Foot,,,"[69.1, 43.0]",,High Pass,,62.48216,,,Incomplete,,Ryder Matos Santos,7696.0,,,,,Goal Kick,1,From Goal Kick,Vid Belec,8662.0,Goalkeeper,3,Carpi,1683,"['2cb4e81a-23af-46a8-9e01-dc1ed1433687', '937ab3ce-cc53-457d-a51c-a31d146a6158']",6,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:06.045,Pass,
,,,,,,,,,,,,,,,,,,,1.953019,,,,,,,,,,,,,,,2cb4e81a-23af-46a8-9e01-dc1ed1433687,47,,"[51.0, 37.1]",3879558,1,,,,,-0.30161905,,Head,,,"[64.5, 32.9]",,High Pass,,14.138246,,,Incomplete,,Fabio Quagliarella,7011.0,,,,,Recovery,1,From Goal Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,3,Carpi,1683,"['ac4fdd13-d8c8-461b-9d00-f98d1d334875', 'c21c19cf-c12e-4344-8e40-92cf5ba320d4', 'fa79adf6-0682-4fc2-8300-413dc81c91fd']",9,,,,,,,,,,,,,,,,,,Torino,241,00:01:09.808,Pass,
,,,,,,,,,,,,,,,,,,,2.415459,,,,,,,,,,,,,,,c21c19cf-c12e-4344-8e40-92cf5ba320d4,50,,"[55.6, 47.2]",3879558,1,,,,True,1.9385848,,,,,"[47.2, 69.0]",,High Pass,,23.362364,,,,,Gaetano Letizia,7114.0,,,,,Recovery,1,From Goal Kick,Igor Bubnjić,387474.0,Right Center Back,3,Carpi,1683,"['1b5673ce-71c7-47e6-a2a8-b7025ba7f50b', '2cb4e81a-23af-46a8-9e01-dc1ed1433687', '2f90406a-433c-47d8-8809-4fecf86f5eae']",11,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:11.761,Pass,True
,,,,,,,,,,,,,,,,,,,0.764591,,,,,,,,,,,,,,,408e229d-c904-4d0e-876a-3a6406998c17,53,,"[47.2, 69.0]",3879558,1,,,,,0.7305083,,Right Foot,,,"[52.0, 73.3]",,Ground Pass,,6.4443774,,,,,Matteo Fedele,28442.0,,,,,,1,From Goal Kick,Gaetano Letizia,7114.0,Right Wing Back,3,Carpi,1683,['7b267227-14fa-4463-9074-c2de81693c8a'],15,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:15.402,Pass,
,,,,,,,,,,,,,,,,,,,1.149019,,,,,,,,,,,,,,,4a21d0b0-b313-43bc-a50e-2a6b143590b9,56,,"[49.9, 73.6]",3879558,1,,,,,3.1415927,,Right Foot,,,"[48.7, 73.6]",,Ground Pass,,1.2,,,,,Gaetano Letizia,7114.0,,,,,,1,From Goal Kick,Matteo Fedele,28442.0,Right Center Midfield,3,Carpi,1683,['0d2c0558-b3d6-455d-a59d-241a6945f517'],17,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:17.028,Pass,
,,,,,,,,,,,,,,,,,,,1.203994,,,,,,,,,,,,,,,a154b245-d76c-4aff-8db3-00fac1e49c6e,59,,"[45.3, 72.4]",3879558,1,,,,,-0.43199593,,Right Foot,,,"[60.7, 65.3]",,Ground Pass,,16.95789,,,Incomplete,,Isaac Cofie,7460.0,,,,,,1,From Goal Kick,Gaetano Letizia,7114.0,Right Wing Back,3,Carpi,1683,"['5a515b5f-8690-4d2b-887d-ee93805fa18b', 'a8483ee2-b609-4afd-aa82-daab559a6877']",18,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:18.315,Pass,
,,,,,,,,,,,,,,,,,,,0.729581,,,,,,,,,,,,,,,a8483ee2-b609-4afd-aa82-daab559a6877,61,,"[59.4, 14.8]",3879558,1,,,,,0.12283524,,Left Foot,,,"[67.5, 15.8]",,Ground Pass,,8.161495,,,,,Fabio Quagliarella,7011.0,,,,,Recovery,1,From Goal Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,3,Carpi,1683,"['a154b245-d76c-4aff-8db3-00fac1e49c6e', 'bf09f5d3-1bd5-40f5-ab33-946200c848c4']",19,,,,,,,,,,,,,,,,,,Torino,241,00:01:19.519,Pass,
,,,,,,,,,,,,,,,,,,,4.632795,,,,,,,,,,,,,,,e9e0f9ab-2c25-415b-8086-bac31afb0e37,64,,"[69.9, 17.1]",3879558,1,,,,,0.6202495,,Right Foot,,,"[108.4, 44.6]",,Ground Pass,,47.31279,True,,Incomplete,,Maximiliano Gastón López,8193.0,,,,,,1,From Goal Kick,Fabio Quagliarella,7011.0,Left Center Forward,3,Carpi,1683,"['36c2b6ce-6116-48a3-8ff5-be07525ed192', 'b8277fb3-f4db-4e66-b9ed-e730268a850a']",21,,,,,,,,,,,,,,,,,,Torino,241,00:01:21.985,Pass,
,,,,,,,,,,,,,,,,,,,0.533946,,,,,,,,,,,,,,,d9c4ad9f-fb09-4dac-98ee-6c816ff28ec7,67,,"[11.0, 35.2]",3879558,1,,True,,,0.4165361,,Keeper Arm,,,"[27.5, 42.5]",,Ground Pass,,18.042727,,,,,Cristian Zaccardo,387300.0,,,,,,1,From Goal Kick,Vid Belec,8662.0,Goalkeeper,3,Carpi,1683,['bb976ee3-0479-4a01-9196-309451e2bbf5'],31,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:31.889,Pass,
,,,,,,,,,,,,,,,,,,,2.366628,,,,,,,,,,,,,,,4af465c3-d088-4b28-be0b-e3460517299b,69,,"[29.5, 43.3]",3879558,1,,True,,,1.6687722,,Right Foot,,,"[27.2, 66.7]",,Ground Pass,,23.512762,,,,,Igor Bubnjić,387474.0,,,,,,1,From Goal Kick,Cristian Zaccardo,387300.0,Center Back,3,Carpi,1683,['8dd60235-95af-4443-852a-bb4dc229211c'],32,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:32.423,Pass,
,,,,,,,,,,,,,,,,,,,1.842636,,,,,,,,,,,,,,,0e8a28e5-e0ef-4bf7-a4ec-a80517eaf20c,71,,"[26.8, 67.3]",3879558,1,,,,,0.6355104,,Left Foot,,,"[40.9, 77.7]",,Ground Pass,,17.52056,,,,,Gaetano Letizia,7114.0,,,,,,1,From Goal Kick,Igor Bubnjić,387474.0,Right Center Back,3,Carpi,1683,['9440888d-c3f2-4509-a282-f8dbc12fd8dc'],34,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:34.987,Pass,
,,,,,,,,,,,,,,,,,,,2.17674,,,,,,,,,,,,,,,7a2c8b24-d71a-46bd-8b51-241c6dbeef60,74,,"[40.9, 77.7]",3879558,1,,,,,-3.041924,,Right Foot,,,"[28.9, 76.5]",,Ground Pass,,12.059851,,,,,Igor Bubnjić,387474.0,,,,,,1,From Goal Kick,Gaetano Letizia,7114.0,Right Wing Back,3,Carpi,1683,['de7e597b-e0df-4df2-802b-d732d1cedc97'],37,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:37.091,Pass,
,,,,,,,,,,,,,,,,,,,2.580898,,,,,,,,,,,,,,,be2fd60c-553c-47c5-9986-1b820cdc4615,77,,"[29.8, 70.6]",3879558,1,,,,,-1.4812659,,Right Foot,,,"[34.1, 22.7]",,Ground Pass,,48.09262,,,,,Riccardo Gagliolo,11499.0,,,True,,,1,From Goal Kick,Igor Bubnjić,387474.0,Right Center Back,3,Carpi,1683,['cd655008-7363-45db-878b-664a6d76a20f'],40,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:40.643,Pass,
,,,,,,,,,,,,,,,,,,,1.81566,,,,,,,,,,,,,,,54ff3eac-9efa-454d-9d8f-0e62ae7cc27b,80,,"[38.2, 22.7]",3879558,1,,,,,-0.8909947,,Right Foot,,,"[47.9, 10.7]",,Ground Pass,,15.430165,,,,,Raphael Martinho Alves de Lima,387476.0,,,,,,1,From Goal Kick,Riccardo Gagliolo,11499.0,Left Center Back,3,Carpi,1683,['01f9bfb6-6b2e-4dc9-9f5e-84cababd89ce'],44,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:44.396,Pass,
,,,,,,,,,,,,,,,,,,,1.93665,,,,,,,,,,,,,,,f1d5023d-4112-4a05-b589-652f3028a31a,83,,"[47.9, 10.7]",3879558,1,,,,,2.4104888,,Left Foot,,,"[38.2, 19.4]",,Ground Pass,,13.029965,,,,,Riccardo Gagliolo,11499.0,,,,,,1,From Goal Kick,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,3,Carpi,1683,['cb9e9859-2dd0-45f0-8a97-65de8774b5b0'],46,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:46.563,Pass,
,,,,,,,,,,,,,,,,,,,0.734345,,,,,,,,,,,,,,,a6f3d052-e473-4ccc-a074-fe1e349caf30,86,,"[44.2, 15.1]",3879558,1,,,,,1.4767351,,Left Foot,,,"[45.2, 25.7]",,Ground Pass,,10.647065,,,,,Isaac Cofie,7460.0,,,,,,1,From Goal Kick,Riccardo Gagliolo,11499.0,Left Center Back,3,Carpi,1683,['657ad650-c411-4106-b8f7-7e5a87826873'],49,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:49.731,Pass,
,,,,,,,,,,,,,,,,,,,0.854807,,,,,,,,,,,,,,,5735f44c-edf1-4626-9c70-2d90783a7f72,89,,"[46.9, 31.1]",3879558,1,,,,,-0.5788075,,Right Foot,,,"[57.0, 24.5]",,Ground Pass,,12.065239,,,,,Ryder Matos Santos,7696.0,,,,,,1,From Goal Kick,Isaac Cofie,7460.0,Center Defensive Midfield,3,Carpi,1683,['0d9b57c7-fe33-46bc-8889-5e070d37d06b'],52,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:52.730,Pass,
,,,,,,,,,,,,,,,,,,,1.169794,,,,,,,,,,,,,,,2f98911a-945d-4746-83b6-4e8a0a7323b0,92,,"[57.0, 23.2]",3879558,1,,,,,-2.7938256,,Right Foot,,,"[49.0, 20.3]",,Ground Pass,,8.509406,,,,,Riccardo Gagliolo,11499.0,,,,,,1,From Goal Kick,Ryder Matos Santos,7696.0,Center Attacking Midfield,3,Carpi,1683,['8e6b0aea-1d12-4871-864a-9bb72d1bc6e2'],56,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:56.864,Pass,
,,,,,,,,,,,,,,,,,,,1.42075,,,,,,,,,,,,,,,a1996c65-b176-4079-8ef2-1cf4a2402797,95,,"[49.0, 20.3]",3879558,1,,,,,2.02013,,Left Foot,,,"[39.5, 40.0]",,Ground Pass,,21.870985,,,,,Cristian Zaccardo,387300.0,,,,,,1,From Goal Kick,Riccardo Gagliolo,11499.0,Left Center Back,3,Carpi,1683,['08e282f0-ffb9-4cb4-9e85-03e31102b93e'],58,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:58.494,Pass,
,,,,,,,,,,,,,,,,,,,2.572498,,,,,,,,,,,,,,,9118df35-0b28-44f9-9784-fd051bc293b7,98,,"[39.5, 45.6]",3879558,2,,,,,1.0625923,,Right Foot,,,"[56.6, 76.3]",,Ground Pass,,35.141144,,,,,Igor Bubnjić,387474.0,,,,,,1,From Goal Kick,Cristian Zaccardo,387300.0,Center Back,3,Carpi,1683,['6d147fd4-e863-4e45-b008-9e495acbb835'],1,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:01.794,Pass,
,,,,,,,,,,,,,,,,,,,1.283887,,,,,,,,,,,,,,,9b545524-46a7-48dd-b99a-af1a1e2fc95d,101,,"[59.7, 76.0]",3879558,2,,,,,0.01754206,,Left Foot,,,"[76.8, 76.3]",,Ground Pass,,17.10263,,,,,Matteo Fedele,28442.0,,,,,,1,From Goal Kick,Igor Bubnjić,387474.0,Right Center Back,3,Carpi,1683,['c6b15bf2-e2e8-4477-b22c-78ee2c316717'],5,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:05.164,Pass,
,,,,,,,,,,,,,,,,,,,0.970746,,,,,,,,,,,,,,,a32e5476-7ed6-4d18-9590-70e5ea1d7d5d,105,,"[73.0, 76.0]",3879558,2,,,,,3.0742102,,Left Foot,,,"[56.7, 77.1]",,Ground Pass,,16.337074,,,,,Igor Bubnjić,387474.0,,,,,,1,From Goal Kick,Matteo Fedele,28442.0,Right Center Midfield,3,Carpi,1683,['b04174ed-0a65-4e1c-8482-0f0d42fee495'],7,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:07.841,Pass,
,,,,,,,,,,,,,,,,,,,2.684635,,,,,,,,,,,,,,,1264b7d4-423f-4b97-a980-f1a8c39e050a,108,,"[51.0, 75.7]",3879558,2,,,,,-1.5965734,,Left Foot,,,"[49.6, 21.4]",,High Pass,,54.318047,,,,,Riccardo Gagliolo,11499.0,,,True,,,1,From Goal Kick,Igor Bubnjić,387474.0,Right Center Back,3,Carpi,1683,['a47cf971-a409-421c-a430-4ba26dfb1658'],10,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:10.858,Pass,
,,,,,,,,,,,,,,,,,,,0.964684,,,,,,,,,,,,,,,b271ead6-7e1b-4af0-b0fd-abfeecea7e4d,114,,"[62.7, 17.3]",3879558,2,,True,,,1.5707964,,Left Foot,,,"[62.7, 42.2]",,Ground Pass,,24.9,,,,,Isaac Cofie,7460.0,,,,,Free Kick,1,From Free Kick,Cristian Zaccardo,387300.0,Center Back,4,Carpi,1683,['4766e0ea-bc96-425d-8bb4-ff16f4395200'],35,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:35.371,Pass,
