50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.802522,,,,,,,,,,,,,82b19bd8-eefe-4003-8d2f-ea4b9cb16f5e,16,,"[20.2, 43.1]",3879637,0,,,,,-1.1002523,,Left Foot,,,"[34.9, 14.2]",,Ground Pass,,32.423756,,,,Ştefan Daniel Radu,7778.0,,,,,,1,From Kick Off,Maurício dos Santos Nascimento,9939.0,Right Center Back,2,Lazio,236,['e715af03-425e-4bd5-81f0-5e433f657108'],10,,,,,,,,,,,,,,,,Lazio,236,00:00:10.740,Pass,
,,,,,,,,,,,,,,,,,,1.669177,,,,,,,,,,,,,4fad7aa9-7ac6-4fc2-9021-1ecc277eae10,19,,"[35.1, 13.8]",3879637,0,,,,,3.0110886,,Left Foot,,,"[19.1, 15.9]",,Ground Pass,,16.137224,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,1,From Kick Off,Ştefan Daniel Radu,7778.0,Left Back,2,Lazio,236,['30ffe4d6-144c-4072-9b10-542a6f419507'],12,,,,,,,,,,,,,,,,Lazio,236,00:00:12.572,Pass,
,,,,,,,,,,,,,,,,,,2.665977,,,,,,,,,,,,,b76a0433-f582-4b5b-ac8b-4a30d8b0d0d1,22,,"[19.1, 15.9]",3879637,0,,,,,0.071489215,,Left Foot,,,"[58.2, 18.7]",,High Pass,,39.200127,,,,Miroslav Klose,19286.0,,,,,,1,From Kick Off,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,2,Lazio,236,['30f363b7-8eec-41f3-bb48-cdd251c91cc8'],14,,,,,,,,,,,,,,,,Lazio,236,00:00:14.438,Pass,
,,,,,,,,,,,,,,,,,,0.813414,,,,,,,,,,,,,873d0b1b-e913-47e2-829e-9ce6efdd9e9c,25,,"[58.2, 18.7]",3879637,0,,,,True,1.1849136,,,,,"[63.4, 31.5]",,Low Pass,,13.815933,,,,Sergej Milinković-Savić,5589.0,,,,,,1,From Kick Off,Miroslav Klose,19286.0,Center Forward,2,Lazio,236,"['1bf390a9-87a0-4a16-ab84-e90f658e981a', 'f8d50b39-f02b-4c06-8a45-0a82f485bd50']",17,,,,,,,,,,,,,,,,Lazio,236,00:00:17.180,Pass,True
,,,,,,,,,,,,,,,,,,3.338105,,,,,,,,,,,,,e4b343ec-3899-4ba9-893a-0d2fef87d058,28,,"[63.4, 31.0]",3879637,0,,,,,-0.7091959,,Left Foot,,,"[92.3, 6.2]",,High Pass,,38.08215,,Incomplete,,Ricardo Kishna,22828.0,,,,,,1,From Kick Off,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,2,Lazio,236,"['671364e7-de13-446b-a2a3-48911cc5473f', '8e3957e3-271a-4136-993b-c74a6fcb5c7a']",18,,,,,,,,,,,,,,,,Lazio,236,00:00:18.681,Pass,
,,,,,,,,,,,,,,,,,,2.97573,,,,,,,,,,,,,9351f5de-1660-47d4-bdf1-3052dc0cc49e,44,,"[4.9, 55.7]",3879637,0,,,,,-0.16219883,,Right Foot,,,"[65.4, 45.8]",,High Pass,,61.30465,,Incomplete,,Mario Mandžukić,5472.0,,,,,Free Kick,1,From Free Kick,Gianluigi Buffon,6949.0,Goalkeeper,3,Juventus,224,"['2294fa24-e559-4421-8aca-a286f00fb619', '49190fd9-7d2b-47cd-8db7-660c32d092da']",54,,,,,,,,,,,,,,,,Juventus,224,00:00:54.528,Pass,
,,,,,,,,,,,,,,,,,,1.624067,,,,,,,,,,,,,2294fa24-e559-4421-8aca-a286f00fb619,47,,"[54.7, 34.3]",3879637,0,,,,True,0.21306248,,,,,"[75.5, 38.8]",,High Pass,,21.281212,,Incomplete,,Miroslav Klose,19286.0,,,,,Recovery,1,From Free Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,3,Juventus,224,"['93489615-3ac0-4fc1-97c2-ab364eb0c70f', '9351f5de-1660-47d4-bdf1-3052dc0cc49e', '9605dacc-53e7-4e1d-bff0-667d4e18bb21', 'e5290e94-2d0c-4954-81a7-a5fce044b09c']",57,,,,,,,,,,,,,,,,Lazio,236,00:00:57.504,Pass,True
,,,,,,,,,,,,,,,,,,0.718852,,,,,,,,,,,,,e5290e94-2d0c-4954-81a7-a5fce044b09c,49,,"[44.6, 41.3]",3879637,0,,,,,-0.17774491,,Head,,,"[61.3, 38.3]",,High Pass,,16.967321,,Incomplete,,Mario Mandžukić,5472.0,,,,,Recovery,1,From Free Kick,Leonardo Bonucci,7173.0,Center Back,3,Juventus,224,"['2294fa24-e559-4421-8aca-a286f00fb619', '2dbeff17-a473-4cdf-bbee-5515b51f78c3', '91c3a2e9-d985-4bca-94d6-da8802b5f49b']",59,,,,,,,,,,,,,,,,Juventus,224,00:00:59.128,Pass,
,,,,,,,,,,,,,,,,,,1.837358,,,,,,,,,,,,,91c3a2e9-d985-4bca-94d6-da8802b5f49b,51,,"[58.8, 41.8]",3879637,0,,,,,0.32287794,,Head,,,"[85.4, 50.7]",,High Pass,,28.049421,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,3,Juventus,224,"['1112ee45-d68e-44de-b1b0-ab0b50f7739f', 'e5290e94-2d0c-4954-81a7-a5fce044b09c']",59,,,,,,,,,,,,,,,,Lazio,236,00:00:59.847,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,b8b496a4-5ce7-491a-a40c-5bd6de7c4e65,54,,"[36.4, 21.4]",3879637,1,,,,,-0.90975314,,Left Foot,,,"[48.3, 6.1]",,Low Pass,,19.382982,,,,Alex Sandro Lobo Silva,6945.0,,,,,,1,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,3,Juventus,224,['1f7cc9f9-cbcc-4608-8c70-64bf1df7bab7'],3,,,,,,,,,,,,,,,,Juventus,224,00:01:03.682,Pass,
,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,529b41c9-b363-460c-b4e3-1da9cbeb216e,59,,"[67.1, 2.6]",3879637,1,,,,,0.8482523,,Left Foot,,,"[73.8, 10.2]",,Ground Pass,,10.131634,,,,Kwadwo Asamoah,6940.0,,,,,,1,From Free Kick,Alex Sandro Lobo Silva,6945.0,Left Wing Back,3,Juventus,224,"['61886f9e-271c-4cc1-ba48-49631913a137', 'a7484f78-cd63-4fd4-9f63-540d71d21aa8']",8,,,,,,,,,,,,,,,,Juventus,224,00:01:08.042,Pass,True
,,,,,,,,,,,,,,,,,,0.194258,,,,,,,,,,,,,d98f8c31-023b-4d92-97e8-783591afc87a,68,,"[45.2, 76.6]",3879637,1,,,,,0.0,,Right Foot,,,"[53.0, 76.6]",,Ground Pass,,7.8,,,,Sergej Milinković-Savić,5589.0,,,,,,1,From Free Kick,Dušan Basta,8443.0,Right Back,3,Juventus,224,"['2e86b6da-0161-422b-8431-cc17b3cee242', 'c622329a-316d-40b8-945c-f2ed75895c20']",12,,,,,,,,,,,,,,,,Lazio,236,00:01:12.000,Pass,True
,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,dbfc98f4-4527-43f8-9a7f-22c2cdefed0e,73,,"[67.1, 0.1]",3879637,1,,True,,,2.9070985,,,,,"[49.1, 4.4]",,Low Pass,,18.506485,,,,Giorgio Chiellini,6954.0,,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,4,Juventus,224,['9771963c-5fdd-416f-b6c7-ce5888c68e90'],20,,,,,,,,,,,,,,,,Juventus,224,00:01:20.002,Pass,
,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,,,170ef9ab-1829-4a8d-a086-d30fc2a41b6f,75,,"[47.7, 13.5]",3879637,1,,,,,1.3150538,,Left Foot,,,"[53.4, 35.3]",,Ground Pass,,22.532866,,,,Stefano Sturaro,7013.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,4,Juventus,224,['498e8b63-1430-40eb-b319-018a1b51f1dd'],24,,,,,,,,,,,,,,,,Juventus,224,00:01:24.727,Pass,
,,,,,,,,,,,,,,,,,,0.137058,,,,,,,,,,,,,4d8377a2-47c3-4546-acec-cc14591bef7e,79,,"[42.7, 33.6]",3879637,1,,,,,1.9264323,,Right Foot,,,"[41.4, 37.1]",,Ground Pass,,3.733631,,Incomplete,,Andrea Barzagli,6943.0,,,,,,1,From Throw In,Stefano Sturaro,7013.0,Right Center Midfield,4,Juventus,224,"['9a156113-a5bf-46d1-ab12-1949ef795580', 'd93fdce1-340b-4b51-9f79-9122491204dc', 'f1966057-f54f-42b2-82b7-9325ed9883b1']",27,,,,,,,,,,,,,,,,Juventus,224,00:01:27.487,Pass,True
,,,,,,,,,,,,,,,,,,1.46634,,,,,,,,,,,,,4124a63d-a1c0-413b-8add-9957941853c3,83,,"[32.3, 43.0]",3879637,1,,,,,-0.34234986,,Right Foot,,,"[69.9, 29.6]",,High Pass,,39.916412,,Incomplete,,Mario Mandžukić,5472.0,,,,,Recovery,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,4,Juventus,224,"['9a0b56d3-9d0a-4257-ab3f-329876838e28', 'a1a5e925-77f0-4b96-97e2-7b7510206200', 'c72be733-3760-4c99-8fe4-cb31e90afb24']",29,,,,,,,,,,,,,,,,Juventus,224,00:01:29.247,Pass,True
,,,,,,,,,,,,,,,,,,1.482101,,,,,,,,,,,,,c72be733-3760-4c99-8fe4-cb31e90afb24,86,,"[50.2, 50.5]",3879637,1,,,,,0.0,,Left Foot,,,"[69.8, 50.5]",,Ground Pass,,19.6,,,,Sergej Milinković-Savić,5589.0,,,,,Recovery,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,4,Juventus,224,"['4124a63d-a1c0-413b-8add-9957941853c3', '431cdd68-16c7-4f34-9e84-6ca2d662ef77', '60c3328d-fbc2-4e00-984a-b51223d16826']",30,,,,,,,,,,,,,,,,Lazio,236,00:01:30.713,Pass,True
,,,,,,,,,,,,,,,,,,2.873363,,,,,,,,,,,,,0d08eae0-e22d-41d5-9537-00face006afc,89,,"[69.8, 50.5]",3879637,1,,,,,2.091037,,Left Foot,,,"[52.9, 80.0]",,Ground Pass,,33.99794,,Out,,Dušan Basta,8443.0,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,4,Juventus,224,['66ef42a8-bcac-448d-b8bd-978ea7de7425'],32,,,,,,,,,,,,,,,,Lazio,236,00:01:32.418,Pass,
,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,de382b49-4a08-468a-a9fb-ca4d77f624d6,91,,"[74.6, 0.1]",3879637,1,,,,,2.852412,,,,,"[62.5, 3.7]",,Low Pass,,12.624183,,,,Alex Sandro Lobo Silva,6945.0,,,,,Throw-in,1,From Throw In,Mario Mandžukić,5472.0,Right Center Forward,5,Juventus,224,['235bfac1-bbb6-435d-ad27-e1f3dde7eab0'],40,,,,,,,,,,,,,,,,Juventus,224,00:01:40.506,Pass,
,,,,,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,,c9f015fe-93b0-487c-a211-629b8d25cfaf,94,,"[64.3, 3.1]",3879637,1,,,,,1.7771202,,Left Foot,,,"[62.5, 11.7]",,Ground Pass,,8.786353,,,,Kwadwo Asamoah,6940.0,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,5,Juventus,224,['877ad4f5-730e-4e8e-a71b-5cb01fabc2f9'],42,,,,,,,,,,,,,,,,Juventus,224,00:01:42.507,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,91d2f8a5-456b-4b9f-81d5-b49206b0c1f4,97,,"[63.2, 12.1]",3879637,1,,,,,-3.0324392,,Left Foot,,,"[55.9, 11.3]",,Ground Pass,,7.3437047,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Kwadwo Asamoah,6940.0,Left Center Midfield,5,Juventus,224,"['24d84672-32de-4d10-910a-366afdf7a636', '651b8814-5197-46d0-80c8-352c9298f649']",43,,,,,,,,,,,,,,,,Juventus,224,00:01:43.427,Pass,True
,,,,,,,,,,,,,,,,,,3.559998,,,,,,,,,,,,,f2b4e975-8045-490c-aad7-a47cd10f3d3e,101,,"[48.9, 19.3]",3879637,1,,,,,1.4617568,,Right Foot,,,"[54.1, 66.8]",,Ground Pass,,47.783783,,,,Andrea Barzagli,6943.0,,True,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,5,Juventus,224,['020862c4-6d67-4f85-aaf6-d0b13208b499'],46,,,,,,,,,,,,,,,,Juventus,224,00:01:46.187,Pass,
,,,,,,,,,,,,,,,,,,0.153129,,,,,,,,,,,,,6462bb97-9cad-4bdf-bde2-3174fa523c0a,105,,"[53.9, 68.7]",3879637,1,,,,,-0.30704573,,Right Foot,,,"[58.0, 67.4]",,Low Pass,,4.3011627,,Incomplete,,Stephan Lichtsteiner,5541.0,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,5,Juventus,224,"['1d374cd5-7f40-4949-83a9-e365b0195ecd', '78a6a62a-85fc-449d-847b-4a2096d31323']",49,,,,,,,,,,,,,,,,Juventus,224,00:01:49.787,Pass,
,,,,,,,,,,,,,,,,,,1.519999,,,,,,,,,,,,,5c5fc63a-1c16-4034-81af-735b42012dc5,108,,"[62.1, 80.0]",3879637,2,,,,,-0.8170332,,,,,"[77.4, 63.7]",,High Pass,,22.35576,,,,Mario Mandžukić,5472.0,,,,,Throw-in,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,6,Juventus,224,['cab122f5-aad7-4236-81b7-b25e5f5e89e8'],4,,,,,,,,,,,,,,,,Juventus,224,00:02:04.898,Pass,
,,,,,,,,,,,,,,,,,,1.634963,,,,,,,,,,,,,2ccf3e32-aa23-49c4-99ba-b6863c27453e,110,,"[77.4, 63.7]",3879637,2,,,,True,0.5880026,,,,,"[92.1, 73.5]",,Low Pass,,17.667202,,Incomplete,,Stefano Sturaro,7013.0,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Right Center Forward,6,Juventus,224,"['4d8e2426-4c8f-4eee-a9d6-fe16fdf84629', '618ebe04-abd1-4c77-ad29-4b861f864e7d', 'ea29562e-2e2d-4be7-abd8-042f6d668d9d']",6,,,,,,,,,,,,,,,,Juventus,224,00:02:06.418,Pass,True
,,,,,,,,,,,,,,,,,,2.787189,,,,,,,,,,,,,4d8e2426-4c8f-4eee-a9d6-fe16fdf84629,113,,"[28.0, 6.6]",3879637,2,,,,,2.1843133,,Right Foot,,,"[11.1, 30.6]",,Ground Pass,,29.353193,,,,Federico Marchetti,12491.0,,,,,Recovery,1,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,7,Lazio,236,"['0e34ca04-2cd7-4a6d-aca4-534cdf0c3bcb', '2ccf3e32-aa23-49c4-99ba-b6863c27453e']",8,,,,,,,,,,,,,,,,Lazio,236,00:02:08.053,Pass,
,,,,,,,,,,,,,,,,,,3.401344,,,,,,,,,,,,,d0b61f30-d342-46c2-9fde-3e3ecec02c2a,116,,"[4.2, 31.7]",3879637,2,,True,,,-0.018516403,,Left Foot,,,"[63.6, 30.6]",,High Pass,,59.410183,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,7,Lazio,236,"['68119e36-06a7-4fe3-960e-87841f685c55', '8c193a9a-c244-4788-acfb-9e73ef0c34c9']",10,,,,,,,,,,,,,,,,Lazio,236,00:02:10.840,Pass,True
,,,,,,,,,,,,,,,,,,2.513639,,,,,,,,,,,,,efd6f8ac-a82f-42f5-a28f-6e146332c140,119,,"[63.8, 30.6]",3879637,2,,True,,True,0.8239547,,,,,"[80.0, 48.1]",,High Pass,,23.847221,,Incomplete,,Miroslav Klose,19286.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,7,Lazio,236,"['39c4238d-42d9-47d7-a5cf-73376be19028', 'ab10d6cb-b75f-4c95-8834-7482508c4721', 'afa2d4c7-426c-4225-a321-a5fb86bd8388']",14,,,,,,,,,,,,,,,,Lazio,236,00:02:14.305,Pass,True
,,,,,,,,,,,,,,,,,,4.042794,,,,,,,,,,,,,39c4238d-42d9-47d7-a5cf-73376be19028,121,,"[40.1, 32.0]",3879637,2,,,,,-0.054718405,,Left Foot,,,"[104.0, 28.5]",,High Pass,,63.99578,,Incomplete,,Mario Mandžukić,5472.0,,,,,Recovery,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,7,Lazio,236,"['a2616fea-20fb-4dc9-b47f-30d18634832e', 'dbfd7871-2915-429b-a45e-9ff8642be531', 'efd6f8ac-a82f-42f5-a28f-6e146332c140']",16,,,,,,,,,,,,,,,,Juventus,224,00:02:16.819,Pass,
,,,,,,,,,,,,,,,,,,5.314452,,,,,,,,,,,,,9c86dcde-c29f-4f62-a7e1-92df3327715a,124,,"[8.3, 44.9]",3879637,2,,True,,,0.3230212,,Right Foot,,,"[79.1, 68.6]",,High Pass,,74.66144,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Federico Marchetti,12491.0,Goalkeeper,7,Lazio,236,"['1dc6cd2d-2ee2-42fd-b9dd-a32134de0774', 'afd065b9-2e30-4748-99c8-718522fd76c0']",24,,,,,,,,,,,,,,,,Lazio,236,00:02:24.934,Pass,
,,,,,,,,,,,,,,,,,,1.537707,,,,,,,,,,,,,afd065b9-2e30-4748-99c8-718522fd76c0,126,,"[41.0, 11.5]",3879637,2,,,,True,0.36625555,,,,,"[55.6, 17.1]",,High Pass,,15.6371355,,Incomplete,,Kwadwo Asamoah,6940.0,,,,,Recovery,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,7,Lazio,236,"['7e31791a-46e2-4ecd-8f7f-8cb7dbffac10', '8db63ac9-4af9-4749-9d1c-9d9d785a33f6', '9c86dcde-c29f-4f62-a7e1-92df3327715a', 'dedaa30b-798f-498e-8358-73df045abc0e']",30,,,,,,,,,,,,,,,,Juventus,224,00:02:30.248,Pass,True
