ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.71106,,,,,,,,,,,,,,8e6e72e5-72ac-4496-be31-987fb5800c3b,15,,"[41.6, 66.2]",3879870,0,,,,-1.4644574,,Right Foot,,,"[47.3, 12.8]",,High Pass,,53.70335,,,,,Giorgio Chiellini,6954.0,,True,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Juventus,224,['de941c43-ec79-4162-9a16-abdbe51fc44e'],7,,,,,,,,,,,,,,,,,,Juventus,224,00:00:07.962,Pass,
,,,,,,,,,,,,,,1.619397,,,,,,,,,,,,,,1316cac5-d00f-4694-8fbb-3ad90d9c2370,18,,"[55.9, 11.5]",3879870,0,,,,2.219792,,Left Foot,,,"[42.7, 28.9]",,Ground Pass,,21.84033,,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['7b2cdd32-edf8-413b-91c3-4fcb54075f6e'],13,,,,,,,,,,,,,,,,,,Juventus,224,00:00:13.900,Pass,
,,,,,,,,,,,,,,1.714904,,,,,,,,,,,,,,ef1bf0c9-0dbb-4ac8-ab26-1c61c1c2eb6e,21,,"[43.0, 33.6]",3879870,0,,,,1.3217789,,Right Foot,,,"[50.4, 62.7]",,Ground Pass,,30.026155,,,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Center Back,2,Juventus,224,['3fdcc6bb-64f1-411a-969a-06cb45539abc'],16,,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.605,Pass,
,,,,,,,,,,,,,,3.236489,,,,,,,,,,,,,,d0644fea-ad0c-46ed-9c9a-5f0d04f1a8a7,24,,"[55.8, 58.8]",3879870,0,,,,-1.0892,,Right Foot,,,"[83.5, 5.8]",,High Pass,,59.80209,,,,,Patrice Evra,20008.0,,True,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Juventus,224,['bb99c01e-1981-4f5a-9ed5-175c8c85a852'],20,,,,,,,,,,,,,,,,,,Juventus,224,00:00:20.620,Pass,
,,,,,,,,,,,,,,2.759709,,,,,,,,,,,,,,81fc9115-7ff5-41e0-960b-702323f1b7ad,26,,"[83.5, 5.8]",3879870,0,,,,0.20232163,,Head,,,"[110.8, 11.4]",,High Pass,,27.86844,,,Incomplete,,Paul Pogba,20004.0,,,,,,1,From Kick Off,Patrice Evra,20008.0,Left Wing Back,2,Juventus,224,"['b70030d1-e492-421d-aa8f-ccc7da986268', 'db83953a-f397-42de-9516-0f7419d73bb7']",23,,,,,,,,,,,,,,,,,,Juventus,224,00:00:23.856,Pass,
,,,,,,,,,,,,,,1.011618,,,,,,,,,,,,,,aed5c3e7-a6a5-464d-ab38-2269800d7aee,29,,"[109.1, 0.1]",3879870,0,True,,,1.7078625,,,,,"[107.9, 8.8]",,High Pass,,8.782369,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,Throw-in,1,From Throw In,Patrice Evra,20008.0,Left Wing Back,3,Juventus,224,['18cdb6e4-d54b-4fb6-81e2-cfc62ec42883'],32,,,,,,,,,,,,,,,,,,Juventus,224,00:00:32.853,Pass,
,,,,,,,,,,,,,,1.393351,,,,,,,,,,,,,,5ff0b0e3-eec3-44d0-8597-cb594109acbe,34,,"[12.1, 76.7]",3879870,0,,,,-0.11710875,,Right Foot,,,"[22.3, 75.5]",,Ground Pass,,10.270346,,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,1,From Counter,Nenad Krstičić,15959.0,Center Defensive Midfield,4,Sampdoria,234,['9d290ffd-2c0b-4c45-b69a-f1516cd17a04'],34,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:34.875,Pass,
,,,,,,,,,,,,,,0.619789,,,,,,,,,,,,,,ce36a4ef-9932-4df0-8c96-ca602a44e00a,37,,"[23.2, 75.2]",3879870,0,,,,-0.73724264,,Left Foot,,,"[31.9, 67.3]",,Ground Pass,,11.7515955,,,,,Carlos Joaquín Correa,6822.0,,,,,,1,From Counter,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,4,Sampdoria,234,['a3f77938-6e40-41f7-9fdb-2b3fba07a69f'],36,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:36.446,Pass,
,,,,,,,,,,,,,,1.124259,,,,,,,,,,,,,,b8b4dd72-c1c3-4c80-9107-b2d3c9e628f0,41,,"[31.5, 68.1]",3879870,0,,,,-0.31270102,,Right Foot,,,"[44.8, 63.8]",,Ground Pass,,13.977839,,,,,Fabio Quagliarella,7011.0,,,,,,1,From Counter,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,4,Sampdoria,234,"['6c3e7ebc-6e95-42d0-8ccf-abafd2fdbaa1', 'd5683e5e-4b6a-4618-ba1d-1f70bb3c2abb']",37,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:37.186,Pass,True
,,,,,,,,,,,,,,1.588187,,,,,,,,,,,,,,7e0faba6-2983-45be-917e-64c96be20da6,45,,"[44.8, 63.8]",3879870,0,,,,1.0365268,,Right Foot,,,"[51.9, 75.8]",,Ground Pass,,13.943099,,,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,1,From Counter,Fabio Quagliarella,7011.0,Center Forward,4,Sampdoria,234,"['ac40b5ac-9157-4d4d-825b-8b77d066b4ad', 'd22e536e-8b78-4d13-b867-e32c6e6715bc', 'd47a2b5d-b793-49c5-8c72-295894c5a88d']",38,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:38.390,Pass,True
,,,,,,,,,,,,,,3.344625,,,,,,,,,,,,,,ac40b5ac-9157-4d4d-825b-8b77d066b4ad,48,,"[68.2, 4.3]",3879870,0,,,,2.6902018,,Right Foot,,,"[28.8, 23.4]",,Ground Pass,,43.7855,,,,,Leonardo Bonucci,7173.0,,,,,Recovery,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,5,Juventus,224,"['77bc5087-330c-4a57-b3d2-e3573fd25dc4', '7e0faba6-2983-45be-917e-64c96be20da6']",39,,,,,,,,,,,,,,,,,,Juventus,224,00:00:39.978,Pass,
,,,,,,,,,,,,,,1.51246,,,,,,,,,,,,,,842a66f7-757f-4be0-ad71-a22cbd1f91bb,51,,"[26.6, 34.9]",3879870,0,,,,1.164962,,Right Foot,,,"[37.6, 60.5]",,Ground Pass,,27.863237,,,,,Stephan Lichtsteiner,5541.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,5,Juventus,224,['77b8a8af-19e4-4fad-b853-132c193262d5'],45,,,,,,,,,,,,,,,,,,Juventus,224,00:00:45.587,Pass,
,,,,,,,,,,,,,,1.769286,,,,,,,,,,,,,,3c379d7e-ed3e-49b9-9ad7-70dd594d5069,54,,"[42.2, 65.2]",3879870,0,,,,-2.336589,,Right Foot,,,"[29.7, 52.2]",,Ground Pass,,18.034689,,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,5,Juventus,224,['6c07eb3b-bb4a-49e7-9ba8-8efeb782f51d'],50,,,,,,,,,,,,,,,,,,Juventus,224,00:00:50.278,Pass,
,,,,,,,,,,,,,,2.278856,,,,,,,,,,,,,,8ead3b37-29fa-4c3a-bb95-4279e60132ce,57,,"[31.4, 52.8]",3879870,0,,,,-1.130237,,Right Foot,,,"[50.4, 12.5]",,High Pass,,44.554348,,,,,Giorgio Chiellini,6954.0,,True,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,5,Juventus,224,['7db9bc6f-49d7-40c3-a19e-c5012ac620bb'],53,,,,,,,,,,,,,,,,,,Juventus,224,00:00:53.360,Pass,
,,,,,,,,,,,,,,2.019123,,,,,,,,,,,,,,b3e9eea5-9faf-4418-8af7-66b13d54e323,71,,"[2.6, 9.5]",3879870,1,True,,,-0.3439076,,Left Foot,,,"[24.1, 1.8]",,Ground Pass,,22.83725,,,,,Patrice Evra,20008.0,,,,,Recovery,1,From Counter,Giorgio Chiellini,6954.0,Left Center Back,6,Juventus,224,['312b2748-8cb8-435e-8bf1-e2ab33e65919'],8,,,,,,,,,,,,,,,,,,Juventus,224,00:01:08.088,Pass,
,,,,,,,,,,,,,,0.862663,,,,,,,,,,,,,,2aaf0d58-37ea-4298-98cf-503e6fc5c26a,74,,"[94.1, 80.0]",3879870,1,,,,-2.1053905,,,,,"[89.6, 72.4]",,High Pass,,8.832327,,,,,Nenad Krstičić,15959.0,,,,,Throw-in,1,From Throw In,Jacopo Sala,7020.0,Right Wing Back,7,Sampdoria,234,['e94158fd-1730-4237-b586-49e013f18ad1'],28,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:28.388,Pass,
,,,,,,,,,,,,,,0.370294,,,,,,,,,,,,,,947c2c4e-7a2a-4896-b68f-8dcaa8be16b7,76,,"[89.6, 72.4]",3879870,1,,,,0.95864385,,Head,,,"[92.9, 77.1]",,Low Pass,,5.7428217,,,,,Jacopo Sala,7020.0,,,,,,1,From Throw In,Nenad Krstičić,15959.0,Center Defensive Midfield,7,Sampdoria,234,['b1517102-fd03-4b1a-900b-8b47075a5e3f'],29,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:29.331,Pass,
,,,,,,,,,,,,,,1.140342,,,,,,,,,,,,,,9dfec74b-a450-4db2-ba0b-658117d1375a,79,,"[92.9, 77.1]",3879870,1,,,,-1.179486,,Right Foot,,,"[98.8, 62.8]",,High Pass,,15.469324,,,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,1,From Throw In,Jacopo Sala,7020.0,Right Wing Back,7,Sampdoria,234,"['7bf4589f-9743-4bcd-a54d-513ff2043835', '7cce2863-84da-47c8-b4b2-eeca7c4cca73']",29,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:29.781,Pass,
,,,,,,,,,,,,,,1.414452,,,,,,,,,,,,,,7bf4589f-9743-4bcd-a54d-513ff2043835,81,,"[21.3, 17.3]",3879870,1,,,,-0.6301939,,Head,,,"[38.3, 4.9]",,High Pass,,21.041862,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,Recovery,1,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,7,Sampdoria,234,"['8d958470-f6c8-451e-ac13-c74066f0581e', '9dfec74b-a450-4db2-ba0b-658117d1375a']",30,,,,,,,,,,,,,,,,,,Juventus,224,00:01:30.922,Pass,
,,,,,,,,,,,,,,2.340076,,,,,,,,,,,,,,1e5e66fc-a58d-4c6b-8ebd-9a683e3f2117,84,,"[37.9, 5.2]",3879870,1,,,,0.40733975,,Left Foot,,,"[57.6, 13.7]",,High Pass,,21.455536,,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,7,Sampdoria,234,"['3278a193-08df-4d6c-b2d6-49944505ece9', '8f82488e-6a8a-4f47-aadf-749f1528bc1b', '8fbb2e03-6d26-4e69-bf9d-83b6d1cb1fef']",32,,,,,,,,,,,,,,,,,,Juventus,224,00:01:32.336,Pass,True
,,,,,,,,,,,,,,0.867593,,,,,,,,,,,,,,f870f581-205f-4d69-85e2-d2614a3cf885,88,,"[65.1, 67.9]",3879870,1,,,,1.3258177,,Right Foot,,,"[67.5, 77.5]",,Ground Pass,,9.895453,,,,,Modibo Diakité,174418.0,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Center Back,7,Sampdoria,234,['5fa1edef-bb75-494f-a1da-10ae2481325f'],35,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:35.847,Pass,
,,,,,,,,,,,,,,0.758314,,,,,,,,,,,,,,dbc49d7a-6849-424d-8541-ad188bd07a76,91,,"[67.5, 77.5]",3879870,1,,,,-1.506072,,Right Foot,,,"[68.2, 66.7]",,Ground Pass,,10.822661,,,,,Nenad Krstičić,15959.0,,,,,,1,From Throw In,Modibo Diakité,174418.0,Right Center Back,7,Sampdoria,234,['3da8dc39-a118-409e-93c5-ea9295f406ef'],36,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:36.964,Pass,
,,,,,,,,,,,,,,0.74831,,,,,,,,,,,,,,d3dedd74-850f-4c6e-b9cd-9634e9d63efe,94,,"[68.2, 66.7]",3879870,1,,,,0.68305427,,Right Foot,,,"[78.4, 75.0]",,Ground Pass,,13.150285,,,Incomplete,,Jacopo Sala,7020.0,,,,,,1,From Throw In,Nenad Krstičić,15959.0,Center Defensive Midfield,7,Sampdoria,234,"['86ee3563-0ec0-4bad-929e-4393f61b8a56', '8b8852c3-4fb9-4c5c-9497-361cbd541b7d']",37,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:37.842,Pass,
,,,,,,,,,,,,,,2.001267,,,,,,,,,,,,,,dfa8fbf2-07a4-44ed-bf98-bb4b92903911,98,,"[30.0, 13.6]",3879870,1,,,,2.5111911,,Head,,,"[15.2, 24.4]",,Low Pass,,18.321571,,,,,Andrea Barzagli,6943.0,,,,,Recovery,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,8,Juventus,224,"['80ace2d1-6fce-4104-9bcc-2a27d475ef3d', 'be2bf294-4b76-4467-95c0-a684738ab7be']",41,,,,,,,,,,,,,,,,,,Juventus,224,00:01:41.156,Pass,True
,,,,,,,,,,,,,,1.541386,,,,,,,,,,,,,,887c558c-b33f-4689-83dd-b64da52fb5e6,102,,"[13.8, 27.8]",3879870,1,,,,1.581969,,Right Foot,,,"[13.6, 45.7]",,Ground Pass,,17.901117,,,,,Leonardo Bonucci,7173.0,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Center Back,8,Juventus,224,"['05238da5-389a-4f4c-ac0f-74d9df8598af', '23d7671c-ff08-44d9-a9b8-72a9d7ca93fa']",43,,,,,,,,,,,,,,,,,,Juventus,224,00:01:43.197,Pass,True
,,,,,,,,,,,,,,1.849079,,,,,,,,,,,,,,639a5549-ab25-432a-933b-91cd5c70027a,106,,"[20.4, 60.8]",3879870,1,,,,-0.047318414,,Right Foot,,,"[56.3, 59.1]",,High Pass,,35.940228,,,,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,8,Juventus,224,"['3b6c2aea-d6dc-47eb-b755-c546c6b89fa7', 'da70db0f-418e-4fd4-b260-0a5aae1162ea']",47,,,,,,,,,,,,,,,,,,Juventus,224,00:01:47.708,Pass,True
,,,,,,,,,,,,,,1.641344,,,,,,,,,,,,,,fbc0feca-ae64-4e0e-8172-6e6950279402,108,,"[56.3, 59.1]",3879870,1,,,,-2.1037772,,Head,,,"[48.1, 45.2]",,High Pass,,16.138464,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,8,Juventus,224,['e70555c9-050d-4266-8e9c-a022e1c298bd'],49,,,,,,,,,,,,,,,,,,Juventus,224,00:01:49.558,Pass,
,,,,,,,,,,,,,,1.566595,,,,,,,,,,,,,,7bd9a132-63e0-49f0-abe0-04fbd4c52bff,110,,"[48.4, 45.2]",3879870,1,,,,0.61072594,,Right Foot,,,"[56.4, 50.8]",,Ground Pass,,9.7652445,,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,8,Juventus,224,"['c8cd549a-789f-4bd7-8df8-9a8835ae9a79', 'e85a02f6-3079-4fc4-9bd0-3f0e4b9b9cf1']",51,,,,,,,,,,,,,,,,,,Juventus,224,00:01:51.199,Pass,
,,,,,,,,,,,,,,1.187023,,,,,,,,,,,,,,8d0de137-1356-4615-b801-63710e49bee5,114,,"[63.7, 28.4]",3879870,1,,,,-0.15865526,,Right Foot,,,"[76.2, 26.4]",,Ground Pass,,12.658989,,,,,Carlos Joaquín Correa,6822.0,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,9,Sampdoria,234,['c505afe4-acbb-4667-b7cd-daf014bdaa48'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:53.227,Pass,
,,,,,,,,,,,,,,0.922716,,,,,,,,,,,,,,0b37aa1d-d03b-4ee2-81d0-7fc9a11164b2,117,,"[76.2, 26.1]",3879870,1,,,,1.4655528,,Right Foot,,,"[77.7, 40.3]",,Ground Pass,,14.279006,,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,9,Sampdoria,234,['abcd8624-7b87-44f4-9409-b5594a5b6f31'],54,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:54.494,Pass,
,,,,,,,,,,,,,,2.199537,,,,,,,,,,,,,,61022fef-3024-4064-b7cd-63eba65d1aa2,131,,"[81.9, 56.3]",3879870,2,,,,-0.6558525,,Left Foot,,,"[112.7, 32.6]",,High Pass,,38.862965,,,Incomplete,,Matías Agustín Silvestre,7019.0,,,,,Free Kick,1,From Free Kick,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,10,Sampdoria,234,"['00853772-776c-46bf-be64-02e144fe6725', 'a464a00e-c6d4-4328-b626-ea6648de6e5b']",28,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:28.382,Pass,
,,,,,,,,,,,,,,1.958741,,,,,,,,,,,,,,d5f00ff5-ffc1-48a7-9858-19d26749403b,138,,"[3.6, 56.4]",3879870,2,,,,1.4485279,,Right Foot,,,"[6.5, 80.0]",,High Pass,,23.77751,,,Out,,,,,,,,,1,From Free Kick,Stephan Lichtsteiner,5541.0,Right Wing Back,10,Sampdoria,234,['4b4d9828-c13f-4f5f-bc5b-bfde34c090d7'],33,,,,,,,,,,,,,,,,,,Juventus,224,00:02:33.262,Pass,True
