50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.13882,,,,,,,,,,,,,f9a7e05a-5730-443f-ae03-a9748b0af789,15,,"[28.1, 50.2]",3879625,0,,,,1.5833479,,Right Foot,,,"[27.8, 74.1]",,Ground Pass,,23.901882,,,Lorenzo De Silvestri,7473.0,,,,,,1,From Kick Off,Matías Agustín Silvestre,7019.0,Right Center Back,2,Sampdoria,234,['28e7baba-c92f-49d0-b5d6-a58ba60a9d55'],5,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:05.284,Pass,
,,,,,,,,,,,,,,,0.917686,,,,,,,,,,,,,8aa28c2b-b711-486e-affa-62ba21c92fae,18,,"[33.4, 75.5]",3879625,0,,,,-1.2408493,,Right Foot,,,"[38.4, 60.9]",,Ground Pass,,15.432433,,,Fernando Lucas Martins,16586.0,,,,,,1,From Kick Off,Lorenzo De Silvestri,7473.0,Right Back,2,Sampdoria,234,['0da21707-5bc9-4675-96cd-74b063d2b80c'],9,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:09.642,Pass,
,,,,,,,,,,,,,,,1.159937,,,,,,,,,,,,,a6c152f0-9642-48f0-b24e-286215f71b6c,21,,"[39.4, 63.0]",3879625,0,,,,0.69165665,,Right Foot,,,"[52.2, 73.6]",,Ground Pass,,16.619267,,,Roberto Soriano,6759.0,,,,,,1,From Kick Off,Fernando Lucas Martins,16586.0,Center Defensive Midfield,2,Sampdoria,234,['9a9d15db-f407-449a-bd50-43bf2499da2a'],11,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:11.622,Pass,
,,,,,,,,,,,,,,,1.014805,,,,,,,,,,,,,7c7a1636-5a3b-4ec1-8e74-bbbdbc49690d,27,,"[47.9, 80.0]",3879625,0,,,,-1.9176313,,,,,"[44.9, 71.7]",,Low Pass,,8.825531,,,Fernando Lucas Martins,16586.0,,,,,Throw-in,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Back,3,Sampdoria,234,['90357e22-88df-4d10-9638-2b7250bbf3f2'],19,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:19.521,Pass,
,,,,,,,,,,,,,,,1.934919,,,,,,,,,,,,,d4de2c44-bf6c-4749-a23d-0ddb71c2bd45,30,,"[44.4, 71.3]",3879625,0,,,,-3.112699,,Left Foot,,,"[9.8, 70.3]",,Ground Pass,,34.61445,,,Matías Agustín Silvestre,7019.0,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Center Defensive Midfield,3,Sampdoria,234,['0ea886ae-ce70-44b4-8961-71728ddf219e'],20,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:20.867,Pass,
,,,,,,,,,,,,,,,1.621302,,,,,,,,,,,,,b090b0ac-17a6-4a55-9e25-ef19dccc455a,33,,"[7.9, 69.7]",3879625,0,,,,-1.8042647,,Right Foot,,,"[4.0, 53.3]",,Ground Pass,,16.857342,,,Emiliano Viviano,7018.0,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,3,Sampdoria,234,['53714f73-dd71-4ee5-b5b2-4452f0414bbb'],23,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:23.937,Pass,
,,,,,,,,,,,,,,,0.944497,,,,,,,,,,,,,fc65485a-1aed-42ef-a80e-4c54c7a81681,37,,"[4.8, 53.8]",3879625,0,,,,0.05950414,,Right Foot,,,"[28.3, 55.2]",,Low Pass,,23.541666,Incomplete,,Roberto Soriano,6759.0,,,,,,1,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,3,Sampdoria,234,"['b6d53347-2f8e-4d7b-bc26-c22538d1ddd4', 'e9114a0c-9880-4b03-81b4-7319c25ad7f8']",25,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:25.762,Pass,
,,,,,,,,,,,,,,,2.084312,,,,,,,,,,,,,e9114a0c-9880-4b03-81b4-7319c25ad7f8,39,,"[91.8, 24.9]",3879625,0,,,,1.8583722,,Head,,,"[85.5, 46.2]",,High Pass,,22.212158,,,Emmanuel Agyemang-Badu,24722.0,,,,,Recovery,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Left Center Midfield,3,Sampdoria,234,"['c9ab51f5-d40f-4f78-9741-62286f3584fb', 'fc65485a-1aed-42ef-a80e-4c54c7a81681']",26,,,,,,,,,,,,,,,,,,Udinese,230,00:00:26.707,Pass,
,,,,,,,,,,,,,,,0.981173,,,,,,,,,,,,,64461a20-5163-4f2b-ba32-af7e82d92a51,46,,"[18.1, 39.5]",3879625,0,,,,1.2145767,,Left Foot,,,"[21.3, 48.1]",,High Pass,,9.176056,,,Roberto Soriano,6759.0,,,,,Recovery,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,3,Sampdoria,234,['bd82fe4c-96c0-4c6f-9263-588d8449423d'],30,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:30.917,Pass,
,,,,,,,,,,,,,,,5.442119,,,,,,,,,,,,,2cbdb647-ebbd-4572-b4a4-54d8941f2d32,50,,"[22.3, 50.9]",3879625,0,,,,0.21493763,,Right Foot,,,"[79.1, 63.3]",,High Pass,,58.137768,Unknown,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Throw In,Roberto Soriano,6759.0,Right Center Midfield,3,Sampdoria,234,"['6610b821-e655-40b7-b6db-57a521eaa4ca', 'a97aedb2-727d-45b0-a340-2d050f965be5']",32,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:32.231,Pass,True
,,,,,,,,,,,,,,,4.090312,,,,,,,,,,,,,3e34f9e8-4f15-4f8c-99ad-7627bd5ff76c,54,,"[50.6, 14.6]",3879625,0,,,,1.561212,,Left Foot,,,"[51.2, 77.2]",,High Pass,,62.602875,,,Silvan Widmer,7796.0,,True,,,Free Kick,1,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,4,Udinese,230,['00ecdd2b-cb91-49f5-9499-50d8a9374962'],59,,,,,,,,,,,,,,,,,,Udinese,230,00:00:59.813,Pass,
,,,,,,,,,,,,,,,1.317965,,,,,,,,,,,,,21c8cb53-9c22-41fb-98eb-5c5a90700b52,57,,"[51.2, 77.2]",3879625,1,,,,-2.7581918,,Right Foot,,,"[39.3, 72.4]",,Ground Pass,,12.831601,,,Molla Wagué,3577.0,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,4,Udinese,230,['470d00c9-1542-4e77-b3f1-ce7e2cde142a'],5,,,,,,,,,,,,,,,,,,Udinese,230,00:01:05.267,Pass,
,,,,,,,,,,,,,,,1.098738,,,,,,,,,,,,,eb8697ac-4354-465d-a0a6-d55dfe7bc957,60,,"[39.3, 72.0]",3879625,1,,,,-1.0895724,,Right Foot,,,"[49.9, 51.7]",,Ground Pass,,22.900873,,,Francesco Lodi,40367.0,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,4,Udinese,230,['43a8ba3a-7aa5-4671-8d46-363012a2f127'],7,,,,,,,,,,,,,,,,,,Udinese,230,00:01:07.507,Pass,
,,,,,,,,,,,,,,,1.875895,,,,,,,,,,,,,14e687ac-f966-49be-b76d-99a6b32a2efe,63,,"[46.6, 55.2]",3879625,1,,,,2.1811917,,Left Foot,,,"[32.4, 75.5]",,Ground Pass,,24.773575,,,Molla Wagué,3577.0,,,,,,1,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,4,Udinese,230,['6b7d2c97-528a-4d83-9cf0-705ce8cc22c8'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:01:09.175,Pass,
,,,,,,,,,,,,,,,2.838635,,,,,,,,,,,,,5f1f9117-cf3b-4ddc-aa9a-1e1c971e4baa,66,,"[38.5, 76.1]",3879625,1,,,,-0.3949622,,Right Foot,,,"[80.0, 58.8]",,High Pass,,44.96154,Incomplete,,Rodrigo Sebastián Aguirre Soto,37999.0,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,4,Udinese,230,"['b373719a-0afc-421c-9351-24f2959b7d6f', 'd6711908-e5b3-4f66-bb90-8c82ef78d3c3']",13,,,,,,,,,,,,,,,,,,Udinese,230,00:01:13.078,Pass,
,,,,,,,,,,,,,,,1.496112,,,,,,,,,,,,,b373719a-0afc-421c-9351-24f2959b7d6f,69,,"[40.1, 21.3]",3879625,1,,,True,0.978369,,,,,"[43.6, 26.5]",,Low Pass,,6.2681737,,,Carlos Mario Carbonero Mancilla,27595.0,,,,,Recovery,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,4,Udinese,230,"['5f1f9117-cf3b-4ddc-aa9a-1e1c971e4baa', '6010f2a1-8910-48dd-9f82-ff6fd5a06bbd', 'fa60720c-c750-4429-a6ab-7e8e107c9738']",15,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:15.916,Pass,True
,,,,,,,,,,,,,,,1.596216,,,,,,,,,,,,,345472f5-510f-4589-8cf7-d3208febee7c,78,,"[92.1, 26.6]",3879625,1,,,,-0.84089667,,Right Foot,,,"[107.4, 9.5]",,Ground Pass,,22.945587,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,4,Udinese,230,"['207b1832-8e82-46fc-8a3e-e86b0365db50', 'b9896d26-9c1b-4693-9c5b-f319f150b62f']",22,,,,,,,,,,,,,,,,,,Udinese,230,00:01:22.450,Pass,True
,,,,,,,,,,,,,,,0.085417,,,,,,,,,,,,,cade4b0d-bf24-4517-8607-3905680c8a0b,81,,"[114.8, 17.4]",3879625,1,,,,1.9914597,,Left Foot,,True,"[113.1, 21.2]",,Low Pass,,4.1629314,Incomplete,,Cyril Théréau,8272.0,,,,,,1,From Free Kick,Edenílson Andrade dos Santos,25116.0,Left Wing Back,4,Udinese,230,"['50dee281-ab83-4589-b34f-fe2407c9efab', 'fdaa35b5-3708-43bb-ae2e-d1d9e49f3ed0']",28,,,,,,,,,,,,,,,,,,Udinese,230,00:01:28.871,Pass,
,,,,,,,,,,,,,,,1.562967,,,,,,,,,,,,,00d19a44-ca41-4347-a171-ca8f8fcae8f9,84,,"[120.0, 0.1]",3879625,1,,,,2.6302285,,Left Foot,,,"[106.1, 7.9]",,Ground Pass,,15.938946,,,Edenílson Andrade dos Santos,25116.0,,,,,Corner,1,From Corner,Francesco Lodi,40367.0,Center Defensive Midfield,5,Udinese,230,['e0990920-9a94-464b-bc5b-050fa2489c46'],41,,,,,,,,,,,,,,,,,,Udinese,230,00:01:41.748,Pass,
,,,,,,,,,,,,,,,3.184538,,,,,,,,,,,,,c097a950-d8b8-4689-9c8e-97d986f3fa0c,87,,"[105.5, 8.8]",3879625,1,,,,1.2808504,,Right Foot,True,,"[120.0, 57.4]",,High Pass,,50.71696,Out,,Rodrigo Sebastián Aguirre Soto,37999.0,,True,,,,1,From Corner,Edenílson Andrade dos Santos,25116.0,Left Wing Back,5,Udinese,230,['c30e0c40-ee72-46c8-a974-57f0e2290efe'],44,,,,,,,,,,,,,,,,,,Udinese,230,00:01:44.542,Pass,
,,,,,,,,,,,,,,,1.921402,,,,,,,,,,,,,0d5bfc32-9d6a-44b9-9d3c-d718b4e11672,89,,"[6.0, 36.0]",3879625,2,,,,0.44066316,,Left Foot,,,"[23.6, 44.3]",,Ground Pass,,19.458931,,,Roberto Soriano,6759.0,,,,,Goal Kick,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,6,Sampdoria,234,['1e561d3b-0cc3-4317-92d8-8877b569d96d'],1,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:01.925,Pass,
,,,,,,,,,,,,,,,1.383508,,,,,,,,,,,,,56847f9e-fc54-4af0-8a49-b764ccc23b9b,91,,"[23.6, 44.3]",3879625,2,,,,-2.6586237,,Right Foot,,,"[7.2, 35.7]",,Ground Pass,,18.518099,,,Emiliano Viviano,7018.0,,,,,,1,From Goal Kick,Roberto Soriano,6759.0,Right Center Midfield,6,Sampdoria,234,['fe0bc078-7fe7-496c-8e80-87bfcaa7398d'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:03.846,Pass,
,,,,,,,,,,,,,,,2.260105,,,,,,,,,,,,,bb27f4c4-69ba-4c32-b4c9-0e89455d8b93,94,,"[13.9, 31.9]",3879625,2,,,,0.0,,Left Foot,,,"[63.2, 31.9]",,High Pass,,49.3,,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,6,Sampdoria,234,['90f7855d-0558-488f-a499-b601d3741900'],11,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:11.235,Pass,
,,,,,,,,,,,,,,,0.990265,,,,,,,,,,,,,ea4ca6db-2d10-42d8-baa1-7cb173c116ec,98,,"[64.1, 32.0]",3879625,2,,,,2.8545103,,Other,,,"[53.6, 35.1]",,Low Pass,,10.948059,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,1,From Goal Kick,Luis Fernando Muriel Fruto,6334.0,Center Forward,6,Sampdoria,234,['4efb2f1e-7382-4fff-8f8c-a378a6d2715a'],13,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:13.704,Pass,
,,,,,,,,,,,,,,,4.740943,,,,,,,,,,,,,7a9ae1dc-102d-45e5-bb8f-cbb1335a8ad1,101,,"[54.3, 35.0]",3879625,2,,,,-0.36889976,,Left Foot,,,"[112.5, 12.5]",,High Pass,,62.397835,Incomplete,,Eder Citadin Martins,7000.0,,,,,,1,From Goal Kick,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,6,Sampdoria,234,"['24e82aff-7e0e-4510-8972-dd4baa320930', 'efafe268-ab04-423c-8141-1d487845657b']",14,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:14.814,Pass,
,,,,,,,,,,,,,,,0.679269,,,,,,,,,,,,,40750d73-2440-448e-ab07-bada7ddbc36e,106,,"[2.9, 71.8]",3879625,2,,,,1.0908458,,Right Foot,,,"[6.7, 79.1]",,Ground Pass,,8.229824,Out,,,,,,,,,1,From Goal Kick,Molla Wagué,3577.0,Right Center Back,6,Sampdoria,234,['b64174e6-d520-4407-a684-17e7b84c2c2c'],20,,,,,,,,,,,,,,,,,,Udinese,230,00:02:20.863,Pass,True
,,,,,,,,,,,,,,,0.855803,,,,,,,,,,,,,6e115e1c-731a-43fd-b7ad-dfeda82ad0a0,107,,"[110.0, 0.1]",3879625,2,,,,2.2278712,,,,,"[104.6, 7.1]",,Low Pass,,8.840815,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,Throw-in,1,From Throw In,Ervin Zukanović,7137.0,Left Back,7,Sampdoria,234,['a94647da-9411-426f-bb67-50fb8c27203e'],33,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:33.105,Pass,
,,,,,,,,,,,,,,,0.880764,,,,,,,,,,,,,258e8ba9-8458-47f9-bb83-c7765611ec91,110,,"[104.6, 7.1]",3879625,2,,,,-0.7675429,,Right Foot,,,"[110.3, 1.6]",,Low Pass,,7.9208584,,,Ervin Zukanović,7137.0,,,,,,1,From Throw In,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,7,Sampdoria,234,['ca2225cd-bace-4247-ade4-a5028d75d1d0'],34,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:34.121,Pass,
,,,,,,,,,,,,,,,1.587892,,,,,,,,,,,,,8a13cd81-d416-4a7d-b191-8724b7967da7,115,,"[23.2, 80.0]",3879625,2,,,,-0.13444966,,,,,"[43.9, 77.2]",,High Pass,,20.888514,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,8,Udinese,230,"['469fe73c-c9d0-4b40-bbe8-58fb487211d0', 'b4dcf171-6b59-40a3-9583-41691b6b5c7a']",50,,,,,,,,,,,,,,,,,,Udinese,230,00:02:50.380,Pass,
,,,,,,,,,,,,,,,1.379419,,,,,,,,,,,,,469fe73c-c9d0-4b40-bbe8-58fb487211d0,118,,"[76.2, 2.9]",3879625,2,,,True,0.41106454,,,,,"[91.8, 9.7]",,High Pass,,17.017637,,,Eder Citadin Martins,7000.0,,,,,Recovery,1,Regular Play,Ervin Zukanović,7137.0,Left Back,9,Sampdoria,234,"['84324b06-c522-4377-8807-00995a426264', '8a13cd81-d416-4a7d-b191-8724b7967da7', 'f7f53a85-ccbb-40c8-99c4-96aa075bbae9']",51,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:51.968,Pass,True
,,,,,,,,,,,,,,,0.965051,,,,,,,,,,,,,5779f890-b439-4acd-8741-b86d173dab69,120,,"[91.8, 9.7]",3879625,2,,,,0.6063829,,Head,,,"[98.0, 14.0]",,High Pass,,7.545197,,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Wing,9,Sampdoria,234,['55e9246a-57ce-43e9-bab7-4da4e4adee06'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:53.467,Pass,
,,,,,,,,,,,,,,,1.700586,,,,,,,,,,,,,d91230c2-7ff3-44fd-9d79-f341d55bdc1c,122,,"[97.9, 15.0]",3879625,2,,,,1.4532307,,Head,,,"[99.4, 27.7]",,High Pass,,12.788276,Incomplete,,Eder Citadin Martins,7000.0,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,9,Sampdoria,234,"['0d825b5b-c525-4608-a38a-862acdba6579', '1bdc9371-5f88-4303-bb4e-ca2e4b7e2a0b']",54,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:54.432,Pass,
,,,,,,,,,,,,,,,0.582916,,,,,,,,,,,,,2984cc5e-3833-4d06-8506-197d69e791b0,125,,"[80.5, 21.3]",3879625,2,,,,-1.4994888,,Right Foot,,,"[81.1, 12.9]",,Ground Pass,,8.421401,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,Recovery,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,9,Sampdoria,234,['99541449-b13f-40d0-a14c-771d6ac732bf'],57,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:57.985,Pass,
