50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.390563,,,,,,,,,,,,fad09e41-83c8-4f3b-8efc-1c1cf0ae7802,16,,"[22.1, 14.0]",3879817,0,,,,0.45181385,,Head,,,,"[28.9, 17.3]",,Low Pass,,7.558439,,Incomplete,,Ivan Strinić,5457.0,,,,,,Recovery,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Inter Milan,238,"['2cc51a90-b81f-45a4-ac55-9f3f85b8f4f1', '7ecd8b54-ebd1-4b8c-bfa1-b299be794e5c', 'cdab01ab-ef34-4c05-8c48-0d5341306a4d']",10,,,,,,,,,,,,,,,,,Napoli,227,00:00:10.583,Pass,
,,,,,,,,,,,,,,,,,,1.260547,,,,,,,,,,,,fa158ff6-4474-41e2-b3ad-f0c065a102b1,20,,"[92.7, 70.1]",3879817,0,,,,-3.1021395,,Right Foot,,,,"[85.1, 69.8]",,Low Pass,,7.605919,,,,Marcelo Brozović,5469.0,,,,,,,1,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,2,Inter Milan,238,['abeb3c28-8b79-4f7c-94ca-5f1662f2003e'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:12.152,Pass,
,,,,,,,,,,,,,,,,,,1.016025,,,,,,,,,,,,134cc029-dd2f-44a6-9942-276bc607c0ba,23,,"[85.1, 68.4]",3879817,0,,,,-0.7328151,,Right Foot,,,,"[93.1, 61.2]",,Low Pass,,10.762899,,,,Stevan Jovetić,3434.0,,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Right Wing,2,Inter Milan,238,['b877589e-35b1-4c94-be48-95d2a307d1d0'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:13.492,Pass,
,,,,,,,,,,,,,,,,,,0.615654,,,,,,,,,,,,46457783-7042-47d1-9b37-03456785c737,28,,"[88.2, 65.5]",3879817,0,,,,2.4149504,,Right Foot,,,,"[82.8, 70.3]",,Ground Pass,,7.2249565,,,,Danilo D''Ambrosio,6984.0,,,,,,,1,From Kick Off,Stevan Jovetić,3434.0,Center Attacking Midfield,2,Inter Milan,238,['7c85252b-96e1-4d72-8730-95ced467ba47'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:17.329,Pass,
,,,,,,,,,,,,,,,,,,0.796754,,,,,,,,,,,,ce57acaf-b517-447b-b2fd-5ee41bd598f6,30,,"[82.8, 70.3]",3879817,0,,,,-1.3349582,,Right Foot,,,,"[85.9, 57.4]",,Ground Pass,,13.267253,,,,Marcelo Brozović,5469.0,,,,,,,1,From Kick Off,Danilo D''Ambrosio,6984.0,Right Back,2,Inter Milan,238,['148f2836-6010-4d8b-b97a-4df3582f7a8d'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:17.945,Pass,
,,,,,,,,,,,,,,,,,,0.580619,,,,,,,,,,,,64a038aa-c7b2-4a31-bad3-6d0e8eb421a1,34,,"[84.9, 59.3]",3879817,0,,,,-2.6651251,,Right Foot,,,,"[81.8, 57.7]",,Ground Pass,,3.4885528,,,,Stevan Jovetić,3434.0,,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Right Wing,2,Inter Milan,238,"['4224e526-dcbd-48f9-8517-85df52439cb8', 'a105e705-1524-4ca8-a9df-7711d46def22']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:19.158,Pass,True
,,,,,,,,,,,,,,,,,,1.478734,,,,,,,,,,,,79db3b9e-8dbb-4f11-931f-94eef9aae05b,38,,"[80.1, 43.7]",3879817,0,,,,-0.7724119,,Left Foot,,,,"[99.6, 24.7]",,Low Pass,,27.225906,,Incomplete,,Ivan Perišić,5474.0,,,,,,,1,From Kick Off,Stevan Jovetić,3434.0,Center Attacking Midfield,2,Inter Milan,238,"['6cd8b9f2-c86f-4840-85f9-d233cc43473a', 'd50dfbfe-b838-4d16-bf39-f59a237e32da']",21,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:21.855,Pass,
,,,,,,,,,,,,True,,,,,,1.319975,,,,,,,,,,,,6cd8b9f2-c86f-4840-85f9-d233cc43473a,40,,"[20.5, 55.4]",3879817,0,,,,0.02531105,,Right Foot,,,,"[28.4, 55.6]",,Ground Pass,,7.902531,,,,José María Callejón Bueno,7029.0,,,,,,Interception,1,Regular Play,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,"['79db3b9e-8dbb-4f11-931f-94eef9aae05b', 'ae1e9d85-971f-499f-97e3-39f50bbca57b']",23,,,,,,,,,,,,,,,,,Napoli,227,00:00:23.334,Pass,
,,,,,,,,,,,,,,,,,,0.991892,,,,,,,,,,,,33862229-a59d-4397-bcab-40983dccfcba,44,,"[33.5, 58.7]",3879817,0,,,,1.041043,,Right Foot,,,,"[40.0, 69.8]",,Ground Pass,,12.863126,,,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,"['b6047de0-1bcd-4793-8c3d-208bd861854b', 'cea0dab1-caa2-4ab7-a5f1-098881745d05']",25,,,,,,,,,,,,,,,,,Napoli,227,00:00:25.869,Pass,True
,,,,,,,,,,,,,,,,,,1.439436,,,,,,,,,,,,3e2c1e5d-c213-4423-9100-c47667d47afa,47,,"[40.0, 69.8]",3879817,0,,,,-0.79124606,,Right Foot,,,,"[48.5, 61.2]",,Ground Pass,,12.091733,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,['7ac1cfde-0560-4876-891b-8c91a80897b6'],26,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.901,Pass,
,,,,,,,,,,,,,,,,,,2.130333,,,,,,,,,,,,55b0b41f-65dc-4b6c-b88f-f8c3815e685e,50,,"[49.7, 59.1]",3879817,0,,,,0.64759105,,Left Foot,,,,"[65.3, 70.9]",,Ground Pass,,19.560163,,,,Allan Marques Loureiro,7035.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,['0ec4e4b4-9fd9-42ff-86fd-bbd7aa98ce9c'],28,,,,,,,,,,,,,,,,,Napoli,227,00:00:28.420,Pass,
,,,,,,,,,,,,,,,,,,1.704649,,,,,,,,,,,,1ca7395b-8a63-4793-be8e-94a36be75372,53,,"[71.4, 74.0]",3879817,0,,,,0.16045828,,Right Foot,,,,"[88.7, 76.8]",,Ground Pass,,17.525126,,,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,['89a8df2b-9925-4973-8216-8d42a57db3d2'],31,,,,,,,,,,,,,,,,,Napoli,227,00:00:31.966,Pass,
,,,,,,,,,,,,,,,,,,0.736507,,,,,,,,,,,,352ada9f-4f6f-4166-98a2-7c0f71ebf33f,59,,"[25.2, 7.3]",3879817,0,,,,0.7123576,,Right Foot,,,,"[27.4, 9.2]",,Ground Pass,,2.9068885,,,,Geoffrey Kondogbia,6589.0,,,,,,Recovery,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,4,Inter Milan,238,['bbe040cc-9586-4007-b305-dc488f025aa2'],35,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:35.747,Pass,
,,,,,,,,,,,,,,,,,,0.965009,,,,,,,,,,,,2cf61383-b832-477d-8d77-f26510ae909b,63,,"[25.1, 11.1]",3879817,0,,,,-2.5298657,,Left Foot,,,,"[18.4, 6.4]",,Ground Pass,,8.184131,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,4,Inter Milan,238,"['051be991-32c8-4abe-ac73-817e4b3c115c', 'eec89fba-d38a-42a0-b745-e6cc3d47e375']",36,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.890,Pass,True
,,,,,,,,,,,,,,,,,,1.797852,,,,,,,,,,,,fd54d59a-dddf-4418-bac0-725b4501e093,66,,"[18.4, 5.9]",3879817,0,,,,-0.1467047,,Right Foot,,,,"[47.5, 1.6]",,High Pass,,29.415981,,,,Ivan Perišić,5474.0,,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['b7e47ef4-2821-4470-97bb-c9d32bb07690'],38,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:38.719,Pass,
,,,,,,,,,,,,,,,,,,0.406339,,,,,,,,,,,,3e80b7ab-05c7-40a0-90ed-fb0961469064,68,,"[47.5, 1.6]",3879817,0,,,,1.4903253,,Head,,,,"[48.0, 7.8]",,Low Pass,,6.2201285,,Incomplete,,Stevan Jovetić,3434.0,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,4,Inter Milan,238,"['05d16ca0-f257-4f31-acce-0dabf2fa7637', 'c0a4e38d-e35b-4531-8369-401e290d9f04']",40,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:40.517,Pass,
,,,,,,,,,,,,,,,,,,3.160019,,,,,,,,,,,,c0a4e38d-e35b-4531-8369-401e290d9f04,70,,"[72.1, 72.3]",3879817,0,,,,3.0622144,,Head,,,,"[36.9, 75.1]",,High Pass,,35.311188,,,,Raúl Albiol i Tortajada,7030.0,,,,,,Recovery,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,"['3e80b7ab-05c7-40a0-90ed-fb0961469064', '92e63dc7-a772-4aaf-898d-35c4ec712ec2']",40,,,,,,,,,,,,,,,,,Napoli,227,00:00:40.924,Pass,
,,,,,,,,,,,,,,,,,,1.074795,,,,,,,,,,,,b882e7f8-a0e6-46ad-b84b-3e9b242b7726,73,,"[36.3, 75.4]",3879817,0,,,,-0.7105383,,Left Foot,,,,"[44.9, 68.0]",,Ground Pass,,11.345484,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,5,Napoli,227,['2891cc6d-3bef-4400-8b19-7aa0499db2bb'],45,,,,,,,,,,,,,,,,,Napoli,227,00:00:45.043,Pass,
,,,,,,,,,,,,,,,,,,1.390124,,,,,,,,,,,,bdece325-4d33-4a67-a053-eee8e56da243,76,,"[45.1, 68.0]",3879817,0,,,,1.6388727,,Right Foot,,,,"[44.5, 76.8]",,Ground Pass,,8.820431,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['be997bae-97ce-4fe2-97c8-67e76af87649'],47,,,,,,,,,,,,,,,,,Napoli,227,00:00:47.015,Pass,
,,,,,,,,,,,,,,,,,,0.80525,,,,,,,,,,,,e74ca301-4ef2-4901-8023-e2617c48619e,80,,"[44.0, 77.7]",3879817,0,,,,-0.037020117,,Right Foot,,,,"[54.8, 77.3]",,Ground Pass,,10.8074045,,,,Allan Marques Loureiro,7035.0,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,5,Napoli,227,"['ad463994-de1f-4c3f-b192-725a5bdb2b88', 'df1a521c-428f-404f-bf72-52e5fc02dd95']",48,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.998,Pass,True
,,,,,,,,,,,,,,,,,,0.258358,,,,,,,,,,,,ccda17f2-dfaf-4758-99f4-8639200ab02a,88,,"[68.9, 72.1]",3879817,0,,,,-0.30400094,,Right Foot,,,,"[79.1, 68.9]",,Ground Pass,,10.690183,,Incomplete,,Manolo Gabbiadini,3949.0,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,5,Napoli,227,"['834bcd00-05d4-472e-8ee2-af8b08d02b9b', '8620c875-be84-4b73-bcc4-45b167734331']",53,,,,,,,,,,,,,,,,,Napoli,227,00:00:53.196,Pass,
,,,,,,,,,,,,,,,,,,2.707985,,,,,,,,,,,,bde6d4f9-fe1b-4523-8cd0-3a416ba60ec3,94,,"[76.6, 68.9]",3879817,1,,,,-3.020969,,Right Foot,,,,"[50.2, 65.7]",,Ground Pass,,26.593233,,,,Raúl Albiol i Tortajada,7030.0,,,,,,Free Kick,1,From Free Kick,Elseid Hysaj,7031.0,Right Back,6,Napoli,227,['5ba9f45a-acbb-4dde-8290-d8ba85e91541'],27,,,,,,,,,,,,,,,,,Napoli,227,00:01:27.569,Pass,
,,,,,,,,,,,,,,,,,,2.261442,,,,,,,,,,,,5824c36d-8061-458c-90ed-76230998d25d,97,,"[50.2, 65.9]",3879817,1,,,,-1.6297557,,Right Foot,,,,"[48.5, 37.1]",,Ground Pass,,28.85013,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['1c5ff7fa-0517-4021-9216-048b0b8c46ad'],30,,,,,,,,,,,,,,,,,Napoli,227,00:01:30.659,Pass,
,,,,,,,,,,,,,,,,,,1.78102,,,,,,,,,,,,d489696e-631e-4206-b697-77e19c6ebf82,101,,"[57.3, 29.5]",3879817,1,,,,-1.6286265,,Right Foot,,,,"[56.2, 10.5]",,Ground Pass,,19.031815,,,,Ivan Strinić,5457.0,,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,"['91f9176b-4c0b-4c58-93fe-4665928feb69', '99ba6ca0-ff52-4fd9-ae1c-719d8e28cd92']",34,,,,,,,,,,,,,,,,,Napoli,227,00:01:34.893,Pass,True
,,,,,,,,,,,,,,,,,,0.788155,,,,,,,,,,,,3ec0fc42-4ccb-4294-8730-5c8b6f753e97,104,,"[57.9, 8.8]",3879817,1,,,,-0.17670886,,Left Foot,,,,"[69.1, 6.8]",,Ground Pass,,11.377171,,,,Lorenzo Insigne,7037.0,,,,,,,1,From Free Kick,Ivan Strinić,5457.0,Left Back,6,Napoli,227,['e647b393-2fa5-463e-a021-cf354da002e1'],36,,,,,,,,,,,,,,,,,Napoli,227,00:01:36.937,Pass,
,,,,,,,,,,,,,,,,,,0.945672,,,,,,,,,,,,2c1938ae-e816-4ba9-8e71-6424f127b9d6,107,,"[69.1, 7.5]",3879817,1,,,,1.8293899,,Right Foot,,,,"[65.0, 23.0]",,Ground Pass,,16.03309,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,6,Napoli,227,['ba9cb8c8-5695-46d5-ac2a-61b1cd82edb2'],37,,,,,,,,,,,,,,,,,Napoli,227,00:01:37.782,Pass,
,,,,,,,,,,,,,,,,,,2.172191,,,,,,,,,,,,cad8cba6-2fa8-4227-bcfa-32d2cd71016f,110,,"[65.0, 23.0]",3879817,1,,,,-2.2257183,,Right Foot,,,,"[55.4, 10.5]",,Ground Pass,,15.761028,,,,Ivan Strinić,5457.0,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,['07edbe44-8ca0-41ce-9c1a-4a604ad1063e'],38,,,,,,,,,,,,,,,,,Napoli,227,00:01:38.768,Pass,
,,,,,,,,,,,,,,,,,,3.751613,,,,,,,,,,,,a2bb89a0-3444-4aa3-bb29-cbd03f060d97,113,,"[47.7, 15.6]",3879817,1,,,,2.5689263,,Left Foot,,,,"[9.7, 40.1]",,Ground Pass,,45.213383,,,,José Manuel Reina Páez,7028.0,,,,,,,1,From Free Kick,Ivan Strinić,5457.0,Left Back,6,Napoli,227,['e36977c6-0e7b-43a5-95e5-093ca2db4772'],41,,,,,,,,,,,,,,,,,Napoli,227,00:01:41.768,Pass,
,,,,,,,,,,,,,,,,,,2.456117,,,,,,,,,,,,058d35f8-5c47-430f-b659-f7d083c9729d,115,,"[9.7, 40.1]",3879817,1,,,,-0.92532283,,Right Foot,,,,"[21.9, 23.9]",,Ground Pass,,20.280039,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Free Kick,José Manuel Reina Páez,7028.0,Goalkeeper,6,Napoli,227,['3cf69cfa-9b80-4a08-9647-abb83f2cdb1d'],45,,,,,,,,,,,,,,,,,Napoli,227,00:01:45.519,Pass,
,,,,,,,,,,,,,,,,,,1.335571,,,,,,,,,,,,9e2abf50-8739-47da-b8b8-4e0350f1bde5,118,,"[22.5, 27.0]",3879817,1,,,,-0.096839,,Right Foot,,,,"[40.0, 25.3]",,Ground Pass,,17.582378,,,,Marek Hamšík,7025.0,,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['b2a6f900-6bce-4d34-bed6-8cedb9cf4b70'],48,,,,,,,,,,,,,,,,,Napoli,227,00:01:48.995,Pass,
,,,,,,,,,,,,,,,,,,1.063278,,,,,,,,,,,,54f5bdcb-4a11-46f0-bc25-537f9a0f0373,120,,"[41.2, 23.6]",3879817,1,,,,-1.7073458,,Right Foot,,,,"[39.4, 10.5]",,Ground Pass,,13.223085,,,,Ivan Strinić,5457.0,,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['4c907eaa-c3d1-4212-9488-aa103b1dc70c'],50,,,,,,,,,,,,,,,,,Napoli,227,00:01:50.331,Pass,
,,,,,,,,,,,,,,,,,,1.657131,,,,,,,,,,,,93fb75c7-c605-4fc8-81d4-aac3101337a5,124,,"[38.6, 8.0]",3879817,1,,,,2.5294402,,Right Foot,,,,"[24.5, 17.9]",,Ground Pass,,17.228464,,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Free Kick,Ivan Strinić,5457.0,Left Back,6,Napoli,227,"['dd996737-383c-43ae-8c8f-cc8deb8d337e', 'ed72d4f5-c2e0-4723-aa43-327920a316a3']",52,,,,,,,,,,,,,,,,,Napoli,227,00:01:52.771,Pass,True
