50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.257704,,,,,,,,,,,,,cde14a43-42bb-4aa4-9f17-08e50bfb932f,13,,"[38.1, 0.1]",3879563,0,,,,,2.5925674,,,,,"[21.1, 10.5]",,Low Pass,,19.928873,,,,Paolo Cannavaro,8848.0,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,3,Sassuolo,232,['c4d50c5c-6d8f-466b-9311-d0b0ce2a9ef2'],20,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:20.133,Pass,
,,,,,,,,,,,,,,,,,,3.174766,,,,,,,,,,,,,336bc4f6-272f-4066-bc12-aef55c6c5f7b,16,,"[20.7, 12.7]",3879563,0,,,,,1.3425735,,Right Foot,,,"[33.8, 69.1]",,High Pass,,57.901382,,,,Šime Vrsaljko,5461.0,,True,,,1,From Throw In,Paolo Cannavaro,8848.0,Left Center Back,3,Sassuolo,232,['69a05bfe-ff96-4f52-99d5-fa530c84568c'],23,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:23.046,Pass,
,,,,,,,,,,,,,,,,,,1.349691,,,,,,,,,,,,,57324c27-e685-4c2e-959d-d1a3160f62e9,19,,"[33.8, 69.1]",3879563,0,,,,,-2.1556091,,Right Foot,,,"[24.2, 54.6]",,Ground Pass,,17.38994,,,,Emanuele Terranova,32903.0,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,3,Sassuolo,232,['77137693-3575-4175-8220-440b5a73dc40'],28,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:28.690,Pass,
,,,,,,,,,,,,,,,,,,2.008082,,,,,,,,,,,,,df1a28ec-f88d-4eed-95ba-1ab7870cec61,22,,"[24.4, 54.2]",3879563,0,,,,,-2.5808039,,Right Foot,,,"[8.0, 43.9]",,Ground Pass,,19.366207,,,,Andrea Consigli,7132.0,,,,,1,From Throw In,Emanuele Terranova,32903.0,Right Center Back,3,Sassuolo,232,['849f6ad1-69e8-4ecf-a4f8-839c0b312b6b'],31,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:31.509,Pass,
,,,,,,,,,,,,,,,,,,2.998145,,,,,,,,,,,,,3978d086-d70b-460e-b12b-1d9838207b18,25,,"[19.0, 40.0]",3879563,0,,,,,-0.44530106,,Right Foot,,,"[71.8, 14.8]",,High Pass,,58.505383,,Incomplete,,Antonio Floro Flores,27110.0,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,"['cf4fda2b-a73d-4574-a445-10ae0f412e87', 'f61aba07-fc6a-4b6c-8818-8ddb23f97f6c']",41,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:41.133,Pass,
,,,,,,,,,,,,,,,,,,2.055171,,,,,,,,,,,,,cf4fda2b-a73d-4574-a445-10ae0f412e87,27,,"[48.3, 65.3]",3879563,0,,,,,-0.33544832,,Head,,,"[70.1, 57.7]",,High Pass,,23.086792,,,,Rade Krunić,11512.0,,,,Recovery,1,From Throw In,Vincent Laurini,7155.0,Right Back,3,Sassuolo,232,"['3978d086-d70b-460e-b12b-1d9838207b18', 'd372e88f-8e9c-4c90-9263-6ce1f4a41420']",44,,,,,,,,,,,,,,,,,Empoli,290,00:00:44.131,Pass,
,,,,,,,,,,,,,,,,,,2.294254,,,,,,,,,,,,,cf155e78-d0f4-4248-8ef4-b03812e82418,30,,"[43.9, 0.1]",3879563,1,,,,,2.4831672,,,,,"[22.7, 16.5]",,Low Pass,,26.802984,,,,Paolo Cannavaro,8848.0,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,4,Sassuolo,232,['02abbd75-f1f6-4528-a8ac-6fb179a212c7'],3,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:03.868,Pass,
,,,,,,,,,,,,,,,,,,1.944513,,,,,,,,,,,,,7d443139-dcad-4b08-906d-4d7c0fc8c0e6,33,,"[22.7, 16.5]",3879563,1,,,,,2.2655346,,Right Foot,,,"[8.2, 33.9]",,Ground Pass,,22.649725,,,,Andrea Consigli,7132.0,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Left Center Back,4,Sassuolo,232,['d816785a-898b-4714-b3ca-8e24b48ed60a'],7,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:07.100,Pass,
,,,,,,,,,,,,,,,,,,3.085248,,,,,,,,,,,,,cccff673-7ea5-4f73-bdc5-fbf5214c4913,37,,"[9.4, 36.0]",3879563,1,,,,,0.44533214,,Right Foot,,,"[68.9, 64.4]",,High Pass,,65.93034,,,,Simone Missiroli,7113.0,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,4,Sassuolo,232,['72dde703-1161-4756-b413-4f3c8d04f07c'],11,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:11.769,Pass,
,,,,,,,,,,,,,,,,,,2.251135,,,,,,,,,,,,,b38a5a28-2c8d-4f82-92a8-7857f4131870,39,,"[68.9, 64.4]",3879563,1,,,,,-0.01625873,,Head,,,"[81.2, 64.2]",,High Pass,,12.301626,,Incomplete,,Matteo Politano,7109.0,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,4,Sassuolo,232,"['28fc45ca-6565-422c-9345-ee0a13efec3f', '711deee7-1bde-42ca-844e-664819176a49']",14,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:14.886,Pass,
,,,,,,,,,,,,,,,,,,1.089659,,,,,,,,,,,,,efbffa29-77ad-4ed2-b393-3b8c278ab5fd,42,,"[103.5, 80.0]",3879563,1,,,,,-1.2902595,,,,,"[105.2, 74.1]",,Low Pass,,6.140033,,,,Matteo Politano,7109.0,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['38a54af5-70ea-4ede-999d-0fc981a8c203'],29,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:29.907,Pass,
,,,,,,,,,,,,,,,,,,0.892741,,,,,,,,,,,,,15a07fbf-d559-4860-b0e5-edf47e3eee19,45,,"[105.2, 74.1]",3879563,1,,,,,1.4631065,,Left Foot,,,"[105.6, 77.8]",,Ground Pass,,3.7215588,,,,Šime Vrsaljko,5461.0,,,,,1,From Throw In,Matteo Politano,7109.0,Right Wing,5,Sassuolo,232,['ca0a9bb0-b380-4c88-86c0-a0bdd6b88c08'],31,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:31.078,Pass,
,,,,,,,,,,,,,,,,,,0.615367,,,,,,,,,,,,,a123423d-6ef3-4fee-9bc8-c6ff8254d268,48,,"[105.6, 77.8]",3879563,1,,,,,-3.0987618,,Right Foot,,,"[98.6, 77.5]",,Ground Pass,,7.006426,,,,Simone Missiroli,7113.0,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['19a8c68e-5866-4b89-9ae4-83f02f87f6bd'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:32.233,Pass,
,,,,,,,,,,,,,,,,,,0.671849,,,,,,,,,,,,,d4ed7c30-67fe-47b2-810e-2a3c20a15044,50,,"[98.6, 77.5]",3879563,1,,,,,-1.1001558,,Right Foot,,,"[101.5, 71.8]",,Ground Pass,,6.395311,,,,Matteo Politano,7109.0,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,5,Sassuolo,232,['5b7e40ca-69d3-40a8-9cac-edf128cf66f4'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:32.848,Pass,
,,,,,,,,,,,,,,,,,,1.25961,,,,,,,,,,,,,99d98bb3-854f-4152-bc22-836499ef0189,56,,"[23.3, 27.6]",3879563,1,,,,,-0.7448798,,Right Foot,,,"[38.7, 13.4]",,Ground Pass,,20.947554,,,,Massimo Maccarone,40252.0,,,,Recovery,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,6,Empoli,290,['c54d84d0-3549-4b70-95ba-0c9a5fd12852'],35,,,,,,,,,,,,,,,,,Empoli,290,00:01:35.932,Pass,
,,,,,,,,,,,,,,,,,,0.605265,,,,,,,,,,,,,bd1d573f-ce31-4f4e-83a4-545e8376ea63,60,,"[63.1, 12.4]",3879563,1,,,,,1.0104364,,Left Foot,,,"[69.5, 22.6]",,Ground Pass,,12.0415945,,,,Rade Krunić,11512.0,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,6,Empoli,290,"['bb9b10c8-93bc-46bf-ac5e-23ff2fb90cc3', 'e457341f-7c38-42d7-ac55-ca4e9e21bd5c']",40,,,,,,,,,,,,,,,,,Empoli,290,00:01:40.381,Pass,True
,,,,,,,,,,,,,,,,,,0.405831,,,,,,,,,,,,,fefa202a-88d8-4e94-9239-a2f9b8e256e1,65,,"[99.0, 8.3]",3879563,1,,,,,1.5707964,,Right Foot,,,"[99.0, 10.4]",,Ground Pass,,2.1,,Incomplete,,,,,,,,1,Regular Play,Rade Krunić,11512.0,Center Attacking Midfield,6,Empoli,290,"['402b3d1b-9e86-4ddb-b146-c4cbcb2984d5', '49ec4b49-6750-4ad3-9e41-2cbfbdd3c5ea']",47,,,,,,,,,,,,,,,,,Empoli,290,00:01:47.192,Pass,True
,,,,,,,,,,,,,,,,,,0.827597,,,,,,,,,,,,,b105315b-ad97-47be-b801-87aaf85cea35,68,,"[20.7, 63.6]",3879563,1,,,,,-0.37690926,,Left Foot,,,"[39.9, 56.0]",,Low Pass,,20.649456,,Incomplete,,Gregoire Defrel,7457.0,,,,Recovery,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,6,Empoli,290,"['916a048b-f76f-4bd1-b755-3ab474925515', '9ffaa4f0-0bc3-4ea8-ab0b-e27ea6576e73', 'dde8c3ee-dded-4994-b4dd-e9d55c96133f']",48,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:48.783,Pass,True
,,,,,,,,,,,,,,,,,,1.079903,,,,,,,,,,,,,9965bcc4-0661-455b-935f-c9dcb3087800,75,,"[84.9, 26.1]",3879563,2,,,,,-0.027642727,a858d086-ff14-4776-a78e-3bc27532a865,Left Foot,,,"[106.6, 25.5]",,Low Pass,,21.708294,,,,Massimo Maccarone,40252.0,True,,,Free Kick,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,7,Empoli,290,['7b13db92-bb86-4cf8-a973-533e1bb8861d'],53,,,,,,,,,,,,,,,,,Empoli,290,00:02:53.135,Pass,
,,,,,,,,,,,,,,,,,,1.854268,,,,,,,,,,,,,20167a27-7589-4eea-afc4-35e73e3982c7,81,,"[7.0, 44.1]",3879563,3,,True,,,-0.039978687,,Right Foot,,,"[12.0, 43.9]",,Ground Pass,,5.0039983,,,,Francesco Magnanelli,7127.0,,,,Goal Kick,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,8,Sassuolo,232,['346b161c-d28b-4710-8d6a-d9e5005b64d8'],9,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:09.479,Pass,
,,,,,,,,,,,,,,,,,,1.777661,,,,,,,,,,,,,3d778d37-f2a0-44af-9c78-eb0230a02945,83,,"[12.0, 43.9]",3879563,3,,True,,,1.0405805,,Right Foot,,,"[13.7, 46.8]",,Ground Pass,,3.3615472,,,,Andrea Consigli,7132.0,,,,,1,From Goal Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,8,Sassuolo,232,['1b8269c3-14f3-4f9b-9d06-aaecc8acb322'],11,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:11.333,Pass,
,,,,,,,,,,,,,,,,,,2.921681,,,,,,,,,,,,,eaf9ce42-ae1c-407e-ace3-00b600a280e2,85,,"[12.5, 45.0]",3879563,3,,,,,-0.5746125,,Right Foot,,,"[66.4, 10.1]",,High Pass,,64.2123,,Incomplete,,Antonio Floro Flores,27110.0,,,,,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,8,Sassuolo,232,"['3fd0b08a-288c-4621-bdab-2ede59e395b4', '8356c226-f85c-496e-bb53-de66158a7a2b']",19,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:19.558,Pass,
,,,,,,,,,,,,,,,,,,1.034025,,,,,,,,,,,,,3587fe44-9256-40e3-a8c4-591ecb77db8c,92,,"[43.7, 9.9]",3879563,3,,,,,2.3184764,,Left Foot,,,"[33.5, 20.9]",,Ground Pass,,15.001333,,,,Paolo Cannavaro,8848.0,,,,,1,From Goal Kick,Federico Peluso,7118.0,Left Back,8,Sassuolo,232,['8296b397-5a2d-407d-abf4-78d7ab9d982e'],25,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:25.471,Pass,
,,,,,,,,,,,,,,,,,,1.413495,,,,,,,,,,,,,00aaf16a-0f74-48cf-869b-4bd062b0d151,96,,"[30.6, 25.8]",3879563,3,,,,,2.6511316,,Right Foot,,,"[10.0, 36.8]",,Ground Pass,,23.352943,,,,Andrea Consigli,7132.0,,,,,1,From Goal Kick,Paolo Cannavaro,8848.0,Left Center Back,8,Sassuolo,232,['2e5d14b1-41c1-4d04-b7cd-fb9a494f35f9'],28,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:28.323,Pass,
,,,,,,,,,,,,,,,,,,3.008657,,,,,,,,,,,,,0452d6f7-2c27-49d8-9ec0-87698689c3ff,99,,"[9.2, 42.7]",3879563,3,,,,,0.38283804,,Right Foot,,,"[68.3, 66.5]",,High Pass,,63.712242,,,,Simone Missiroli,7113.0,,,,,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,8,Sassuolo,232,['8f65381e-6f69-42d8-98af-cad4d827f0a3'],33,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:33.681,Pass,
,,,,,,,,,,,,,,,,,,1.676589,,,,,,,,,,,,,4671dcfc-6475-4574-ae7d-e2ec606ac963,101,,"[68.3, 66.7]",3879563,3,,,,True,-0.692074,,,,,"[79.4, 57.5]",,High Pass,,14.417004,,Incomplete,,Gregoire Defrel,7457.0,,,,,1,From Goal Kick,Simone Missiroli,7113.0,Right Center Midfield,8,Sassuolo,232,"['374dc658-5c5a-4149-a258-72f59c21c58a', '3c401cde-16e9-443b-9bd4-87295c444cfe', 'efd5881f-b6fe-4a6d-99c1-8077152b8269']",36,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:36.690,Pass,True
,,,,,,,,,,,,,,,,,,1.045207,,,,,,,,,,,,,3c401cde-16e9-443b-9bd4-87295c444cfe,105,,"[40.7, 22.6]",3879563,3,,,,True,0.117872104,,,,,"[48.3, 23.5]",,Low Pass,,7.653104,,,,Assane Dioussé El Hadji,3412.0,,,,Recovery,1,Regular Play,Andrea Costa,8664.0,Left Center Back,9,Empoli,290,"['19ae4df7-b36e-4dd9-a638-f20bb59332b9', '4671dcfc-6475-4574-ae7d-e2ec606ac963', '8f1e7c23-2493-473c-b561-d8f01157d352']",38,,,,,,,,,,,,,,,,,Empoli,290,00:03:38.366,Pass,True
,,,,,,,,,,,,,,,,,,1.002993,,,,,,,,,,,,,57848e2d-a9ce-49e6-888d-6ae6085ab349,108,,"[49.7, 31.3]",3879563,3,,,,,1.5885459,,Left Foot,,,"[49.4, 48.2]",,Ground Pass,,16.902662,,,,Piotr Zieliński,5660.0,,,,,1,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,9,Empoli,290,['7aa8bf4a-62c2-4976-9262-32c074b49366'],40,,,,,,,,,,,,,,,,,Empoli,290,00:03:40.491,Pass,
,,,,,,,,,,,,,,,,,,0.724361,,,,,,,,,,,,,aa4d7084-fb01-4f5a-a918-396201c9e2c2,111,,"[49.4, 48.2]",3879563,3,,,,,-0.073637106,,Right Foot,,,"[61.6, 47.3]",,Ground Pass,,12.233151,,,,Rade Krunić,11512.0,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,['6771ecfb-1f86-4c61-8ae9-046e2fe9dffd'],41,,,,,,,,,,,,,,,,,Empoli,290,00:03:41.819,Pass,
,,,,,,,,,,,,,,,,,,0.80368,,,,,,,,,,,,,74887132-84c1-47e0-80fe-0448cd56e4be,115,,"[69.7, 73.5]",3879563,3,,,,,-2.103119,,Left Foot,,,"[65.4, 66.2]",,Ground Pass,,8.472308,,,,Piotr Zieliński,5660.0,,,,,1,Regular Play,Rade Krunić,11512.0,Center Attacking Midfield,9,Empoli,290,"['8cd8d09f-0292-44af-acad-212c903b6b67', 'aa286d8e-27e4-4608-9159-6cb1b38157d4']",46,,,,,,,,,,,,,,,,,Empoli,290,00:03:46.482,Pass,True
,,,,,,,,,,,,,,,,,,0.898512,,,,,,,,,,,,,c31b89b8-c6aa-4a45-a9c3-b2724bcffaaf,118,,"[65.4, 66.2]",3879563,3,,,,,-0.7853982,,Left Foot,,,"[74.1, 57.5]",,Ground Pass,,12.303658,,,,Manuel Pucciarelli,7054.0,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,['91edc67c-cf80-4237-be68-4c6cee5e3455'],47,,,,,,,,,,,,,,,,,Empoli,290,00:03:47.686,Pass,
,,,,,,,,,,,,,,,,,,0.763583,,,,,,,,,,,,,99ffae9e-3520-4d02-a54d-916f43bbf0df,122,,"[74.1, 56.6]",3879563,3,,,,,1.4080689,,Left Foot,,,"[75.2, 63.3]",,Ground Pass,,6.789698,,,,Piotr Zieliński,5660.0,,,,,1,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,9,Empoli,290,"['9cfa173b-9794-4ea4-9d98-d922110252c3', 'c8d14fe9-1531-4902-8beb-bb168339c50c']",49,,,,,,,,,,,,,,,,,Empoli,290,00:03:49.843,Pass,True
,,,,,,,,,,,,,,,,,,0.297222,,,,,,,,,,,,,47ae25ae-a2e7-4cfa-be74-eb0a903dfd53,125,,"[75.8, 62.7]",3879563,3,,,,,-1.706324,,Right Foot,,,"[75.2, 58.3]",,Ground Pass,,4.4407206,,Incomplete,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,9,Empoli,290,"['4bc02621-060e-497e-8ccd-803f9cdd1494', 'faad77b7-aefa-49eb-ad51-5725eee6b8fa']",50,,,,,,,,,,,,,,,,,Empoli,290,00:03:50.607,Pass,True
