50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.055491,,,,,,,,,,,,,,,a55a5eac-7cb4-467e-88e8-c9ec31e71f67,18,,"[56.9, 34.5]",3879752,0,,,,-0.49934673,,Right Foot,,,,"[60.2, 32.7]",Ground Pass,,3.7589893,,Incomplete,,Blerim Džemaili,5554.0,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,"['2435c05c-f418-40df-ab91-8fa014cf6943', 'b1aa92cb-3ca7-45fe-a618-c1ba0f1a68d9', 'e66cf6fa-427f-4880-91f8-76d1a4335c7a']",15,,,,,,,,,,,,,,,,,,Genoa,233,00:00:15.353,Pass,True
,,,,,,,,,,,,,,,,,0.451989,,,,,,,,,,,,,,,82d0629c-e90c-4066-aff2-8168099ea6c9,24,,"[43.8, 54.0]",3879752,0,,,,-2.0533097,,Right Foot,,,,"[39.4, 45.6]",Ground Pass,,9.482615,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,['dab08c17-3521-4eb9-a86a-87a8bc6cf05b'],19,,,,,,,,,,,,,,,,,,Udinese,230,00:00:19.010,Pass,
,,,,,,,,,,,,,,,,,0.815209,,,,,,,,,,,,,,,edc1e351-4111-4bbe-9580-e602931a6b27,27,,"[39.6, 45.2]",3879752,0,,,,1.9988858,,Right Foot,,,,"[34.9, 55.5]",High Pass,,11.321661,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,3,Udinese,230,"['676eef32-29ad-44b5-b4ce-ece5da6d9481', 'f56e588a-2bf0-4bc4-9929-4ec298933280']",19,,,,,,,,,,,,,,,,,,Udinese,230,00:00:19.462,Pass,True
,,,,,,,,,,,,,,,,,1.404443,,,,,,,,,,,,,,,df6c6d1d-4c59-4ade-88ec-00573aa9407e,29,,"[34.9, 55.5]",3879752,0,,,,-0.041355718,,Head,,,,"[49.4, 54.9]",High Pass,,14.512408,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,3,Udinese,230,['e858e1a9-684c-4bd4-8530-895b7ea2dff7'],20,,,,,,,,,,,,,,,,,,Udinese,230,00:00:20.278,Pass,
,,,,,,,,,,,,,,,,,0.518266,,,,,,,,,,,,,,,fe0a6f0b-1ec2-4180-92a7-f8afeee33ab8,33,,"[50.2, 56.5]",3879752,0,,,,-1.79129,,Right Foot,,,,"[48.9, 50.7]",Ground Pass,,5.9439044,,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,3,Udinese,230,"['3943b9af-5f33-414b-9046-5fe2a3502ef1', '5c23ef01-13bd-4e21-ac27-e59b675bc509']",22,,,,,,,,,,,,,,,,,,Udinese,230,00:00:22.484,Pass,True
,,,,,,,,,,,,,,,,,1.392438,,,,,,,,,,,,,,,041df327-9d85-43c8-a5a3-38972ac7fe6d,36,,"[48.9, 50.5]",3879752,0,,,,-1.0101093,,Right Foot,,,,"[51.6, 46.2]",Ground Pass,,5.0774007,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,['5c51ce85-abd7-48ee-81d4-260d3d2a0ec1'],23,,,,,,,,,,,,,,,,,,Udinese,230,00:00:23.354,Pass,
,,,,,,,,,,,,,,,,,1.134471,,,,,,,,,,,,,,,ec6e065f-599f-4719-88c0-2ee163c35adc,41,,"[53.9, 49.5]",3879752,0,,,,1.0388225,,Right Foot,,,,"[64.2, 67.0]",Ground Pass,,20.306156,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,3,Udinese,230,"['28c9e278-b733-4609-b76d-2c86a187d36e', '58f9fab5-1d95-41fd-ab96-5f8ba634bd90', '5a0780e5-a910-4012-a5a0-c4f5e01174f6']",25,,,,,,,,,,,,,,,,,,Udinese,230,00:00:25.898,Pass,True
,,,,,,,,,,,,,,,,,1.195735,,,,,,,,,,,,,,,114609e7-63f2-4330-8e47-734eff95ed39,45,,"[84.0, 71.2]",3879752,0,,,,-2.3068519,,Right Foot,,,,"[68.6, 54.2]",Ground Pass,,22.938177,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,3,Udinese,230,"['41bf8ac8-ffdb-4af1-9209-92e03aa03934', 'b9665f93-0235-4620-83be-11cd9a32c43e']",31,,,,,,,,,,,,,,,,,,Udinese,230,00:00:31.518,Pass,True
,,,,,,,,,,,,,,,,,0.746947,,,,,,,,,,,,,,,351e3e47-2421-447e-a287-419825a7a914,48,,"[67.9, 57.5]",3879752,0,,,,0.3316512,,Right Foot,,,,"[83.0, 62.7]",Ground Pass,,15.970284,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,3,Udinese,230,['81f59504-63ad-4811-9c47-41cce03deeb3'],33,,,,,,,,,,,,,,,,,,Udinese,230,00:00:33.910,Pass,
,,,,,,,,,,,,,,,,,0.713852,,,,,,,,,,,,,,,c3643500-64aa-48fd-8821-56aa2e355c41,51,,"[84.9, 58.2]",3879752,0,,,,-0.8272898,,Right Foot,,,,"[92.9, 49.5]",Ground Pass,,11.819053,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,3,Udinese,230,['1cfa32dd-7e99-4020-acce-a553a82bf829'],36,,,,,,,,,,,,,,,,,,Udinese,230,00:00:36.351,Pass,
,,,,,,,,,,,,,,,,,1.146814,,,,,,,,,,,,,,,0cf9a5bd-2379-4a8f-b169-f0587989b599,53,,"[92.5, 49.5]",3879752,0,,,,1.2136623,,Right Foot,,,,"[97.5, 62.9]",Ground Pass,,14.302447,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,3,Udinese,230,"['6fa5626e-138b-4756-b87e-96ba73d47633', 'afe58f38-b4c1-479c-967c-71c414ef269d']",37,,,,,,,,,,,,,,,,,,Udinese,230,00:00:37.065,Pass,
,,,,,,,,,,,,,,,,,1.321256,,,,,,,,,,,,,,,afe58f38-b4c1-479c-967c-71c414ef269d,56,,"[22.6, 17.2]",3879752,0,,,,-0.040793683,,Left Foot,,,,"[37.3, 16.6]",Ground Pass,,14.71224,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,Recovery,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,3,Udinese,230,"['0cf9a5bd-2379-4a8f-b169-f0587989b599', '55599ee4-63d2-4943-aec7-6b5ed3d2b354', 'ad04beda-a474-467b-b83f-d150f56ea5d4']",38,,,,,,,,,,,,,,,,,,Genoa,233,00:00:38.212,Pass,True
,,,,,,,,,,,,,,,,,0.163936,,,,,,,,,,,,,,,817b3e41-de58-45ab-98ac-4ee1e7fc728d,60,,"[35.6, 17.0]",3879752,0,,,,1.2772074,,Left Foot,,,,"[36.9, 21.3]",Ground Pass,,4.4922156,,Incomplete,,Blerim Džemaili,5554.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Left Wing,3,Udinese,230,"['86ac84f8-a7b1-4418-aea1-e61ed770953c', 'c8ddd19a-0dac-4568-b117-c103db94793d', 'f67daedf-127c-49f5-9e36-7ed855877d9d']",39,,,,,,,,,,,,,,,,,,Genoa,233,00:00:39.837,Pass,True
,,,,,,,,,,,,,,,,,0.542016,,,,,,,,,,,,,,,de09cfce-0244-46b5-bd63-874f182ac3de,66,,"[88.2, 64.6]",3879752,0,,,,-1.0332097,,Right Foot,,,,"[91.3, 59.4]",Ground Pass,,6.0539246,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,"['3de5312a-d471-4cf1-878a-e0dc44db4ddb', 'd7d80246-e042-48fa-960f-1d58db617409']",41,,,,,,,,,,,,,,,,,,Udinese,230,00:00:41.336,Pass,True
,,,,,,,,,,,,,,,,,1.406897,,,,,,,,,,,,,,,a94d83f3-e95c-462f-88a5-07060b34fa33,69,,"[91.3, 59.4]",3879752,0,,,,0.8172345,,Right Foot,,,,"[98.9, 67.5]",Ground Pass,,11.107204,,,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,3,Udinese,230,['65867b66-8258-47ea-a190-b19eb5d30267'],41,,,,,,,,,,,,,,,,,,Udinese,230,00:00:41.920,Pass,
,,,,,,,,,,,,,,,,,0.11576,,,,,,,,,,,,,,,298ef492-ab2d-4d65-8560-6fc1738b3786,72,,"[112.1, 74.7]",3879752,0,,,,-1.5707964,,Right Foot,,,,"[112.1, 67.9]",Low Pass,,6.8,,Incomplete,,,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,['2e3fe26d-e9fc-42b2-8715-429c802f73fe'],46,,,,,,,,,,,,,,,,,,Udinese,230,00:00:46.527,Pass,
,,,,,,,,,,,,,,,,,1.166323,,,,,,,,,,,,,,,ae9df9ec-4955-4cf9-ba5c-f3a8d53254f6,74,,"[110.9, 80.0]",3879752,0,,,,-2.0310192,,,,,,"[105.1, 68.3]",Low Pass,,13.058714,,,,Guilherme dos Santos Torres,6729.0,,,,,Throw-in,1,From Throw In,Edenílson Andrade dos Santos,25116.0,Right Wing Back,4,Udinese,230,['068d43d1-ce23-41e4-a8c0-01a78fec24a7'],56,,,,,,,,,,,,,,,,,,Udinese,230,00:00:56.874,Pass,
,,,,,,,,,,,,,,,,,0.236582,,,,,,,,,,,,,,,77a2e8c9-0173-4397-ac53-557ca724a742,83,,"[111.5, 74.5]",3879752,1,,,,-1.6278771,,Right Foot,,,,"[111.1, 67.5]",Ground Pass,,7.0114193,,Incomplete,,,,,,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,4,Udinese,230,"['1302b1f1-22a0-445c-8a09-685cc8ee45d3', 'd7e0b1b7-10c7-4af4-9027-8973c8dba42e']",3,,,,,,,,,,,,,,,,,,Udinese,230,00:01:03.123,Pass,True
,,,,,,,,,,,,,,,,,1.327115,,,,,,,,,,,,,,,ac330f57-59dc-4119-be13-35533b176bee,85,,"[120.0, 80.0]",3879752,1,,,,-2.2565258,,Right Foot,,,,"[114.6, 73.4]",Ground Pass,,8.527602,,,,Guilherme dos Santos Torres,6729.0,,,,,Corner,1,From Corner,Edenílson Andrade dos Santos,25116.0,Right Wing Back,5,Udinese,230,['7acd936b-978f-41c2-b710-0912af3620e7'],29,,,,,,,,,,,,,,,,,,Udinese,230,00:01:29.602,Pass,
,,,,,,,,,,,,,,,,,1.132407,,,,,,,,,,,,,,,6e497544-de72-4ae9-8957-6c3598934ae3,87,,"[115.6, 72.4]",3879752,1,,,,-1.6075445,,Right Foot,True,,,"[114.6, 45.2]",High Pass,,27.218376,,Incomplete,,,,,,,,,1,From Corner,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,5,Udinese,230,['e4e9ea3f-878e-4d04-8251-6ccc89e9e664'],30,,,,,,,,,,,,,,,,,,Udinese,230,00:01:30.929,Pass,
,,,,,,,,,,,,,,,,,1.162451,,,,,,,,,,,,,,,ab4bdd55-0d11-448b-964a-cd55b06e655a,91,,"[55.9, 19.9]",3879752,1,,,,-1.0209432,,Left Foot,,,,"[63.5, 7.5]",Ground Pass,,14.543727,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Wing,6,Genoa,233,['08ec8fea-a948-4323-965c-5ebe66667902'],43,,,,,,,,,,,,,,,,,,Genoa,233,00:01:43.403,Pass,
,,,,,,,,,,,,,,,,,1.567044,,,,,,,,,,,,,,,c86348df-3204-4913-bd24-a598e03f0493,94,,"[63.9, 15.5]",3879752,1,,,,2.7901478,,Left Foot,,,,"[42.9, 23.2]",Ground Pass,,22.367163,,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Left Wing,6,Genoa,233,['1634a759-2c34-40cd-a192-9efab11670ef'],47,,,,,,,,,,,,,,,,,,Genoa,233,00:01:47.701,Pass,
,,,,,,,,,,,,,,,,,1.311027,,,,,,,,,,,,,,,11e44878-5a2a-48a9-9bda-559fb24e2544,97,,"[42.9, 23.2]",3879752,1,,,,1.82812,,Left Foot,,,,"[37.9, 42.2]",Ground Pass,,19.646883,,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,6,Genoa,233,['506d425d-7137-4266-ae1f-bced5ff4c5a0'],49,,,,,,,,,,,,,,,,,,Genoa,233,00:01:49.784,Pass,
,,,,,,,,,,,,,,,,,1.326577,,,,,,,,,,,,,,,785361d8-34d1-455e-84ca-85262272125f,100,,"[47.8, 44.7]",3879752,1,,,,-1.4525763,,Right Foot,,,,"[50.9, 18.6]",Ground Pass,,26.283455,,,,Blerim Džemaili,5554.0,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,6,Genoa,233,['8c151353-68e6-486b-b2d7-ae9e6d701bd3'],55,,,,,,,,,,,,,,,,,,Genoa,233,00:01:55.973,Pass,
,,,,,,,,,,,,,,,,,2.424352,,,,,,,,,,,,,,,a89b1b40-3e02-464a-bef3-4cbb77d26e32,103,,"[49.5, 22.6]",3879752,2,,,,1.2010278,,Right Foot,,,,"[69.5, 74.2]",High Pass,,55.3404,,,,Tomás Eduardo Rincón Hernández,7475.0,,True,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,6,Genoa,233,['d6a2f58c-fede-4322-9b2e-65db0950813a'],0,,,,,,,,,,,,,,,,,,Genoa,233,00:02:00.939,Pass,
,,,,,,,,,,,,,,,,,0.873477,,,,,,,,,,,,,,,bfd6e286-c5df-49bb-bd54-35585c50fd86,107,,"[69.5, 72.7]",3879752,2,,,,-1.9815133,,Right Foot,,,,"[64.1, 60.3]",Ground Pass,,13.524792,,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Wing Back,6,Genoa,233,"['c6dac624-938c-4dfe-a2d9-b4de7c03738a', 'f06cd7a7-84ba-436c-82fd-40f23321174d']",5,,,,,,,,,,,,,,,,,,Genoa,233,00:02:05.974,Pass,True
,,,,,,,,,,,,,,,,,1.182895,,,,,,,,,,,,,,,cb2d4716-47f0-4e31-9ba2-f462170f823a,110,,"[65.0, 60.3]",3879752,2,,,,0.04452501,,Right Foot,,,,"[85.2, 61.2]",Low Pass,,20.22004,,,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,6,Genoa,233,['b724858b-21cd-4db1-a5f8-0073ee6fcb16'],6,,,,,,,,,,,,,,,,,,Genoa,233,00:02:06.887,Pass,
,,,,,,,,,,,,,,,,,0.711406,,,,,,,,,,,,,,,e8a142d0-cf1d-4258-9054-e89cf56876d2,115,,"[48.5, 18.9]",3879752,2,,,,-2.0920722,,Right Foot,,,,"[42.7, 8.8]",Ground Pass,,11.646888,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,Recovery,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,6,Genoa,233,['39e3d90e-fa88-4397-a714-decfd0fcfa0d'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:02:09.806,Pass,
,,,,,,,,,,,,,,,,,0.376718,,,,,,,,,,,,,,,bead94ca-7bff-4dbc-b416-a0d047225d04,118,,"[42.7, 8.8]",3879752,2,,,,0.07982998,,Left Foot,,,,"[50.2, 9.4]",Ground Pass,,7.5239615,,Incomplete,,Emil Hallfreðsson,5512.0,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,6,Genoa,233,"['926b4f93-6500-42a5-819e-42962f749d77', 'ea7e5556-ad21-400b-be74-696fc98b5730']",11,,,,,,,,,,,,,,,,,,Udinese,230,00:02:11.413,Pass,
,,,,,,,,,,,,,,,,,0.560093,,,,,,,,,,,,,,,cfee4272-29b2-4b08-b36a-606a369868ef,122,,"[55.7, 70.3]",3879752,2,,,,1.3101939,,Right Foot,,,,"[57.3, 76.3]",Ground Pass,,6.20967,,,,Ezequiel Muñoz,6894.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Wing Back,6,Genoa,233,['b3df2493-f62c-4702-aead-84e38fa5e3b9'],17,,,,,,,,,,,,,,,,,,Genoa,233,00:02:17.158,Pass,
,,,,,,,,,,,,,,,,,1.825749,,,,,,,,,,,,,,,796b0ca5-d971-4b7f-9fb6-99a073ac8245,134,,"[50.5, 77.3]",3879752,2,,,,-2.6305764,,Left Foot,,,,"[33.2, 67.6]",Ground Pass,,19.833809,,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Wing Back,6,Genoa,233,['e586003a-9b0f-4c08-953d-85bc08450730'],21,,,,,,,,,,,,,,,,,,Genoa,233,00:02:21.748,Pass,
