50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.988488,,,,,,,,,,,,e1ac96f2-351f-4133-840e-488663e15f92,19,,,"[21.9, 72.7]",3879595,0,,,,0.14102012,,Right Foot,,,"[69.8, 79.5]",,High Pass,,48.380264,,Out,,Jacopo Sala,7020.0,,,,,,1,From Kick Off,Eros Pisano,11342.0,Right Back,2,Hellas Verona,226,"['637161c4-dbcc-4b93-a7b4-1a6c1026d442', '68e61f62-59e3-43ba-9f71-91f53e8607ae']",13,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:13.872,Pass,True
,,,,,,,,,,,,,,,,,,,0.99741,,,,,,,,,,,,fb149181-712c-479d-a2aa-638121eaf251,21,,,"[50.6, 0.1]",3879595,0,,,,1.3476263,,,,,"[53.8, 14.2]",,High Pass,,14.458562,,,,Matías Vecino Falero,5255.0,,,,,Throw-in,1,From Throw In,Manuel Pasqual,11516.0,Left Wing Back,3,Fiorentina,239,['e7014114-539c-4fd7-97cf-20128bb88016'],18,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:18.413,Pass,
,,,,,,,,,,,,,,,,,,,1.25247,,,,,,,,,,,,7a9b5c67-4d87-4d0a-aec7-92a7e68320e0,25,,,"[47.9, 12.6]",3879595,0,,,,-2.9112709,,Right Foot,,,"[33.4, 9.2]",,Ground Pass,,14.893287,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,['c721dbb6-eaf2-4a40-8b09-c9e97f1a6063'],21,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:21.985,Pass,
,,,,,,,,,,,,,,,,,,,2.645633,,,,,,,,,,,,c3421363-4520-4ff6-b420-7caa9b72ff48,28,,,"[31.5, 14.2]",3879595,0,,,,2.3793385,,Left Foot,,,"[9.4, 35.3]",,Ground Pass,,30.555197,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['ef030840-e381-4f8b-aea6-13c53305eebe'],24,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:24.198,Pass,
,,,,,,,,,,,,,,,,,,,1.077401,,,,,,,,,,,,2623f865-2b19-4351-b5ec-05c6f6258a2a,31,,,"[14.7, 35.9]",3879595,0,,,,1.1847702,,Left Foot,,,"[22.3, 54.6]",,Ground Pass,,20.18539,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,3,Fiorentina,239,['3f7df05a-113b-4de7-a183-4412782c14a2'],28,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:28.463,Pass,
,,,,,,,,,,,,,,,,,,,2.243301,,,,,,,,,,,,10171b2a-0d99-47f3-b4e3-cb149eb47fbc,34,,,"[23.8, 53.6]",3879595,0,,,,-1.4093474,,Right Foot,,,"[28.8, 22.9]",,Ground Pass,,31.104502,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,3,Fiorentina,239,['6bf8a8c8-6c16-47da-97f7-9132577147f2'],30,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:30.746,Pass,
,,,,,,,,,,,,,,,,,,,0.803609,,,,,,,,,,,,b6f79b16-378f-41b7-ac3d-67e6dee12819,37,,,"[43.3, 23.0]",3879595,0,,,,0.7922008,,Left Foot,,,"[50.6, 30.4]",,Ground Pass,,10.394711,,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['50cc4a7a-8d95-4f84-8de3-9a23cbf0296c'],35,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:35.441,Pass,
,,,,,,,,,,,,,,,,,,,1.7605,,,,,,,,,,,,3bf09227-5360-4a32-bc6c-716577527fc1,40,,,"[50.6, 30.4]",3879595,0,,,,-1.6606438,,Right Foot,,,"[49.6, 19.3]",,Ground Pass,,11.144954,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,['302a063f-c45b-47f6-b70b-a8319df3ec59'],36,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:36.429,Pass,
,,,,,,,,,,,,,,,,,,,1.070227,,,,,,,,,,,,34efa62e-2e5c-4cb2-a971-a4992c553724,43,,,"[49.6, 19.3]",3879595,0,,,,0.25765628,,Left Foot,,,"[64.4, 23.2]",,Ground Pass,,15.305228,,,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,['2a49120f-ecd5-4095-a762-7e1532b7a8bc'],38,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:38.296,Pass,
,,,,,,,,,,,,,,,,,,,1.456251,,,,,,,,,,,,98c1b627-12b5-4948-83bc-111fe8cbb764,48,,,"[64.4, 25.0]",3879595,0,,,,1.9876032,,Right Foot,,,"[58.6, 38.1]",,Ground Pass,,14.326549,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Left Attacking Midfield,3,Fiorentina,239,"['2dc98bb0-0043-4a0c-a4d2-5dfae6e726c5', '40cfd117-0152-4219-abf0-0c39f5db5e61', 'ce7fdb3b-20a2-4e6e-b12b-50f5baee1510']",39,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:39.573,Pass,True
,,,,,,,,,,,,,,,,,,,1.549266,,,,,,,,,,,,769a1496-f39f-4aeb-8c5a-af423ce208e7,51,,,"[58.0, 37.5]",3879595,0,,,,-0.3554166,,Right Foot,,,"[80.9, 29.0]",,High Pass,,24.426624,,Incomplete,,Giuseppe Rossi,7141.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Defensive Midfield,3,Fiorentina,239,"['50a57566-a993-4b6a-9e2b-863bc8381da9', '7b0dc718-7c63-4b1a-b79c-1f733c055d97', 'cd239300-c96f-4ef6-81a9-0e18d987d1fa']",41,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:41.029,Pass,True
,,,,,,,,,,,,,,,,,,,0.73017,,,,,,,,,,,,50a57566-a993-4b6a-9e2b-863bc8381da9,53,,,"[39.2, 51.1]",3879595,0,,,,-0.041153222,,Head,,,"[56.2, 50.4]",,High Pass,,17.014406,,Incomplete,,Artur Ioniţă,7949.0,,,,,Recovery,1,From Throw In,Eros Pisano,11342.0,Right Back,3,Fiorentina,239,"['769a1496-f39f-4aeb-8c5a-af423ce208e7', '86c0df09-6261-408a-9262-a5f2e13d002b', 'a6a4ddc6-6075-4422-bbea-416714863858']",42,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:42.578,Pass,
,,,,,,,,,,,,,,,,,,,0.830344,,,,,,,,,,,,a6a4ddc6-6075-4422-bbea-416714863858,55,,,"[63.9, 29.7]",3879595,0,,,,0.3113703,,Other,,,"[72.6, 32.5]",,Low Pass,,9.139475,,,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,3,Fiorentina,239,"['50a57566-a993-4b6a-9e2b-863bc8381da9', 'cd0be549-4202-45a9-93b9-99d0c7916379']",43,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:43.309,Pass,
,,,,,,,,,,,,,,,,,,,1.076246,,,,,,,,,,,,af86de86-e262-477c-ab26-9612045182cd,59,,,"[72.2, 32.5]",3879595,0,,,,-0.9478873,,Right Foot,,,"[77.3, 25.4]",,Low Pass,,8.741854,,Unknown,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Right Defensive Midfield,3,Fiorentina,239,"['490f59c3-e1d3-4a33-8f6a-f6d9db2436ba', '6c09672a-2d7c-4faf-9088-9fd58e427206', 'c768e920-f33d-48f8-8369-5b7d0ab7b97a']",44,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:44.139,Pass,True
,,,,,,,,,,,,,,,,,,,1.496,,,,,,,,,,,,069adf78-19b8-49bf-8cf9-25e4a4212377,64,,,"[76.1, 25.4]",3879595,1,True,,,2.3013046,,Left Foot,,,"[63.2, 39.8]",,Ground Pass,,19.333132,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Free Kick,1,From Free Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,4,Fiorentina,239,['d03e8781-5788-4913-a097-c17cc82e64b4'],8,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:08.876,Pass,
,,,,,,,,,,,,,,,,,,,1.7184,,,,,,,,,,,,4226e9f2-2348-4e96-8e9b-27905acd31f0,66,,,"[63.4, 39.8]",3879595,1,,,,-1.5208379,,Right Foot,,,"[64.4, 19.8]",,Ground Pass,,20.024984,,,,Davide Astori,8275.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,4,Fiorentina,239,['81ff31f7-f7db-4ee0-a3ad-17e73025d22f'],11,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:11.602,Pass,
,,,,,,,,,,,,,,,,,,,3.695027,,,,,,,,,,,,8d87eac0-2b5c-4093-ae8d-69a18f402b47,69,,,"[64.4, 19.8]",3879595,1,,,,0.032362796,,Left Foot,,,"[120.0, 21.6]",,High Pass,,55.629128,,Out,,Manuel Pasqual,11516.0,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,4,Fiorentina,239,['9a57feb1-613a-402e-baf9-b4b482d45622'],14,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:14.543,Pass,
,,,,,,,,,,,,,,,,,,,4.024577,,,,,,,,,,,,5c706af3-35d2-4bae-9c67-6a400030c8ec,71,,,"[6.0, 44.0]",3879595,1,,,,-0.37080935,,Right Foot,,,"[64.9, 21.1]",,High Pass,,63.195095,,Incomplete,,Boško Janković,26442.0,,,,,Goal Kick,1,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,5,Hellas Verona,226,"['1bdf4e0f-d225-499a-b97b-74e4ecf89a06', '7ced5f53-9db9-4cfe-9aca-cad69296dfd5']",40,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:40.720,Pass,
,,,,,,,,,,,,,,,,,,,0.984031,,,,,,,,,,,,f9d8ff98-33eb-4481-849c-837f220d17ea,75,,,"[56.2, 13.7]",3879595,1,,,,-2.0050406,,Head,,,"[53.0, 6.8]",,Low Pass,,7.605919,,,,Samuel Souprayen,7695.0,,,,,Recovery,1,From Goal Kick,Leandro Greco,32119.0,Left Center Midfield,5,Hellas Verona,226,['787563d6-f5ab-45af-96d8-02e8153417db'],46,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:46.478,Pass,
,,,,,,,,,,,,,,,,,,,1.850435,,,,,,,,,,,,cc065a15-6e21-48c8-8286-3c49f2c69ae4,79,,,"[52.1, 4.6]",3879595,1,,,,2.6779451,,Left Foot,,,"[31.1, 15.1]",,Low Pass,,23.478714,,,,Vangelis Moras,31488.0,,,,,,1,From Goal Kick,Samuel Souprayen,7695.0,Left Back,5,Hellas Verona,226,"['3a0c8f8d-f80b-460c-919a-be37d688c92b', '4abfe37a-87dd-46af-ae6c-3ffba3886dfe']",47,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:47.502,Pass,True
,,,,,,,,,,,,,,,,,,,2.259429,,,,,,,,,,,,4d53585c-fbd5-428b-a4db-1293aecebe01,83,,,"[29.3, 15.1]",3879595,1,,,,2.4240513,,Right Foot,,,"[7.3, 34.3]",,Ground Pass,,29.2,,,,Pierluigi Gollini,8274.0,,,,,,1,From Goal Kick,Vangelis Moras,31488.0,Left Center Back,5,Hellas Verona,226,"['118d3d7f-171e-4612-ba8d-fd7bd116a766', '6d9ec187-97ab-41fe-91d9-9a748941cfd5']",50,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:50.052,Pass,True
,,,,,,,,,,,,,,,,,,,1.449381,,,,,,,,,,,,ff5275ad-1a69-4299-9500-8887b2ed9403,86,,,"[7.3, 34.3]",3879595,1,,,,-1.3057535,,Right Foot,,,"[14.9, 6.3]",,Ground Pass,,29.0131,,,,Vangelis Moras,31488.0,,,,,,1,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,5,Hellas Verona,226,['3b2e29d1-1a8a-4e13-b4ca-9a95bc748a1d'],52,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:52.352,Pass,
,,,,,,,,,,,,,,,,,,,3.98848,,,,,,,,,,,,6d06cdcc-c132-4819-bd1e-8b56a0d708b0,89,,,"[14.9, 6.3]",3879595,1,,,,-0.1147355,,Right Foot,,,"[68.7, 0.1]",,Ground Pass,,54.15607,,Out,,Boško Janković,26442.0,,,,,,1,From Goal Kick,Vangelis Moras,31488.0,Left Center Back,5,Hellas Verona,226,['2cc23afd-8aee-4783-b375-08b60686475c'],55,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:55.292,Pass,
,,,,,,,,,,,,,,,,,,,2.090701,,,,,,,,,,,,05024e67-602e-4527-af07-e8ef707e14b8,93,,,"[50.2, 80.0]",3879595,2,True,,,-2.8242602,,,,,"[29.8, 73.3]",,Low Pass,,21.472075,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,6,Fiorentina,239,['5bacb702-9766-4fe6-a77e-9f08e612c885'],26,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:26.694,Pass,
,,,,,,,,,,,,,,,,,,,2.719704,,,,,,,,,,,,5f741810-1542-4c47-9047-0c88461553f7,95,,,"[32.0, 67.3]",3879595,2,True,,,-1.3071283,,Right Foot,,,"[43.5, 24.7]",,Ground Pass,,44.124935,,,,Davide Astori,8275.0,,True,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,6,Fiorentina,239,['fa16249d-dedc-49e6-b907-4dba94e0e904'],29,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:29.378,Pass,
,,,,,,,,,,,,,,,,,,,0.828142,,,,,,,,,,,,31bfd7ad-6227-4379-8088-9e1eaac8e6bd,98,,,"[47.8, 28.1]",3879595,2,,,,0.43984258,,Left Foot,,,"[58.0, 32.9]",,Ground Pass,,11.272977,,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,"['7ba45669-2d1f-4a67-97eb-ea178bd5f89f', 'f47d613f-2c51-48ac-a192-5b190f200124']",33,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:33.059,Pass,True
,,,,,,,,,,,,,,,,,,,1.899562,,,,,,,,,,,,6c7875be-c1b1-46d7-950c-cbfd60c74f61,100,,,"[58.1, 33.2]",3879595,2,,,,-1.3203533,,Left Foot,,,"[63.6, 11.7]",,Ground Pass,,22.19234,,,,Manuel Pasqual,11516.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,6,Fiorentina,239,['34d0a3e5-1da0-49ce-957e-e1dbaafb0bec'],33,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:33.887,Pass,
,,,,,,,,,,,,,,,,,,,1.876294,,,,,,,,,,,,80022edd-e2c6-4c7d-9318-2876d62bef92,102,,,"[63.9, 11.7]",3879595,2,,,,2.8501358,,Left Foot,,,"[48.9, 16.2]",,Low Pass,,15.6604595,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Wing Back,6,Fiorentina,239,['6f49c2fd-948c-48a4-8fee-23357edacbd9'],35,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:35.787,Pass,
,,,,,,,,,,,,,,,,,,,2.853118,,,,,,,,,,,,f1dbf7c7-56d7-4143-8223-db8c0d0a1b2b,105,,,"[49.9, 16.2]",3879595,2,,,,0.7990959,,Left Foot,,,"[89.5, 56.9]",,High Pass,,56.786003,,Incomplete,,Giuseppe Rossi,7141.0,,True,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,"['3cfae24b-f41b-42e5-aa89-fa5c63ef31d6', '5dc6385a-df65-4577-9c17-6edb9fe76dcc', '881a8d57-7d11-45fd-ad32-1a4a94df6f95']",37,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:37.663,Pass,True
,,,,,,,,,,,,,,,,,,,1.298663,,,,,,,,,,,,5dc6385a-df65-4577-9c17-6edb9fe76dcc,107,,,"[30.6, 23.2]",3879595,2,,,,0.4837791,,Head,,,"[48.3, 32.5]",,High Pass,,19.9945,,,,Leandro Greco,32119.0,,,,,Recovery,1,Regular Play,Vangelis Moras,31488.0,Left Center Back,7,Hellas Verona,226,"['808952ff-a0ed-4e9b-af64-708b0ed3d1ce', 'f1dbf7c7-56d7-4143-8223-db8c0d0a1b2b']",40,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:40.516,Pass,
,,,,,,,,,,,,,,,,,,,2.002629,,,,,,,,,,,,78cc76c1-4862-47d5-adec-63b45a37dc86,111,,,"[47.9, 31.4]",3879595,2,,,,-2.2342947,,Left Foot,,,"[32.5, 11.7]",,Ground Pass,,25.005,,,,Samuel Souprayen,7695.0,,,,,,1,Regular Play,Leandro Greco,32119.0,Left Center Midfield,7,Hellas Verona,226,['b2b470b2-a3eb-4912-84fd-9869bf3097db'],42,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:42.815,Pass,
