ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6facd034-ac19-45a8-9252-e0eab628c1c3,1,,,3879827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 31}, {'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 5630, 'name': 'Dries Mertens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 3949, 'name': 'Manolo Gabbiadini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]}",Napoli,227,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fa5eade9-d17f-4618-811e-b33adbedb7c5,2,,,3879827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,,0,,,,,,,,,,,,,,,,,"{'formation': 451, 'lineup': [{'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 83}, {'player': {'id': 7164, 'name': 'Ibrahima Mbaye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 8873, 'name': 'Marios Oikonomou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 399299, 'name': 'Kévin Constant'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 40119, 'name': 'Juan Camilo Zúñiga Mosquera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 33}, {'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 8851, 'name': 'Saphir Sliti Taïder'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 386640, 'name': 'Robert Acquafresca'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Bologna,240,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,82e29ea3-c105-43c4-bf48-1d9a87e3d1b3,3,,,3879827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,['096a955b-99e5-4ff4-bd08-904b271622d1'],0,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,096a955b-99e5-4ff4-bd08-904b271622d1,4,,,3879827,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,['82e29ea3-c105-43c4-bf48-1d9a87e3d1b3'],0,,,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd43222e-4156-4649-b337-1a02080165b2,2222,,,3879827,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Bologna,240,['af74f6a2-89ab-4933-9b9f-1e072d7b1ff3'],0,,,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,af74f6a2-89ab-4933-9b9f-1e072d7b1ff3,2223,,,3879827,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Bologna,240,['dd43222e-4156-4649-b337-1a02080165b2'],0,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.439368,,,,,,,,,,,,,,,0696c718-4fd1-48b3-b83f-3ed7f5d52817,5,,"[61.0, 40.1]",3879827,0,,,,1.9559538,,Right Foot,,,"[59.5, 43.8]",,Ground Pass,,3.992493,,,,Matteo Brighi,18027.0,,,,,Kick Off,1,From Kick Off,Robert Acquafresca,386640.0,Center Forward,2,Bologna,240,['42738351-00e7-4ee1-a8bd-318fe04a2612'],0,,,,,,,,,,,,,,,,,,Bologna,240,00:00:00.384,Pass,
,,,,,,,,,,,,,,,1.311839,,,,,,,,,,,,,,,ef92835e-026b-4d8b-bb22-596d028abce3,8,,"[58.8, 43.8]",3879827,0,,,,-2.8706458,,Right Foot,,,"[44.4, 39.8]",,Ground Pass,,14.945233,,,,Amadou Diawara,8284.0,,,,,,1,From Kick Off,Matteo Brighi,18027.0,Right Center Midfield,2,Bologna,240,['0633ad00-55e2-4020-b8dd-f66d0624b97b'],1,,,,,,,,,,,,,,,,,,Bologna,240,00:00:01.048,Pass,
,,,,,,,,,,,,,,,0.861189,,,,,,,,,,,,,,,2c2fcda4-85f9-4386-82dc-a5119c3887c9,13,,"[48.9, 39.1]",3879827,0,,,,-1.2514671,,Right Foot,,,"[53.0, 26.7]",,Ground Pass,,13.060245,,,,Saphir Sliti Taïder,8851.0,,,,,,1,From Kick Off,Amadou Diawara,8284.0,Center Midfield,2,Bologna,240,"['09ab47aa-6754-41a8-a1cf-d3d7f9d4066b', '0a48d748-b803-4372-a359-3a027fd07660']",4,,,,,,,,,,,,,,,,,,Bologna,240,00:00:04.718,Pass,True
,,,,,,,,,,,,,,,1.098396,,,,,,,,,,,,,,,fe888237-5656-418a-bed1-895c28095d71,16,,"[49.3, 29.2]",3879827,0,,,,-2.752276,,Left Foot,,,"[33.7, 22.8]",,Ground Pass,,16.861792,,,,Luca Rossettini,7142.0,,,,,,1,From Kick Off,Saphir Sliti Taïder,8851.0,Left Center Midfield,2,Bologna,240,['fe4be197-e7b8-4786-a269-473085a1bcca'],6,,,,,,,,,,,,,,,,,,Bologna,240,00:00:06.584,Pass,
,,,,,,,,,,,,,,,2.768935,,,,,,,,,,,,,,,5e7d25ca-7190-41ea-bcb4-2bd7704c80f3,19,,"[35.3, 9.3]",3879827,0,,,,-0.17243856,,Left Foot,,,"[86.4, 0.4]",,Ground Pass,,51.86926,,Out,,Kévin Constant,399299.0,,,,,,1,From Kick Off,Luca Rossettini,7142.0,Left Center Back,2,Bologna,240,['2522d55c-bbbd-4d62-ad77-88b974ab9348'],9,,,,,,,,,,,,,,,,,,Bologna,240,00:00:09.696,Pass,
,,,,,,,,,,,,,,,1.386222,,,,,,,,,,,,,,,caadd753-cdf6-489f-afa6-d9b2d004139d,21,,"[35.9, 80.0]",3879827,0,,,,-0.823218,,,,,"[44.8, 70.4]",,High Pass,,13.090837,,,,Allan Marques Loureiro,7035.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,['d713dbee-1926-42d0-8cf1-45e2c63077c4'],18,,,,,,,,,,,,,,,,,,Napoli,227,00:00:18.042,Pass,
,,,,,,,,,,,,,,,1.373051,,,,,,,,,,,,,,,7fd9aaab-2619-4606-b6fd-108f334b404f,25,,"[44.8, 68.3]",3879827,0,,,,2.781644,,Right Foot,,,"[35.5, 71.8]",,High Pass,,9.9368,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,"['09e0c264-10d4-46dd-b187-9abad6d1b2c5', 'fd6fd43f-ad37-4ce8-baa0-785fca5cb710']",20,,,,,,,,,,,,,,,,,,Napoli,227,00:00:20.230,Pass,True
,,,,,,,,,,,,,,,2.914217,,,,,,,,,,,,,,,b2fd9f0a-0f75-492c-a16a-2cfb36b58974,29,,"[36.8, 71.3]",3879827,0,,,,-2.3429794,,Right Foot,,,"[25.6, 59.8]",,Low Pass,,16.052725,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,"['6881536a-be4d-4da3-a475-c62980488806', 'df76749f-eb64-45c2-8c1f-cf497c20bb00']",21,,,,,,,,,,,,,,,,,,Napoli,227,00:00:21.694,Pass,True
,,,,,,,,,,,,,,,1.925594,,,,,,,,,,,,,,,a7fb33f7-df0c-4c6e-90b1-9f78258850da,32,,"[18.2, 47.5]",3879827,0,,,,-1.363857,,Right Foot,,,"[22.0, 29.4]",,Ground Pass,,18.494595,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['2ebe5577-c380-4491-b768-a33b3e14eb40'],26,,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.012,Pass,
,,,,,,,,,,,,,,,0.85497,,,,,,,,,,,,,,,0b7fab01-78ab-4bc1-9c22-fc1a490f0ad6,35,,"[37.1, 21.8]",3879827,0,,,,-0.3142319,,Right Foot,,,"[45.1, 19.2]",,Ground Pass,,8.411897,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,3,Napoli,227,['29f10244-68b4-4bd3-a7dc-e2e5e5d16f98'],30,,,,,,,,,,,,,,,,,,Napoli,227,00:00:30.391,Pass,
,,,,,,,,,,,,,,,0.767769,,,,,,,,,,,,,,,8166baeb-cf7a-4ec2-a6cf-cf6d5d0676bf,37,,"[45.1, 19.2]",3879827,0,,,,2.0803885,,Right Foot,,,"[39.4, 29.4]",,Ground Pass,,11.684606,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['587de2f5-c1bf-42f8-9ec3-67204c56b046'],31,,,,,,,,,,,,,,,,,,Napoli,227,00:00:31.246,Pass,
,,,,,,,,,,,,,,,1.013704,,,,,,,,,,,,,,,53f7490a-1b6b-4319-aed0-badcb95e41d7,40,,"[40.7, 29.7]",3879827,0,,,,-0.19566245,,Right Foot,,,"[62.9, 25.3]",,Ground Pass,,22.631836,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['b129c91e-0b49-4cf0-b859-cd97b39b956f'],33,,,,,,,,,,,,,,,,,,Napoli,227,00:00:33.063,Pass,
,,,,,,,,,,,,,,,1.134684,,,,,,,,,,,,,,,b1ecdb63-41fd-4f51-b67e-5f1897a1e5b9,44,,"[64.3, 25.9]",3879827,0,,,,-1.8396368,,Right Foot,,,"[61.6, 16.1]",,Ground Pass,,10.165136,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,3,Napoli,227,"['051d1227-d4d9-40e3-b606-7a29fae47340', 'c73b516c-d7c9-420b-a5fa-e8d81a5a28de']",34,,,,,,,,,,,,,,,,,,Napoli,227,00:00:34.122,Pass,True
,,,,,,,,,,,,,,,1.579478,,,,,,,,,,,,,,,1b7504f0-e364-4ff5-8997-6bc57cca255c,47,,"[61.4, 16.0]",3879827,0,,,,-0.5140251,,Right Foot,,,"[84.6, 2.9]",,Ground Pass,,26.643011,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['f9906e15-700e-430c-a65d-6166f318ea63'],35,,,,,,,,,,,,,,,,,,Napoli,227,00:00:35.333,Pass,
,,,,,,,,,,,,,,,1.054371,,,,,,,,,,,,,,,922437a8-4b18-49ac-a448-27b9a66ca112,50,,"[94.0, 3.0]",3879827,0,,,,1.0755978,,Left Foot,,,"[106.8, 26.7]",,High Pass,,26.935663,,Incomplete,,Manolo Gabbiadini,3949.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,"['1951a322-0bad-4025-bef7-3ac1befb6ded', '6dbb1f7a-8911-4752-b6f9-6cd06a1248e3']",38,,,,,,,,,,,,,,,,,,Napoli,227,00:00:38.801,Pass,
,,,,,,,,,,,,,,,1.354191,,,,,,,,,,,,,,,e1441363-db77-41d6-933c-751ab078984f,53,,"[120.0, 0.1]",3879827,1,,,,1.7456393,,Right Foot,,,"[114.1, 33.5]",,High Pass,True,33.917107,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,['61f15aaf-0e5c-49a3-bb0d-7f264875a8ad'],6,,,,,,,,,,,,,,,,,,Napoli,227,00:01:06.500,Pass,
,,,,,,,,,,,,,,,1.986135,,,,,,,,,,,,,,,e3bbfbbd-111c-4c67-baed-4ae37d6dbba1,58,,"[15.3, 59.4]",3879827,1,,,,0.83637434,,Right Foot,,,"[33.9, 80.0]",,High Pass,,27.754639,,Out,,Juan Camilo Zúñiga Mosquera,40119.0,,,,,,1,From Corner,Amadou Diawara,8284.0,Center Midfield,4,Napoli,227,['ca9eecc0-3e7e-4eb8-bfc3-f24e0ca4911c'],11,,,,,,,,,,,,,,,,,,Bologna,240,00:01:11.950,Pass,
,,,,,,,,,,,,,,,2.156741,,,,,,,,,,,,,,,bff0257e-0bb9-42db-8120-44b9c6e54419,60,,"[88.9, 0.1]",3879827,1,,,,2.8484058,,,,,"[62.4, 8.1]",,Low Pass,,27.681221,,,,Kalidou Koulibaly,5675.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['a2509ccc-63b7-4cb4-9297-84915e545b04'],23,,,,,,,,,,,,,,,,,,Napoli,227,00:01:23.226,Pass,
,,,,,,,,,,,,,,,1.160783,,,,,,,,,,,,,,,f690e5ef-86b6-4147-b68f-98e194e1e17a,63,,"[63.8, 10.0]",3879827,1,,,,-0.37277707,,Right Foot,,,"[81.7, 3.0]",,Ground Pass,,19.220041,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,['43bb2a06-bf91-4889-adaf-4e505542990f'],28,,,,,,,,,,,,,,,,,,Napoli,227,00:01:28.073,Pass,
,,,,,,,,,,,,,,,1.2122,,,,,,,,,,,,,,,085df3c0-e095-4edb-9d77-5fba76140c28,67,,"[82.7, 2.6]",3879827,1,,,,2.8661666,,Left Foot,,,"[78.1, 3.9]",,Ground Pass,,4.7801676,,Incomplete,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,"['4ca2aa95-be39-431d-9437-045416a4de1e', '8e59fdf3-203a-417c-8378-5be80dcc9eb0', 'e6fad778-5a82-4df1-b2fb-cfda3c834e62']",29,,,,,,,,,,,,,,,,,,Napoli,227,00:01:29.235,Pass,True
,,,,,,,,,,,,,,,1.102862,,,,,,,,,,,,,,,bec85dec-6e37-465f-81f4-fed54897cf59,70,,"[66.8, 0.1]",3879827,1,True,,,2.0157764,,,,,"[50.3, 34.7]",,Low Pass,,38.332886,,,,Raúl Albiol i Tortajada,7030.0,,,,,Throw-in,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['c8680caa-82de-4023-bc07-e1e5b8c7bc22'],38,,,,,,,,,,,,,,,,,,Napoli,227,00:01:38.152,Pass,
,,,,,,,,,,,,,,,1.027502,,,,,,,,,,,,,,,e923a7f6-07c6-4ef0-9fd5-9216a5eea4ae,72,,"[50.3, 34.5]",3879827,1,,,,-0.81524,,Right Foot,,,"[63.3, 20.7]",,Ground Pass,,18.958902,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['51e1671b-f7e1-4c0d-8cd2-7c19d3dcefe6'],43,,,,,,,,,,,,,,,,,,Napoli,227,00:01:43.186,Pass,
,,,,,,,,,,,,,,,1.170751,,,,,,,,,,,,,,,94cb0521-5af3-4732-b028-1aff20f05a82,76,,"[63.5, 16.7]",3879827,1,,,,3.0782971,,Right Foot,,,"[49.3, 17.6]",,Ground Pass,,14.228493,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['09c6af1c-3d24-413e-bb32-2d2c18c35435'],44,,,,,,,,,,,,,,,,,,Napoli,227,00:01:44.441,Pass,
,,,,,,,,,,,,,,,1.248472,,,,,,,,,,,,,,,e7956282-fe8f-4f1e-9ab1-874b08e3d90c,79,,"[58.5, 12.1]",3879827,1,,,,-0.38970858,,Left Foot,,,"[75.3, 5.2]",,Ground Pass,,18.161774,,,,Dries Mertens,5630.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['7aa40c77-93df-4e1d-b3c4-8b8fff72448d'],47,,,,,,,,,,,,,,,,,,Napoli,227,00:01:47.414,Pass,
,,,,,,,,,,,,,,,1.206043,,,,,,,,,,,,,,,500fa780-ce7d-4438-a80e-3d3de4980575,81,,"[75.0, 5.4]",3879827,1,,,,-3.0987618,,Right Foot,,,"[61.0, 4.8]",,Ground Pass,,14.012852,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Throw In,Dries Mertens,5630.0,Left Wing,6,Napoli,227,['6bee8dc6-6a2c-4968-b7cb-f7db17726bad'],48,,,,,,,,,,,,,,,,,,Napoli,227,00:01:48.662,Pass,
,,,,,,,,,,,,,,,1.298005,,,,,,,,,,,,,,,800e3fae-8ed5-4fe4-a44b-97859b0ba0da,84,,"[60.4, 6.4]",3879827,1,,,,1.7627498,,Right Foot,,,"[54.9, 34.7]",,Ground Pass,,28.829498,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,6,Napoli,227,['550bc596-65d2-44ef-9061-4643d4902e17'],51,,,,,,,,,,,,,,,,,,Napoli,227,00:01:51.742,Pass,
,,,,,,,,,,,,,,,0.727663,,,,,,,,,,,,,,,62ac55c1-9bb1-4a40-a64a-2ca312bf4062,87,,"[59.2, 38.3]",3879827,1,,,,-0.21576619,,Right Foot,,,"[73.8, 35.1]",,Ground Pass,,14.946571,,,,Manolo Gabbiadini,3949.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['4b04b44f-ffb1-4629-8a7f-5a4560967e97'],54,,,,,,,,,,,,,,,,,,Napoli,227,00:01:54.211,Pass,
,,,,,,,,,,,,,,,0.879459,,,,,,,,,,,,,,,d47a4d84-78ae-4c51-b668-b9d17b90d93b,89,,"[74.3, 34.7]",3879827,1,,,,-2.7354946,,Left Foot,,,"[64.3, 30.4]",,Ground Pass,,10.885311,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Manolo Gabbiadini,3949.0,Center Forward,6,Napoli,227,['fee5eb0d-4aba-4c42-ba4b-c6226a5a2fdf'],54,,,,,,,,,,,,,,,,,,Napoli,227,00:01:54.938,Pass,
,,,,,,,,,,,,,,,1.064324,,,,,,,,,,,,,,,6f4086f0-3058-4ffa-b9b9-d241fd2b71e5,92,,"[68.1, 23.7]",3879827,1,,,,-0.4669479,,Right Foot,,,"[80.2, 17.6]",,Ground Pass,,13.550646,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,['e3b85092-22bd-4460-b937-96e293477c5e'],57,,,,,,,,,,,,,,,,,,Napoli,227,00:01:57.057,Pass,
,,,,,,,,,,,,,,,0.855785,,,,,,,,,,,,,,,2a79fdcb-8584-4121-aa19-f2825e021615,96,,"[74.3, 28.0]",3879827,2,,,,1.9363146,,Right Foot,,,"[71.2, 36.1]",,Ground Pass,,8.672946,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['757b0b1c-da72-4c75-81b2-45b62e7c7725'],1,,,,,,,,,,,,,,,,,,Napoli,227,00:02:01.694,Pass,
,,,,,,,,,,,,,,,0.919097,,,,,,,,,,,,,,,e7d9c11a-800c-4b38-9b2d-f71bb865dcfe,99,,"[71.2, 36.1]",3879827,2,,,,-1.7028898,,Right Foot,,,"[69.3, 21.8]",,Ground Pass,,14.425672,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,6,Napoli,227,['7b9ee493-2c7b-4399-be7d-3e18140b5341'],2,,,,,,,,,,,,,,,,,,Napoli,227,00:02:02.750,Pass,
,,,,,,,,,,,,,,,1.288707,,,,,,,,,,,,,,,25319999-12e8-4f4e-aa14-e3180860ef5f,102,,"[69.3, 21.8]",3879827,2,,,,-1.1347915,,Right Foot,,,"[77.5, 4.2]",,Ground Pass,,19.416489,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,['ff1fd1af-e7a1-4bcd-a3ab-310d87774c9c'],4,,,,,,,,,,,,,,,,,,Napoli,227,00:02:04.396,Pass,
