50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.673791,,,,,,,,,,,,,,,767312c9-8f29-4955-8d99-9c4b8bc7d91a,15,,"[62.0, 13.4]",3879831,0,,,,,-0.79297376,,Left Foot,,,"[75.1, 0.1]",Low Pass,,18.668154,Out,,Nicola Sansone,6859.0,,,,,,1,From Kick Off,Lorenzo Pellegrini,6963.0,Left Center Midfield,2,Sassuolo,232,['3365d34c-bd9f-4464-ba44-15e8fa7f1bf9'],7,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:07.668,Pass,
,,,,,,,,,,,,,,,,0.829076,,,,,,,,,,,,,,,ce0a519f-e95e-4abd-963c-c294dc22e5ea,17,,"[46.3, 80.0]",3879831,0,,,,,-1.0749018,,,,,"[49.6, 73.9]",Low Pass,,6.935416,,,Fernando Lucas Martins,16586.0,,,,,Throw-in,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,3,Sampdoria,234,['54f44b27-1448-4ef6-98d2-1b389550ce16'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:23.458,Pass,
,,,,,,,,,,,,,,,,0.751143,,,,,,,,,,,,,,,9858d298-7179-4b9d-a107-d44660aaf3cc,20,,"[49.6, 74.5]",3879831,0,,,,,2.6146495,,Other,,,"[44.1, 77.7]",Low Pass,,6.3631754,,,Lorenzo De Silvestri,7473.0,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Right Defensive Midfield,3,Sampdoria,234,['8dbdf790-bace-4b51-a3fe-de170693c351'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:24.334,Pass,
,,,,,,,,,,,,,,,,4.614633,,,,,,,,,,,,,,,bf1b5337-e931-42d2-94fd-dbe8598c9dc3,22,,"[44.1, 76.6]",3879831,0,,,,,-0.012711179,,Left Foot,,,"[91.3, 76.0]",High Pass,,47.20381,Unknown,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,3,Sampdoria,234,['86499f0e-de20-46ea-b9f5-2a52108ce31c'],25,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:25.085,Pass,
,,,,,,,,,,,,,,,,0.574594,,,,,,,,,,,,,,,7596e3e7-334f-4376-839a-a9edac48c7c5,26,,"[31.1, 9.0]",3879831,0,,True,,,1.7347782,,Right Foot,,,"[28.8, 22.9]",Ground Pass,,14.089003,,,Francesco Magnanelli,7127.0,,,,,Free Kick,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,['17726cf4-3412-4a7f-b758-26c36847e0b5'],39,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:39.010,Pass,
,,,,,,,,,,,,,,,,3.30536,,,,,,,,,,,,,,,24505334-c914-41bf-9944-a53bb5a2cde2,28,,"[27.1, 27.8]",3879831,0,,,,,1.2034194,,Right Foot,,,"[39.8, 60.8]",Ground Pass,,35.35944,,,Šime Vrsaljko,5461.0,,,,,,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,['eff37414-58fb-40f6-8b35-6c460ddab740'],41,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:41.796,Pass,
,,,,,,,,,,,,,,,,1.528077,,,,,,,,,,,,,,,792746db-3121-45e4-b990-50ce3bae6999,31,,"[48.5, 68.8]",3879831,0,,,,,-2.4027557,,Right Foot,,,"[33.9, 55.5]",Ground Pass,,19.749683,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,4,Sassuolo,232,['56d6ef25-6f6e-4536-93bc-59f68421eb0c'],48,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:48.420,Pass,
,,,,,,,,,,,,,,,,2.741001,,,,,,,,,,,,,,,10dffa78-b176-437e-a26d-4d8798b8efd1,34,,"[34.5, 55.5]",3879831,0,,,,,-1.3274715,,Right Foot,,,"[45.1, 12.8]",Low Pass,,43.99602,,,Federico Peluso,7118.0,,True,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,4,Sassuolo,232,['88a32390-6bb1-4604-b542-5dc4514c616c'],51,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:51.287,Pass,
,,,,,,,,,,,,,,,,1.256692,,,,,,,,,,,,,,,b1212b41-3085-4616-aca6-949cb927d961,37,,"[45.1, 12.8]",3879831,0,,,,,-0.37874582,,Left Foot,,,"[64.7, 5.0]",Ground Pass,,21.095022,,,Nicola Sansone,6859.0,,,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,4,Sassuolo,232,['5cadf9f1-7608-420e-b8a3-bb378270d0c0'],55,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:55.516,Pass,
,,,,,,,,,,,,,,,,1.006379,,,,,,,,,,,,,,,f860741e-384a-42c6-ad7d-fc4a2da3baaf,40,,"[63.5, 8.1]",3879831,0,,,,,0.9661977,,Right Foot,,,"[71.1, 19.1]",Ground Pass,,13.370116,Incomplete,,Lorenzo Pellegrini,6963.0,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,4,Sassuolo,232,"['4270eaf2-71c4-441b-974a-e9d2f93724ae', '4de437c1-609d-4cda-8c36-c6cf71b25864', 'd29b6b52-0609-47e9-9e9f-44d9fa7038d1']",56,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:56.773,Pass,True
,,,,,,,,,,,,,,,,0.977089,,,,,,,,,,,,,,,1c9c81a7-9189-4161-a816-a19fa77d3c58,45,,"[63.7, 20.6]",3879831,1,,,,,-2.029368,,Left Foot,,,"[55.9, 4.8]",Ground Pass,,17.620443,,,Federico Peluso,7118.0,,,,,,1,From Free Kick,Gregoire Defrel,7457.0,Center Forward,4,Sassuolo,232,['8a1ac3d4-f140-427a-b565-4d2fd2938ad6'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:00.226,Pass,
,,,,,,,,,,,,,,,,2.674989,,,,,,,,,,,,,,,bda4ebff-1b45-48d2-8af0-e5c212536722,48,,"[55.6, 7.9]",3879831,1,,,,,1.8786681,,Left Foot,,,"[41.1, 53.5]",High Pass,,47.84987,,,Šime Vrsaljko,5461.0,,True,,,,1,From Free Kick,Federico Peluso,7118.0,Left Back,4,Sassuolo,232,['418b5ffe-3751-4d77-8518-6fb594c8bb42'],2,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:02.307,Pass,
,,,,,,,,,,,,,,,,1.280722,,,,,,,,,,,,,,,0566d570-57b6-48ba-898d-d866c6f0537b,51,,"[40.4, 53.5]",3879831,1,,,,,-0.74944246,,Right Foot,,,"[47.6, 46.8]",Ground Pass,,9.835141,,,Francesco Magnanelli,7127.0,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,4,Sassuolo,232,['1ee0a776-84d6-4bb8-9d38-efac2addd78f'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:06.769,Pass,
,,,,,,,,,,,,,,,,1.694233,,,,,,,,,,,,,,,921a579d-a121-4a87-8816-5f7025f451c1,55,,"[47.6, 48.0]",3879831,1,,,,,1.1852504,,Right Foot,,,"[57.3, 71.9]",Ground Pass,,25.79341,,,Domenico Berardi,7131.0,,,,,,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,"['01402839-fb01-4516-8dc4-7d0f8e830cd3', '22c4188f-24ce-44ab-9fe5-f23d3933f9e5']",8,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:08.137,Pass,True
,,,,,,,,,,,,,,,,1.167911,,,,,,,,,,,,,,,8df916a8-420c-4d1c-9596-4b4cc5a6d651,58,,"[56.9, 70.4]",3879831,1,,,,,0.16514868,,Left Foot,,,"[72.5, 73.0]",Ground Pass,,15.815183,,,Davide Biondini,10030.0,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,4,Sassuolo,232,['15adce02-0608-4434-837b-f4dd7c962a61'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:10.295,Pass,
,,,,,,,,,,,,,,,,0.171691,,,,,,,,,,,,,,,9306aede-43fb-4035-b7b2-eddfd68c0816,62,,"[70.4, 74.2]",3879831,1,,,,,-0.09966865,,Right Foot,,,"[74.4, 73.8]",Ground Pass,,4.0199504,Incomplete,,Domenico Berardi,7131.0,,,,,,1,From Free Kick,Davide Biondini,10030.0,Right Center Midfield,4,Sassuolo,232,"['6e9039d1-8c2a-4f23-bed1-3583fd8bc13f', '8923e2ee-2318-4da8-b486-da902b2504fb', 'b0cb2eac-c4e0-4188-8645-cba00e868a95']",12,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:12.308,Pass,True
,,,,,,,,,,,,,,,,4.223642,,,,,,,,,,,,,,,ae716c63-5b4c-4fe1-9eb8-5d9fda47d985,65,,"[81.8, 80.0]",3879831,1,,,,,-0.26848918,,,,,"[119.6, 69.6]",Low Pass,,39.20459,Out,,Davide Biondini,10030.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['c8f4c428-047f-4544-addb-9c48502d9665'],21,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:21.550,Pass,
,,,,,,,,,,,,,,,,1.257144,,,,,,,,,,,,,,,d20a405c-e38f-40f1-a6e6-faba6b366e70,68,,"[7.0, 36.1]",3879831,1,,,,,-1.58023,,Left Foot,,,"[6.8, 14.9]",Ground Pass,,21.200943,,,Mattia Cassani,387417.0,,,,,Goal Kick,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,6,Sampdoria,234,['587044d7-de84-4d8c-bc82-c5caabefe95a'],42,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:42.628,Pass,
,,,,,,,,,,,,,,,,1.673567,,,,,,,,,,,,,,,022c6456-6295-4819-8f60-28fd86210a66,72,,"[6.0, 13.3]",3879831,1,,,,,1.6938822,,Left Foot,,,"[3.6, 32.7]",Ground Pass,,19.54789,,,Emiliano Viviano,7018.0,,,,,,1,From Goal Kick,Mattia Cassani,387417.0,Left Center Back,6,Sampdoria,234,"['37b317ad-cf04-4fb9-9520-0e6793a18dc3', 'fddfd4d3-a857-4db3-aef2-a5f5fe464b5e']",44,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:44.590,Pass,True
,,,,,,,,,,,,,,,,1.123363,,,,,,,,,,,,,,,be77cd60-7203-43e2-b41b-e1fbc8f0fb6e,76,,"[3.6, 25.7]",3879831,1,,,,,-0.046695005,,Left Foot,,,"[35.7, 24.2]",High Pass,,32.13503,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,6,Sampdoria,234,"['00f2e1e8-caaa-41f2-a64a-2db18f2fd99e', '07849224-f8bc-4042-84b8-9a98449a5133']",47,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:47.217,Pass,
,,,,,,,,,,,,,,,,2.474717,,,,,,,,,,,,,,,07849224-f8bc-4042-84b8-9a98449a5133,78,,"[84.4, 55.9]",3879831,1,,,,,-0.58619756,,Head,,,"[97.2, 47.4]",High Pass,,15.36522,Incomplete,,Francesco Magnanelli,7127.0,,,,,Recovery,1,From Goal Kick,Davide Biondini,10030.0,Right Center Midfield,6,Sampdoria,234,"['7c336c44-de0b-47b4-ab7a-50af7de6de8f', 'a525375d-3534-4e66-8d81-491ee9ad6ddc', 'be77cd60-7203-43e2-b41b-e1fbc8f0fb6e']",48,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:48.340,Pass,
,,,,,,,,,,,,,,,,5.339889,,,,,,,,,,,,,,,1a9503c5-a65e-4fbd-83cf-bf20f7c5231d,86,,"[8.3, 34.4]",3879831,2,,,,,0.45715418,,Drop Kick,,,"[101.0, 80.0]",High Pass,,103.30852,Out,,Roberto Soriano,6759.0,,True,,,,1,From Keeper,Emiliano Viviano,7018.0,Goalkeeper,7,Sampdoria,234,['cafdbaaa-7439-46f0-a1c7-ad37f94d4c3d'],2,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:02.299,Pass,
,,,,,,,,,,,,,,,,1.367016,,,,,,,,,,,,,,,3a7e43bd-20e3-4a9d-a00c-185cdfe5b816,88,,"[28.2, 0.1]",3879831,2,,,,,0.5554937,,,,,"[39.8, 7.3]",Low Pass,,13.652839,,,Lorenzo Pellegrini,6963.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,8,Sassuolo,232,['caec4275-2b6a-434d-85ba-32c77dd334a6'],11,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:11.694,Pass,
,,,,,,,,,,,,,,,,1.785734,,,,,,,,,,,,,,,239e891a-5891-4d29-a998-bfec15749650,92,,"[30.7, 6.0]",3879831,2,,,,,-3.1231616,,Right Foot,,,"[9.0, 5.6]",Ground Pass,,21.703686,,,Francesco Acerbi,7119.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Center Midfield,8,Sassuolo,232,"['7fedae0d-2925-4934-9d76-aad4c28e4d5a', 'e50820f8-1411-4654-8b9c-a45658b98242']",15,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:15.101,Pass,True
,,,,,,,,,,,,,,,,1.677496,,,,,,,,,,,,,,,1d53ddce-7285-4c87-908f-f0398ffa6b69,96,,"[14.3, 6.2]",3879831,2,,,,,0.3779304,,Left Foot,,,"[47.8, 19.5]",High Pass,,36.043583,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,8,Sassuolo,232,"['2b72be87-0d2d-445a-951d-c8f34ac1bcdf', '454021be-5be5-4a25-b6c0-f3c63f052bba', '487b3cd3-b429-420a-befe-fbc62572ad8f']",20,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:20.170,Pass,True
,,,,,,,,,,,,,,,,0.978971,,,,,,,,,,,,,,,2b72be87-0d2d-445a-951d-c8f34ac1bcdf,98,,"[72.3, 60.6]",3879831,2,,,,,0.42877802,,Right Foot,,,"[82.8, 65.4]",Low Pass,,11.545129,,,Fernando Lucas Martins,16586.0,,,,,Recovery,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Defensive Midfield,9,Sampdoria,234,"['1d53ddce-7285-4c87-908f-f0398ffa6b69', 'dc4827e7-f342-4b13-814f-ac6e50ebd9f4']",21,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:21.848,Pass,
,,,,,,,,,,,,,,,,1.202872,,,,,,,,,,,,,,,61343ee8-7406-47d8-86de-56bc456e62c4,101,,"[83.5, 64.4]",3879831,2,,,,,-1.5214537,,Right Foot,,,"[83.9, 56.3]",High Pass,,8.109871,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,9,Sampdoria,234,['6f565b47-4d19-4dec-9543-fe67702f7141'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:23.619,Pass,
,,,,,,,,,,,,,,,,0.619829,,,,,,,,,,,,,,,5b32d160-2e3a-4b0e-a2eb-c283a1c86a52,104,,"[83.9, 55.7]",3879831,2,,,,,-3.105245,,Right Foot,,,"[78.4, 55.5]",Ground Pass,,5.503635,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Right Attacking Midfield,9,Sampdoria,234,['8ccfb6ff-1e1e-4248-9ee2-a7221b8c024e'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:24.968,Pass,
,,,,,,,,,,,,,,,,0.989629,,,,,,,,,,,,,,,b3335caf-850b-484f-9339-cc3b765d99e0,106,,"[78.4, 55.3]",3879831,2,,,,,-0.9119903,,Right Foot,,,"[85.6, 46.0]",Ground Pass,,11.761377,,,Carlos Joaquín Correa,6822.0,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Defensive Midfield,9,Sampdoria,234,['c60af98f-aef8-4811-91c2-7bb856fd4d3d'],25,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:25.588,Pass,
,,,,,,,,,,,,,,,,1.189645,,,,,,,,,,,,,,,7d6e0662-084e-42a3-8d6e-3d7a806cb2c1,109,,"[85.8, 45.4]",3879831,2,,,,,0.513606,,Right Foot,,,"[93.6, 49.8]",Ground Pass,,8.955445,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,9,Sampdoria,234,['0146922e-47bb-4122-8316-927bef627557'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:26.645,Pass,
,,,,,,,,,,,,,,,,0.85911,,,,,,,,,,,,,,,8df99179-d8f9-447d-be97-9714b7ab4494,113,,"[94.0, 51.5]",3879831,2,,,,,1.6220335,,Right Foot,,,"[93.6, 59.3]",Ground Pass,,7.81025,,,Carlos Joaquín Correa,6822.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Right Attacking Midfield,9,Sampdoria,234,['b91d622e-b3e1-4d7e-8bd8-9239db5bce1c'],28,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:28.021,Pass,
,,,,,,,,,,,,,,,,1.161781,,,,,,,,,,,,,,,3d5520e6-5e94-4d56-ae9a-cc9847b66bcf,117,,"[96.1, 58.2]",3879831,2,,,,,-0.29423457,,Right Foot,,,"[112.6, 53.2]",Ground Pass,,17.24094,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,9,Sampdoria,234,"['2d030116-cc5d-4f11-8202-150036db0024', '8332711c-576b-4b4d-b946-b0119c728c3b', 'fdf7842f-9f28-4516-b685-59e923b73390']",29,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:29.250,Pass,True
