50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.953995,,,,,,,,,,,,,37efaa8f-ed65-407b-87e6-f84a093d1d70,16,,"[27.0, 72.0]",3879628,0,,,,-2.429235,,Right Foot,,,,"[5.0, 53.0]",,Ground Pass,,29.068884,,,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['d9e323d5-a6ca-4c5f-beca-ad6376c37f15'],18,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:18.851,Pass,
,,,,,,,,,,,,,,,,,1.548979,,,,,,,,,,,,,c2d6875c-59c8-4b51-ac96-0c905c56b62b,20,,"[7.7, 56.2]",3879628,0,,,,-0.264143,,Right Foot,,,,"[35.8, 48.6]",,High Pass,,29.109621,,Incomplete,,Riccardo Montolivo,7166.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,3,AC Milan,243,"['3b6a6509-4456-4b3a-9fe8-2ad0cec07592', '3cf08c20-0672-48f8-b5a8-dd36e760f1a9', 'a76cf1c2-b007-4bb9-8db7-8cd6d1344bc9']",22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:22.144,Pass,True
,,,,,,,,,,,,,,,,,0.71957,,,,,,,,,,,,,26fdb795-766b-4c6f-9eeb-1cee5b71f206,30,,"[68.7, 80.0]",3879628,1,,,,-0.89883316,,,,,,"[72.2, 75.6]",,Low Pass,,5.6222773,,,,Dávid Ivan,36364.0,,,,,,Throw-in,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Back,5,Sampdoria,234,['a434ae54-3843-4420-8fcb-4bbbbd2e015b'],59,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:59.401,Pass,
,,,,,,,,,,,,,,,,,4.11355,,,,,,,,,,,,,f6a7e76b-2f2a-4874-b1d2-358062d792f4,33,,"[72.2, 75.6]",3879628,2,,,,-0.24637045,,Right Foot,,,,"[106.0, 67.1]",,High Pass,,34.8524,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,From Throw In,Dávid Ivan,36364.0,Right Center Midfield,5,Sampdoria,234,"['3221fa5f-10ad-4574-91b9-1794cef6d7fd', 'b6a53f8e-e9c1-4e11-80cf-d66d57074e4c']",0,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:00.337,Pass,
,,,,,,,,,,,,,,,,,1.455823,,,,,,,,,,,,,9b2f012f-3894-4e47-a660-afa456c06089,37,,"[56.2, 74.3]",3879628,2,,,True,-0.15370753,,,,,,"[77.5, 71.0]",,High Pass,,21.554117,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,Recovery,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,5,Sampdoria,234,"['0d931c31-0149-491e-bf2d-5f7810a93097', 'a12cf140-1b25-4d48-b3f4-755142fc644c', 'cd524c5e-f351-4542-bace-bf6997e6621e']",8,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:08.187,Pass,True
,,,,,,,,,,,,,,,,,1.422636,,,,,,,,,,,,,0d931c31-0149-491e-bf2d-5f7810a93097,39,,"[42.6, 9.1]",3879628,2,,,,-0.31327617,,Head,,,,"[49.7, 6.8]",,High Pass,,7.4632435,,,,Giacomo Bonaventura,7026.0,,,,,,Recovery,1,Regular Play,Riccardo Montolivo,7166.0,Left Defensive Midfield,6,AC Milan,243,"['7a767517-1aab-4dd4-9aa7-0b1568899a11', '9b2f012f-3894-4e47-a660-afa456c06089']",9,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:09.643,Pass,
,,,,,,,,,,,,,,,,,1.085711,,,,,,,,,,,,,ee636a33-ea25-4747-b29b-5b6e8b2da855,41,,"[49.7, 6.8]",3879628,2,,,,-2.427502,,Head,,,,"[43.7, 1.6]",,Low Pass,,7.939773,,,,Luca Antonelli,8874.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,6,AC Milan,243,['353a19b6-aa68-4a6a-aacd-fbd00257cce0'],11,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:11.065,Pass,
,,,,,,,,,,,,,,,,,1.529257,,,,,,,,,,,,,c3621db8-9864-4944-b20f-8bab80e29d6b,45,,"[43.7, 1.6]",3879628,2,,,,0.0,,Left Foot,,,,"[45.4, 1.6]",,Ground Pass,,1.7,,Out,,Giacomo Bonaventura,7026.0,,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,6,AC Milan,243,"['116ca3d4-594b-46b3-b8c8-3a1ee4e8edce', 'bf84da12-afbc-4adc-b809-820a40eb37ea']",12,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:12.732,Pass,True
,,,,,,,,,,,,,,,,,1.232589,,,,,,,,,,,,,b35471fe-9ce2-40a4-964c-0ebc23d7c7ef,48,,"[56.8, 0.1]",3879628,2,True,,,2.9473517,,,,,,"[38.5, 3.7]",,Low Pass,,18.650738,,,,Alessio Romagnoli,7458.0,,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,7,AC Milan,243,['9aba9206-4638-4a95-ba3d-c2e25431b420'],25,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:25.009,Pass,
,,,,,,,,,,,,,,,,,0.63859,,,,,,,,,,,,,80806c4f-2165-45d6-bd2d-858ab3d8e89e,50,,"[40.8, 3.7]",3879628,2,,,,0.23109066,,Left Foot,,,,"[47.6, 5.3]",,Ground Pass,,6.9856997,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,7,AC Milan,243,['db3a565a-7498-4abe-b15a-41a457ccaff8'],27,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:27.112,Pass,
,,,,,,,,,,,,,,,,,2.006683,,,,,,,,,,,,,802bb19b-ba8d-4f91-82d0-df5a7e20b37f,53,,"[49.3, 18.4]",3879628,2,,,,1.5707964,,Right Foot,,,,"[49.3, 48.0]",,Ground Pass,,29.6,,,,Juraj Kucka,10919.0,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,7,AC Milan,243,['6b7ccd29-e89b-46a9-b385-dfd51edcdd11'],30,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:30.803,Pass,
,,,,,,,,,,,,,,,,,1.194692,,,,,,,,,,,,,7d5a5409-5618-4644-b10a-c6a54851dd6e,56,,"[50.6, 54.5]",3879628,2,,,,1.2229648,,Right Foot,,,,"[56.8, 71.6]",,Ground Pass,,18.189283,,,,Ignazio Abate,7463.0,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,7,AC Milan,243,['b08380d6-4538-41b8-919a-9c2119dc942a'],34,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:34.905,Pass,
,,,,,,,,,,,,,,,,,0.900586,,,,,,,,,,,,,8ca75f58-5fb4-4976-865e-46b509eefc22,59,,"[56.8, 71.6]",3879628,2,,,,-1.530278,,Right Foot,,,,"[57.4, 56.8]",,Ground Pass,,14.812158,,,,Juraj Kucka,10919.0,,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,7,AC Milan,243,['b410dbeb-bd2e-482e-92cc-f212e23cad8f'],37,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:37.661,Pass,
,,,,,,,,,,,,,,,,,1.106978,,,,,,,,,,,,,7c4172d9-8bd3-4200-9d4c-10e378b76c69,62,,"[65.8, 58.7]",3879628,2,,,,1.2524587,,Right Foot,,,,"[71.6, 76.3]",,Ground Pass,,18.531055,,,,Alessio Cerci,7702.0,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,7,AC Milan,243,['a53b4329-707e-4cbf-8118-b9ece11bd473'],41,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:41.464,Pass,
,,,,,,,,,,,,,,,,,3.234643,,,,,,,,,,,,,13db0c00-cea5-43b8-9490-c424e54dcb60,65,,"[70.4, 68.2]",3879628,2,,,,-0.73514813,,Left Foot,,,,"[115.3, 27.6]",,High Pass,,60.53404,,Incomplete,,M''Baye Babacar Niang,5661.0,,,True,,,,1,From Throw In,Alessio Cerci,7702.0,Right Midfield,7,AC Milan,243,"['8151cce7-3bfd-4efe-9b4a-92ccd3c0c596', '96327883-fab4-4b27-bde0-bd046344be5c']",47,,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:47.006,Pass,
,,,,,,,,,,,,,,,,,1.104073,,,,,,,,,,,,,1db69f26-75dd-4e3e-82a3-35fe673957b9,70,,"[14.1, 49.2]",3879628,3,,,,1.3633001,,Left Foot,,,,"[17.3, 64.4]",,Ground Pass,,15.533191,,,,Matías Agustín Silvestre,7019.0,,,,,,,1,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,7,AC Milan,243,['a37386cd-8b90-4a96-925c-f42f10a0dbb8'],0,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:00.170,Pass,
,,,,,,,,,,,,,,,,,5.799397,,,,,,,,,,,,,ee1125ff-e617-4664-9689-6a617aac3d33,74,,"[30.4, 67.1]",3879628,3,,,,-0.13411078,,Right Foot,,,,"[106.0, 56.9]",,High Pass,,76.28499,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,7,AC Milan,243,"['7f7fe4a9-bc49-4729-a8b9-22b73ccff9c5', '8a2eb8fe-53fe-4358-a6d0-7dc10832a3c8', '9f76d4c1-b7e3-4884-bd7a-b75f49d16568']",4,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:04.306,Pass,True
,,,,,,,,,,,,,,,,,3.303163,,,,,,,,,,,,,f32ca6ee-5462-45a1-bdfc-9a62b1805525,78,,"[24.1, 46.6]",3879628,3,,,,-0.05846986,,Right Foot,,,,"[85.6, 43.0]",,High Pass,,61.605274,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,7,AC Milan,243,"['1066b5b0-cc5b-4811-8afe-c34c3f031927', '47b2b281-6f54-4930-b1cb-1d0a40ee4a9e']",28,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:28.024,Pass,
,,,,,,,,,,,,,,,,,1.764606,,,,,,,,,,,,,9d7d2bdb-3a55-4094-8ea2-7a09be69bf5a,82,,"[36.0, 39.4]",3879628,3,,,,0.2519553,,Head,,,,"[56.2, 44.6]",,High Pass,,20.858572,,Incomplete,,Roberto Soriano,6759.0,,,,,,Recovery,1,From Throw In,Vasco Regini,7012.0,Left Center Back,7,AC Milan,243,"['7be74395-0945-4de6-a143-f0df0c33f33f', 'd68b048b-2488-4b17-a41d-06ec40bad60e']",33,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:33.508,Pass,
,,,,,,,,,,,,,,,,,1.644873,,,,,,,,,,,,,0032705c-f2b4-466b-b352-5487fdd8aa9f,88,,"[66.8, 34.0]",3879628,3,,,,0.088874176,,Right Foot,,,,"[87.0, 35.8]",,Ground Pass,,20.280039,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Center Attacking Midfield,7,AC Milan,243,"['1552b3b8-0686-4b88-8e0f-b2dd36f1d5bb', 'b34388be-04a1-43c1-bdc5-9d6c12bf6403', 'c4faae69-9a67-40fe-981b-33d2ad66ce80']",37,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:37.778,Pass,True
,,,,,,,,,,,,,,,,,3.175368,,,,,,,,,,,,,b34388be-04a1-43c1-bdc5-9d6c12bf6403,91,,"[33.1, 44.3]",3879628,3,,,,-3.1051848,,Right Foot,,,,"[2.9, 43.2]",,Ground Pass,,30.220026,,,,Gianluigi Donnarumma,7036.0,,,,,,Recovery,1,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,7,AC Milan,243,"['0032705c-f2b4-466b-b352-5487fdd8aa9f', 'eb39bfc9-9869-4fd6-9fa5-9c6f21540430']",39,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:39.423,Pass,
,,,,,,,,,,,,,,,,,3.414073,,,,,,,,,,,,,ba83e5d5-5979-4ade-bd7e-bf2078e7b927,94,,"[2.9, 43.2]",3879628,3,,,,-0.03736578,,Right Foot,,,,"[56.4, 41.2]",,High Pass,,53.53737,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,7,AC Milan,243,"['80694a66-8a9a-4038-bd54-01f25b325465', 'b59e6b1f-0121-41a3-8b07-9e53e06d8cd3']",42,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:42.926,Pass,
,,,,,,,,,,,,,,,,,0.926841,,,,,,,,,,,,,80694a66-8a9a-4038-bd54-01f25b325465,97,,"[63.7, 38.9]",3879628,3,,,True,-0.5844439,,,,,,"[70.2, 34.6]",,Low Pass,,7.793587,,Incomplete,,Fernando Lucas Martins,16586.0,,,,,,Recovery,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,7,AC Milan,243,"['15c3ea76-2ba3-46fc-ba6d-395a14641148', '8cd1bf98-9a78-455a-8265-ae606220cecb', 'a9872521-1720-455d-ab8c-9f374af37318', 'ba83e5d5-5979-4ade-bd7e-bf2078e7b927']",46,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:46.340,Pass,True
,,,,,,,,,,,,,,,,,1.506699,,,,,,,,,,,,,7908ac13-63d5-41fd-a5db-1cb9f2c5fc7b,102,,"[54.1, 40.7]",3879628,3,,,,-1.8360034,,Right Foot,,,,"[49.7, 24.5]",,High Pass,,16.7869,,,,Giacomo Bonaventura,7026.0,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,7,AC Milan,243,['5ed3d05e-72f8-4909-b6dc-f8f9aa755621'],48,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:48.183,Pass,
,,,,,,,,,,,,,,,,,1.178977,,,,,,,,,,,,,e02ba944-8d90-42b8-82e9-348eefdb3650,105,,"[63.9, 4.7]",3879628,3,,,,0.29696223,,Right Foot,,,,"[82.2, 10.3]",,Ground Pass,,19.13766,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,7,AC Milan,243,"['965f1ee5-a3db-4def-b038-1985d2cb80e5', 'a7c22362-9acc-426d-b033-b73a2bf7608a']",53,,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:53.979,Pass,
,,,,,,,,,,,,,,,,,1.002254,,,,,,,,,,,,,038c8e07-21ea-4179-a51d-313fa3f61767,109,,"[37.5, 69.4]",3879628,3,,,,-0.479031,,Left Foot,,,,"[50.4, 62.7]",,Ground Pass,,14.536161,,,,Roberto Soriano,6759.0,,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Center Back,8,Sampdoria,234,['d1ae5fe1-a3da-4912-a671-7a8e21009675'],55,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:55.724,Pass,
,,,,,,,,,,,,,,,,,0.804656,,,,,,,,,,,,,2653784d-1ed5-44eb-ae17-cc3aa8249c86,112,,"[50.4, 62.7]",3879628,3,,,,-2.7245433,,Right Foot,,,,"[42.5, 59.2]",,Ground Pass,,8.640602,,,,Fernando Lucas Martins,16586.0,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,8,Sampdoria,234,['cf5878f7-5365-461a-b570-ad59e047cf3c'],56,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:56.731,Pass,
,,,,,,,,,,,,,,,,,1.587037,,,,,,,,,,,,,ca8a66f9-111d-40e1-af42-3b41c8792596,115,,"[42.5, 59.2]",3879628,3,,,,-1.3715068,,Right Foot,,,,"[46.6, 38.9]",,Ground Pass,,20.709902,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,8,Sampdoria,234,['9c4177ce-67be-4639-a924-47bb7273a053'],57,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:57.607,Pass,
,,,,,,,,,,,,,,,,,2.85052,,,,,,,,,,,,,8e6bdf0b-2f83-454e-8047-b0f74fd435b9,121,,"[42.9, 34.0]",3879628,4,,,,-1.0868073,,Right Foot,,,,"[56.2, 8.7]",,Ground Pass,,28.582863,,,,Vasco Regini,7012.0,,,,,,Free Kick,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,9,Sampdoria,234,['004ebeb2-62bf-499e-8774-ea34e57f5a11'],11,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:11.844,Pass,
,,,,,,,,,,,,,,,,,1.005313,,,,,,,,,,,,,28452632-a987-4735-8e83-0f0a7ed6f421,127,,"[65.4, 18.5]",3879628,4,,,,1.6462829,,Left Foot,,,,"[64.5, 30.4]",,Ground Pass,,11.933985,,,,Roberto Soriano,6759.0,,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Center Back,9,Sampdoria,234,['209cc901-8728-4782-a445-1d585f45c89a'],17,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:17.986,Pass,
