50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.945311,,,,,,,,,,,,,297ba3e6-732b-4643-af5b-ad2b9db3dc94,1260,,"[69.5, 36.9]",3879581,25,,,,0.26997346,,Left Foot,,,,"[85.4, 41.3]",,Ground Pass,,16.497576,,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,53,Napoli,227,['12a0d939-019d-4c61-8ff7-6ffa73006f97'],43,,,,,,,,,,,,,,,,,Napoli,227,00:25:43.719,Pass,
,,,,,,,,,,,,,,,,0.906053,,,,,,,,,,,,,125dad4d-7df7-4280-890b-8bb4fcf8dfae,1265,,"[83.5, 42.8]",3879581,25,,,,-0.33891624,,Right Foot,,,,"[97.4, 37.9]",,Ground Pass,,14.738385,,,Incomplete,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,53,Napoli,227,"['07e02e87-729d-4a0b-9434-66c9554f76f9', '8296b190-acdf-4e51-a7c1-1464d2233ea7', 'eaaf56fc-1afa-43b9-908b-535e75b28f62']",45,,,,,,,,,,,,,,,,,Napoli,227,00:25:45.094,Pass,True
,,,,,,,,,,,,,,,,2.522049,,,,,,,,,,,,,f031cb1e-5a33-49d9-9f26-4ee69c228ba0,1269,,"[22.7, 45.1]",3879581,25,,,,-0.17759617,,Right Foot,,,,"[65.6, 37.4]",,High Pass,,43.58555,,,Incomplete,,,,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,53,Napoli,227,"['206e0bf0-44da-4ac3-bb9c-8e4fe0bbc10f', 'd5008df8-fd3f-40fb-a831-90bd3962b989']",48,,,,,,,,,,,,,,,,,Chievo,231,00:25:48.062,Pass,True
,,,,,,,,,,,,,,,,0.822036,,,,,,,,,,,,,a10ad50d-acd3-473a-b3ed-93698c075264,1272,,"[55.6, 40.7]",3879581,25,,,,-0.47734538,,Right Foot,,,,"[70.1, 33.2]",,Ground Pass,,16.324827,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,53,Napoli,227,['e3600b37-0f04-4a0b-93c2-7a4e39815b81'],52,,,,,,,,,,,,,,,,,Napoli,227,00:25:52.737,Pass,
,,,,,,,,,,,,,,,,1.104432,,,,,,,,,,,,,94b1d85f-998b-43ce-bd9f-c3de2062b55e,1275,,"[70.3, 32.0]",3879581,25,,,,-1.2014626,,Left Foot,,,,"[77.5, 13.4]",,Ground Pass,,19.944923,,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,53,Napoli,227,['e254bfdd-d2d2-4cc7-bf6d-fde2a6374c23'],54,,,,,,,,,,,,,,,,,Napoli,227,00:25:54.557,Pass,
,,,,,,,,,,,,,,,,0.708502,,,,,,,,,,,,,93953886-ebb3-48fc-a77f-91a6ce421000,1278,,"[77.5, 13.4]",3879581,25,,,,0.98692596,,Right Foot,,,,"[84.9, 24.6]",,Ground Pass,,13.42386,,,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,53,Napoli,227,['25c97358-8d78-4ded-96d0-29c6e6b2cc28'],57,,,,,,,,,,,,,,,,,Napoli,227,00:25:57.242,Pass,
,,,,,,,,,,,,,,,,0.614273,,,,,,,,,,,,,6b8c7472-a437-4b63-8cc7-89cf59fccd57,1281,,"[84.9, 24.6]",3879581,25,,,,-2.3619747,,Right Foot,,,,"[76.2, 16.0]",,Ground Pass,,12.233151,,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,53,Napoli,227,['add71ded-3d5a-4baa-9434-5f2f97687a83'],58,,,,,,,,,,,,,,,,,Napoli,227,00:25:58.030,Pass,
,,,,,,,,,,,,,,,,1.169044,,,,,,,,,,,,,249442d3-cad7-4a4c-b8e1-4b7f9a701b2c,1284,,"[75.6, 16.0]",3879581,25,,,,0.7942475,,Right Foot,,,,"[86.8, 27.4]",,Ground Pass,,15.981239,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,53,Napoli,227,['b715f96c-bbb6-4c2b-9d40-bdb08e3fedf8'],59,,,,,,,,,,,,,,,,,Napoli,227,00:25:59.511,Pass,
,,,,,,,,,,,,,,,,2.818262,,,,,,,,,,,,,518cf383-9695-4960-a7db-79f931679c21,1287,,"[84.5, 28.2]",3879581,26,,,,2.0434425,,Right Foot,,,,"[66.4, 63.6]",,High Pass,,39.7589,,,,,Elseid Hysaj,7031.0,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,53,Napoli,227,['36c13bd3-0203-4246-9013-1bf888e1d59c'],1,,,,,,,,,,,,,,,,,Napoli,227,00:26:01.772,Pass,
,,,,,,,,,,,,,,,,0.942317,,,,,,,,,,,,,50dcd0ab-82bc-4f5c-a668-f82f2e5fdcac,1290,,"[74.8, 70.4]",3879581,26,,,,0.60298276,,Right Foot,,,,"[87.0, 78.8]",,Ground Pass,,14.812158,,,,,José María Callejón Bueno,7029.0,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,53,Napoli,227,['973ebd88-82e2-466c-8340-faff259daa6b'],6,,,,,,,,,,,,,,,,,Napoli,227,00:26:06.454,Pass,
,,,,,,,,,,,,,,,,0.989268,,,,,,,,,,,,,7f6593a9-b57c-4ae8-9138-e9a575e603e2,1293,,"[86.4, 78.6]",3879581,26,,,,-1.6134534,,Right Foot,,,,"[85.7, 62.2]",,Ground Pass,,16.414932,,,,,Allan Marques Loureiro,7035.0,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,53,Napoli,227,['e27726ce-1f39-4bb8-8e67-f021932b5e12'],8,,,,,,,,,,,,,,,,,Napoli,227,00:26:08.372,Pass,
,,,,,,,,,,,,,,,,1.258624,,,,,,,,,,,,,223f5702-860c-4072-8492-f991d2613cf0,1296,,"[85.7, 62.2]",3879581,26,,,,-2.8901486,,Right Foot,,,,"[74.8, 59.4]",,Ground Pass,,11.253888,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,53,Napoli,227,['b7031d22-c3f1-42d4-968a-2c81841d6048'],10,,,,,,,,,,,,,,,,,Napoli,227,00:26:10.143,Pass,
,,,,,,,,,,,,,,,,1.48227,,,,,,,,,,,,,753958d5-8437-4c35-9f39-02760082bb8d,1299,,"[74.8, 59.4]",3879581,26,,,,0.96392804,,Right Foot,,,,"[85.7, 75.1]",,Ground Pass,,19.112823,,,,,José María Callejón Bueno,7029.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,53,Napoli,227,['8e813db1-df3f-47f4-b90d-8d9c09bc615b'],11,,,,,,,,,,,,,,,,,Napoli,227,00:26:11.482,Pass,
,,,,,,,,,,,,,,,,5.791566,,,,,,,,,,,,,fb48e3ba-55e1-4ecb-ac70-8da29ec53666,1302,,"[88.9, 65.6]",3879581,26,,,,-1.1845036,,Right Foot,True,,,"[115.5, 0.2]",,High Pass,,70.60255,,,Out,,,,,True,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,53,Napoli,227,,14,,,,,,,,,,,,,,,,,Napoli,227,00:26:14.798,Pass,
,,,,,,,,,,,,,,,,1.884605,,,,,,,,,,,,,18b47753-434e-4135-9f5a-25fe0d1c1ada,1303,,"[9.5, 80.0]",3879581,26,,,,-0.10409994,,,,,,"[36.3, 77.2]",,High Pass,,26.945871,,,Incomplete,,Alberto Paloschi,6950.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,54,Chievo,231,"['184b2aeb-a34b-461e-8356-643ffd80e3b6', '5dcf0836-151b-4601-9574-dded8ba80c49']",37,,,,,,,,,,,,,,,,,Chievo,231,00:26:37.249,Pass,
,,,,,,,,,,,,,,,,0.053412,,,,,,,,,,,,,5dcf0836-151b-4601-9574-dded8ba80c49,1305,,"[83.8, 2.9]",3879581,26,,,True,0.124354996,,,,,,"[85.4, 3.1]",,High Pass,,1.6124516,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,54,Chievo,231,"['18b47753-434e-4135-9f5a-25fe0d1c1ada', '2846b51e-a649-4cf4-b99b-2f5d58b17b59', '2dde3a3b-6469-4456-917b-c8a08718bf9b']",39,,,,,,,,,,,,,,,,,Napoli,227,00:26:39.133,Pass,True
,,,,,,,,,,,,,,,,1.268114,,,,,,,,,,,,,05668267-bdeb-428b-8c58-ee6e427dc595,1308,,"[75.0, 0.1]",3879581,26,True,,,2.5899377,,,,,,"[60.7, 8.9]",,Low Pass,,16.790771,,,,,Kalidou Koulibaly,5675.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,55,Napoli,227,['1d18fb0e-9a29-4aec-ac37-c9b9282028b2'],46,,,,,,,,,,,,,,,,,Napoli,227,00:26:46.708,Pass,
,,,,,,,,,,,,,,,,2.927021,,,,,,,,,,,,,5b65a2aa-77aa-4555-8582-eb0932b53416,1312,,"[63.2, 17.7]",3879581,26,,,,1.5707964,,Left Foot,,,,"[63.2, 58.6]",,Ground Pass,,40.9,,,,,Elseid Hysaj,7031.0,,True,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,55,Napoli,227,['0f8f195e-47b0-47e6-86c8-a226874233a3'],50,,,,,,,,,,,,,,,,,Napoli,227,00:26:50.011,Pass,
,,,,,,,,,,,,,,,,1.066938,,,,,,,,,,,,,181b30c1-af01-435e-a1c9-4a2639c2a695,1315,,"[63.2, 58.6]",3879581,26,,,,-2.081547,,Right Foot,,,,"[56.7, 47.0]",,Ground Pass,,13.296992,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,55,Napoli,227,['aaf360a5-2884-42d6-85f0-b311d09d3a40'],53,,,,,,,,,,,,,,,,,Napoli,227,00:26:53.138,Pass,
,,,,,,,,,,,,,,,,1.365814,,,,,,,,,,,,,ae52ebbf-7af4-4905-a083-461692a1dace,1318,,"[62.3, 47.4]",3879581,26,,,,-0.47606933,,Right Foot,,,,"[81.5, 37.5]",,High Pass,,21.602083,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,55,Napoli,227,['a9431e9e-8cc0-4474-85f3-f5cabb0c8b4f'],56,,,,,,,,,,,,,,,,,Napoli,227,00:26:56.446,Pass,
,,,,,,,,,,,,,,,,3.27308,,,,,,,,,,,,,c98b5945-5f96-4189-b35d-bdc4ff13e477,1321,,"[81.5, 37.7]",3879581,26,,,,-0.98344225,,Right Foot,,,,"[105.2, 2.1]",,Ground Pass,,42.767395,,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,55,Napoli,227,['bb84d52b-182f-4e87-90c4-915cbddf36eb'],58,,,,,,,,,,,,,,,,,Napoli,227,00:26:58.816,Pass,
,,,,,,,,,,,,,,,,2.4305,,,,,,,,,,,,,b16017f9-d038-4835-87f9-062644a4db4e,1324,,"[105.0, 13.1]",3879581,27,,,,1.258184,,Right Foot,True,,,"[119.9, 59.2]",,High Pass,,48.448116,,,Out,,,,,True,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,55,Napoli,227,,4,,,,,,,,,,,,,,,,,Napoli,227,00:27:04.988,Pass,
,,,,,,,,,,,,,,,,1.696603,,,,,,,,,,,,,239566ae-ca21-4743-ada5-cb843b135830,1325,,"[6.0, 36.0]",3879581,27,True,,,0.8980415,,Right Foot,,,,"[15.8, 48.3]",,Ground Pass,,15.726728,,,,,Alessandro Gamberini,7052.0,,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,56,Chievo,231,['5d089182-93f4-4c9d-82d2-76ee04d15fc3'],21,,,,,,,,,,,,,,,,,Chievo,231,00:27:21.344,Pass,
,,,,,,,,,,,,,,,,2.678028,,,,,,,,,,,,,27a310c2-4a4e-405d-bfc0-b3784c2a0316,1328,,"[19.0, 53.3]",3879581,27,,,,0.07541227,,Right Foot,,,,"[64.0, 56.7]",,High Pass,,45.12826,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Goal Kick,Alessandro Gamberini,7052.0,Right Center Back,56,Chievo,231,"['011139ca-5192-47b4-ae89-a9cebbb0a77d', 'c5c1f691-d00e-4f14-b11d-a8182be101a5', 'd698e3cd-14e1-4474-86e2-5c3be5649691']",24,,,,,,,,,,,,,,,,,Chievo,231,00:27:24.148,Pass,True
,,,,,,,,,,,,,,,,1.156454,,,,,,,,,,,,,c5c1f691-d00e-4f14-b11d-a8182be101a5,1330,,"[56.1, 23.4]",3879581,27,,,,0.20425417,,Head,,,,"[70.1, 26.3]",,Low Pass,,14.297202,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,56,Chievo,231,"['27a310c2-4a4e-405d-bfc0-b3784c2a0316', 'a7b06a4a-adef-42b1-9ca9-39fed0f50c25']",26,,,,,,,,,,,,,,,,,Napoli,227,00:27:26.826,Pass,
,,,,,,,,,,,,,,,,1.874548,,,,,,,,,,,,,a7b06a4a-adef-42b1-9ca9-39fed0f50c25,1331,,"[50.0, 53.8]",3879581,27,,,,0.81783515,,Right Foot,,,,"[66.4, 71.3]",,High Pass,,23.983536,,,,,Lucas Nahuel Castro,7049.0,,,,,Recovery,1,From Goal Kick,Nicola Rigoni,7041.0,Right Defensive Midfield,56,Chievo,231,"['c5c1f691-d00e-4f14-b11d-a8182be101a5', 'eb64aa7b-6893-48c1-8f37-198b678c204e']",27,,,,,,,,,,,,,,,,,Chievo,231,00:27:27.983,Pass,
,,,,,,,,,,,,,,,,1.942184,,,,,,,,,,,,,47d0c849-e220-4aca-9e90-10b36b5bab73,1335,,"[69.8, 74.0]",3879581,27,,,,0.061148163,,Right Foot,,,,"[84.5, 74.9]",,Low Pass,,14.727526,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Goal Kick,Lucas Nahuel Castro,7049.0,Right Midfield,56,Chievo,231,"['0c74e71f-1ddd-415d-8f3c-0678e196015a', '3f36d15c-2c26-4294-86b4-12ab47aba5a2', 'f7fdb4ce-0f74-4e75-86d2-939036993887']",30,,,,,,,,,,,,,,,,,Chievo,231,00:27:30.926,Pass,True
,,,,,,,,,,,,,,,,1.244661,,,,,,,,,,,,,addc8a79-af17-4bd1-9965-5428d1183542,1339,,"[35.2, 5.0]",3879581,27,,,,1.9914597,,Right Foot,,,,"[28.4, 20.2]",,Ground Pass,,16.651726,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,56,Chievo,231,['eb149dff-9540-48d3-8c29-4cc2d6f09e6f'],33,,,,,,,,,,,,,,,,,Napoli,227,00:27:33.830,Pass,
,,,,,,,,,,,,,,,,1.919705,,,,,,,,,,,,,5cf83fb1-1561-4fae-8153-99017c5ae98f,1342,,"[28.4, 20.2]",3879581,27,,,,-0.08550529,,Right Foot,,,,"[45.9, 18.7]",,Low Pass,,17.564169,,,Incomplete,,,,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,56,Chievo,231,['2677275d-e9da-45c6-905c-82fa727280e0'],35,,,,,,,,,,,,,,,,,Napoli,227,00:27:35.115,Pass,
,,,,,,,,,,,,,,,,1.261176,,,,,,,,,,,,,dd4c7a56-e16c-4056-880a-d76dda3e42ef,1345,,"[76.1, 60.6]",3879581,27,,,,-1.4260863,,Right Foot,,,,"[79.0, 40.7]",,Ground Pass,,20.110197,,,,,Giampiero Pinzi,386657.0,,,,,,1,From Goal Kick,Nicola Rigoni,7041.0,Right Defensive Midfield,56,Chievo,231,['efce4b1f-eb2a-4a22-a8ab-948626cc2ac6'],38,,,,,,,,,,,,,,,,,Chievo,231,00:27:38.075,Pass,
,,,,,,,,,,,,,,,,2.365271,,,,,,,,,,,,,30d12716-5153-4206-8f10-c33ffee4387c,1348,,"[79.7, 40.3]",3879581,27,,,,-1.3885511,,Right Foot,,,,"[85.8, 7.2]",,Ground Pass,,33.65739,,,,,Simone Pepe,40247.0,,,,,,1,From Goal Kick,Giampiero Pinzi,386657.0,Left Defensive Midfield,56,Chievo,231,['6393cd26-9614-41f5-8f9c-7b9e39c620f0'],39,,,,,,,,,,,,,,,,,Chievo,231,00:27:39.946,Pass,
,,,,,,,,,,,,,,,,1.354144,,,,,,,,,,,,,ef11030a-8596-4132-a4e0-066eaa08be96,1351,,"[83.5, 12.0]",3879581,27,,,,0.728961,,Right Foot,,,,"[102.2, 28.7]",,Ground Pass,,25.071497,,,Incomplete,,Giampiero Pinzi,386657.0,,,,,,1,From Goal Kick,Simone Pepe,40247.0,Left Midfield,56,Chievo,231,"['1298dfa8-7308-48f4-98c3-e93827386855', '6e026b57-cf45-478b-94c1-549982b416e5']",44,,,,,,,,,,,,,,,,,Chievo,231,00:27:44.104,Pass,
,,,,,,,,,,,,,,,,1.453646,,,,,,,,,,,,,6e026b57-cf45-478b-94c1-549982b416e5,1353,,"[17.9, 51.4]",3879581,27,,,,1.7535677,,Right Foot,,,,"[14.0, 72.5]",,Ground Pass,,21.4574,,,,,Elseid Hysaj,7031.0,,,,,Recovery,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,56,Chievo,231,"['511a25bb-833a-4125-b7b0-dc3084aca3bd', 'ef11030a-8596-4132-a4e0-066eaa08be96']",45,,,,,,,,,,,,,,,,,Napoli,227,00:27:45.458,Pass,
,,,,,,,,,,,,,,,,2.364905,,,,,,,,,,,,,b60ed809-bc6f-437c-8cf2-b757bdf09c6c,1356,,"[14.0, 74.0]",3879581,27,,,,-0.3279713,,Right Foot,,,,"[52.5, 60.9]",,High Pass,,40.66768,,,Incomplete,,,,,,,,,1,From Goal Kick,Elseid Hysaj,7031.0,Right Back,56,Chievo,231,['9093457d-d2e8-4f78-aed7-cb567d5bb4f4'],48,,,,,,,,,,,,,,,,,Napoli,227,00:27:48.344,Pass,
,,,,,,,,,,,,,,,,0.725138,,,,,,,,,,,,,35d15d9b-2209-4270-8b52-eda4de2fb3e6,1359,,"[40.8, 61.4]",3879581,27,,,,1.5400368,,Right Foot,,,,"[41.0, 67.9]",,Ground Pass,,6.503076,,,Incomplete,,José María Callejón Bueno,7029.0,,,,,Recovery,1,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,56,Chievo,231,"['03e1c443-ae75-4870-90bd-c343a204b34f', '7297f4bb-c9ea-46d0-8c12-9633f1935e14', 'f1b33f6e-4355-4693-8450-0aa9c9d0bac0']",52,,,,,,,,,,,,,,,,,Napoli,227,00:27:52.494,Pass,True
,,,,,,,,,,,,,,,,1.425505,,,,,,,,,,,,,1711eb3f-1f5a-4e03-8941-075f8b867165,1363,,"[74.8, 7.6]",3879581,27,,,,-2.8286915,,Right Foot,,,,"[61.2, 3.2]",,Ground Pass,,14.294055,,,,,Simone Pepe,40247.0,,,,,,1,From Goal Kick,Giampiero Pinzi,386657.0,Left Defensive Midfield,56,Chievo,231,['716f474e-cf1a-425e-8e56-3ba1d6f25424'],54,,,,,,,,,,,,,,,,,Chievo,231,00:27:54.706,Pass,
,,,,,,,,,,,,,,,,3.274522,,,,,,,,,,,,,5df784bb-2314-4da7-a85a-9247bebad801,1366,,"[57.8, 3.1]",3879581,27,,,,2.5385714,,Right Foot,,,,"[28.9, 23.0]",,Low Pass,,35.088745,,,,,Alessandro Gamberini,7052.0,,,,,,1,From Goal Kick,Simone Pepe,40247.0,Left Midfield,56,Chievo,231,['8fdd9f2e-0405-429f-992d-eb1843ef1a29'],57,,,,,,,,,,,,,,,,,Chievo,231,00:27:57.371,Pass,
,,,,,,,,,,,,,,,,1.79763,,,,,,,,,,,,,f225cb89-ee9d-4a3b-97cd-7ac3a81993d7,1369,,"[28.9, 36.3]",3879581,28,,,,1.5003608,,Right Foot,,,,"[31.2, 68.9]",,Ground Pass,,32.681034,,,,,Fabrizio Cacciatore,7050.0,,,,,,1,From Goal Kick,Alessandro Gamberini,7052.0,Right Center Back,56,Chievo,231,['3c88a72e-2c0b-4b27-adca-25b087909d26'],2,,,,,,,,,,,,,,,,,Chievo,231,00:28:02.238,Pass,
,,,,,,,,,,,,,,,,2.443758,,,,,,,,,,,,,5b4bfbc4-e6c9-495a-8c59-f561fe785224,1371,,"[31.2, 68.9]",3879581,28,True,,,-0.346686,,Right Foot,,,,"[81.3, 50.8]",,High Pass,,53.269318,,,Pass Offside,,Alberto Paloschi,6950.0,,,Through Ball,True,,1,From Goal Kick,Fabrizio Cacciatore,7050.0,Right Back,56,Chievo,231,['03cc84ab-1be7-4fa8-8e8c-fa79ee0aa724'],5,,,,,,,,,,,,,,,,,Chievo,231,00:28:05.648,Pass,
,,,,,,,,,,,,,,,,1.35697,,,,,,,,,,,,,b4719b70-8daa-440e-9983-713ecbeb0b98,1373,,"[35.2, 29.5]",3879581,28,True,,,-0.37036088,,Right Foot,,,,"[62.5, 18.9]",,Ground Pass,,29.285662,,,,,Faouzi Ghoulam,8876.0,,,,,Free Kick,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,57,Napoli,227,['a1c5b031-2369-4229-a09a-1726a7892f11'],25,,,,,,,,,,,,,,,,,Napoli,227,00:28:25.067,Pass,
,,,,,,,,,,,,,,,,1.457467,,,,,,,,,,,,,a0085143-f225-4853-bd2f-28b5b2964e3f,1375,,"[61.5, 16.2]",3879581,28,,,,2.8269594,,Left Foot,,,,"[44.6, 21.7]",,Ground Pass,,17.772451,,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,57,Napoli,227,['2faabbf3-ecca-4492-8ce1-29269ae4ea7d'],27,,,,,,,,,,,,,,,,,Napoli,227,00:28:27.538,Pass,
,,,,,,,,,,,,,,,,1.821061,,,,,,,,,,,,,1ba7c6f3-e599-4eea-b418-a0afaaa72631,1378,,"[44.7, 22.1]",3879581,28,,,,1.2220253,,Right Foot,,,,"[53.9, 47.4]",,Ground Pass,,26.92081,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,57,Napoli,227,['fd1c51fe-4120-4e5e-b904-05d43bda01f2'],30,,,,,,,,,,,,,,,,,Napoli,227,00:28:30.042,Pass,
,,,,,,,,,,,,,,,,1.014983,,,,,,,,,,,,,51400942-f50c-4877-9b06-0892c76de79b,1381,,"[80.1, 52.9]",3879581,28,,,,-0.9442689,,Right Foot,,,,"[87.7, 42.4]",,Ground Pass,,12.961867,,,,,Marek Hamšík,7025.0,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,57,Napoli,227,['13b80f4a-6a90-47b8-ab82-c1db83ce6b28'],35,,,,,,,,,,,,,,,,,Napoli,227,00:28:35.932,Pass,
,,,,,,,,,,,,,,,,1.140835,,,,,,,,,,,,,dd32fd21-6545-43a9-8dd7-cd60f6b69bd8,1384,,"[86.0, 41.5]",3879581,28,,,,1.6935526,,Right Foot,,,,"[84.1, 56.9]",,Ground Pass,,15.516766,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,57,Napoli,227,['ae460a09-b06b-401a-a57a-63b6f4040075'],37,,,,,,,,,,,,,,,,,Napoli,227,00:28:37.815,Pass,
,,,,,,,,,,,,,,,,0.854493,,,,,,,,,,,,,42a6dfbb-16f8-40a9-be13-a7cd799b1b53,1387,,"[85.1, 56.7]",3879581,28,,,,1.1659045,,Right Foot,,,,"[90.8, 70.0]",,Ground Pass,,14.469969,,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,57,Napoli,227,['ada953b0-b964-4ec9-bb51-c90691084a3a'],41,,,,,,,,,,,,,,,,,Napoli,227,00:28:41.018,Pass,
,,,,,,,,,,,,,,,,0.649734,,,,,,,,,,,,,31b56b24-7608-468c-8680-fef16aaeaa6c,1390,,"[87.9, 64.9]",3879581,28,,,,-0.7547955,54b84701-3094-4810-aee5-6e63f72cd018,Right Foot,,,,"[98.0, 55.4]",,Ground Pass,,13.865786,,,,,Gonzalo Gerardo Higuaín,5497.0,True,,,,,1,From Free Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,57,Napoli,227,['f21d2bed-0dee-4ad4-b748-ad239b3964cd'],43,,,,,,,,,,,,,,,,,Napoli,227,00:28:43.472,Pass,
,,,,,,,,,,,,,,,,3.239694,,,,,,,,,,,,,849c0511-2618-45ba-8c70-2f9ef26a9c3a,1396,,"[6.0, 44.0]",3879581,29,,,,-0.072428286,,Right Foot,,,,"[69.4, 39.4]",,High Pass,,63.566658,,,Incomplete,,Alberto Paloschi,6950.0,,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,58,Chievo,231,"['84dba918-99df-4a0d-ad70-1e296115d67e', 'efffea8e-6c19-4c33-a5dc-c64f180d356b']",11,,,,,,,,,,,,,,,,,Chievo,231,00:29:11.799,Pass,
,,,,,,,,,,,,,,,,1.204111,,,,,,,,,,,,,84dba918-99df-4a0d-ad70-1e296115d67e,1398,,"[50.7, 40.7]",3879581,29,,,True,0.06885649,,,,,,"[62.3, 41.5]",,High Pass,,11.627554,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,58,Chievo,231,"['5ba4a804-1693-4e70-be74-972277a53950', '849c0511-2618-45ba-8c70-2f9ef26a9c3a', '8d57ad61-b4f6-4053-9ce4-bfa6780b3319']",15,,,,,,,,,,,,,,,,,Napoli,227,00:29:15.039,Pass,True
