bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,40e3acff-7834-42ba-8909-6192700eba16,1,,,,3879711,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 89}, {'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 53}, {'player': {'id': 6729, 'name': 'Guilherme dos Santos Torres'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 77}, {'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Udinese,230,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,841ea0a5-f570-42eb-8fd7-b531f2562333,2,,,,3879711,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 6991, 'name': 'Etrit Berisha'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 8443, 'name': 'Dušan Basta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 3588, 'name': 'Wesley Hoedt'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 7107, 'name': 'Danilo Cataldi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 32}, {'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 8173, 'name': 'Marco Parolo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 87}, {'player': {'id': 3145, 'name': 'Keita Baldé Diao'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 11427, 'name': 'Filip Đorđević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Lazio,236,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,673a9186-3d5a-40a8-96f5-27df8a9accbb,3,,,,3879711,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['795160dc-73c4-46d7-b72b-5a31a63527a6'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,795160dc-73c4-46d7-b72b-5a31a63527a6,4,,,,3879711,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Udinese,230,['673a9186-3d5a-40a8-96f5-27df8a9accbb'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a1642616-905e-454b-91ec-94c6303f2777,1585,,,,3879711,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,95,Udinese,230,['852a8ab8-2b8e-4835-ad2f-e88bbb2d2142'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,852a8ab8-2b8e-4835-ad2f-e88bbb2d2142,1586,,,,3879711,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,95,Udinese,230,['a1642616-905e-454b-91ec-94c6303f2777'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,2.007127,,,,,,,,,,,,,,4974fe66-1a5a-466f-aeb0-f8cbc88fb1e7,5,,,"[61.0, 40.1]",3879711,0,,,,,2.9610407,,Left Foot,,,,"[48.4, 42.4]",Ground Pass,,12.808201,,,,Danilo Cataldi,7107.0,,,,,Kick Off,1,From Kick Off,Filip Đorđević,11427.0,Center Forward,2,Lazio,236,['c501100f-876e-4087-9c00-e590c4f39e8f'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.739,Pass,
,,,,,,,,,,,,,,,,,,1.547393,,,,,,,,,,,,,,0467c1b6-74a0-4785-a5fc-6e21da17fcc5,8,,,"[48.4, 42.9]",3879711,0,,,,,1.8442156,,Right Foot,,,,"[40.8, 70.0]",Ground Pass,,28.145515,,,,Dušan Basta,8443.0,,,,,,1,From Kick Off,Danilo Cataldi,7107.0,Center Defensive Midfield,2,Lazio,236,['f4d785e2-a609-4e1b-81f5-5cbcbd41ac49'],2,,,,,,,,,,,,,,,,,,Lazio,236,00:00:02.772,Pass,
,,,,,,,,,,,,,,,,,,2.36603,,,,,,,,,,,,,,6f152877-516f-4863-84d2-a05e902ebd7d,11,,,"[46.2, 68.5]",3879711,0,,,,,-0.15402155,,Right Foot,,,,"[90.0, 61.7]",High Pass,,44.32471,,Incomplete,,Antonio Candreva,7776.0,,,,,,1,From Kick Off,Dušan Basta,8443.0,Right Back,2,Lazio,236,"['4731b091-8cdc-41aa-ac0b-b854d05f69b1', '49283cdc-0d12-4abd-8a72-12657ff38afe']",5,,,,,,,,,,,,,,,,,,Lazio,236,00:00:05.807,Pass,
,,,,,,,,,,,,,,,,,,2.198081,,,,,,,,,,,,,,49283cdc-0d12-4abd-8a72-12657ff38afe,14,,,"[30.1, 18.4]",3879711,0,,,,,-0.79501325,,Head,,,,"[40.4, 7.9]",High Pass,,14.708501,,,,Guilherme dos Santos Torres,6729.0,,,,,Recovery,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,3,Udinese,230,"['08271f4e-298a-4aa2-b308-17410453de36', '6f152877-516f-4863-84d2-a05e902ebd7d', 'bfd88350-66fa-4e0f-a66c-91a91992c44d']",8,,,,,,,,,,,,,,,,,,Udinese,230,00:00:08.173,Pass,True
,,,,,,,,,,,,,,,,,,1.387792,,,,,,,,,,,,,,b9664769-8057-4679-b49e-db6f0f57c83e,20,,,"[37.7, 15.2]",3879711,0,,,,,1.6915449,,Left Foot,,,,"[34.8, 39.1]",Ground Pass,,24.075298,,,,Molla Wagué,3577.0,,,,,Free Kick,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,4,Udinese,230,['1389138c-a120-4a56-b7d5-bf2daf5eea60'],35,,,,,,,,,,,,,,,,,,Udinese,230,00:00:35.427,Pass,
,,,,,,,,,,,,,,,,,,1.162107,,,,,,,,,,,,,,0a2555ac-f672-4c84-a620-d3f2c13bd1f7,23,,,"[39.0, 45.5]",3879711,0,,,,,-1.9190893,,Right Foot,,,,"[32.9, 28.7]",Ground Pass,,17.873165,,,,Danilo Larangeira,7799.0,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,4,Udinese,230,['f679e908-a70d-4cd5-a2ad-29323123ae2c'],39,,,,,,,,,,,,,,,,,,Udinese,230,00:00:39.677,Pass,
,,,,,,,,,,,,,,,,,,1.396259,,,,,,,,,,,,,,a46bbcc2-75e2-4502-a6df-217b6a9d0099,26,,,"[34.6, 29.2]",3879711,0,,,,,-0.4954748,,Right Foot,,,,"[61.8, 14.5]",Low Pass,,30.918118,,,,Zdravko Kuzmanović,6577.0,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,4,Udinese,230,['88bbfd4c-5634-4439-9715-838349585417'],42,,,,,,,,,,,,,,,,,,Udinese,230,00:00:42.375,Pass,
,,,,,,,,,,,,,,,,,,0.89065,,,,,,,,,,,,,,f7b2861b-d39e-4c39-aabf-2720cfdef8e2,30,,,"[62.9, 0.1]",3879711,0,,,,,2.9579704,,Right Foot,,,,"[48.9, 2.7]",Low Pass,,14.239382,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,Recovery,1,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,4,Udinese,230,"['7a8c4ed7-6f42-4763-92ec-32726d983341', 'f7370a4b-7612-4660-974b-4afb91709a58']",45,,,,,,,,,,,,,,,,,,Udinese,230,00:00:45.673,Pass,True
,,,,,,,,,,,,,,,,,,1.768404,,,,,,,,,,,,,,20012073-2e7b-4889-9e18-7bdbd5634dc4,33,,,"[45.1, 3.6]",3879711,0,,,,,1.5707964,,Right Foot,,,,"[45.1, 26.2]",Low Pass,,22.6,,,,Guilherme dos Santos Torres,6729.0,,,,,,1,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,4,Udinese,230,['24201376-9b24-4ab8-baa7-3b6d8ac1ad26'],47,,,,,,,,,,,,,,,,,,Udinese,230,00:00:47.520,Pass,
,,,,,,,,,,,,,,,,,,0.124453,,,,,,,,,,,,,,c256f526-1285-4bcf-806a-b91fac568b79,37,,,"[45.1, 33.6]",3879711,0,,,,,1.0191413,,Right Foot,,,,"[45.9, 34.9]",Low Pass,,1.5264337,,Incomplete,,,,,,,,,1,From Free Kick,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,4,Udinese,230,"['a8ecb304-a3c7-410f-991e-24a7c31fb0a6', 'f2ccd74a-5565-497d-81ed-47ffd8074bae']",50,,,,,,,,,,,,,,,,,,Udinese,230,00:00:50.611,Pass,True
