50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d8a7459b-58bd-49e1-a477-dae430e01ab8,1,,,,3879731,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 31}, {'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Napoli,227,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b8160247-aefd-4323-8007-00af49f403a7,2,,,,3879731,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,,0,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 21}, {'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 19}, {'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 2}, {'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 387476, 'name': 'Raphael Martinho Alves de Lima'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 29}, {'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 25}, {'player': {'id': 7793, 'name': 'Kevin Lasagna'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 15}]}",Carpi,1683,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a8d042ca-40d9-47f3-b537-fd4a70e76272,3,,,,3879731,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,['acf891b8-1adb-4c88-87c6-02dd8a8510a4'],0,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,acf891b8-1adb-4c88-87c6-02dd8a8510a4,4,,,,3879731,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Napoli,227,['a8d042ca-40d9-47f3-b537-fd4a70e76272'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a929b9bf-5549-42f8-bd0e-37d538039914,2013,,,,3879731,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Napoli,227,['1a4ea4fc-19b9-4076-b7ca-eb71bec98a63'],0,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1a4ea4fc-19b9-4076-b7ca-eb71bec98a63,2014,,,,3879731,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Napoli,227,['a929b9bf-5549-42f8-bd0e-37d538039914'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.422306,,,,,,,,,,,,,,ba9631e6-a800-4814-b86a-45e32078b091,5,,,"[60.0, 40.0]",3879731,0,,,,,1.2277724,,Right Foot,,,,"[61.0, 42.8]",Ground Pass,,2.9732137,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,Kick Off,1,From Kick Off,Lorenzo Insigne,7037.0,Left Wing,2,Napoli,227,['53249a4a-e88b-4f6f-8405-3338554781de'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.411,Pass,
,,,,,,,,,,,,,,,,,1.087307,,,,,,,,,,,,,,d7f8b0c7-6e9f-436a-9ece-e8437e77fa5d,8,,,"[60.5, 43.2]",3879731,0,,,,,-2.7940867,,Right Foot,,,,"[47.8, 38.6]",Ground Pass,,13.507405,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,2,Napoli,227,['779c0377-b298-461b-9ec0-a686e57219b9'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.994,Pass,
,,,,,,,,,,,,,,,,,1.025717,,,,,,,,,,,,,,92e1af2c-1d1b-42eb-9c6b-dbfb6814a3ab,11,,,"[47.8, 38.6]",3879731,0,,,,,-1.4432868,,Right Foot,,,,"[48.3, 34.7]",Ground Pass,,3.9319208,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,2,Napoli,227,['2778187b-31d2-49b4-a6d1-c141ad30d9c1'],2,,,,,,,,,,,,,,,,Napoli,227,00:00:02.121,Pass,
,,,,,,,,,,,,,,,,,3.280361,,,,,,,,,,,,,,5901fc48-404b-4a0d-affa-4a8fea160226,14,,,"[50.4, 34.4]",3879731,0,,,,,0.49600428,,Right Foot,,,,"[96.6, 59.4]",High Pass,,52.530373,,Incomplete,,Elseid Hysaj,7031.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Napoli,227,"['d6093f0b-e3ea-4c34-970e-2a32b79f83fa', 'f4228f02-63a8-424e-b66e-09e21bc35b0d']",3,,,,,,,,,,,,,,,,Napoli,227,00:00:03.187,Pass,
,,,,,,,,,,,,,,,,,1.263374,,,,,,,,,,,,,,a4362888-7d29-487c-80ef-8bf998354303,18,,,"[93.3, 80.0]",3879731,0,,,,,-2.5102437,,,,,,"[84.0, 73.2]",Low Pass,,11.520851,,,,Allan Marques Loureiro,7035.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,3,Napoli,227,['61dc6282-713e-4378-8246-ee6e083aeff2'],13,,,,,,,,,,,,,,,,Napoli,227,00:00:13.867,Pass,
,,,,,,,,,,,,,,,,,2.439997,,,,,,,,,,,,,,a8a0fa03-aa4b-474e-b88a-bce304bb01a6,22,,,"[81.1, 73.0]",3879731,0,,,,,-3.0721393,,Right Foot,,,,"[58.1, 71.4]",Ground Pass,,23.055586,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,"['2c0d29e5-4ee2-4d59-b6ac-c5e2a83b4e78', '468f56e8-a2db-4313-a788-7392d08ada4c']",16,,,,,,,,,,,,,,,,Napoli,227,00:00:16.054,Pass,True
,,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,,,fb7df708-eeeb-4691-bdf0-c6019efe0424,25,,,"[56.3, 54.8]",3879731,0,,,,,-1.732392,,Right Foot,,,,"[49.6, 13.7]",Ground Pass,,41.642525,,,,Faouzi Ghoulam,8876.0,,True,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['1a684bd0-f050-4fbf-a81b-1720bc047736'],20,,,,,,,,,,,,,,,,Napoli,227,00:00:20.756,Pass,
,,,,,,,,,,,,,,,,,0.613582,,,,,,,,,,,,,,c8ba08b8-8281-4191-865b-02547e1162a9,28,,,"[68.0, 8.7]",3879731,0,,,,,-0.6828183,,Left Foot,,,,"[75.5, 2.6]",Ground Pass,,9.667471,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,['44b0854e-5fa1-44c1-bb66-033996ad219c'],27,,,,,,,,,,,,,,,,Napoli,227,00:00:27.532,Pass,
,,,,,,,,,,,,,,,,,0.498696,,,,,,,,,,,,,,a2376fd2-6f79-4b71-bb41-8a0e2ff8d82b,31,,,"[75.8, 2.8]",3879731,0,,,,,1.4031539,,Right Foot,,,,"[76.9, 9.3]",Low Pass,,6.59242,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,['42c0d928-5e5e-411b-a08b-10d21f260c5d'],28,,,,,,,,,,,,,,,,Napoli,227,00:00:28.145,Pass,
,,,,,,,,,,,,,,,,,1.365473,,,,,,,,,,,,,,a697a716-d625-4ed5-8df8-b75e27bf34e2,34,,,"[54.9, 80.0]",3879731,0,,,,,-0.26896206,,,,,,"[70.5, 75.7]",High Pass,,16.18178,,,,Matteo Mancosu,15415.0,,,,,Throw-in,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Wing Back,4,Carpi,1683,['eb0f0fcb-9fb4-485e-8e28-e1d4ffd36949'],46,,,,,,,,,,,,,,,,Carpi,1683,00:00:46.505,Pass,
,,,,,,,,,,,,,,,,,3.071536,,,,,,,,,,,,,,60dfbc24-bf98-49a9-87bb-8ba44fc38e7e,36,,,"[70.7, 75.3]",3879731,0,,,,,0.0,,Head,,,,"[82.8, 75.3]",High Pass,,12.1,,Incomplete,,Kevin Lasagna,7793.0,,,,,,1,From Throw In,Matteo Mancosu,15415.0,Right Center Forward,4,Carpi,1683,"['bead4ddb-135b-4366-a2c4-0b95e47d2dc7', 'deae41fb-cd34-45ae-ab06-57516651b63f']",47,,,,,,,,,,,,,,,,Carpi,1683,00:00:47.870,Pass,
,,,,,,,,,,,,,,,,,2.652375,,,,,,,,,,,,,,deae41fb-cd34-45ae-ab06-57516651b63f,39,,,"[37.3, 4.8]",3879731,0,,,,,1.7905914,,Right Foot,,,,"[31.0, 33.0]",Low Pass,,28.895155,,,,Elseid Hysaj,7031.0,,,,,Recovery,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,"['60dfbc24-bf98-49a9-87bb-8ba44fc38e7e', 'cdd0098f-e7a0-4e6f-bbb0-afd0903b13c0', 'f64f11f3-d280-4649-b85e-a7b5699300bd']",50,,,,,,,,,,,,,,,,Napoli,227,00:00:50.942,Pass,True
,,,,,,,,,,,,,,,,,1.919998,,,,,,,,,,,,,,9ba5961c-df2f-43ca-9dbd-fa8c56b95e94,41,,,"[31.0, 32.6]",3879731,0,,,,,-2.2612429,,Right Foot,,,,"[25.3, 25.7]",Ground Pass,,8.949861,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,['8e3562e4-2257-4791-b726-74c2c2b82515'],53,,,,,,,,,,,,,,,,Napoli,227,00:00:53.594,Pass,
,,,,,,,,,,,,,,,,,1.266401,,,,,,,,,,,,,,76efc9e4-dcfd-45bb-88bb-44531803543f,44,,,"[25.3, 25.5]",3879731,0,,,,,-1.2070285,,Right Foot,,,,"[32.8, 5.8]",Low Pass,,21.079374,,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,5,Napoli,227,['6ff00d50-50f3-4c9f-aca7-126dfbe05f24'],55,,,,,,,,,,,,,,,,Napoli,227,00:00:55.594,Pass,
,,,,,,,,,,,,,,,,,2.17879,,,,,,,,,,,,,,d7e91939-a0ec-42bc-b268-3e78c4a7bda2,48,,,"[52.0, 2.2]",3879731,1,,,,,3.1415927,,Left Foot,,,,"[33.6, 2.2]",Ground Pass,,18.4,,,,Kalidou Koulibaly,5675.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,['6bd3efcb-d369-4365-8ba1-c8c86ad25f15'],5,,,,,,,,,,,,,,,,Napoli,227,00:01:05.803,Pass,
,,,,,,,,,,,,,,,,,2.588114,,,,,,,,,,,,,,a36b36df-82b8-463b-9720-be5db093c541,52,,,"[31.2, 3.0]",3879731,1,,,,,2.3296854,,Right Foot,,,,"[5.5, 30.1]",Ground Pass,,37.348362,,,,José Manuel Reina Páez,7028.0,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,5,Napoli,227,"['5b48bb75-7969-4ec5-9e47-8a54d24bd179', '5f212bc8-5d20-47bb-af96-2dd169f6f9db']",8,,,,,,,,,,,,,,,,Napoli,227,00:01:08.424,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3265ad34-65d3-440c-a03e-5745dc70914d,55,,,"[7.1, 31.3]",3879731,1,,,,,1.1780866,,Right Foot,,,,"[17.0, 55.2]",Ground Pass,,25.869287,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,5,Napoli,227,['48a37957-2a97-4852-a585-bdc00b32d2f2'],11,,,,,,,,,,,,,,,,Napoli,227,00:01:11.092,Pass,
