50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.895316,,,,,,,,,,,,,,b6539d47-3f34-4335-a4e6-fe44d1c7cefc,14,,"[27.4, 25.0]",3879686,0,,,,-0.32175055,,Head,,,,"[33.1, 23.1]",,High Pass,,6.0083275,,,,,Francesco Magnanelli,7127.0,,,,,Recovery,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,"['1b37c3ca-e23a-4419-b437-13886f01f239', '4882511e-87bb-49bb-8a70-e84b28276c17']",37,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:37.302,Pass,
,,,,,,,,,,,,,,,,1.236025,,,,,,,,,,,,,,1d8bb102-a611-414e-b872-aec0c1dd43cc,17,,"[33.5, 23.1]",3879686,0,,,,-3.0894012,,Right Foot,,,,"[20.1, 22.4]",,Ground Pass,,13.418271,,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,['0913f496-cc90-4142-a12b-daf00065a97d'],39,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:39.413,Pass,
,,,,,,,,,,,,,,,,1.861896,,,,,,,,,,,,,,ba37bf95-eb32-4a92-8182-bb0db02d22dd,20,,"[19.3, 21.9]",3879686,0,,,,2.2904212,,Left Foot,,,,"[3.7, 39.7]",,Ground Pass,,23.668545,,,,,Andrea Consigli,7132.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,['e1bb56ad-6e7c-4f06-86cc-2b73fb59084a'],40,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:40.689,Pass,
,,,,,,,,,,,,,,,,3.111101,,,,,,,,,,,,,,573241be-a7c7-40dd-8399-6535b6488238,24,,"[8.5, 40.8]",3879686,0,,,,0.3149408,,Right Foot,,,,"[65.9, 59.5]",,High Pass,,60.36928,,,Incomplete,,Matteo Politano,7109.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,4,Sassuolo,232,"['0f90887b-4866-43a1-8411-0c43f0eca80c', '481a83c4-cdd1-419e-a387-0b3d816d4672']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:44.354,Pass,
,,,,,,,,,,,,,,,,1.688544,,,,,,,,,,,,,,481a83c4-cdd1-419e-a387-0b3d816d4672,26,,"[54.2, 20.6]",3879686,0,,,,0.3326197,,Head,,,,"[70.7, 26.3]",,High Pass,,17.456804,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,Recovery,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,4,Sassuolo,232,"['3c03a4eb-d333-4e25-bec0-9d9566132e5a', '573241be-a7c7-40dd-8399-6535b6488238', '8e8c135b-1b03-4363-b11b-4fd5250551cd']",47,,,,,,,,,,,,,,,,,Napoli,227,00:00:47.465,Pass,
,,,,,,,,,,,,,,,,5.685103,,,,,,,,,,,,,,aa9e4aa4-6922-4878-b0bf-f87021f367ff,31,,"[49.1, 53.6]",3879686,0,,,,-0.7415588,,Right Foot,,,,"[107.4, 0.2]",,High Pass,,79.059784,,,Out,,Nicola Sansone,6859.0,,True,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,"['397763a3-b81e-425c-8e2c-f9b0add107b6', 'ae42b728-ab1d-4761-9440-9fdc953bd010']",50,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:50.046,Pass,True
,,,,,,,,,,,,,,,,0.919418,,,,,,,,,,,,,,c5a5e274-ad82-42d9-a57c-5347e1365bad,33,,"[13.4, 80.0]",3879686,1,,,,-0.5252436,,,,,,"[22.2, 74.9]",,Low Pass,,10.171038,,,,,José María Callejón Bueno,7029.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,['0750c4b6-c9cd-479a-8493-1efca58e7b48'],3,,,,,,,,,,,,,,,,,Napoli,227,00:01:03.252,Pass,
,,,,,,,,,,,,,,,,0.964495,,,,,,,,,,,,,,6aeda73b-2d82-498b-8f16-69dbe5cc7936,35,,"[22.2, 74.9]",3879686,1,,,,3.0681953,,Right Foot,,,,"[15.4, 75.4]",,Low Pass,,6.8183575,,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,5,Napoli,227,['afeed812-efc8-4110-b411-9b567e1aa0aa'],4,,,,,,,,,,,,,,,,,Napoli,227,00:01:04.171,Pass,
,,,,,,,,,,,,,,,,1.832112,,,,,,,,,,,,,,f8e327a0-aeda-4ae4-bbd3-e40ab1957ebd,38,,"[14.9, 73.3]",3879686,1,,,,-0.22360261,,Left Foot,,,,"[49.2, 65.5]",,High Pass,,35.1757,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,"['2d6bb2ff-cc09-4fb0-b63c-2868d7fc56ad', '46afa3f6-a3c8-44be-b4bd-6086bbd1bd85']",6,,,,,,,,,,,,,,,,,Napoli,227,00:01:06.647,Pass,
,,,,,,,,,,,,,,,,0.959366,,,,,,,,,,,,,,cde53106-93bf-4381-9144-0390dd4478bc,42,,"[73.0, 14.6]",3879686,1,,,,1.5707964,,Right Foot,,,,"[73.0, 22.1]",,Ground Pass,,7.5,,,,,Simone Missiroli,7113.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,6,Sassuolo,232,['2d73bbc5-c979-46c5-92b9-a3365771e836'],9,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:09.908,Pass,
,,,,,,,,,,,,,,,,0.423111,,,,,,,,,,,,,,926af476-a328-409a-af6a-48abedffbbf2,47,,"[75.2, 23.1]",3879686,1,,,,0.43395337,,Right Foot,,,,"[83.4, 26.9]",,Ground Pass,,9.037699,,,,,Joseph Alfred Duncan,7698.0,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,6,Sassuolo,232,['71c2ebd5-6f21-456b-a9d1-2ab96bee4fc3'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:12.954,Pass,
,,,,,,,,,,,,,,,,0.659558,,,,,,,,,,,,,,8ed2b079-7eb8-4365-bc1e-8a2cceb726a8,50,,"[83.5, 26.9]",3879686,1,,,,-0.5079734,,Left Foot,,,,"[93.2, 21.5]",,High Pass,,11.101802,,,Incomplete,,Nicola Sansone,6859.0,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,6,Sassuolo,232,"['029fc2cd-5357-474e-b9d8-2b2fbe0746f8', '86e164c0-66a6-41e0-b32e-c3f3e0f3ac33']",13,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:13.456,Pass,
,,,,,,,,,,,,,,,,1.06569,,,,,,,,,,,,,,b3c21554-c570-4a5e-a0ea-818d882cd8cc,61,,"[60.0, 40.0]",3879686,2,True,,,3.1415927,,Right Foot,,,,"[49.2, 40.0]",,Ground Pass,,10.8,,,,,Raúl Albiol i Tortajada,7030.0,,,,,Kick Off,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,8,Napoli,227,['6ec559f1-437a-461d-a59f-57588fc3e597'],42,,,,,,,,,,,,,,,,,Napoli,227,00:02:42.582,Pass,
,,,,,,,,,,,,,,,,1.170142,,,,,,,,,,,,,,8c750cd8-dfad-4dae-af37-a4082f7e6a61,63,,"[49.0, 40.0]",3879686,2,,,,-1.6284248,,Right Foot,,,,"[48.7, 34.8]",,Ground Pass,,5.208647,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,8,Napoli,227,['cb7c1177-126c-4b2e-94fa-1caa3f7a6811'],43,,,,,,,,,,,,,,,,,Napoli,227,00:02:43.735,Pass,
,,,,,,,,,,,,,,,,3.567158,,,,,,,,,,,,,,51b920ca-b1fa-415e-95e9-c00933a2b7e7,66,,"[49.6, 34.8]",3879686,2,,,,0.4813734,,Right Foot,,,,"[98.8, 60.5]",,High Pass,,55.507927,,,,,Elseid Hysaj,7031.0,,,,,,1,From Kick Off,Vlad Iulian Chiricheș,10736.0,Left Center Back,8,Napoli,227,['5db354ff-ff05-4c70-8065-86616046f1f0'],45,,,,,,,,,,,,,,,,,Napoli,227,00:02:45.025,Pass,
,,,,,,,,,,,,,,,,0.031151,,,,,,,,,,,,,,708512a1-8ea2-4eeb-9e26-acb4a3a2d407,68,,"[98.8, 60.3]",3879686,2,,,True,0.09966865,,,,,,"[100.8, 60.5]",,Low Pass,,2.0099752,,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Right Back,8,Napoli,227,"['16e8f864-390c-4192-a297-9001c510cf5b', '6fdb64cb-9eaa-44ba-8265-350fede89361', '704bbd73-804b-4a76-8e59-ea4fcd7d49b1']",48,,,,,,,,,,,,,,,,,Napoli,227,00:02:48.633,Pass,True
,,,,,,,,,,,,,,,,2.012225,,,,,,,,,,,,,,4982f061-dc50-4d2c-9dcd-565e92a8068d,72,,"[21.2, 7.0]",3879686,2,,,,-3.0807981,,Left Foot,,,,"[9.7, 6.3]",,High Pass,,11.521285,,,,,Federico Peluso,7118.0,,,,,Recovery,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,9,Sassuolo,232,['6bc87ddb-4c99-4c55-ac3a-a517100c1a74'],50,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:50.132,Pass,
,,,,,,,,,,,,,,,,2.725157,,,,,,,,,,,,,,091c44d2-fac7-491e-81f9-d6a60621042b,75,,"[9.6, 6.3]",3879686,2,,,,0.49869975,,Left Foot,,,,"[42.1, 24.0]",,High Pass,,37.007298,,,Incomplete,,Diego Falcinelli,8093.0,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,9,Sassuolo,232,"['53460b69-1023-4156-b9c8-1a761f7b6751', 'd323084f-af1a-4220-a0e5-9960dfa7c5fc']",52,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:52.185,Pass,
,,,,,,,,,,,,,,,,2.341531,,,,,,,,,,,,,,d323084f-af1a-4220-a0e5-9960dfa7c5fc,77,,"[78.0, 56.1]",3879686,2,,,,-0.25962964,,Other,,,,"[84.4, 54.4]",,Low Pass,,6.6219335,,,Incomplete,,Marek Hamšík,7025.0,,,,,Recovery,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,9,Sassuolo,232,"['091c44d2-fac7-491e-81f9-d6a60621042b', '29d37adf-71ae-47d7-a885-ab8615b3e562', '3dda2b42-e448-4880-87f2-2466b6a1ddf4']",54,,,,,,,,,,,,,,,,,Napoli,227,00:02:54.910,Pass,
,,,,,,,,,,,,,,,,2.968661,,,,,,,,,,,,,,29d37adf-71ae-47d7-a885-ab8615b3e562,80,,"[35.7, 25.7]",3879686,2,,,,-0.24395092,,Left Foot,,,,"[81.5, 14.3]",,High Pass,,47.197456,,,,,Nicola Sansone,6859.0,,,,,Recovery,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,9,Sassuolo,232,"['667c9dc4-5b1b-4c7e-a434-ba076a33df5f', 'd323084f-af1a-4220-a0e5-9960dfa7c5fc']",57,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:57.251,Pass,
,,,,,,,,,,,,,,,,0.381331,,,,,,,,,,,,,,573ffe55-1d26-4c46-bc14-d2a45bc8a5e8,85,,"[113.5, 22.6]",3879686,3,,,,1.5707964,,Left Foot,True,,,"[113.5, 35.6]",,Low Pass,,13.0,,,Incomplete,,Matteo Politano,7109.0,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,9,Sassuolo,232,"['22ecaf4e-162f-47de-8b6a-e17671647bb2', '329bb6b2-e313-4589-b91d-96df5171e77c']",7,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:07.778,Pass,
,,,,,,,,,,,,,,,,1.647723,,,,,,,,,,,,,,daf8230d-2f77-4156-ab17-1280bcb5dd7c,88,,"[120.0, 0.1]",3879686,3,,,,2.3884413,,Right Foot,,,,"[110.4, 9.1]",,Ground Pass,,13.159027,,,,,Joseph Alfred Duncan,7698.0,,,,,Corner,1,From Corner,Nicola Sansone,6859.0,Left Wing,10,Sassuolo,232,['f9a87abd-2c79-4728-a954-eb53565c3ac9'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:32.401,Pass,
,,,,,,,,,,,,,,,,1.454762,,,,,,,,,,,,,,612e4126-d681-4b51-a985-83543e74b528,91,,"[110.4, 9.1]",3879686,3,,,,1.4881629,5281119c-9f4e-45ca-af13-44b939e4e8ca,Left Foot,True,,,"[113.1, 41.7]",,High Pass,,32.71162,,,,,Simone Missiroli,7113.0,True,,,,,1,From Corner,Joseph Alfred Duncan,7698.0,Left Center Midfield,10,Sassuolo,232,['781e18a3-9595-426f-9c1a-739b71894d6d'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:34.209,Pass,
,,,,,,,,,,,,,,,,3.682928,,,,,,,,,,,,,,b6adcdf2-7da7-44fe-af50-c0ba9535b10f,96,,"[23.7, 0.1]",3879686,3,,,,0.16202857,,,,,,"[54.9, 5.2]",,High Pass,,31.614079,,,Incomplete,,Marek Hamšík,7025.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,11,Napoli,227,"['3ac14084-e4cb-4cb6-ae66-7ae759cb20aa', 'a8fda961-4a00-4393-b901-a99c3e730909']",58,,,,,,,,,,,,,,,,,Napoli,227,00:03:58.860,Pass,
,,,,,,,,,,,,,,,,1.022519,,,,,,,,,,,,,,2647cd81-9427-4291-8911-01ebc86717ff,99,,"[56.3, 0.1]",3879686,4,,,,0.46049306,,,,,,"[69.0, 6.4]",,Low Pass,,14.176742,,,,,Lorenzo Insigne,7037.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,12,Napoli,227,['7a901102-3fc0-4df1-be32-377c28e8444f'],8,,,,,,,,,,,,,,,,,Napoli,227,00:04:08.262,Pass,
,,,,,,,,,,,,,,,,1.710557,,,,,,,,,,,,,,7d97d08c-6a1c-4998-bb35-491a77ad1083,103,,"[64.6, 6.6]",3879686,4,,,,2.4349785,,Right Foot,,,,"[48.2, 20.6]",,High Pass,,21.562931,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,12,Napoli,227,"['8ffe9980-13c5-4a4a-a34a-7bccd9491b40', 'e5ebeb72-85c7-46d0-9264-a638d1fc32f2']",10,,,,,,,,,,,,,,,,,Napoli,227,00:04:10.420,Pass,True
,,,,,,,,,,,,,,,,3.26368,,,,,,,,,,,,,,26fa182f-9b48-4f19-a744-18dd1a082055,106,,"[43.8, 20.6]",3879686,4,,,,2.6204107,,Right Foot,,,,"[12.1, 38.8]",,Ground Pass,,36.553112,,,,,José Manuel Reina Páez,7028.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,12,Napoli,227,['0ed8856a-61f9-44a5-afca-3cfc323ba924'],13,,,,,,,,,,,,,,,,,Napoli,227,00:04:13.218,Pass,
,,,,,,,,,,,,,,,,1.64359,,,,,,,,,,,,,,c36189bb-d6b3-46cd-992d-002045f2028d,109,,"[11.8, 32.6]",3879686,4,,,,-1.1219503,,Right Foot,,,,"[23.6, 8.1]",,Ground Pass,,27.193565,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,12,Napoli,227,['6ca0645a-f1fd-4f31-a114-75392d7c1c7a'],17,,,,,,,,,,,,,,,,,Napoli,227,00:04:17.602,Pass,
,,,,,,,,,,,,,,,,1.393313,,,,,,,,,,,,,,4c0acc51-b8c7-4a0b-9707-549a933bd55a,112,,"[28.4, 8.8]",3879686,4,,,,-0.29898018,,Right Foot,,,,"[43.0, 4.3]",,Ground Pass,,15.277761,,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,12,Napoli,227,['233fe149-bad7-4aee-92ab-57c16740c504'],20,,,,,,,,,,,,,,,,,Napoli,227,00:04:20.619,Pass,
,,,,,,,,,,,,,,,,0.954403,,,,,,,,,,,,,,ddbdfc55-e96d-4983-9c3b-22a17e9ee6f4,116,,"[42.5, 3.6]",3879686,4,,,,3.0146198,,Left Foot,,,,"[28.4, 5.4]",,Ground Pass,,14.214429,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,12,Napoli,227,"['83a407ad-9d80-46ac-8bf4-2f7576cd7147', 'f8e0bc9b-b96b-476e-ad21-0dd0b816d766']",23,,,,,,,,,,,,,,,,,Napoli,227,00:04:23.451,Pass,True
,,,,,,,,,,,,,,,,2.053987,,,,,,,,,,,,,,83d7d411-6474-4abd-ab1e-bdeba21263cb,120,,"[28.3, 4.5]",3879686,4,,,,2.2434669,,Right Foot,,,,"[9.5, 28.1]",,Ground Pass,,30.172836,,,,,José Manuel Reina Páez,7028.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,12,Napoli,227,"['224281be-919c-4939-8bc7-9214583a47ff', 'ee3f8262-910b-470f-88bd-c97ea4d38a18']",25,,,,,,,,,,,,,,,,,Napoli,227,00:04:25.371,Pass,True
,,,,,,,,,,,,,,,,1.260474,,,,,,,,,,,,,,e80cd87f-bdfd-4b63-bc23-7bf32336e3df,123,,"[9.5, 28.1]",3879686,4,,,,1.0049876,,Right Foot,,,,"[22.9, 49.2]",,Ground Pass,,24.9954,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,12,Napoli,227,['d472e9d4-3da2-4b00-add3-9a791a5511e0'],28,,,,,,,,,,,,,,,,,Napoli,227,00:04:28.807,Pass,
