50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.191218,,,,,,,,,,,,,,,,26f18baa-195e-4bdc-b7a4-c20d6a7e8920,17,,,"[79.4, 54.2]",3879691,0,,,,0.0,,Right Foot,,,,"[117.0, 54.2]",,Ground Pass,,37.6,Incomplete,,Edin Džeko,6973.0,,,,,1,From Kick Off,Radja Nainggolan,6962.0,Center Attacking Midfield,2,AS Roma,229,"['45e41ac8-013b-4fd9-b0aa-b30711f400a1', 'b50c124f-68d2-4377-8465-2b06c33dcd5a', 'b6ddea0d-215c-4e9c-af28-91ec9ef56a7b']",8,,,,,,,,,,,,,,,,,AS Roma,229,00:00:08.967,Pass,True
,,,,,,,,,,,,,,,3.046175,,,,,,,,,,,,,,,,62abea16-51a5-4b9c-a944-fc9e8d32b6a5,21,,,"[15.2, 34.8]",3879691,0,,,,0.45929033,,Drop Kick,,,,"[70.4, 62.1]",,High Pass,,61.581898,Incomplete,,Paweł Wszołek,11339.0,,,,,1,From Kick Off,Pierluigi Gollini,8274.0,Goalkeeper,2,AS Roma,229,"['1f3c1b6d-1d58-45a3-b6de-a9e8f130e8bd', '4abb5773-5bf7-4a09-9999-17cc0adec130']",24,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:24.039,Pass,
,,,,,,,,,,,,,,,1.305663,,,,,,,,,,,,,,,,1f3c1b6d-1d58-45a3-b6de-a9e8f130e8bd,24,,,"[49.7, 18.0]",3879691,0,,,True,3.0563297,,,,,,"[38.0, 19.0]",,Low Pass,,11.742658,,,Leandro Castán da Silva,7961.0,,,,Recovery,1,From Kick Off,Lucas Digne,6849.0,Left Back,2,AS Roma,229,"['62abea16-51a5-4b9c-a944-fc9e8d32b6a5', '792941f5-f6ba-4ca1-9cd3-1093def50153', 'd8b97c93-28ed-4d54-9736-02e4214ce9aa']",27,,,,,,,,,,,,,,,,,AS Roma,229,00:00:27.085,Pass,True
,,,,,,,,,,,,,,,2.036135,,,,,,,,,,,,,,,,a10b35d2-f21b-46ae-be25-e2c5c3e05a5c,26,,,"[39.3, 20.9]",3879691,0,,,,0.0540015,,Left Foot,,,,"[72.6, 22.7]",,High Pass,,33.348614,Incomplete,,,,,,,,1,From Kick Off,Leandro Castán da Silva,7961.0,Left Center Back,2,AS Roma,229,['94018f34-aec8-4a1e-9309-0408746ab1ca'],28,,,,,,,,,,,,,,,,,AS Roma,229,00:00:28.391,Pass,
,,,,,,,,,,,,,,,1.959476,,,,,,,,,,,,,,,,b0307207-9024-4ebd-bf02-ce28efa8a827,29,,,"[45.2, 60.8]",3879691,0,,,,0.24411659,,Right Foot,,,,"[72.5, 67.6]",,High Pass,,28.134144,,,Paweł Wszołek,11339.0,,,,,1,Regular Play,Vangelis Moras,31488.0,Center Back,3,Hellas Verona,226,['85c8585b-d180-4ea6-bab4-50e5ffcec671'],32,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:32.547,Pass,
,,,,,,,,,,,,,,,0.766814,,,,,,,,,,,,,,,,133fe7b7-06da-4ae4-a557-b9409d63022e,32,,,"[71.3, 67.6]",3879691,0,,,,1.0419148,,Right Foot,,,,"[75.8, 75.3]",,Low Pass,,8.91852,,,Jacopo Sala,7020.0,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Wing,3,Hellas Verona,226,['7bbe57fc-4cfd-42df-934a-4ae2c21f7720'],34,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:34.587,Pass,
,,,,,,,,,,,,,,,0.867134,,,,,,,,,,,,,,,,1c8e84a0-5d6f-440e-9d2b-4ab79c85ec7d,35,,,"[75.5, 74.7]",3879691,0,,,,-1.2571757,,Right Foot,,,,"[77.9, 67.3]",,Ground Pass,,7.77946,,,Paweł Wszołek,11339.0,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Wing Back,3,Hellas Verona,226,['ebe2a281-98a8-4d42-a771-d425c21b28d7'],35,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:35.717,Pass,
,,,,,,,,,,,,,,,2.070711,,,,,,,,,,,,,,,,4408a803-397b-4a2d-8b5e-31514db46ab5,43,,,"[27.1, 36.9]",3879691,0,,,,1.5244011,,Right Foot,,,,"[28.4, 64.9]",,Ground Pass,,28.030163,,,Vassilis Torosidis,8104.0,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,4,AS Roma,229,['8d165d85-048d-4c67-b940-c474b57c75b5'],42,,,,,,,,,,,,,,,,,AS Roma,229,00:00:42.151,Pass,
,,,,,,,,,,,,,,,1.507019,,,,,,,,,,,,,,,,9b8de4c4-aa99-4067-bd33-dcf926a2ed32,46,,,"[29.2, 69.8]",3879691,0,,,,0.18234882,,Right Foot,,,,"[43.3, 72.4]",,Ground Pass,,14.337712,,,Mohamed Salah,3531.0,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,4,AS Roma,229,['61e504ef-f82d-4704-bf6a-2d7b9ec0b361'],45,,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.430,Pass,
,,,,,,,,,,,,,,,0.842374,,,,,,,,,,,,,,,,f39e2975-df5e-424d-b8cc-7d4f9e2e6381,49,,,"[40.9, 71.1]",3879691,0,,,,-2.6779451,,Left Foot,,,,"[35.9, 68.6]",,Ground Pass,,5.59017,,,Daniele De Rossi,7051.0,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,4,AS Roma,229,['fcd0fbc4-0ea8-4e11-bd0f-cac09ae025d1'],47,,,,,,,,,,,,,,,,,AS Roma,229,00:00:47.669,Pass,
,,,,,,,,,,,,,,,4.301353,,,,,,,,,,,,,,,,febb4373-30de-431b-9fa9-9ec999917eef,51,,,"[36.7, 67.5]",3879691,0,,,,-0.016425628,,Right Foot,,,,"[85.4, 66.7]",,High Pass,,48.70657,,,Edin Džeko,6973.0,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,4,AS Roma,229,['351d5ab1-f283-4798-a077-c0524fe5c125'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.512,Pass,
,,,,,,,,,,,,,,,1.052376,,,,,,,,,,,,,,,,ee730c8d-c3aa-4bd5-97f6-988949e25773,54,,,"[86.7, 67.6]",3879691,0,,,True,-2.3996453,,,,,,"[83.1, 64.3]",,Low Pass,,4.883646,,,Radja Nainggolan,6962.0,,,,,1,Regular Play,Edin Džeko,6973.0,Center Forward,4,AS Roma,229,"['4fe5e805-63c3-4a69-a6bf-34e656dcea15', 'ea64cc6f-cb32-4a10-a6c5-18ab047eab91']",52,,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.813,Pass,True
,,,,,,,,,,,,,,,0.568216,,,,,,,,,,,,,,,,871949d8-c501-47d0-861d-ceb8370a894d,56,,,"[83.1, 64.3]",3879691,0,,,,0.07433089,,Right Foot,,,,"[92.5, 65.0]",,Low Pass,,9.426028,,,Edin Džeko,6973.0,,,,,1,Regular Play,Radja Nainggolan,6962.0,Center Attacking Midfield,4,AS Roma,229,['db80c2e7-8bdc-4330-8c9f-d8a810ae4e4b'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:00:53.865,Pass,
,,,,,,,,,,,,,,,1.472662,,,,,,,,,,,,,,,,89009571-2cd9-4194-9d2f-94fe89ced31e,59,,,"[11.4, 17.7]",3879691,0,,,,2.1990843,,Right Foot,,,,"[2.9, 29.4]",,Ground Pass,,14.461674,,,Pierluigi Gollini,8274.0,,,,Recovery,1,Regular Play,Vangelis Moras,31488.0,Center Back,5,Hellas Verona,226,['6fdb3b0f-2653-4d38-bfeb-7f708d46f29f'],56,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:56.289,Pass,
,,,,,,,,,,,,,,,3.380107,,,,,,,,,,,,,,,,479adf31-c597-42c7-9355-b4407507507c,63,,,"[2.9, 33.0]",3879691,0,,,,0.19854169,,Right Foot,,,,"[70.0, 46.5]",,High Pass,,68.44457,Incomplete,,Paweł Wszołek,11339.0,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,5,Hellas Verona,226,"['35695904-68de-4410-a542-7f1dc2760492', '4e336dd5-602c-4266-b7ed-c4dac22036eb', '6607340d-efc3-4120-9e2c-cf8b5450b975']",59,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:59.312,Pass,True
,,,,,,,,,,,,,,,2.043348,,,,,,,,,,,,,,,,35695904-68de-4410-a542-7f1dc2760492,65,,,"[50.1, 33.6]",3879691,1,,,,0.8153293,,Head,,,,"[58.2, 42.2]",,High Pass,,11.813974,Incomplete,,Miralem Pjanić,6947.0,,,,Recovery,1,Regular Play,Lucas Digne,6849.0,Left Back,5,Hellas Verona,226,"['0029f6f7-7468-4f38-b017-fc3a79e7b3ea', '479adf31-c597-42c7-9355-b4407507507c', '7dd897f2-c626-4f34-b61c-0ba7d6c4dc9d']",2,,,,,,,,,,,,,,,,,AS Roma,229,00:01:02.692,Pass,
,,,,,,,,,,,,,,,0.72231,,,,,,,,,,,,,,,,2c2a5527-361c-427b-a492-9a0dcb6f7188,69,,,"[62.4, 37.6]",3879691,1,,,,-1.6794575,,Right Foot,,,,"[61.8, 32.1]",,Ground Pass,,5.5326304,,,Artur Ioniţă,7949.0,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,5,Hellas Verona,226,['06c6e172-9843-4f4f-95bc-6dd1a93e6b89'],6,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:06.352,Pass,
,,,,,,,,,,,,,,,1.659179,,,,,,,,,,,,,,,,493109ec-02c7-4473-afaf-f0b37135b2b7,72,,,"[63.7, 32.5]",3879691,1,,,,-3.0548544,,Right Foot,,,,"[43.0, 30.7]",,Ground Pass,,20.778114,,,Vangelis Moras,31488.0,,,,,1,Regular Play,Artur Ioniţă,7949.0,Left Defensive Midfield,5,Hellas Verona,226,['b32011c0-ccc7-418d-9ed4-e89f23fe08f9'],7,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:07.983,Pass,
,,,,,,,,,,,,,,,1.332798,,,,,,,,,,,,,,,,a5f246bb-9557-4899-b8d5-cca15217e907,75,,,"[40.0, 29.9]",3879691,1,,,,-0.63625485,,Right Foot,,,,"[62.2, 13.5]",,Ground Pass,,27.600725,,,Urby Emanuelson,8463.0,,,,,1,Regular Play,Vangelis Moras,31488.0,Center Back,5,Hellas Verona,226,['26a42ae3-f9f3-4527-89d2-9d90aec2a79d'],14,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:14.093,Pass,
,,,,,,,,,,,,,,,2.309534,,,,,,,,,,,,,,,,2ebd2b2d-3484-491e-8cfa-2599a8f6c622,81,,,"[63.1, 16.8]",3879691,1,,,,0.58307654,,Left Foot,,,,"[100.7, 41.6]",,High Pass,,45.042202,Incomplete,,Paweł Wszołek,11339.0,,,,Free Kick,1,From Free Kick,Filip Helander,7966.0,Left Center Back,6,Hellas Verona,226,"['c744fe27-5167-4f7c-89ad-8d79294b256f', 'd32133da-f0eb-4bde-bdde-8518b5c10257']",49,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:49.682,Pass,
,,,,,,,,,,,,,,,0.589985,,,,,,,,,,,,,,,,2166bc22-ba68-400e-b13a-c0b0687237c7,85,,,"[72.3, 53.2]",3879691,1,,,,0.30001485,,Head,,,,"[86.2, 57.5]",,Low Pass,,14.549914,Incomplete,,Paweł Wszołek,11339.0,,,,Recovery,1,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,6,Hellas Verona,226,"['242e165a-e8e2-4a8b-897c-bf1646ca3ed4', 'c94bfed7-8b43-4f6a-9e12-086f7d4e90a1', 'f335ddc8-a3fa-4fca-be85-e56b7107b8ac']",54,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:54.089,Pass,True
,,,,,,,,,,,,,,,0.418199,,,,,,,,,,,,,,,,d5508c03-930d-475a-8816-4980b83fe2aa,91,,,"[79.2, 54.8]",3879691,1,,,,2.0516837,,Left Foot,,,,"[76.8, 59.4]",,Low Pass,,5.188449,,,Jacopo Sala,7020.0,,,,Recovery,1,From Free Kick,Leandro Greco,32119.0,Right Defensive Midfield,6,Hellas Verona,226,"['3ccf548c-edc4-400e-b749-d2362155d721', '53e4b445-1e78-4c3c-9a9a-319a0ba6c65c']",56,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:56.320,Pass,True
,,,,,,,,,,,,,,,1.207377,,,,,,,,,,,,,,,,8f016501-ac3e-4f1d-83e0-2ea615d2cac8,94,,,"[43.9, 0.1]",3879691,2,,,,0.7892004,,,,,,"[57.0, 13.3]",,Low Pass,,18.597042,,,Radja Nainggolan,6962.0,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,7,AS Roma,229,['d19aecaf-ecd7-4f61-80c4-af875671f93a'],5,,,,,,,,,,,,,,,,,AS Roma,229,00:02:05.862,Pass,
,,,,,,,,,,,,,,,4.159957,,,,,,,,,,,,,,,,e4b46552-f180-40cf-948d-8edbc4cea794,100,,,"[57.6, 11.6]",3879691,2,,,,0.20613937,,Right Foot,,,,"[105.9, 21.7]",,High Pass,,49.344707,Pass Offside,,Alessandro Florenzi,6964.0,,,,Free Kick,1,From Free Kick,Daniele De Rossi,7051.0,Left Defensive Midfield,8,AS Roma,229,['7fd02f66-c98e-420c-90af-728c40a656eb'],20,,,,,,,,,,,,,,,,,AS Roma,229,00:02:20.059,Pass,
,,,,,,,,,,,,,,,3.387169,,,,,,,,,,,,,,,,c835229c-866a-4fef-9e9d-62b387aa42fa,102,,,"[15.5, 55.2]",3879691,2,,,,0.18701725,,Right Foot,,,,"[84.2, 68.2]",,High Pass,,69.91917,Incomplete,,Giampaolo Pazzini,6686.0,,,,Free Kick,1,From Free Kick,Pierluigi Gollini,8274.0,Goalkeeper,9,Hellas Verona,226,"['e334e112-809c-45be-88a1-fcf988ad06a6', 'e83d657d-090d-4c8b-8823-084cd1d4319f']",45,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:45.067,Pass,
,,,,,,,,,,,,,,,1.836594,,,,,,,,,,,,,,,,e334e112-809c-45be-88a1-fcf988ad06a6,105,,,"[35.9, 11.9]",3879691,2,,,True,1.1547319,,,,,,"[41.6, 24.8]",,High Pass,,14.103191,,,Miralem Pjanić,6947.0,,,,Recovery,1,Regular Play,Leandro Castán da Silva,7961.0,Left Center Back,10,AS Roma,229,"['704ff2a8-a9a4-426e-8c3d-082bd9fb788f', '7ddc9bee-ce31-495a-b559-29724d674657', 'c835229c-866a-4fef-9e9d-62b387aa42fa']",48,,,,,,,,,,,,,,,,,AS Roma,229,00:02:48.454,Pass,True
,,,,,,,,,,,,,,,0.97299,,,,,,,,,,,,,,,,dd0e1f33-d094-4dc8-ad40-954070e3b4d6,108,,,"[41.6, 24.6]",3879691,2,,,True,-1.4640607,,,,,,"[42.2, 19.0]",,High Pass,,5.632051,,,Daniele De Rossi,7051.0,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,10,AS Roma,229,"['1649f712-6c8c-4d8c-b2b1-a9071b8761c8', '663b98d5-2483-42e2-a570-5ce9141ac68e']",50,,,,,,,,,,,,,,,,,AS Roma,229,00:02:50.291,Pass,True
,,,,,,,,,,,,,,,1.733618,,,,,,,,,,,,,,,,ea178e95-d3c0-4b8b-acb7-5cba5212d068,110,,,"[43.9, 17.7]",3879691,2,,,,2.0208702,,Head,,,,"[26.7, 53.3]",,High Pass,,39.537323,,,Vassilis Torosidis,8104.0,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Defensive Midfield,10,AS Roma,229,['5ff0c845-3ece-439b-906b-ab23e5d3f235'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:02:51.476,Pass,
,,,,,,,,,,,,,,,2.294727,,,,,,,,,,,,,,,,33945b14-f1d4-4714-a30f-64f29e1941b0,113,,,"[27.3, 54.3]",3879691,2,,,,0.48995733,,Right Foot,,,,"[42.3, 62.3]",,Ground Pass,,17.0,,,Miralem Pjanić,6947.0,,,,,1,Regular Play,Vassilis Torosidis,8104.0,Right Back,10,AS Roma,229,['abc77888-d19b-4ded-a6f2-ee4afe543689'],54,,,,,,,,,,,,,,,,,AS Roma,229,00:02:54.655,Pass,
,,,,,,,,,,,,,,,0.251686,,,,,,,,,,,,,,,,0a4795a1-2c51-4ee6-bdf0-4da13a7ed8c1,116,,,"[41.7, 62.0]",3879691,2,,,,0.15264933,,Right Foot,,,,"[44.3, 62.4]",,Ground Pass,,2.6305892,Incomplete,,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,10,AS Roma,229,"['4157a1a2-ab54-4af3-a19f-ec87aef36f6c', '741d87d4-c5a5-4d8d-a437-6de837ec8047']",56,,,,,,,,,,,,,,,,,AS Roma,229,00:02:56.699,Pass,True
,,,,,,,,,,,,,,,2.147901,,,,,,,,,,,,,,,,027afaf9-a575-4d75-9a14-7a8dc71135b3,118,,,"[45.2, 58.2]",3879691,2,,,,0.4036782,,Right Foot,,,,"[65.1, 66.7]",,High Pass,,21.639317,Incomplete,,Mohamed Salah,3531.0,,,,Recovery,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,10,AS Roma,229,"['18be1a85-06ed-4a3a-bc5f-edb63f239e4d', '92470fe6-e469-4fca-b40a-85d21f26c9bc']",58,,,,,,,,,,,,,,,,,AS Roma,229,00:02:58.173,Pass,
,,,,,,,,,,,,,,,1.453904,,,,,,,,,,,,,,,,9f98c4e2-8a82-44f0-8e5c-1edd7d24ea7a,121,,,"[56.0, 80.0]",3879691,3,,,,-2.8722582,,,,,,"[36.8, 74.7]",,Low Pass,,19.918081,,,Konstantinos Manolas,7048.0,,,,Throw-in,1,From Throw In,Vassilis Torosidis,8104.0,Right Back,11,AS Roma,229,['e3f66fb9-06c7-4f37-af0f-498a50f5c282'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:03:07.321,Pass,
