50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.974021,,,,,,,,,,,bc0d0dab-5185-4a12-a177-7d56e6743499,18,,"[47.2, 66.2]",3879614,0,,,,1.0600455,,Left Foot,,,,"[53.7, 77.8]",,Ground Pass,,13.296992,,,Bruno da Silva Peres,6965.0,,,,,,1,From Kick Off,Gastón Alexis Silva Perdomo,28289.0,Right Center Back,2,Torino,241,"['83c3c741-6160-4ded-8c30-1bff821ec69d', 'cc3af93b-2c5a-4e27-8a1f-1a265837f4b0']",13,,,,,,,,,,,,,,,,,Torino,241,00:00:13.905,Pass,True
,,,,,,,,,,,,,,,1.590913,,,,,,,,,,,7916dfd3-c216-4763-816e-fa64cadbfa15,22,,"[49.5, 61.2]",3879614,0,,,,-2.3772686,,Right Foot,,,,"[27.7, 40.3]",,Ground Pass,,30.200165,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Bruno da Silva Peres,6965.0,Right Wing Back,2,Torino,241,"['69d05391-ee62-462e-8e05-def57555b62f', '7a7ddcb2-fa4b-4fae-9481-e12896ddc63c']",17,,,,,,,,,,,,,,,,,Torino,241,00:00:17.520,Pass,True
,,,,,,,,,,,,,,,1.719916,,,,,,,,,,,944273b3-c898-421e-bf11-814625d29932,25,,"[32.2, 36.6]",3879614,0,,,,-1.2233477,,Right Foot,,,,"[41.0, 12.3]",,Ground Pass,,25.844341,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['6f5b8dd3-500d-4f0f-bbbd-85c6ad8dbb2e'],20,,,,,,,,,,,,,,,,,Torino,241,00:00:20.062,Pass,
,,,,,,,,,,,,,,,1.527702,,,,,,,,,,,4eae69e4-a71b-472d-aa6b-35d1170445b1,28,,"[46.1, 13.2]",3879614,0,,,,0.07927278,,Left Foot,,,,"[67.5, 14.9]",,Ground Pass,,21.467417,,,Daniele Baselli,7465.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['82a0a20c-85fe-4e18-8929-cf5875405685'],22,,,,,,,,,,,,,,,,,Torino,241,00:00:22.780,Pass,
,,,,,,,,,,,,,,,1.55652,,,,,,,,,,,d30afb47-2c1d-4104-a2b9-998c7b4b64ec,32,,"[76.8, 16.8]",3879614,0,,,,0.70464927,,Left Foot,,,,"[95.5, 32.7]",,High Pass,,24.545876,,,Andrea Belotti,7471.0,,,,,,1,From Kick Off,Daniele Baselli,7465.0,Left Center Midfield,2,Torino,241,"['0335461c-f3d5-430f-9bea-b44072b3e10d', '660f1f5f-8e08-4b6a-8701-4311e438f40d']",25,,,,,,,,,,,,,,,,,Torino,241,00:00:25.395,Pass,True
,,,,,,,,,,,,,,,2.363928,,,,,,,,,,,dac53486-e07d-43ea-aa18-eccb6268cc70,38,,"[32.3, 35.6]",3879614,0,,,,1.4811193,,Left Foot,,,,"[35.6, 72.3]",,Ground Pass,,36.84807,,,Danilo D''Ambrosio,6984.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,3,Inter Milan,238,['f7d9b7c5-ee8d-4d61-9313-f65548e6c651'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:31.911,Pass,
,,,,,,,,,,,,,,,2.165102,,,,,,,,,,,93385e42-a1b5-43d4-b0ee-9d011b9dc933,41,,"[39.0, 73.1]",3879614,0,,,,0.07304057,,Right Foot,,,,"[63.6, 74.9]",,High Pass,,24.665766,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Wing Back,3,Inter Milan,238,['dd0012ea-6ece-4feb-b390-af6321c9ba80'],36,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.293,Pass,
,,,,,,,,,,,,,,,1.660338,,,,,,,,,,,9ca098e6-1f68-4ce2-b463-b8211dd5c18a,45,,"[57.9, 77.6]",3879614,0,,,,-0.92374915,,Left Foot,,,,"[64.7, 68.6]",,High Pass,,11.280071,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Right Center Forward,3,Inter Milan,238,"['00800416-1707-4f55-9792-778f94168879', '1c562a56-e259-4a96-9d03-4e6166e341c8', 'f09b98f9-1d02-428b-af49-f1d1e2f47060']",40,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:40.005,Pass,True
,,,,,,,,,,,,,,,0.853382,,,,,,,,,,,b4e5829f-3a69-4d56-9cbf-43a8edcf190c,50,,"[50.6, 8.4]",3879614,0,,,,-2.3561945,,Right Foot,,,,"[45.5, 3.3]",,Ground Pass,,7.212489,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,3,Inter Milan,238,['d9cafaff-89b1-496d-88d8-2a34352a4dd4'],43,,,,,,,,,,,,,,,,,Torino,241,00:00:43.728,Pass,
,,,,,,,,,,,,,,,1.124343,,,,,,,,,,,aeb55629-b5d9-4ee9-8a03-c26574ba37d6,54,,"[78.8, 80.0]",3879614,0,,,,-0.55252177,,,,,,"[98.1, 68.1]",,Low Pass,,22.673773,,,Rodrigo Sebastián Palacio,7165.0,,,,,Throw-in,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Wing Back,4,Inter Milan,238,['5c0f8f54-41a0-42fb-935f-2d614d67f4d5'],56,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:56.001,Pass,
,,,,,,,,,,,,,,,0.247455,,,,,,,,,,,59482565-070b-413e-b399-05b9fd7e38f8,63,,"[104.5, 75.4]",3879614,1,,,,-1.2155654,,Right Foot,,,,"[106.8, 69.2]",,Low Pass,,6.6128664,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Rodrigo Sebastián Palacio,7165.0,Right Center Forward,4,Inter Milan,238,"['299b6083-ff2f-4b97-8ae2-2780ebd00d32', 'a01fd548-392a-478c-981c-145353fd727f']",2,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:02.213,Pass,
,,,,,,,,,,,,,,,1.000562,,,,,,,,,,,a4dd8004-51f6-4995-9871-a45812a67ac3,74,,"[39.9, 34.9]",3879614,1,,,,1.5707964,,Right Foot,,,,"[39.9, 39.8]",,Low Pass,,4.9,Incomplete,,Marco Benassi,7149.0,,,,,Recovery,1,From Throw In,Andrea Belotti,7471.0,Left Center Forward,4,Inter Milan,238,"['6bd7ed3a-2d0e-4359-9ddf-d798bd9709a5', '7e0a22c8-37f4-4ba7-a301-3ce0ce1b5727', 'c068762e-8887-4110-8c3d-dbfc2748e40f']",12,,,,,,,,,,,,,,,,,Torino,241,00:01:12.375,Pass,True
,,,,,,,,,,,,,,,1.48465,,,,,,,,,,,c068762e-8887-4110-8c3d-dbfc2748e40f,77,,"[80.2, 40.3]",3879614,1,,,,0.22796707,,Left Foot,,,,"[92.7, 43.2]",,High Pass,,12.831991,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,4,Inter Milan,238,"['7f0cbc97-ddf0-4155-bff0-0a2e21dd72e4', 'a4dd8004-51f6-4995-9871-a45812a67ac3']",13,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:13.376,Pass,
,,,,,,,,,,,,,,,0.724502,,,,,,,,,,,380963b9-94d1-46ac-9fab-186958024ee4,81,,"[85.1, 43.5]",3879614,1,,,,-1.0863184,,Right Foot,,,,"[88.1, 37.8]",,Low Pass,,6.441273,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,4,Inter Milan,238,['3ea9b091-b69e-4267-a063-c89a8ee1b24a'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.950,Pass,
,,,,,,,,,,,,,,,3.290827,,,,,,,,,,,e7fd35fa-b2da-4863-9dbb-c1f77a1a7e02,84,,"[91.3, 39.6]",3879614,1,,,,0.82021,,Left Foot,,,,"[110.7, 60.4]",,High Pass,,28.442924,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,4,Inter Milan,238,"['041dceb9-7501-479b-bffa-8df41341ca26', 'c3135674-afc3-41de-85cf-963be62af5e0']",17,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:17.285,Pass,
,,,,,,,,,,,,,,,1.58968,,,,,,,,,,,35cc3a6e-4e82-453e-97ff-cf00e3b6e169,89,,"[6.0, 18.8]",3879614,1,,,,1.404213,,Right Foot,,,,"[7.9, 30.1]",,Ground Pass,,11.458621,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,4,Inter Milan,238,"['36f52a28-5375-4a7d-96e8-7966a638b9af', '4ce3c0a9-aea1-4a63-9a0c-150b461e5c6d']",21,,,,,,,,,,,,,,,,,Torino,241,00:01:21.720,Pass,True
,,,,,,,,,,,,,,,2.153484,,,,,,,,,,,d25d5eab-66b2-4497-9cff-575b9b773ca4,92,,"[8.3, 30.7]",3879614,1,,,,-0.4372748,,Left Foot,,,,"[42.1, 14.9]",,High Pass,,37.31059,Incomplete,,Fabio Quagliarella,7011.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,4,Inter Milan,238,"['09f8753e-7f76-4a3b-b7c7-22edb82b2e4e', '87e6976e-d12b-4dd8-a6db-326fe9bf5fda', 'd097db3d-3e31-4d0c-8c69-ac18b06db775']",23,,,,,,,,,,,,,,,,,Torino,241,00:01:23.309,Pass,True
,,,,,,,,,,,,,,,1.35256,,,,,,,,,,,d097db3d-3e31-4d0c-8c69-ac18b06db775,94,,"[78.0, 65.2]",3879614,1,,,,-0.49295518,,Right Foot,,,,"[90.1, 58.7]",,High Pass,,13.735355,,,Felipe Melo de Carvalho,25430.0,,,,,Recovery,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Inter Milan,238,"['104b9b3d-49b0-454e-9733-e1ccbe4d2f61', 'd25d5eab-66b2-4497-9cff-575b9b773ca4']",25,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:25.463,Pass,
,,,,,,,,,,,,,,,1.911106,,,,,,,,,,,51437ebe-538d-4d6f-b0d7-ff0f37cb4721,100,,"[34.2, 30.1]",3879614,1,,,,1.9466552,,Right Foot,,,,"[25.4, 52.4]",,Ground Pass,,23.973528,,,Bruno da Silva Peres,6965.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,5,Torino,241,['a521b20f-a5f5-45a4-ad6d-a9296b3fb3c0'],29,,,,,,,,,,,,,,,,,Torino,241,00:01:29.705,Pass,
,,,,,,,,,,,,,,,1.372832,,,,,,,,,,,e70bc1fe-0447-4baa-b3c4-e462c8bbb1a8,103,,"[35.9, 57.8]",3879614,1,,,,-0.23554498,,Right Foot,,,,"[55.9, 53.0]",,Ground Pass,,20.567936,,,Andrea Belotti,7471.0,,,,,,1,Regular Play,Bruno da Silva Peres,6965.0,Right Wing Back,5,Torino,241,['f198f937-3eee-4109-a768-c4c7de79d841'],35,,,,,,,,,,,,,,,,,Torino,241,00:01:35.413,Pass,
,,,,,,,,,,,,,,,1.770353,,,,,,,,,,,460f8146-af0f-4b43-8694-365939707c41,109,,"[54.8, 71.0]",3879614,1,True,,,-0.25072792,,Right Foot,,,,"[116.1, 55.3]",,Ground Pass,,63.27859,Pass Offside,,Fabio Quagliarella,7011.0,,,,,Free Kick,1,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,6,Torino,241,['346a6dc7-4966-4097-9c47-08e0279b935a'],45,,,,,,,,,,,,,,,,,Torino,241,00:01:45.360,Pass,
,,,,,,,,,,,,,,,1.837084,,,,,,,,,,,205fec96-2311-4ce0-92ca-38a9f13e94fe,111,,"[14.2, 26.2]",3879614,1,True,,,-0.4241944,,Right Foot,,,,"[29.7, 19.2]",,Ground Pass,,17.00735,,,Gary Alexis Medel Soto,16453.0,,,,,Free Kick,1,From Free Kick,João Miranda de Souza Filho,5551.0,Center Back,7,Inter Milan,238,['e5b242ff-1245-433a-a48f-c4925b1490a8'],54,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:54.748,Pass,
,,,,,,,,,,,,,,,1.609133,,,,,,,,,,,8241c40c-e5e0-4a79-8930-467dda6f69dc,113,,"[34.2, 20.3]",3879614,1,,,,2.1606138,,Right Foot,,,,"[25.7, 33.0]",,Ground Pass,,15.282016,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,7,Inter Milan,238,['379e8905-855d-4ad2-ae69-8d8bf3a63d55'],57,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:57.781,Pass,
,,,,,,,,,,,,,,,1.791624,,,,,,,,,,,a5ef70cd-b021-4f2a-92a7-48dcfaded2d9,116,,"[24.9, 35.6]",3879614,2,,,,1.3153101,,Right Foot,,,,"[31.9, 62.4]",,Ground Pass,,27.699097,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Center Back,7,Inter Milan,238,['573148a0-ea2c-48ca-9740-6036462f9608'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:00.737,Pass,
,,,,,,,,,,,,,,,1.362116,,,,,,,,,,,027b22e0-e0f5-4ccf-8fb8-994cb9e40451,119,,"[47.5, 67.5]",3879614,2,,,,-1.670465,,Right Foot,,,,"[46.0, 52.5]",,Ground Pass,,15.074814,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,7,Inter Milan,238,['2dd47955-5b6b-4c1a-8a22-9097c3f7602f'],6,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:06.005,Pass,
,,,,,,,,,,,,,,,0.647249,,,,,,,,,,,de7de75a-09a4-419d-91a2-5bc4ba13a4af,122,,"[45.8, 49.4]",3879614,2,,,,-0.31597027,,Right Foot,,,,"[56.2, 46.0]",,Ground Pass,,10.941664,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,7,Inter Milan,238,['a97f4655-8e9e-40f7-b74d-9fe090bc5dc0'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:08.992,Pass,
,,,,,,,,,,,,,,,1.797528,,,,,,,,,,,23e6b3d7-afa5-4ae9-80c6-07618b8fbd8c,126,,"[55.1, 49.7]",3879614,2,,,,1.6536388,,Left Foot,,,,"[52.8, 77.4]",,Ground Pass,,27.795322,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Free Kick,Geoffrey Kondogbia,6589.0,Left Center Midfield,7,Inter Milan,238,['249064a7-bd44-4968-903d-56b4a0e1ae9d'],10,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:10.732,Pass,
,,,,,,,,,,,,,,,1.785324,,,,,,,,,,,f124aa3c-9078-444b-823d-9ff284890cb9,129,,"[52.8, 76.0]",3879614,2,,,,-2.8108332,,Right Foot,,,,"[36.2, 70.3]",,Ground Pass,,17.551353,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Free Kick,Danilo D''Ambrosio,6984.0,Right Wing Back,7,Inter Milan,238,['e3b2f6dd-92f6-40a4-be74-86a5be93a30c'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:13.989,Pass,
,,,,,,,,,,,,,,,2.23768,,,,,,,,,,,14f05a56-421d-43fa-aab8-4baf0c969cad,132,,"[38.7, 53.9]",3879614,2,,,,-1.4269112,,Right Foot,,,,"[43.8, 18.7]",,Ground Pass,,35.567543,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,7,Inter Milan,238,['fa92c982-52aa-4d0b-8af7-71568990d422'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:17.566,Pass,
,,,,,,,,,,,,,,,2.795715,,,,,,,,,,,2d2fa6a5-5b11-4a58-a390-002c12f0f351,135,,"[52.3, 17.3]",3879614,2,,,,0.17257796,,Left Foot,,,,"[106.8, 26.8]",,High Pass,,55.321785,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,7,Inter Milan,238,"['433f046c-b648-4da0-a492-2806706c3cc2', 'a84dda3b-0f6a-4460-922c-c8e03a5e9df5']",22,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:22.264,Pass,
,,,,,,,,,,,,,,,1.131692,,,,,,,,,,,a4b2eedf-2563-43f3-9b2f-04686bdfcab8,145,,"[82.2, 28.0]",3879614,2,,,,1.7632979,,Right Foot,,,,"[79.9, 39.8]",,Ground Pass,,12.022063,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Free Kick,Geoffrey Kondogbia,6589.0,Left Center Midfield,7,Inter Milan,238,['e76113b4-abe5-4345-aaea-7a43686568df'],29,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:29.593,Pass,
,,,,,,,,,,,,,,,1.763209,,,,,,,,,,,8ad3c1bc-14c1-40cd-9300-9bf1e158ea5b,148,,"[77.2, 39.8]",3879614,2,,,,1.6640213,,Right Foot,,,,"[74.9, 64.4]",,Ground Pass,,24.707287,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,7,Inter Milan,238,['a2b50e11-a32e-4688-95e6-24bd15611cd2'],32,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:32.125,Pass,
,,,,,,,,,,,,,,,1.118406,,,,,,,,,,,555c29a4-7b25-42b0-99f9-d317075fbf59,151,,"[82.0, 65.2]",3879614,2,,,,1.2882414,,Right Foot,,,,"[85.6, 77.6]",,Ground Pass,,12.91201,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,7,Inter Milan,238,['00192fa7-7d29-49af-afc1-737792764fbd'],35,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:35.149,Pass,
