50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.120026,,,,,,,,,,,,,d6aac3c3-66b0-4185-b0ba-1e08bb7cf01d,16,,"[26.6, 57.9]",3879578,0,,,,1.4234842,,Right Foot,,,,"[28.9, 73.4]",Ground Pass,,15.669716,,,,Cristian Zaccardo,387300.0,,,,,,1,From Kick Off,Nicolás Federico Spolli,8278.0,Right Center Back,2,Carpi,1683,['685f8339-5d82-43b9-9e62-49d57261b467'],10,,,,,,,,,,,,,,,,,Carpi,1683,00:00:10.632,Pass,
,,,,,,,,,,,,,,,,,0.734291,,,,,,,,,,,,,063b6d7f-1da0-4d20-85a0-b87618fa3913,19,,"[30.4, 73.4]",3879578,0,,,,-0.8214186,,Right Foot,,,,"[41.1, 61.9]",Ground Pass,,15.70796,,,,Luca Marrone,31572.0,,,,,,1,From Kick Off,Cristian Zaccardo,387300.0,Right Back,2,Carpi,1683,['4bdda9fa-0035-4fba-b2e9-2bc3429fbe76'],13,,,,,,,,,,,,,,,,,Carpi,1683,00:00:13.555,Pass,
,,,,,,,,,,,,,,,,,1.927378,,,,,,,,,,,,,8f64495e-f60f-4a34-a01b-ea2ec9aa11c2,22,,"[42.8, 60.2]",3879578,0,,,,-1.8701291,,Right Foot,,,,"[32.4, 26.5]",Ground Pass,,35.268257,,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Luca Marrone,31572.0,Center Defensive Midfield,2,Carpi,1683,['f235a97b-e2a1-4838-b476-711936618a77'],15,,,,,,,,,,,,,,,,,Carpi,1683,00:00:15.411,Pass,
,,,,,,,,,,,,,,,,,1.131597,,,,,,,,,,,,,7edbc772-71f8-4fb6-b625-f9558377d5b4,25,,"[40.8, 24.8]",3879578,0,,,,-0.9373131,,Right Foot,,,,"[53.8, 7.1]",Ground Pass,,21.961102,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Kick Off,Simone Romagnoli,7172.0,Left Center Back,2,Carpi,1683,['678bbbbf-982f-43ec-956d-7adce18cf04c'],18,,,,,,,,,,,,,,,,,Carpi,1683,00:00:18.657,Pass,
,,,,,,,,,,,,,,,,,1.183385,,,,,,,,,,,,,9588fc66-199f-461b-a11a-39e287b02ac1,28,,"[54.3, 7.4]",3879578,0,,,,2.4897234,,Left Foot,,,,"[39.1, 19.0]",Ground Pass,,19.12067,,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Gabriel Moisés Antunes da Silva,3416.0,Left Back,2,Carpi,1683,['a2ec81f5-fc93-407d-b365-3ebc4794068a'],20,,,,,,,,,,,,,,,,,Carpi,1683,00:00:20.674,Pass,
,,,,,,,,,,,,,,,,,2.199302,,,,,,,,,,,,,9764a315-f7e2-45f4-9f3b-82fe88d583ed,31,,"[40.5, 19.0]",3879578,0,,,,1.8073875,,Right Foot,,,,"[34.4, 44.3]",Ground Pass,,26.024988,,,,Nicolás Federico Spolli,8278.0,,,,,,1,From Kick Off,Simone Romagnoli,7172.0,Left Center Back,2,Carpi,1683,['639c7d89-b36e-45b5-ba16-b9810be3942f'],22,,,,,,,,,,,,,,,,,Carpi,1683,00:00:22.979,Pass,
,,,,,,,,,,,,,,,,,0.991659,,,,,,,,,,,,,e874a4fb-3ea6-4201-9d98-dc5f13f74ef4,34,,"[34.4, 44.3]",3879578,0,,,,-0.9086638,,Right Foot,,,,"[44.3, 31.6]",Ground Pass,,16.102795,,,,Luca Marrone,31572.0,,,,,,1,From Kick Off,Nicolás Federico Spolli,8278.0,Right Center Back,2,Carpi,1683,['bf60d70a-d9cc-487e-bdf4-6634d7d40f97'],26,,,,,,,,,,,,,,,,,Carpi,1683,00:00:26.146,Pass,
,,,,,,,,,,,,,,,,,1.246156,,,,,,,,,,,,,cfef6690-6ae0-4e79-97d8-e0e1149741f7,37,,"[51.5, 26.8]",3879578,0,,,,-1.1126431,,Right Foot,,,,"[62.3, 4.9]",Ground Pass,,24.41823,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Kick Off,Luca Marrone,31572.0,Center Defensive Midfield,2,Carpi,1683,['24d7d1bc-c0cc-413c-a703-6da56fac3a58'],30,,,,,,,,,,,,,,,,,Carpi,1683,00:00:30.080,Pass,
,,,,,,,,,,,,,,,,,0.003352,,,,,,,,,,,,,2e78c0ac-7d0a-45a1-8d4b-69833b9405a2,40,,"[63.8, 5.1]",3879578,0,,,,0.35470566,,Left Foot,,,,"[66.5, 6.1]",Low Pass,,2.879236,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,1,From Kick Off,Gabriel Moisés Antunes da Silva,3416.0,Left Back,2,Carpi,1683,"['b5a0e3ce-1680-4a7e-8e31-b48658362dfd', 'def43e70-d3f2-47bc-aabc-4a037e99e3af']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:00:32.752,Pass,
,,,,,,,,,,,,,,,,,1.570589,,,,,,,,,,,,,7148fed8-2b48-4284-a2c5-116e3a9fa500,47,,"[53.5, 0.1]",3879578,0,,,,2.6462393,,,,,,"[32.4, 11.5]",Low Pass,,23.982702,,,,Simone Romagnoli,7172.0,,,,,Throw-in,1,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,3,Carpi,1683,['15ffdcd8-460b-439a-a363-a77bfe4302b0'],45,,,,,,,,,,,,,,,,,Carpi,1683,00:00:45.678,Pass,
,,,,,,,,,,,,,,,,,3.974831,,,,,,,,,,,,,d5488a2b-8dcf-4b64-9f76-9302d773c67e,50,,"[32.1, 11.5]",3879578,0,,,,1.7184322,,Right Foot,,,,"[23.4, 70.0]",Ground Pass,,59.143387,,,,Cristian Zaccardo,387300.0,,True,,,,1,From Throw In,Simone Romagnoli,7172.0,Left Center Back,3,Carpi,1683,['19f7d21f-6207-40ef-bfbe-7f3442bbb573'],48,,,,,,,,,,,,,,,,,Carpi,1683,00:00:48.680,Pass,
,,,,,,,,,,,,,,,,,2.601339,,,,,,,,,,,,,c97f3308-a021-4c0d-8cab-21b658072315,53,,"[33.6, 64.8]",3879578,0,,,,-1.4168015,,Right Foot,,,,"[38.8, 31.3]",Ground Pass,,33.90118,,,,Simone Romagnoli,7172.0,,,,,,1,From Throw In,Cristian Zaccardo,387300.0,Right Back,3,Carpi,1683,['3fc14c53-f378-4d85-bc75-d5e57ee42789'],55,,,,,,,,,,,,,,,,,Carpi,1683,00:00:55.902,Pass,
,,,,,,,,,,,,,,,,,1.380179,,,,,,,,,,,,,11fef33c-5427-4521-b990-2d422c401c46,56,,"[43.6, 23.0]",3879578,1,,,,-0.11501363,,Right Foot,,,,"[71.3, 19.8]",Ground Pass,,27.884226,,,,Ryder Matos Santos,7696.0,,,,,,1,From Throw In,Simone Romagnoli,7172.0,Left Center Back,3,Carpi,1683,['a9c483ea-a2e0-4e1d-9dab-05ae54ed2f96'],0,,,,,,,,,,,,,,,,,Carpi,1683,00:01:00.262,Pass,
,,,,,,,,,,,,,,,,,0.842099,,,,,,,,,,,,,bb8754e2-2ac3-4ada-b1b3-6d9ee4b6d9ae,59,,"[71.0, 19.8]",3879578,1,,,,-1.1205708,,Right Foot,,,,"[76.8, 7.8]",Ground Pass,,13.328166,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Throw In,Ryder Matos Santos,7696.0,Left Midfield,3,Carpi,1683,['29711dc4-8d3a-4778-b8c9-0d58894d1abc'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:01:02.311,Pass,
,,,,,,,,,,,,,,,,,1.440498,,,,,,,,,,,,,93154b9f-f81f-49cc-8952-213e2c443f85,62,,"[76.8, 7.4]",3879578,1,,,,1.0777454,,Left Foot,,,,"[84.0, 20.8]",High Pass,,15.211838,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,3,Carpi,1683,"['12597e12-4a01-4f4f-89e0-cc574633a4d0', 'c14cf0b2-b212-41e8-8292-29bfd59574e8']",3,,,,,,,,,,,,,,,,,Carpi,1683,00:01:03.194,Pass,
,,,,,,,,,,,,,,,,,1.501294,,,,,,,,,,,,,c14cf0b2-b212-41e8-8292-29bfd59574e8,64,,"[36.1, 59.3]",3879578,1,,,,-0.51048833,,Left Foot,,,,"[43.6, 55.1]",High Pass,,8.595929,,Incomplete,,Anthony Mounier,34565.0,,,,,Recovery,1,From Throw In,Marios Oikonomou,8873.0,Right Center Back,3,Carpi,1683,"['2393aac7-95ba-4d8e-b573-0a7aaabd6626', '93154b9f-f81f-49cc-8952-213e2c443f85', 'd035c4f2-d956-417d-8061-a314bc37d6f1']",4,,,,,,,,,,,,,,,,,Bologna,240,00:01:04.634,Pass,
,,,,,,,,,,,,,,,,,2.488905,,,,,,,,,,,,,1d8ac103-1664-4f33-97a7-173cedd51eee,68,,"[75.9, 21.8]",3879578,1,,,,1.4332931,,Right Foot,,,,"[83.4, 76.0]",High Pass,,54.71645,,,,Gaetano Letizia,7114.0,,True,,,,1,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,3,Carpi,1683,['f3867c18-fd19-44d2-a9a8-249138a06a33'],7,,,,,,,,,,,,,,,,,Carpi,1683,00:01:07.493,Pass,
,,,,,,,,,,,,,,,,,6.862481,,,,,,,,,,,,,2aa4ca6c-10b0-467c-8f6c-904f4bfb6d99,71,,"[90.6, 77.7]",3879578,1,,,,-1.23198,,Right Foot,True,,,"[117.7, 0.8]",High Pass,,81.53539,,Out,,Marco Borriello,8871.0,,True,,,,1,From Throw In,Gaetano Letizia,7114.0,Right Midfield,3,Carpi,1683,['c1d5d41f-fdf0-4b54-8487-5ccde04ad5a8'],12,,,,,,,,,,,,,,,,,Carpi,1683,00:01:12.143,Pass,
,,,,,,,,,,,,,,,,,2.275156,,,,,,,,,,,,,b66fd2d4-fb57-418e-b630-49280620f927,73,,"[9.0, 80.0]",3879578,1,,,,-0.46991056,,,,,,"[28.1, 70.3]",High Pass,,21.421951,,,,Anthony Mounier,34565.0,,,,,Throw-in,1,From Throw In,Emil Krafth,6358.0,Right Back,4,Bologna,240,['a629e8b5-ecfb-4787-b19a-f7e4c2b3e804'],32,,,,,,,,,,,,,,,,,Bologna,240,00:01:32.761,Pass,
,,,,,,,,,,,,,,,,,1.074816,,,,,,,,,,,,,07d91403-e35d-4374-ac31-1e16f0a896a0,77,,"[28.1, 74.3]",3879578,1,,,,-0.050976206,,Right Foot,,,,"[37.9, 73.8]",Ground Pass,,9.812747,,Incomplete,,Mattia Destro,8103.0,,,,,,1,From Throw In,Anthony Mounier,34565.0,Right Wing,4,Bologna,240,"['0b82e547-128e-4f4c-955c-d85e68790d06', 'b764d01c-5266-4d40-830b-aa5bd0e39853']",35,,,,,,,,,,,,,,,,,Bologna,240,00:01:35.935,Pass,
,,,,,,,,,,,,,,,,,0.100307,,,,,,,,,,,,,b764d01c-5266-4d40-830b-aa5bd0e39853,79,,"[82.2, 6.3]",3879578,1,,,,0.5112307,,Right Foot,,,,"[86.3, 8.6]",Low Pass,,4.7010636,,Incomplete,,,,,,,,Recovery,1,From Throw In,Simone Romagnoli,7172.0,Left Center Back,4,Bologna,240,"['07d91403-e35d-4374-ac31-1e16f0a896a0', 'f5d80b58-d005-4149-b54b-3e044afa44a0']",37,,,,,,,,,,,,,,,,,Carpi,1683,00:01:37.010,Pass,
,,,,,,,,,,,,,,,,,0.719959,,,,,,,,,,,,,79deaba2-a65d-42ba-846f-943f83904714,82,,"[34.9, 80.0]",3879578,1,,,,-1.482271,,,,,,"[36.4, 63.1]",Low Pass,,16.966438,,,,Amadou Diawara,8284.0,,,,,Throw-in,1,From Throw In,Emil Krafth,6358.0,Right Back,5,Bologna,240,['65cf17f4-b071-465d-bbad-81e9e6d8f8b2'],47,,,,,,,,,,,,,,,,,Bologna,240,00:01:47.857,Pass,
,,,,,,,,,,,,,,,,,2.507383,,,,,,,,,,,,,6efb0777-130d-497a-ac2e-b2a884cf8707,85,,"[36.4, 63.1]",3879578,1,,,,-0.35151663,,Right Foot,,,,"[77.3, 48.1]",High Pass,,43.56386,,Incomplete,,Mattia Destro,8103.0,,,,,,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,5,Bologna,240,"['ec4bfebc-b6df-42d5-aacc-604950728c3e', 'f1c570b6-bb27-4d51-bd7a-cd50e6cdfc4b']",48,,,,,,,,,,,,,,,,,Bologna,240,00:01:48.702,Pass,
,,,,,,,,,,,,,,,,,1.530929,,,,,,,,,,,,,7ea730e7-bf25-45be-a593-359bc279e5b5,89,,"[32.7, 34.8]",3879578,1,,,,1.7230736,,Right Foot,,,,"[29.6, 55.0]",Ground Pass,,20.436487,,,,Cristian Zaccardo,387300.0,,,,,,1,Regular Play,Nicolás Federico Spolli,8278.0,Right Center Back,6,Carpi,1683,['6002dcc7-8e6b-4da4-8333-3fe794d81ae1'],52,,,,,,,,,,,,,,,,,Carpi,1683,00:01:52.700,Pass,
,,,,,,,,,,,,,,,,,2.358237,,,,,,,,,,,,,9877d46f-6984-43a5-b99e-b151b03bdb6f,92,,"[29.6, 55.0]",3879578,1,,,,-1.936717,,Right Foot,,,,"[25.5, 44.3]",Ground Pass,,11.458621,,,,Nicolás Federico Spolli,8278.0,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Back,6,Carpi,1683,['c8521c28-7532-4b9c-a600-1f7777945b40'],54,,,,,,,,,,,,,,,,,Carpi,1683,00:01:54.336,Pass,
,,,,,,,,,,,,,,,,,1.531668,,,,,,,,,,,,,c8f8ba4e-2223-4c99-a924-3eb1e427a66f,94,,"[28.1, 39.5]",3879578,1,,,,-1.4464413,,Right Foot,,,,"[31.6, 11.5]",Ground Pass,,28.217901,,,,Simone Romagnoli,7172.0,,,,,,1,Regular Play,Nicolás Federico Spolli,8278.0,Right Center Back,6,Carpi,1683,['096b704f-e34f-4d8a-b41b-2374da714030'],56,,,,,,,,,,,,,,,,,Carpi,1683,00:01:56.694,Pass,
,,,,,,,,,,,,,,,,,0.811318,,,,,,,,,,,,,6a06a8ec-08df-4660-a47c-9f79615f0643,97,,"[32.1, 10.1]",3879578,1,,,,-0.34302393,,Right Foot,,,,"[51.7, 3.1]",Ground Pass,,20.812496,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,Regular Play,Simone Romagnoli,7172.0,Left Center Back,6,Carpi,1683,['a90df030-d369-4c7e-92a6-f4210817b7a9'],58,,,,,,,,,,,,,,,,,Carpi,1683,00:01:58.426,Pass,
,,,,,,,,,,,,,,,,,1.129332,,,,,,,,,,,,,429a7764-4835-4c98-942d-ee8e9faf64b0,100,,"[51.7, 3.1]",3879578,2,,,,1.5707964,,Left Foot,,,,"[51.7, 19.3]",Ground Pass,,16.2,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,6,Carpi,1683,"['e2cbbba3-b4ad-4add-986f-2ab9bc9c1409', 'ed59dffd-1a6b-427a-8c98-6fc9ff74c239']",0,,,,,,,,,,,,,,,,,Carpi,1683,00:02:00.256,Pass,
,,,,,,,,,,,,,,,,,4.119429,,,,,,,,,,,,,913c3c21-66e6-481b-ab7d-cb4e857f9bfe,103,,"[47.1, 19.3]",3879578,2,,,,0.04694535,4f77ba0f-0987-4bbe-ba93-d00faa06a583,Left Foot,,,,"[106.7, 22.1]",High Pass,,59.665737,,,,Ryder Matos Santos,7696.0,True,,,,Recovery,1,Regular Play,Luca Marrone,31572.0,Center Defensive Midfield,6,Carpi,1683,['16e55dc4-2377-4bf9-b909-8661f91727e3'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:02:02.382,Pass,
,,,,,,,,,,,,,,,,,0.578954,,,,,,,,,,,,,f58858e8-45fc-4fb7-b9b9-a52b8303eb68,110,,"[6.0, 36.0]",3879578,2,True,,,-0.86670005,,Right Foot,,,,"[24.6, 14.1]",Ground Pass,,28.732735,,,,Daniele Gastaldello,30745.0,,,,,Goal Kick,1,From Goal Kick,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,7,Bologna,240,['7a403ef0-671d-4038-9da3-b5f626c3a96d'],29,,,,,,,,,,,,,,,,,Bologna,240,00:02:29.621,Pass,
,,,,,,,,,,,,,,,,,1.121695,,,,,,,,,,,,,56c47ed1-f50f-4c62-9010-fd84d7e2ffa3,112,,"[24.6, 14.1]",3879578,2,,,,-0.7112983,,Right Foot,,,,"[36.9, 3.5]",Ground Pass,,16.237303,,,,Adam Masina,7169.0,,,,,,1,From Goal Kick,Daniele Gastaldello,30745.0,Left Center Back,7,Bologna,240,['6c959eda-0a93-4182-8020-0c270180141e'],34,,,,,,,,,,,,,,,,,Bologna,240,00:02:34.235,Pass,
,,,,,,,,,,,,,,,,,0.720798,,,,,,,,,,,,,81fd2ba5-ee5c-4dba-82cf-4eee3213192a,115,,"[36.9, 3.5]",3879578,2,,,,0.29849893,,Left Foot,,,,"[49.9, 7.5]",Ground Pass,,13.601471,,,,Emanuele Giaccherini,7775.0,,,,,,1,From Goal Kick,Adam Masina,7169.0,Left Back,7,Bologna,240,['377e96db-311c-4265-8550-d353442bc9ba'],35,,,,,,,,,,,,,,,,,Bologna,240,00:02:35.733,Pass,
,,,,,,,,,,,,,,,,,0.165418,,,,,,,,,,,,,51734d3c-9991-4e36-b6e6-9c131837d416,119,,"[51.4, 8.4]",3879578,2,,,,-0.72297937,,Left Foot,,,,"[53.1, 6.9]",Ground Pass,,2.2671568,,Incomplete,,Luca Rizzo,11729.0,,,,,,1,From Goal Kick,Emanuele Giaccherini,7775.0,Left Center Midfield,7,Bologna,240,"['6a88ba90-b639-4a57-83ca-95311e5cc16b', 'a94e294a-1819-4fd6-ab0e-f2caddcdb2b3', 'e5029974-bbed-4341-a1c1-a610be117153']",36,,,,,,,,,,,,,,,,,Bologna,240,00:02:36.879,Pass,True
