50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,3848e612-68df-4349-bfe6-fdeb26103546,17,,"[43.9, 70.0]",3879707,0,,,,-2.03152,,Right Foot,,,"[37.1, 56.3]",,Ground Pass,,15.29477,,,,Daniele De Rossi,7051.0,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['a8e25ad7-ae08-474a-9505-6ed371177577'],9,,,,,,,,,,,,,,,,,AS Roma,229,00:00:09.908,Pass,
,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,fa1a99fc-1809-4a62-9b3a-31a0b859c772,20,,"[53.8, 60.1]",3879707,0,,,,1.0909089,,Left Foot,,,"[62.7, 77.2]",,Ground Pass,,19.277449,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Kick Off,Daniele De Rossi,7051.0,Left Center Back,2,AS Roma,229,['623feb91-2b10-406e-9d22-7bdaa887d8ea'],15,,,,,,,,,,,,,,,,,AS Roma,229,00:00:15.908,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,c6faac0e-771a-4478-958a-8ff6b2f72f3d,23,,"[62.7, 77.2]",3879707,0,,,,-2.8492453,,Right Foot,,,"[42.1, 71.0]",,Ground Pass,,21.512787,,,,Konstantinos Manolas,7048.0,,,,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Right Back,2,AS Roma,229,['9250a34d-7724-44df-9193-c80d6a50f286'],18,,,,,,,,,,,,,,,,,AS Roma,229,00:00:18.028,Pass,
,,,,,,,,,,,,,,,,,,0.995709,,,,,,,,,,,,d116b314-4211-4376-8d84-7fabbf5e91f0,26,,"[42.1, 71.0]",3879707,0,,,,-0.6150896,,Left Foot,,,"[51.3, 64.5]",,Ground Pass,,11.264546,,,,Seydou Kéita,20169.0,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['145dbe5c-0b55-4bae-92d6-6449572bf204'],21,,,,,,,,,,,,,,,,,AS Roma,229,00:00:21.628,Pass,
,,,,,,,,,,,,,,,,,,1.251808,,,,,,,,,,,,1929c2ac-82d7-47bd-b297-3257f6aa7e3b,28,,"[51.3, 64.5]",3879707,0,,,,-2.5884411,,Left Foot,,,"[36.4, 55.3]",,Ground Pass,,17.511425,,,,Daniele De Rossi,7051.0,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Center Defensive Midfield,2,AS Roma,229,['1eb4f158-02f7-4af4-a9cf-d30fad6a242e'],22,,,,,,,,,,,,,,,,,AS Roma,229,00:00:22.624,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,392cca0e-c703-44dc-b1a1-88d72e36c276,31,,"[43.3, 50.9]",3879707,0,,,,-1.5480729,,Right Foot,,,"[43.9, 24.5]",,Ground Pass,,26.406816,,,,Ervin Zukanović,7137.0,,,,,,,1,From Kick Off,Daniele De Rossi,7051.0,Left Center Back,2,AS Roma,229,['c51f2435-9aba-4916-a88b-350af1553cb2'],25,,,,,,,,,,,,,,,,,AS Roma,229,00:00:25.876,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,1e535c3c-e52c-45f8-9c48-565f29ef5150,35,,"[41.8, 23.8]",3879707,0,,,,1.8952717,,Left Foot,,,"[34.4, 45.8]",,Ground Pass,,23.211205,,,,Daniele De Rossi,7051.0,,,,,,,1,From Kick Off,Ervin Zukanović,7137.0,Left Back,2,AS Roma,229,['22e57964-70f9-4fba-bc3f-86f4ed47ade7'],29,,,,,,,,,,,,,,,,,AS Roma,229,00:00:29.076,Pass,
,,,,,,,,,,,,,,,,,,2.680385,,,,,,,,,,,,1fdf1b52-e58c-43db-af97-3419f459b0c5,38,,"[28.5, 49.6]",3879707,0,,,,0.5988509,,Right Foot,,,"[64.4, 74.1]",,High Pass,,43.463318,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Kick Off,Daniele De Rossi,7051.0,Left Center Back,2,AS Roma,229,['21d96660-d6e6-408b-84a8-3070e61d9861'],31,,,,,,,,,,,,,,,,,AS Roma,229,00:00:31.331,Pass,
,,,,,,,,,,,,,,,,,,3.00364,,,,,,,,,,,,4787a8ef-7dae-4587-9973-2ffdc2e517b6,42,,"[100.8, 76.4]",3879707,0,,,,-1.3611565,,Right Foot,True,,"[110.8, 29.4]",,High Pass,,48.052055,,Incomplete,,Stephan El Shaarawy,6979.0,,,True,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Right Back,2,AS Roma,229,"['53dd68c9-e25a-4c06-9e96-990302f04898', '62ab6b9c-a0e6-42a3-81f6-07838709aba9']",37,,,,,,,,,,,,,,,,,AS Roma,229,00:00:37.800,Pass,
,,,,,,,,,,,,,,,,,,2.821485,,,,,,,,,,,,07e8aa12-ecaa-44c7-9f02-aa86c3a3b0ee,46,,"[120.0, 0.1]",3879707,1,,,,1.8542633,0ee9384b-884b-4b14-bc1a-100b98fc2e05,Right Foot,,,"[102.9, 58.8]",,High Pass,,61.140003,,,,Radja Nainggolan,6962.0,True,True,True,Straight,,Corner,1,From Corner,Miralem Pjanić,6947.0,Right Center Midfield,3,AS Roma,229,['65089b43-9d3d-49d2-80cd-69acb337f3a3'],37,,,,,,,,,,,,,,,,,AS Roma,229,00:01:37.032,Pass,
,,,,,,,,,,,,,,,,,,2.788824,,,,,,,,,,,,7946e1cf-886f-492d-8218-796cbf4f7526,50,,"[6.0, 44.0]",3879707,1,True,,,1.2549108,,Right Foot,,,"[12.7, 64.5]",,Ground Pass,,21.567104,,,,Arlind Afrim Ajeti,8291.0,,,,,,Goal Kick,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,4,Frosinone,291,['add92ad9-bd4a-4720-8456-7eb3668e4a7d'],56,,,,,,,,,,,,,,,,,Frosinone,291,00:01:56.627,Pass,
,,,,,,,,,,,,,,,,,,2.063501,,,,,,,,,,,,31d79daf-14b3-4142-ac08-b91424b3a76f,52,,"[12.4, 66.0]",3879707,1,,,,-1.7810798,,Right Foot,,,"[7.0, 40.7]",,Ground Pass,,25.869867,,,,Nicola Leali,32037.0,,,,,,,1,From Goal Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,4,Frosinone,291,['f74bdb8d-2826-4120-9262-c650d54e12ba'],59,,,,,,,,,,,,,,,,,Frosinone,291,00:01:59.814,Pass,
,,,,,,,,,,,,,,,,,,2.874884,,,,,,,,,,,,4efb83ba-efa7-4218-8c94-9f44b69ea5a9,56,,"[9.4, 30.0]",3879707,2,,,,-0.45005456,,Left Foot,,,"[56.8, 7.1]",,High Pass,,52.641903,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,4,Frosinone,291,"['4d6970f2-c06a-48be-b63f-9cdff1d67888', '60e589cf-3c68-4623-9e57-21de3806b251', '61c71127-185b-4982-ac58-da09982c54a2']",4,,,,,,,,,,,,,,,,,Frosinone,291,00:02:04.800,Pass,True
,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,60e589cf-3c68-4623-9e57-21de3806b251,58,,"[63.3, 73.0]",3879707,2,,,,3.0625126,,Head,,,"[36.8, 75.1]",,Low Pass,,26.583076,,,,Konstantinos Manolas,7048.0,,,,,,Recovery,1,Regular Play,Antonio Rüdiger,3167.0,Right Back,5,AS Roma,229,"['25bd7f5a-6a79-461e-ac8e-b0499fc00ef9', '4efb83ba-efa7-4218-8c94-9f44b69ea5a9']",7,,,,,,,,,,,,,,,,,AS Roma,229,00:02:07.675,Pass,
,,,,,,,,,,,,,,,,,,2.451973,,,,,,,,,,,,9250837c-6ae6-46c3-9a85-0b513cf69b6f,61,,"[34.9, 74.7]",3879707,2,,,,-2.561779,,Left Foot,,,"[9.4, 58.0]",,Ground Pass,,30.481798,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,['3dc4dafe-d8dc-4727-9d5a-ac6fc94fdc11'],10,,,,,,,,,,,,,,,,,AS Roma,229,00:02:10.973,Pass,
,,,,,,,,,,,,,,,,,,1.444943,,,,,,,,,,,,7121ef59-34ed-48b4-b0bc-39d0f203a38b,63,,"[10.1, 58.0]",3879707,2,,,,-0.48182744,,Right Foot,,,"[21.0, 52.3]",,Ground Pass,,12.300406,,,,Daniele De Rossi,7051.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,5,AS Roma,229,['974669aa-e34d-4325-a050-263f13a31eeb'],13,,,,,,,,,,,,,,,,,AS Roma,229,00:02:13.425,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,8a5b8e9e-cba2-40db-ad03-fda61e3a5874,66,,"[17.7, 50.9]",3879707,2,,,,-2.658778,,Left Foot,,,"[5.3, 44.4]",,Ground Pass,,14.000357,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Center Back,5,AS Roma,229,['7912c6f3-0c93-4482-a6ff-dd0474d9f78f'],15,,,,,,,,,,,,,,,,,AS Roma,229,00:02:15.823,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,d14fa081-ae56-4a0b-852f-5c6d2e77b566,69,,"[6.8, 44.8]",3879707,2,,,,1.2571757,,Right Foot,,,"[15.2, 70.7]",,Ground Pass,,27.228111,,,,Konstantinos Manolas,7048.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,5,AS Roma,229,['da40f570-cb38-4bca-b0f7-11472e3853b5'],17,,,,,,,,,,,,,,,,,AS Roma,229,00:02:17.423,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,e63afe38-2522-43b3-8e23-7958f93ae503,72,,"[17.3, 75.0]",3879707,2,,,,-2.2572281,,Right Foot,,,"[4.6, 59.5]",,Ground Pass,,20.038464,,,,Wojciech Szczęsny,5669.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,['f5d880b3-fac6-4684-88a1-1305fbc4071c'],22,,,,,,,,,,,,,,,,,AS Roma,229,00:02:22.623,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,8ceca55d-43c7-46c3-a945-7048558b5243,75,,"[2.2, 51.9]",3879707,2,,,,-1.3909428,,Right Foot,,,"[9.4, 12.3]",,Ground Pass,,40.24922,,,,Ervin Zukanović,7137.0,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,5,AS Roma,229,['2930e55b-7ed0-490e-b093-c9288a11c112'],26,,,,,,,,,,,,,,,,,AS Roma,229,00:02:26.223,Pass,
,,,,,,,,,,,,,,,,,,1.439999,,,,,,,,,,,,c4b41b2a-6b12-4072-a781-e2ef0777167f,78,,"[8.3, 12.0]",3879707,2,,,,0.20783904,,Left Foot,,,"[23.0, 15.1]",,Ground Pass,,15.023315,,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Back,5,AS Roma,229,['8831a863-b4d0-48cb-84a2-ce4fdd52a8a0'],29,,,,,,,,,,,,,,,,,AS Roma,229,00:02:29.703,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,567ba367-7346-452e-acf0-4cd0ef99af7d,80,,"[22.0, 15.1]",3879707,2,,,,1.7596605,,Right Foot,,,"[13.8, 58.0]",,High Pass,,43.67665,,,,Konstantinos Manolas,7048.0,,,True,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,5,AS Roma,229,['c1626480-0d54-4412-8dbc-32c3c63efd26'],31,,,,,,,,,,,,,,,,,AS Roma,229,00:02:31.143,Pass,
,,,,,,,,,,,,,,,,,,1.561295,,,,,,,,,,,,c48fc8d7-064d-4c0a-979e-80acfcb266cf,82,,"[13.8, 51.1]",3879707,2,,,,0.37883133,,Head,,,"[34.4, 59.3]",,Low Pass,,22.172054,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,5,AS Roma,229,['646eae6a-42da-457b-b0a4-c726242f655b'],37,,,,,,,,,,,,,,,,,AS Roma,229,00:02:37.634,Pass,
,,,,,,,,,,,,,,,,,,0.448168,,,,,,,,,,,,d3ec44f2-44dd-466f-854e-5627888a2e34,84,,"[34.4, 59.3]",3879707,2,,,,-0.4479421,,Left Foot,,,"[42.1, 55.6]",,High Pass,,8.542833,,Incomplete,,Radja Nainggolan,6962.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,5,AS Roma,229,"['20d771db-8bf0-43ba-9836-da5a8382d86e', 'fd786f2c-1247-448c-b1d7-c9a7bae3d2bf']",39,,,,,,,,,,,,,,,,,AS Roma,229,00:02:39.196,Pass,
,,,,,,,,,,,,,,,,,,0.950108,,,,,,,,,,,,20d771db-8bf0-43ba-9836-da5a8382d86e,86,,"[78.0, 24.5]",3879707,2,,,,0.26396373,,Head,,,"[81.7, 25.5]",,Low Pass,,3.8327537,,Incomplete,,Alessandro Frara,386512.0,,,,,,Interception,1,Regular Play,Paolo Sammarco,23349.0,Center Defensive Midfield,5,AS Roma,229,"['bf5170ab-cc34-46f0-ae46-1871f3fc47f7', 'd3ec44f2-44dd-466f-854e-5627888a2e34', 'dec6d0f3-7e81-4601-b85e-5ef7adada289']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:02:39.644,Pass,
,,,,,,,,,,,,,,,,,,1.723864,,,,,,,,,,,,bf5170ab-cc34-46f0-ae46-1871f3fc47f7,89,,"[38.4, 54.6]",3879707,2,,,,2.6779451,,Right Foot,,,"[37.8, 54.9]",,Low Pass,,0.6708204,,,,Radja Nainggolan,6962.0,,,,,,Recovery,1,Regular Play,Mohamed Salah,3531.0,Right Wing,5,AS Roma,229,"['20d771db-8bf0-43ba-9836-da5a8382d86e', '8625bda9-e174-4cdb-8bdd-5a782c844756', '8ae79a58-7dad-46c0-9ac9-2485aa49ef52']",40,,,,,,,,,,,,,,,,,AS Roma,229,00:02:40.594,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,9b6bbae5-5b87-4441-834b-13cf60d45260,91,,"[48.3, 50.4]",3879707,2,,,,-2.5115588,,Right Foot,,,"[38.7, 43.4]",,Ground Pass,,11.881078,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,5,AS Roma,229,['5ee24dc9-b7b6-4f80-ad42-139d58d1422f'],42,,,,,,,,,,,,,,,,,AS Roma,229,00:02:42.318,Pass,
,,,,,,,,,,,,,,,,,,1.981169,,,,,,,,,,,,9abeedf3-18d7-4f67-9f75-8e0c03b93b8a,94,,"[42.3, 38.6]",3879707,2,,,,-1.0444751,,Left Foot,,,"[58.8, 10.2]",,Ground Pass,,32.84524,,,,Stephan El Shaarawy,6979.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,5,AS Roma,229,['7ee4c501-206a-409b-85fd-af2994068b76'],44,,,,,,,,,,,,,,,,,AS Roma,229,00:02:44.718,Pass,
,,,,,,,,,,,,,,,,,,0.77649,,,,,,,,,,,,76678790-76b9-43b7-8973-a8c3fa4311d1,97,,"[58.8, 10.2]",3879707,2,,,,1.18429,,Right Foot,,,"[62.3, 18.8]",,Low Pass,,9.284934,,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,5,AS Roma,229,['174b734d-6f60-435b-969c-18139f78eb7d'],46,,,,,,,,,,,,,,,,,AS Roma,229,00:02:46.739,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,917c6b0c-3a5f-45ef-a0a2-a403ebe2fb62,100,,"[58.5, 16.4]",3879707,2,,,,1.7665335,,Right Foot,,,"[56.2, 28.0]",,Ground Pass,,11.825819,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,5,AS Roma,229,['5e2721ec-e552-40bc-9c21-042ab3242ba7'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:02:48.325,Pass,
,,,,,,,,,,,,,,,,,,0.789305,,,,,,,,,,,,078c059b-3980-4e38-88b4-6a4e76aeb14f,103,,"[56.2, 28.0]",3879707,2,,,,-0.40872908,,Left Foot,,,"[71.9, 21.2]",,Ground Pass,,17.109354,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,5,AS Roma,229,['86881028-67dc-4455-be38-13a3313716ea'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:02:50.319,Pass,
,,,,,,,,,,,,,,,,,,1.748006,,,,,,,,,,,,6ca6733d-9ac8-47ac-8203-334dea1ba023,106,,"[80.4, 17.8]",3879707,2,,,,-0.7589892,,Right Foot,,,"[94.0, 4.9]",,Ground Pass,,18.744865,,,,Stephan El Shaarawy,6979.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,5,AS Roma,229,['35147e5d-7fe4-420f-a73b-18f6ee0c77c3'],52,,,,,,,,,,,,,,,,,AS Roma,229,00:02:52.741,Pass,
,,,,,,,,,,,,,,,,,,1.014568,,,,,,,,,,,,072163ca-7f8f-47b8-93ce-67c9daba641e,110,,"[95.0, 14.3]",3879707,2,,,,2.3267913,,Right Foot,,,"[85.1, 24.8]",,Ground Pass,,14.431216,,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,5,AS Roma,229,"['16ec2239-9db8-4e1f-9071-1fe1ffe426d0', '44529fd7-8fe8-44fd-8e30-c23b9db36bc3']",56,,,,,,,,,,,,,,,,,AS Roma,229,00:02:56.573,Pass,True
