50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.247656,,,,,,,,,,,843841d4-0f9a-449d-9175-28e566a15e61,3882,,"[84.9, 7.6]",3879751,91,,,,,0.658806,,Right Foot,,,"[88.0, 10.0]",,High Pass,,3.9204593,,Incomplete,,Uroš Đurđević,23846.0,,,,Through Ball,True,,2,From Throw In,Mato Jajalo,30735.0,Left Center Midfield,186,Palermo,2256,"['0aafb5a0-235e-467a-8f9f-716a66380071', '9900ee77-a6a9-4055-8597-3490d8f38d21']",16,,,,,,,,,,,,,,,,,,Palermo,2256,00:46:16.472,Pass,
,,,,,,,,,,,,,,1.938808,,,,,,,,,,,2356a6d5-0543-4e26-9464-b9065f8d3050,3888,,"[26.4, 56.7]",3879751,91,,,,,1.59936,,Right Foot,,,"[26.1, 67.2]",,High Pass,,10.504285,,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,187,AS Roma,229,"['3f759da6-9c54-43c2-8e9e-f6ea0a370178', 'ba69acb2-2b82-4765-9f66-e401f2fc06ba']",19,,,,,,,,,,,,,,,,,,AS Roma,229,00:46:19.028,Pass,True
,,,,,,,,,,,,,,0.727301,,,,,,,,,,,dae84023-dd15-4d1a-bd06-37202720e4b6,3890,,"[26.1, 67.2]",3879751,91,,,,,-2.7610862,,Head,,,"[20.1, 64.8]",,Low Pass,,6.462198,,,,Alessandro Florenzi,6964.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,187,AS Roma,229,['d15f0666-c2eb-42f7-ae92-ba35b942e731'],21,,,,,,,,,,,,,,,,,,AS Roma,229,00:46:21.007,Pass,
,,,,,,,,,,,,,,1.436876,,,,,,,,,,,928abe96-0472-48e0-8d6f-737c6d28e1f7,3894,,"[20.2, 65.7]",3879751,91,,,,,0.515549,,Right Foot,,,"[38.2, 75.9]",,Ground Pass,,20.689127,,,,Diego Perotti,7456.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,187,AS Roma,229,['9c7459ae-18d5-4d16-b405-7e57a18cb15c'],21,,,,,,,,,,,,,,,,,,AS Roma,229,00:46:21.774,Pass,
,,,,,,,,,,,,,,1.932947,,,,,,,,,,,1f261fbc-a2f8-4a72-a215-e3f19a735f1b,3898,,"[73.8, 58.1]",3879751,91,,,,,-1.3292307,,Right Foot,,,"[77.2, 44.3]",,Ground Pass,,14.21267,,,,Radja Nainggolan,6962.0,,,,,,,2,Regular Play,Diego Perotti,7456.0,Right Center Forward,187,AS Roma,229,['4c580ff8-fec4-4ccf-bb23-ba50e1b34f83'],29,,,,,,,,,,,,,,,,,,AS Roma,229,00:46:29.330,Pass,
,,,,,,,,,,,,,,1.096726,,,,,,,,,,,2389ec5b-e2bf-4015-8cee-3136a3febb0d,3901,,"[85.0, 35.1]",3879751,91,,,,,-1.5707964,ef39bb58-4704-453a-a2e2-2c9c8f009e59,Right Foot,,,"[85.0, 22.2]",,Ground Pass,,12.9,,,,Iago Falqué Silva,7468.0,True,,,,,,2,Regular Play,Radja Nainggolan,6962.0,Center Attacking Midfield,187,AS Roma,229,['4a9fcfae-90f3-457b-9468-f7793c33e6aa'],32,,,,,,,,,,,,,,,,,,AS Roma,229,00:46:32.572,Pass,
,,,,,,,,,,,,,,2.382473,,,,,,,,,,,f7e54049-5b5a-417b-8254-573adbcd7f25,3907,,"[7.0, 44.1]",3879751,92,,,,,-0.24327701,,Right Foot,,,"[48.5, 33.8]",,High Pass,,42.759094,,Unknown,,,,,,,,,Goal Kick,2,From Goal Kick,Fabrizio Alastra,36465.0,Goalkeeper,188,Palermo,2256,,1,,,,,,,,,,,,,,,,,,Palermo,2256,00:47:01.385,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,40bbfa65-fb97-4199-81e2-2749ed6d77dd,6,,"[59.3, 43.5]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Center Attacking Midfield,2,AS Roma,229,['0cf8df9b-a7ad-49d3-a1a0-e4fcfb6e3632'],1,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:01.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a2c1e8d6-f6b4-47ce-b891-d55ee0ed028a,10,,"[51.4, 41.2]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Center Defensive Midfield,2,AS Roma,229,['77b05169-f580-4973-9bf8-052d0815e636'],3,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:03.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dfedaf3d-bcd3-4063-8c95-3f7449725d60,14,,"[47.0, 62.4]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konstantinos Manolas,7048.0,Right Center Back,2,AS Roma,229,['ab871b3d-be0f-4b4b-baa7-a33c17768674'],6,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:06.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,27cc1a18-bba0-4871-b591-ba4c4780f319,17,,"[55.6, 77.5]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Maicon Douglas Sisenando,19299.0,Right Back,2,AS Roma,229,['ebd0b961-5ad9-436f-8a9c-6cd438c1612e'],8,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:08.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,15d3d5d7-e8e1-4245-92f6-cab4c24a32c5,22,,"[81.3, 75.9]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Salah,3531.0,Right Center Forward,2,AS Roma,229,"['14682094-bd20-4ba2-804e-eabde64f4d9f', '8f306956-351e-4924-bd45-51db681a6370']",12,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:12.496,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,3bec3ab9-2e72-4423-9d95-124f262d1278,27,,"[78.6, 73.8]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Center Attacking Midfield,3,AS Roma,229,['63d28e9b-52cf-4fda-a98d-4e4a929c1a12'],19,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:19.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,52959a67-3b6d-4351-89b4-77d757ad92a8,30,,"[76.3, 78.3]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,3,AS Roma,229,['687755f1-7d0b-468a-921a-e588adf087d4'],20,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:20.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,82b0150f-5398-47d0-a67b-b3ead126516f,36,,"[84.1, 74.1]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Center Attacking Midfield,4,AS Roma,229,['dbab0d3a-a770-42e1-bb30-77416050abe6'],32,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:32.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eebb45c3-f63c-4521-b604-fa1f81f0fe49,40,,"[95.4, 78.7]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Florenzi,6964.0,Right Center Midfield,4,AS Roma,229,['21e28fd4-8ffd-42eb-89cb-2e67f50c684a'],36,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:36.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2cdbe1d3-6c3e-4533-9e2b-4bbe9d33bddf,43,,"[89.4, 76.5]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maicon Douglas Sisenando,19299.0,Right Back,4,AS Roma,229,['d2ccccac-245b-4616-af59-8534c66a1f22'],37,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:37.464,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,6ed83abc-290e-4383-81ff-5931bfd724fa,47,,"[95.8, 77.9]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Florenzi,6964.0,Right Center Midfield,4,AS Roma,229,['e79a95a7-518a-4d10-a174-cccfb33685cd'],38,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:38.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7fd47704-162e-42ad-aa07-282d71f05911,50,,"[88.6, 77.0]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Florenzi,6964.0,Right Center Midfield,5,AS Roma,229,['d42d42cb-d0da-49fe-ad46-9c49b9452b8e'],48,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,79ceda89-3fc4-4c93-93cf-2bb755d991b2,53,,"[92.6, 77.0]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,5,AS Roma,229,['7c46baf6-9547-4c78-9f73-d501d5da2904'],49,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:49.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,19495a4e-7860-440e-a8c6-c26edd920820,61,,"[13.7, 24.1]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,6,Palermo,2256,['f57e95fa-32dc-496d-8e1b-1a28ff28dcfa'],55,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:55.782,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,71978d13-35da-470f-b99f-8c16f8218e46,63,,"[42.2, 20.5]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,6,Palermo,2256,['b9cb852b-41bd-46f5-9e47-fd3b90f88776'],57,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:57.531,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,83281bfe-b841-4f82-9d1c-b91e0fee0854,66,,"[93.2, 62.0]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,6,Palermo,2256,['f5f15ef3-8c4c-4e5d-b943-5720f495a2a0'],59,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:59.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1682de01-8b87-4e32-984a-9126178d6dea,68,,"[44.7, 18.1]",3879751,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Left Center Midfield,6,Palermo,2256,['171c0e28-d3cc-48d5-a3aa-33f4bc5349b9'],59,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:59.880,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,cda55db1-391a-49a7-93a7-64c968714fe4,71,,"[56.1, 31.8]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,6,Palermo,2256,['63020ca8-877e-43b5-bdec-03fdb9d04ad1'],1,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:01.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b720b844-9af3-4328-b8b6-93a3f15c4d6a,74,,"[69.4, 61.0]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,7,AS Roma,229,['534ee582-f975-4d9a-922c-589dc0b5ad12'],4,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:04.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3ae06d5b-6b9e-4ee1-b947-dfb06bc88f1a,76,,"[86.6, 76.9]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,7,AS Roma,229,['7b403101-a6c9-45e1-b49f-5392bed390ec'],6,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:06.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7c072080-c5ad-4e74-9e91-f1e90ae81fc8,78,,"[80.0, 76.1]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Center Attacking Midfield,7,AS Roma,229,['bc3cb81e-3cdf-4da9-ab87-efafe5e8b077'],7,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:07.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3cb13a9c-bc54-4046-996b-d0f9c9c5b56f,81,,"[91.8, 76.9]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,7,AS Roma,229,['441953aa-69d6-4b5e-9bc6-a27e7c0e3d11'],10,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:10.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a425d476-32f7-4075-b9ca-a7ed771a4808,85,,"[89.1, 56.5]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,7,AS Roma,229,"['2a2de45e-80e7-45da-957f-953a834219f9', '3cc92c9f-8131-4ec7-b250-700b60391d02']",13,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:13.283,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,ccfad457-2072-427d-8090-0f3c20ec2f80,89,,"[106.8, 55.4]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,7,AS Roma,229,['8383db2e-7f99-4a84-a847-5f6c2f33d94d'],15,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:15.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,93ffc7fb-7812-43b8-8da3-522f051abf8f,91,,"[68.7, 21.3]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Gilardino,38389.0,Center Forward,8,Palermo,2256,['2de9b532-e650-4173-9f62-e31cc7caee1a'],43,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:43.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8fe33ec3-206c-4647-b2b2-448dd0b70ace,95,,"[74.5, 10.6]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Franco Damián Vázquez,6719.0,Center Attacking Midfield,8,Palermo,2256,"['67687a9c-d581-43c8-a55d-cbea2a4f13e4', 'bd66e4b0-45c2-4113-8b10-dfc7bc1ecbfe']",46,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:46.010,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,4234f2cd-9a2f-436f-867e-13b891739955,98,,"[56.5, 3.8]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giuseppe Pezzella,7792.0,Left Wing Back,8,Palermo,2256,['0ca50b2c-a9e2-4a32-9c2a-337e9ee34efa'],48,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:48.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f0589aff-a459-4156-a3ff-7dcab9ab1a6c,101,,"[71.2, 6.7]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Left Center Midfield,8,Palermo,2256,['c67fedc0-99ff-4d2a-a324-2e03df84510b'],50,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:50.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c22503f1-7d31-4864-8f14-f50e3a701185,105,,"[63.1, 9.1]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gastón Brugman,30704.0,Center Defensive Midfield,8,Palermo,2256,['34f32f2a-70c5-40a1-afcf-79eb044520f7'],51,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:51.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c7bd690b-2f3b-4fbc-bdc8-47048feec332,108,,"[73.7, 3.2]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Left Center Midfield,8,Palermo,2256,['1e5878d9-ebf9-4e91-a4e1-9876611f6543'],52,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:52.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d6a8af49-9406-442e-871a-fa90675e3bfd,112,,"[23.8, 37.3]",3879751,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,9,AS Roma,229,['fe6e9447-c16e-44e2-9b1e-51ea7591325a'],59,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:59.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9dbfa70e-f654-46c6-bd6f-461daaf8b78e,116,,"[19.6, 3.9]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,9,AS Roma,229,['61263103-04d1-413b-abd2-8761f21dbf28'],4,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:04.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3c79e2cc-e884-4311-a24e-8bd845b135b9,119,,"[62.6, 10.6]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edin Džeko,6973.0,Left Center Forward,9,AS Roma,229,['71245cea-1b6e-4435-9edb-7c12edc8a72b'],7,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:07.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b578ad0d-57d9-4be9-a846-ee5208d64bf3,125,,"[56.5, 74.1]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,9,AS Roma,229,['70ec6ec0-cccb-4a97-bc92-40b68aa9b4e6'],13,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:13.433,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,48c3209f-865f-4c29-9488-0ca5609b5377,128,,"[77.6, 66.7]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,9,AS Roma,229,['f7d7bf60-0096-4f9a-85b5-cc935d0c9a18'],15,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:15.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fc595fa9-9a62-4a44-b266-25dc3af83693,132,,"[56.5, 16.1]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,9,AS Roma,229,['e134390a-28a6-4e56-9eb2-e69581c31a44'],17,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:17.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6f59f6ac-a9ce-4359-bf80-4e1877b19e9f,135,,"[48.9, 48.6]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,9,AS Roma,229,['5764ec1f-dedb-4949-99ef-fd672b35bded'],20,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:20.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,92ca75af-2f62-403f-b643-bdaaa712a167,138,,"[56.7, 71.9]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,9,AS Roma,229,['10d35442-d346-428d-87d8-0c13a85b1cc1'],23,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:23.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c0d87bf3-aa7a-4cdd-a1a0-f5367cfcd91f,141,,"[56.2, 58.3]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,9,AS Roma,229,['487f96dd-1a68-4137-8de2-48ceba634b3d'],26,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:26.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b966d3df-3a57-4df8-98fc-c75b82e13a7f,144,,"[51.4, 66.6]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,9,AS Roma,229,['972926e1-a85f-48f4-983b-251b732a26de'],28,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:28.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,50f2b184-a20b-4f5f-827d-29ea624eaa31,147,,"[49.8, 53.7]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,9,AS Roma,229,['b93ad782-ee0c-47d9-bcac-8bd1802a26f2'],30,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:30.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f6344db4-8f2d-4fd4-8877-21725e2d0562,150,,"[49.2, 28.2]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,9,AS Roma,229,['7debc119-cd15-4464-8a6d-7b586ebea046'],33,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:33.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f8bba8e4-a4f5-4a2e-b514-209aeec2c7cc,154,,"[68.5, 30.0]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,9,AS Roma,229,"['2ae3bdbd-86fa-4883-ab96-73ab95d41ec5', '74f3f35d-1f0f-4daf-a173-63e0624d1429']",36,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:36.426,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,3b3a1dc2-8287-4417-bc31-4842211ab875,157,,"[51.4, 44.8]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,9,AS Roma,229,['e2d10839-4561-4878-849f-88cec4143b3e'],37,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:37.876,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,391815d9-7bbc-4a9e-8b1b-3faf41bb6af0,161,,"[71.1, 12.2]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,9,AS Roma,229,['ad7525f8-020f-4f1d-ab26-951835dea5d3'],45,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:45.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5cc8c51f-085e-4891-95a1-ef62a9550711,163,,"[53.6, 43.7]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,10,Palermo,2256,['c22051d7-417a-45d6-852a-527ae7369dcf'],46,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:46.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,51a44b96-ac14-4bbc-b77a-f89720925dcb,167,,"[47.0, 32.5]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,10,Palermo,2256,['6597d333-c5a7-40d7-acf4-8d02c4112378'],49,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:49.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f06b289b-1bc2-4607-bcd8-8481bb645a46,169,,"[48.6, 26.4]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Left Center Midfield,10,Palermo,2256,['0d9eee9e-b5c3-4ff8-919c-173ea6b2f0fb'],49,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:49.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cf1b5cd7-358c-407b-ac80-f4d10e891e88,174,,"[42.6, 53.3]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,10,Palermo,2256,['cc0152a3-a216-4579-959e-1ac7d6049e16'],53,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:53.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b012ed67-e76f-422d-b037-86fe74c2e161,177,,"[64.5, 57.1]",3879751,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Left Center Midfield,10,Palermo,2256,['06071105-41f1-4d32-a3f6-ec1b4b71054f'],58,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:58.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0971cc9d-55e9-4d1e-88f0-22f16b0d4bfa,181,,"[51.1, 68.8]",3879751,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,10,Palermo,2256,['be45f278-7f3d-4a5b-8cda-330d39d703da'],0,,,,,,,,,,,,,,,,,,Palermo,2256,00:03:00.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ef1fc847-8b73-46f8-a3de-414a27692c5b,184,,"[68.7, 68.9]",3879751,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,10,Palermo,2256,['475e2263-1f15-45c2-baab-fc4bfe35c98f'],2,,,,,,,,,,,,,,,,,,Palermo,2256,00:03:02.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8560cf38-2bd1-430d-8de7-f27c5b3b7f33,192,,"[94.1, 59.2]",3879751,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Center Forward,11,AS Roma,229,['c91c3338-76c3-4cf3-8379-75bdd689fe4a'],12,,,,,,,,,,,,,,,,,,AS Roma,229,00:03:12.533,Ball Receipt*,
