50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.914959,,,,,,,,,,,aa1d9f73-f5bb-43be-ab53-a11d45569ced,19,,"[63.3, 55.9]",3879789,0,,,,,1.538756,,Right Foot,,"[63.8, 71.5]",Ground Pass,,15.60801,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Right Defensive Midfield,3,Fiorentina,239,['76ebe681-31ee-4234-a200-9fd4413a5589'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.127,Pass,
,,,,,,,,,,,,,,,,,,1.568129,,,,,,,,,,,00f710a5-c044-42c1-834f-fbb000050594,22,,"[63.3, 71.5]",3879789,0,,,,,-0.2836524,,Right Foot,,"[90.4, 63.6]",Low Pass,,28.228,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,3,Fiorentina,239,"['65732b91-e81c-49b0-b322-6f38013eeb09', '8396f68b-9ca8-4f44-8c1a-721aaa0a95b1']",46,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:46.941,Pass,
,,,,,,,,,,,,,,,,,,1.90362,,,,,,,,,,,34e4db9f-851f-4705-9018-8bc559b7557a,28,,"[90.4, 37.6]",3879789,0,,,,,-1.5098255,,Left Foot,,"[92.5, 3.2]",Low Pass,,34.46404,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,3,Fiorentina,239,"['146e2394-bfaa-409d-bef6-0c937229f051', '2f48d6d6-b6f2-4c63-88f7-f8e7f28a278f']",53,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:53.765,Pass,True
,,,,,,,,,,,,,,,,,,1.230364,,,,,,,,,,,df889f32-fa1b-43e0-b84e-7721e9b438c2,32,,"[91.1, 4.8]",3879789,0,,,,,2.4158845,,Left Foot,,"[77.8, 16.6]",Ground Pass,,17.780045,,,Milan Badelj,6305.0,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Back,3,Fiorentina,239,"['aa2714fb-8558-40ee-99b1-b5053d0c47c0', 'ec38e624-86f1-4eff-ad7b-6e02bd25af15']",57,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:57.994,Pass,True
,,,,,,,,,,,,,,,,,,0.646034,,,,,,,,,,,137af909-a7cb-4758-b3dd-5125dda147f2,35,,"[76.4, 17.5]",3879789,1,,,,,1.4923062,,Right Foot,,"[77.8, 35.3]",Ground Pass,,17.85497,,,Matías Vecino Falero,5255.0,,,,,,1,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,3,Fiorentina,239,['70d5c1e6-8f13-4333-98b5-9892cc4b04bc'],0,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:00.340,Pass,
,,,,,,,,,,,,,,,,,,0.884261,,,,,,,,,,,9571f912-40a9-4260-a789-dc746c000054,38,,"[77.8, 39.4]",3879789,1,,,,,1.6690016,,Right Foot,,"[75.8, 59.7]",Ground Pass,,20.398285,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Right Defensive Midfield,3,Fiorentina,239,['0d2f0663-1f63-4fc9-9a28-9d67e5fa8456'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:02.478,Pass,
,,,,,,,,,,,,,,,,,,1.308953,,,,,,,,,,,2b0fbed6-c4cd-4acd-862e-964585c4733f,41,,"[75.3, 58.6]",3879789,1,,,,,0.5910329,,Right Foot,,"[90.5, 68.8]",Ground Pass,,18.305191,Incomplete,,Federico Bernardeschi,7777.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,3,Fiorentina,239,"['94a022f6-af2d-451a-8339-0184ae033140', 'adead856-c3ec-4477-b7b3-6a76f19b2f62']",4,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:04.388,Pass,
,,,,,,,,,,,,,,,,,,3.353497,,,,,,,,,,,e62054e3-9ec0-4c3d-9a9b-c9b7a00956b2,45,,"[49.5, 7.7]",3879789,1,,,,,0.102652974,,Left Foot,,"[89.3, 11.8]",Ground Pass,,40.010624,Pass Offside,,Daniel Ciofani,13613.0,,,,,,1,From Free Kick,Daniel Pavlovic,8661.0,Left Back,3,Fiorentina,239,['f98cb9d6-1fe6-4cb4-8c02-ca1e9ddca0df'],7,,,,,,,,,,,,,,,,,Frosinone,291,00:01:07.993,Pass,
,,,,,,,,,,,,,,,,,,0.717556,,,,,,,,,,,7f741538-5fcd-44e6-b3db-15448d4da781,47,,"[26.9, 71.8]",3879789,1,,True,,,-1.4715861,,Right Foot,,"[31.2, 28.6]",Ground Pass,,43.41348,,,Davide Astori,8275.0,,True,,,Free Kick,1,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,4,Fiorentina,239,['390cb7c3-7512-4f33-a89c-05911378e4b8'],27,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:27.973,Pass,
,,,,,,,,,,,,,,,,,,1.071063,,,,,,,,,,,de7f554c-dcba-41cd-82b2-63f6e12babd7,49,,"[43.2, 4.3]",3879789,1,,,,,-0.23501222,,Left Foot,,"[57.4, 0.9]",Ground Pass,,14.60137,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,4,Fiorentina,239,['c140c15d-8bbd-4ad9-b23b-c79af36f2c41'],30,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:30.196,Pass,
,,,,,,,,,,,,,,,,,,0.757127,,,,,,,,,,,b169f3c5-6cfe-4109-9900-6fcfbe42e797,52,,"[57.7, 1.9]",3879789,1,,,,,1.1730255,,Left Foot,,"[62.7, 13.8]",Ground Pass,,12.907749,,,Borja Valero Iglesias,6997.0,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Back,4,Fiorentina,239,['204f6f81-0f87-4a9c-b8d3-2c3b07f6bef4'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:32.324,Pass,
,,,,,,,,,,,,,,,,,,0.663161,,,,,,,,,,,d9e39198-7734-42ed-9b70-daae5b6e786c,56,,"[62.4, 17.5]",3879789,1,,,,,1.5454853,,Right Foot,,"[62.6, 25.4]",Ground Pass,,7.902531,,,Milan Badelj,6305.0,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Wing,4,Fiorentina,239,"['27d501df-b75e-4605-be85-b76d25aee973', '6093a1df-a8fd-494d-a1d9-be5ea27c72f2']",33,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:33.799,Pass,True
,,,,,,,,,,,,,,,,,,3.837829,,,,,,,,,,,02148071-a54d-44fd-8f02-751d0e5c1371,59,,"[62.2, 27.0]",3879789,1,,,,,-0.30794775,,Right Foot,,"[101.5, 14.5]",Low Pass,,41.24003,Incomplete,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,4,Fiorentina,239,"['4c7a4adc-4657-4bb7-ba54-656e6e850029', '5d591de8-b0a4-4260-90e1-87436a1b2cca', '736f9910-820b-4bc5-90d6-3572ddab687f']",34,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:34.463,Pass,True
,,,,,,,,,,,,,,,,,,0.848431,,,,,,,,,,,65d3a36b-22b2-438b-a75f-44407ea343d7,62,,"[101.3, 0.1]",3879789,1,,,,,1.5120405,,,,"[101.7, 6.9]",Low Pass,,6.8117547,,,Borja Valero Iglesias,6997.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,5,Fiorentina,239,['da68c1e0-1ca5-4e52-950e-68432f92263f'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:49.398,Pass,
,,,,,,,,,,,,,,,,,,0.87061,,,,,,,,,,,22cc6bc7-6186-42e5-a2a6-c9091de47687,65,,"[102.9, 6.9]",3879789,1,,,,,-1.4094212,,Right Foot,,"[103.6, 2.6]",Ground Pass,,4.356604,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,5,Fiorentina,239,"['818278a2-0729-4a2d-8739-6ea8f27e2cd2', 'b03e51e0-ee4b-4057-a7e6-e0106f3a5a86']",50,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:50.247,Pass,True
,,,,,,,,,,,,,,,,,,2.000611,,,,,,,,,,,c1a7805b-aeb8-412d-bcba-e08b4dd8c80b,68,,"[104.7, 4.1]",3879789,1,,,,,3.1044476,,Left Foot,,"[75.1, 5.2]",Ground Pass,,29.620432,,,Davide Astori,8275.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,5,Fiorentina,239,['591c197c-157e-480c-9f4d-99a61ee85908'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:53.932,Pass,
,,,,,,,,,,,,,,,,,,0.803831,,,,,,,,,,,673132de-4016-49a8-8dc4-4f53bff36166,71,,"[75.1, 5.3]",3879789,1,,,,,1.0648459,,Left Foot,,"[79.2, 12.7]",Ground Pass,,8.459906,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,5,Fiorentina,239,['17d4dc67-c621-435d-8cb2-dab8be4762db'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:56.007,Pass,
,,,,,,,,,,,,,,,,,,0.536836,,,,,,,,,,,b8104537-f3df-42da-a327-4a1489dec776,75,,"[79.4, 9.3]",3879789,1,,,,,-2.6211343,,Right Foot,,"[71.2, 4.6]",Ground Pass,,9.451455,,,Davide Astori,8275.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Right Defensive Midfield,5,Fiorentina,239,['a106a94e-a7cd-4b45-bd01-03d02f8b7ee6'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:59.416,Pass,
,,,,,,,,,,,,,,,,,,0.901041,,,,,,,,,,,a4aa1d5b-15de-4c11-a907-f158bb6d9356,78,,"[71.2, 4.4]",3879789,2,,,,,1.0460006,,Left Foot,,"[78.9, 17.7]",Ground Pass,,15.368149,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,5,Fiorentina,239,['0fd2b7ac-5de6-4a38-a55f-2b182990bcd5'],0,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:00.975,Pass,
,,,,,,,,,,,,,,,,,,0.297744,,,,,,,,,,,b8f222b0-d2ff-490e-bb4b-ce3f1a9306fa,83,,"[76.7, 12.1]",3879789,2,,,,,-1.0412067,,Right Foot,,"[79.1, 8.0]",Ground Pass,,4.7507896,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Left Defensive Midfield,5,Fiorentina,239,"['66bd94e4-67ba-404c-bcf4-a6e0b7d88713', '9d0a5222-b7ea-48fa-9ae4-81b066bcdd42', 'adb79953-1b2b-41a2-ad3a-7dc57f81f60c']",4,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:04.205,Pass,True
,,,,,,,,,,,,,,,,,,3.00977,,,,,,,,,,,20843203-ad86-4035-ae1c-a27dcabba0ce,88,,"[35.1, 61.0]",3879789,2,,,,,-0.014731899,,Right Foot,,"[89.4, 60.2]",High Pass,,54.305893,Incomplete,,Alessandro Frara,386512.0,,,,,,1,From Throw In,Mirko Gori,20636.0,Center Defensive Midfield,5,Fiorentina,239,"['da3e3324-7031-4cec-a57d-3482646e9112', 'ea3e6668-ecd0-40fd-b724-f6f9743c3437']",6,,,,,,,,,,,,,,,,,Frosinone,291,00:02:06.274,Pass,
,,,,,,,,,,,,,,,,,,0.200365,,,,,,,,,,,159c3183-840b-418c-b4ce-6860baaa6c67,92,,"[40.7, 2.8]",3879789,2,,,,,-0.18311082,,Left Foot,,"[43.4, 2.3]",Ground Pass,,2.745906,Incomplete,,,,,,,,Recovery,1,From Throw In,Davide Astori,8275.0,Left Center Back,5,Fiorentina,239,"['a449c3ea-3495-453d-80c3-2fc07d794747', 'f42dbecc-46a8-44e1-a01a-a9be25ab6a82']",12,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:12.146,Pass,True
,,,,,,,,,,,,,,,,,,0.786221,,,,,,,,,,,0eab72a2-508c-4354-a2cb-940efc655763,94,,"[33.9, 0.1]",3879789,2,,True,,,1.5943214,,,,"[33.7, 8.6]",Low Pass,,8.502353,,,Milan Badelj,6305.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,6,Fiorentina,239,['d1b32734-c38f-4ac4-be0a-9411f0013d35'],22,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:22.815,Pass,
,,,,,,,,,,,,,,,,,,0.572022,,,,,,,,,,,a52d5bf2-8bfb-4af7-9a82-60ba61f432c6,96,,"[33.3, 8.0]",3879789,2,,,,,-1.2966288,,Right Foot,,"[35.1, 1.6]",Ground Pass,,6.6483083,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Left Defensive Midfield,6,Fiorentina,239,['a9eef057-4829-40e8-b251-e2072d217ef2'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:23.643,Pass,
,,,,,,,,,,,,,,,,,,1.898315,,,,,,,,,,,fb618983-fee4-46f6-bf03-3765395fd57b,99,,"[35.3, 1.6]",3879789,2,,,,,2.1112158,,Left Foot,,"[21.2, 25.1]",Low Pass,,27.405474,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,6,Fiorentina,239,['ad0aa4b9-315e-4d0d-9dd2-a770689c05df'],25,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:25.517,Pass,
,,,,,,,,,,,,,,,,,,3.89086,,,,,,,,,,,b28c7238-f584-4184-9080-08236506288b,102,,"[30.5, 34.4]",3879789,2,,,,,0.56436247,,Right Foot,,"[88.0, 70.8]",High Pass,,68.05299,,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,6,Fiorentina,239,['ceabc25c-2f4f-49ac-bc60-e302f88c9752'],31,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:31.184,Pass,
,,,,,,,,,,,,,,,,,,0.391481,,,,,,,,,,,a4588eb5-1325-4be7-9fb5-6667655eea0e,104,,"[86.8, 70.9]",3879789,2,,,,,-2.4385765,,Right Foot,,"[80.9, 65.9]",Low Pass,,7.7336926,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Center Forward,6,Fiorentina,239,"['726c2f3c-9eae-4b04-bd87-f92fe3df7524', '7edc2481-d8ee-41de-a7f6-5ecc3b6c7ade']",35,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:35.075,Pass,
,,,,,,,,,,,,,,,,,,1.106898,,,,,,,,,,,fde92886-8828-426d-b28b-63688b388822,110,,"[70.5, 60.4]",3879789,2,,,,,-1.9261733,,Left Foot,,"[66.9, 50.7]",Ground Pass,,10.346497,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing,6,Fiorentina,239,['eb512cab-9ec3-486a-9cf0-17b309fd52d8'],39,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:39.685,Pass,
,,,,,,,,,,,,,,,,,,0.9741,,,,,,,,,,,39a8432a-c682-4c93-83b9-3c6132ce6c15,113,,"[68.5, 50.2]",3879789,2,,,,,-1.6991196,,Right Foot,,"[65.3, 25.4]",Ground Pass,,25.0056,,,Davide Astori,8275.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Left Defensive Midfield,6,Fiorentina,239,['10c61242-a726-4b88-9185-5a279be36df4'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:41.935,Pass,
,,,,,,,,,,,,,,,,,,1.219128,,,,,,,,,,,57f2776d-2732-4ff3-be8d-eaf5af4f94b9,116,,"[65.3, 25.2]",3879789,2,,,,,1.6986662,,Left Foot,,"[63.5, 39.2]",Ground Pass,,14.11524,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,6,Fiorentina,239,['a8bcb71f-9324-463a-b89b-d03401a62580'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:43.192,Pass,
,,,,,,,,,,,,,,,,,,1.020099,,,,,,,,,,,d92305f3-a0c6-49bf-a678-a2f482195b7f,119,,"[64.2, 38.0]",3879789,2,,,,,0.23795772,,Right Foot,,"[87.7, 43.7]",Ground Pass,,24.181398,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Left Defensive Midfield,6,Fiorentina,239,['1d090bf9-80e9-415b-b8fe-5d05dc4a1c59'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:45.730,Pass,
,,,,,,,,,,,,,,,,,,0.60366,,,,,,,,,,,b42fc5b2-9f9c-43f0-b675-c6c226a30d08,126,,"[90.2, 42.6]",3879789,2,,,,,-1.0338856,,Left Foot,,"[95.2, 34.2]",Ground Pass,,9.775479,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,6,Fiorentina,239,['09328040-37bb-4252-9deb-c75cf0db3774'],48,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:48.443,Pass,
,,,,,,,,,,,,,,,,,,0.741976,,,,,,,,,,,9ae0cdf2-43c4-4efb-b13b-d6c3cdf67f5c,129,,"[99.9, 42.3]",3879789,2,,,,,-0.9316336,,Right Foot,,"[105.4, 34.9]",Low Pass,,9.220087,Pass Offside,,Nikola Kalinić,7033.0,,,Through Ball,True,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,6,Fiorentina,239,['334f0400-c53e-481a-a875-393020a418f8'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:49.987,Pass,
