50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.338154,,,,,,,,,,,,,09b041d1-d6d5-4552-b547-8259902636f6,21,,"[42.3, 67.4]",3879555,0,,,,,-2.0094123,,Right Foot,,,,"[29.4, 39.9]",,Ground Pass,,30.375319,,,,Ervin Zukanović,7137.0,,,,,,1,From Throw In,Niklas Moisander,9884.0,Right Center Back,3,Sampdoria,234,['6c2c7296-bf39-46a6-8ebc-44e91d5f08af'],16,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:16.960,Pass,
,,,,,,,,,,,,,,,,,1.500385,,,,,,,,,,,,,3491dfb0-6adf-47a6-a883-0d806df4faf6,24,,"[35.6, 30.7]",3879555,0,,,,,0.10530013,,Left Foot,,,,"[47.9, 32.0]",,Ground Pass,,12.368508,,,,Fernando Lucas Martins,16586.0,,,,,,1,From Throw In,Ervin Zukanović,7137.0,Left Center Back,3,Sampdoria,234,['60e17566-68ba-466a-bfd9-a4e106b3a0d3'],20,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:20.857,Pass,
,,,,,,,,,,,,,,,,,1.677736,,,,,,,,,,,,,5db81ecf-6287-4815-9b84-259b0453d5d1,27,,"[50.3, 25.9]",3879555,0,,,,,-1.0025496,,Right Foot,,,,"[63.9, 4.6]",,Ground Pass,,25.271526,,,,Djamel Eddine Mesbah,40394.0,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Center Defensive Midfield,3,Sampdoria,234,['61ba524f-773a-4c86-bb00-21a1e06866e7'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:23.826,Pass,
,,,,,,,,,,,,,,,,,2.741535,,,,,,,,,,,,,3d4e39d7-91e2-4313-9890-61110ea2c72f,31,,"[63.6, 5.1]",3879555,0,,,,,2.7951424,,Right Foot,,,,"[35.9, 15.1]",,Ground Pass,,29.449787,,,,Ervin Zukanović,7137.0,,,,,,1,From Throw In,Djamel Eddine Mesbah,40394.0,Left Back,3,Sampdoria,234,['fcd87ecb-7cfa-4939-a789-58198094cd59'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:26.261,Pass,
,,,,,,,,,,,,,,,,,1.382553,,,,,,,,,,,,,6be8d531-2e66-46a2-b2e2-90a0c4076538,34,,"[35.4, 18.1]",3879555,0,,,,,0.56810474,,Left Foot,,,,"[44.8, 24.1]",,Ground Pass,,11.151682,,,,Fernando Lucas Martins,16586.0,,,,,,1,From Throw In,Ervin Zukanović,7137.0,Left Center Back,3,Sampdoria,234,['9df0544b-7eec-444e-a2ab-866e95c4d92e'],29,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:29.915,Pass,
,,,,,,,,,,,,,,,,,1.147799,,,,,,,,,,,,,b512bc20-211a-4f45-bed8-ea5181738df0,37,,"[43.1, 26.6]",3879555,0,,,,,1.963557,,Left Foot,,,,"[34.4, 47.6]",,Ground Pass,,22.730816,,,,Niklas Moisander,9884.0,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Center Defensive Midfield,3,Sampdoria,234,['0e29a4d7-3562-41bf-b2b2-8fba264355b0'],32,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:32.195,Pass,
,,,,,,,,,,,,,,,,,2.867994,,,,,,,,,,,,,c45a37dc-c283-4b61-9e79-8fd7a9096dbf,40,,"[34.4, 47.6]",3879555,0,,,,,0.9048271,,Left Foot,,,,"[57.5, 77.0]",,High Pass,,37.38944,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,From Throw In,Niklas Moisander,9884.0,Right Center Back,3,Sampdoria,234,['91c47db5-d166-4aed-9d51-e6f9a4e7fb66'],33,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:33.401,Pass,
,,,,,,,,,,,,,,,,,2.837294,,,,,,,,,,,,,569d1f36-3b9c-492c-a8d3-3ae1e213ecb1,43,,"[69.2, 67.7]",3879555,0,,,,,-1.3042189,,Right Foot,,,,"[83.4, 15.7]",,High Pass,,53.903988,,,,Roberto Soriano,6759.0,,True,,,,1,From Throw In,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,3,Sampdoria,234,['df284380-5641-4583-823e-bdb6f4fdb196'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:40.394,Pass,
,,,,,,,,,,,,,,,,,0.784008,,,,,,,,,,,,,82537575-157f-422f-936a-6db18284234c,47,,"[72.8, 14.3]",3879555,0,,,,,0.7200707,,Right Foot,,,,"[84.2, 24.3]",,Ground Pass,,15.164433,,,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Roberto Soriano,6759.0,Left Center Midfield,3,Sampdoria,234,"['d6a42c46-f0cf-433c-ad72-2647f2143a20', 'f4c7666e-93f1-4530-95a2-479aebe18ec1']",46,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:46.482,Pass,True
,,,,,,,,,,,,,,,,,0.182953,,,,,,,,,,,,,5f1b56c7-6255-4bb8-abd9-842ce979edd4,49,,"[83.9, 24.3]",3879555,0,,,,,0.5585993,,No Touch,,,,"[88.7, 27.3]",,Ground Pass,,5.6603885,True,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Throw In,Eder Citadin Martins,7000.0,Left Center Forward,3,Sampdoria,234,"['1dd39899-c9a3-4eba-8053-92290a6fc127', 'c1ee4b40-ad13-441e-9bad-7d1171bab8ff']",47,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:47.266,Pass,
,,,,,,,,,,,,,,,,,1.347522,,,,,,,,,,,,,31562c04-f04b-4d82-90ef-e21547297af4,52,,"[71.4, 15.2]",3879555,0,,,,,0.35621965,,Head,,,,"[88.6, 21.6]",,High Pass,,18.352112,,Incomplete,,Eder Citadin Martins,7000.0,,,,,Recovery,1,From Throw In,Roberto Soriano,6759.0,Left Center Midfield,3,Sampdoria,234,"['71097d45-5c51-4204-8258-49b84093146a', '87ff167e-2d1e-4bc2-b31b-4cc789647484']",49,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:49.302,Pass,
,,,,,,,,,,,,,,,,,1.367559,,,,,,,,,,,,,87ff167e-2d1e-4bc2-b31b-4cc789647484,55,,"[31.5, 58.5]",3879555,0,,,,True,0.90858084,,,,,,"[36.1, 64.4]",,High Pass,,7.48131,,,,Marten de Roon,6994.0,,,,,Recovery,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,4,Atalanta,228,"['31562c04-f04b-4d82-90ef-e21547297af4', '43c83019-9087-4b3a-9fe8-ff867984c9d0', '470407ae-ae8a-4a6f-89d6-f25300ef9256']",50,,,,,,,,,,,,,,,,,Atalanta,228,00:00:50.649,Pass,True
,,,,,,,,,,,,,,,,,0.842285,,,,,,,,,,,,,f3ef18a4-b416-499b-a58a-cb2fbc09eba8,57,,"[36.2, 64.4]",3879555,0,,,,,2.6311042,,Head,,,,"[28.7, 68.6]",,High Pass,,8.595929,,,,Gianpaolo Bellini,386607.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,4,Atalanta,228,['e040f55d-d9a3-407a-ac5a-7abcc0b527ed'],52,,,,,,,,,,,,,,,,,Atalanta,228,00:00:52.017,Pass,
,,,,,,,,,,,,,,,,,2.416127,,,,,,,,,,,,,23d2b7dc-8b70-4af4-a642-89bd0ea45696,59,,"[28.7, 68.6]",3879555,0,,,,,-0.088708885,,Left Foot,,,,"[70.3, 64.9]",,High Pass,,41.764217,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,4,Atalanta,228,"['811f40d5-44f1-4ba0-81f3-8c28fee1795e', 'a3ba9e92-234f-464e-b7ef-15a0fda14e5e']",52,,,,,,,,,,,,,,,,,Atalanta,228,00:00:52.859,Pass,
,,,,,,,,,,,,,,,,,3.73978,,,,,,,,,,,,,396f6099-fa62-4cbf-b196-85f9a5bbe520,64,,"[48.7, 21.3]",3879555,0,,,,,2.4919188,,Left Foot,,,,"[10.0, 50.7]",,Ground Pass,,48.600925,,,,Emiliano Viviano,7018.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,Atalanta,228,"['1a7fc031-a839-41e0-b68d-5cc57c98d65a', '1c13f111-9f7a-491a-ab59-b35ad56cdcc7']",57,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:57.076,Pass,True
,,,,,,,,,,,,,,,,,5.145885,,,,,,,,,,,,,5b1f3769-711a-41ae-a0bf-9abe3b438b36,68,,"[10.0, 48.8]",3879555,1,,,,,-0.48061645,,Left Foot,,,,"[73.1, 15.9]",,High Pass,,71.16193,,Incomplete,,Carlos Joaquín Correa,6822.0,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,4,Atalanta,228,"['e5c11910-16a9-4784-a612-d26d5bf7a33c', 'e661bbca-71c2-4bfc-8313-1f9a70a9b558']",2,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:02.573,Pass,
,,,,,,,,,,,,,,,,,0.85929,,,,,,,,,,,,,e5c11910-16a9-4784-a612-d26d5bf7a33c,70,,"[47.0, 64.2]",3879555,1,,,,,-0.578223,,Head,,,,"[56.5, 58.0]",,High Pass,,11.344161,,,,Marten de Roon,6994.0,,,,,Recovery,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,4,Atalanta,228,"['5b1f3769-711a-41ae-a0bf-9abe3b438b36', '7daf4109-cb30-4855-abcf-7b34b3991cb3']",7,,,,,,,,,,,,,,,,,Atalanta,228,00:01:07.719,Pass,
,,,,,,,,,,,,,,,,,1.184287,,,,,,,,,,,,,ea1a48d6-8d9c-4f4e-b12f-1af516c2561e,72,,"[56.4, 58.0]",3879555,1,,,,,1.5621009,,Head,,,,"[56.5, 69.5]",,Low Pass,,11.500435,,Incomplete,,Alberto Grassi,6952.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,4,Atalanta,228,"['b28aa0e1-4645-4c26-9959-2740d5c3d061', 'cb179769-d7c6-4745-a771-7bb3824a2e3e']",8,,,,,,,,,,,,,,,,,Atalanta,228,00:01:08.578,Pass,
,,,,,,,,,,,,,,,,,0.839873,,,,,,,,,,,,,3d1215c6-0015-48fd-b9a8-1075be4edffa,79,,"[52.6, 15.1]",3879555,1,,,,,3.0263166,,Left Foot,,,,"[43.1, 16.2]",,Ground Pass,,9.563472,,,,Djamel Eddine Mesbah,40394.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Center Midfield,5,Sampdoria,234,['6284273d-6093-43e0-834b-ae5ecf3959f4'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:12.701,Pass,
,,,,,,,,,,,,,,,,,1.094282,,,,,,,,,,,,,92bd49d8-ada6-4bfe-960e-5c2bb7fe420f,82,,"[43.1, 16.2]",3879555,1,,,,,1.2924967,,Left Foot,,,,"[45.9, 26.0]",,Ground Pass,,10.192154,,,,Fernando Lucas Martins,16586.0,,,,,,1,Regular Play,Djamel Eddine Mesbah,40394.0,Left Back,5,Sampdoria,234,['cb52b693-4319-4923-b1fb-d7e1ad7f7478'],13,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:13.652,Pass,
,,,,,,,,,,,,,,,,,0.615812,,,,,,,,,,,,,d66e02cd-4b6f-4787-9b8d-5dfc79e6f4dc,84,,"[36.4, 30.2]",3879555,1,,True,,,-2.6268086,,Right Foot,,,,"[26.5, 24.6]",,Ground Pass,,11.374093,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,5,Sampdoria,234,['e4797c93-c391-4df7-83aa-b9b0f794a5a1'],17,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:17.222,Pass,
,,,,,,,,,,,,,,,,,1.106558,,,,,,,,,,,,,d1d343a7-f77e-4b03-bdbb-3774f04f25ac,86,,"[26.4, 24.6]",3879555,1,,,,,0.2013171,,Left Foot,,,,"[36.2, 26.6]",,Ground Pass,,10.002,,,,Fernando Lucas Martins,16586.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,5,Sampdoria,234,['62e790b3-abd3-4089-867c-7f06831fe94d'],18,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:18.814,Pass,
,,,,,,,,,,,,,,,,,3.056727,,,,,,,,,,,,,7681421a-d09f-4b13-930a-7e1be11b9eb3,89,,"[41.5, 26.0]",3879555,1,,,,,1.4117348,,Right Foot,,,,"[49.2, 74.0]",,High Pass,,48.61368,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,True,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,5,Sampdoria,234,['524ceb4c-1ead-4007-9dd6-a9e1ea670729'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:23.659,Pass,
,,,,,,,,,,,,,,,,,3.08996,,,,,,,,,,,,,c7a8080b-82ed-4a82-ba3a-5bea330cd183,96,,"[108.1, 18.8]",3879555,1,,,,,1.4285347,,Left Foot,True,,,"[113.6, 57.2]",,High Pass,,38.79188,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,5,Sampdoria,234,"['5e2d6b2a-fdbf-4683-8e16-b096b963484f', '9f1c6b87-5ead-44bb-aac4-9bbe643ab664']",33,,,,,,,,,,,,,,,,,Atalanta,228,00:01:33.948,Pass,
,,,,,,,,,,,,,,,,,2.129268,,,,,,,,,,,,,49ffb0da-097e-493a-b81c-0012d3ef2d17,101,,"[5.4, 14.5]",3879555,1,,,,,-0.4791103,,Left Foot,,,,"[20.8, 6.5]",,Low Pass,,17.353962,,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Djamel Eddine Mesbah,40394.0,Left Back,5,Sampdoria,234,"['9e62fea6-5b7c-4bed-9ed6-ff31f41a7ca0', 'c42b5b26-8866-488b-9310-c235cd0273b7']",38,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:38.354,Pass,True
,,,,,,,,,,,,,,,,,1.644809,,,,,,,,,,,,,b124cae2-b480-4089-837e-d00cee6dcdc9,104,,"[14.4, 4.6]",3879555,1,,,,,3.0250065,,Right Foot,,,,"[3.3, 5.9]",,Ground Pass,,11.175867,,,,Djamel Eddine Mesbah,40394.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Center Midfield,5,Sampdoria,234,['144faac3-2be5-4e99-b22d-6400814ee94e'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:41.356,Pass,
,,,,,,,,,,,,,,,,,1.525695,,,,,,,,,,,,,5b84b2e1-450c-49eb-b4db-d9a2d6bfe382,106,,"[3.3, 5.9]",3879555,1,,,,,1.4081825,,Right Foot,,,,"[5.4, 18.7]",,Ground Pass,,12.971122,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Djamel Eddine Mesbah,40394.0,Left Back,5,Sampdoria,234,['8c68517f-2a14-48a2-b1b0-ce7d44465cff'],43,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:43.001,Pass,
,,,,,,,,,,,,,,,,,1.296755,,,,,,,,,,,,,54b42a32-95de-4ded-9b2b-177f07ddc66d,110,,"[4.2, 21.0]",3879555,1,,,,,0.15902318,,Left Foot,,,,"[14.8, 22.7]",,Ground Pass,,10.7354555,,,,Fernando Lucas Martins,16586.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,5,Sampdoria,234,"['db69a892-525c-4b29-b658-4c797bd2a087', 'ff881890-f5aa-48b0-9d8f-c2ebeb572e27']",45,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:45.170,Pass,True
,,,,,,,,,,,,,,,,,2.423619,,,,,,,,,,,,,f69cedbc-cbd4-4541-ac9f-3ed673d8ccaa,113,,"[42.0, 21.5]",3879555,1,,,,,-0.56931317,,Right Foot,,,,"[64.5, 7.1]",,Ground Pass,,26.71348,,,,Eder Citadin Martins,7000.0,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,5,Sampdoria,234,['9fae0ea7-b23a-40d8-8e9e-0df4332453e6'],51,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:51.404,Pass,
,,,,,,,,,,,,,,,,,1.531176,,,,,,,,,,,,,e2aab68b-4fb3-43ff-9fd2-a415f9c3b601,117,,"[57.2, 8.4]",3879555,1,,,,,1.8877392,,Right Foot,,,,"[53.1, 20.9]",,Ground Pass,,13.155227,,,,Fernando Lucas Martins,16586.0,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,5,Sampdoria,234,['c4d929bf-f98b-449c-b6bd-162d604de9d9'],55,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.302,Pass,
,,,,,,,,,,,,,,,,,1.313663,,,,,,,,,,,,,ae96f5bf-a44a-430d-b852-0d61f0e94830,120,,"[63.3, 30.9]",3879555,1,,,,,1.1177704,,Right Foot,,,,"[76.2, 57.4]",,Low Pass,,29.473038,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,5,Sampdoria,234,['3ae3d1c7-10e1-4cbb-badb-05f6cbb007b0'],59,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:59.110,Pass,
,,,,,,,,,,,,,,,,,1.381781,,,,,,,,,,,,,90ea14df-9287-4fb8-aa1a-8f468b72d0c3,123,,"[48.6, 21.4]",3879555,2,,,,,2.0561209,,Right Foot,,,,"[40.9, 36.0]",,Low Pass,,16.50606,,,,Jasmin Kurtič,6941.0,,,,,Recovery,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,5,Sampdoria,234,['4d7c921f-776a-437e-bc20-2053851465be'],0,,,,,,,,,,,,,,,,,Atalanta,228,00:02:00.694,Pass,
