50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.722542,,,,,,,,,,,,,,061225d0-3dfc-4370-8470-03b9ce0fafc9,22,,,"[41.5, 73.1]",3879823,0,,True,,,-0.39889187,,Right Foot,,,"[53.6, 68.0]",,Ground Pass,,13.130879,,,,Jasmin Kurtič,6941.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,3,Atalanta,228,['0006e234-408b-44e7-a6d4-cee2fdf42755'],18,,,,,,,,,,,,,,,,,Atalanta,228,00:00:18.699,Pass,
,,,,,,,,,,,,,,,,,,,1.019468,,,,,,,,,,,,,,3c06124f-2e58-4bf8-84fe-b509b6c74a55,24,,,"[62.5, 74.0]",3879823,0,,,,,-0.07888733,,Right Foot,,,"[87.8, 72.0]",,Ground Pass,,25.37893,,Incomplete,,Marco D''Alessandro,8184.0,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Right Center Midfield,3,Atalanta,228,"['d20658b2-9334-4bde-80ab-c2c847643a26', 'e38b021c-717a-4f92-b681-4bd77336a81c']",21,,,,,,,,,,,,,,,,,Atalanta,228,00:00:21.004,Pass,
,,,,,,,,,,,,,,,,,,,1.102823,,,,,,,,,,,,,,dbbc1815-d702-4fe5-8003-a9608d049f18,28,,,"[32.0, 6.9]",3879823,0,,,,,1.1204222,,Left Foot,,,"[36.4, 16.0]",,Ground Pass,,10.107918,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['53e4b97d-f134-4426-8832-864b32f85948'],23,,,,,,,,,,,,,,,,,AS Roma,229,00:00:23.170,Pass,
,,,,,,,,,,,,,,,,,,,1.767437,,,,,,,,,,,,,,4a241552-b948-4661-9595-975a80de50a4,31,,,"[36.4, 16.0]",3879823,0,,,,,2.5093963,,Right Foot,,,"[20.7, 27.5]",,Ground Pass,,19.461243,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,4,AS Roma,229,['7f5257c5-78d1-413e-8c50-a43cb7dc94b0'],24,,,,,,,,,,,,,,,,,AS Roma,229,00:00:24.680,Pass,
,,,,,,,,,,,,,,,,,,,0.831902,,,,,,,,,,,,,,dbe635ab-4b76-4f6a-b157-8c6214ed8bdf,34,,,"[20.7, 27.5]",3879823,0,,,,,-0.4502256,,Left Foot,,,"[26.7, 24.6]",,Ground Pass,,6.664083,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,AS Roma,229,['d67e2b7f-eaec-4474-89ff-68053a97420a'],26,,,,,,,,,,,,,,,,,AS Roma,229,00:00:26.852,Pass,
,,,,,,,,,,,,,,,,,,,2.962884,,,,,,,,,,,,,,012ece82-29f9-4e63-b785-a1bb2e6f4309,37,,,"[26.5, 27.8]",3879823,0,,,,,1.1942227,,Right Foot,,,"[45.6, 76.1]",,High Pass,,51.93939,,,,Antonio Rüdiger,3167.0,,True,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,4,AS Roma,229,['61888f36-628c-4c7a-ad97-4e92f49cb3c7'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:00:30.220,Pass,
,,,,,,,,,,,,,,,,,,,1.10444,,,,,,,,,,,,,,e7949361-bae5-4804-b8fb-ada7ec84edac,40,,,"[45.6, 76.4]",3879823,0,,,,,-1.5707964,,Right Foot,,,"[45.6, 66.1]",,Ground Pass,,10.3,,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Back,4,AS Roma,229,['c2903c1e-e0d5-4db6-bb69-b504e447be8e'],34,,,,,,,,,,,,,,,,,AS Roma,229,00:00:34.617,Pass,
,,,,,,,,,,,,,,,,,,,0.927853,,,,,,,,,,,,,,a5b330f2-ecbe-4333-bb9e-54a2c1205ee2,43,,,"[45.6, 66.1]",3879823,0,,,,,-1.5395565,,Right Foot,,,"[46.1, 50.1]",,Ground Pass,,16.00781,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,4,AS Roma,229,['d4100eb7-859a-4a02-9e47-199638502e68'],36,,,,,,,,,,,,,,,,,AS Roma,229,00:00:36.338,Pass,
,,,,,,,,,,,,,,,,,,,1.172374,,,,,,,,,,,,,,911994eb-4e5c-4349-bbf3-0fd7b50dfdd9,46,,,"[47.4, 47.2]",3879823,0,,,,,-0.71251166,,Right Foot,,,"[64.3, 32.6]",,Ground Pass,,22.333158,,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,4,AS Roma,229,['9182a700-078a-4c76-8b4d-283a3ce073ee'],38,,,,,,,,,,,,,,,,,AS Roma,229,00:00:38.278,Pass,
,,,,,,,,,,,,,,,,,,,1.637522,,,,,,,,,,,,,,97f061a7-73cd-4c52-ab60-b402619c99f6,50,,,"[63.5, 31.5]",3879823,0,,,,,-1.8422297,,Right Foot,,,"[57.6, 10.3]",,Ground Pass,,22.005682,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,4,AS Roma,229,['31e7dd75-127e-4edc-bb33-f3ade6686ce9'],40,,,,,,,,,,,,,,,,,AS Roma,229,00:00:40.039,Pass,
,,,,,,,,,,,,,,,,,,,1.277397,,,,,,,,,,,,,,8346beb5-b225-400c-9bd6-48671860a56c,53,,,"[58.0, 9.2]",3879823,0,,,,,-0.2776152,,Left Foot,,,"[77.3, 3.7]",,Ground Pass,,20.068382,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,AS Roma,229,['fa08439a-3b33-4b70-9ca3-9990d2effc83'],41,,,,,,,,,,,,,,,,,AS Roma,229,00:00:41.992,Pass,
,,,,,,,,,,,,,,,,,,,1.508038,,,,,,,,,,,,,,161772ad-de92-472e-960a-6d50ec913b1d,55,,,"[77.3, 3.7]",3879823,0,,,,,2.6158242,,Left Foot,,,"[61.1, 13.1]",,Ground Pass,,18.729656,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['9fe69eab-83ee-4fd0-975c-1921dda3b022'],43,,,,,,,,,,,,,,,,,AS Roma,229,00:00:43.270,Pass,
,,,,,,,,,,,,,,,,,,,1.310986,,,,,,,,,,,,,,5a191c30-e83d-4013-a6b2-705bd0d2229a,58,,,"[61.1, 13.1]",3879823,0,,,,,1.1448667,,Left Foot,,,"[66.0, 23.9]",,Ground Pass,,11.859595,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,AS Roma,229,['2f1e619b-8b5b-4e26-866b-51af559e1427'],45,,,,,,,,,,,,,,,,,AS Roma,229,00:00:45.755,Pass,
,,,,,,,,,,,,,,,,,,,1.697481,,,,,,,,,,,,,,d5725d4b-a472-42c6-bcee-c7b06baac86c,61,,,"[66.0, 24.4]",3879823,0,,,,,1.8415805,,Right Foot,,,"[57.2, 56.1]",,Ground Pass,,32.898785,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Center Defensive Midfield,4,AS Roma,229,['86a14844-87b7-4cff-91de-e273a9602287'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.052,Pass,
,,,,,,,,,,,,,,,,,,,1.693606,,,,,,,,,,,,,,e40ef105-7015-48ba-9b65-3fa8de4c0467,65,,,"[52.4, 74.3]",3879823,0,,,,,-1.9522496,,Left Foot,,,"[45.1, 56.1]",,Ground Pass,,19.609436,,,,Konstantinos Manolas,7048.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Back,4,AS Roma,229,['e64a557b-6f79-4409-9b11-6fc6272272cc'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:00:51.058,Pass,
,,,,,,,,,,,,,,,,,,,2.824606,,,,,,,,,,,,,,5d559bfc-80f4-47fc-b3c6-31cebef6e1a3,69,,,"[41.4, 57.7]",3879823,0,,,,,-3.0480156,,Right Foot,,,"[10.5, 54.8]",,Ground Pass,,31.035786,,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,4,AS Roma,229,"['2dd4c8a3-e7c9-4f15-9b32-1ccd5094af52', 'e4bf9812-3dba-4017-9c4c-ab03c07b582b']",53,,,,,,,,,,,,,,,,,AS Roma,229,00:00:53.334,Pass,True
,,,,,,,,,,,,,,,,,,,4.138644,,,,,,,,,,,,,,5b97cc90-bec0-42c5-9c83-504e37ba4ac3,73,,,"[10.7, 54.1]",3879823,0,,,,,-0.112552136,,Right Foot,,,"[74.4, 46.9]",,High Pass,,64.10561,,Incomplete,,Edin Džeko,6973.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,"['29212a86-a10c-4f71-9fc9-efb2dca048b4', '3c8c2a12-9db9-4a47-bd4a-e9d19dfec951', 'c2275b31-285f-48c8-b31e-963473feb583']",56,,,,,,,,,,,,,,,,,AS Roma,229,00:00:56.243,Pass,True
,,,,,,,,,,,,,,,,,,,2.464207,,,,,,,,,,,,,,29212a86-a10c-4f71-9fc9-efb2dca048b4,76,,,"[45.7, 33.2]",3879823,1,,,,True,0.5415676,,,,,"[71.3, 48.6]",,Low Pass,,29.875072,,Incomplete,,Jasmin Kurtič,6941.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,4,AS Roma,229,"['2aa760e6-0f99-4545-b4cd-43bb80e51fb9', '5b97cc90-bec0-42c5-9c83-504e37ba4ac3', '5dc7622e-5cf4-438f-a508-a32b63133e4d', 'ae4dbe88-8a70-4265-a9be-27b6f04eb161']",0,,,,,,,,,,,,,,,,,Atalanta,228,00:01:00.381,Pass,True
,,,,,,,,,,,,,,,,,,,1.349478,,,,,,,,,,,,,,5dc7622e-5cf4-438f-a508-a32b63133e4d,78,,,"[48.8, 31.5]",3879823,1,,,,,-0.2874129,,Left Foot,,,"[64.7, 26.8]",,Ground Pass,,16.580109,,Unknown,,Radja Nainggolan,6962.0,,,,,Recovery,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,4,AS Roma,229,"['02c03317-3f57-4871-a1ac-531fe9227181', '29212a86-a10c-4f71-9fc9-efb2dca048b4']",2,,,,,,,,,,,,,,,,,AS Roma,229,00:01:02.845,Pass,
,,,,,,,,,,,,,,,,,,,1.415688,,,,,,,,,,,,,,b94a06b4-9a22-4482-8629-3700406b3182,82,,,"[64.3, 15.7]",3879823,1,,,,,2.5072973,,Right Foot,,,"[50.3, 26.0]",,Ground Pass,,17.380737,,,,Ervin Zukanović,7137.0,,,,,Free Kick,1,From Free Kick,Radja Nainggolan,6962.0,Left Center Midfield,5,AS Roma,229,['184f8fb5-79a4-4740-8590-563bb3194dc3'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:01:12.931,Pass,
,,,,,,,,,,,,,,,,,,,2.591537,,,,,,,,,,,,,,2efe5ab8-76f8-4801-873a-8bc25316fd02,85,,,"[64.8, 30.9]",3879823,1,,,,,1.28876,,Left Foot,,,"[78.1, 76.8]",,High Pass,,47.788074,,,,Antonio Rüdiger,3167.0,,True,,,,1,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,5,AS Roma,229,['79afd3a8-6d18-46c3-ab1f-2bd6bf1d88ef'],16,,,,,,,,,,,,,,,,,AS Roma,229,00:01:16.678,Pass,
,,,,,,,,,,,,,,,,,,,1.064331,,,,,,,,,,,,,,b314cc03-c857-4e54-9d6b-eb7f542d1965,88,,,"[78.1, 73.2]",3879823,1,,,,,-2.0007489,,Right Foot,,,"[69.8, 55.1]",,Ground Pass,,19.912308,,,,Daniele De Rossi,7051.0,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Right Back,5,AS Roma,229,['f755124a-4629-4f98-a3f8-bbe66203e728'],22,,,,,,,,,,,,,,,,,AS Roma,229,00:01:22.132,Pass,
,,,,,,,,,,,,,,,,,,,2.652279,,,,,,,,,,,,,,b810af68-1ab7-47ef-ba26-fae01bac7004,91,,,"[70.3, 59.3]",3879823,1,,,,,-0.42478833,,Right Foot,,,"[115.4, 38.9]",,High Pass,,49.49919,,Incomplete,,Edin Džeko,6973.0,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Center Defensive Midfield,5,AS Roma,229,"['1dabf768-f7e0-4fb7-bdcc-d658a648c1d3', '80c5aa3e-b0e3-4a6e-9d91-8b2504904bea']",24,,,,,,,,,,,,,,,,,AS Roma,229,00:01:24.454,Pass,
,,,,,,,,,,,,,,,,,,,0.40613,,,,,,,,,,,,,,751cd498-7388-4008-9c46-85c0689b479b,94,,,"[7.8, 46.5]",3879823,1,,True,,,0.926371,,Keeper Arm,,,"[20.8, 63.8]",,Ground Pass,,21.640009,,,,Andrea Masiello,6992.0,,,,,,1,Regular Play,Marco Sportiello,7157.0,Goalkeeper,6,Atalanta,228,['0d45e8de-b4c2-4d67-8a82-fe39b17b9df4'],28,,,,,,,,,,,,,,,,,Atalanta,228,00:01:28.288,Pass,
,,,,,,,,,,,,,,,,,,,1.357561,,,,,,,,,,,,,,ef8aa6f0-4e79-488d-b9e2-3fe44cef36fb,97,,,"[18.6, 70.3]",3879823,1,,,,,-1.5156038,,Right Foot,,,"[19.6, 52.2]",,Ground Pass,,18.127604,,,,Rafael Tolói,7002.0,,,,,,1,Regular Play,Andrea Masiello,6992.0,Right Back,6,Atalanta,228,"['a378091f-f5e4-42e3-b806-fb07b87f1cb5', 'fa491dc8-c3e3-4b92-8d6e-26b35ee0dcce']",32,,,,,,,,,,,,,,,,,Atalanta,228,00:01:32.375,Pass,True
,,,,,,,,,,,,,,,,,,,2.427733,,,,,,,,,,,,,,83844d64-987e-4476-ad03-44159c3a404d,100,,,"[16.6, 64.3]",3879823,1,,,,,-0.12862949,,Right Foot,,,"[68.4, 57.6]",,High Pass,,52.231503,,,,Marco Borriello,8871.0,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,6,Atalanta,228,['ea788463-23fe-4932-be7f-cf92afdb34d9'],35,,,,,,,,,,,,,,,,,Atalanta,228,00:01:35.415,Pass,
,,,,,,,,,,,,,,,,,,,0.097744,,,,,,,,,,,,,,377e3aef-c3f4-4263-876b-4e68b95549a6,103,,,"[69.0, 56.7]",3879823,1,,,,True,-0.21406068,,,,,"[71.3, 56.2]",,High Pass,,2.3537204,,Incomplete,,Marco D''Alessandro,8184.0,,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,6,Atalanta,228,"['99172cd0-93da-43d6-a7a9-bc16bfe2f08d', 'b3e9e005-8866-4bd9-87d3-bb2209c98596', 'dd059a5b-7217-424a-b256-3a7b7383832c']",37,,,,,,,,,,,,,,,,,Atalanta,228,00:01:37.843,Pass,True
,,,,,,,,,,,,,,,,,,,2.854542,,,,,,,,,,,,,,b44caeee-3624-4e6c-834f-47870382c756,109,,,"[38.5, 55.4]",3879823,1,,,,,-2.6987445,,Left Foot,,,"[11.3, 42.5]",,Ground Pass,,30.103987,,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,7,AS Roma,229,"['6c33bbea-4f00-460d-8130-df686ff3b99d', 'a54b0f1a-ec8a-4663-8763-6349da73c560']",44,,,,,,,,,,,,,,,,,AS Roma,229,00:01:44.988,Pass,True
,,,,,,,,,,,,,,,,,,,1.154856,,,,,,,,,,,,,,ec05f1c5-2931-4393-bd8a-ae4a30953447,112,,,"[10.7, 43.9]",3879823,1,,,,,-0.7893507,,Right Foot,,,"[23.3, 31.2]",,Ground Pass,,17.889942,,,,Ervin Zukanović,7137.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,7,AS Roma,229,['6cd907ef-9eb4-407f-b958-6c1615e77e07'],47,,,,,,,,,,,,,,,,,AS Roma,229,00:01:47.928,Pass,
,,,,,,,,,,,,,,,,,,,2.189603,,,,,,,,,,,,,,ecc20b7d-ec47-4ae1-b39b-2e5d46e650f9,115,,,"[21.4, 31.8]",3879823,1,,,,,2.1897488,,Left Foot,,,"[11.0, 46.4]",,Ground Pass,,17.925402,,,,Wojciech Szczęsny,5669.0,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,7,AS Roma,229,['e4d53a94-051d-4f9d-bf8d-2ab5bca7fc77'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:01:50.044,Pass,
,,,,,,,,,,,,,,,,,,,3.783238,,,,,,,,,,,,,,82cf9684-225d-446a-b7fd-97aee5ab5b46,118,,,"[12.0, 46.0]",3879823,1,,,,,0.32988825,,Right Foot,,,"[74.5, 67.4]",,High Pass,,66.062164,,Incomplete,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,7,AS Roma,229,"['acff6181-8814-4af6-a047-7d937cd9e30e', 'c1b29688-a82a-458b-beb9-79680feea60a', 'da07dd96-e00a-4c6a-a309-ee509303552d']",52,,,,,,,,,,,,,,,,,AS Roma,229,00:01:52.234,Pass,True
