50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.491992,,,,,,,,,,,,918f8460-d854-4336-b33c-e2ed6ea26434,17,,,"[28.1, 32.4]",3879719,0,,,,True,-0.83414,,,,,"[35.9, 23.8]",,Low Pass,11.61034,,,,Dávid Ivan,36364.0,,,,,Recovery,1,From Kick Off,Andrea Ranocchia,7962.0,Center Back,2,Torino,241,"['11eaaded-620d-4a17-a4c6-62f6af38e283', '78c5bd9d-becb-45e9-9bba-0d5b83f03c5f', 'afae7f0a-d504-499f-b143-1e9e463c90c0']",10,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:10.084,Pass,True
,,,,,,,,,,,,,,,,,,0.180388,,,,,,,,,,,,17e2348b-930d-4298-b048-2488cfec7dd1,20,,,"[35.3, 23.9]",3879719,0,,,,,1.5707964,,Right Foot,,,"[35.3, 25.2]",,Low Pass,1.3,,Incomplete,,Angelo Palombo,40429.0,,,,,,1,From Kick Off,Dávid Ivan,36364.0,Left Defensive Midfield,2,Torino,241,"['126b4168-ed91-4d68-8e00-e53dd188f97e', '32f1834e-e50c-4234-9c32-a844fb429d5a', 'd44f4a9e-01a3-4a20-8232-8df1ecede254']",11,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:11.576,Pass,True
,,,,,,,,,,,,,,,,,,0.731589,,,,,,,,,,,,466a46a8-79ea-465d-9da0-7a9765208f68,26,,,"[105.8, 68.4]",3879719,0,,,,,-1.4020858,,Right Foot,,,"[108.9, 50.2]",,Low Pass,18.462124,,Incomplete,,,,,,,,,1,From Kick Off,Andrea Belotti,7471.0,Right Center Forward,2,Torino,241,['20f65692-3e40-43c3-97f1-965092c58caf'],17,,,,,,,,,,,,,,,,,Torino,241,00:00:17.244,Pass,
,,,,,,,,,,,,,,,,,,1.255454,,,,,,,,,,,,2266a891-a88a-4448-b427-5768a2d36d77,28,,,"[120.0, 80.0]",3879719,0,,,,,-2.5592396,,Right Foot,,,"[111.8, 74.6]",,Ground Pass,9.81835,,,,Marco Benassi,7149.0,,,,,Corner,1,From Corner,Davide Zappacosta,3660.0,Right Wing Back,3,Torino,241,['b50ecfce-807b-4f58-929b-d0543b872f49'],43,,,,,,,,,,,,,,,,,Torino,241,00:00:43.383,Pass,
,,,,,,,,,,,,,,,,,,2.039064,,,,,,,,,,,,8af2f765-08cf-47a2-bc46-1fde6b677f0e,31,,,"[112.2, 74.0]",3879719,0,,,,,-2.564153,,Right Foot,,,"[99.0, 65.4]",,Ground Pass,15.754364,,,,Davide Zappacosta,3660.0,,,,,,1,From Corner,Marco Benassi,7149.0,Left Center Midfield,3,Torino,241,['4bd73f03-8a57-49c3-8604-f0ee3129a41f'],45,,,,,,,,,,,,,,,,,Torino,241,00:00:45.422,Pass,
,,,,,,,,,,,,,,,,,,0.212445,,,,,,,,,,,,0d6c314e-8afd-4ae0-8741-ace4bc62dcaf,33,,,"[99.2, 64.8]",3879719,0,,,,,-1.00748,,Left Foot,,,"[100.4, 62.9]",,Low Pass,2.2472205,,Incomplete,,,,,,,,,1,From Corner,Davide Zappacosta,3660.0,Right Wing Back,3,Torino,241,['e88d1be5-d611-443b-a628-6764bf18d568'],47,,,,,,,,,,,,,,,,,Torino,241,00:00:47.461,Pass,
,,,,,,,,,,,,,,,,,,0.974183,,,,,,,,,,,,9cfcab02-fb42-4570-a91e-153f6cc3148d,35,,,"[104.8, 80.0]",3879719,1,,,,,-0.7541583,,,,,"[111.4, 73.8]",,Low Pass,9.055386,,,,Afriyie Acquah,7474.0,,,,,Throw-in,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,4,Torino,241,['65b16380-0244-4192-ab92-b1a5d7cbadf3'],4,,,,,,,,,,,,,,,,,Torino,241,00:01:04.332,Pass,
,,,,,,,,,,,,,,,,,,0.109706,,,,,,,,,,,,53251bf3-708e-4cf3-8e85-0538ea329743,39,,,"[117.2, 77.3]",3879719,1,,,,,-1.5707964,,Right Foot,,,"[117.2, 75.2]",,Ground Pass,2.1,,Incomplete,,,,,,,,,1,From Throw In,Afriyie Acquah,7474.0,Right Center Midfield,4,Torino,241,"['4ed15b5c-7dc8-4851-95f5-22569a748036', '6ceeb6e7-2c53-4399-9a5a-79d62ecadf1b']",7,,,,,,,,,,,,,,,,,Torino,241,00:01:07.770,Pass,True
,,,,,,,,,,,,,,,,,,0.970718,,,,,,,,,,,,6acf377d-b5aa-4f1b-a275-37bdd8161044,41,,,"[111.4, 80.0]",3879719,1,,,,,-1.5004898,,,,,"[111.9, 72.9]",,Low Pass,7.1175838,,,,Afriyie Acquah,7474.0,,,,,Throw-in,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,5,Torino,241,['05fd3aa5-cfc7-457b-b4c9-a1ade6091c2c'],19,,,,,,,,,,,,,,,,,Torino,241,00:01:19.763,Pass,
,,,,,,,,,,,,,,,,,,1.23842,,,,,,,,,,,,f304bb53-b793-4e31-b4a9-914193a122df,44,,,"[111.2, 73.5]",3879719,1,,,,,1.1232764,,Right Foot,,,"[113.6, 78.5]",,Ground Pass,5.5461698,,,,Davide Zappacosta,3660.0,,,,,,1,From Throw In,Afriyie Acquah,7474.0,Right Center Midfield,5,Torino,241,"['102b9ee4-d809-49cd-97d2-215e57fe66fc', '6fa1f51c-557e-4690-8c6c-3ff99f0f24c5']",20,,,,,,,,,,,,,,,,,Torino,241,00:01:20.733,Pass,True
,,,,,,,,,,,,,,,,,,0.292985,,,,,,,,,,,,156dabec-aa73-4072-a720-7ef98a7230dd,46,,,"[113.9, 77.3]",3879719,1,,,,,-0.99945885,,Right Foot,,,"[114.8, 75.9]",,Low Pass,1.6643317,,Incomplete,,,,,,,,,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,5,Torino,241,['14a2ef18-7620-4dc2-b600-15b4f33142d6'],21,,,,,,,,,,,,,,,,,Torino,241,00:01:21.972,Pass,
,,,,,,,,,,,,,,,,,,2.758859,,,,,,,,,,,,615c752e-3b80-440c-9403-79335b52b892,48,,,"[112.0, 80.0]",3879719,1,,,,,-1.4261552,,,,,"[117.2, 44.3]",,High Pass,36.076725,,Incomplete,,Andrea Belotti,7471.0,,,,,Throw-in,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,6,Torino,241,"['13e4ba7d-f013-4947-9c33-3b9290bc528a', '89cdac01-3d44-4ba7-9df5-7217024800ab']",40,,,,,,,,,,,,,,,,,Torino,241,00:01:40.253,Pass,
,,,,,,,,,,,,,,,,,,3.082387,,,,,,,,,,,,d23b9271-afb9-4b57-bb52-988c2de7171a,52,,,"[13.2, 37.0]",3879719,1,,,,,0.25681242,,Drop Kick,,,"[80.6, 54.7]",,High Pass,69.68536,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,6,Torino,241,"['c77ee8f8-9833-4c2b-9025-82c5962f972e', 'e8a64b63-74dd-4bf6-bdc7-44c6c1166d0a']",46,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:46.135,Pass,
,,,,,,,,,,,,,,,,,,3.977084,,,,,,,,,,,,15995e79-9d4d-4a21-bafd-1d691c30d4d5,57,,,"[42.6, 22.0]",3879719,1,,,,,-0.28861696,,Left Foot,,,"[91.1, 7.6]",,High Pass,50.592587,,Incomplete,,Marco Benassi,7149.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,6,Torino,241,"['3ffb28ad-6670-4b67-b4ee-cef048132fce', '75069f84-09e3-4a27-abe0-af39a5e84298']",50,,,,,,,,,,,,,,,,,Torino,241,00:01:50.570,Pass,
,,,,,,,,,,,,,,,,,,3.337215,,,,,,,,,,,,489c8cf3-3888-45ac-9502-c3f0ec6dd7aa,61,,,"[28.4, 73.8]",3879719,1,,,,,-2.382855,,Left Foot,,,"[5.3, 51.9]",,Ground Pass,31.831118,,,,Emiliano Viviano,7018.0,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Center Back,7,Sampdoria,234,['771ea67f-4cef-45b0-b973-9cf3872f1bb4'],55,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.301,Pass,
,,,,,,,,,,,,,,,,,,2.052671,,,,,,,,,,,,f33b1b11-a42b-4a01-9a3b-682296dd22fe,64,,,"[4.2, 47.4]",3879719,2,,,,,-1.2252407,,Left Foot,,,"[15.9, 14.9]",,Ground Pass,34.54186,,,,Niklas Moisander,9884.0,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,7,Sampdoria,234,['cd35e722-da0f-40fd-82dd-c70f523be1db'],0,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:00.814,Pass,
,,,,,,,,,,,,,,,,,,1.561373,,,,,,,,,,,,80399f4c-4a5a-4ef1-b68e-25e3f610fa72,67,,,"[15.9, 12.2]",3879719,2,,,,,0.041329835,,Left Foot,,,"[42.5, 13.3]",,Ground Pass,26.622734,,,,Carlos Joaquín Correa,6822.0,,,,,,1,Regular Play,Niklas Moisander,9884.0,Left Center Back,7,Sampdoria,234,['fbf96684-2e61-4842-8cd5-e45a5f19629e'],4,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:04.603,Pass,
,,,,,,,,,,,,,,,,,,0.891663,,,,,,,,,,,,fe42a708-a2c3-48ef-af4c-672a0ae9c412,69,,,"[42.8, 13.3]",3879719,2,,,,,-2.8243263,,Right Foot,,,"[36.1, 11.1]",,Ground Pass,7.05195,,,,Dávid Ivan,36364.0,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,7,Sampdoria,234,['352c5756-e10b-4c77-9b45-624f45f938a9'],6,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:06.164,Pass,
,,,,,,,,,,,,,,,,,,1.592463,,,,,,,,,,,,bfc91a27-f946-4dff-918d-47593765f22b,73,,,"[29.7, 12.7]",3879719,2,,,,,-3.059499,,Right Foot,,,"[13.9, 11.4]",,Ground Pass,15.853391,,,,Niklas Moisander,9884.0,,,,,,1,Regular Play,Dávid Ivan,36364.0,Left Defensive Midfield,7,Sampdoria,234,['a1ee83ee-a991-46df-bba3-fb1dc1b2bd0a'],13,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:13.322,Pass,
,,,,,,,,,,,,,,,,,,1.997787,,,,,,,,,,,,2c443324-f6f7-4654-aa49-e32d9b9543ec,75,,,"[13.9, 10.5]",3879719,2,,,,,0.17219082,,Left Foot,,,"[57.6, 18.1]",,High Pass,44.355946,,Incomplete,,José Rodolfo Pires Ribeiro,25505.0,,,,,,1,Regular Play,Niklas Moisander,9884.0,Left Center Back,7,Sampdoria,234,"['5cef4b9a-083c-43cf-917d-ce2c7b6e9a63', '946e3a63-2bb7-4757-8856-d60139053944']",14,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:14.915,Pass,
,,,,,,,,,,,,,,,,,,1.287993,,,,,,,,,,,,5cef4b9a-083c-43cf-917d-ce2c7b6e9a63,77,,,"[62.5, 62.0]",3879719,2,,,,,1.9928013,,Left Foot,,,"[58.1, 71.8]",,High Pass,10.742439,,,,Davide Zappacosta,3660.0,,,,,Recovery,1,Regular Play,Alessandro Gazzi,40351.0,Center Defensive Midfield,8,Torino,241,"['2c443324-f6f7-4654-aa49-e32d9b9543ec', '49ac8d9c-702d-40c4-96e9-699135c0f5d5']",16,,,,,,,,,,,,,,,,,Torino,241,00:02:16.913,Pass,
,,,,,,,,,,,,,,,,,,2.38409,,,,,,,,,,,,6f7d2946-f24e-47ee-a576-4b68ed1565d7,83,,,"[57.5, 80.0]",3879719,2,,,,,-2.8764896,,,,,"[35.4, 74.0]",,Low Pass,22.9,,,,Nikola Maksimović,16202.0,,,,,Throw-in,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,9,Torino,241,['381fffbc-2b50-417f-88a3-9beae7d12c62'],26,,,,,,,,,,,,,,,,,Torino,241,00:02:26.854,Pass,
,,,,,,,,,,,,,,,,,,2.524369,,,,,,,,,,,,bad7cba5-e67b-4fa6-97a2-7c43e7faeb32,85,,,"[35.0, 74.0]",3879719,2,,,,,-2.3585365,,Right Foot,,,"[13.6, 52.7]",,Ground Pass,30.193542,,,,Daniele Padelli,34881.0,,,,,,1,From Throw In,Nikola Maksimović,16202.0,Right Center Back,9,Torino,241,['539b0fd6-b1b3-432a-af75-af5e491f4818'],29,,,,,,,,,,,,,,,,,Torino,241,00:02:29.238,Pass,
,,,,,,,,,,,,,,,,,,2.935172,,,,,,,,,,,,3fa55a9c-c0ef-4b03-a5f1-d4652e3c3e23,88,,,"[14.0, 47.4]",3879719,2,,,,,-0.8893169,,Left Foot,,,"[35.9, 20.4]",,Ground Pass,34.765068,,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Daniele Padelli,34881.0,Goalkeeper,9,Torino,241,['e4b4853b-9ad8-46c0-8c10-794560dff69d'],32,,,,,,,,,,,,,,,,,Torino,241,00:02:32.650,Pass,
,,,,,,,,,,,,,,,,,,2.347096,,,,,,,,,,,,b0da9ece-28f1-4aeb-b6a4-15b0a0013415,91,,,"[34.8, 21.3]",3879719,2,,,,,1.8370484,,Left Foot,,,"[27.6, 47.7]",,Ground Pass,27.36421,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,9,Torino,241,['532f334e-6f0e-4652-819e-5bfd204f07b9'],36,,,,,,,,,,,,,,,,,Torino,241,00:02:36.162,Pass,
,,,,,,,,,,,,,,,,,,2.084895,,,,,,,,,,,,32c7d1b4-6da9-4f49-af2c-7d98aa731ad2,94,,,"[29.2, 51.8]",3879719,2,,,,,1.2538152,,Left Foot,,,"[35.4, 70.7]",,Ground Pass,19.890953,,,,Nikola Maksimović,16202.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,9,Torino,241,['a5cf8cb4-7f9c-49e9-8a9b-556d1b4f292e'],39,,,,,,,,,,,,,,,,,Torino,241,00:02:39.545,Pass,
,,,,,,,,,,,,,,,,,,2.151214,,,,,,,,,,,,13c61408-943d-4fd2-9a62-c09983314bb5,98,,,"[40.3, 71.6]",3879719,2,,,,,-1.9087752,,Right Foot,,,"[31.9, 47.7]",,Ground Pass,25.33318,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Nikola Maksimović,16202.0,Right Center Back,9,Torino,241,['b5050b05-2411-4293-a295-19e025c7d473'],44,,,,,,,,,,,,,,,,,Torino,241,00:02:44.601,Pass,
,,,,,,,,,,,,,,,,,,1.047686,,,,,,,,,,,,2fb25823-7b16-46a0-9130-3a709e2e5fe4,102,,,"[53.1, 41.3]",3879719,2,,,,,-1.4335886,,Right Foot,,,"[56.4, 17.4]",,Low Pass,24.126749,,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,9,Torino,241,['c3e36eb3-d80b-4c49-9a1a-23fbf3ebba02'],51,,,,,,,,,,,,,,,,,Torino,241,00:02:51.031,Pass,
,,,,,,,,,,,,,,,,,,1.220082,,,,,,,,,,,,f33d33fa-6bf9-410e-a5f7-56408801c843,106,,,"[65.0, 11.5]",3879719,2,,,,,-0.6930688,,Left Foot,,,"[70.9, 6.6]",,Ground Pass,7.66942,,,,Gastón Alexis Silva Perdomo,28289.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,9,Torino,241,['d94929fe-4d1a-46a5-84bf-0fcea87670a1'],54,,,,,,,,,,,,,,,,,Torino,241,00:02:54.456,Pass,
,,,,,,,,,,,,,,,,,,0.777949,,,,,,,,,,,,9cd0a36d-1a93-4a55-9829-00cd97274f5e,110,,,"[72.5, 16.2]",3879719,2,,,,,0.52762705,,Right Foot,,,"[86.4, 24.3]",,High Pass,16.087883,,Incomplete,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Wing Back,9,Torino,241,"['1b5261c6-ed5e-4876-b15b-69fc85465036', '91bb776a-7267-4a8e-b226-5b1e3189c0e4']",57,,,,,,,,,,,,,,,,,Torino,241,00:02:57.909,Pass,
,,,,,,,,,,,,,,,,,,2.293397,,,,,,,,,,,,91bb776a-7267-4a8e-b226-5b1e3189c0e4,112,,,"[33.7, 55.8]",3879719,2,,,,,-0.27234027,,Head,,,"[44.8, 52.7]",,High Pass,11.524756,,Incomplete,,Roberto Soriano,6759.0,,,,,Recovery,1,From Throw In,Mattia Cassani,387417.0,Right Center Back,9,Torino,241,"['37055152-d63f-40e2-93a2-88df58fd9397', '44c6bd79-5da1-4d2d-a423-7b269e775506', '9cd0a36d-1a93-4a55-9829-00cd97274f5e']",58,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:58.687,Pass,
,,,,,,,,,,,,,,,,,,0.675347,,,,,,,,,,,,37055152-d63f-40e2-93a2-88df58fd9397,114,,,"[75.3, 27.4]",3879719,3,,,,,0.569632,67f743b7-78d6-4716-adc5-adc0dd58e939,Head,,,"[84.2, 33.1]",,High Pass,10.568822,,,,Josef Alexander Martínez Mencia,12619.0,True,,,,Recovery,1,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,9,Torino,241,"['91bb776a-7267-4a8e-b226-5b1e3189c0e4', '9b880f23-b523-4667-9a38-496db12e737a']",0,,,,,,,,,,,,,,,,,Torino,241,00:03:00.980,Pass,
,,,,,,,,,,,,,,,,,,2.289729,,,,,,,,,,,,ce6479da-e061-4e2c-9879-a37e1b05b09d,120,,,"[120.0, 80.0]",3879719,3,,,,,-1.8574615,,Right Foot,,,"[107.0, 35.9]",,High Pass,45.97619,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Davide Zappacosta,3660.0,Right Wing Back,10,Torino,241,['bb0a1b85-29b7-47a6-ac48-2ab430d61dee'],31,,,,,,,,,,,,,,,,,Torino,241,00:03:31.630,Pass,
