50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d995922a-b727-4a32-a7d9-4bcc791b321c,1,,,3879739,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 5566, 'name': 'Sami Khedira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5689, 'name': 'Juan Guillermo Cuadrado Bello'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 5743, 'name': 'Paulo Bruno Exequiel Dybala'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Juventus,224,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7e4c9d90-ebde-4478-be2d-5258f9e284d6,2,,,3879739,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 8876, 'name': 'Faouzi Ghoulam'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 31}, {'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Napoli,227,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,02079657-02aa-4b8d-9018-7d1a90f3c30f,3,,,3879739,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['5ee31499-d1ea-43a7-9e38-04a0414128b7'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ee31499-d1ea-43a7-9e38-04a0414128b7,4,,,3879739,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Juventus,224,['02079657-02aa-4b8d-9018-7d1a90f3c30f'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dfd88b89-f1b7-42f5-9f58-0f612c8825b6,2074,,,3879739,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Napoli,227,['b2f40b0c-5d2d-41f2-8da3-d746e622803e'],0,,,,,,,,,,,,,,,,Napoli,227,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2f40b0c-5d2d-41f2-8da3-d746e622803e,2075,,,3879739,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,104,Napoli,227,['dfd88b89-f1b7-42f5-9f58-0f612c8825b6'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.607362,,,,,,,,,,,,81aaf2ac-de14-402b-998a-339c8894ffa3,5,,"[60.0, 40.0]",3879739,0,,,,2.158799,,Left Foot,,,,"[58.8, 41.8]",,Ground Pass,,2.1633308,,,,Álvaro Borja Morata Martín,3477.0,,,,,Kick Off,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,2,Juventus,224,['4486e12b-a069-42a9-be69-8929c9f8835f'],1,,,,,,,,,,,,,,,,Juventus,224,00:00:01.541,Pass,
,,,,,,,,,,,,,,,,,,1.268195,,,,,,,,,,,,af84e2c4-08e1-41f4-9f3d-d5b5797bd868,7,,"[59.0, 42.4]",3879739,0,,,,-2.618017,,Right Foot,,,,"[49.3, 36.8]",,Ground Pass,,11.200446,,,,Claudio Marchisio,8294.0,,,,,,1,From Kick Off,Álvaro Borja Morata Martín,3477.0,Left Center Forward,2,Juventus,224,['8a7df9dd-503e-4987-9cc9-4ab0458a7c5e'],2,,,,,,,,,,,,,,,,Juventus,224,00:00:02.148,Pass,
,,,,,,,,,,,,,,,,,,1.922164,,,,,,,,,,,,bb80487c-ca9a-466e-9288-7f36ca40d0e0,10,,"[46.7, 35.5]",3879739,0,,,,-2.1938722,,Right Foot,,,,"[34.7, 18.8]",,Ground Pass,,20.56429,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Claudio Marchisio,8294.0,Left Defensive Midfield,2,Juventus,224,['ff84d4a0-8d83-4f0c-b10c-bf376099176c'],3,,,,,,,,,,,,,,,,Juventus,224,00:00:03.725,Pass,
,,,,,,,,,,,,,,,,,,2.241023,,,,,,,,,,,,2e6f15ca-5766-4b5c-9a06-529e2d7f5716,13,,"[33.7, 18.7]",3879739,0,,,,1.9199033,,Left Foot,,,,"[25.0, 42.6]",,Ground Pass,,25.434229,,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Left Center Back,2,Juventus,224,['cf14fd3f-fbb5-45d7-a3aa-0e54f3c28a09'],5,,,,,,,,,,,,,,,,Juventus,224,00:00:05.730,Pass,
,,,,,,,,,,,,,,,,,,1.797105,,,,,,,,,,,,8742a29b-c930-411a-97f3-5c01f37dcfbd,16,,"[32.5, 47.0]",3879739,0,,,,-1.7513481,,Right Foot,,,,"[27.9, 21.8]",,Ground Pass,,25.616402,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,2,Juventus,224,['e87ac0c0-31bc-4a73-8e41-8d8205177490'],10,,,,,,,,,,,,,,,,Juventus,224,00:00:10.946,Pass,
,,,,,,,,,,,,,,,,,,1.608027,,,,,,,,,,,,d2c24c5a-f54d-4fdb-a891-791c181bc265,19,,"[34.0, 21.8]",3879739,0,,,,-0.9600704,,Right Foot,,,,"[44.5, 6.8]",,Ground Pass,,18.309834,,,,Patrice Evra,20008.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Left Center Back,2,Juventus,224,['ba3f6e72-0640-4332-a90a-c9dfbd132cad'],14,,,,,,,,,,,,,,,,Juventus,224,00:00:14.381,Pass,
,,,,,,,,,,,,,,,,,,2.016312,,,,,,,,,,,,c32fc146-a4a4-46ed-9f15-9641cfbd1066,22,,"[40.5, 3.2]",3879739,0,,,,2.5316298,,Right Foot,,,,"[22.9, 15.5]",,Ground Pass,,21.472075,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Patrice Evra,20008.0,Left Back,2,Juventus,224,['f161f73e-dc39-4ff2-af6a-be93da8da90c'],17,,,,,,,,,,,,,,,,Juventus,224,00:00:17.045,Pass,
,,,,,,,,,,,,,,,,,,2.881119,,,,,,,,,,,,d9eeac5c-5440-4456-805d-85135cda3cbb,25,,"[17.7, 29.1]",3879739,0,,,,2.2028341,,Right Foot,,,,"[4.3, 47.4]",,Ground Pass,,22.68149,,,,Gianluigi Buffon,6949.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Left Center Back,2,Juventus,224,['d998bd97-1213-4c5c-a853-722566363f51'],21,,,,,,,,,,,,,,,,Juventus,224,00:00:21.069,Pass,
,,,,,,,,,,,,,,,,,,2.396436,,,,,,,,,,,,29a85be1-6671-41cc-a43b-2e2c748d0076,28,,"[6.6, 47.2]",3879739,0,,,,-1.4860576,,Right Foot,,,,"[8.8, 21.3]",,Ground Pass,,25.993269,,,,Andrea Barzagli,6943.0,,,,,,1,From Kick Off,Gianluigi Buffon,6949.0,Goalkeeper,2,Juventus,224,['19403b6a-eaeb-4345-821f-550ab380568b'],24,,,,,,,,,,,,,,,,Juventus,224,00:00:24.182,Pass,
,,,,,,,,,,,,,,,,,,1.924115,,,,,,,,,,,,e157cec3-c23b-43be-9cac-73a06dae6035,31,,"[11.1, 20.0]",3879739,0,,,,-1.0929652,,Right Foot,,,,"[19.8, 3.2]",,Ground Pass,,18.919039,,,,Patrice Evra,20008.0,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Left Center Back,2,Juventus,224,['aa10a925-e666-42dc-b9f1-29485ee91b1b'],26,,,,,,,,,,,,,,,,Juventus,224,00:00:26.880,Pass,
,,,,,,,,,,,,,,,,,,2.731049,,,,,,,,,,,,a34c5a1c-a998-490d-bc24-923153c166cd,37,,"[6.0, 36.0]",3879739,0,True,,,1.3815973,,Right Foot,,,,"[11.4, 64.2]",,Ground Pass,,28.712366,,,,Leonardo Bonucci,7173.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Buffon,6949.0,Goalkeeper,3,Juventus,224,['e0d9fac7-9c2f-4c7c-b478-f08137f8a517'],40,,,,,,,,,,,,,,,,Juventus,224,00:00:40.309,Pass,
,,,,,,,,,,,,,,,,,,1.172788,,,,,,,,,,,,e1d20d20-6558-4d95-85e6-19693dd0143c,39,,"[14.4, 75.3]",3879739,0,,,,-0.20510389,,Right Foot,,,,"[41.8, 69.6]",,High Pass,,27.986605,,Incomplete,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,3,Juventus,224,"['452d4d77-320b-4bc8-b172-db06d20cab4e', 'e4c67cf5-64a7-4349-a0ce-1bb048d2565f']",44,,,,,,,,,,,,,,,,Juventus,224,00:00:44.168,Pass,
,,,,,,,,,,,,,,,,,,1.852075,,,,,,,,,,,,452d4d77-320b-4bc8-b172-db06d20cab4e,41,,"[78.3, 10.5]",3879739,0,,,,-0.858186,,Head,,,,"[87.2, 0.2]",,High Pass,,13.612494,,Out,,Lorenzo Insigne,7037.0,,,,,Recovery,1,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,3,Juventus,224,"['db8c6f61-c763-49d2-926b-99f431f8decc', 'e1d20d20-6558-4d95-85e6-19693dd0143c']",45,,,,,,,,,,,,,,,,Napoli,227,00:00:45.341,Pass,
,,,,,,,,,,,,,,,,,,0.948912,,,,,,,,,,,,8c946479-c7e1-4be7-a7c0-4d7eb567d031,43,,"[42.5, 80.0]",3879739,0,,,,-1.046877,,,,,,"[47.7, 71.0]",,Low Pass,,10.394229,,,,Sami Khedira,5566.0,,,,,Throw-in,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,4,Juventus,224,['46768cda-8b66-4e67-b348-e80fac1a6053'],57,,,,,,,,,,,,,,,,Juventus,224,00:00:57.103,Pass,
