50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.143918,,,,,,,,,,,3cde9668-8496-4370-82f0-7e24894b7ca6,17,,"[35.0, 68.1]",3879662,0,,,,,-2.241318,,Right Foot,,,"[28.1, 59.4]",,Ground Pass,,11.1040535,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Center Back,2,Fiorentina,239,['3f9f42f4-6119-42c0-adfd-ba1ca756719d'],7,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:07.958,Pass,
,,,,,,,,,,,,,,,,0.983064,,,,,,,,,,,bb911f52-015d-4c9a-a8bc-3b9298a87a22,20,,"[28.1, 59.2]",3879662,0,,,,,0.100380905,,Right Foot,,,"[42.0, 60.6]",,Ground Pass,,13.970325,,,,Milan Badelj,6305.0,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Center Back,2,Fiorentina,239,['fa1fb6a7-add5-4ba4-961f-e74c1b3e8618'],11,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:11.785,Pass,
,,,,,,,,,,,,,,,,1.145306,,,,,,,,,,,5f23e504-1f5e-43b9-9384-cac9f6c2a95b,23,,"[42.0, 60.6]",3879662,0,,,,,1.7252929,,Right Foot,,,"[40.1, 72.8]",,Ground Pass,,12.347064,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Kick Off,Milan Badelj,6305.0,Right Defensive Midfield,2,Fiorentina,239,['068aa40a-a398-4a25-9f70-93399757d9dd'],12,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:12.808,Pass,
,,,,,,,,,,,,,,,,1.390513,,,,,,,,,,,cedba2ae-3259-425d-b510-bcb01dc4ec38,26,,"[42.0, 72.4]",3879662,0,,,,,-2.38183,,Right Foot,,,"[30.0, 61.0]",,Ground Pass,,16.551737,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Center Back,2,Fiorentina,239,['1cec6b53-4a35-42c3-a529-e2eb638f73ad'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:15.565,Pass,
,,,,,,,,,,,,,,,,2.189818,,,,,,,,,,,9e9e1a28-55ed-4897-8a61-a3ec9f89db3c,29,,"[29.7, 58.0]",3879662,0,,,,,-1.5909665,,Right Foot,,,"[29.0, 23.3]",,Ground Pass,,34.707058,,,,Davide Astori,8275.0,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Center Back,2,Fiorentina,239,['ddad040a-454e-4c7c-90b6-8ab06eb991d4'],18,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:18.155,Pass,
,,,,,,,,,,,,,,,,1.274245,,,,,,,,,,,90671fb7-ee77-4b2d-8ae7-7f7a26121471,32,,"[35.3, 22.2]",3879662,0,,,,,0.06915362,,Left Foot,,,"[58.4, 23.8]",,Ground Pass,,23.155344,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Kick Off,Davide Astori,8275.0,Left Center Back,2,Fiorentina,239,['2cdcbe1c-2266-4e06-b91d-70cb58ae2039'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:21.792,Pass,
,,,,,,,,,,,,,,,,1.025501,,,,,,,,,,,d823dbfd-55af-4824-bd73-a9a4838762d4,35,,"[58.4, 23.8]",3879662,0,,,,,-1.9080495,,Right Foot,,,"[55.7, 16.1]",,Ground Pass,,8.159657,,,,Matías Vecino Falero,5255.0,,,,,,1,From Kick Off,Borja Valero Iglesias,6997.0,Left Attacking Midfield,2,Fiorentina,239,['f0b18723-767a-4ed1-8931-2dc2e373c83d'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:23.106,Pass,
,,,,,,,,,,,,,,,,1.669616,,,,,,,,,,,552f8643-42e1-4c70-99cf-c741031e3010,38,,"[55.7, 16.1]",3879662,0,,,,,-0.7390737,,Right Foot,,,"[71.5, 1.7]",,Ground Pass,,21.377558,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Kick Off,Matías Vecino Falero,5255.0,Left Defensive Midfield,2,Fiorentina,239,['b5e3a74e-5bf9-485d-901e-1b633b57c678'],24,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:24.315,Pass,
,,,,,,,,,,,,,,,,1.043006,,,,,,,,,,,8dd97dcd-e162-482c-87b0-be3f2976d209,42,,"[42.3, 80.0]",3879662,0,,,,,-1.3673033,,,,,"[43.6, 73.7]",,High Pass,,6.432729,,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,3,Chievo,231,['c4b39af4-2449-4b04-ba1c-2cdc9acd828d'],47,,,,,,,,,,,,,,,,,Chievo,231,00:00:47.972,Pass,
,,,,,,,,,,,,,,,,3.872886,,,,,,,,,,,a71d8b44-f124-415f-8615-3ad576cee6d4,45,,"[44.1, 74.4]",3879662,0,,,,,-0.35853598,,Right Foot,,,"[90.8, 56.9]",,High Pass,,49.871235,,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,3,Chievo,231,"['0f4f176d-18e5-45a0-bf29-00f57b2722e2', '595a4397-2cd8-4769-9b17-2193554e5062', '75a81cdd-3110-4606-a2df-97712f923573']",49,,,,,,,,,,,,,,,,,Chievo,231,00:00:49.015,Pass,True
,,,,,,,,,,,,,,,,2.085388,,,,,,,,,,,595a4397-2cd8-4769-9b17-2193554e5062,47,,"[29.3, 23.2]",3879662,0,,,,,2.276551,,Head,,,"[19.5, 34.7]",,Low Pass,,15.109269,,,,Anton Ciprian Tătărușanu,3112.0,,,,,Recovery,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,4,Fiorentina,239,"['a71d8b44-f124-415f-8615-3ad576cee6d4', 'c21ed8f4-0627-4493-a5b8-8a7a685f84aa']",52,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:52.888,Pass,
,,,,,,,,,,,,,,,,2.998605,,,,,,,,,,,e0c1e084-5f60-4123-a7c6-7daf82a5cc18,50,,"[19.7, 34.2]",3879662,0,,,,,0.012477071,,Right Foot,,,"[75.8, 34.9]",,High Pass,,56.104366,,Incomplete,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,4,Fiorentina,239,"['1762a504-2042-4619-a1df-e9d6a0379e47', '36cbd896-69ee-426c-ab58-7facaebbb96d', '6be57456-da6c-49e4-a765-d0ca3b22aa00']",54,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:54.974,Pass,True
,,,,,,,,,,,,,,,,0.739036,,,,,,,,,,,dd22f43d-7129-4763-ba3a-de7d14bbb181,55,,"[72.4, 45.7]",3879662,0,,,,,1.9205116,,Left Foot,,,"[69.3, 54.2]",,Low Pass,,9.047651,,,,Federico Bernardeschi,7777.0,,,,,Recovery,1,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,4,Fiorentina,239,"['70d81ffa-43b0-4b36-9f8b-54023b502b36', '94116c99-fcab-415c-a6bf-b453b5136d3a']",59,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:59.776,Pass,True
,,,,,,,,,,,,,,,,1.575226,,,,,,,,,,,f6dc3881-969f-4306-8b1f-5cb75143e631,59,,"[70.7, 61.5]",3879662,1,,,,,3.1360981,,Left Foot,,,"[52.5, 61.6]",,Ground Pass,,18.200275,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,4,Fiorentina,239,"['0e962237-c627-4ca9-aae6-9b3cbb820148', '2e6f84f9-1e0c-4b78-b878-38378b0050b7']",3,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:03.919,Pass,True
,,,,,,,,,,,,,,,,1.660655,,,,,,,,,,,4fa285f0-3a2f-46f7-97b5-31ddb7fdd7f4,62,,"[51.2, 60.6]",3879662,1,,,,,-2.2929876,,Right Foot,,,"[43.8, 52.2]",,Ground Pass,,11.194641,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,4,Fiorentina,239,['3888d836-5c24-4364-9c2b-d210fb7d7c29'],5,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:05.881,Pass,
,,,,,,,,,,,,,,,,2.462812,,,,,,,,,,,4bf96b7d-0ae7-4e80-9f73-023f900710f8,65,,"[43.6, 50.9]",3879662,1,,,,,-1.5707964,,Right Foot,,,"[43.6, 15.6]",,Ground Pass,,35.3,,,,Davide Astori,8275.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,4,Fiorentina,239,['4f967021-8f48-43ed-9d98-a37034ea8523'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:09.232,Pass,
,,,,,,,,,,,,,,,,2.896947,,,,,,,,,,,5c4853ab-1a23-4ed7-8efc-c39e27f7d27d,69,,"[43.2, 15.2]",3879662,1,,,,,2.581521,,Left Foot,,,"[18.8, 30.5]",,Ground Pass,,28.800173,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,4,Fiorentina,239,"['dd302068-e1d1-4926-9d15-885940fa3f1b', 'f7723415-2187-4a06-aecf-6e6150b386b8']",12,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:12.870,Pass,True
,,,,,,,,,,,,,,,,1.336538,,,,,,,,,,,0754d610-2c25-4011-a25c-75c749bc0e88,72,,"[18.8, 30.5]",3879662,1,,,,,0.49098456,,Right Foot,,,"[28.9, 35.9]",,Ground Pass,,11.452948,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,4,Fiorentina,239,['e6e3026b-42fc-4966-89f7-bfa250f07e21'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:15.881,Pass,
,,,,,,,,,,,,,,,,1.837607,,,,,,,,,,,5bab038b-85e3-4294-a339-b5205a0cee92,76,,"[29.5, 40.0]",3879662,1,,,,,0.42939976,,Right Foot,,,"[67.5, 57.4]",,Low Pass,,41.79426,,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,4,Fiorentina,239,"['4435d828-57ec-49a5-be12-061ac9fe8955', '58cc6fee-ef5a-4c15-8f04-97822de0dc63']",18,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:18.575,Pass,True
,,,,,,,,,,,,,,,,1.857244,,,,,,,,,,,536ce570-b22f-4e0f-98b2-8c60445abc7a,79,,"[67.8, 57.7]",3879662,1,,,,,-1.0578613,,Left Foot,,,"[77.6, 40.3]",,High Pass,,19.969978,,,,Nikola Kalinić,7033.0,,,,,,1,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,4,Fiorentina,239,['2bb77ac3-9194-4287-8095-f8bd451b3bd6'],20,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:20.552,Pass,
,,,,,,,,,,,,,,,,2.513485,,,,,,,,,,,07511465-231d-4a70-93c1-95a0e4566917,84,,"[40.7, 41.8]",3879662,1,,,,,0.23944774,,Right Foot,,,"[62.0, 47.0]",,High Pass,,21.925556,,Unknown,,Riccardo Meggiorini,11643.0,,,,,Recovery,1,Regular Play,Dario Dainelli,7771.0,Right Center Back,4,Fiorentina,239,['332f3783-b28b-4668-ac9e-2c32234972e6'],23,,,,,,,,,,,,,,,,,Chievo,231,00:01:23.230,Pass,
,,,,,,,,,,,,,,,,1.878076,,,,,,,,,,,88c1e790-cdf5-4342-b397-036ae878660c,89,,"[63.0, 45.8]",3879662,1,,,,,-1.735945,,Right Foot,,,"[59.6, 25.4]",,Ground Pass,,20.681393,,,,Alessandro Gamberini,7052.0,,,,,Free Kick,1,From Free Kick,Dario Dainelli,7771.0,Right Center Back,5,Chievo,231,['9fec3c47-16b6-4685-aae6-9a3987a42a02'],49,,,,,,,,,,,,,,,,,Chievo,231,00:01:49.522,Pass,
,,,,,,,,,,,,,,,,1.418336,,,,,,,,,,,d2e8aafe-8b12-4091-ac75-363ce5102797,92,,"[60.0, 22.0]",3879662,1,,,,,-1.342455,,Right Foot,,,"[63.3, 7.8]",,Ground Pass,,14.578408,,,,Massimo Gobbi,8645.0,,,,,,1,From Free Kick,Alessandro Gamberini,7052.0,Left Center Back,5,Chievo,231,['7796b68a-f49f-49aa-92b8-f604fdaa6289'],51,,,,,,,,,,,,,,,,,Chievo,231,00:01:51.684,Pass,
,,,,,,,,,,,,,,,,1.271821,,,,,,,,,,,9ed14876-be1c-48c1-842d-cd0443c428c3,95,,"[62.8, 9.8]",3879662,1,,,,,0.77578306,,Right Foot,,,"[73.3, 20.1]",,Ground Pass,,14.708501,,,,Valter Birsa,7045.0,,,,,,1,From Free Kick,Massimo Gobbi,8645.0,Left Back,5,Chievo,231,['d9fed760-8715-4c9f-916f-701ea4b81b6b'],54,,,,,,,,,,,,,,,,,Chievo,231,00:01:54.374,Pass,
,,,,,,,,,,,,,,,,4.030273,,,,,,,,,,,8ed3eefa-ace1-4595-9a13-96ef9b213086,99,,"[71.4, 13.0]",3879662,1,,,,,0.10922415,,Left Foot,,,"[109.7, 17.2]",,High Pass,,38.5296,,Pass Offside,,Riccardo Meggiorini,11643.0,,,,,,1,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,5,Chievo,231,"['0ade4320-992e-496a-9fb1-903c95d986f7', '88e8cb6c-8835-4dcd-8df8-3059acc78175']",56,,,,,,,,,,,,,,,,,Chievo,231,00:01:56.780,Pass,True
,,,,,,,,,,,,,,,,1.586671,,,,,,,,,,,ef8b0c70-664b-4a9c-89c1-cdf9ba310ee3,101,,"[12.2, 56.4]",3879662,2,,True,,,1.0388225,,Right Foot,,,"[22.5, 73.9]",,Ground Pass,,20.306156,,,,Facundo Sebastián Roncaglia,6830.0,,,,,Free Kick,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,6,Fiorentina,239,['4b79d333-6dcb-4fbf-ade8-c33c3ed647f6'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:15.792,Pass,
,,,,,,,,,,,,,,,,2.078296,,,,,,,,,,,1c6dfaaf-04e0-434e-a5ea-f005018b57b0,108,,"[21.5, 68.1]",3879662,2,,,,,-0.5267118,,Left Foot,,,"[62.6, 44.2]",,High Pass,,47.543873,,,,Nikola Kalinić,7033.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,6,Fiorentina,239,"['0538602d-a149-4c4f-baca-ca7b395eb693', 'e55ea441-9a79-4538-af90-6b4093f3f27c']",19,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:19.430,Pass,True
,,,,,,,,,,,,,,,,0.786224,,,,,,,,,,,4ffec833-f145-4526-8cad-e0425071fce2,112,,"[63.1, 43.5]",3879662,2,,,,,2.0899425,,Right Foot,,,"[62.3, 44.9]",,Ground Pass,,1.6124516,,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Free Kick,Nikola Kalinić,7033.0,Center Forward,6,Fiorentina,239,"['1ecb4d77-cf41-472e-aab6-93d1c4fbe72c', '4b7a034c-b0ca-45ee-a5e6-edd2bd9a43fb', '78310ccc-000b-4045-bc0b-5c30549f6619']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:23.404,Pass,True
,,,,,,,,,,,,,,,,4.312959,,,,,,,,,,,4b7a034c-b0ca-45ee-a5e6-edd2bd9a43fb,114,,"[57.8, 35.2]",3879662,2,,,,,2.8478723,,Right Foot,,,"[25.4, 45.0]",,Ground Pass,,33.849667,,,,Albano Benjamín Bizzarri,7803.0,,,,,Recovery,1,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,6,Fiorentina,239,"['4089d770-e2e5-4e28-8fca-af349418704c', '4ffec833-f145-4526-8cad-e0425071fce2']",24,,,,,,,,,,,,,,,,,Chievo,231,00:02:24.190,Pass,
,,,,,,,,,,,,,,,,3.154074,,,,,,,,,,,d59db945-243c-40e9-8e88-4d5ffd5df939,117,,"[27.6, 48.1]",3879662,2,,,True,,1.1159647,,Left Foot,,,"[43.2, 80.0]",,Ground Pass,,35.51014,,Injury Clearance,,,,,,,,,1,From Free Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,6,Fiorentina,239,,29,,,,,,,,,,,,,,,,,Chievo,231,00:02:29.368,Pass,
,,,,,,,,,,,,,,,,0.732288,,,,,,,,,,,a9e7c734-fc93-4344-a27c-c9dd0a369d53,119,,"[77.0, 0.1]",3879662,3,,True,,,1.4813802,,,,,"[78.3, 14.6]",,Low Pass,,14.558159,,,,Borja Valero Iglesias,6997.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,7,Fiorentina,239,['d376bc97-41a1-4bc2-9334-bc21f2377213'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:02.693,Pass,
,,,,,,,,,,,,,,,,3.935189,,,,,,,,,,,def89e3c-7472-4a43-9247-95890f5b4361,121,,"[77.6, 14.6]",3879662,3,,True,,,0.58731955,,Right Foot,,,"[111.4, 37.1]",,High Pass,,40.604065,,Injury Clearance,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Attacking Midfield,7,Fiorentina,239,,4,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:04.227,Pass,
,,,,,,,,,,,,,,,,1.508855,,,,,,,,,,,a52675cd-9c09-47d1-8322-cab86eba7430,123,,"[14.9, 42.8]",3879662,3,,,,,-0.9587809,,Keeper Arm,,,"[22.2, 32.4]",,Ground Pass,,12.706298,,,,Alessandro Gamberini,7052.0,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,8,Chievo,231,['78f1c4df-ead3-42ec-b0c5-04cd86723bf3'],12,,,,,,,,,,,,,,,,,Chievo,231,00:03:12.861,Pass,
