50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.650141,,,,,,,,,,,,,7b25dfee-e993-4543-9286-7588ad7a3336,1362,,,"[86.5, 17.6]",3879546,27,,,,-0.51825565,,Left Foot,,,,"[98.6, 10.7]",,Ground Pass,,13.929106,,,Boukary Dramé,11722.0,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,66,Atalanta,228,['438d537f-9418-4745-8965-6261b16615b5'],41,,,,,,,,,,,,,,,,Atalanta,228,00:27:41.968,Pass,
,,,,,,,,,,,,,,,,,0.558291,,,,,,,,,,,,,7af74a40-0646-41e7-a057-b032200ca37b,1365,,,"[99.5, 9.7]",3879546,27,,,,1.665748,,Left Foot,,,,"[98.3, 22.3]",,Ground Pass,,12.657014,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Back,66,Atalanta,228,['908aa62d-fce1-48e6-aa51-998762479314'],44,,,,,,,,,,,,,,,,Atalanta,228,00:27:44.256,Pass,
,,,,,,,,,,,,,,,,,0.498189,,,,,,,,,,,,,fb3e124e-d1a5-404b-8743-852aa61e780b,1369,,,"[97.4, 21.9]",3879546,27,,,,1.2909793,,Right Foot,,,,"[99.9, 30.6]",,Ground Pass,,9.052072,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,66,Atalanta,228,"['2caba84c-4361-49bf-adc9-b7441864993f', '35a52cbd-4112-4199-9f61-b04740cbb793']",45,,,,,,,,,,,,,,,,Atalanta,228,00:27:45.851,Pass,True
,,,,,,,,,,,,,,,,,0.736328,,,,,,,,,,,,,81007931-e715-473e-a419-3f2cc9b4dacc,1372,,,"[99.9, 30.6]",3879546,27,,,,-0.6570749,,Left Foot,,,,"[106.9, 25.2]",,Ground Pass,,8.840815,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,66,Atalanta,228,"['2c7fc167-5466-49b3-b2f4-4d4fabb1d93b', 'cf9b113a-88df-4b9d-989e-2fdd9519cb6a']",46,,,,,,,,,,,,,,,,Atalanta,228,00:27:46.577,Pass,
,,,,,,,,,,,,,,,,,0.967271,,,,,,,,,,,,,2c7fc167-5466-49b3-b2f4-4d4fabb1d93b,1374,,,"[13.2, 54.9]",3879546,27,,,,-1.0974402,,Right Foot,,,,"[15.3, 50.8]",,Ground Pass,,4.6065173,,,Lorenzo Tonelli,7160.0,,,,,Recovery,1,Regular Play,Marco Zambelli,40250.0,Right Back,66,Atalanta,228,"['4f323b06-572f-4bcc-a9e0-5ee1f102e6e1', '81007931-e715-473e-a419-3f2cc9b4dacc']",47,,,,,,,,,,,,,,,,Empoli,290,00:27:47.313,Pass,
,,,,,,,,,,,,,,,,,2.359144,,,,,,,,,,,,,40cc1a5c-55e1-4705-b65c-045945fe0b0d,1388,,,"[6.0, 36.0]",3879546,28,True,,,-0.75550675,,Right Foot,,,,"[21.5, 21.4]",,Ground Pass,,21.293427,,,Andrea Costa,8664.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,67,Empoli,290,['b4ad62ab-032f-4c14-a4f5-794e593d71bb'],7,,,,,,,,,,,,,,,,Empoli,290,00:28:07.360,Pass,
,,,,,,,,,,,,,,,,,0.992363,,,,,,,,,,,,,c030bbb4-7044-46d2-8665-f61c5bf26fe7,1390,,,"[25.9, 19.4]",3879546,28,,,,0.6517459,,Left Foot,,,,"[39.4, 29.7]",,Ground Pass,,16.980577,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Goal Kick,Andrea Costa,8664.0,Left Center Back,67,Empoli,290,['e54b9404-6acb-4c11-9ec3-7d336ff26a1d'],9,,,,,,,,,,,,,,,,Empoli,290,00:28:09.719,Pass,
,,,,,,,,,,,,,,,,,1.049824,,,,,,,,,,,,,57ea8ac8-7871-4560-a981-4895143ce134,1394,,,"[38.1, 32.3]",3879546,28,,,,-1.8908606,,Right Foot,,,,"[32.2, 14.5]",,Ground Pass,,18.752333,,,Andrea Costa,8664.0,,,,,,1,From Goal Kick,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,67,Empoli,290,"['9508ac09-72bf-42dd-bafa-bf4e1cbd0ee0', 'f3952dcd-4dd8-40a3-a645-c557210535c2']",10,,,,,,,,,,,,,,,,Empoli,290,00:28:10.774,Pass,True
,,,,,,,,,,,,,,,,,0.931491,,,,,,,,,,,,,be27d455-70cb-473d-a364-6a7cf5a84661,1398,,,"[33.0, 17.3]",3879546,28,,,,0.9877198,,Right Foot,,,,"[39.2, 26.7]",,Ground Pass,,11.2605505,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Goal Kick,Andrea Costa,8664.0,Left Center Back,67,Empoli,290,['3043bace-a783-4171-b6b6-4313a672691b'],14,,,,,,,,,,,,,,,,Empoli,290,00:28:14.199,Pass,
,,,,,,,,,,,,,,,,,0.956834,,,,,,,,,,,,,1aac1c35-c8bc-4bf1-88c8-87ed726c1c31,1402,,,"[39.1, 28.4]",3879546,28,,,,-0.0497673,,Right Foot,,,,"[65.2, 27.1]",,Low Pass,,26.132355,,,Massimo Maccarone,40252.0,,,,,,1,From Goal Kick,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,67,Empoli,290,['e77de33e-5d95-4507-991e-f1365834e69e'],15,,,,,,,,,,,,,,,,Empoli,290,00:28:15.955,Pass,
,,,,,,,,,,,,,,,,,0.942999,,,,,,,,,,,,,52edd78a-7518-4eec-b0fe-438b454e94f2,1406,,,"[65.0, 37.9]",3879546,28,,,,-2.7023304,,Left Foot,,,,"[56.7, 34.0]",,Ground Pass,,9.170606,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,67,Empoli,290,['8fe0c531-ff28-4eeb-97a7-10ec03bb785b'],20,,,,,,,,,,,,,,,,Empoli,290,00:28:20.552,Pass,
,,,,,,,,,,,,,,,,,1.187544,,,,,,,,,,,,,a070c631-2108-4fff-96af-ab77aebd4a77,1409,,,"[62.4, 33.6]",3879546,28,,,,0.4457123,,Right Foot,,,,"[80.4, 42.2]",,Low Pass,,19.948935,,,Riccardo Saponara,7150.0,,,,,,1,From Goal Kick,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,67,Empoli,290,['65ecb449-ce19-48ac-924f-943ba0f12fc7'],22,,,,,,,,,,,,,,,,Empoli,290,00:28:22.357,Pass,
,,,,,,,,,,,,,,,,,2.18628,,,,,,,,,,,,,c37e1b82-7e40-4a55-a908-b7979ed21a83,1412,,,"[80.4, 43.5]",3879546,28,,,,0.09204685,,Right Foot,,,,"[86.9, 44.1]",,Ground Pass,,6.5276337,,,Alessandro Piu,386516.0,,,,,,1,From Goal Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,67,Empoli,290,['488daad7-f2ec-4f87-865a-9232a412cdb7'],23,,,,,,,,,,,,,,,,Empoli,290,00:28:23.682,Pass,
,,,,,,,,,,,,,,,,,1.344253,,,,,,,,,,,,,51f50fc7-3de9-4a7e-a227-287556a5744a,1419,,,"[44.7, 24.4]",3879546,28,,,,-1.3223773,,Right Foot,,,,"[49.9, 3.9]",,Ground Pass,,21.149231,,,Boukary Dramé,11722.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,68,Atalanta,228,['72ca465c-e849-49fa-a4b3-825b15c019d2'],29,,,,,,,,,,,,,,,,Atalanta,228,00:28:29.181,Pass,
,,,,,,,,,,,,,,,,,0.83764,,,,,,,,,,,,,7416e5a3-6c2e-49d4-a33e-27e2c2dc109a,1422,,,"[49.9, 3.9]",3879546,28,,,,0.18622284,,Left Foot,,,,"[56.8, 5.2]",,Ground Pass,,7.0213957,,,Jasmin Kurtič,6941.0,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Back,68,Atalanta,228,['c127de3c-ee32-441d-bc12-87d5e984eb02'],30,,,,,,,,,,,,,,,,Atalanta,228,00:28:30.741,Pass,
,,,,,,,,,,,,,,,,,1.749415,,,,,,,,,,,,,dea13611-1d7b-4e33-b468-ec9505e971da,1426,,,"[50.3, 6.9]",3879546,28,,,,2.5424173,,Right Foot,,,,"[25.7, 23.7]",,Ground Pass,,29.789259,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,68,Atalanta,228,"['d6790a7e-5900-4118-9894-ac0c48ce485f', 'fa68c0a8-c05a-434d-91ed-54b3395b7c5e']",33,,,,,,,,,,,,,,,,Atalanta,228,00:28:33.458,Pass,True
,,,,,,,,,,,,,,,,,1.13368,,,,,,,,,,,,,c523b148-c4a1-44eb-ba44-d5929452951a,1429,,,"[26.1, 27.9]",3879546,28,,,,0.18789788,,Right Foot,,,,"[40.3, 30.6]",,Ground Pass,,14.4544115,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,68,Atalanta,228,['8fd08346-b980-4024-aa67-185ac3770713'],35,,,,,,,,,,,,,,,,Atalanta,228,00:28:35.806,Pass,
,,,,,,,,,,,,,,,,,4.447687,,,,,,,,,,,,,0cb98177-fbdf-4dfe-9a00-b2082624bf92,1432,,,"[46.8, 30.1]",3879546,28,,,,0.67665017,,Right Foot,,,,"[104.2, 76.2]",,High Pass,,73.620445,,,Alberto Grassi,6952.0,,True,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,68,Atalanta,228,['08bbe65c-0e83-4dde-a49e-6cb7a299e528'],38,,,,,,,,,,,,,,,,Atalanta,228,00:28:38.901,Pass,
,,,,,,,,,,,,,,,,,2.684645,,,,,,,,,,,,,8a483450-9de9-48e8-9bed-e46ad332a841,1437,,,"[6.0, 44.0]",3879546,28,True,,,0.7442067,,Right Foot,,,,"[30.0, 66.1]",,Ground Pass,,32.625298,,,Ronaldo Pompeu da Silva,386515.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,69,Empoli,290,['002f3e5a-a64b-4e67-9cf3-6ad1aaf16f24'],59,,,,,,,,,,,,,,,,Empoli,290,00:28:59.021,Pass,
,,,,,,,,,,,,,,,,,0.87039,,,,,,,,,,,,,1a18372d-0cef-4b7b-9310-832341f55e24,1439,,,"[34.0, 67.4]",3879546,29,True,,,-0.6211168,,Right Foot,,,,"[44.9, 59.6]",,Ground Pass,,13.4033575,Incomplete,,,,,,,,,1,From Goal Kick,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,69,Empoli,290,['2380c13a-b422-4d20-b5c2-a8da5d832817'],1,,,,,,,,,,,,,,,,Empoli,290,00:29:01.707,Pass,
,,,,,,,,,,,,,,,,,0.803269,,,,,,,,,,,,,2380c13a-b422-4d20-b5c2-a8da5d832817,1440,,,"[75.2, 20.5]",3879546,29,True,,,1.0362799,,Left Foot,,,,"[82.6, 33.0]",,Ground Pass,,14.526183,,,Jasmin Kurtič,6941.0,,,,,Recovery,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,70,Atalanta,228,"['1a18372d-0cef-4b7b-9310-832341f55e24', '889be584-df26-458f-b7ea-50ac791a8bb7']",2,,,,,,,,,,,,,,,,Atalanta,228,00:29:02.577,Pass,
,,,,,,,,,,,,,,,,,0.901665,,,,,,,,,,,,,248dddc1-68b5-468f-9b22-1e7573758ee8,1442,,,"[80.1, 33.0]",3879546,29,True,,,1.1100305,,Right Foot,,,,"[87.0, 46.9]",,Ground Pass,,15.518376,,,Alberto Grassi,6952.0,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,70,Atalanta,228,['3c3442e0-d3fb-430d-a683-cc5f0a729181'],3,,,,,,,,,,,,,,,,Atalanta,228,00:29:03.380,Pass,
,,,,,,,,,,,,,,,,,0.721066,,,,,,,,,,,,,9996d493-1274-4590-a350-6b5d2ff2fc14,1444,,,"[80.9, 49.2]",3879546,29,,,,0.8794594,9a6b0b19-2a13-47b2-a7ce-4082d12f8561,Right Foot,,,,"[90.5, 60.8]",,Low Pass,,15.057224,,,Alejandro Darío Gómez,7006.0,True,,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,70,Atalanta,228,['f758bad7-21af-49a9-9feb-5cace9a904ee'],4,,,,,,,,,,,,,,,,Atalanta,228,00:29:04.989,Pass,
,,,,,,,,,,,,,,,,,0.966098,,,,,,,,,,,,,0dcc7116-de21-452b-abaf-906fbfe92ff8,1454,,,"[91.3, 22.9]",3879546,29,,,,0.32175055,,Right Foot,,,,"[101.2, 26.2]",,Low Pass,,10.435516,Incomplete,,Jasmin Kurtič,6941.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,70,Atalanta,228,"['733cdf27-ca4b-4136-9122-70d02ff83c27', 'e237382d-cbb9-4bed-9712-438d74107307']",12,,,,,,,,,,,,,,,,Atalanta,228,00:29:12.130,Pass,
,,,,,,,,,,,,,,,,,1.667637,,,,,,,,,,,,,8100fb59-c300-4c45-a053-f46c4e142590,1461,,,"[86.5, 13.8]",3879546,29,,,,-0.49717164,,Right Foot,,,,"[99.4, 6.8]",,Ground Pass,,14.676852,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Back,70,Atalanta,228,"['bdb7a126-7b88-4659-8beb-e786ce57c801', 'e0b4ac69-9930-48a5-9109-2621c97bff8f']",19,,,,,,,,,,,,,,,,Atalanta,228,00:29:19.024,Pass,True
,,,,,,,,,,,,,,,,,1.61347,,,,,,,,,,,,,4ac01290-d1dc-4997-aac6-739897b7a8d5,1464,,,"[105.0, 9.8]",3879546,29,,,,0.93080807,,Right Foot,,,,"[115.2, 23.5]",,Ground Pass,,17.080105,,,Jasmin Kurtič,6941.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,70,Atalanta,228,['89b4c7dc-a6de-4850-90a4-fb0a9bbe1eea'],22,,,,,,,,,,,,,,,,Atalanta,228,00:29:22.313,Pass,
,,,,,,,,,,,,,,,,,0.322895,,,,,,,,,,,,,9b860e0d-f126-4e83-8c84-ef58098b1191,1468,,,"[114.5, 22.5]",3879546,29,,,,1.8313987,,Left Foot,,True,,"[113.3, 27.0]",,Ground Pass,,4.6572523,Incomplete,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,70,Atalanta,228,"['01070c80-2ec4-44b8-bcc1-f0406b455794', '935d9d77-3d95-4d7d-8ce6-277c73e6a2df']",23,,,,,,,,,,,,,,,,Atalanta,228,00:29:23.986,Pass,True
,,,,,,,,,,,,,,,,,0.732817,,,,,,,,,,,,,d9a086c0-c076-45f4-a887-a7a11d7ad076,1470,,,"[120.0, 0.1]",3879546,29,,,,2.443154,,Right Foot,,,,"[109.4, 9.0]",,Ground Pass,,13.840881,,,Maximiliano Nicol Moralez,12759.0,,,,,Corner,1,From Corner,Alejandro Darío Gómez,7006.0,Left Wing,71,Atalanta,228,['58f64320-5f96-471f-a6de-d42cd0c8151c'],59,,,,,,,,,,,,,,,,Atalanta,228,00:29:59.044,Pass,
,,,,,,,,,,,,,,,,,1.636054,,,,,,,,,,,,,4abfd92a-d1e5-4331-b8fd-9103f79e9449,1473,,,"[110.3, 8.0]",3879546,30,,,,1.5289047,264065af-901b-43bc-8e36-5e74c0adaf64,Right Foot,True,,,"[111.7, 41.4]",True,High Pass,,33.42933,,,Rafael Tolói,7002.0,,,,,,1,From Corner,Maximiliano Nicol Moralez,12759.0,Right Wing,71,Atalanta,228,['894e9ac9-ffdb-4677-ab3d-c12d0b2a0627'],1,,,,,,,,,,,,,,,,Atalanta,228,00:30:01.492,Pass,
,,,,,,,,,,,,,,,,,0.32539,,,,,,,,,,,,,5b79805a-9657-4a17-9c3a-69551a408529,1478,,,"[60.0, 40.0]",3879546,30,,,,0.61629695,,Right Foot,,,,"[62.4, 41.7]",,Ground Pass,,2.9410882,,,Alessandro Piu,386516.0,,,,,Kick Off,1,From Kick Off,Massimo Maccarone,40252.0,Left Center Forward,72,Empoli,290,['398b60bf-6881-4aef-9035-ee5d38cdca33'],47,,,,,,,,,,,,,,,,Empoli,290,00:30:47.233,Pass,
,,,,,,,,,,,,,,,,,1.289112,,,,,,,,,,,,,42306f1d-8946-457a-b426-69344a02c89a,1480,,,"[62.4, 41.7]",3879546,30,,,,-2.7547169,,Right Foot,,,,"[43.5, 34.0]",,Ground Pass,,20.40833,,,Andrea Costa,8664.0,,,,,,1,From Kick Off,Alessandro Piu,386516.0,Right Center Forward,72,Empoli,290,['6bde6a05-ab9c-47bc-ab09-4c09c32128d2'],47,,,,,,,,,,,,,,,,Empoli,290,00:30:47.559,Pass,
,,,,,,,,,,,,,,,,,1.078638,,,,,,,,,,,,,8087f08b-9481-4fe8-9f73-948a1190f97b,1483,,,"[43.5, 34.0]",3879546,30,,,,1.5707964,,Right Foot,,,,"[43.5, 41.3]",,Ground Pass,,7.3,,,Lorenzo Tonelli,7160.0,,,,,,1,From Kick Off,Andrea Costa,8664.0,Left Center Back,72,Empoli,290,['86f847a0-4834-4738-9848-115cfccc7b31'],48,,,,,,,,,,,,,,,,Empoli,290,00:30:48.940,Pass,
,,,,,,,,,,,,,,,,,2.876424,,,,,,,,,,,,,5530268f-8481-4dec-9799-4f41959a2231,1486,,,"[43.5, 41.3]",3879546,30,,,,0.48166367,,Left Foot,,,,"[83.1, 62.0]",,High Pass,,44.68389,Incomplete,,Marco Zambelli,40250.0,,,,,,1,From Kick Off,Lorenzo Tonelli,7160.0,Right Center Back,72,Empoli,290,"['6ed0c263-8935-4c61-b805-b1a7a9117a13', 'f3ae9b40-b374-4f72-b4d4-cd3d08f713f2']",50,,,,,,,,,,,,,,,,Empoli,290,00:30:50.092,Pass,
,,,,,,,,,,,,,,,,,1.230523,,,,,,,,,,,,,f3ae9b40-b374-4f72-b4d4-cd3d08f713f2,1488,,,"[37.0, 18.1]",3879546,30,,,True,0.040382076,,,,,,"[46.9, 18.5]",,Low Pass,,9.908077,Incomplete,,,,,,,,Recovery,1,From Kick Off,Boukary Dramé,11722.0,Left Back,72,Empoli,290,"['1c385047-62e0-4de2-ad98-f7259c619696', '314d5ae5-0b90-4a56-ad10-9204f83e7388', '5530268f-8481-4dec-9799-4f41959a2231']",52,,,,,,,,,,,,,,,,Atalanta,228,00:30:52.969,Pass,True
,,,,,,,,,,,,,,,,,1.143618,,,,,,,,,,,,,4043428b-5229-4472-9c0b-3b2a37649ecd,1493,,,"[77.4, 60.9]",3879546,30,,,,-1.7097551,,Right Foot,,,,"[75.4, 46.6]",,Ground Pass,,14.439183,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Kick Off,Leandro Daniel Paredes,16308.0,Right Center Midfield,72,Empoli,290,"['5e550173-3d86-4cee-ac00-4ec306a38fdd', 'f7de53e3-dfb2-483e-9338-8eecbe44b66f']",55,,,,,,,,,,,,,,,,Empoli,290,00:30:55.885,Pass,True
,,,,,,,,,,,,,,,,,1.902545,,,,,,,,,,,,,b0ef0b8c-c276-4e2d-8d75-d187428675d3,1496,,,"[75.4, 46.6]",3879546,30,,,,-1.255235,,Right Foot,,,,"[86.5, 12.6]",,Ground Pass,,35.766045,,,Daniele Croce,40251.0,,,,,,1,From Kick Off,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,72,Empoli,290,['99760379-15d5-4df0-afef-a6c36b7660a5'],57,,,,,,,,,,,,,,,,Empoli,290,00:30:57.509,Pass,
,,,,,,,,,,,,,,,,,1.090005,,,,,,,,,,,,,15d94d06-edb5-4890-a143-d400ad994c0c,1499,,,"[86.5, 12.6]",3879546,30,,,,-2.9220488,,Right Foot,,,,"[74.4, 9.9]",,Ground Pass,,12.39758,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Kick Off,Daniele Croce,40251.0,Left Center Midfield,72,Empoli,290,['0035f91e-d4fb-4b40-9d24-93bf91f37b9e'],59,,,,,,,,,,,,,,,,Empoli,290,00:30:59.689,Pass,
,,,,,,,,,,,,,,,,,0.773533,,,,,,,,,,,,,3569d145-b9a4-4941-95c5-05dd4cfc8812,1503,,,"[94.0, 12.0]",3879546,31,,,,-1.1391013,,Left Foot,,,,"[98.1, 3.1]",,Ground Pass,,9.79898,,,Daniele Croce,40251.0,,,,,,1,From Kick Off,Mário Rui Silva Duarte,7151.0,Left Back,72,Empoli,290,"['942ae9db-7872-4cad-b7cd-3fd9feccb237', 'cf828c16-6b17-48b6-ac62-2709d0f85261']",6,,,,,,,,,,,,,,,,Empoli,290,00:31:06.227,Pass,True
,,,,,,,,,,,,,,,,,0.949656,,,,,,,,,,,,,1501eebc-b16e-4a47-b187-840a78d89741,1506,,,"[105.2, 6.1]",3879546,31,,,,3.1126153,,Left Foot,,,,"[91.4, 6.5]",,Ground Pass,,13.805796,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Kick Off,Daniele Croce,40251.0,Left Center Midfield,72,Empoli,290,['d37884a6-e1b4-448c-9d4e-ef7631e0739e'],8,,,,,,,,,,,,,,,,Empoli,290,00:31:08.965,Pass,
,,,,,,,,,,,,,,,,,0.992801,,,,,,,,,,,,,6eb556e6-760b-4c72-91c6-05b176258e3d,1510,,,"[90.6, 8.5]",3879546,31,,,,1.7800759,,Left Foot,,,,"[88.2, 19.8]",,Ground Pass,,11.552056,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Kick Off,Mário Rui Silva Duarte,7151.0,Left Back,72,Empoli,290,"['4885e42f-7714-4b1f-8ee8-ac7462140927', '824e9df2-73f1-4356-a55c-7f959cbebbf9']",12,,,,,,,,,,,,,,,,Empoli,290,00:31:12.726,Pass,True
,,,,,,,,,,,,,,,,,1.419529,,,,,,,,,,,,,d187d6be-5f01-4788-a387-da9156b1016b,1513,,,"[88.2, 19.8]",3879546,31,,,,3.070285,,Right Foot,,,,"[77.0, 20.6]",,Ground Pass,,11.228535,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Kick Off,Leandro Daniel Paredes,16308.0,Right Center Midfield,72,Empoli,290,['52417d53-36e3-4bbd-8f52-9e6e2f19f1f5'],13,,,,,,,,,,,,,,,,Empoli,290,00:31:13.789,Pass,
,,,,,,,,,,,,,,,,,2.217361,,,,,,,,,,,,,7ce9a21a-0485-4949-b839-593c92029f2d,1518,,,"[77.0, 22.7]",3879546,31,,,,1.4855762,,Right Foot,,,,"[80.4, 62.5]",,Ground Pass,,39.94496,,,Marco Zambelli,40250.0,,,,,,1,From Kick Off,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,72,Empoli,290,"['8a2da639-8737-4d39-80f9-86192b065d35', 'ce792ca6-fb39-4851-9d7e-6474eb5db48b']",16,,,,,,,,,,,,,,,,Empoli,290,00:31:16.413,Pass,True
,,,,,,,,,,,,,,,,,0.914057,,,,,,,,,,,,,6db74505-716b-417f-90d3-741bfa5aed27,1524,,,"[74.6, 66.1]",3879546,31,,,,-1.529643,,Left Foot,,,,"[75.3, 49.1]",,Ground Pass,,17.014406,,,Ronaldo Pompeu da Silva,386515.0,,,,,Recovery,1,From Kick Off,Marco Zambelli,40250.0,Right Back,72,Empoli,290,['8beac2be-f426-42b4-a6f1-2b4cb3856ba6'],21,,,,,,,,,,,,,,,,Empoli,290,00:31:21.816,Pass,
,,,,,,,,,,,,,,,,,0.893423,,,,,,,,,,,,,c5b9de05-f228-4b24-9f3b-265e240ec3fa,1527,,,"[75.3, 49.1]",3879546,31,,,,0.07857803,,Left Foot,,,,"[88.0, 50.1]",,Ground Pass,,12.739309,,,Alessandro Piu,386516.0,,,,,,1,From Kick Off,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,72,Empoli,290,['3805eac5-b0c4-4e30-ad39-27c9f1054e9e'],22,,,,,,,,,,,,,,,,Empoli,290,00:31:22.803,Pass,
,,,,,,,,,,,,,,,,,0.58132,,,,,,,,,,,,,b4b743fc-65dd-4d21-87ab-1f48ddef56fc,1530,,,"[88.2, 50.1]",3879546,31,,,,2.6135182,,Right Foot,,,,"[81.0, 54.3]",,Ground Pass,,8.335466,,,Ronaldo Pompeu da Silva,386515.0,,,,,,1,From Kick Off,Alessandro Piu,386516.0,Right Center Forward,72,Empoli,290,['7680ec0b-128c-4da3-8786-ae4c05b8fefd'],24,,,,,,,,,,,,,,,,Empoli,290,00:31:24.632,Pass,
,,,,,,,,,,,,,,,,,1.444143,,,,,,,,,,,,,04fc8e76-d092-410f-9c30-1daa932b56ab,1533,,,"[80.2, 57.9]",3879546,31,,,,-1.2649175,,Left Foot,,,,"[83.2, 48.4]",,Ground Pass,,9.962429,Incomplete,,Leandro Daniel Paredes,16308.0,,,,,,1,From Kick Off,Ronaldo Pompeu da Silva,386515.0,Center Defensive Midfield,72,Empoli,290,"['60a52e5b-b1c1-48e6-b43a-f4a2533c2ca9', 'cc5333bd-346b-44c8-aea0-1c3b3cd59e84']",26,,,,,,,,,,,,,,,,Empoli,290,00:31:26.448,Pass,
,,,,,,,,,,,,,,,,,1.757186,,,,,,,,,,,,,60a52e5b-b1c1-48e6-b43a-f4a2533c2ca9,1537,,,"[36.9, 31.7]",3879546,31,,,,-0.1378485,,Right Foot,,,,"[54.2, 29.3]",,Ground Pass,,17.465681,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Interception,1,From Kick Off,Jasmin Kurtič,6941.0,Left Center Midfield,72,Empoli,290,"['04fc8e76-d092-410f-9c30-1daa932b56ab', '11c75d7e-5294-4146-85d3-164941ef9b97', '69e885d5-2706-4ff9-b643-8319a937368a', 'bfa0dcb1-44b3-4922-b7fe-fd9002c1092b']",27,,,,,,,,,,,,,,,,Atalanta,228,00:31:27.892,Pass,True
,,,,,,,,,,,,,,,,,0.789451,,,,,,,,,,,,,b4bc2bfc-7dc0-418b-94cd-db436b22f4c9,1544,,,"[74.1, 59.3]",3879546,31,,,,-0.8519663,,Right Foot,,,,"[80.4, 52.1]",,Ground Pass,,9.567131,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Kick Off,Lorenzo Tonelli,7160.0,Right Center Back,72,Empoli,290,"['0113603c-7b93-4ab3-80a3-17a1de69348e', '7b0819ec-61db-4afd-b55c-0be3ab703020']",32,,,,,,,,,,,,,,,,Empoli,290,00:31:32.651,Pass,True
