50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.757545,,,,,,,,,,,,,,,,a4d619a6-f9b8-471e-a58e-9d6ccbe56604,3166,,"[64.3, 65.2]",3879839,67,,,,,-1.5707964,,Right Foot,,,,"[64.3, 27.9]",,Ground Pass,,37.3,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,130,Fiorentina,239,['d792c856-f320-4129-87d0-d29656ac8411'],37,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:37.817,Pass,
,,,,,,,,,,,,,,,,,,,1.141168,,,,,,,,,,,,,,,,3fe137a6-db58-4945-b700-595da05f1354,3169,,"[64.3, 27.9]",3879839,67,,,,,0.48405293,,Left Foot,,,,"[83.7, 38.1]",,Ground Pass,,21.91803,,,,,Nikola Kalinić,7033.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,130,Fiorentina,239,['aff26132-e8f0-43cc-a1b4-cb8e1e783f8c'],40,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:40.477,Pass,
,,,,,,,,,,,,,,,,,,,1.140464,,,,,,,,,,,,,,,,62d5e6fa-281c-4e74-aa94-ba049c1d2f81,3173,,"[80.0, 35.8]",3879839,67,,,,,-2.4792805,,Right Foot,,,,"[69.1, 27.3]",,Low Pass,,13.822446,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Nikola Kalinić,7033.0,Center Forward,130,Fiorentina,239,['551fe878-b76b-458b-8dac-57f611c13bc2'],42,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:42.671,Pass,
,,,,,,,,,,,,,,,,,,,0.501311,,,,,,,,,,,,,,,,9817e0b9-b3d9-49a0-a934-37d4571b4f8c,3176,,"[69.1, 27.3]",3879839,67,,,,,1.5454853,,Left Foot,,,,"[69.3, 35.2]",,Ground Pass,,7.902531,,,,,Milan Badelj,6305.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,130,Fiorentina,239,['07129bea-d6b7-402a-a26d-ea294a13fa32'],44,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:44.008,Pass,
,,,,,,,,,,,,,,,,,,,0.858941,,,,,,,,,,,,,,,,71d81b39-dbf3-4c14-8b1b-bbf7b1e7ec7e,3179,,"[68.9, 41.0]",3879839,67,,,,,1.5349373,,Right Foot,,,,"[69.7, 63.3]",,Ground Pass,,22.314344,,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,130,Fiorentina,239,['706d7de3-d074-45c3-8367-abb1f4611c4e'],46,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:46.858,Pass,
,,,,,,,,,,,,,,,,,,,0.981766,,,,,,,,,,,,,,,,77e16e26-0314-4f1d-a940-256ce766ffce,3182,,"[76.4, 65.8]",3879839,67,,,,,0.8900374,,Right Foot,,,,"[86.2, 77.9]",,Ground Pass,,15.570806,,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,130,Fiorentina,239,['290712bb-2976-495c-baff-cdb82810e6d2'],50,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:50.448,Pass,
,,,,,,,,,,,,,,,,,,,1.109628,,,,,,,,,,,,,,,,e69d1829-773a-43ec-9818-3417684f6905,3186,,"[88.3, 78.5]",3879839,67,,,,,-2.9185617,,Right Foot,,,,"[68.9, 74.1]",,Ground Pass,,19.892712,,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Right Wing Back,130,Fiorentina,239,"['0ca2e8ed-e7c7-46bf-bf55-dd943848fd33', '313fb717-be5d-4822-9448-54048f9ac558']",54,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:54.667,Pass,True
,,,,,,,,,,,,,,,,,,,1.638196,,,,,,,,,,,,,,,,190e07f6-53d5-455b-a312-c62abe601476,3189,,"[62.9, 72.1]",3879839,67,,,,,-1.9138203,,Left Foot,,,,"[56.4, 53.9]",,Ground Pass,,19.32589,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,130,Fiorentina,239,['7597b9d2-95db-44be-8c7f-a6ce9c905936'],57,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:57.401,Pass,
,,,,,,,,,,,,,,,,,,,0.714498,,,,,,,,,,,,,,,,9790cbaf-2918-4eaa-be9a-f5538a320abb,3192,,"[57.5, 49.1]",3879839,68,,,,,-0.6377623,,Right Foot,,,,"[68.7, 40.8]",,Ground Pass,,13.940229,,,,,Borja Valero Iglesias,6997.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,130,Fiorentina,239,['fd5a6d2f-0a78-4483-9dbf-52112015df15'],2,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:02.758,Pass,
,,,,,,,,,,,,,,,,,,,0.453145,,,,,,,,,,,,,,,,9d979d4f-b9cc-4306-ac1e-b1e0a54b705b,3195,,"[64.8, 38.5]",3879839,68,,,,,0.69762427,,Right Foot,,,,"[71.6, 44.2]",,Ground Pass,,8.8729925,,,,,Milan Badelj,6305.0,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,130,Fiorentina,239,['48ea25fc-94ca-491e-98e5-a907ab15c0dd'],7,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:07.723,Pass,
,,,,,,,,,,,,,,,,,,,0.881622,,,,,,,,,,,,,,,,3fa05aef-79ec-4911-9426-8e101207fb3c,3198,,"[76.4, 28.5]",3879839,68,,,,,-1.1470048,,Right Foot,,,,"[82.4, 15.2]",,Ground Pass,,14.590751,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,130,Fiorentina,239,['f900b9fb-e041-4974-8e9f-30f251e6928b'],11,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:11.108,Pass,
,,,,,,,,,,,,,,,,,,,0.633016,,,,,,,,,,,,,,,,5d019213-7f6f-4f06-a4eb-fe882def14cd,3201,,"[80.6, 14.6]",3879839,68,,,,,2.469114,,Left Foot,,,,"[75.2, 18.9]",,Ground Pass,,6.902898,,,,,Milan Badelj,6305.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,130,Fiorentina,239,['3218e512-db71-4b54-bd39-99580e950bc8'],13,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:13.639,Pass,
,,,,,,,,,,,,,,,,,,,1.274326,,,,,,,,,,,,,,,,2549e006-75c1-4340-be11-43fc46548f47,3204,,"[71.6, 24.0]",3879839,68,,,,,2.93591,,Right Foot,,,,"[57.7, 26.9]",,Ground Pass,,14.199296,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,130,Fiorentina,239,['3ab2548e-6666-4ab1-8485-191bff51ba0e'],15,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:15.968,Pass,
,,,,,,,,,,,,,,,,,,,1.286211,,,,,,,,,,,,,,,,fd6820ba-9353-4244-90dd-3329c942f0a7,3207,,"[58.7, 27.1]",3879839,68,,,,,-0.88457423,,Right Foot,,,,"[76.8, 5.0]",,Ground Pass,,28.566063,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,130,Fiorentina,239,['d6789359-1a92-4cdd-aa2e-8f313d4693bf'],18,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:18.050,Pass,
,,,,,,,,,,,,,,,,,,,1.489061,,,,,,,,,,,,,,,,f655e4a4-e92c-491d-b36a-13e893038d60,3210,,"[76.8, 5.0]",3879839,68,,,,,2.3247583,,Left Foot,,,,"[61.4, 21.4]",,Ground Pass,,22.49711,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,130,Fiorentina,239,['cbe010b3-5e82-48f7-9342-0b650c40bac5'],21,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:21.606,Pass,
,,,,,,,,,,,,,,,,,,,0.945762,,,,,,,,,,,,,,,,59a01107-04ea-4e05-9377-43f8645eee73,3213,,"[64.1, 24.2]",3879839,68,,,,,-0.21749867,,Right Foot,,,,"[82.2, 20.2]",,Ground Pass,,18.53672,,,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,130,Fiorentina,239,"['ad232ab6-2f87-4796-aea9-2942c0e8e0e5', 'bec48a97-0ee7-4a8c-a18f-6e2ed2925e0e']",25,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:25.439,Pass,
,,,,,,,,,,,,,,,,,,,2.704468,,,,,,,,,,,,,,,,3f92e5a3-ae1c-41bc-9c9b-df9edacf2186,3217,,"[42.7, 54.3]",3879839,68,,,,,-1.1309538,,Right Foot,,,,"[57.9, 22.0]",,Ground Pass,,35.697758,,,Incomplete,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,From Free Kick,Sami Khedira,5566.0,Right Center Midfield,130,Fiorentina,239,"['e31730b6-4912-4e7c-9151-51e267f1aaa2', 'e617dcc7-e271-4a7c-b72e-f8b1d9ab7b96']",28,,,,,,,,,,,,,,,,,,,Juventus,224,00:23:28.237,Pass,
,,,,,,,,,,,,,,,,,,,1.924672,,,,,,,,,,,,,,,,ad76ffb5-2e96-4bb1-8fb5-82304d5baa98,3221,,"[69.8, 62.9]",3879839,68,,,,,0.8811895,,Left Foot,,,,"[82.5, 78.3]",,Ground Pass,,19.961212,,,,,Federico Bernardeschi,7777.0,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,130,Fiorentina,239,['bcdda9ee-db8e-463a-af83-42bb01d66cb8'],34,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:34.412,Pass,
,,,,,,,,,,,,,,,,,,,0.222314,,,,,,,,,,,,,,,,cfa0df99-fa61-47d7-80c1-c23d402b56f6,3225,,"[81.6, 78.3]",3879839,68,,,,,-0.50959224,,Left Foot,,,,"[85.0, 76.4]",,High Pass,,3.8948684,,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,130,Fiorentina,239,"['623f6ad1-20b8-424d-a140-155ade742635', 'b0cb1dcd-b21a-433a-8f8a-fe47b365e7e7']",37,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:23:37.463,Pass,
,,,,,,,,,,,,,,,,,,,0.568392,,,,,,,,,,,,,,,,cb1d8c33-4a01-4fe9-999e-120583585f88,3228,,"[37.0, 7.2]",3879839,68,,,,,1.0691923,,Left Foot,,,,"[40.4, 13.4]",,Ground Pass,,7.071068,,,,,Paul Pogba,20004.0,,,,,Recovery,2,From Counter,Patrice Evra,20008.0,Left Wing Back,131,Juventus,224,['239f9e19-e097-4c87-88a7-f59d329cba09'],38,,,,,,,,,,,,,,,,,,,Juventus,224,00:23:38.187,Pass,
,,,,,,,,,,,,,,,,,,,0.579787,,,,,,,,,,,,,,,,b4d87590-ec32-40b4-b3d0-326aeccda1bd,3236,,"[87.8, 0.1]",3879839,69,,True,,,1.2318062,,,,,,"[93.9, 17.4]",,High Pass,,18.343937,,,,,Mario Mandžukić,5472.0,,,,,Throw-in,2,From Throw In,Patrice Evra,20008.0,Left Wing Back,132,Juventus,224,['ae38f5a3-ec9b-46f6-834e-d234b0d1a7ec'],58,,,,,,,,,,,,,,,,,,,Juventus,224,00:24:58.453,Pass,
,,,,,,,,,,,,,,,,,,,0.975108,,,,,,,,,,,,,,,,a93ec2a5-e100-4f95-9b3c-1f8b7559ed8b,3239,,"[93.3, 17.2]",3879839,69,,,,,0.5880026,,Right Foot,,,,"[99.3, 21.2]",,High Pass,,7.2111025,,,Incomplete,,Paul Pogba,20004.0,,,,,,2,From Throw In,Mario Mandžukić,5472.0,Left Center Forward,132,Juventus,224,"['22ca841b-3e2b-4c55-a94e-2ef74b0e89a4', '52540d8d-7a05-4c04-b3e0-cb05958f1c76', '606115d5-0847-41a6-a9f8-edcfdf932a7d']",59,,,,,,,,,,,,,,,,,,,Juventus,224,00:24:59.033,Pass,True
,,,,,,,,,,,,,,,,,,,2.942454,,,,,,,,,,,,,,,,f8de9f21-5133-47e0-8b1f-600b41ecb93c,3245,,"[62.6, 21.0]",3879839,70,,,,,1.7051178,,Right Foot,,,,"[55.6, 72.8]",,High Pass,,52.270832,,,,,Stephan Lichtsteiner,5541.0,,True,,,,2,From Throw In,Leonardo Bonucci,7173.0,Center Back,132,Juventus,224,"['c57aa08d-1f72-4b67-8fe6-e43c9b13842f', 'e029a255-9858-4f74-8513-9ad1130a0e82']",4,,,,,,,,,,,,,,,,,,,Juventus,224,00:25:04.288,Pass,True
,,,,,,,,,,,,,,,,,,,0.612725,,,,,,,,,,,,,,,,0381feee-ad89-4ba9-a63c-a604f0d0c353,3249,,"[55.1, 68.6]",3879839,70,,,,,-1.252848,,Right Foot,,,,"[60.3, 52.8]",,Ground Pass,,16.633701,,,,,Mario Lemina,3951.0,,,,,,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,132,Juventus,224,"['ee8ee522-6e34-4dd5-a0b3-47698d95d0e6', 'ff69cf84-1758-4887-8ef1-5dc08db98bbe']",9,,,,,,,,,,,,,,,,,,,Juventus,224,00:25:09.194,Pass,True
,,,,,,,,,,,,,,,,,,,1.765701,,,,,,,,,,,,,,,,3b875689-1dda-442c-8b72-d387b1e5117b,3253,,"[63.5, 54.1]",3879839,70,,,,,-0.91127235,,Right Foot,,,,"[91.8, 17.6]",,High Pass,,46.18593,,,Pass Offside,,Mario Mandžukić,5472.0,,,,,,2,From Throw In,Mario Lemina,3951.0,Center Defensive Midfield,132,Juventus,224,"['0d9f337c-aa0f-4424-9fd2-94865a583514', '9cc2d29d-c224-49df-ae43-77479dc5427a']",11,,,,,,,,,,,,,,,,,,,Juventus,224,00:25:11.471,Pass,True
,,,,,,,,,,,,,,,,,,,0.722679,,,,,,,,,,,,,,,,bb8d16f5-a8f0-4417-b3d6-03d956440cb7,3255,,"[28.3, 62.5]",3879839,70,,True,,,-1.1190445,,Right Foot,,,,"[56.2, 5.0]",,High Pass,,63.911346,,,,,Marcos Alonso Mendoza,3964.0,,True,,,Free Kick,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,133,Fiorentina,239,['517fa4d4-ad9e-4ed6-866e-792281a94766'],29,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:29.607,Pass,
,,,,,,,,,,,,,,,,,,,1.685887,,,,,,,,,,,,,,,,536970cb-9e38-49c8-8893-9d7e10c2b9fe,3257,,"[56.2, 5.0]",3879839,70,,,,,2.3086114,,Left Foot,,,,"[41.2, 21.5]",,Ground Pass,,22.299103,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,133,Fiorentina,239,['1e3c7272-b8d3-4b2c-85b1-4d8a36b72913'],31,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:31.419,Pass,
,,,,,,,,,,,,,,,,,,,1.143651,,,,,,,,,,,,,,,,bec393f8-bbe2-49cb-9eb1-2222184fa650,3260,,"[41.2, 21.5]",3879839,70,,,,,1.8267394,,Left Foot,,,,"[35.6, 42.9]",,Ground Pass,,22.120579,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,133,Fiorentina,239,['0a44a71c-3ced-4259-9069-622b3a2d2718'],34,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:34.178,Pass,
,,,,,,,,,,,,,,,,,,,1.608905,,,,,,,,,,,,,,,,cd5ec643-ffb0-479c-befb-2027d53e67f2,3263,,"[35.6, 42.9]",3879839,70,,,,,1.0549872,,Right Foot,,,,"[46.6, 62.3]",,Ground Pass,,22.301569,,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,133,Fiorentina,239,['8cdf43cf-09c2-42eb-9633-ec47022a6e89'],36,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:36.060,Pass,
,,,,,,,,,,,,,,,,,,,0.681274,,,,,,,,,,,,,,,,d00070b8-d2f5-46a9-be4f-64e42c0a6e28,3266,,"[62.3, 65.6]",3879839,70,,,,,-0.39060703,,Right Foot,,,,"[72.5, 61.4]",,Ground Pass,,11.030866,,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,133,Fiorentina,239,"['d642f3fb-fe60-448a-a49d-b89e0730dbdd', 'f9dee4e4-33ea-40fd-a65f-54981daed0a1']",44,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:44.835,Pass,
,,,,,,,,,,,,,,,,,,,1.083067,,,,,,,,,,,,,,,,7ce846ac-4ab9-4641-a754-ca0995f1b40c,3270,,"[47.4, 18.5]",3879839,70,,,,,-0.61586994,,Left Foot,,,,"[53.9, 13.9]",,Ground Pass,,7.9630394,,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Mario Lemina,3951.0,Center Defensive Midfield,134,Juventus,224,['2b6c4f39-07a8-44f2-a537-3d376746a975'],46,,,,,,,,,,,,,,,,,,,Juventus,224,00:25:46.627,Pass,
,,,,,,,,,,,,,,,,,,,0.477728,,,,,,,,,,,,,,,,0505283d-1c24-43d7-89c4-17ef8e550142,3278,,"[74.5, 0.1]",3879839,71,,,,,0.25564492,,,,,,"[83.3, 2.4]",,Low Pass,,9.095603,,,,,Paul Pogba,20004.0,,,,,Throw-in,2,From Throw In,Patrice Evra,20008.0,Left Wing Back,135,Juventus,224,['b50861b8-21d3-4f92-992b-53ea29e07a3b'],9,,,,,,,,,,,,,,,,,,,Juventus,224,00:26:09.524,Pass,
,,,,,,,,,,,,,,,,,,,0.498229,,,,,,,,,,,,,,,,5fcb5b30-6fb7-4e44-89fe-95aff6475432,3280,,"[83.3, 2.4]",3879839,71,,,,,-2.9791036,,Right Foot,,,,"[77.2, 1.4]",,Ground Pass,,6.1814237,,,,,Patrice Evra,20008.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,135,Juventus,224,['c40f4c1d-c927-4410-8c2c-51a8476a8f93'],10,,,,,,,,,,,,,,,,,,,Juventus,224,00:26:10.002,Pass,
,,,,,,,,,,,,,,,,,,,1.158168,,,,,,,,,,,,,,,,0ad9b200-f9c3-4221-988b-3d4e423c76ca,3282,,"[77.2, 1.4]",3879839,71,,,,,0.082007445,,Left Foot,,,,"[84.5, 2.0]",,Ground Pass,,7.324616,,,,,Paul Pogba,20004.0,,,,,,2,From Throw In,Patrice Evra,20008.0,Left Wing Back,135,Juventus,224,['60bf0dd7-7405-4fe0-b602-56b1d51b6ef4'],10,,,,,,,,,,,,,,,,,,,Juventus,224,00:26:10.500,Pass,
,,,,,,,,,,,,,,,,,,,0.417696,,,,,,,,,,,,,,,,095f4329-8171-456b-9c33-caca794cf4e4,3286,,"[84.5, 2.8]",3879839,71,,,,,1.9355311,,Right Foot,,,,"[82.4, 8.3]",,Ground Pass,,5.8872743,,,,,Patrice Evra,20008.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,135,Juventus,224,"['868ffe9e-d64f-417c-8392-a62de0c1b17b', 'fffffbb4-f2bb-4ad3-bc6c-4544114864df']",11,,,,,,,,,,,,,,,,,,,Juventus,224,00:26:11.869,Pass,True
,,,,,,,,,,,,,,,,,,,0.88658,,,,,,,,,,,,,,,,d52ce601-8446-4a9d-b139-37045658fa23,3293,,"[31.0, 67.9]",3879839,71,,,,,0.117636174,,Right Foot,,,,"[42.0, 69.2]",,Ground Pass,,11.076551,,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,136,Fiorentina,239,['8bc62eff-f80f-4a7a-bb6e-8f6f9d826c19'],14,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:14.816,Pass,
,,,,,,,,,,,,,,,,,,,1.634081,,,,,,,,,,,,,,,,4276860b-2cd5-4db9-b441-117a47a706f9,3299,,"[44.1, 60.4]",3879839,71,,,,,-0.9671412,,Right Foot,,,,"[78.3, 10.8]",,High Pass,,60.24782,,,,,Mauro Matías Zárate,27853.0,,True,,,Free Kick,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,137,Fiorentina,239,['efe5f8c4-5c6b-4a62-8b55-bfca41a3513a'],35,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:35.231,Pass,
,,,,,,,,,,,,,,,,,,,0.93957,,,,,,,,,,,,,,,,6bf316d8-7b81-412d-9d67-57fa72f8c216,3302,,"[82.5, 10.6]",3879839,71,,,,,1.5601584,,Right Foot,,,,"[82.7, 29.4]",,Ground Pass,,18.801064,,,,,Milan Badelj,6305.0,,,,,,2,From Free Kick,Mauro Matías Zárate,27853.0,Left Wing,137,Fiorentina,239,['61c1256c-b897-4a77-b7f0-37c8741d568b'],40,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:40.230,Pass,
,,,,,,,,,,,,,,,,,,,1.325286,,,,,,,,,,,,,,,,536d6df3-f8d5-459e-a7fc-25ac8a3f279f,3307,,"[36.6, 54.3]",3879839,71,,,,,1.2277724,,Right Foot,,,,"[40.6, 65.5]",,Ground Pass,,11.892855,,,Incomplete,,Sami Khedira,5566.0,,,,,Recovery,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Right Center Forward,137,Fiorentina,239,"['24d4cceb-cc94-4924-9e85-a0e9d3e899c3', '505b495e-5869-4940-991f-11bbf4b664d0']",42,,,,,,,,,,,,,,,,,,,Juventus,224,00:26:42.788,Pass,
,,,,,,,,,,,,,,,,,,,1.615324,,,,,,,,,,,,,,,,24d4cceb-cc94-4924-9e85-a0e9d3e899c3,3309,,"[79.5, 14.6]",3879839,71,,,,,2.818167,,Left Foot,,,,"[61.6, 20.6]",,Ground Pass,,18.878824,,,,,Davide Astori,8275.0,,,,,Recovery,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,137,Fiorentina,239,"['4f2941f8-cc7b-4cee-ae19-e8f5a7c1c062', '536d6df3-f8d5-459e-a7fc-25ac8a3f279f']",44,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:44.113,Pass,
,,,,,,,,,,,,,,,,,,,0.783602,,,,,,,,,,,,,,,,94d7240c-38af-493d-8857-030460907bcd,3313,,"[62.2, 21.9]",3879839,71,,,,,2.346486,,Left Foot,,,,"[52.0, 32.3]",,Ground Pass,,14.567086,,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,137,Fiorentina,239,"['62a56f91-c863-408b-a924-87c0530d1d40', 'fbca6b1f-9ff0-4d31-932b-c55427cb4bfb']",45,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:45.997,Pass,True
,,,,,,,,,,,,,,,,,,,1.387886,,,,,,,,,,,,,,,,f481bbdb-df28-48ce-b657-355d610ea73e,3317,,"[52.0, 34.8]",3879839,71,,,,,1.3104848,,Right Foot,,,,"[57.7, 56.2]",,Ground Pass,,22.146105,,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,137,Fiorentina,239,['1839ef71-d238-4986-b3b5-51099bf8bfe7'],48,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:48.398,Pass,
,,,,,,,,,,,,,,,,,,,1.020606,,,,,,,,,,,,,,,,85e0d294-0c0e-48e3-8afd-8141c784802d,3321,,"[62.5, 61.0]",3879839,71,,,,,0.8844518,,Right Foot,,,,"[77.0, 78.7]",,Ground Pass,,22.880997,,,,,Federico Bernardeschi,7777.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,137,Fiorentina,239,"['7b6c0bda-7adf-47a2-a486-cdb4add009f5', 'fcfb8951-ec35-49c8-a785-e28d95e3699c']",51,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:51.282,Pass,True
,,,,,,,,,,,,,,,,,,,1.420098,,,,,,,,,,,,,,,,0b7c438f-04c0-4459-8d43-c5ae5b8ea6b4,3324,,"[76.2, 40.6]",3879839,71,,,,,-1.4626485,,Left Foot,,,,"[78.1, 23.1]",,Ground Pass,,17.60284,,,,,Davide Astori,8275.0,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,137,Fiorentina,239,['86766644-704a-4ac9-8d81-69ee279b5f69'],59,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:59.765,Pass,
,,,,,,,,,,,,,,,,,,,0.864285,,,,,,,,,,,,,,,,4a44cdf6-4919-4ad4-a67a-7394769105a9,3327,,"[86.6, 20.4]",3879839,72,,,,,1.945788,,Left Foot,,,,"[82.9, 29.8]",,Ground Pass,,10.10198,,,,,Borja Valero Iglesias,6997.0,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,137,Fiorentina,239,['13875b92-1b8f-44ea-9ff1-52ec86247a8f'],3,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:03.272,Pass,
,,,,,,,,,,,,,,,,,,,1.397901,,,,,,,,,,,,,,,,17874e70-f661-405b-824e-2193e00225ac,3330,,"[86.6, 39.0]",3879839,72,,,,,1.3559809,,Right Foot,,,,"[91.4, 61.0]",,Ground Pass,,22.51755,,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,137,Fiorentina,239,['ce2ea8db-c6c9-4fc6-9bb9-56b2572b9235'],6,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:06.679,Pass,
